"year","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2007","direct migration background","2.1","2","2123","1","1","3","4","5","2.05","2.15","1","5","2","2"
"2007","indirect migration background","2.04","2","784","1","1","3","3","5","1.97","2.11","1","5","2","2"
"2007","no migration background","1.99","2","17628","1","1","3","3","5","1.98","2","1","5","2","2"
"2008","direct migration background","2.08","2","1905","1","1","3","4","5","2.03","2.13","1","5","2","2"
"2008","indirect migration background","1.9","2","772","1","1","2","3","4","1.83","1.97","1","5","2","2"
"2008","no migration background","1.96","2","16674","1","1","3","3","5","1.95","1.97","1","5","2","2"
"2009","direct migration background","2.09","2","1656","1","1","3","4","5","2.04","2.14","1","5","2","2"
"2009","indirect migration background","1.96","2","715","1","1","3","3","4","1.89","2.03","1","5","2","2"
"2009","no migration background","1.97","2","15631","1","1","3","3","5","1.95","1.99","1","5","2","2"
"2010","direct migration background","2.07","2","1472","1","1","3","3","5","2.02","2.12","1","5","2","2"
"2010","indirect migration background","2.03","2","657","1","1","3","4","5","1.95","2.11","1","5","2","2"
"2010","no migration background","1.98","2","14551","1","1","3","3","5","1.96","2","1","5","2","2"
"2011","direct migration background","2.04","2","2012","1","1","3","3","5","1.99","2.09","1","5","2","2"
"2011","indirect migration background","1.96","2","794","1","1","3","3","4","1.89","2.03","1","5","2","2"
"2011","no migration background","2","2","17923","1","1","3","3","5","1.99","2.01","1","5","2","2"
"2012","direct migration background","2.01","2","1945","1","1","3","3","5","1.96","2.06","1","5","2","2"
"2012","indirect migration background","1.84","2","796","1","1","2","3","5","1.77","1.91","1","5","2","2"
"2012","no migration background","1.91","2","17783","1","1","2","3","5","1.9","1.92","1","5","2","2"
"2013","direct migration background","2.05","2","2690","1","1","3","3","5","2.01","2.09","1","5","2","2"
"2013","indirect migration background","1.85","2","1203","1","1","2","3","5","1.79","1.91","1","5","2","2"
"2013","no migration background","1.92","2","21808","1","1","2","3","5","1.91","1.93","1","5","2","2"
"2014","direct migration background","1.97","2","5113","1","1","3","3","5","1.94","2","1","5","2","2"
"2014","indirect migration background","1.85","2","1792","1","1","2","3","5","1.8","1.9","1","5","2","2"
"2014","no migration background","1.91","2","20224","1","1","2","3","5","1.9","1.92","1","5","2","2"
"2015","direct migration background","1.99","2","4302","1","1","3","3","5","1.96","2.02","1","5","2","2"
"2015","indirect migration background","1.86","2","1629","1","1","2","3","5","1.81","1.91","1","5","2","2"
"2015","no migration background","1.92","2","19154","1","1","2","3","5","1.91","1.93","1","5","2","2"
"2016","direct migration background","1.99","2","4791","1","1","3","3","5","1.96","2.02","1","5","2","2"
"2016","indirect migration background","1.92","2","1547","1","1","2","3","5","1.87","1.97","1","5","2","2"
"2016","no migration background","1.99","2","17896","1","1","3","3","5","1.98","2","1","5","2","2"
"2017","direct migration background","2.02","2","4582","1","1","3","3","5","1.99","2.05","1","5","2","2"
"2017","indirect migration background","1.97","2","1689","1","1","3","3","5","1.92","2.02","1","5","2","2"
"2017","no migration background","1.93","2","20277","1","1","2","3","5","1.92","1.94","1","5","2","2"
"2018","direct migration background","2.02","2","4387","1","1","3","4","5","1.99","2.05","1","5","2","2"
"2018","indirect migration background","1.93","2","1699","1","1","2","3","5","1.88","1.98","1","5","2","2"
"2018","no migration background","1.9","2","19585","1","1","2","3","5","1.89","1.91","1","5","2","2"
"2019","direct migration background","1.98","2","3852","1","1","3","3","5","1.95","2.01","1","5","2","2"
"2019","indirect migration background","1.86","2","1707","1","1","2","3","5","1.81","1.91","1","5","2","2"
"2019","no migration background","1.89","2","20265","1","1","2","3","5","1.88","1.9","1","5","2","2"
