"year","age_gr","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2007","16-34 y.","Rural Area","1.96","2","1609","1","1","3","3","5","1.91","2.01","1","5","2","2"
"2007","16-34 y.","Urban Area","2.01","2","3106","1","1","3","3","5","1.97","2.05","1","5","2","2"
"2007","35-65 y.","Rural Area","2.05","2","3839","1","1","3","3","5","2.02","2.08","1","5","2","2"
"2007","35-65 y.","Urban Area","2.01","2","7601","1","1","3","3","5","1.99","2.03","1","5","2","2"
"2007","66 and older","Rural Area","2.03","2","1500","1","1","3","3","5","1.98","2.08","1","5","2","2"
"2007","66 and older","Urban Area","1.96","2","2880","1","1","3","3","5","1.92","2","1","5","2","2"
"2008","16-34 y.","Rural Area","1.93","2","1464","1","1","2","3","5","1.88","1.98","1","5","2","2"
"2008","16-34 y.","Urban Area","1.9","2","2900","1","1","2","3","5","1.87","1.93","1","5","2","2"
"2008","35-65 y.","Rural Area","2","2","3605","1","1","3","3","5","1.97","2.03","1","5","2","2"
"2008","35-65 y.","Urban Area","1.99","2","7050","1","1","3","3","5","1.97","2.01","1","5","2","2"
"2008","66 and older","Rural Area","2.02","2","1477","1","1","3","3","4","1.97","2.07","1","5","2","2"
"2008","66 and older","Urban Area","1.97","2","2855","1","1","3","3","5","1.93","2.01","1","5","2","2"
"2009","16-34 y.","Rural Area","1.97","2","1351","1","1","2","3","5","1.92","2.02","1","5","2","2"
"2009","16-34 y.","Urban Area","1.99","2","2640","1","1","3","3","5","1.95","2.03","1","5","2","2"
"2009","35-65 y.","Rural Area","2.03","2","3436","1","1","3","3","5","2","2.06","1","5","2","2"
"2009","35-65 y.","Urban Area","1.98","2","6414","1","1","3","3","5","1.96","2","1","5","2","2"
"2009","66 and older","Rural Area","2.05","2","1428","1","1","3","3","5","2","2.1","1","5","2","2"
"2009","66 and older","Urban Area","1.91","2","2733","1","1","3","3","5","1.87","1.95","1","5","2","2"
"2010","16-34 y.","Rural Area","1.94","2","1171","1","1","2","3","5","1.89","1.99","1","5","2","2"
"2010","16-34 y.","Urban Area","1.99","2","2407","1","1","3","3","5","1.95","2.03","1","5","2","2"
"2010","35-65 y.","Rural Area","2.01","2","3116","1","1","3","3","4","1.98","2.04","1","5","2","2"
"2010","35-65 y.","Urban Area","1.98","2","5958","1","1","3","3","5","1.96","2","1","5","2","2"
"2010","66 and older","Rural Area","2.11","2","1368","1","1","3","3","5","2.06","2.16","1","5","2","2"
"2010","66 and older","Urban Area","1.99","2","2660","1","1","3","3","5","1.95","2.03","1","5","2","2"
"2011","16-34 y.","Rural Area","1.93","2","1382","1","1","2","3","5","1.88","1.98","1","5","2","2"
"2011","16-34 y.","Urban Area","2.02","2","2903","1","1","3","3","5","1.98","2.06","1","5","2","2"
"2011","35-65 y.","Rural Area","2.04","2","4066","1","1","3","3","5","2.01","2.07","1","5","2","2"
"2011","35-65 y.","Urban Area","2.01","2","7239","1","1","3","3","5","1.99","2.03","1","5","2","2"
"2011","66 and older","Rural Area","2.04","2","1772","1","1","3","3","5","1.99","2.09","1","5","2","2"
"2011","66 and older","Urban Area","1.96","2","3367","1","1","3","3","5","1.93","1.99","1","5","2","2"
"2012","16-34 y.","Rural Area","1.85","2","1320","1","1","2","3","5","1.8","1.9","1","5","2","2"
"2012","16-34 y.","Urban Area","1.85","2","2823","1","1","2","3","5","1.82","1.88","1","5","2","2"
"2012","35-65 y.","Rural Area","1.95","2","4122","1","1","2","3","5","1.92","1.98","1","5","2","2"
"2012","35-65 y.","Urban Area","1.95","2","7044","1","1","3","3","5","1.93","1.97","1","5","2","2"
"2012","66 and older","Rural Area","1.96","2","1839","1","1","3","3","5","1.92","2","1","5","2","2"
"2012","66 and older","Urban Area","1.92","2","3376","1","1","3","3","5","1.89","1.95","1","5","2","2"
"2013","16-34 y.","Rural Area","1.83","2","1949","1","1","2","3","5","1.79","1.87","1","5","2","2"
"2013","16-34 y.","Urban Area","1.89","2","3781","1","1","2","3","5","1.86","1.92","1","5","2","2"
"2013","35-65 y.","Rural Area","1.94","2","5518","1","1","2","3","5","1.91","1.97","1","5","2","2"
"2013","35-65 y.","Urban Area","1.94","2","9462","1","1","3","3","5","1.92","1.96","1","5","2","2"
"2013","66 and older","Rural Area","2.01","2","1733","1","1","3","3","5","1.96","2.06","1","5","2","2"
"2013","66 and older","Urban Area","1.91","2","3258","1","1","3","3","5","1.88","1.94","1","5","2","2"
"2014","16-34 y.","Rural Area","1.86","2","2065","1","1","2","3","5","1.82","1.9","1","5","2","2"
