"year","e11102","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2007","Employed","1.96","2","12570","1","1","3","3","5","1.94","1.98","1","5","2","2"
"2007","Not Employed","2.07","2","7965","1","1","3","4","5","2.05","2.09","1","5","2","2"
"2008","Employed","1.92","2","11896","1","1","2","3","5","1.9","1.94","1","5","2","2"
"2008","Not Employed","2.05","2","7455","1","1","3","4","5","2.03","2.07","1","5","2","2"
"2009","Employed","1.94","2","11191","1","1","3","3","5","1.92","1.96","1","5","2","2"
"2009","Not Employed","2.05","2","6811","1","1","3","3","5","2.03","2.07","1","5","2","2"
"2010","Employed","1.93","2","10351","1","1","2","3","5","1.91","1.95","1","5","2","2"
"2010","Not Employed","2.1","2","6329","1","1","3","4","5","2.07","2.13","1","5","2","2"
"2011","Employed","1.97","2","12655","1","1","3","3","5","1.95","1.99","1","5","2","2"
"2011","Not Employed","2.06","2","8074","1","1","3","4","5","2.04","2.08","1","5","2","2"
"2012","Employed","1.88","2","12483","1","1","2","3","4","1.86","1.9","1","5","2","2"
"2012","Not Employed","2","2","8041","1","1","3","3","5","1.98","2.02","1","5","2","2"
"2013","Employed","1.88","2","16857","1","1","2","3","5","1.87","1.89","1","5","2","2"
"2013","Not Employed","2.01","2","8844","1","1","3","3","5","1.99","2.03","1","5","2","2"
"2014","Employed","1.87","2","17774","1","1","2","3","5","1.86","1.88","1","5","2","2"
"2014","Not Employed","2","2","9355","1","1","3","3","5","1.98","2.02","1","5","2","2"
"2015","Employed","1.86","2","16626","1","1","2","3","5","1.85","1.87","1","5","2","2"
"2015","Not Employed","2.04","2","8459","1","1","3","3","5","2.02","2.06","1","5","2","2"
"2016","Employed","1.93","2","16142","1","1","2","3","5","1.92","1.94","1","5","2","2"
"2016","Not Employed","2.08","2","8092","1","1","3","4","5","2.06","2.1","1","5","2","2"
"2017","Employed","1.88","2","18062","1","1","2","3","4","1.87","1.89","1","5","2","2"
"2017","Not Employed","2.07","2","8486","1","1","3","4","5","2.05","2.09","1","5","2","2"
"2018","Employed","1.86","2","17468","1","1","2","3","5","1.85","1.87","1","5","2","2"
"2018","Not Employed","2.03","2","8203","1","1","3","3","5","2.01","2.05","1","5","2","2"
"2019","Employed","1.85","2","17730","1","1","2","3","5","1.84","1.86","1","5","2","2"
"2019","Not Employed","2.01","2","8094","1","1","3","3","5","1.99","2.03","1","5","2","2"
