"year","age_gr","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2007","16-34 y.","1.99","2","4715","1","1","3","3","5","1.96","2.02","1","5","2","2"
"2007","35-65 y.","2.02","2","11440","1","1","3","3","5","2","2.04","1","5","2","2"
"2007","66 and older","1.98","2","4380","1","1","3","3","5","1.95","2.01","1","5","2","2"
"2008","16-34 y.","1.91","2","4364","1","1","2","3","5","1.88","1.94","1","5","2","2"
"2008","35-65 y.","2","2","10655","1","1","3","3","5","1.98","2.02","1","5","2","2"
"2008","66 and older","1.98","2","4332","1","1","3","3","5","1.95","2.01","1","5","2","2"
"2009","16-34 y.","1.98","2","3991","1","1","3","3","5","1.95","2.01","1","5","2","2"
"2009","35-65 y.","1.99","2","9850","1","1","3","3","5","1.97","2.01","1","5","2","2"
"2009","66 and older","1.96","2","4161","1","1","3","3","5","1.93","1.99","1","5","2","2"
"2010","16-34 y.","1.97","2","3578","1","1","3","3","5","1.94","2","1","5","2","2"
"2010","35-65 y.","1.99","2","9074","1","1","3","3","5","1.97","2.01","1","5","2","2"
"2010","66 and older","2.03","2","4028","1","1","3","3","5","2","2.06","1","5","2","2"
"2011","16-34 y.","1.99","2","4285","1","1","3","3","5","1.96","2.02","1","5","2","2"
"2011","35-65 y.","2.02","2","11305","1","1","3","3","5","2","2.04","1","5","2","2"
"2011","66 and older","1.98","2","5139","1","1","3","3","5","1.95","2.01","1","5","2","2"
"2012","16-34 y.","1.85","2","4143","1","1","2","3","5","1.82","1.88","1","5","2","2"
"2012","35-65 y.","1.95","2","11166","1","1","3","3","5","1.93","1.97","1","5","2","2"
"2012","66 and older","1.94","2","5215","1","1","3","3","5","1.91","1.97","1","5","2","2"
"2013","16-34 y.","1.87","2","5730","1","1","2","3","5","1.85","1.89","1","5","2","2"
"2013","35-65 y.","1.94","2","14980","1","1","2","3","5","1.92","1.96","1","5","2","2"
"2013","66 and older","1.94","2","4991","1","1","3","3","5","1.91","1.97","1","5","2","2"
"2014","16-34 y.","1.87","2","6579","1","1","2","3","5","1.85","1.89","1","5","2","2"
"2014","35-65 y.","1.93","2","15572","1","1","2","3","5","1.91","1.95","1","5","2","2"
"2014","66 and older","1.95","2","4978","1","1","3","3","5","1.92","1.98","1","5","2","2"
"2015","16-34 y.","1.87","2","5749","1","1","2","3","5","1.85","1.89","1","5","2","2"
"2015","35-65 y.","1.93","2","14416","1","1","2","3","5","1.91","1.95","1","5","2","2"
"2015","66 and older","1.98","2","4920","1","1","3","3","5","1.95","2.01","1","5","2","2"
"2016","16-34 y.","1.94","2","5595","1","1","2","3","5","1.91","1.97","1","5","2","2"
"2016","35-65 y.","1.99","2","13890","1","1","3","3","5","1.97","2.01","1","5","2","2"
"2016","66 and older","2.03","2","4749","1","1","3","3","5","2","2.06","1","5","2","2"
"2017","16-34 y.","1.93","2","6154","1","1","2","3","5","1.91","1.95","1","5","2","2"
"2017","35-65 y.","1.94","2","15374","1","1","2","3","5","1.92","1.96","1","5","2","2"
"2017","66 and older","1.98","2","5020","1","1","3","3","5","1.95","2.01","1","5","2","2"
"2018","16-34 y.","1.93","2","5982","1","1","2","3","5","1.91","1.95","1","5","2","2"
"2018","35-65 y.","1.91","2","14643","1","1","2","3","5","1.89","1.93","1","5","2","2"
"2018","66 and older","1.92","2","5046","1","1","2","3","5","1.89","1.95","1","5","2","2"
"2019","16-34 y.","1.9","2","5445","1","1","2","3","5","1.87","1.93","1","5","2","2"
"2019","35-65 y.","1.91","2","15158","1","1","2","3","5","1.89","1.93","1","5","2","2"
"2019","66 and older","1.9","2","5221","1","1","2","3","5","1.87","1.93","1","5","2","2"
