"year","education","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2007","college entrance qualification","(Married) couple without C.","1.94","2","1845","1","1","3","3","5","1.9","1.98","1","5","2","2"
"2007","college entrance qualification","1-pers.-HH","2.03","2","856","1","1","3","4","5","1.96","2.1","1","5","2","2"
"2007","college entrance qualification","Couple + C. GT 16 ","2.01","2","908","1","1","3","3","5","1.95","2.07","1","5","2","2"
"2007","college entrance qualification","Couple + C. LE 16","1.82","2","1221","1","1","2","3","4","1.77","1.87","1","5","2","2"
"2007","college entrance qualification","Couple + C. LE and GT 16","2.02","2","284","1","1","3","3","4","1.91","2.13","1","5","1","2"
"2007","college entrance qualification","Single parent","2.03","2","230","1","1","3","3","5","1.89","2.17","1","5","2","2"
"2007","lower secondary degree","(Married) couple without C.","2.02","2","3053","1","1","3","3","5","1.98","2.06","1","5","2","2"
"2007","lower secondary degree","1-pers.-HH","2.08","2","1279","1","1","3","4","5","2.02","2.14","1","5","2","2"
"2007","lower secondary degree","Couple + C. GT 16 ","1.91","2","947","1","1","3","3","4","1.85","1.97","1","5","2","2"
"2007","lower secondary degree","Couple + C. LE 16","1.85","2","820","1","1","2","3","4","1.78","1.92","1","5","2","2"
"2007","lower secondary degree","Couple + C. LE and GT 16","2.1","2","319","1","1","3","3","5","2","2.2","1","5","2","2"
"2007","lower secondary degree","Single parent","2.21","2","320","1","1","3","4","5","2.08","2.34","1","5","2","2"
"2007","no degree/no degree yet","(Married) couple without C.","2.31","2","84","1","1","3","4","5","2.04","2.58","1","5","2","3"
"2007","no degree/no degree yet","1-pers.-HH","1.64","1","32","1","1","2","3","5","1.25","2.03","1","5","1","2"
"2007","no degree/no degree yet","Couple + C. GT 16 ","1.86","2","188","1","1","2","3","5","1.71","2.01","1","5","2","2"
"2007","no degree/no degree yet","Couple + C. LE 16","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","Couple + C. LE and GT 16","2.04","2","139","1","1","3","3","5","1.88","2.2","1","5","1","2"
"2007","no degree/no degree yet","Single parent","1.79","1","65","1","1","2","3","5","1.51","2.07","1","5","1","2"
"2007","Other degree","(Married) couple without C.","2.14","2","375","1","1","3","4","5","2.03","2.25","1","5","2","2"
"2007","Other degree","1-pers.-HH","2.05","2","94","1","1","3","3","5","1.82","2.28","1","5","2","2"
"2007","Other degree","Couple + C. GT 16 ","1.91","2","194","1","1","3","3","5","1.77","2.05","1","5","1","2"
"2007","Other degree","Couple + C. LE 16","1.98","2","218","1","1","3","3","5","1.85","2.11","1","5","1","2"
"2007","Other degree","Couple + C. LE and GT 16","2.16","2","90","1","1","3","4","5","1.95","2.37","1","5","1","2"
"2007","Other degree","Single parent","2.32","2","54","1","1","3","4","5","2","2.64","1","5","2","3"
"2007","secondary school degree","(Married) couple without C.","1.99","2","1925","1","1","3","3","5","1.94","2.04","1","5","2","2"
"2007","secondary school degree","1-pers.-HH","2.04","2","845","1","1","3","3","5","1.97","2.11","1","5","2","2"
"2007","secondary school degree","Couple + C. GT 16 ","1.98","2","1105","1","1","3","3","5","1.92","2.04","1","5","2","2"
"2007","secondary school degree","Couple + C. LE 16","1.95","2","1267","1","1","2","3","5","1.9","2","1","5","2","2"
"2007","secondary school degree","Couple + C. LE and GT 16","2.06","2","433","1","1","3","4","5","1.97","2.15","1","5","2","2"
"2007","secondary school degree","Single parent","2.19","2","371","1","1","3","4","5","2.08","2.3","1","5","2","2"
"2008","college entrance qualification","(Married) couple without C.","1.85","2","1794","1","1","2","3","5","1.81","1.89","1","5","2","2"
"2008","college entrance qualification","1-pers.-HH","1.93","2","821","1","1","3","3","5","1.86","2","1","5","2","2"
"2008","college entrance qualification","Couple + C. GT 16 ","1.96","2","840","1","1","2","3","4","1.9","2.02","1","5","2","2"
"2008","college entrance qualification","Couple + C. LE 16","1.81","2","1096","1","1","2","3","4","1.76","1.86","1","5","2","2"
"2008","college entrance qualification","Couple + C. LE and GT 16","1.89","2","279","1","1","2","3","4","1.79","1.99","1","5","2","2"
"2008","college entrance qualification","Single parent","2.03","2","230","1","1","3","3","5","1.9","2.16","1","5","2","2"
"2008","lower secondary degree","(Married) couple without C.","2.01","2","2860","1","1","3","3","5","1.97","2.05","1","5","2","2"
"2008","lower secondary degree","1-pers.-HH","2.07","2","1240","1","1","3","4","5","2.01","2.13","1","5","2","2"
"2008","lower secondary degree","Couple + C. GT 16 ","1.94","2","918","1","1","3","3","5","1.88","2","1","5","2","2"
"2008","lower secondary degree","Couple + C. LE 16","1.92","2","716","1","1","3","3","5","1.85","1.99","1","5","2","2"
"2008","lower secondary degree","Couple + C. LE and GT 16","2.03","2","267","1","1","3","3","5","1.91","2.15","1","5","2","2"
"2008","lower secondary degree","Single parent","2.16","2","316","1","1","3","3","5","2.03","2.29","1","5","2","2"
"2008","no degree/no degree yet","(Married) couple without C.","2.35","2","80","1","2","3","4","5","2.09","2.61","1","5","2","3"
"2008","no degree/no degree yet","1-pers.-HH","1.4","1","32","1","1","2","3","4","1.1","1.7","1","4","1","2"
"2008","no degree/no degree yet","Couple + C. GT 16 ","1.77","2","186","1","1","2","3","4","1.64","1.9","1","5","1","2"
"2008","no degree/no degree yet","Couple + C. LE 16","","","","","","","","","","","","","",""
"2008","no degree/no degree yet","Couple + C. LE and GT 16","1.7","1","143","1","1","2","3","5","1.54","1.86","1","5","1","2"
"2008","no degree/no degree yet","Single parent","1.85","2","68","1","1","2","3","4","1.62","2.08","1","4","1","2"
"2008","Other degree","(Married) couple without C.","2.17","2","341","1","1","3","4","5","2.06","2.28","1","5","2","2"
"2008","Other degree","1-pers.-HH","2.07","2","91","1","1","3","4","5","1.83","2.31","1","5","2","2"
"2008","Other degree","Couple + C. GT 16 ","1.84","2","172","1","1","2","3","4","1.7","1.98","1","5","1","2"
"2008","Other degree","Couple + C. LE 16","1.9","2","189","1","1","2","3","4","1.76","2.04","1","5","1","2"
"2008","Other degree","Couple + C. LE and GT 16","1.95","2","63","1","1","3","3","5","1.69","2.21","1","5","1","2"
"2008","Other degree","Single parent","2.55","2","54","1","1","4","4","5","2.2","2.9","1","5","2","3"
