"year","education","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2007","college entrance qualification","East Germany","2","2","1176","1","1","3","3","5","1.94","2.06","1","5","2","2"
"2007","college entrance qualification","West Germany","1.95","2","4263","1","1","3","3","5","1.92","1.98","1","5","2","2"
"2007","lower secondary degree","East Germany","2.12","2","1359","1","1","3","4","5","2.06","2.18","1","5","2","2"
"2007","lower secondary degree","West Germany","2","2","5566","1","1","3","3","5","1.97","2.03","1","5","2","2"
"2007","no degree/no degree yet","East Germany","1.78","2","102","1","1","2","3","4","1.6","1.96","1","5","1","2"
"2007","no degree/no degree yet","West Germany","2.06","2","457","1","1","3","4","5","1.96","2.16","1","5","2","2"
"2007","Other degree","East Germany","2.52","3","58","1","1","3","4","5","2.2","2.84","1","5","1","3"
"2007","Other degree","West Germany","2.05","2","1013","1","1","3","3","5","1.98","2.12","1","5","2","2"
"2007","secondary school degree","East Germany","2.07","2","2203","1","1","3","3","5","2.03","2.11","1","5","2","2"
"2007","secondary school degree","West Germany","1.98","2","3849","1","1","3","3","5","1.95","2.01","1","5","2","2"
"2008","college entrance qualification","East Germany","1.9","2","1120","1","1","3","3","4","1.84","1.96","1","5","2","2"
"2008","college entrance qualification","West Germany","1.89","2","4018","1","1","2","3","5","1.86","1.92","1","5","2","2"
"2008","lower secondary degree","East Germany","2.09","2","1282","1","1","3","4","5","2.03","2.15","1","5","2","2"
"2008","lower secondary degree","West Germany","2","2","5192","1","1","3","3","5","1.97","2.03","1","5","2","2"
"2008","no degree/no degree yet","East Germany","1.91","2","102","1","1","2","3","5","1.71","2.11","1","5","1","2"
"2008","no degree/no degree yet","West Germany","1.88","2","446","1","1","2","3","5","1.79","1.97","1","5","2","2"
"2008","Other degree","East Germany","2.22","2","54","1","1","3","4","4","1.93","2.51","1","4","2","3"
"2008","Other degree","West Germany","2.05","2","891","1","1","3","3","5","1.98","2.12","1","5","2","2"
"2008","secondary school degree","East Germany","2.02","2","2101","1","1","3","3","5","1.98","2.06","1","5","2","2"
"2008","secondary school degree","West Germany","1.97","2","3644","1","1","3","3","5","1.94","2","1","5","2","2"
"2009","college entrance qualification","East Germany","1.93","2","1083","1","1","2","3","4","1.87","1.99","1","5","2","2"
"2009","college entrance qualification","West Germany","1.98","2","3803","1","1","3","3","5","1.95","2.01","1","5","2","2"
"2009","lower secondary degree","East Germany","2.04","2","1195","1","1","3","4","5","1.98","2.1","1","5","2","2"
"2009","lower secondary degree","West Germany","1.98","2","4719","1","1","3","3","5","1.95","2.01","1","5","2","2"
"2009","no degree/no degree yet","East Germany","2.04","2","75","1","1","3","3","5","1.83","2.25","1","5","2","2"
"2009","no degree/no degree yet","West Germany","2.05","2","412","1","1","3","3","5","1.95","2.15","1","5","2","2"
"2009","Other degree","East Germany","2.36","2","45","1","2","3","3","4","2.07","2.65","1","4","2","3"
"2009","Other degree","West Germany","2.04","2","762","1","1","3","3","5","1.96","2.12","1","5","2","2"
"2009","secondary school degree","East Germany","1.99","2","2003","1","1","3","3","5","1.95","2.03","1","5","2","2"
"2009","secondary school degree","West Germany","1.96","2","3398","1","1","3","3","5","1.93","1.99","1","5","2","2"
