"year","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2007","(Married) couple without C.","2.01","2","7359","1","1","3","3","5","1.99","2.03","1","5","2","2"
"2007","1-pers.-HH","2.05","2","3161","1","1","3","4","5","2.01","2.09","1","5","2","2"
"2007","Couple + C. GT 16 ","1.95","2","3531","1","1","3","3","5","1.92","1.98","1","5","2","2"
"2007","Couple + C. LE 16","1.89","2","3582","1","1","2","3","5","1.86","1.92","1","5","2","2"
"2007","Couple + C. LE and GT 16","2.06","2","1338","1","1","3","3","5","2.01","2.11","1","5","2","2"
"2007","Single parent","2.13","2","1090","1","1","3","4","5","2.06","2.2","1","5","2","2"
"2008","(Married) couple without C.","1.98","2","7060","1","1","3","3","5","1.96","2","1","5","2","2"
"2008","1-pers.-HH","2.02","2","3037","1","1","3","4","5","1.98","2.06","1","5","2","2"
"2008","Couple + C. GT 16 ","1.93","2","3359","1","1","2","3","5","1.9","1.96","1","5","2","2"
"2008","Couple + C. LE 16","1.88","2","3203","1","1","2","3","5","1.85","1.91","1","5","2","2"
"2008","Couple + C. LE and GT 16","1.89","2","1214","1","1","2","3","5","1.84","1.94","1","5","2","2"
"2008","Single parent","2.1","2","1086","1","1","3","4","5","2.04","2.16","1","5","2","2"
"2009","(Married) couple without C.","2.01","2","6626","1","1","3","3","5","1.99","2.03","1","5","2","2"
"2009","1-pers.-HH","1.98","2","2886","1","1","3","3","5","1.94","2.02","1","5","2","2"
"2009","Couple + C. GT 16 ","1.92","2","3151","1","1","2","3","5","1.89","1.95","1","5","2","2"
"2009","Couple + C. LE 16","1.93","2","2846","1","1","2","3","5","1.9","1.96","1","5","2","2"
"2009","Couple + C. LE and GT 16","1.92","2","1176","1","1","2","3","4","1.87","1.97","1","5","2","2"
"2009","Single parent","2.14","2","986","1","1","3","4","5","2.08","2.2","1","5","2","2"
"2010","(Married) couple without C.","2","2","6315","1","1","3","3","5","1.98","2.02","1","5","2","2"
"2010","1-pers.-HH","2.03","2","2738","1","1","3","3","5","1.99","2.07","1","5","2","2"
"2010","Couple + C. GT 16 ","1.96","2","2831","1","1","2","3","4","1.93","1.99","1","5","2","2"
"2010","Couple + C. LE 16","1.9","2","2549","1","1","2","3","4","1.86","1.94","1","5","2","2"
"2010","Couple + C. LE and GT 16","1.95","2","1047","1","1","2","3","5","1.9","2","1","5","2","2"
"2010","Single parent","2.06","2","890","1","1","3","4","5","1.99","2.13","1","5","2","2"
"2011","(Married) couple without C.","1.98","2","8087","1","1","3","3","5","1.96","2","1","5","2","2"
"2011","1-pers.-HH","2.06","2","3550","1","1","3","4","5","2.03","2.09","1","5","2","2"
"2011","Couple + C. GT 16 ","1.99","2","3182","1","1","3","3","5","1.96","2.02","1","5","2","2"
"2011","Couple + C. LE 16","1.93","2","3107","1","1","2","3","5","1.9","1.96","1","5","2","2"
"2011","Couple + C. LE and GT 16","1.95","2","1227","1","1","3","3","5","1.9","2","1","5","2","2"
"2011","Single parent","2.05","2","1166","1","1","3","3","5","1.99","2.11","1","5","2","2"
"2012","(Married) couple without C.","1.91","2","8129","1","1","2","3","5","1.89","1.93","1","5","2","2"
"2012","1-pers.-HH","1.97","2","3672","1","1","3","3","5","1.94","2","1","5","2","2"
"2012","Couple + C. GT 16 ","1.89","2","2978","1","1","2","3","5","1.86","1.92","1","5","2","2"
"2012","Couple + C. LE 16","1.84","2","3065","1","1","2","3","4","1.81","1.87","1","5","2","2"
"2012","Couple + C. LE and GT 16","1.93","2","1088","1","1","2","3","4","1.88","1.98","1","5","2","2"
"2012","Single parent","2.04","2","1202","1","1","3","3","5","1.98","2.1","1","5","2","2"
"2013","(Married) couple without C.","1.93","2","7712","1","1","3","3","5","1.91","1.95","1","5","2","2"
"2013","1-pers.-HH","1.98","2","3575","1","1","3","3","5","1.95","2.01","1","5","2","2"
"2013","Couple + C. GT 16 ","1.9","2","2796","1","1","2","3","5","1.86","1.94","1","5","2","2"
"2013","Couple + C. LE 16","1.83","2","6499","1","1","2","3","4","1.81","1.85","1","5","2","2"
"2013","Couple + C. LE and GT 16","1.88","2","2026","1","1","2","3","5","1.84","1.92","1","5","2","2"
"2013","Single parent","2.01","2","2622","1","1","3","4","5","1.97","2.05","1","5","2","2"
"2014","(Married) couple without C.","1.91","2","7979","1","1","2","3","5","1.89","1.93","1","5","2","2"
"2014","1-pers.-HH","1.96","2","3655","1","1","3","3","5","1.93","1.99","1","5","2","2"
"2014","Couple + C. GT 16 ","1.9","2","3070","1","1","2","3","5","1.87","1.93","1","5","2","2"
"2014","Couple + C. LE 16","1.84","2","6859","1","1","2","3","5","1.82","1.86","1","5","2","2"
"2014","Couple + C. LE and GT 16","1.91","2","2239","1","1","2","3","5","1.87","1.95","1","5","2","2"
"2014","Single parent","2.01","2","2454","1","1","3","3","5","1.97","2.05","1","5","2","2"
"2015","(Married) couple without C.","1.93","2","7475","1","1","2","3","5","1.91","1.95","1","5","2","2"
"2015","1-pers.-HH","1.97","2","3502","1","1","3","3","5","1.94","2","1","5","2","2"
"2015","Couple + C. GT 16 ","1.91","2","2894","1","1","2","3","5","1.88","1.94","1","5","2","2"
"2015","Couple + C. LE 16","1.83","2","6068","1","1","2","3","5","1.81","1.85","1","5","2","2"
"2015","Couple + C. LE and GT 16","1.83","2","2155","1","1","2","3","5","1.79","1.87","1","5","2","2"
"2015","Single parent","2.04","2","2325","1","1","3","4","5","2","2.08","1","5","2","2"
"2016","(Married) couple without C.","2","2","7336","1","1","3","3","5","1.98","2.02","1","5","2","2"
"2016","1-pers.-HH","2.03","2","3480","1","1","3","4","5","2","2.06","1","5","2","2"
"2016","Couple + C. GT 16 ","1.97","2","2747","1","1","2","3","5","1.93","2.01","1","5","2","2"
"2016","Couple + C. LE 16","1.88","2","5787","1","1","2","3","5","1.86","1.9","1","5","2","2"
"2016","Couple + C. LE and GT 16","1.89","2","2088","1","1","2","3","5","1.85","1.93","1","5","2","2"
"2016","Single parent","2.08","2","2147","1","1","3","4","5","2.03","2.13","1","5","2","2"
"2017","(Married) couple without C.","1.96","2","8202","1","1","3","3","5","1.94","1.98","1","5","2","2"
"2017","1-pers.-HH","1.98","2","3944","1","1","3","3","5","1.95","2.01","1","5","2","2"
