"year","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2007","college entrance qualification","1.95","2","5439","1","1","3","3","5","1.92","1.98","1","5","2","2"
"2007","lower secondary degree","2.02","2","6925","1","1","3","3","5","2","2.04","1","5","2","2"
"2007","no degree/no degree yet","2.03","2","559","1","1","3","4","5","1.94","2.12","1","5","2","2"
"2007","Other degree","2.08","2","1071","1","1","3","4","5","2.02","2.14","1","5","2","2"
"2007","secondary school degree","2.01","2","6052","1","1","3","3","5","1.98","2.04","1","5","2","2"
"2008","college entrance qualification","1.89","2","5138","1","1","2","3","4","1.86","1.92","1","5","2","2"
"2008","lower secondary degree","2.01","2","6474","1","1","3","3","5","1.99","2.03","1","5","2","2"
"2008","no degree/no degree yet","1.88","2","548","1","1","2","3","5","1.8","1.96","1","5","2","2"
"2008","Other degree","2.06","2","945","1","1","3","4","5","1.99","2.13","1","5","2","2"
"2008","secondary school degree","1.98","2","5745","1","1","3","3","5","1.96","2","1","5","2","2"
"2009","college entrance qualification","1.97","2","4886","1","1","3","3","5","1.94","2","1","5","2","2"
"2009","lower secondary degree","1.99","2","5914","1","1","3","3","5","1.96","2.02","1","5","2","2"
"2009","no degree/no degree yet","2.05","2","487","1","1","3","3","5","1.96","2.14","1","5","2","2"
"2009","Other degree","2.05","2","807","1","1","3","3","5","1.98","2.12","1","5","2","2"
"2009","secondary school degree","1.97","2","5401","1","1","3","3","5","1.94","2","1","5","2","2"
"2010","college entrance qualification","1.96","2","4665","1","1","3","3","5","1.93","1.99","1","5","2","2"
"2010","lower secondary degree","2.03","2","5355","1","1","3","3","5","2","2.06","1","5","2","2"
"2010","no degree/no degree yet","2.06","2","417","1","1","3","4","5","1.96","2.16","1","5","2","2"
"2010","Other degree","2.05","2","721","1","1","3","3","5","1.98","2.12","1","5","2","2"
"2010","secondary school degree","1.97","2","5047","1","1","3","3","5","1.94","2","1","5","2","2"
"2011","college entrance qualification","1.97","2","5649","1","1","3","3","5","1.95","1.99","1","5","2","2"
"2011","lower secondary degree","2.03","2","6671","1","1","3","3","5","2.01","2.05","1","5","2","2"
"2011","no degree/no degree yet","1.98","2","565","1","1","3","3","5","1.9","2.06","1","5","2","2"
"2011","Other degree","2.05","2","1140","1","1","3","4","5","1.99","2.11","1","5","2","2"
"2011","secondary school degree","1.99","2","6152","1","1","3","3","5","1.97","2.01","1","5","2","2"
"2012","college entrance qualification","1.86","2","5682","1","1","2","3","5","1.84","1.88","1","5","2","2"
"2012","lower secondary degree","1.96","2","6508","1","1","3","3","5","1.94","1.98","1","5","2","2"
"2012","no degree/no degree yet","2.02","2","551","1","1","3","4","5","1.93","2.11","1","5","2","2"
"2012","Other degree","1.97","2","1174","1","1","3","3","5","1.91","2.03","1","5","2","2"
"2012","secondary school degree","1.91","2","6068","1","1","2","3","5","1.89","1.93","1","5","2","2"
"2013","college entrance qualification","1.85","2","7438","1","1","2","3","4","1.83","1.87","1","5","2","2"
"2013","lower secondary degree","1.99","2","7151","1","1","3","3","5","1.97","2.01","1","5","2","2"
"2013","no degree/no degree yet","1.92","2","832","1","1","3","3","5","1.85","1.99","1","5","2","2"
"2013","Other degree","2.01","2","1623","1","1","3","3","5","1.96","2.06","1","5","2","2"
"2013","secondary school degree","1.93","2","7918","1","1","2","3","5","1.91","1.95","1","5","2","2"
"2014","college entrance qualification","1.86","2","7439","1","1","2","3","5","1.84","1.88","1","5","2","2"
"2014","lower secondary degree","1.96","2","6904","1","1","3","3","5","1.94","1.98","1","5","2","2"
"2014","no degree/no degree yet","1.95","2","1008","1","1","3","4","5","1.89","2.01","1","5","2","2"
"2014","Other degree","1.96","2","3296","1","1","3","3","5","1.92","2","1","5","2","2"
"2014","secondary school degree","1.92","2","7550","1","1","2","3","5","1.9","1.94","1","5","2","2"
"2015","college entrance qualification","1.84","2","7108","1","1","2","3","4","1.82","1.86","1","5","2","2"
"2015","lower secondary degree","1.99","2","6319","1","1","3","3","5","1.97","2.01","1","5","2","2"
"2015","no degree/no degree yet","1.99","2","820","1","1","3","4","5","1.92","2.06","1","5","2","2"
"2015","Other degree","1.98","2","2771","1","1","3","3","5","1.94","2.02","1","5","2","2"
"2015","secondary school degree","1.94","2","7130","1","1","2","3","5","1.92","1.96","1","5","2","2"
"2016","college entrance qualification","1.91","2","6791","1","1","2","3","5","1.89","1.93","1","5","2","2"
"2016","lower secondary degree","2.04","2","5840","1","1","3","3","5","2.01","2.07","1","5","2","2"
"2016","no degree/no degree yet","2.03","2","816","1","1","3","4","5","1.96","2.1","1","5","2","2"
"2016","Other degree","2","2","3242","1","1","3","3","5","1.97","2.03","1","5","2","2"
"2016","secondary school degree","2.01","2","6626","1","1","3","3","5","1.99","2.03","1","5","2","2"
"2017","college entrance qualification","1.86","2","7912","1","1","2","3","5","1.84","1.88","1","5","2","2"
"2017","lower secondary degree","2","2","6073","1","1","3","3","5","1.97","2.03","1","5","2","2"
"2017","no degree/no degree yet","2.04","2","920","1","1","3","4","5","1.97","2.11","1","5","2","2"
"2017","Other degree","2","2","3094","1","1","3","3","5","1.96","2.04","1","5","2","2"
"2017","secondary school degree","1.96","2","7575","1","1","2","3","5","1.94","1.98","1","5","2","2"
"2018","college entrance qualification","1.84","2","7662","1","1","2","3","5","1.82","1.86","1","5","2","2"
"2018","lower secondary degree","1.97","2","5708","1","1","3","3","5","1.94","2","1","5","2","2"
"2018","no degree/no degree yet","2.12","2","878","1","1","3","4","5","2.05","2.19","1","5","2","2"
"2018","Other degree","1.98","2","2927","1","1","3","3","5","1.94","2.02","1","5","2","2"
"2018","secondary school degree","1.91","2","7241","1","1","2","3","5","1.89","1.93","1","5","2","2"
"2019","college entrance qualification","1.8","2","8551","1","1","2","3","5","1.78","1.82","1","5","2","2"
"2019","lower secondary degree","1.96","2","5310","1","1","3","3","5","1.93","1.99","1","5","2","2"
"2019","no degree/no degree yet","2.02","2","780","1","1","3","4","5","1.94","2.1","1","5","2","2"
"2019","Other degree","1.93","2","2562","1","1","2","3","5","1.89","1.97","1","5","2","2"
"2019","secondary school degree","1.93","2","7436","1","1","2","3","5","1.91","1.95","1","5","2","2"
