"plh0188","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"True entirely","1990","1-pers.-HH","(0) in school","","","",""
"True entirely","1990","1-pers.-HH","(1a) inadequately completed","1","","",""
"True entirely","1990","1-pers.-HH","(1b) general elementary school","15","","",""
"True entirely","1990","1-pers.-HH","(1c) basic vocational qualification","31","0.236417409109964","0.164745504973761","0.308089313246167"
"True entirely","1990","1-pers.-HH","(2b) intermediate general qualification","","","",""
"True entirely","1990","1-pers.-HH","(2a) intermediate vocational","14","","",""
"True entirely","1990","1-pers.-HH","(2c_gen) general maturity certificate","1","","",""
"True entirely","1990","1-pers.-HH","(2c_voc) vocational maturity certificate","","","",""
"True entirely","1990","1-pers.-HH","(3a) lower tertiary education","8","","",""
"True entirely","1990","1-pers.-HH","(3b) higher tertiary education","","","",""
"True entirely","1990","(Married) couple without C. ","(0) in school","","","",""
"True entirely","1990","(Married) couple without C. ","(1a) inadequately completed","","","",""
"True entirely","1990","(Married) couple without C. ","(1b) general elementary school","15","","",""
"True entirely","1990","(Married) couple without C. ","(1c) basic vocational qualification","108","0.207138615756689","0.171687867972013","0.242589363541365"
"True entirely","1990","(Married) couple without C. ","(2b) intermediate general qualification","2","","",""
"True entirely","1990","(Married) couple without C. ","(2a) intermediate vocational","21","","",""
"True entirely","1990","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"True entirely","1990","(Married) couple without C. ","(2c_voc) vocational maturity certificate","","","",""
"True entirely","1990","(Married) couple without C. ","(3a) lower tertiary education","21","","",""
"True entirely","1990","(Married) couple without C. ","(3b) higher tertiary education","9","","",""
"True entirely","1990","Single parent ","(0) in school","","","",""
"True entirely","1990","Single parent ","(1a) inadequately completed","","","",""
"True entirely","1990","Single parent ","(1b) general elementary school","1","","",""
"True entirely","1990","Single parent ","(1c) basic vocational qualification","10","","",""
"True entirely","1990","Single parent ","(2b) intermediate general qualification","","","",""
"True entirely","1990","Single parent ","(2a) intermediate vocational","7","","",""
"True entirely","1990","Single parent ","(2c_gen) general maturity certificate","","","",""
"True entirely","1990","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"True entirely","1990","Single parent ","(3a) lower tertiary education","3","","",""
"True entirely","1990","Single parent ","(3b) higher tertiary education","1","","",""
"True entirely","1990","Couple + C. LE 16 ","(0) in school","","","",""
"True entirely","1990","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"True entirely","1990","Couple + C. LE 16 ","(1b) general elementary school","5","","",""
"True entirely","1990","Couple + C. LE 16 ","(1c) basic vocational qualification","39","0.183408686949055","0.131798724382097","0.235018649516013"
"True entirely","1990","Couple + C. LE 16 ","(2b) intermediate general qualification","2","","",""
"True entirely","1990","Couple + C. LE 16 ","(2a) intermediate vocational","140","0.19758819154215","0.168703627988928","0.226472755095372"
"True entirely","1990","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"True entirely","1990","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","7","","",""
"True entirely","1990","Couple + C. LE 16 ","(3a) lower tertiary education","31","0.109777227576698","0.0731609194197171","0.14639353573368"
