"plh0188","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Totally disagree","1991","35-65 y.","Couple + C. GT 16 ","59","0.124611090083098","0.0953974137872034","0.153824766378993","4"
"Totally disagree","1991","35-65 y.","Couple + C. LE and GT 16","19","","","","4"
"Totally disagree","1991","66 and older","1-pers.-HH","27","","","","4"
"Totally disagree","1991","66 and older","(Married) couple without C. ","14","","","","4"
"Totally disagree","1991","66 and older","Single parent ","","","","","4"
"Totally disagree","1991","66 and older","Couple + C. LE 16 ","1","","","","4"
"Totally disagree","1991","66 and older","Couple + C. GT 16 ","","","","","4"
"Totally disagree","1991","66 and older","Couple + C. LE and GT 16","","","","","4"
"True entirely","1991","16-34 y.","1-pers.-HH","10","","","","1"
"True entirely","1991","16-34 y.","(Married) couple without C. ","12","","","","1"
"True entirely","1991","16-34 y.","Single parent ","19","","","","1"
"True entirely","1991","16-34 y.","Couple + C. LE 16 ","122","0.15471125805734","0.129589209055019","0.179833307059661","1"
"True entirely","1991","16-34 y.","Couple + C. GT 16 ","42","0.134997155398745","0.0971400853435674","0.172854225453923","1"
"True entirely","1991","16-34 y.","Couple + C. LE and GT 16","20","","","","1"
"True entirely","1991","35-65 y.","1-pers.-HH","12","","","","1"
"True entirely","1991","35-65 y.","(Married) couple without C. ","106","0.151505632378958","0.123921164297976","0.179090100459939","1"
"True entirely","1991","35-65 y.","Single parent ","11","","","","1"
"True entirely","1991","35-65 y.","Couple + C. LE 16 ","83","0.156483615135582","0.126446298676305","0.186520931594858","1"
"True entirely","1991","35-65 y.","Couple + C. GT 16 ","73","0.147232306436444","0.115890482094054","0.178574130778834","1"
"True entirely","1991","35-65 y.","Couple + C. LE and GT 16","28","","","","1"
"True entirely","1991","66 and older","1-pers.-HH","28","","","","1"
"True entirely","1991","66 and older","(Married) couple without C. ","18","","","","1"
"True entirely","1991","66 and older","Single parent ","2","","","","1"
"True entirely","1991","66 and older","Couple + C. LE 16 ","","","","","1"
"True entirely","1991","66 and older","Couple + C. GT 16 ","2","","","","1"
"True entirely","1991","66 and older","Couple + C. LE and GT 16","","","","","1"
"Rather not true","1992","16-34 y.","1-pers.-HH","79","0.246276088446101","0.197194398716722","0.29535777817548","3"
"Rather not true","1992","66 and older","1-pers.-HH","200","0.407701270792776","0.364714218526144","0.450688323059409","3"
"Rather not true","1992","35-65 y.","(Married) couple without C. ","513","0.332542703840932","0.309508372651823","0.355577035030041","3"
"Rather not true","1992","35-65 y.","Couple + C. LE and GT 16","135","0.30385711890775","0.261363302705699","0.3463509351098","3"
"Rather not true","1992","16-34 y.","(Married) couple without C. ","146","0.236031696365354","0.203781392533274","0.268282000197433","3"
"Rather not true","1992","35-65 y.","1-pers.-HH","153","0.363182386541736","0.316801079004281","0.409563694079192","3"
"Rather not true","1992","66 and older","Couple + C. GT 16 ","38","0.481232702342528","0.374383247759805","0.58808215692525","3"
"Rather not true","1992","16-34 y.","Single parent ","79","0.326678102583112","0.269001109059016","0.384355096107209","3"
"Rather not true","1992","16-34 y.","Couple + C. GT 16 ","174","0.217552900106186","0.189585320467084","0.245520479745289","3"
"Rather not true","1992","66 and older","Single parent ","15","","","","3"
"Rather not true","1992","66 and older","Couple + C. LE 16 ","","","","","3"
"Rather not true","1992","16-34 y.","Couple + C. LE 16 ","387","0.263126667559119","0.239894624690819","0.286358710427419","3"
"Rather not true","1992","16-34 y.","Couple + C. LE and GT 16","56","0.205687027380852","0.157562915900291","0.253811138861414","3"
"Rather not true","1992","35-65 y.","Single parent ","78","0.299322957350691","0.242094835216868","0.356551079484513","3"
"Rather not true","1992","35-65 y.","Couple + C. LE 16 ","433","0.319996003240557","0.295038574328499","0.344953432152616","3"
"Rather not true","1992","35-65 y.","Couple + C. GT 16 ","492","0.374712412543523","0.34800650401467","0.401418321072376","3"
"Rather not true","1992","66 and older","(Married) couple without C. ","260","0.395438763100142","0.358796709257173","0.432080816943112","3"
"Rather not true","1992","66 and older","Couple + C. LE and GT 16","1","","","","3"
"Tends to agree","1992","35-65 y.","(Married) couple without C. ","717","0.442095812636188","0.417814164366207","0.466377460906169","2"
"Tends to agree","1992","16-34 y.","1-pers.-HH","139","0.47946644743032","0.422554203365322","0.536378691495318","2"
"Tends to agree","1992","66 and older","Couple + C. LE and GT 16","","","","","2"
"Tends to agree","1992","35-65 y.","1-pers.-HH","165","0.40410245857141","0.356775934525906","0.451428982616913","2"
"Tends to agree","1992","16-34 y.","(Married) couple without C. ","363","0.526472495330587","0.488552224980355","0.56439276568082","2"
"Tends to agree","1992","16-34 y.","Single parent ","115","0.461195874530898","0.399891792203204","0.522499956858591","2"
"Tends to agree","1992","16-34 y.","Couple + C. LE 16 ","749","0.558127173576116","0.53192581690898","0.584328530243251","2"
"Tends to agree","1992","35-65 y.","Single parent ","109","0.465944576928193","0.403608303920043","0.528280849936343","2"
"Tends to agree","1992","66 and older","Single parent ","15","","","","2"
"Tends to agree","1992","66 and older","Couple + C. LE 16 ","1","","","","2"
"Tends to agree","1992","16-34 y.","Couple + C. GT 16 ","471","0.546392376969333","0.512645200669205","0.580139553269462","2"
"Tends to agree","1992","16-34 y.","Couple + C. LE and GT 16","153","0.573616489189742","0.514735586462057","0.632497391917426","2"
"Tends to agree","1992","35-65 y.","Couple + C. LE 16 ","622","0.466298153936942","0.439607879849467","0.492988428024417","2"
"Tends to agree","1992","35-65 y.","Couple + C. GT 16 ","541","0.443217818774869","0.415810302312775","0.470625335236962","2"
"Tends to agree","1992","35-65 y.","Couple + C. LE and GT 16","225","0.49412453528732","0.447930930779414","0.540318139795226","2"
"Tends to agree","1992","66 and older","1-pers.-HH","184","0.357908700266145","0.315973303835902","0.399844096696388","2"
"Tends to agree","1992","66 and older","(Married) couple without C. ","285","0.396393348390681","0.359736069153989","0.433050627627373","2"
"Tends to agree","1992","66 and older","Couple + C. GT 16 ","31","0.351427478706793","0.249332218906751","0.453522738506834","2"
"Totally disagree","1992","16-34 y.","1-pers.-HH","21","","","","4"
"Totally disagree","1992","16-34 y.","(Married) couple without C. ","25","","","","4"
"Totally disagree","1992","16-34 y.","Single parent ","17","","","","4"
"Totally disagree","1992","16-34 y.","Couple + C. LE 16 ","45","0.0371645303150663","0.0271841081395814","0.0471449524905512","4"
"Totally disagree","1992","16-34 y.","Couple + C. GT 16 ","35","0.0443404361130106","0.0303865061879686","0.0582943660380526","4"
"Totally disagree","1992","16-34 y.","Couple + C. LE and GT 16","9","","","","4"
"Totally disagree","1992","35-65 y.","Single parent ","28","","","","4"
"Totally disagree","1992","35-65 y.","Couple + C. LE 16 ","104","0.0755110721451961","0.0613750242315738","0.0896471200588184","4"
"Totally disagree","1992","35-65 y.","1-pers.-HH","38","0.0835258524887706","0.0568423009544275","0.110209404023114","4"
"Totally disagree","1992","35-65 y.","(Married) couple without C. ","171","0.0982552710945219","0.0837020245095574","0.112808517679486","4"
"Totally disagree","1992","35-65 y.","Couple + C. GT 16 ","81","0.0627885947517745","0.0494048520834194","0.0761723374201297","4"
"Totally disagree","1992","35-65 y.","Couple + C. LE and GT 16","35","0.0768497691748422","0.0522404664229943","0.10145907192669","4"
"Totally disagree","1992","66 and older","1-pers.-HH","56","0.117694606632362","0.089505326835302","0.145883886429422","4"
"Totally disagree","1992","66 and older","(Married) couple without C. ","67","0.109467769540435","0.086069270685333","0.132866268395537","4"
"Totally disagree","1992","66 and older","Single parent ","4","","","","4"
"Totally disagree","1992","66 and older","Couple + C. LE 16 ","","","","","4"
"Totally disagree","1992","66 and older","Couple + C. GT 16 ","9","","","","4"
"Totally disagree","1992","66 and older","Couple + C. LE and GT 16","","","","","4"
"True entirely","1992","16-34 y.","1-pers.-HH","57","0.205211523991952","0.159203997057739","0.251219050926165","1"
"True entirely","1992","16-34 y.","(Married) couple without C. ","132","0.194321111099254","0.164270593213194","0.224371628985314","1"
"True entirely","1992","16-34 y.","Single parent ","43","0.146287098720733","0.102827054054508","0.189747143386957","1"
"True entirely","1992","16-34 y.","Couple + C. LE 16 ","199","0.141581628549699","0.123188250324595","0.159975006774803","1"
"True entirely","1992","16-34 y.","Couple + C. GT 16 ","156","0.19171428681147","0.165030058815105","0.218398514807834","1"
"True entirely","1992","16-34 y.","Couple + C. LE and GT 16","53","0.18750126314453","0.141030811678706","0.233971714610353","1"
"True entirely","1992","35-65 y.","1-pers.-HH","57","0.149189302398084","0.114828889203436","0.183549715592731","1"
"True entirely","1992","35-65 y.","(Married) couple without C. ","206","0.127106212428358","0.110820594462165","0.143391830394551","1"
"True entirely","1992","35-65 y.","Single parent ","31","0.126413887978582","0.0848868655554239","0.167940910401739","1"
"True entirely","1992","35-65 y.","Couple + C. LE 16 ","183","0.138194770677305","0.119730923351986","0.156658618002623","1"
"True entirely","1992","35-65 y.","Couple + C. GT 16 ","148","0.119281173929834","0.101398889192494","0.137163458667174","1"
"True entirely","1992","35-65 y.","Couple + C. LE and GT 16","55","0.125168576630088","0.0945946176859331","0.155742535574243","1"
"True entirely","1992","66 and older","1-pers.-HH","62","0.116695422308717","0.0886101665568449","0.144780678060588","1"
"True entirely","1992","66 and older","(Married) couple without C. ","72","0.0987001189687419","0.0763482658389218","0.121051972098562","1"
"True entirely","1992","66 and older","Single parent ","4","","","","1"
"True entirely","1992","66 and older","Couple + C. LE 16 ","","","","","1"
"True entirely","1992","66 and older","Couple + C. GT 16 ","6","","","","1"
"True entirely","1992","66 and older","Couple + C. LE and GT 16","","","","","1"
"Rather not true","1993","16-34 y.","1-pers.-HH","115","0.298290929915346","0.25253145335786","0.344050406472832","3"
"Rather not true","1993","16-34 y.","(Married) couple without C. ","216","0.290698769927357","0.25919347141618","0.322204068438533","3"
"Rather not true","1993","66 and older","Couple + C. LE and GT 16","1","","","","3"
"Rather not true","1993","16-34 y.","Single parent ","102","0.358287023121916","0.30310024472359","0.413473801520241","3"
"Rather not true","1993","16-34 y.","Couple + C. LE 16 ","519","0.337193105191626","0.314129394724853","0.3602568156584","3"
"Rather not true","1993","16-34 y.","Couple + C. GT 16 ","261","0.26009255476425","0.23277989952586","0.287405210002639","3"
"Rather not true","1993","35-65 y.","1-pers.-HH","212","0.377905271593466","0.336548096609339","0.419262446577592","3"
"Rather not true","1993","35-65 y.","(Married) couple without C. ","737","0.417498459652026","0.394659502175107","0.440337417128944","3"
"Rather not true","1993","35-65 y.","Couple + C. LE and GT 16","263","0.391961467174144","0.356523274471566","0.427399659876722","3"
"Rather not true","1993","66 and older","1-pers.-HH","207","0.437866567827456","0.394380144431813","0.481352991223099","3"
"Rather not true","1993","66 and older","Single parent ","15","","","","3"
"Rather not true","1993","66 and older","Couple + C. LE 16 ","","","","","3"
"Rather not true","1993","66 and older","Couple + C. GT 16 ","39","0.457158232748495","0.351255167955445","0.563061297541544","3"
"Rather not true","1993","16-34 y.","Couple + C. LE and GT 16","113","0.247308898925925","0.207621884661384","0.286995913190466","3"
"Rather not true","1993","35-65 y.","Single parent ","98","0.348578972880975","0.292156217744428","0.405001728017521","3"
"Rather not true","1993","35-65 y.","Couple + C. LE 16 ","559","0.400141540222932","0.375323447395446","0.424959633050418","3"
"Rather not true","1993","35-65 y.","Couple + C. GT 16 ","625","0.419389204296446","0.394392176816039","0.444386231776854","3"
"Rather not true","1993","66 and older","(Married) couple without C. ","302","0.409572794793973","0.373875684767626","0.44526990482032","3"
"Tends to agree","1993","16-34 y.","Couple + C. LE 16 ","786","0.472804384592598","0.448447431018543","0.497161338166653","2"
"Tends to agree","1993","16-34 y.","Single parent ","119","0.398188130944644","0.341847251503888","0.4545290103854","2"
"Tends to agree","1993","16-34 y.","1-pers.-HH","176","0.476164866686515","0.426212224524314","0.526117508848716","2"
"Tends to agree","1993","16-34 y.","(Married) couple without C. ","403","0.495054904164766","0.460365614393035","0.529744193936496","2"
"Tends to agree","1993","35-65 y.","1-pers.-HH","185","0.363553317451456","0.322523819837162","0.40458281506575","2"
"Tends to agree","1993","35-65 y.","(Married) couple without C. ","680","0.36752733447833","0.345198502748522","0.389856166208139","2"
"Tends to agree","1993","66 and older","Single parent ","12","","","","2"
"Tends to agree","1993","66 and older","Couple + C. LE 16 ","1","","","","2"
"Tends to agree","1993","66 and older","Couple + C. LE and GT 16","","","","","2"
"Tends to agree","1993","16-34 y.","Couple + C. GT 16 ","507","0.507378764050158","0.476252000142251","0.538505527958064","2"
"Tends to agree","1993","16-34 y.","Couple + C. LE and GT 16","244","0.550090091489754","0.504328633314402","0.595851549665107","2"
"Tends to agree","1993","35-65 y.","Single parent ","105","0.375601604573511","0.318260319954325","0.432942889192697","2"
"Tends to agree","1993","35-65 y.","Couple + C. LE 16 ","668","0.436269700578702","0.411147920712316","0.461391480445088","2"
"Tends to agree","1993","35-65 y.","Couple + C. GT 16 ","566","0.36959513448931","0.345143376330719","0.394046892647902","2"
"Tends to agree","1993","35-65 y.","Couple + C. LE and GT 16","314","0.405765421513322","0.37012024217733","0.441410600849314","2"
"Tends to agree","1993","66 and older","1-pers.-HH","159","0.293693854963308","0.253772340245668","0.333615369680949","2"
"Tends to agree","1993","66 and older","(Married) couple without C. ","256","0.346996245784237","0.312441750493524","0.38155074107495","2"
"Tends to agree","1993","66 and older","Couple + C. GT 16 ","25","","","","2"
"Totally disagree","1993","16-34 y.","1-pers.-HH","33","0.0787286649317424","0.0517920696270124","0.105665260236472","4"
"Totally disagree","1993","16-34 y.","(Married) couple without C. ","52","0.0574211818567379","0.0412797689622824","0.0735625947511933","4"
"Totally disagree","1993","16-34 y.","Single parent ","25","","","","4"
"Totally disagree","1993","16-34 y.","Couple + C. LE and GT 16","27","","","","4"
"Totally disagree","1993","35-65 y.","Couple + C. LE 16 ","134","0.0859584373129517","0.0717592195819177","0.100157655043986","4"
"Totally disagree","1993","35-65 y.","Couple + C. LE and GT 16","79","0.0963032929458846","0.0748883833441043","0.117718202547665","4"
"Totally disagree","1993","66 and older","1-pers.-HH","90","0.182548109022224","0.148688428230917","0.216407789813531","4"
"Totally disagree","1993","66 and older","(Married) couple without C. ","97","0.140653302577407","0.11541596714712","0.165890638007693","4"
"Totally disagree","1993","16-34 y.","Couple + C. LE 16 ","112","0.0699681027592653","0.057523091420579","0.0824131140979516","4"
"Totally disagree","1993","16-34 y.","Couple + C. GT 16 ","70","0.07906034933946","0.0622604680035323","0.0958602306753877","4"
"Totally disagree","1993","35-65 y.","1-pers.-HH","81","0.155288290327946","0.124395670401253","0.186180910254639","4"
"Totally disagree","1993","35-65 y.","(Married) couple without C. ","217","0.127445283425703","0.112001328798452","0.142889238052955","4"
"Totally disagree","1993","35-65 y.","Single parent ","43","0.169895739822592","0.125429503124659","0.214361976520525","4"
"Totally disagree","1993","35-65 y.","Couple + C. GT 16 ","180","0.123092815216618","0.106449863345973","0.139735767087262","4"
"Totally disagree","1993","66 and older","Single parent ","7","","","","4"
"Totally disagree","1993","66 and older","Couple + C. LE 16 ","","","","","4"
"Totally disagree","1993","66 and older","Couple + C. GT 16 ","13","","","","4"
"Totally disagree","1993","66 and older","Couple + C. LE and GT 16","","","","","4"
"True entirely","1993","16-34 y.","1-pers.-HH","60","0.146815538466397","0.11141662282792","0.182214454104873","1"
"True entirely","1993","16-34 y.","(Married) couple without C. ","127","0.15682514405114","0.131595372596072","0.182054915506208","1"
"True entirely","1993","16-34 y.","Single parent ","44","0.168719054012702","0.125616294935695","0.211821813089709","1"
"True entirely","1993","16-34 y.","Couple + C. LE 16 ","197","0.120034407456511","0.104178830572303","0.135889984340718","1"
"True entirely","1993","16-34 y.","Couple + C. GT 16 ","153","0.153468331846132","0.131027329314947","0.175909334377317","1"
"True entirely","1993","16-34 y.","Couple + C. LE and GT 16","70","0.132118657858686","0.100970496404333","0.163266819313038","1"
"True entirely","1993","35-65 y.","1-pers.-HH","50","0.103253120627132","0.0772983222283642","0.1292079190259","1"
"True entirely","1993","35-65 y.","(Married) couple without C. ","157","0.0875289224439404","0.074440550058967","0.100617294828914","1"
"True entirely","1993","35-65 y.","Single parent ","28","","","","1"
"True entirely","1993","35-65 y.","Couple + C. LE 16 ","136","0.077630321885415","0.0640751386356935","0.0911855051351364","1"
"True entirely","1993","35-65 y.","Couple + C. GT 16 ","126","0.0879228459976257","0.0735777371369125","0.102267954858339","1"
"True entirely","1993","35-65 y.","Couple + C. LE and GT 16","73","0.105969818366649","0.0836263025292788","0.12831333420402","1"
"True entirely","1993","66 and older","1-pers.-HH","44","0.0858914681870112","0.0613309806622608","0.110451955711762","1"
"True entirely","1993","66 and older","(Married) couple without C. ","74","0.102777656844384","0.080733995870841","0.124821317817926","1"
"True entirely","1993","66 and older","Single parent ","7","","","","1"
"True entirely","1993","66 and older","Couple + C. LE 16 ","","","","","1"
"True entirely","1993","66 and older","Couple + C. GT 16 ","8","","","","1"
"True entirely","1993","66 and older","Couple + C. LE and GT 16","","","","","1"
"Rather not true","1994","16-34 y.","1-pers.-HH","","","","","3"
