"plh0188","year","age_gr","bula_h","n","percent","lower_confidence","upper_confidence","value"
"True entirely","1995","66 and older","Mecklenburg-Western Pomerania","6","","","","1"
"True entirely","1995","66 and older","Saxony","17","","","","1"
"True entirely","1995","66 and older","Saxony-Anhalt","12","","","","1"
"True entirely","1995","66 and older","Thuringia","11","","","","1"
"Rather not true","1996","16-34 y.","Schleswig-Holstein","25","","","","3"
"Rather not true","1996","16-34 y.","Hamburg","6","","","","3"
"Rather not true","1996","16-34 y.","Lower Saxony","84","0.194612244748091","0.156337282381821","0.232887207114361","3"
"Rather not true","1996","16-34 y.","Bremen","10","","","","3"
"Rather not true","1996","16-34 y.","North Rhine-Westphalia","185","0.184815941847767","0.160094678819079","0.209537204876455","3"
"Rather not true","1996","16-34 y.","Hesse","57","0.213431127743402","0.168112106234915","0.258750149251889","3"
"Rather not true","1996","16-34 y.","Rhineland-Palatinate,Saarland","65","0.280847397060953","0.22568746396893","0.336007330152976","3"
"Rather not true","1996","16-34 y.","Baden-Württemberg","147","0.200669528415872","0.170786304756992","0.230552752074751","3"
"Rather not true","1996","16-34 y.","Bavaria","160","0.21173808216121","0.180826474591543","0.242649689730877","3"
"Rather not true","1996","16-34 y.","Berlin","43","0.247959660836575","0.186395456061559","0.309523865611591","3"
"Rather not true","1996","16-34 y.","Brandenburg","54","0.322640892464098","0.255457673052228","0.389824111875968","3"
"Rather not true","1996","16-34 y.","Mecklenburg-Western Pomerania","40","0.316481105094133","0.237436647074653","0.395525563113613","3"
"Rather not true","1996","16-34 y.","Saxony","87","0.275732704269346","0.229246135436936","0.322219273101757","3"
"Rather not true","1996","16-34 y.","Saxony-Anhalt","50","0.204197018555674","0.149414259278334","0.258979777833014","3"
"Rather not true","1996","16-34 y.","Thuringia","61","0.299005298334393","0.239184302046733","0.358826294622053","3"
"Rather not true","1996","66 and older","Mecklenburg-Western Pomerania","13","","","","3"
"Rather not true","1996","66 and older","Saxony","55","0.394129181803522","0.312892906193075","0.475365457413969","3"
"Rather not true","1996","66 and older","Thuringia","30","0.369448370250069","0.264981551746695","0.473915188753443","3"
"Rather not true","1996","35-65 y.","Schleswig-Holstein","33","0.228964408498817","0.158607133648608","0.299321683349025","3"
"Rather not true","1996","35-65 y.","Hamburg","22","","","","3"
"Rather not true","1996","35-65 y.","Lower Saxony","153","0.346148391962241","0.305020420566294","0.387276363358187","3"
"Rather not true","1996","35-65 y.","Bremen","9","","","","3"
"Rather not true","1996","35-65 y.","North Rhine-Westphalia","452","0.355515683230536","0.32982913574298","0.381202230718091","3"
"Rather not true","1996","66 and older","Hesse","44","0.376974942118762","0.289901921830429","0.464047962407095","3"
"Rather not true","1996","66 and older","Rhineland-Palatinate,Saarland","41","0.377617107113477","0.282121114427382","0.473113099799572","3"
"Rather not true","1996","66 and older","Bavaria","76","0.415187676944045","0.346203332670878","0.484172021217213","3"
"Rather not true","1996","66 and older","Berlin","30","0.403272665756124","0.284923968346839","0.521621363165408","3"
"Rather not true","1996","66 and older","Brandenburg","25","","","","3"
"Rather not true","1996","66 and older","Saxony-Anhalt","22","","","","3"
"Rather not true","1996","35-65 y.","Hesse","161","0.380887649881908","0.337217521821236","0.42455777794258","3"
"Rather not true","1996","35-65 y.","Rhineland-Palatinate,Saarland","107","0.324121950445059","0.274298174853486","0.373945726036632","3"
"Rather not true","1996","35-65 y.","Baden-Württemberg","287","0.361118576118155","0.328242785192803","0.393994367043507","3"
"Rather not true","1996","35-65 y.","Bavaria","254","0.330434837466438","0.297676274734078","0.363193400198798","3"
"Rather not true","1996","35-65 y.","Berlin","137","0.464776072301815","0.407471241092432","0.522080903511199","3"
"Rather not true","1996","35-65 y.","Brandenburg","150","0.423319322240632","0.371704016352895","0.47493462812837","3"
"Rather not true","1996","35-65 y.","Thuringia","150","0.42621144814524","0.37469629978399","0.47772659650649","3"
"Rather not true","1996","66 and older","Schleswig-Holstein","15","","","","3"
"Rather not true","1996","66 and older","Hamburg","13","","","","3"
"Rather not true","1996","66 and older","Lower Saxony","41","0.371979921397429","0.286214013503478","0.457745829291381","3"
"Rather not true","1996","66 and older","Bremen","12","","","","3"
"Rather not true","1996","66 and older","North Rhine-Westphalia","111","0.392153951303071","0.33486497182522","0.449442930780923","3"
"Rather not true","1996","66 and older","Baden-Württemberg","88","0.397299529706969","0.330150027427931","0.464449031986007","3"
"Rather not true","1996","35-65 y.","Mecklenburg-Western Pomerania","102","0.428434623129206","0.365165852387879","0.491703393870534","3"
"Rather not true","1996","35-65 y.","Saxony","262","0.431148117435579","0.392007886834804","0.470288348036355","3"
"Rather not true","1996","35-65 y.","Saxony-Anhalt","137","0.334300350203824","0.287360704394223","0.381239996013425","3"
"Tends to agree","1996","16-34 y.","Schleswig-Holstein","62","0.588250521278059","0.49669505242432","0.679805990131798","2"
"Tends to agree","1996","16-34 y.","North Rhine-Westphalia","504","0.575188341474593","0.543705323858026","0.606671359091161","2"
"Tends to agree","1996","16-34 y.","Hamburg","25","","","","2"
"Tends to agree","1996","16-34 y.","Bremen","15","","","","2"
"Tends to agree","1996","16-34 y.","Hesse","184","0.623684427634239","0.570099603164123","0.677269252104355","2"
"Tends to agree","1996","16-34 y.","Baden-Württemberg","418","0.650916921325637","0.61534963548216","0.686484207169115","2"
"Tends to agree","1996","16-34 y.","Brandenburg","108","0.543238884288444","0.471652305776713","0.614825462800175","2"
"Tends to agree","1996","16-34 y.","Lower Saxony","228","0.603350396193734","0.556055367463783","0.650645424923684","2"
"Tends to agree","1996","16-34 y.","Rhineland-Palatinate,Saarland","132","0.515664168638573","0.454325438874899","0.577002898402248","2"
"Tends to agree","1996","16-34 y.","Bavaria","364","0.563181591024595","0.525653063692346","0.600710118356845","2"
"Tends to agree","1996","16-34 y.","Berlin","109","0.584250222877959","0.513986259265184","0.654514186490735","2"
"Tends to agree","1996","16-34 y.","Mecklenburg-Western Pomerania","77","0.568661137207904","0.484490940983748","0.65283133343206","2"
"Tends to agree","1996","16-34 y.","Saxony","210","0.573188989527317","0.52173718140208","0.624640797652553","2"
"Tends to agree","1996","16-34 y.","Saxony-Anhalt","122","0.653994422571491","0.589347925748654","0.718640919394328","2"
"Tends to agree","1996","16-34 y.","Thuringia","125","0.475074178513113","0.409823277456471","0.540325079569755","2"
"Tends to agree","1996","35-65 y.","Lower Saxony","261","0.487615102105116","0.444403211710492","0.53082699249974","2"
"Tends to agree","1996","35-65 y.","Schleswig-Holstein","78","0.586526816829784","0.504064521733206","0.668989111926363","2"
"Tends to agree","1996","35-65 y.","Hamburg","29","","","","2"
"Tends to agree","1996","35-65 y.","Bremen","11","","","","2"
"Tends to agree","1996","35-65 y.","North Rhine-Westphalia","654","0.477508736990229","0.450704691044349","0.504312782936108","2"
"Tends to agree","1996","35-65 y.","Hesse","199","0.414332997152509","0.370033231885663","0.458632762419356","2"
"Tends to agree","1996","35-65 y.","Rhineland-Palatinate,Saarland","166","0.476345195032574","0.423179477107983","0.529510912957165","2"
"Tends to agree","1996","35-65 y.","Baden-Württemberg","386","0.462217647126876","0.42809303690068","0.496342257353071","2"
"Tends to agree","1996","35-65 y.","Brandenburg","141","0.373676120181956","0.323137437571324","0.424214802792587","2"
"Tends to agree","1996","35-65 y.","Bavaria","402","0.505326123921407","0.470505955823876","0.540146292018938","2"
"Tends to agree","1996","35-65 y.","Berlin","102","0.331021278800559","0.276953851547253","0.385088706053864","2"
"Tends to agree","1996","35-65 y.","Mecklenburg-Western Pomerania","101","0.41632495541839","0.353299506962446","0.479350403874335","2"
"Tends to agree","1996","35-65 y.","Saxony","276","0.431769367779547","0.392622342347136","0.470916393211959","2"
"Tends to agree","1996","35-65 y.","Thuringia","156","0.430586459279674","0.379005366413035","0.482167552146313","2"
"Tends to agree","1996","66 and older","Schleswig-Holstein","15","","","","2"
"Tends to agree","1996","35-65 y.","Saxony-Anhalt","202","0.494860176383789","0.445111757190819","0.544608595576759","2"
"Tends to agree","1996","66 and older","Hamburg","4","","","","2"
"Tends to agree","1996","66 and older","North Rhine-Westphalia","99","0.362491331183689","0.306083701666293","0.418898960701086","2"
"Tends to agree","1996","66 and older","Hesse","42","0.357283240914401","0.271185700458071","0.443380781370731","2"
"Tends to agree","1996","66 and older","Mecklenburg-Western Pomerania","14","","","","2"
"Tends to agree","1996","66 and older","Saxony","46","0.314231841177498","0.237060785003324","0.391402897351672","2"
"Tends to agree","1996","66 and older","Thuringia","28","","","","2"
"Tends to agree","1996","66 and older","Lower Saxony","50","0.381099850905","0.294921563591611","0.467278138218389","2"
"Tends to agree","1996","66 and older","Bremen","9","","","","2"
"Tends to agree","1996","66 and older","Rhineland-Palatinate,Saarland","28","","","","2"
"Tends to agree","1996","66 and older","Bavaria","85","0.413597639858047","0.344651979428606","0.482543300287487","2"
"Tends to agree","1996","66 and older","Berlin","25","","","","2"
"Tends to agree","1996","66 and older","Brandenburg","31","0.466369787738984","0.34219379081542","0.590545784662549","2"
"Tends to agree","1996","66 and older","Saxony-Anhalt","34","0.384731557963224","0.277444886656087","0.492018229270362","2"
"Tends to agree","1996","66 and older","Baden-Württemberg","94","0.501882131690526","0.433270154476441","0.570494108904611","2"
"Totally disagree","1996","16-34 y.","Hamburg","1","","","","4"
"Totally disagree","1996","16-34 y.","Schleswig-Holstein","2","","","","4"
"Totally disagree","1996","16-34 y.","Lower Saxony","11","","","","4"
"Totally disagree","1996","16-34 y.","Bremen","1","","","","4"
"Totally disagree","1996","16-34 y.","North Rhine-Westphalia","35","0.0321535173795888","0.0209180644676306","0.0433889702915469","4"
"Totally disagree","1996","16-34 y.","Hesse","8","","","","4"
"Totally disagree","1996","66 and older","Schleswig-Holstein","3","","","","4"
"Totally disagree","1996","66 and older","Hamburg","3","","","","4"
"Totally disagree","1996","16-34 y.","Rhineland-Palatinate,Saarland","9","","","","4"
"Totally disagree","1996","16-34 y.","Baden-Württemberg","19","","","","4"
"Totally disagree","1996","16-34 y.","Bavaria","21","","","","4"
"Totally disagree","1996","16-34 y.","Berlin","11","","","","4"
"Totally disagree","1996","16-34 y.","Brandenburg","7","","","","4"
"Totally disagree","1996","16-34 y.","Mecklenburg-Western Pomerania","2","","","","4"
"Totally disagree","1996","16-34 y.","Saxony","12","","","","4"
"Totally disagree","1996","16-34 y.","Saxony-Anhalt","6","","","","4"
"Totally disagree","1996","16-34 y.","Thuringia","8","","","","4"
"Totally disagree","1996","35-65 y.","Schleswig-Holstein","4","","","","4"
"Totally disagree","1996","35-65 y.","Hamburg","4","","","","4"
"Totally disagree","1996","35-65 y.","Lower Saxony","26","","","","4"
"Totally disagree","1996","35-65 y.","Bremen","6","","","","4"
"Totally disagree","1996","35-65 y.","Saxony","47","0.082199233792084","0.0604912931306587","0.103907174453509","4"
"Totally disagree","1996","35-65 y.","Saxony-Anhalt","27","","","","4"
"Totally disagree","1996","35-65 y.","Thuringia","17","","","","4"
"Totally disagree","1996","35-65 y.","Berlin","27","","","","4"
"Totally disagree","1996","35-65 y.","Brandenburg","41","0.13815511322399","0.102107642688841","0.174202583759139","4"
"Totally disagree","1996","35-65 y.","Mecklenburg-Western Pomerania","19","","","","4"
"Totally disagree","1996","35-65 y.","Rhineland-Palatinate,Saarland","28","","","","4"
"Totally disagree","1996","35-65 y.","Baden-Württemberg","58","0.0760791138194119","0.0579326803875582","0.0942255472512657","4"
"Totally disagree","1996","35-65 y.","Bavaria","37","0.0408186519974833","0.0270381451281021","0.0545991588668646","4"
"Totally disagree","1996","35-65 y.","North Rhine-Westphalia","69","0.0514210927718923","0.0395694771213622","0.0632727084224225","4"
"Totally disagree","1996","35-65 y.","Hesse","25","","","","4"
"Totally disagree","1996","66 and older","Lower Saxony","17","","","","4"
"Totally disagree","1996","66 and older","Bremen","3","","","","4"
"Totally disagree","1996","66 and older","North Rhine-Westphalia","37","0.120468343061227","0.0822731951913714","0.158663490931083","4"
"Totally disagree","1996","66 and older","Hesse","12","","","","4"
"Totally disagree","1996","66 and older","Rhineland-Palatinate,Saarland","21","","","","4"
"Totally disagree","1996","66 and older","Baden-Württemberg","16","","","","4"
"Totally disagree","1996","66 and older","Bavaria","12","","","","4"
"Totally disagree","1996","66 and older","Berlin","6","","","","4"
"Totally disagree","1996","66 and older","Brandenburg","2","","","","4"
"Totally disagree","1996","66 and older","Mecklenburg-Western Pomerania","","","","","4"
"Totally disagree","1996","66 and older","Saxony","22","","","","4"
"Totally disagree","1996","66 and older","Saxony-Anhalt","8","","","","4"
"Totally disagree","1996","66 and older","Thuringia","11","","","","4"
"True entirely","1996","16-34 y.","Schleswig-Holstein","22","","","","1"
"True entirely","1996","16-34 y.","Hamburg","8","","","","1"
"True entirely","1996","16-34 y.","Lower Saxony","88","0.18571311076646","0.148117496629478","0.223308724903443","1"
"True entirely","1996","16-34 y.","Bremen","7","","","","1"
"True entirely","1996","16-34 y.","North Rhine-Westphalia","223","0.207842199298051","0.18199902731449","0.233685371281612","1"
"True entirely","1996","16-34 y.","Hesse","65","0.137990995897673","0.09984363108615","0.176138360709196","1"
"True entirely","1996","16-34 y.","Rhineland-Palatinate,Saarland","49","0.163171897628765","0.117817561846234","0.208526233411296","1"
"True entirely","1996","16-34 y.","Baden-Württemberg","106","0.127918444816172","0.102997260248833","0.152839629383511","1"
"True entirely","1996","16-34 y.","Bavaria","126","0.190567758670563","0.160850975624683","0.220284541716442","1"
"True entirely","1996","16-34 y.","Berlin","26","","","","1"
"True entirely","1996","16-34 y.","Brandenburg","17","","","","1"
"True entirely","1996","16-34 y.","Mecklenburg-Western Pomerania","14","","","","1"
"True entirely","1996","16-34 y.","Saxony","46","0.128186657579881","0.0934116621223341","0.162961653037428","1"
"True entirely","1996","16-34 y.","Saxony-Anhalt","30","0.120395298071287","0.0761705917324966","0.164620004410077","1"
"True entirely","1996","16-34 y.","Thuringia","31","0.166303461061831","0.117650253745975","0.214956668377686","1"
"True entirely","1996","35-65 y.","Schleswig-Holstein","22","","","","1"
"True entirely","1996","35-65 y.","Hamburg","8","","","","1"
"True entirely","1996","35-65 y.","Lower Saxony","74","0.123820178890742","0.0953454978157908","0.152294859965694","1"
"True entirely","1996","35-65 y.","Bremen","8","","","","1"
"True entirely","1996","35-65 y.","North Rhine-Westphalia","159","0.115554487007343","0.0983991551068188","0.132709818907868","1"
"True entirely","1996","35-65 y.","Hesse","90","0.161401482672089","0.128316410124353","0.194486555219826","1"
"True entirely","1996","35-65 y.","Rhineland-Palatinate,Saarland","38","0.124844037944256","0.0896576348771246","0.160030441011388","1"
"True entirely","1996","35-65 y.","Baden-Württemberg","89","0.100584662935557","0.0799979413209544","0.12117138455016","1"
"True entirely","1996","35-65 y.","Bavaria","99","0.123420386614672","0.100513048056983","0.146327725172361","1"
"True entirely","1996","35-65 y.","Berlin","25","","","","1"
"True entirely","1996","35-65 y.","Brandenburg","20","","","","1"
"True entirely","1996","35-65 y.","Mecklenburg-Western Pomerania","13","","","","1"
"True entirely","1996","35-65 y.","Saxony","30","0.0548832809927894","0.0368832484972942","0.0728833134882847","1"
"True entirely","1996","35-65 y.","Saxony-Anhalt","22","","","","1"
"True entirely","1996","35-65 y.","Thuringia","31","0.0955385711888914","0.0649167612623144","0.126160381115468","1"
"True entirely","1996","66 and older","Schleswig-Holstein","3","","","","1"
"True entirely","1996","66 and older","Hamburg","5","","","","1"
"True entirely","1996","66 and older","Lower Saxony","14","","","","1"
"True entirely","1996","66 and older","Bremen","3","","","","1"
"True entirely","1996","66 and older","North Rhine-Westphalia","32","0.124886374452012","0.0860949487736058","0.163677800130418","1"
"True entirely","1996","66 and older","Hesse","21","","","","1"
"True entirely","1996","66 and older","Rhineland-Palatinate,Saarland","9","","","","1"
"True entirely","1996","66 and older","Baden-Württemberg","6","","","","1"
"True entirely","1996","66 and older","Bavaria","23","","","","1"
"True entirely","1996","66 and older","Berlin","5","","","","1"
"True entirely","1996","66 and older","Brandenburg","4","","","","1"
"True entirely","1996","66 and older","Mecklenburg-Western Pomerania","5","","","","1"
"True entirely","1996","66 and older","Saxony","16","","","","1"
"True entirely","1996","66 and older","Saxony-Anhalt","15","","","","1"
"True entirely","1996","66 and older","Thuringia","13","","","","1"
"Rather not true","1997","16-34 y.","Schleswig-Holstein","20","","","","3"
"Rather not true","1997","16-34 y.","Hamburg","8","","","","3"
"Rather not true","1997","16-34 y.","Lower Saxony","102","0.249520060168389","0.207375370844316","0.291664749492461","3"
"Rather not true","1997","16-34 y.","Bremen","4","","","","3"
"Rather not true","1997","16-34 y.","North Rhine-Westphalia","276","0.281314670628358","0.252180468802103","0.310448872454613","3"
"Rather not true","1997","16-34 y.","Hesse","78","0.25749921869432","0.206734489201373","0.308263948187267","3"
"Rather not true","1997","16-34 y.","Rhineland-Palatinate,Saarland","86","0.381843813855181","0.322445581789452","0.441242045920911","3"
"Rather not true","1997","16-34 y.","Baden-Württemberg","191","0.250279740875018","0.218144404416946","0.28241507733309","3"
"Rather not true","1997","16-34 y.","Bavaria","203","0.292868210200028","0.257444849649261","0.328291570750796","3"
"Rather not true","1997","16-34 y.","Berlin","59","0.396625500642046","0.321294389020206","0.471956612263886","3"
"Rather not true","1997","16-34 y.","Brandenburg","70","0.383639042750874","0.31467696033148","0.452601125170269","3"
"Rather not true","1997","16-34 y.","Mecklenburg-Western Pomerania","44","0.342519039259713","0.260627848710803","0.424410229808624","3"
"Rather not true","1997","66 and older","Thuringia","36","0.44958541993048","0.341253446227428","0.557917393633531","3"
"Rather not true","1997","16-34 y.","Saxony","132","0.384695943921609","0.333132878215945","0.436259009627274","3"
"Rather not true","1997","16-34 y.","Saxony-Anhalt","81","0.387303637909043","0.320782002164619","0.453825273653467","3"
"Rather not true","1997","16-34 y.","Thuringia","92","0.402684888730433","0.339164263079725","0.466205514381141","3"
"Rather not true","1997","35-65 y.","Schleswig-Holstein","48","0.386082345188692","0.303957183142945","0.468207507234439","3"
"Rather not true","1997","35-65 y.","Hamburg","20","","","","3"
"Rather not true","1997","35-65 y.","Lower Saxony","184","0.366846956138832","0.324771422547436","0.408922489730228","3"
"Rather not true","1997","66 and older","Bavaria","94","0.455140563493785","0.387137341398496","0.523143785589075","3"
"Rather not true","1997","66 and older","Berlin","33","0.500993275908994","0.377527393776236","0.624459158041752","3"
"Rather not true","1997","66 and older","Mecklenburg-Western Pomerania","20","","","","3"
"Rather not true","1997","66 and older","Saxony","72","0.478357645363098","0.395314560486916","0.561400730239281","3"
"Rather not true","1997","66 and older","Saxony-Anhalt","46","0.551612332888334","0.445886177141838","0.65733848863483","3"
"Rather not true","1997","35-65 y.","Bremen","12","","","","3"
"Rather not true","1997","35-65 y.","North Rhine-Westphalia","527","0.426305627981425","0.399494744513619","0.453116511449231","3"
"Rather not true","1997","35-65 y.","Hesse","180","0.386268482667565","0.341530515885115","0.431006449450015","3"
"Rather not true","1997","35-65 y.","Rhineland-Palatinate,Saarland","136","0.418413657490972","0.366435597350368","0.470391717631575","3"
"Rather not true","1997","35-65 y.","Baden-Württemberg","351","0.455725418190128","0.421678889819667","0.489771946560589","3"
"Rather not true","1997","66 and older","Lower Saxony","51","0.369810537883754","0.287142495636757","0.452478580130751","3"
"Rather not true","1997","66 and older","Bremen","9","","","","3"
"Rather not true","1997","66 and older","North Rhine-Westphalia","131","0.436474911186294","0.37919687521794","0.493752947154648","3"
"Rather not true","1997","66 and older","Hesse","39","0.313227202321353","0.226944670594102","0.399509734048604","3"
"Rather not true","1997","66 and older","Rhineland-Palatinate,Saarland","44","0.358645044211058","0.268193110085035","0.449096978337082","3"
"Rather not true","1997","66 and older","Baden-Württemberg","100","0.53021214281354","0.459982096556164","0.600442189070915","3"
"Rather not true","1997","66 and older","Brandenburg","35","0.535481728783543","0.416059707215652","0.654903750351435","3"
"Rather not true","1997","35-65 y.","Bavaria","347","0.432592164297434","0.397868007926173","0.467316320668695","3"
"Rather not true","1997","35-65 y.","Berlin","112","0.375104834290091","0.319092063594883","0.431117604985299","3"
"Rather not true","1997","35-65 y.","Brandenburg","193","0.548763722299845","0.496024983641851","0.601502460957839","3"
"Rather not true","1997","35-65 y.","Mecklenburg-Western Pomerania","109","0.50527414152133","0.440376859356939","0.57017142368572","3"
"Rather not true","1997","35-65 y.","Saxony","330","0.530324702296779","0.490654347061047","0.56999505753251","3"
"Rather not true","1997","35-65 y.","Saxony-Anhalt","177","0.441725749773345","0.391664423880887","0.491787075665802","3"
"Rather not true","1997","35-65 y.","Thuringia","193","0.53050313599381","0.478292995914471","0.582713276073148","3"
"Rather not true","1997","66 and older","Schleswig-Holstein","15","","","","3"
"Rather not true","1997","66 and older","Hamburg","10","","","","3"
"Tends to agree","1997","16-34 y.","Schleswig-Holstein","54","0.608318946606696","0.511676702329583","0.70496119088381","2"
"Tends to agree","1997","16-34 y.","Hesse","148","0.525687413035008","0.46771494695292","0.583659879117095","2"
"Tends to agree","1997","16-34 y.","Hamburg","25","","","","2"
"Tends to agree","1997","16-34 y.","Bremen","14","","","","2"
"Tends to agree","1997","16-34 y.","North Rhine-Westphalia","459","0.531661677779291","0.499329491624835","0.563993863933746","2"
"Tends to agree","1997","16-34 y.","Lower Saxony","214","0.573267012364592","0.525096955004596","0.621437069724588","2"
"Tends to agree","1997","16-34 y.","Baden-Württemberg","368","0.558534811671913","0.521697007534494","0.595372615809332","2"
"Tends to agree","1997","16-34 y.","Bavaria","311","0.496864881869855","0.457945590074816","0.535784173664894","2"
"Tends to agree","1997","16-34 y.","Berlin","81","0.460078451748432","0.383329604612265","0.536827298884598","2"
"Tends to agree","1997","16-34 y.","Brandenburg","97","0.493048667881731","0.422146512678817","0.563950823084646","2"
"Tends to agree","1997","16-34 y.","Mecklenburg-Western Pomerania","63","0.440383206949294","0.354716123813515","0.526050290085072","2"
"Tends to agree","1997","16-34 y.","Rhineland-Palatinate,Saarland","135","0.479293810425483","0.418216653953692","0.540370966897273","2"
"Tends to agree","1997","16-34 y.","Saxony","150","0.407217031589933","0.355146038148665","0.459288025031201","2"
"Tends to agree","1997","16-34 y.","Saxony-Anhalt","108","0.523284800554981","0.455080298824813","0.591489302285149","2"
"Tends to agree","1997","16-34 y.","Thuringia","105","0.445997943251423","0.381617721779632","0.510378164723214","2"
"Tends to agree","1997","35-65 y.","Schleswig-Holstein","62","0.410357598513196","0.327380776069454","0.493334420956939","2"
"Tends to agree","1997","35-65 y.","Hamburg","23","","","","2"
"Tends to agree","1997","35-65 y.","Lower Saxony","228","0.42556839364769","0.382402904204269","0.468733883091111","2"
"Tends to agree","1997","35-65 y.","Bremen","12","","","","2"
"Tends to agree","1997","35-65 y.","North Rhine-Westphalia","540","0.405217246685307","0.378601819483774","0.431832673886839","2"
"Tends to agree","1997","35-65 y.","Hesse","192","0.412306322397902","0.367076185814461","0.457536458981343","2"
"Tends to agree","1997","35-65 y.","Rhineland-Palatinate,Saarland","148","0.394221439627781","0.342729753797045","0.445713125458516","2"
"Tends to agree","1997","35-65 y.","Baden-Württemberg","319","0.357803288391225","0.325033896302673","0.390572680479777","2"
"Tends to agree","1997","35-65 y.","Brandenburg","97","0.253688063224677","0.207572740911875","0.299803385537479","2"
"Tends to agree","1997","35-65 y.","Mecklenburg-Western Pomerania","66","0.245717307045819","0.189836121348405","0.301598492743233","2"
"Tends to agree","1997","35-65 y.","Saxony","183","0.305581621911353","0.268965653878832","0.342197589943875","2"
"Tends to agree","1997","35-65 y.","Bavaria","325","0.409664924792456","0.375197534713686","0.444132314871226","2"
"Tends to agree","1997","35-65 y.","Berlin","99","0.332415093066994","0.277914558189058","0.38691562794493","2"
"Tends to agree","1997","35-65 y.","Saxony-Anhalt","138","0.336757333913797","0.289114569759257","0.384400098068337","2"
"Tends to agree","1997","35-65 y.","Thuringia","99","0.299990222036193","0.252049989560728","0.347930454511657","2"
"Tends to agree","1997","66 and older","Schleswig-Holstein","16","","","","2"
"Tends to agree","1997","66 and older","Hamburg","11","","","","2"
"Tends to agree","1997","66 and older","Thuringia","21","","","","2"
"Tends to agree","1997","66 and older","Lower Saxony","49","0.359211014218022","0.2770539740707","0.441368054365343","2"
"Tends to agree","1997","66 and older","Bremen","6","","","","2"
"Tends to agree","1997","66 and older","North Rhine-Westphalia","88","0.298499367278423","0.245650268216139","0.351348466340707","2"
"Tends to agree","1997","66 and older","Hesse","42","0.380673864399812","0.290345772576679","0.471001956222944","2"
"Tends to agree","1997","66 and older","Bavaria","73","0.349491312761741","0.28437958438934","0.414603041134142","2"
"Tends to agree","1997","66 and older","Berlin","21","","","","2"
"Tends to agree","1997","66 and older","Mecklenburg-Western Pomerania","8","","","","2"
"Tends to agree","1997","66 and older","Saxony","40","0.300986708540211","0.224733685370253","0.37723973171017","2"
"Tends to agree","1997","66 and older","Saxony-Anhalt","23","","","","2"
"Tends to agree","1997","66 and older","Rhineland-Palatinate,Saarland","35","0.364189173229349","0.273435609475634","0.454942736983063","2"
"Tends to agree","1997","66 and older","Baden-Württemberg","57","0.304796380516313","0.240021273221513","0.369571487811114","2"
"Tends to agree","1997","66 and older","Brandenburg","19","","","","2"
"Totally disagree","1997","16-34 y.","Schleswig-Holstein","4","","","","4"
"Totally disagree","1997","16-34 y.","Hamburg","1","","","","4"
"Totally disagree","1997","16-34 y.","Lower Saxony","10","","","","4"
"Totally disagree","1997","16-34 y.","North Rhine-Westphalia","54","0.0554475952779352","0.0406192759180956","0.0702759146377748","4"
"Totally disagree","1997","16-34 y.","Hesse","18","","","","4"
"Totally disagree","1997","16-34 y.","Bremen","5","","","","4"
"Totally disagree","1997","16-34 y.","Rhineland-Palatinate,Saarland","14","","","","4"
"Totally disagree","1997","16-34 y.","Baden-Württemberg","35","0.045784433023008","0.0302783341606725","0.0612905318853434","4"
"Totally disagree","1997","66 and older","Schleswig-Holstein","2","","","","4"
"Totally disagree","1997","66 and older","Hamburg","4","","","","4"
"Totally disagree","1997","16-34 y.","Bavaria","31","0.0397900033346743","0.0245749471162472","0.0550050595531015","4"
"Totally disagree","1997","16-34 y.","Berlin","9","","","","4"
"Totally disagree","1997","16-34 y.","Brandenburg","13","","","","4"
"Totally disagree","1997","16-34 y.","Mecklenburg-Western Pomerania","10","","","","4"
"Totally disagree","1997","16-34 y.","Saxony","26","","","","4"
"Totally disagree","1997","16-34 y.","Saxony-Anhalt","10","","","","4"
"Totally disagree","1997","16-34 y.","Thuringia","17","","","","4"
"Totally disagree","1997","35-65 y.","Schleswig-Holstein","11","","","","4"
"Totally disagree","1997","35-65 y.","Hamburg","8","","","","4"
"Totally disagree","1997","35-65 y.","Lower Saxony","42","0.105922854237201","0.0790561028182013","0.132789605656201","4"
"Totally disagree","1997","35-65 y.","Bremen","9","","","","4"
"Totally disagree","1997","35-65 y.","Saxony","70","0.124227958198005","0.0980098402244795","0.150446076171531","4"
"Totally disagree","1997","35-65 y.","Saxony-Anhalt","48","0.151532586705603","0.115385542257622","0.187679631153583","4"
"Totally disagree","1997","35-65 y.","Thuringia","42","0.126314980501791","0.0915614118047761","0.161068549198805","4"
"Totally disagree","1997","35-65 y.","Berlin","54","0.224124379731921","0.17587988684301","0.272368872620832","4"
"Totally disagree","1997","35-65 y.","Brandenburg","45","0.172244105299067","0.132225830412181","0.212262380185952","4"
"Totally disagree","1997","35-65 y.","Mecklenburg-Western Pomerania","42","0.19493020972871","0.143509625378911","0.24635079407851","4"
"Totally disagree","1997","35-65 y.","Rhineland-Palatinate,Saarland","29","","","","4"
"Totally disagree","1997","35-65 y.","Baden-Württemberg","94","0.125232029250457","0.102605584066499","0.147858474434415","4"
"Totally disagree","1997","35-65 y.","Bavaria","76","0.113726995238219","0.0914754457994093","0.135978544677029","4"
"Totally disagree","1997","35-65 y.","North Rhine-Westphalia","142","0.101526254405327","0.0851523528552958","0.117900155955359","4"
