"pli0081","year","e11103","education","n","percent","lower_confidence","upper_confidence"
"Rarely","2019","Part Time","lower secondary degree","231","0.221806070655821","0.197603833568422","0.246008307743219"
"Rarely","2019","Part Time","secondary school degree","355","0.192074470463943","0.175281942213777","0.208866998714108"
"Rarely","2019","Part Time","college entrance qualification","579","0.237204910902268","0.220857698815352","0.253552122989184"
"Rarely","2019","Part Time","Other degree","234","0.293667417586143","0.262720390850308","0.324614444321978"
"Rarely","2019","Part Time","no degree/no degree yet","51","0.241057241086483","0.181926317284657","0.300188164888308"
"Rarely","2019","Not Working","lower secondary degree","606","0.233673930629659","0.217628853983829","0.249719007275489"
"Rarely","2019","Not Working","secondary school degree","455","0.240538218727239","0.221797106725794","0.259279330728683"
"Rarely","2019","Not Working","college entrance qualification","439","0.266304509632341","0.246183933533694","0.286425085730987"
"Rarely","2019","Not Working","Other degree","168","0.216806834371935","0.186975887931188","0.246637780812683"
"Rarely","2019","Not Working","no degree/no degree yet","113","0.210321074617758","0.173976365644018","0.246665783591499"
"Never","2019","Full Time","lower secondary degree","47","0.0339686798863265","0.0248136638131748","0.0431236959594781"
"Never","2019","Full Time","secondary school degree","64","0.018698141897029","0.0140828386268834","0.0233134451671747"
"Never","2019","Full Time","college entrance qualification","39","0.0106291991919158","0.0074879384317981","0.0137704599520335"
"Never","2019","Full Time","Other degree","73","0.0704733028219486","0.0545941961160161","0.0863524095278812"
"Never","2019","Full Time","no degree/no degree yet","8","","",""
"Never","2019","Part Time","lower secondary degree","49","0.0404520976266074","0.0289750883907292","0.0519291068624856"
"Never","2019","Part Time","secondary school degree","51","0.0215517512508638","0.0153615351209783","0.0277419673807493"
"Never","2019","Part Time","college entrance qualification","45","0.0187605837015314","0.0135463729485513","0.0239747944545115"
"Never","2019","Part Time","Other degree","69","0.09372077674696","0.0739175764815488","0.113523977012371"
"Never","2019","Part Time","no degree/no degree yet","14","","",""
"Never","2019","Not Working","lower secondary degree","151","0.0546155874829068","0.0459998513918256","0.063231323573988"
"Never","2019","Not Working","secondary school degree","81","0.056107976153595","0.0460172177320802","0.0661987345751097"
"Never","2019","Not Working","college entrance qualification","60","0.0296031393778959","0.0218881238854716","0.0373181548703201"
"Never","2019","Not Working","Other degree","69","0.0923177850081987","0.0713619145737241","0.113273655442673"
"Never","2019","Not Working","no degree/no degree yet","35","0.0762796553407211","0.0526068819313681","0.099952428750074"
