"plh0196","year","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"People pursue self-interest","2007","Single parent ","","","",""
"People pursue self-interest","2007","Couple + C. LE 16 ","","","",""
"People pursue self-interest","2007","Couple + C. GT 16 ","","","",""
"People pursue self-interest","2007","Couple + C. LE and GT 16","","","",""
"People are helpful","2008","1-pers.-HH","1297","0.409463437497716","0.391881901559442","0.427044973435991"
"People are helpful","2008","(Married) couple without C. ","2779","0.372083756255118","0.360757290791971","0.383410221718265"
"People are helpful","2008","Single parent ","346","0.317165528503505","0.289346332951748","0.344984724055261"
"People are helpful","2008","Couple + C. LE 16 ","1060","0.332313362994055","0.315889897791409","0.348736828196701"
"People are helpful","2008","Couple + C. GT 16 ","1203","0.33976035783766","0.323661709366899","0.355859006308421"
"People are helpful","2008","Couple + C. LE and GT 16","441","0.370781510433424","0.343418694538804","0.398144326328045"
"People pursue self-interest","2008","1-pers.-HH","1708","0.590536562502284","0.572955026564009","0.608118098440558"
"People pursue self-interest","2008","(Married) couple without C. ","4217","0.627916243744882","0.616589778281735","0.639242709208029"
"People pursue self-interest","2008","Single parent ","729","0.682834471496495","0.655015275944739","0.710653667048252"
"People pursue self-interest","2008","Couple + C. LE 16 ","2100","0.667686637005945","0.651263171803299","0.684110102208591"
"People pursue self-interest","2008","Couple + C. GT 16 ","2122","0.66023964216234","0.644140993691579","0.676338290633101"
"People pursue self-interest","2008","Couple + C. LE and GT 16","756","0.629218489566576","0.601855673671955","0.656581305461196"
"People are helpful","2009","1-pers.-HH","","","",""
"People are helpful","2009","(Married) couple without C. ","","","",""
"People are helpful","2009","Single parent ","","","",""
"People are helpful","2009","Couple + C. LE 16 ","","","",""
"People are helpful","2009","Couple + C. GT 16 ","","","",""
"People are helpful","2009","Couple + C. LE and GT 16","","","",""
"People pursue self-interest","2009","1-pers.-HH","","","",""
"People pursue self-interest","2009","(Married) couple without C. ","","","",""
"People pursue self-interest","2009","Single parent ","","","",""
"People pursue self-interest","2009","Couple + C. LE 16 ","","","",""
"People pursue self-interest","2009","Couple + C. GT 16 ","","","",""
"People pursue self-interest","2009","Couple + C. LE and GT 16","","","",""
"People are helpful","2010","1-pers.-HH","","","",""
"People are helpful","2010","(Married) couple without C. ","","","",""
"People are helpful","2010","Single parent ","","","",""
"People are helpful","2010","Couple + C. LE 16 ","","","",""
"People are helpful","2010","Couple + C. GT 16 ","","","",""
"People are helpful","2010","Couple + C. LE and GT 16","","","",""
"People pursue self-interest","2010","1-pers.-HH","","","",""
"People pursue self-interest","2010","(Married) couple without C. ","","","",""
"People pursue self-interest","2010","Single parent ","","","",""
"People pursue self-interest","2010","Couple + C. LE 16 ","","","",""
"People pursue self-interest","2010","Couple + C. GT 16 ","","","",""
"People pursue self-interest","2010","Couple + C. LE and GT 16","","","",""
"People are helpful","2011","1-pers.-HH","","","",""
"People are helpful","2011","(Married) couple without C. ","","","",""
"People are helpful","2011","Single parent ","","","",""
"People are helpful","2011","Couple + C. LE 16 ","","","",""
"People are helpful","2011","Couple + C. GT 16 ","","","",""
"People are helpful","2011","Couple + C. LE and GT 16","","","",""
"People pursue self-interest","2011","1-pers.-HH","","","",""
"People pursue self-interest","2011","(Married) couple without C. ","","","",""
"People pursue self-interest","2011","Single parent ","","","",""
"People pursue self-interest","2011","Couple + C. LE 16 ","","","",""
"People pursue self-interest","2011","Couple + C. GT 16 ","","","",""
"People pursue self-interest","2011","Couple + C. LE and GT 16","","","",""
"People are helpful","2012","1-pers.-HH","","","",""
"People are helpful","2012","(Married) couple without C. ","","","",""
"People are helpful","2012","Single parent ","","","",""
"People are helpful","2012","Couple + C. LE 16 ","","","",""
"People are helpful","2012","Couple + C. GT 16 ","","","",""
"People are helpful","2012","Couple + C. LE and GT 16","","","",""
"People pursue self-interest","2012","1-pers.-HH","","","",""
"People pursue self-interest","2012","(Married) couple without C. ","","","",""
"People pursue self-interest","2012","Single parent ","","","",""
"People pursue self-interest","2012","Couple + C. LE 16 ","","","",""
"People pursue self-interest","2012","Couple + C. GT 16 ","","","",""
"People pursue self-interest","2012","Couple + C. LE and GT 16","","","",""
"People are helpful","2013","1-pers.-HH","1676","0.466086346599427","0.449623153764406","0.482549539434448"
"People are helpful","2013","(Married) couple without C. ","3522","0.449291788749224","0.438045515913826","0.460538061584622"
"People are helpful","2013","Single parent ","1048","0.39883665485499","0.379901894294744","0.417771415415236"
"People are helpful","2013","Couple + C. LE 16 ","2634","0.390930165757562","0.378937860622871","0.402922470892252"
"People are helpful","2013","Couple + C. GT 16 ","1140","0.40128596843636","0.382936213075652","0.419635723797067"
"People are helpful","2013","Couple + C. LE and GT 16","852","0.383358798025506","0.361932164852297","0.404785431198715"
"People pursue self-interest","2013","1-pers.-HH","1851","0.533913653400573","0.517450460565552","0.550376846235594"
"People pursue self-interest","2013","(Married) couple without C. ","3993","0.550708211250776","0.539461938415378","0.561954484086174"
"People pursue self-interest","2013","Single parent ","1521","0.60116334514501","0.582228584584764","0.620098105705256"
"People pursue self-interest","2013","Couple + C. LE 16 ","3726","0.609069834242438","0.597077529107748","0.621062139377129"
"People pursue self-interest","2013","Couple + C. GT 16 ","1601","0.59871403156364","0.580364276202933","0.617063786924348"
"People pursue self-interest","2013","Couple + C. LE and GT 16","1126","0.616641201974494","0.595214568801285","0.638067835147703"
"People are helpful","2014","1-pers.-HH","","","",""
"People are helpful","2014","(Married) couple without C. ","","","",""
"People are helpful","2014","Single parent ","","","",""
"People are helpful","2014","Couple + C. LE 16 ","","","",""
"People are helpful","2014","Couple + C. GT 16 ","","","",""
"People are helpful","2014","Couple + C. LE and GT 16","","","",""
"People pursue self-interest","2014","1-pers.-HH","","","",""
"People pursue self-interest","2014","(Married) couple without C. ","","","",""
"People pursue self-interest","2014","Single parent ","","","",""
"People pursue self-interest","2014","Couple + C. LE 16 ","","","",""
"People pursue self-interest","2014","Couple + C. GT 16 ","","","",""
"People pursue self-interest","2014","Couple + C. LE and GT 16","","","",""
"People are helpful","2015","1-pers.-HH","","","",""
"People are helpful","2015","(Married) couple without C. ","","","",""
"People are helpful","2015","Single parent ","","","",""
"People are helpful","2015","Couple + C. LE 16 ","","","",""
"People are helpful","2015","Couple + C. GT 16 ","","","",""
"People are helpful","2015","Couple + C. LE and GT 16","","","",""
"People pursue self-interest","2015","1-pers.-HH","","","",""
"People pursue self-interest","2015","(Married) couple without C. ","","","",""
"People pursue self-interest","2015","Single parent ","","","",""
"People pursue self-interest","2015","Couple + C. LE 16 ","","","",""
"People pursue self-interest","2015","Couple + C. GT 16 ","","","",""
"People pursue self-interest","2015","Couple + C. LE and GT 16","","","",""
"People are helpful","2016","1-pers.-HH","","","",""
"People are helpful","2016","(Married) couple without C. ","","","",""
"People are helpful","2016","Single parent ","","","",""
"People are helpful","2016","Couple + C. LE 16 ","","","",""
"People are helpful","2016","Couple + C. GT 16 ","","","",""
"People are helpful","2016","Couple + C. LE and GT 16","","","",""
"People pursue self-interest","2016","1-pers.-HH","","","",""
"People pursue self-interest","2016","(Married) couple without C. ","","","",""
"People pursue self-interest","2016","Single parent ","","","",""
"People pursue self-interest","2016","Couple + C. LE 16 ","","","",""
"People pursue self-interest","2016","Couple + C. GT 16 ","","","",""
"People pursue self-interest","2016","Couple + C. LE and GT 16","","","",""
"People are helpful","2017","1-pers.-HH","","","",""
"People are helpful","2017","(Married) couple without C. ","","","",""
"People are helpful","2017","Single parent ","","","",""
"People are helpful","2017","Couple + C. LE 16 ","","","",""
"People are helpful","2017","Couple + C. GT 16 ","","","",""
"People are helpful","2017","Couple + C. LE and GT 16","","","",""
"People pursue self-interest","2017","1-pers.-HH","","","",""
"People pursue self-interest","2017","(Married) couple without C. ","","","",""
"People pursue self-interest","2017","Single parent ","","","",""
"People pursue self-interest","2017","Couple + C. LE 16 ","","","",""
"People pursue self-interest","2017","Couple + C. GT 16 ","","","",""
"People pursue self-interest","2017","Couple + C. LE and GT 16","","","",""
"People are helpful","2018","1-pers.-HH","2400","0.520302224603783","0.506176423445523","0.534428025762042"
"People are helpful","2018","(Married) couple without C. ","3943","0.480640123420487","0.469667090703987","0.491613156136988"
"People are helpful","2018","Single parent ","1000","0.377384612642317","0.35833002529841","0.396439199986223"
"People are helpful","2018","Couple + C. LE 16 ","3251","0.450247643537925","0.438509447687743","0.461985839388107"
"People are helpful","2018","Couple + C. GT 16 ","1342","0.407329193877652","0.389889096106561","0.424769291648743"
"People are helpful","2018","Couple + C. LE and GT 16","1208","0.413765350777723","0.394953329423093","0.432577372132353"
"People pursue self-interest","2018","1-pers.-HH","2405","0.479697775396217","0.465571974237958","0.493823576554477"
"People pursue self-interest","2018","(Married) couple without C. ","4021","0.519359876579513","0.508386843863012","0.530332909296013"
"People pursue self-interest","2018","Single parent ","1486","0.622615387357684","0.603560800013777","0.64166997470159"
"People pursue self-interest","2018","Couple + C. LE 16 ","3650","0.549752356462075","0.538014160611893","0.561490552312257"
"People pursue self-interest","2018","Couple + C. GT 16 ","1707","0.592670806122348","0.575230708351257","0.610110903893439"
"People pursue self-interest","2018","Couple + C. LE and GT 16","1425","0.586234649222277","0.567422627867647","0.605046670576907"
