"ple0005","year","bula_h","n","percent","lower_confidence","upper_confidence"
"Strong","2002","Schleswig-Holstein","88","0.150273142332286","0.124153693848656","0.176392590815915"
"Strong","2002","Hamburg","45","0.222233210904173","0.177171944539952","0.267294477268394"
"Strong","2002","Lower Saxony","274","0.157339103698786","0.14129668118453","0.173381526213041"
"Strong","2002","Bremen","33","0.220399738184191","0.158631307906806","0.282168168461577"
"Strong","2002","North Rhine-Westphalia","592","0.153435342007255","0.14331414692089","0.16355653709362"
"Strong","2002","Hesse","238","0.174033521948257","0.155695217432519","0.192371826463994"
"Strong","2002","Rhineland-Palatinate,Saarland","183","0.154158781872842","0.135106933996935","0.173210629748749"
"Strong","2002","Baden-Württemberg","343","0.154133098184843","0.140754111983197","0.167512084386488"
"Strong","2002","Bavaria","386","0.146494171816564","0.134357877202973","0.158630466430155"
"Strong","2002","Berlin","96","0.12585233497347","0.103314641518242","0.148390028428699"
"Strong","2002","Brandenburg","159","0.173900149407959","0.150035643240096","0.197764655575823"
"Strong","2002","Mecklenburg-Western Pomerania","86","0.200308646458798","0.165775648057187","0.23484164486041"
"Strong","2002","Saxony","220","0.155637455474824","0.138145931090128","0.173128979859519"
"Strong","2002","Saxony-Anhalt","156","0.188305061830955","0.163701972701068","0.212908150960842"
"Strong","2002","Thuringia","115","0.150607153791316","0.128075788303984","0.173138519278647"
"A little","2002","Schleswig-Holstein","213","0.332589499380746","0.298151776244106","0.367027222517386"
"A little","2002","Hamburg","81","0.252899573539472","0.205786899439849","0.300012247639094"
"A little","2002","Lower Saxony","695","0.376709403267891","0.355360591311424","0.398058215224359"
"A little","2002","Bremen","47","0.346178451815147","0.275285237151587","0.417071666478706"
"A little","2002","North Rhine-Westphalia","1583","0.343252557311701","0.329919028239878","0.356586086383524"
"A little","2002","Hesse","516","0.320729537794338","0.298153259040093","0.343305816548583"
"A little","2002","Rhineland-Palatinate,Saarland","422","0.324629213241873","0.299924860314204","0.349333566169542"
"A little","2002","Baden-Württemberg","910","0.351026428814996","0.333341323544298","0.368711534085695"
"A little","2002","Bavaria","1083","0.349828715412155","0.333460010799148","0.366197420025162"
"A little","2002","Berlin","309","0.372567898084156","0.339715088895276","0.405420707273035"
"A little","2002","Brandenburg","422","0.447827910954093","0.416518203738727","0.479137618169459"
"A little","2002","Mecklenburg-Western Pomerania","197","0.415044535960402","0.372530533668441","0.457558538252363"
