"ple0005","year","regtyp","sex","n","percent","lower_confidence","upper_confidence"
"Not at all","2016","Rural Area","Female","2299","0.402845625145878","0.389205647894274","0.416485602397482"
"Strong","2017","Urban Area","Male","86","0.0533546744357488","0.0406864769481694","0.0660228719233282"
"Strong","2017","Urban Area","Female","124","0.144761171649942","0.121786175609403","0.167736167690481"
"Strong","2017","Rural Area","Male","28","","",""
"Strong","2017","Rural Area","Female","44","0.124830082803256","0.0894359311585295","0.160224234447983"
"A little","2017","Urban Area","Male","244","0.216715409940686","0.193491270589613","0.239939549291759"
"A little","2017","Urban Area","Female","304","0.332540419303655","0.301778006110145","0.363302832497165"
"A little","2017","Rural Area","Male","76","0.100009382480073","0.0723820881948755","0.127636676765271"
"A little","2017","Rural Area","Female","104","0.255437136965989","0.208736974455732","0.302137299476246"
"Not at all","2017","Urban Area","Male","879","0.729929915623565","0.704902629294201","0.754957201952928"
"Not at all","2017","Urban Area","Female","473","0.522698409046403","0.490084134284921","0.555312683807886"
"Not at all","2017","Rural Area","Male","349","0.856072755678037","0.823748700968579","0.888396810387495"
"Not at all","2017","Rural Area","Female","187","0.619732780230755","0.567748460346048","0.671717100115461"
"Strong","2018","Urban Area","Male","1039","0.119384159635588","0.112871958603198","0.125896360667978"
"Strong","2018","Urban Area","Female","1462","0.171278797399958","0.163985549058878","0.178572045741037"
"Strong","2018","Rural Area","Male","597","0.137947007177061","0.128293512512482","0.14760050184164"
"Strong","2018","Rural Area","Female","818","0.182182055121365","0.171786319670034","0.192577790572697"
"A little","2018","Urban Area","Male","2743","0.309939134255428","0.30065068728425","0.319227581226606"
"A little","2018","Urban Area","Female","3510","0.361228655368282","0.35192981517343","0.370527495563134"
"A little","2018","Rural Area","Male","1604","0.369051861470399","0.355543521898469","0.382560201042328"
"A little","2018","Rural Area","Female","2054","0.412738350658444","0.399478844931148","0.425997856385741"
"Not at all","2018","Urban Area","Male","5741","0.570676706108984","0.560735284366474","0.580618127851494"
"Not at all","2018","Urban Area","Female","5279","0.46749254723176","0.457833925332453","0.477151169131067"
"Not at all","2018","Rural Area","Male","2701","0.493001131352541","0.479005616140561","0.506996646564521"
"Not at all","2018","Rural Area","Female","2424","0.40507959422019","0.391858307648341","0.41830088079204"
"Strong","2019","Urban Area","Male","12","","",""
"Strong","2019","Urban Area","Female","17","","",""
"Strong","2019","Rural Area","Male","6","","",""
"Strong","2019","Rural Area","Female","5","","",""
"A little","2019","Urban Area","Male","18","","",""
"A little","2019","Urban Area","Female","20","","",""
"A little","2019","Rural Area","Male","10","","",""
"A little","2019","Rural Area","Female","11","","",""
"Not at all","2019","Urban Area","Male","58","0.655152712696889","0.555843066710509","0.754462358683269"
"Not at all","2019","Urban Area","Female","48","0.602259107155673","0.498211897372622","0.706306316938724"
"Not at all","2019","Rural Area","Male","29","","",""
"Not at all","2019","Rural Area","Female","40","0.671628668911449","0.548629746326362","0.794627591496535"
