"ple0005","year","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Not at all","2004","(3a) lower tertiary education","893","0.485412685928956","0.461668711714329","0.509156660143584"
"Not at all","2004","(3b) higher tertiary education","1581","0.598893647273334","0.580025241133722","0.617762053412946"
"Strong","2005","(0) in school","","","",""
"Strong","2005","(1a) inadequately completed","","","",""
"Strong","2005","(1b) general elementary school","","","",""
"Strong","2005","(1c) basic vocational qualification","","","",""
"Strong","2005","(2b) intermediate general qualification","","","",""
"Strong","2005","(2a) intermediate vocational","","","",""
"Strong","2005","(2c_gen) general maturity certificate","","","",""
"Strong","2005","(2c_voc) vocational maturity certificate","","","",""
"Strong","2005","(3a) lower tertiary education","","","",""
"Strong","2005","(3b) higher tertiary education","","","",""
