"ple0005","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"A little","2002","Hamburg","1-pers.-HH","14","","","","2"
"A little","2002","Hesse","Couple + C. LE 16 ","107","0.281451782391242","0.236704961242954","0.32619860353953","2"
"A little","2002","Schleswig-Holstein","Couple + C. LE and GT 16","17","","","","2"
"A little","2002","Thuringia","Couple + C. GT 16 ","82","0.353384756536816","0.289488452731494","0.417281060342138","2"
"A little","2002","Baden-Württemberg","Couple + C. LE 16 ","162","0.298061136213102","0.263085330585435","0.33303694184077","2"
"A little","2002","Bremen","(Married) couple without C. ","17","","","","2"
"A little","2002","Bremen","Single parent ","1","","","","2"
"A little","2002","Baden-Württemberg","Single parent ","35","0.201530756213635","0.13386312556236","0.269198386864909","2"
"A little","2002","Brandenburg","1-pers.-HH","56","0.475167110853074","0.386553204180395","0.563781017525753","2"
"A little","2002","Hesse","Single parent ","12","","","","2"
"A little","2002","Brandenburg","(Married) couple without C. ","164","0.494241051256583","0.441711987016272","0.546770115496893","2"
"A little","2002","Baden-Württemberg","Couple + C. LE and GT 16","78","0.298958308401602","0.244351920980315","0.353564695822889","2"
"A little","2002","Hesse","(Married) couple without C. ","221","0.376573003105276","0.33662075145601","0.416525254754541","2"
"A little","2002","Thuringia","Couple + C. LE 16 ","50","0.277488104839997","0.208537946167473","0.346438263512522","2"
"A little","2002","Berlin","Couple + C. LE 16 ","52","0.359501479568315","0.279149382824711","0.43985357631192","2"
"A little","2002","Saxony","Single parent ","27","","","","2"
"A little","2002","Hesse","Couple + C. GT 16 ","65","0.261740788832321","0.208308773181653","0.31517280448299","2"
"A little","2002","Saxony","1-pers.-HH","67","0.335118087967485","0.270184221150785","0.400051954784185","2"
"A little","2002","Schleswig-Holstein","Couple + C. GT 16 ","33","0.414327210027089","0.31527012588786","0.513384294166319","2"
"A little","2002","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","11","","","","2"
"A little","2002","Saxony","(Married) couple without C. ","295","0.555126246235239","0.514221770161475","0.596030722309003","2"
"A little","2002","Thuringia","(Married) couple without C. ","153","0.582751719048378","0.525603311374838","0.639900126721917","2"
"A little","2002","Berlin","Couple + C. LE and GT 16","14","","","","2"
"A little","2002","Bavaria","1-pers.-HH","138","0.373492626331396","0.326146983862884","0.420838268799907","2"
"A little","2002","Berlin","Couple + C. GT 16 ","47","0.331268175053509","0.25187246075907","0.410663889347948","2"
"A little","2002","Brandenburg","Single parent ","16","","","","2"
"A little","2002","Thuringia","1-pers.-HH","48","0.381037670053985","0.295559874321027","0.466515465786942","2"
"A little","2002","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","32","0.305669108707872","0.213513559071991","0.397824658343753","2"
"A little","2002","Baden-Württemberg","(Married) couple without C. ","333","0.417700054902309","0.383964943145369","0.451435166659248","2"
"A little","2002","Schleswig-Holstein","Single parent ","11","","","","2"
"A little","2002","Hamburg","Single parent ","5","","","","2"
"A little","2002","Schleswig-Holstein","Couple + C. LE 16 ","30","0.222111726884421","0.154455395238325","0.289768058530517","2"
"A little","2002","Thuringia","Single parent ","11","","","","2"
"A little","2002","Saxony-Anhalt","Couple + C. LE and GT 16","19","","","","2"
"A little","2002","Schleswig-Holstein","(Married) couple without C. ","90","0.39704207060425","0.337796046035735","0.456288095172766","2"
"A little","2002","Hamburg","(Married) couple without C. ","38","0.404535197542808","0.313230566324206","0.495839828761409","2"
"A little","2002","Lower Saxony","Couple + C. GT 16 ","115","0.345558455969927","0.29353589024858","0.397581021691273","2"
"A little","2002","Lower Saxony","Couple + C. LE and GT 16","58","0.370752577831477","0.301709208229832","0.439795947433122","2"
"A little","2002","Bremen","1-pers.-HH","11","","","","2"
"A little","2002","Berlin","Single parent ","23","","","","2"
"A little","2002","Bremen","Couple + C. LE 16 ","8","","","","2"
"A little","2002","Bremen","Couple + C. GT 16 ","7","","","","2"
"A little","2002","Baden-Württemberg","Couple + C. GT 16 ","166","0.348594014561467","0.306487298187663","0.390700730935272","2"
"A little","2002","Saxony-Anhalt","Couple + C. GT 16 ","89","0.325695521012276","0.265650904201865","0.385740137822687","2"
"A little","2002","Schleswig-Holstein","1-pers.-HH","30","0.333165441083437","0.242138803367626","0.424192078799247","2"
"A little","2002","Berlin","(Married) couple without C. ","91","0.383131037627596","0.320165853537477","0.446096221717714","2"
"A little","2002","North Rhine-Westphalia","Couple + C. GT 16 ","243","0.309586969640484","0.277570189092719","0.341603750188248","2"
"A little","2002","North Rhine-Westphalia","Couple + C. LE and GT 16","99","0.234926208047017","0.193738437619789","0.276113978474245","2"
"A little","2002","Hesse","1-pers.-HH","62","0.342834003096159","0.276041654763403","0.409626351428915","2"
"A little","2002","Hesse","Couple + C. LE and GT 16","30","0.242507085078143","0.163830197947065","0.321183972209221","2"
"A little","2002","Rhineland-Palatinate,Saarland","1-pers.-HH","51","0.309296660392211","0.239817106126016","0.378776214658405","2"
"A little","2002","Rhineland-Palatinate,Saarland","(Married) couple without C. ","150","0.397033718669499","0.350240420738558","0.44382701660044","2"
"A little","2002","Rhineland-Palatinate,Saarland","Single parent ","18","","","","2"
"A little","2002","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","87","0.334484056491922","0.283110157350841","0.385857955633003","2"
"A little","2002","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","58","0.281648073968544","0.21769030385803","0.345605844079058","2"
"A little","2002","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","35","0.246665337410244","0.17139725423544","0.321933420585047","2"
"A little","2002","Baden-Württemberg","1-pers.-HH","106","0.368628246816349","0.316259018978595","0.420997474654103","2"
"A little","2002","Bavaria","(Married) couple without C. ","410","0.417302077250789","0.386950859414285","0.447653295087294","2"
"A little","2002","Bavaria","Single parent ","53","0.296828743123603","0.229901165396575","0.36375632085063","2"
"A little","2002","Bavaria","Couple + C. LE 16 ","194","0.260642463742461","0.228261066936082","0.29302386054884","2"
"A little","2002","Bavaria","Couple + C. GT 16 ","182","0.341232782679389","0.303040237503707","0.379425327855072","2"
"A little","2002","Bavaria","Couple + C. LE and GT 16","69","0.25352584733565","0.200545266203214","0.306506428468085","2"
"A little","2002","Berlin","1-pers.-HH","71","0.374065276563611","0.306149760440972","0.441980792686249","2"
"A little","2002","Brandenburg","Couple + C. LE 16 ","68","0.438538130601249","0.360167824194378","0.516908437008119","2"
"A little","2002","Brandenburg","Couple + C. GT 16 ","81","0.425096437224955","0.356063522522538","0.494129351927372","2"
"A little","2002","Brandenburg","Couple + C. LE and GT 16","20","","","","2"
"A little","2002","Mecklenburg-Western Pomerania","1-pers.-HH","25","","","","2"
"A little","2002","Mecklenburg-Western Pomerania","(Married) couple without C. ","91","0.583556036896537","0.510308498282862","0.656803575510212","2"
"A little","2002","Mecklenburg-Western Pomerania","Single parent ","8","","","","2"
"A little","2002","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","24","","","","2"
"A little","2002","Saxony","Couple + C. LE 16 ","78","0.264352178131578","0.212513715127595","0.316190641135561","2"
"A little","2002","Saxony","Couple + C. GT 16 ","88","0.308806113789258","0.257376870643268","0.360235356935249","2"
"A little","2002","Saxony","Couple + C. LE and GT 16","55","0.325386510753091","0.254957609486649","0.395815412019533","2"
