"ple0005","year","pgisced97","n","percent","lower_confidence","upper_confidence"
"Not at all","2007","vocational + Abi","","","",""
"Not at all","2007","higher vocational","","","",""
"Not at all","2007","higher education","","","",""
"Strong","2008","in school","2","","",""
"Strong","2008","inadequately","48","0.232680703798038","0.172119355977806","0.29324205161827"
"Strong","2008","general elemantary","504","0.271367847751976","0.252014884298156","0.290720811205796"
"Strong","2008","middle vocational","1513","0.167053674637301","0.159649023863113","0.174458325411489"
"Strong","2008","vocational + Abi","89","0.0989588397829484","0.0813046066482176","0.116613072917679"
"Strong","2008","higher vocational","201","0.144130140332478","0.125868813763964","0.162391466900993"
"Strong","2008","higher education","388","0.099981636409969","0.0909105865121993","0.109052686307739"
"A little","2008","in school","37","0.104148437724855","0.0723291196802097","0.1359677557695"
"A little","2008","inadequately","68","0.366946184085913","0.297866746810242","0.436025621361584"
"A little","2008","general elemantary","686","0.354550763269139","0.333730588353987","0.375370938184291"
"A little","2008","middle vocational","3567","0.375142984852298","0.365532245578843","0.384753724125753"
"A little","2008","vocational + Abi","337","0.310853021894497","0.283488824179195","0.338217219609798"
"A little","2008","higher vocational","567","0.433981392821265","0.408212132019419","0.459750653623111"
"A little","2008","higher education","1485","0.354366040141918","0.339901954620343","0.368830125663493"
"Not at all","2008","in school","315","0.893983914828375","0.861914045236188","0.926053784420561"
"Not at all","2008","inadequately","71","0.400373112116049","0.330146730996878","0.47059949323522"
"Not at all","2008","general elemantary","838","0.374081388978885","0.353021498941395","0.395141279016375"
"Not at all","2008","middle vocational","4669","0.457803340510401","0.447913575938237","0.467693105082565"
"Not at all","2008","vocational + Abi","673","0.590188138322555","0.561111998713266","0.619264277931844"
"Not at all","2008","higher vocational","653","0.421888466846256","0.396210791982055","0.447566141710458"
"Not at all","2008","higher education","2328","0.545652323448113","0.530595827541641","0.560708819354585"
"Strong","2009","in school","","","",""
"Strong","2009","inadequately","","","",""
"Strong","2009","general elemantary","","","",""
"Strong","2009","middle vocational","","","",""
"Strong","2009","vocational + Abi","","","",""
"Strong","2009","higher vocational","","","",""
"Strong","2009","higher education","","","",""
"A little","2009","in school","","","",""
"A little","2009","inadequately","","","",""
"A little","2009","general elemantary","","","",""
"A little","2009","middle vocational","","","",""
"A little","2009","vocational + Abi","","","",""
"A little","2009","higher vocational","","","",""
"A little","2009","higher education","","","",""
"Not at all","2009","in school","","","",""
"Not at all","2009","inadequately","","","",""
"Not at all","2009","general elemantary","","","",""
"Not at all","2009","middle vocational","","","",""
"Not at all","2009","vocational + Abi","","","",""
"Not at all","2009","higher vocational","","","",""
"Not at all","2009","higher education","","","",""
"Strong","2010","in school","","","",""
"Strong","2010","inadequately","41","0.339357804966376","0.260643662916956","0.418071947015796"
"Strong","2010","general elemantary","411","0.270514031848036","0.248948624855959","0.292079438840113"
"Strong","2010","middle vocational","1333","0.178921217854894","0.170684847506931","0.187157588202857"
"Strong","2010","vocational + Abi","91","0.117108436114417","0.0965854751595594","0.137631397069275"
"Strong","2010","higher vocational","201","0.160654036795851","0.140321625799871","0.180986447791832"
"Strong","2010","higher education","363","0.108663422759728","0.0988187430851321","0.118508102434323"
"A little","2010","in school","34","0.131816983099915","0.0914656826489819","0.172168283550847"
"A little","2010","inadequately","54","0.40646112503384","0.32480762920133","0.48811462086635"
"A little","2010","general elemantary","598","0.374211050854219","0.350718696777521","0.397703404930917"
"A little","2010","middle vocational","3254","0.401719795275871","0.391184991226278","0.412254599325464"
"A little","2010","vocational + Abi","295","0.344615523544288","0.314283056233196","0.37494799085538"
"A little","2010","higher vocational","528","0.452385883133893","0.424826823458718","0.479944942809068"
"A little","2010","higher education","1427","0.371824882526617","0.356536954674958","0.387112810378276"
"Not at all","2010","in school","236","0.868183016900085","0.827831716449153","0.908534317351018"
"Not at all","2010","inadequately","44","0.254181069999784","0.181799334201681","0.326562805797887"
"Not at all","2010","general elemantary","621","0.355274917297745","0.332040924756384","0.378508909839105"
"Not at all","2010","middle vocational","3732","0.419358986869235","0.408755239790015","0.429962733948454"
"Not at all","2010","vocational + Abi","557","0.538276040341295","0.506457080766105","0.570094999916484"
"Not at all","2010","higher vocational","524","0.386960080070256","0.3599920008327","0.413928159307812"
"Not at all","2010","higher education","2049","0.519511694713655","0.503707291178457","0.535316098248854"
"Strong","2011","in school","","","",""
"Strong","2011","inadequately","","","",""
"Strong","2011","general elemantary","","","",""
"Strong","2011","middle vocational","","","",""
"Strong","2011","vocational + Abi","","","",""
"Strong","2011","higher vocational","","","",""
"Strong","2011","higher education","","","",""
"A little","2011","in school","","","",""
"A little","2011","inadequately","","","",""
"A little","2011","general elemantary","","","",""
"A little","2011","middle vocational","","","",""
"A little","2011","vocational + Abi","","","",""
"A little","2011","higher vocational","","","",""
"A little","2011","higher education","","","",""
"Not at all","2011","in school","","","",""
"Not at all","2011","inadequately","","","",""
"Not at all","2011","general elemantary","","","",""
"Not at all","2011","middle vocational","","","",""
"Not at all","2011","vocational + Abi","","","",""
"Not at all","2011","higher vocational","","","",""
"Not at all","2011","higher education","","","",""
"Strong","2012","in school","3","","",""
"Strong","2012","inadequately","69","0.307810126790228","0.248285569563525","0.36733468401693"
"Strong","2012","general elemantary","489","0.235143300291936","0.217086576495529","0.253200024088344"
"Strong","2012","middle vocational","1760","0.178108781651396","0.170725264103262","0.18549229919953"
"Strong","2012","vocational + Abi","122","0.107324554891524","0.0898699120663654","0.124779197716683"
"Strong","2012","higher vocational","220","0.148669311293641","0.130313451372609","0.167025171214673"
"Strong","2012","higher education","478","0.111558102908198","0.102516195662753","0.120600010153642"
"A little","2012","in school","35","0.13278860186008","0.09325214367977","0.172325060040389"
"A little","2012","inadequately","86","0.400075450876063","0.336898106061895","0.463252795690231"
"A little","2012","general elemantary","788","0.391393536062202","0.370612953545132","0.412174118579271"
"A little","2012","middle vocational","3939","0.387723179914015","0.378320573292538","0.397125786535491"
"A little","2012","vocational + Abi","384","0.349610951343422","0.322720768954678","0.376501133732165"
"A little","2012","higher vocational","594","0.428318663246987","0.40278721609148","0.453850110402494"
"A little","2012","higher education","1646","0.339963156022831","0.326358267494977","0.353568044550685"
"Not at all","2012","in school","245","0.851109305909025","0.80963479053514","0.892583821282911"
"Not at all","2012","inadequately","76","0.29211442233371","0.233473589053802","0.350755255613618"
"Not at all","2012","general elemantary","842","0.373463163645862","0.352867309695335","0.39405901759639"
"Not at all","2012","middle vocational","4616","0.434168038434589","0.424603012822763","0.443733064046414"
"Not at all","2012","vocational + Abi","702","0.543064493765054","0.514973456134961","0.571155531395148"
"Not at all","2012","higher vocational","629","0.423012025459372","0.397521742102134","0.44850230881661"
"Not at all","2012","higher education","2533","0.548478741068971","0.534186051106745","0.562771431031197"
"Strong","2013","in school","","","",""
"Strong","2013","inadequately","","","",""
"Strong","2013","general elemantary","","","",""
"Strong","2013","middle vocational","","","",""
"Strong","2013","vocational + Abi","","","",""
"Strong","2013","higher vocational","","","",""
"Strong","2013","higher education","","","",""
"A little","2013","in school","","","",""
"A little","2013","inadequately","","","",""
"A little","2013","general elemantary","","","",""
"A little","2013","middle vocational","","","",""
"A little","2013","vocational + Abi","","","",""
"A little","2013","higher vocational","","","",""
"A little","2013","higher education","","","",""
"Not at all","2013","in school","","","",""
"Not at all","2013","inadequately","","","",""
"Not at all","2013","general elemantary","","","",""
"Not at all","2013","middle vocational","","","",""
"Not at all","2013","vocational + Abi","","","",""
"Not at all","2013","higher vocational","","","",""
"Not at all","2013","higher education","","","",""
"Strong","2014","in school","7","","",""
"Strong","2014","inadequately","116","0.267140513592446","0.228473170335567","0.305807856849326"
"Strong","2014","general elemantary","606","0.239162306338387","0.224191927858744","0.25413268481803"
"Strong","2014","middle vocational","1922","0.176746566621854","0.170081330811362","0.183411802432347"
"Strong","2014","vocational + Abi","182","0.0989582685924318","0.0860384055574118","0.111878131627452"
"Strong","2014","higher vocational","201","0.139153076479211","0.122172946138861","0.156133206819561"
"Strong","2014","higher education","553","0.0999065372482745","0.0924595659048884","0.107353508591661"
"A little","2014","in school","53","0.123239595162792","0.0927328230807406","0.153746367244844"
"A little","2014","inadequately","165","0.347922061657248","0.306297005150616","0.38954711816388"
"A little","2014","general elemantary","1000","0.355189489770505","0.338394238305023","0.371984741235986"
"A little","2014","middle vocational","4517","0.378713619081387","0.370237937568536","0.387189300594237"
"A little","2014","vocational + Abi","595","0.299364491120984","0.279548964095113","0.319180018146855"
"A little","2014","higher vocational","635","0.411672772665932","0.387528329517283","0.435817215814581"
"A little","2014","higher education","1941","0.312965132509158","0.301449805048559","0.324480459969757"
"Not at all","2014","in school","386","0.858044752449397","0.825654721933384","0.890434782965409"
"Not at all","2014","inadequately","222","0.384937424750306","0.342414922000553","0.427459927500059"
"Not at all","2014","general elemantary","1513","0.405648203891109","0.388416152860735","0.422880254921482"
"Not at all","2014","middle vocational","6143","0.444539814296759","0.435857109214558","0.45322251937896"
"Not at all","2014","vocational + Abi","1275","0.601677240286584","0.580495640124146","0.622858840449022"
"Not at all","2014","higher vocational","760","0.449174150854857","0.424770984439924","0.473577317269791"
"Not at all","2014","higher education","3735","0.587128330242568","0.574901525247938","0.599355135237198"
"Strong","2015","in school","","","",""
"Strong","2015","inadequately","","","",""
"Strong","2015","general elemantary","","","",""
"Strong","2015","middle vocational","","","",""
"Strong","2015","vocational + Abi","","","",""
"Strong","2015","higher vocational","","","",""
"Strong","2015","higher education","","","",""
"A little","2015","in school","","","",""
"A little","2015","inadequately","","","",""
"A little","2015","general elemantary","","","",""
"A little","2015","middle vocational","","","",""
"A little","2015","vocational + Abi","","","",""
"A little","2015","higher vocational","","","",""
"A little","2015","higher education","","","",""
"Not at all","2015","in school","","","",""
"Not at all","2015","inadequately","","","",""
"Not at all","2015","general elemantary","","","",""
"Not at all","2015","middle vocational","","","",""
"Not at all","2015","vocational + Abi","","","",""
"Not at all","2015","higher vocational","","","",""
"Not at all","2015","higher education","","","",""
"Strong","2016","in school","8","","",""
"Strong","2016","inadequately","247","0.207905254960852","0.190111334357592","0.225699175564113"
"Strong","2016","general elemantary","571","0.238909712722645","0.224593330299895","0.253226095145394"
"Strong","2016","middle vocational","1760","0.175234409618241","0.168373038605091","0.182095780631392"
"Strong","2016","vocational + Abi","193","0.109341339185911","0.0960948029180031","0.12258787545382"
"Strong","2016","higher vocational","176","0.136177421213041","0.11825627137671","0.154098571049372"
"Strong","2016","higher education","590","0.0996484067956558","0.092452006552524","0.106844807038788"
"A little","2016","in school","43","0.083796568138431","0.0551741768830445","0.112418959393818"
"A little","2016","inadequately","573","0.336863230048675","0.316138985510077","0.357587474587272"
"A little","2016","general elemantary","1054","0.35889498907131","0.342790513720056","0.374999464422564"
"A little","2016","middle vocational","4214","0.380486008707833","0.371723451890228","0.389248565525438"
"A little","2016","vocational + Abi","625","0.296311302167441","0.276928396272856","0.315694208062026"
"A little","2016","higher vocational","599","0.416912184810861","0.391149547507026","0.442674822114696"
"A little","2016","higher education","2018","0.311404164897166","0.300278692378701","0.322529637415631"
"Not at all","2016","in school","309","0.908348545421523","0.878543294378908","0.938153796464137"
"Not at all","2016","inadequately","1178","0.455231514990473","0.433395544593602","0.477067485387345"
"Not at all","2016","general elemantary","1783","0.402195298206045","0.385732772889563","0.418657823522528"
"Not at all","2016","middle vocational","5819","0.444279581673926","0.435311649894099","0.453247513453754"
"Not at all","2016","vocational + Abi","1314","0.594347358646647","0.573504762506966","0.615189954786329"
"Not at all","2016","higher vocational","632","0.446910393976098","0.420932196220239","0.472888591731957"
"Not at all","2016","higher education","4047","0.588947428307178","0.577126243395074","0.600768613219283"
"Strong","2017","in school","2","","",""
"Strong","2017","inadequately","145","0.0990126031551509","0.0822937126571602","0.115731493653142"
"Strong","2017","general elemantary","50","0.0597644911543799","0.0401136056829541","0.0794153766258057"
"Strong","2017","middle vocational","24","","",""
"Strong","2017","vocational + Abi","6","","",""
"Strong","2017","higher vocational","","","",""
"Strong","2017","higher education","37","0.0821578507899186","0.0568981211296272","0.10741758045021"
"A little","2017","in school","1","","",""
"A little","2017","inadequately","314","0.224004657503153","0.200666802493462","0.247342512512844"
"A little","2017","general elemantary","137","0.224524052477104","0.189933476847292","0.259114628106915"
"A little","2017","middle vocational","112","0.229386223124611","0.190234734658892","0.268537711590331"
"A little","2017","vocational + Abi","29","","",""
"A little","2017","higher vocational","","","",""
"A little","2017","higher education","96","0.183382421973986","0.14778583342287","0.218979010525103"
"Not at all","2017","in school","18","","",""
"Not at all","2017","inadequately","767","0.676982739341696","0.650806664799001","0.703158813884391"
"Not at all","2017","general elemantary","372","0.715711456368516","0.678318409754517","0.753104502982515"
"Not at all","2017","middle vocational","307","0.725381719376833","0.683819928478443","0.766943510275224"
"Not at all","2017","vocational + Abi","33","0.456651249547955","0.338258448352949","0.57504405074296"
"Not at all","2017","higher vocational","","","",""
"Not at all","2017","higher education","321","0.734459727236095","0.693836973818867","0.775082480653323"
"Strong","2018","in school","6","","",""
"Strong","2018","inadequately","340","0.241510029981751","0.223169589666628","0.259850470296874"
"Strong","2018","general elemantary","597","0.233178754370553","0.219193756812032","0.247163751929075"
"Strong","2018","middle vocational","1868","0.172836067660694","0.166126981636947","0.179545153684441"
"Strong","2018","vocational + Abi","210","0.10590002879891","0.093065213122833","0.118734844474987"
"Strong","2018","higher vocational","194","0.136639581923236","0.118985293520266","0.154293870326205"
"Strong","2018","higher education","590","0.0926643436812387","0.0858823404162589","0.0994463469462184"
"A little","2018","in school","44","0.107265384777141","0.074845978751276","0.139684790803005"
"A little","2018","inadequately","643","0.332161112450704","0.311978494647781","0.352343730253626"
"A little","2018","general elemantary","1078","0.336037444614455","0.320415450566434","0.351659438662476"
"A little","2018","middle vocational","4368","0.387011588746855","0.378369106533421","0.395654070960289"
"A little","2018","vocational + Abi","690","0.339105501675221","0.31935936936504","0.358851633985403"
"A little","2018","higher vocational","597","0.410594791506368","0.385308823133616","0.43588075987912"
"A little","2018","higher education","2199","0.309208043918417","0.298398267633728","0.320017820203105"
"Not at all","2018","in school","300","0.877775136774314","0.843460019583647","0.912090253964982"
"Not at all","2018","inadequately","1109","0.426328857567546","0.405136897931099","0.447520817203992"
"Not at all","2018","general elemantary","1837","0.430783801014992","0.41440662016698","0.447160981863003"
"Not at all","2018","middle vocational","5965","0.44015234359245","0.431344150654288","0.448960536530612"
"Not at all","2018","vocational + Abi","1308","0.554994469525869","0.534265601411168","0.57572333764057"
"Not at all","2018","higher vocational","663","0.452765626570397","0.427180398283353","0.478350854857441"
"Not at all","2018","higher education","4233","0.598127612400345","0.586660378051885","0.609594846748804"
"Strong","2019","in school","","","",""
"Strong","2019","inadequately","24","","",""
"Strong","2019","general elemantary","5","","",""
"Strong","2019","middle vocational","7","","",""
"Strong","2019","vocational + Abi","","","",""
"Strong","2019","higher vocational","","","",""
"Strong","2019","higher education","2","","",""
"A little","2019","in school","","","",""
"A little","2019","inadequately","34","0.214264685702126","0.144268469999987","0.284260901404266"
"A little","2019","general elemantary","8","","",""
"A little","2019","middle vocational","8","","",""
"A little","2019","vocational + Abi","1","","",""
"A little","2019","higher vocational","","","",""
"A little","2019","higher education","3","","",""
"Not at all","2019","in school","2","","",""
"Not at all","2019","inadequately","74","0.578580362480965","0.494343854550923","0.662816870411007"
"Not at all","2019","general elemantary","39","0.674447245691896","0.547087817973143","0.801806673410649"
"Not at all","2019","middle vocational","18","","",""
"Not at all","2019","vocational + Abi","1","","",""
"Not at all","2019","higher vocational","","","",""
"Not at all","2019","higher education","22","","",""
