"ple0005","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Not at all","2002","Employed","Couple + C. LE 16 ","2638","0.664316509577991","0.649405704239768","0.679227314916215","3"
"Strong","2002","Not Employed","1-pers.-HH","538","0.395954656088392","0.370668826622812","0.421240485553973","1"
"Strong","2002","Not Employed","(Married) couple without C. ","1064","0.313715015470479","0.298451526543754","0.328978504397204","1"
"Strong","2002","Not Employed","Single parent ","75","0.216095418565083","0.173929464685654","0.258261372444512","1"
"Strong","2002","Not Employed","Couple + C. LE 16 ","63","0.0742642091338757","0.0569992904305596","0.0915291278371918","1"
"Strong","2002","Not Employed","Couple + C. GT 16 ","192","0.184958182683474","0.162672520837397","0.20724384452955","1"
"Strong","2002","Not Employed","Couple + C. LE and GT 16","32","0.0682557769850511","0.0461733252521932","0.090338228717909","1"
"Strong","2002","Employed","1-pers.-HH","88","0.0572179409797753","0.0457656779283213","0.0686702040312293","1"
"Strong","2002","Employed","(Married) couple without C. ","378","0.110167450826328","0.100351065274428","0.119983836378229","1"
"Strong","2002","Employed","Single parent ","35","0.0437783374953837","0.029279729928588","0.0582769450621793","1"
"Strong","2002","Employed","Couple + C. LE 16 ","145","0.0420615825392221","0.03572346649781","0.0483996985806343","1"
"Strong","2002","Employed","Couple + C. GT 16 ","181","0.0793122371915164","0.0693475160298496","0.0892769583531832","1"
"Strong","2002","Employed","Couple + C. LE and GT 16","69","0.0544240409976253","0.0427476751659761","0.0661004068292745","1"
"A little","2003","Not Employed","Couple + C. LE 16 ","","","","","2"
"A little","2003","Employed","(Married) couple without C. ","","","","","2"
"A little","2003","Not Employed","Single parent ","","","","","2"
"A little","2003","Employed","Couple + C. GT 16 ","","","","","2"
"A little","2003","Not Employed","(Married) couple without C. ","","","","","2"
"A little","2003","Employed","1-pers.-HH","","","","","2"
"A little","2003","Not Employed","1-pers.-HH","","","","","2"
"A little","2003","Not Employed","Couple + C. LE and GT 16","","","","","2"
"A little","2003","Not Employed","Couple + C. GT 16 ","","","","","2"
"A little","2003","Employed","Single parent ","","","","","2"
"A little","2003","Employed","Couple + C. LE 16 ","","","","","2"
"A little","2003","Employed","Couple + C. LE and GT 16","","","","","2"
"Not at all","2003","Employed","(Married) couple without C. ","","","","","3"
"Not at all","2003","Not Employed","Couple + C. LE 16 ","","","","","3"
"Not at all","2003","Not Employed","1-pers.-HH","","","","","3"
"Not at all","2003","Not Employed","Single parent ","","","","","3"
"Not at all","2003","Employed","1-pers.-HH","","","","","3"
"Not at all","2003","Not Employed","(Married) couple without C. ","","","","","3"
"Not at all","2003","Not Employed","Couple + C. GT 16 ","","","","","3"
"Not at all","2003","Employed","Single parent ","","","","","3"
"Not at all","2003","Employed","Couple + C. GT 16 ","","","","","3"
"Not at all","2003","Employed","Couple + C. LE and GT 16","","","","","3"
"Not at all","2003","Not Employed","Couple + C. LE and GT 16","","","","","3"
"Not at all","2003","Employed","Couple + C. LE 16 ","","","","","3"
"Strong","2003","Not Employed","1-pers.-HH","","","","","1"
"Strong","2003","Not Employed","(Married) couple without C. ","","","","","1"
"Strong","2003","Not Employed","Single parent ","","","","","1"
"Strong","2003","Not Employed","Couple + C. LE 16 ","","","","","1"
"Strong","2003","Not Employed","Couple + C. GT 16 ","","","","","1"
"Strong","2003","Not Employed","Couple + C. LE and GT 16","","","","","1"
"Strong","2003","Employed","1-pers.-HH","","","","","1"
"Strong","2003","Employed","(Married) couple without C. ","","","","","1"
"Strong","2003","Employed","Single parent ","","","","","1"
"Strong","2003","Employed","Couple + C. LE 16 ","","","","","1"
"Strong","2003","Employed","Couple + C. GT 16 ","","","","","1"
"Strong","2003","Employed","Couple + C. LE and GT 16","","","","","1"
"A little","2004","Not Employed","Single parent ","89","0.241860807343449","0.199416745792397","0.284304868894501","2"
"A little","2004","Employed","Couple + C. GT 16 ","955","0.350510336639888","0.332569619102899","0.368451054176876","2"
"A little","2004","Not Employed","(Married) couple without C. ","1631","0.456554155602252","0.44014790225159","0.472960408952914","2"
"A little","2004","Not Employed","Couple + C. LE 16 ","217","0.31210371619394","0.279074509346228","0.345132923041653","2"
"A little","2004","Not Employed","1-pers.-HH","570","0.396846646556922","0.37171663812534","0.421976654988505","2"
"A little","2004","Employed","1-pers.-HH","407","0.287674016271256","0.264501626899226","0.310846405643287","2"
"A little","2004","Not Employed","Couple + C. GT 16 ","358","0.303385006500447","0.277363528217418","0.329406484783475","2"
"A little","2004","Not Employed","Couple + C. LE and GT 16","102","0.231621468421198","0.196039642754804","0.267203294087592","2"
"A little","2004","Employed","(Married) couple without C. ","1343","0.375505249616658","0.359929175005699","0.391081324227618","2"
"A little","2004","Employed","Single parent ","210","0.306555331106636","0.272497098688973","0.340613563524298","2"
"A little","2004","Employed","Couple + C. LE 16 ","947","0.298572679614749","0.282963649150602","0.314181710078896","2"
"A little","2004","Employed","Couple + C. LE and GT 16","381","0.329849862941797","0.303775657612588","0.355924068271005","2"
"Not at all","2004","Not Employed","(Married) couple without C. ","792","0.211351177444407","0.197904057053624","0.224798297835191","3"
"Not at all","2004","Not Employed","Single parent ","230","0.563036592332194","0.513872213361059","0.612200971303329","3"
"Not at all","2004","Not Employed","Couple + C. LE 16 ","501","0.631203632367876","0.596811012828115","0.665596251907637","3"
"Not at all","2004","Employed","1-pers.-HH","964","0.63355924498801","0.608894501294285","0.658223988681734","3"
"Not at all","2004","Employed","(Married) couple without C. ","2064","0.520320574528503","0.504251285527639","0.536389863529367","3"
"Not at all","2004","Employed","Couple + C. GT 16 ","1605","0.583006223505325","0.564466440195406","0.601546006815244","3"
"Not at all","2004","Employed","Couple + C. LE and GT 16","808","0.618409350305369","0.591468967791272","0.645349732819466","3"
"Not at all","2004","Not Employed","1-pers.-HH","339","0.205676464246072","0.184914979057945","0.226437949434199","3"
"Not at all","2004","Not Employed","Couple + C. GT 16 ","671","0.53589817022726","0.507669769311424","0.564126571143096","3"
"Not at all","2004","Not Employed","Couple + C. LE and GT 16","415","0.715639937208601","0.67759185280928","0.753688021607922","3"
"Not at all","2004","Employed","Single parent ","455","0.622141960978926","0.586326475573066","0.657957446384785","3"
"Not at all","2004","Employed","Couple + C. LE 16 ","2239","0.660728677955132","0.644579712308165","0.676877643602099","3"
"Strong","2004","Not Employed","1-pers.-HH","547","0.397476889197006","0.372340077055783","0.422613701338229","1"
"Strong","2004","Not Employed","(Married) couple without C. ","1118","0.332094666953341","0.316582462008372","0.34760687189831","1"
"Strong","2004","Not Employed","Single parent ","72","0.195102600324357","0.155823502577588","0.234381698071126","1"
"Strong","2004","Not Employed","Couple + C. LE 16 ","38","0.0566926514381839","0.0402080980073558","0.073177204869012","1"
"Strong","2004","Not Employed","Couple + C. GT 16 ","170","0.160716823272293","0.139928310139693","0.181505336404894","1"
"Strong","2004","Not Employed","Couple + C. LE and GT 16","23","","","","1"
"Strong","2004","Employed","1-pers.-HH","95","0.0787667387407341","0.0649775935982592","0.092555883883209","1"
"Strong","2004","Employed","(Married) couple without C. ","306","0.104174175854838","0.0943481604205996","0.114000191289077","1"
"Strong","2004","Employed","Single parent ","39","0.0713027079144388","0.0522940321491239","0.0903113836797537","1"
"Strong","2004","Employed","Couple + C. LE 16 ","116","0.0406986424301187","0.0339591522085789","0.0474381326516586","1"
"Strong","2004","Employed","Couple + C. GT 16 ","157","0.0664834398547872","0.057115997570309","0.0758508821392655","1"
"Strong","2004","Employed","Couple + C. LE and GT 16","60","0.0517407867528345","0.0394565855423144","0.0640249879633546","1"
"A little","2005","Not Employed","1-pers.-HH","","","","","2"
"A little","2005","Not Employed","(Married) couple without C. ","","","","","2"
"A little","2005","Not Employed","Single parent ","","","","","2"
"A little","2005","Not Employed","Couple + C. LE 16 ","","","","","2"
"A little","2005","Not Employed","Couple + C. GT 16 ","","","","","2"
"A little","2005","Not Employed","Couple + C. LE and GT 16","","","","","2"
"A little","2005","Employed","1-pers.-HH","","","","","2"
"A little","2005","Employed","(Married) couple without C. ","","","","","2"
"A little","2005","Employed","Couple + C. GT 16 ","","","","","2"
"A little","2005","Employed","Single parent ","","","","","2"
"A little","2005","Employed","Couple + C. LE 16 ","","","","","2"
"A little","2005","Employed","Couple + C. LE and GT 16","","","","","2"
"Not at all","2005","Not Employed","1-pers.-HH","","","","","3"
"Not at all","2005","Not Employed","(Married) couple without C. ","","","","","3"
"Not at all","2005","Not Employed","Single parent ","","","","","3"
"Not at all","2005","Not Employed","Couple + C. LE 16 ","","","","","3"
"Not at all","2005","Not Employed","Couple + C. GT 16 ","","","","","3"
"Not at all","2005","Not Employed","Couple + C. LE and GT 16","","","","","3"
"Not at all","2005","Employed","1-pers.-HH","","","","","3"
"Not at all","2005","Employed","(Married) couple without C. ","","","","","3"
"Not at all","2005","Employed","Single parent ","","","","","3"
"Not at all","2005","Employed","Couple + C. GT 16 ","","","","","3"
"Not at all","2005","Employed","Couple + C. LE and GT 16","","","","","3"
"Not at all","2005","Employed","Couple + C. LE 16 ","","","","","3"
"Strong","2005","Not Employed","1-pers.-HH","","","","","1"
"Strong","2005","Not Employed","(Married) couple without C. ","","","","","1"
"Strong","2005","Not Employed","Single parent ","","","","","1"
"Strong","2005","Not Employed","Couple + C. LE 16 ","","","","","1"
"Strong","2005","Not Employed","Couple + C. GT 16 ","","","","","1"
"Strong","2005","Not Employed","Couple + C. LE and GT 16","","","","","1"
"Strong","2005","Employed","1-pers.-HH","","","","","1"
"Strong","2005","Employed","(Married) couple without C. ","","","","","1"
"Strong","2005","Employed","Single parent ","","","","","1"
"Strong","2005","Employed","Couple + C. LE 16 ","","","","","1"
"Strong","2005","Employed","Couple + C. GT 16 ","","","","","1"
"Strong","2005","Employed","Couple + C. LE and GT 16","","","","","1"
"A little","2006","Employed","Couple + C. GT 16 ","920","0.327742105527034","0.309758353527888","0.34572585752618","2"
"A little","2006","Not Employed","1-pers.-HH","657","0.390776907539866","0.36752810783489","0.414025707244842","2"
"A little","2006","Not Employed","(Married) couple without C. ","1826","0.453957948243925","0.438526977562501","0.469388918925348","2"
"A little","2006","Not Employed","Single parent ","103","0.276480259320043","0.232974942988281","0.319985575651805","2"
"A little","2006","Not Employed","Couple + C. LE 16 ","189","0.269113949566188","0.237478970108167","0.300748929024209","2"
"A little","2006","Not Employed","Couple + C. GT 16 ","316","0.29670002979428","0.269056758155855","0.324343301432706","2"
"A little","2006","Not Employed","Couple + C. LE and GT 16","96","0.243837105640248","0.202623781767415","0.28505042951308","2"
"A little","2006","Employed","1-pers.-HH","478","0.300046585091343","0.277947617651193","0.322145552531493","2"
"A little","2006","Employed","(Married) couple without C. ","1422","0.372829381963184","0.357602317007138","0.38805644691923","2"
"A little","2006","Employed","Single parent ","245","0.348638945662998","0.314781467548575","0.38249642377742","2"
"A little","2006","Employed","Couple + C. LE 16 ","917","0.306533494855843","0.290476074658981","0.322590915052705","2"
"A little","2006","Employed","Couple + C. LE and GT 16","336","0.337184664187475","0.308937676773549","0.365431651601402","2"
"Not at all","2006","Not Employed","Couple + C. LE 16 ","516","0.666036701638015","0.63239537864161","0.69967802463442","3"
"Not at all","2006","Employed","(Married) couple without C. ","2092","0.525815467815668","0.510091626466302","0.541539309165034","3"
"Not at all","2006","Not Employed","1-pers.-HH","389","0.211835385544086","0.192365848183285","0.231304922904887","3"
"Not at all","2006","Employed","Couple + C. LE and GT 16","681","0.612202415415159","0.583089075932649","0.64131575489767","3"
"Not at all","2006","Not Employed","Single parent ","224","0.568036577456471","0.519853258465216","0.616219896447726","3"
"Not at all","2006","Employed","1-pers.-HH","1068","0.628390795563116","0.60508836576267","0.651693225363563","3"
"Not at all","2006","Employed","Couple + C. GT 16 ","1539","0.60373916973685","0.584999519583885","0.622478819889815","3"
"Not at all","2006","Not Employed","(Married) couple without C. ","957","0.219171450553189","0.206349850610984","0.231993050495393","3"
"Not at all","2006","Not Employed","Couple + C. GT 16 ","570","0.537374620256933","0.507201956722066","0.567547283791799","3"
"Not at all","2006","Employed","Single parent ","463","0.584451860473888","0.549437934721234","0.619465786226543","3"
"Not at all","2006","Not Employed","Couple + C. LE and GT 16","293","0.673810737666689","0.628813706817661","0.718807768515717","3"
"Not at all","2006","Employed","Couple + C. LE 16 ","2130","0.651942790134887","0.635352494697151","0.668533085572623","3"
"Strong","2006","Not Employed","1-pers.-HH","646","0.397387706916048","0.374070629254","0.420704784578096","1"
"Strong","2006","Not Employed","(Married) couple without C. ","1216","0.326870601202887","0.31233243601327","0.341408766392504","1"
"Strong","2006","Not Employed","Single parent ","79","0.155483163223485","0.12023545261457","0.1907308738324","1"
"Strong","2006","Not Employed","Couple + C. LE 16 ","50","0.064849348795797","0.0472835374093246","0.0824151601822693","1"
"Strong","2006","Not Employed","Couple + C. GT 16 ","163","0.165925349948787","0.143413085639998","0.188437614257575","1"
"Strong","2006","Not Employed","Couple + C. LE and GT 16","28","","","","1"
"Strong","2006","Employed","1-pers.-HH","106","0.0715626193455405","0.0591328665190904","0.0839923721719907","1"
"Strong","2006","Employed","(Married) couple without C. ","360","0.101355150221148","0.0918516139081565","0.11085868653414","1"
"Strong","2006","Employed","Single parent ","53","0.0669091938631143","0.0491566490959319","0.0846617386302966","1"
"Strong","2006","Employed","Couple + C. LE 16 ","120","0.0415237150092707","0.0345756664328624","0.048471763585679","1"
"Strong","2006","Employed","Couple + C. GT 16 ","158","0.0685187247361163","0.0588395589204734","0.0781978905517591","1"
"Strong","2006","Employed","Couple + C. LE and GT 16","59","0.0506129203973654","0.0375152423036382","0.0637105984910925","1"
"A little","2007","Employed","Couple + C. GT 16 ","","","","","2"
"A little","2007","Not Employed","1-pers.-HH","","","","","2"
"A little","2007","Not Employed","(Married) couple without C. ","","","","","2"
"A little","2007","Not Employed","Single parent ","","","","","2"
"A little","2007","Not Employed","Couple + C. LE 16 ","","","","","2"
"A little","2007","Not Employed","Couple + C. GT 16 ","","","","","2"
"A little","2007","Not Employed","Couple + C. LE and GT 16","","","","","2"
"A little","2007","Employed","1-pers.-HH","","","","","2"
"A little","2007","Employed","(Married) couple without C. ","","","","","2"
"A little","2007","Employed","Single parent ","","","","","2"
"A little","2007","Employed","Couple + C. LE 16 ","","","","","2"
"A little","2007","Employed","Couple + C. LE and GT 16","","","","","2"
"Not at all","2007","Not Employed","(Married) couple without C. ","","","","","3"
"Not at all","2007","Not Employed","Single parent ","","","","","3"
"Not at all","2007","Not Employed","Couple + C. LE 16 ","","","","","3"
"Not at all","2007","Employed","1-pers.-HH","","","","","3"
"Not at all","2007","Employed","(Married) couple without C. ","","","","","3"
"Not at all","2007","Employed","Couple + C. GT 16 ","","","","","3"
"Not at all","2007","Employed","Couple + C. LE and GT 16","","","","","3"
"Not at all","2007","Not Employed","1-pers.-HH","","","","","3"
"Not at all","2007","Not Employed","Couple + C. GT 16 ","","","","","3"
"Not at all","2007","Not Employed","Couple + C. LE and GT 16","","","","","3"
"Not at all","2007","Employed","Single parent ","","","","","3"
"Not at all","2007","Employed","Couple + C. LE 16 ","","","","","3"
"Strong","2007","Not Employed","1-pers.-HH","","","","","1"
"Strong","2007","Not Employed","(Married) couple without C. ","","","","","1"
"Strong","2007","Not Employed","Single parent ","","","","","1"
"Strong","2007","Not Employed","Couple + C. LE 16 ","","","","","1"
"Strong","2007","Not Employed","Couple + C. GT 16 ","","","","","1"
"Strong","2007","Not Employed","Couple + C. LE and GT 16","","","","","1"
"Strong","2007","Employed","1-pers.-HH","","","","","1"
"Strong","2007","Employed","(Married) couple without C. ","","","","","1"
"Strong","2007","Employed","Single parent ","","","","","1"
"Strong","2007","Employed","Couple + C. LE 16 ","","","","","1"
"Strong","2007","Employed","Couple + C. GT 16 ","","","","","1"
"Strong","2007","Employed","Couple + C. LE and GT 16","","","","","1"
"A little","2008","Not Employed","1-pers.-HH","599","0.378988014133389","0.354766041983536","0.403209986283242","2"
"A little","2008","Employed","Couple + C. GT 16 ","843","0.362676083473598","0.343568495295126","0.381783671652071","2"
"A little","2008","Not Employed","(Married) couple without C. ","1711","0.472939102692606","0.45674431777246","0.489133887612752","2"
"A little","2008","Not Employed","Single parent ","87","0.257061477898631","0.213064441393369","0.301058514403894","2"
"A little","2008","Not Employed","Couple + C. LE 16 ","134","0.312617530602484","0.271821947700766","0.353413113504203","2"
"A little","2008","Not Employed","Couple + C. GT 16 ","280","0.312359989400533","0.282573804189838","0.342146174611227","2"
"A little","2008","Not Employed","Couple + C. LE and GT 16","53","0.181062856462975","0.137705105634135","0.224420607291815","2"
"A little","2008","Employed","1-pers.-HH","452","0.314855440074167","0.291390116425322","0.338320763723012","2"
"A little","2008","Employed","(Married) couple without C. ","1307","0.40638434551154","0.389908887740813","0.422859803282266","2"
"A little","2008","Employed","Single parent ","223","0.325103485482684","0.290551329952097","0.35965564101327","2"
"A little","2008","Employed","Couple + C. LE 16 ","699","0.260603916067006","0.244092199851198","0.277115632282814","2"
"A little","2008","Employed","Couple + C. LE and GT 16","297","0.354656395207756","0.323573118260351","0.385739672155161","2"
"Not at all","2008","Not Employed","1-pers.-HH","356","0.221234525647727","0.200510383232105","0.241958668063348","3"
"Not at all","2008","Not Employed","(Married) couple without C. ","824","0.20727804194184","0.19412944940082","0.220426634482861","3"
"Not at all","2008","Not Employed","Single parent ","228","0.612231640139252","0.563177851441914","0.661285428836591","3"
"Not at all","2008","Not Employed","Couple + C. LE 16 ","323","0.617258651590912","0.574483305018131","0.660033998163694","3"
"Not at all","2008","Not Employed","Couple + C. GT 16 ","502","0.533676217376515","0.501614312297341","0.56573812245569","3"
"Not at all","2008","Not Employed","Couple + C. LE and GT 16","227","0.746895792516047","0.697939731702222","0.795851853329872","3"
"Not at all","2008","Employed","1-pers.-HH","947","0.602585081270781","0.577861515243945","0.627308647297616","3"
"Not at all","2008","Employed","(Married) couple without C. ","1835","0.503673640595801","0.486902036019947","0.520445245171654","3"
"Not at all","2008","Employed","Single parent ","441","0.61621391354004","0.580341871197506","0.652085955882574","3"
"Not at all","2008","Employed","Couple + C. GT 16 ","1439","0.572133285441248","0.552469407749123","0.591797163133374","3"
"Not at all","2008","Employed","Couple + C. LE and GT 16","577","0.616057722274588","0.584458887629795","0.647656556919381","3"
"Not at all","2008","Employed","Couple + C. LE 16 ","1908","0.679223951640143","0.661666129851621","0.696781773428665","3"
"Strong","2008","Not Employed","1-pers.-HH","586","0.399777460218884","0.375319959551447","0.424234960886321","1"
"Strong","2008","Not Employed","(Married) couple without C. ","1116","0.319782855365554","0.304654436183113","0.334911274547995","1"
"Strong","2008","Not Employed","Single parent ","64","0.130706881962116","0.0967708676712813","0.164642896252951","1"
"Strong","2008","Not Employed","Couple + C. LE 16 ","39","0.0701238178066031","0.0476512556115444","0.0925963800016619","1"
"Strong","2008","Not Employed","Couple + C. GT 16 ","148","0.153963793222952","0.130767937830648","0.177159648615256","1"
"Strong","2008","Not Employed","Couple + C. LE and GT 16","23","","","","1"
"Strong","2008","Employed","1-pers.-HH","106","0.0825594786550525","0.0686550780793709","0.096463879230734","1"
"Strong","2008","Employed","(Married) couple without C. ","272","0.0899420138926595","0.0803450873855562","0.0995389403997629","1"
"Strong","2008","Employed","Single parent ","42","0.0586826009772764","0.0413458200665631","0.0760193818879897","1"
"Strong","2008","Employed","Couple + C. LE 16 ","108","0.060172132292851","0.0512270357094299","0.0691172288762721","1"
"Strong","2008","Employed","Couple + C. GT 16 ","150","0.0651906310851533","0.0553794695417256","0.0750017926285809","1"
"Strong","2008","Employed","Couple + C. LE and GT 16","36","0.0292858825176565","0.0183311387035442","0.0402406263317688","1"
"A little","2009","Employed","Couple + C. GT 16 ","","","","","2"
"A little","2009","Not Employed","1-pers.-HH","","","","","2"
"A little","2009","Not Employed","Single parent ","","","","","2"
"A little","2009","Not Employed","Couple + C. LE 16 ","","","","","2"
"A little","2009","Not Employed","Couple + C. GT 16 ","","","","","2"
"A little","2009","Not Employed","Couple + C. LE and GT 16","","","","","2"
"A little","2009","Employed","1-pers.-HH","","","","","2"
"A little","2009","Employed","(Married) couple without C. ","","","","","2"
"A little","2009","Employed","Single parent ","","","","","2"
"A little","2009","Employed","Couple + C. LE 16 ","","","","","2"
"A little","2009","Employed","Couple + C. LE and GT 16","","","","","2"
"A little","2009","Not Employed","(Married) couple without C. ","","","","","2"
"Not at all","2009","Employed","Couple + C. LE and GT 16","","","","","3"
"Not at all","2009","Employed","Couple + C. GT 16 ","","","","","3"
"Not at all","2009","Not Employed","1-pers.-HH","","","","","3"
"Not at all","2009","Not Employed","(Married) couple without C. ","","","","","3"
"Not at all","2009","Not Employed","Single parent ","","","","","3"
"Not at all","2009","Not Employed","Couple + C. LE 16 ","","","","","3"
"Not at all","2009","Not Employed","Couple + C. GT 16 ","","","","","3"
"Not at all","2009","Not Employed","Couple + C. LE and GT 16","","","","","3"
"Not at all","2009","Employed","1-pers.-HH","","","","","3"
"Not at all","2009","Employed","(Married) couple without C. ","","","","","3"
"Not at all","2009","Employed","Single parent ","","","","","3"
"Not at all","2009","Employed","Couple + C. LE 16 ","","","","","3"
"Strong","2009","Not Employed","Single parent ","","","","","1"
"Strong","2009","Not Employed","Couple + C. LE 16 ","","","","","1"
"Strong","2009","Not Employed","Couple + C. GT 16 ","","","","","1"
"Strong","2009","Not Employed","Couple + C. LE and GT 16","","","","","1"
"Strong","2009","Employed","1-pers.-HH","","","","","1"
"Strong","2009","Employed","(Married) couple without C. ","","","","","1"
"Strong","2009","Employed","Single parent ","","","","","1"
"Strong","2009","Employed","Couple + C. LE 16 ","","","","","1"
"Strong","2009","Employed","Couple + C. GT 16 ","","","","","1"
"Strong","2009","Employed","Couple + C. LE and GT 16","","","","","1"
"Strong","2009","Not Employed","1-pers.-HH","","","","","1"
"Strong","2009","Not Employed","(Married) couple without C. ","","","","","1"
"A little","2010","Employed","Couple + C. GT 16 ","787","0.378704597190703","0.357943598816765","0.399465595564642","2"
"A little","2010","Not Employed","1-pers.-HH","583","0.419867876986722","0.393922470905442","0.445813283068003","2"
"A little","2010","Not Employed","Single parent ","83","0.263147901371781","0.210030570300547","0.316265232443015","2"
"A little","2010","Not Employed","Couple + C. LE 16 ","112","0.307409079601107","0.260769899103635","0.354048260098579","2"
"A little","2010","Not Employed","Couple + C. GT 16 ","240","0.325734131843861","0.291690990854039","0.359777272833683","2"
"A little","2010","Not Employed","Couple + C. LE and GT 16","58","0.163230176171966","0.119470304546467","0.206990047797465","2"
"A little","2010","Employed","1-pers.-HH","409","0.31341765388591","0.288763694245923","0.338071613525898","2"
"A little","2010","Employed","(Married) couple without C. ","1303","0.418460837763171","0.401222887424492","0.435698788101851","2"
"A little","2010","Employed","Single parent ","211","0.317500764776695","0.281035078037878","0.353966451515511","2"
"A little","2010","Employed","Couple + C. LE 16 ","601","0.306422975368544","0.287039741327293","0.325806209409796","2"
"A little","2010","Employed","Couple + C. LE and GT 16","256","0.388306412398622","0.353949621700009","0.422663203097234","2"
"A little","2010","Not Employed","(Married) couple without C. ","1507","0.474180681408541","0.456812017021036","0.491549345796045","2"
"Not at all","2010","Employed","Couple + C. GT 16 ","1195","0.566286546666102","0.545075190092856","0.587497903239348","3"
"Not at all","2010","Employed","Couple + C. LE and GT 16","484","0.568337819008005","0.533421084351357","0.603254553664653","3"
"Not at all","2010","Not Employed","1-pers.-HH","289","0.204840902387959","0.183624289757815","0.226057515018102","3"
"Not at all","2010","Not Employed","(Married) couple without C. ","673","0.187804211712457","0.174219223793735","0.20138919963118","3"
"Not at all","2010","Not Employed","Single parent ","141","0.583330181657648","0.523859985225593","0.642800378089704","3"
"Not at all","2010","Not Employed","Couple + C. LE 16 ","231","0.591034934415511","0.541340946494339","0.640728922336684","3"
"Not at all","2010","Not Employed","Couple + C. GT 16 ","372","0.503927130389624","0.467607701598051","0.540246559181197","3"
"Not at all","2010","Not Employed","Couple + C. LE and GT 16","192","0.712318640659507","0.658718512825827","0.765918768493187","3"
"Not at all","2010","Employed","1-pers.-HH","838","0.595817456286112","0.569736469160672","0.621898443411552","3"
"Not at all","2010","Employed","(Married) couple without C. ","1580","0.493295788067468","0.475825515021305","0.510766061113631","3"
"Not at all","2010","Employed","Single parent ","373","0.606156008386103","0.567881004472046","0.644431012300159","3"
"Not at all","2010","Employed","Couple + C. LE 16 ","1476","0.645770919252471","0.62566149781708","0.665880340687862","3"
"Strong","2010","Not Employed","Single parent ","40","0.153521916970571","0.110036946566325","0.197006887374817","1"
"Strong","2010","Not Employed","Couple + C. LE 16 ","33","0.101555985983381","0.0710241836674259","0.132087788299337","1"
"Strong","2010","Not Employed","Couple + C. GT 16 ","116","0.170338737766515","0.143030761283215","0.197646714249816","1"
"Strong","2010","Not Employed","Couple + C. LE and GT 16","24","","","","1"
"Strong","2010","Employed","1-pers.-HH","113","0.090764889827978","0.075497117396621","0.106032662259335","1"
"Strong","2010","Employed","(Married) couple without C. ","263","0.0882433741693605","0.0783316490600676","0.0981550992786533","1"
"Strong","2010","Employed","Single parent ","42","0.0763432268372027","0.0555413993532703","0.0971450543211351","1"
"Strong","2010","Employed","Couple + C. LE 16 ","96","0.0478061053789844","0.0388354823590575","0.0567767283989113","1"
"Strong","2010","Employed","Couple + C. GT 16 ","115","0.0550088561431951","0.045250446342922","0.0647672659434681","1"
