"ple0005","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"Not at all","2002","(2b) intermediate general qualification","Female","245","0.58896350845529","0.53994309249764","0.637983924412939"
"Not at all","2002","(2a) intermediate vocational","Male","1350","0.587341666571168","0.567169116760897","0.60751421638144"
"Not at all","2002","(2a) intermediate vocational","Female","1605","0.493220372275844","0.47546859087294","0.510972153678747"
"Not at all","2002","(2c_gen) general maturity certificate","Male","354","0.790501859905105","0.75208242348673","0.828921296323479"
"Not at all","2002","(2c_gen) general maturity certificate","Female","360","0.761508645087903","0.7225220338241","0.800495256351705"
"Not at all","2002","(2c_voc) vocational maturity certificate","Male","450","0.604125890986762","0.568528238297027","0.639723543676496"
"Not at all","2002","(2c_voc) vocational maturity certificate","Female","514","0.538040946756777","0.504817136126753","0.571264757386801"
"Not at all","2002","(3a) lower tertiary education","Male","564","0.553167461585503","0.522182521994542","0.584152401176464"
"Not at all","2002","(3a) lower tertiary education","Female","408","0.446686360168018","0.412470717820341","0.480902002515694"
"Not at all","2002","(3b) higher tertiary education","Male","1006","0.606289933137967","0.582387670669813","0.630192195606121"
"Not at all","2002","(3b) higher tertiary education","Female","667","0.526760778862882","0.497866393337186","0.555655164388578"
"Strong","2003","(0) in school","Male","","","",""
"Strong","2003","(0) in school","Female","","","",""
"Strong","2003","(1a) inadequately completed","Male","","","",""
"Strong","2003","(1a) inadequately completed","Female","","","",""
"Strong","2003","(1b) general elementary school","Male","","","",""
"Strong","2003","(1b) general elementary school","Female","","","",""
"Strong","2003","(1c) basic vocational qualification","Male","","","",""
"Strong","2003","(1c) basic vocational qualification","Female","","","",""
"Strong","2003","(2b) intermediate general qualification","Male","","","",""
"Strong","2003","(2b) intermediate general qualification","Female","","","",""
"Strong","2003","(2a) intermediate vocational","Male","","","",""
"Strong","2003","(2a) intermediate vocational","Female","","","",""
"Strong","2003","(2c_gen) general maturity certificate","Male","","","",""
"Strong","2003","(2c_gen) general maturity certificate","Female","","","",""
"Strong","2003","(2c_voc) vocational maturity certificate","Male","","","",""
"Strong","2003","(2c_voc) vocational maturity certificate","Female","","","",""
"Strong","2003","(3a) lower tertiary education","Male","","","",""
"Strong","2003","(3a) lower tertiary education","Female","","","",""
"Strong","2003","(3b) higher tertiary education","Male","","","",""
"Strong","2003","(3b) higher tertiary education","Female","","","",""
"A little","2003","(0) in school","Male","","","",""
"A little","2003","(0) in school","Female","","","",""
"A little","2003","(1a) inadequately completed","Male","","","",""
"A little","2003","(1a) inadequately completed","Female","","","",""
"A little","2003","(1b) general elementary school","Male","","","",""
"A little","2003","(1b) general elementary school","Female","","","",""
"A little","2003","(1c) basic vocational qualification","Male","","","",""
"A little","2003","(1c) basic vocational qualification","Female","","","",""
"A little","2003","(2b) intermediate general qualification","Male","","","",""
"A little","2003","(2b) intermediate general qualification","Female","","","",""
"A little","2003","(2a) intermediate vocational","Male","","","",""
"A little","2003","(2a) intermediate vocational","Female","","","",""
"A little","2003","(2c_gen) general maturity certificate","Male","","","",""
"A little","2003","(2c_gen) general maturity certificate","Female","","","",""
"A little","2003","(2c_voc) vocational maturity certificate","Male","","","",""
"A little","2003","(2c_voc) vocational maturity certificate","Female","","","",""
"A little","2003","(3a) lower tertiary education","Male","","","",""
"A little","2003","(3a) lower tertiary education","Female","","","",""
"A little","2003","(3b) higher tertiary education","Male","","","",""
"A little","2003","(3b) higher tertiary education","Female","","","",""
"Not at all","2003","(0) in school","Male","","","",""
"Not at all","2003","(0) in school","Female","","","",""
"Not at all","2003","(1a) inadequately completed","Male","","","",""
"Not at all","2003","(1a) inadequately completed","Female","","","",""
"Not at all","2003","(1b) general elementary school","Male","","","",""
"Not at all","2003","(1b) general elementary school","Female","","","",""
"Not at all","2003","(1c) basic vocational qualification","Male","","","",""
"Not at all","2003","(1c) basic vocational qualification","Female","","","",""
"Not at all","2003","(2b) intermediate general qualification","Male","","","",""
"Not at all","2003","(2b) intermediate general qualification","Female","","","",""
"Not at all","2003","(2a) intermediate vocational","Male","","","",""
"Not at all","2003","(2a) intermediate vocational","Female","","","",""
"Not at all","2003","(2c_gen) general maturity certificate","Male","","","",""
"Not at all","2003","(2c_gen) general maturity certificate","Female","","","",""
"Not at all","2003","(2c_voc) vocational maturity certificate","Male","","","",""
"Not at all","2003","(2c_voc) vocational maturity certificate","Female","","","",""
"Not at all","2003","(3a) lower tertiary education","Male","","","",""
"Not at all","2003","(3a) lower tertiary education","Female","","","",""
"Not at all","2003","(3b) higher tertiary education","Male","","","",""
"Not at all","2003","(3b) higher tertiary education","Female","","","",""
"Strong","2004","(0) in school","Male","2","","",""
"Strong","2004","(0) in school","Female","2","","",""
"Strong","2004","(1a) inadequately completed","Male","19","","",""
"Strong","2004","(1a) inadequately completed","Female","41","0.313360266165959","0.239860018089329","0.386860514242589"
"Strong","2004","(1b) general elementary school","Male","88","0.166339019266172","0.136955939455845","0.195722099076498"
"Strong","2004","(1b) general elementary school","Female","415","0.332676012636837","0.307933053117003","0.357418972156671"
"Strong","2004","(1c) basic vocational qualification","Male","643","0.205481136880066","0.19166819052423","0.219294083235901"
"Strong","2004","(1c) basic vocational qualification","Female","597","0.239878778351914","0.224036942249802","0.255720614454026"
"Strong","2004","(2b) intermediate general qualification","Male","9","","",""
"Strong","2004","(2b) intermediate general qualification","Female","34","0.134212992414954","0.0993851160908617","0.169040868739047"
"Strong","2004","(2a) intermediate vocational","Male","200","0.101824683794916","0.0890267005992704","0.114622666990562"
"Strong","2004","(2a) intermediate vocational","Female","273","0.128003364027496","0.11576763978632","0.140239088268673"
"Strong","2004","(2c_gen) general maturity certificate","Male","7","","",""
"Strong","2004","(2c_gen) general maturity certificate","Female","13","","",""
"Strong","2004","(2c_voc) vocational maturity certificate","Male","59","0.108630116184712","0.0856112655246797","0.131648966844744"
"Strong","2004","(2c_voc) vocational maturity certificate","Female","74","0.12185314435503","0.100091576891909","0.143614711818151"
"Strong","2004","(3a) lower tertiary education","Male","85","0.117953797032508","0.0970541392815199","0.138853454783496"
"Strong","2004","(3a) lower tertiary education","Female","104","0.180407424987704","0.153542419330064","0.207272430645344"
"Strong","2004","(3b) higher tertiary education","Male","110","0.0818602655162869","0.0680003824370101","0.0957201485955636"
"Strong","2004","(3b) higher tertiary education","Female","77","0.0910197158422981","0.0739361266068421","0.108103305077754"
"A little","2004","(0) in school","Male","27","","",""
"A little","2004","(0) in school","Female","51","0.175894300066015","0.134816378328354","0.216972221803676"
"A little","2004","(1a) inadequately completed","Male","45","0.455097025770455","0.362871600291085","0.547322451249824"
"A little","2004","(1a) inadequately completed","Female","72","0.425267256174157","0.346930367520349","0.503604144827966"
"A little","2004","(1b) general elementary school","Male","171","0.254394012560553","0.220029226447903","0.288758798673203"
"A little","2004","(1b) general elementary school","Female","569","0.401212170515901","0.375472910067346","0.426951430964456"
"A little","2004","(1c) basic vocational qualification","Male","1229","0.377156304653157","0.360587222117947","0.393725387188367"
"A little","2004","(1c) basic vocational qualification","Female","1197","0.431205090407801","0.412831756708166","0.449578424107435"
"A little","2004","(2b) intermediate general qualification","Male","41","0.186366685845416","0.13740645503031","0.235326916660522"
"A little","2004","(2b) intermediate general qualification","Female","104","0.313235327582624","0.265847857461988","0.360622797703261"
"A little","2004","(2a) intermediate vocational","Male","714","0.335968349202426","0.315979949945335","0.355956748459518"
"A little","2004","(2a) intermediate vocational","Female","1060","0.383853375231459","0.366042457282535","0.401664293180383"
"A little","2004","(2c_gen) general maturity certificate","Male","56","0.151884459950373","0.116667989713565","0.187100930187181"
"A little","2004","(2c_gen) general maturity certificate","Female","90","0.254464083129967","0.214265814204403","0.294662352055532"
"A little","2004","(2c_voc) vocational maturity certificate","Male","201","0.304058284676185","0.270029660514603","0.338086908837767"
"A little","2004","(2c_voc) vocational maturity certificate","Female","280","0.318969936988959","0.287963901018492","0.349975972959426"
"A little","2004","(3a) lower tertiary education","Male","320","0.35018389964839","0.319275190693498","0.381092608603281"
"A little","2004","(3a) lower tertiary education","Female","300","0.39763721536433","0.363444522685451","0.43182990804321"
"A little","2004","(3b) higher tertiary education","Male","471","0.313356249034344","0.28990567291404","0.336806825154649"
"A little","2004","(3b) higher tertiary education","Female","353","0.318153835719476","0.29049104865386","0.345816622785092"
"Not at all","2004","(0) in school","Male","280","0.899286845995047","0.865731550302064","0.93284214168803"
"Not at all","2004","(0) in school","Female","277","0.819298487840177","0.777784630251456","0.860812345428897"
"Not at all","2004","(1a) inadequately completed","Male","48","0.390827793047066","0.300462462782153","0.481193123311978"
"Not at all","2004","(1a) inadequately completed","Female","40","0.261372477659884","0.191750709932694","0.330994245387073"
"Not at all","2004","(1b) general elementary school","Male","358","0.579266968173275","0.54031331474058","0.618220621605971"
"Not at all","2004","(1b) general elementary school","Female","409","0.266111816847263","0.242904787028354","0.289318846666171"
"Not at all","2004","(1c) basic vocational qualification","Male","1415","0.417362558466777","0.400504631154811","0.434220485778744"
"Not at all","2004","(1c) basic vocational qualification","Female","997","0.328916131240285","0.311486060117338","0.346346202363232"
"Not at all","2004","(2b) intermediate general qualification","Male","193","0.772195232821875","0.719461329777133","0.824929135866618"
"Not at all","2004","(2b) intermediate general qualification","Female","230","0.552551680002421","0.501749532111923","0.60335382789292"
"Not at all","2004","(2a) intermediate vocational","Male","1231","0.562206967002658","0.541211913904895","0.583202020100421"
"Not at all","2004","(2a) intermediate vocational","Female","1531","0.488143260741045","0.469836586818084","0.506449934664006"
"Not at all","2004","(2c_gen) general maturity certificate","Male","336","0.828020389467934","0.790993209299697","0.865047569636171"
"Not at all","2004","(2c_gen) general maturity certificate","Female","348","0.697929091065442","0.655553094790888","0.740305087339996"
"Not at all","2004","(2c_voc) vocational maturity certificate","Male","442","0.587311599139103","0.550892855858885","0.623730342419321"
"Not at all","2004","(2c_voc) vocational maturity certificate","Female","514","0.559176918656011","0.526147950241245","0.592205887070778"
"Not at all","2004","(3a) lower tertiary education","Male","510","0.531862303319102","0.49953094461035","0.564193662027854"
"Not at all","2004","(3a) lower tertiary education","Female","383","0.421955359647966","0.387450944694875","0.456459774601057"
"Not at all","2004","(3b) higher tertiary education","Male","922","0.604783485449369","0.580067034834933","0.629499936063805"
"Not at all","2004","(3b) higher tertiary education","Female","659","0.590826448438225","0.561624092363102","0.620028804513349"
"Strong","2005","(0) in school","Male","","","",""
"Strong","2005","(0) in school","Female","","","",""
"Strong","2005","(1a) inadequately completed","Male","","","",""
"Strong","2005","(1a) inadequately completed","Female","","","",""
"Strong","2005","(1b) general elementary school","Male","","","",""
"Strong","2005","(1b) general elementary school","Female","","","",""
"Strong","2005","(1c) basic vocational qualification","Male","","","",""
"Strong","2005","(1c) basic vocational qualification","Female","","","",""
"Strong","2005","(2b) intermediate general qualification","Male","","","",""
"Strong","2005","(2b) intermediate general qualification","Female","","","",""
"Strong","2005","(2a) intermediate vocational","Male","","","",""
"Strong","2005","(2a) intermediate vocational","Female","","","",""
"Strong","2005","(2c_gen) general maturity certificate","Male","","","",""
"Strong","2005","(2c_gen) general maturity certificate","Female","","","",""
"Strong","2005","(2c_voc) vocational maturity certificate","Male","","","",""
"Strong","2005","(2c_voc) vocational maturity certificate","Female","","","",""
"Strong","2005","(3a) lower tertiary education","Male","","","",""
"Strong","2005","(3a) lower tertiary education","Female","","","",""
"Strong","2005","(3b) higher tertiary education","Male","","","",""
"Strong","2005","(3b) higher tertiary education","Female","","","",""
"A little","2005","(0) in school","Male","","","",""
"A little","2005","(0) in school","Female","","","",""
"A little","2005","(1a) inadequately completed","Male","","","",""
"A little","2005","(1a) inadequately completed","Female","","","",""
"A little","2005","(1b) general elementary school","Male","","","",""
"A little","2005","(1b) general elementary school","Female","","","",""
"A little","2005","(1c) basic vocational qualification","Male","","","",""
"A little","2005","(1c) basic vocational qualification","Female","","","",""
"A little","2005","(2b) intermediate general qualification","Male","","","",""
"A little","2005","(2b) intermediate general qualification","Female","","","",""
"A little","2005","(2a) intermediate vocational","Male","","","",""
"A little","2005","(2a) intermediate vocational","Female","","","",""
"A little","2005","(2c_gen) general maturity certificate","Male","","","",""
"A little","2005","(2c_gen) general maturity certificate","Female","","","",""
"A little","2005","(2c_voc) vocational maturity certificate","Male","","","",""
"A little","2005","(2c_voc) vocational maturity certificate","Female","","","",""
"A little","2005","(3a) lower tertiary education","Male","","","",""
"A little","2005","(3a) lower tertiary education","Female","","","",""
"A little","2005","(3b) higher tertiary education","Male","","","",""
"A little","2005","(3b) higher tertiary education","Female","","","",""
"Not at all","2005","(0) in school","Male","","","",""
"Not at all","2005","(0) in school","Female","","","",""
"Not at all","2005","(1a) inadequately completed","Male","","","",""
"Not at all","2005","(1a) inadequately completed","Female","","","",""
"Not at all","2005","(1b) general elementary school","Male","","","",""
"Not at all","2005","(1b) general elementary school","Female","","","",""
"Not at all","2005","(1c) basic vocational qualification","Male","","","",""
"Not at all","2005","(1c) basic vocational qualification","Female","","","",""
"Not at all","2005","(2b) intermediate general qualification","Male","","","",""
"Not at all","2005","(2b) intermediate general qualification","Female","","","",""
"Not at all","2005","(2a) intermediate vocational","Male","","","",""
"Not at all","2005","(2a) intermediate vocational","Female","","","",""
"Not at all","2005","(2c_gen) general maturity certificate","Male","","","",""
"Not at all","2005","(2c_gen) general maturity certificate","Female","","","",""
"Not at all","2005","(2c_voc) vocational maturity certificate","Male","","","",""
"Not at all","2005","(2c_voc) vocational maturity certificate","Female","","","",""
"Not at all","2005","(3a) lower tertiary education","Male","","","",""
"Not at all","2005","(3a) lower tertiary education","Female","","","",""
"Not at all","2005","(3b) higher tertiary education","Male","","","",""
"Not at all","2005","(3b) higher tertiary education","Female","","","",""
"Strong","2006","(0) in school","Male","4","","",""
"Strong","2006","(0) in school","Female","5","","",""
"Strong","2006","(1a) inadequately completed","Male","21","","",""
"Strong","2006","(1a) inadequately completed","Female","55","0.363453201434463","0.284618125416503","0.442288277452423"
"Strong","2006","(1b) general elementary school","Male","98","0.204843457235398","0.171798275326896","0.237888639143901"
"Strong","2006","(1b) general elementary school","Female","443","0.33626282465056","0.311328164248437","0.361197485052684"
"Strong","2006","(1c) basic vocational qualification","Male","641","0.195002671080288","0.181578031879297","0.208427310281278"
"Strong","2006","(1c) basic vocational qualification","Female","669","0.244756528135526","0.228921745776916","0.260591310494135"
"Strong","2006","(2b) intermediate general qualification","Male","6","","",""
"Strong","2006","(2b) intermediate general qualification","Female","32","0.1051907229027","0.073542564110127","0.136838881695274"
"Strong","2006","(2a) intermediate vocational","Male","232","0.103184518962787","0.0904643792114945","0.115904658714079"
"Strong","2006","(2a) intermediate vocational","Female","317","0.131203670024358","0.11907562908833","0.143331710960386"
"Strong","2006","(2c_gen) general maturity certificate","Male","6","","",""
"Strong","2006","(2c_gen) general maturity certificate","Female","19","","",""
"Strong","2006","(2c_voc) vocational maturity certificate","Male","56","0.0815629256019259","0.0614590774608373","0.101666773743014"
"Strong","2006","(2c_voc) vocational maturity certificate","Female","88","0.112715311035994","0.0923244738952405","0.133106148176747"
"Strong","2006","(3a) lower tertiary education","Male","105","0.129332794324667","0.108334016858437","0.150331571790897"
"Strong","2006","(3a) lower tertiary education","Female","112","0.164308929459717","0.139038563504833","0.1895792954146"
"Strong","2006","(3b) higher tertiary education","Male","113","0.0734511726965783","0.0605592630803185","0.0863430823128381"
"Strong","2006","(3b) higher tertiary education","Female","107","0.113655114557534","0.0957271613057356","0.131583067809332"
"A little","2006","(0) in school","Male","16","","",""
"A little","2006","(0) in school","Female","27","","",""
"A little","2006","(1a) inadequately completed","Male","38","0.315377299968923","0.223845636206973","0.406908963730873"
"A little","2006","(1a) inadequately completed","Female","60","0.453380060675319","0.371786851434472","0.534973269916167"
"A little","2006","(1b) general elementary school","Male","163","0.251420999432807","0.215899574895662","0.286942423969953"
"A little","2006","(1b) general elementary school","Female","560","0.402546259769819","0.376662581202405","0.428429938337233"
"A little","2006","(1c) basic vocational qualification","Male","1313","0.398108618712497","0.381522492154727","0.414694745270266"
"A little","2006","(1c) basic vocational qualification","Female","1173","0.420585427156927","0.402404196193681","0.438766658120174"
"A little","2006","(2b) intermediate general qualification","Male","36","0.136374004075536","0.0914319693350961","0.181316038815975"
"A little","2006","(2b) intermediate general qualification","Female","98","0.29617069226054","0.249073045962462","0.343268338558619"
"A little","2006","(2a) intermediate vocational","Male","742","0.341786655105377","0.321953401962116","0.361619908248637"
"A little","2006","(2a) intermediate vocational","Female","1136","0.378633975970601","0.361210202506583","0.396057749434619"
"A little","2006","(2c_gen) general maturity certificate","Male","51","0.129226767011802","0.0944783237659294","0.163975210257675"
"A little","2006","(2c_gen) general maturity certificate","Female","98","0.221818437480413","0.184297219575541","0.259339655385285"
"A little","2006","(2c_voc) vocational maturity certificate","Male","228","0.339545089593087","0.304761178846743","0.37432900033943"
"A little","2006","(2c_voc) vocational maturity certificate","Female","289","0.319138116290738","0.2890821320003","0.349194100581176"
"A little","2006","(3a) lower tertiary education","Male","357","0.337986104592476","0.30838577391163","0.367586435273322"
"A little","2006","(3a) lower tertiary education","Female","310","0.376134312576272","0.343099253017687","0.409169372134856"
"A little","2006","(3b) higher tertiary education","Male","498","0.314066045434956","0.29112911098063","0.337002979889282"
"A little","2006","(3b) higher tertiary education","Female","410","0.376625543400795","0.349256209084087","0.403994877717504"
"Not at all","2006","(0) in school","Male","185","0.906482340869343","0.86662597947122","0.946338702267465"
"Not at all","2006","(0) in school","Female","171","0.839512286714542","0.789018900692153","0.89000567273693"
"Not at all","2006","(1a) inadequately completed","Male","40","0.440573610956751","0.342779836506059","0.538367385407444"
"Not at all","2006","(1a) inadequately completed","Female","28","","",""
"Not at all","2006","(1b) general elementary school","Male","312","0.543735543331794","0.502953126352181","0.584517960311408"
"Not at all","2006","(1b) general elementary school","Female","376","0.26119091557962","0.238005701768062","0.284376129391179"
"Not at all","2006","(1c) basic vocational qualification","Male","1392","0.406888710207216","0.390243432776663","0.423533987637768"
"Not at all","2006","(1c) basic vocational qualification","Female","990","0.334658044707547","0.317279053790675","0.352037035624419"
"Not at all","2006","(2b) intermediate general qualification","Male","182","0.830502602906745","0.781369284432268","0.879635921381223"
"Not at all","2006","(2b) intermediate general qualification","Female","231","0.598638584836759","0.548074208791558","0.649202960881961"
"Not at all","2006","(2a) intermediate vocational","Male","1223","0.555028825931837","0.534248288703107","0.575809363160566"
"Not at all","2006","(2a) intermediate vocational","Female","1524","0.490162354005042","0.472204906714637","0.508119801295446"
"Not at all","2006","(2c_gen) general maturity certificate","Male","301","0.858475472432737","0.822368890260705","0.894582054604769"
"Not at all","2006","(2c_gen) general maturity certificate","Female","354","0.716747679960617","0.676055821683959","0.757439538237276"
"Not at all","2006","(2c_voc) vocational maturity certificate","Male","428","0.578891984804987","0.542625654199645","0.61515831541033"
"Not at all","2006","(2c_voc) vocational maturity certificate","Female","547","0.568146572673268","0.536208368985006","0.60008477636153"
"Not at all","2006","(3a) lower tertiary education","Male","519","0.532681101082857","0.501459591039311","0.563902611126403"
"Not at all","2006","(3a) lower tertiary education","Female","404","0.459556757964012","0.425570551520573","0.493542964407451"
"Not at all","2006","(3b) higher tertiary education","Male","962","0.612482781868466","0.588407234279567","0.636558329457365"
"Not at all","2006","(3b) higher tertiary education","Female","687","0.509719342041671","0.481482066963499","0.537956617119843"
"Strong","2007","(0) in school","Male","","","",""
"Strong","2007","(0) in school","Female","","","",""
"Strong","2007","(1a) inadequately completed","Male","","","",""
"Strong","2007","(1a) inadequately completed","Female","","","",""
"Strong","2007","(1b) general elementary school","Male","","","",""
"Strong","2007","(1b) general elementary school","Female","","","",""
"Strong","2007","(1c) basic vocational qualification","Male","","","",""
"Strong","2007","(1c) basic vocational qualification","Female","","","",""
"Strong","2007","(2b) intermediate general qualification","Male","","","",""
"Strong","2007","(2b) intermediate general qualification","Female","","","",""
"Strong","2007","(2a) intermediate vocational","Male","","","",""
"Strong","2007","(2a) intermediate vocational","Female","","","",""
"Strong","2007","(2c_gen) general maturity certificate","Male","","","",""
"Strong","2007","(2c_gen) general maturity certificate","Female","","","",""
"Strong","2007","(2c_voc) vocational maturity certificate","Male","","","",""
"Strong","2007","(2c_voc) vocational maturity certificate","Female","","","",""
"Strong","2007","(3a) lower tertiary education","Male","","","",""
"Strong","2007","(3a) lower tertiary education","Female","","","",""
"Strong","2007","(3b) higher tertiary education","Male","","","",""
"Strong","2007","(3b) higher tertiary education","Female","","","",""
"A little","2007","(0) in school","Male","","","",""
"A little","2007","(0) in school","Female","","","",""
"A little","2007","(1a) inadequately completed","Male","","","",""
"A little","2007","(1a) inadequately completed","Female","","","",""
"A little","2007","(1b) general elementary school","Male","","","",""
"A little","2007","(1b) general elementary school","Female","","","",""
"A little","2007","(1c) basic vocational qualification","Male","","","",""
"A little","2007","(1c) basic vocational qualification","Female","","","",""
"A little","2007","(2b) intermediate general qualification","Male","","","",""
"A little","2007","(2b) intermediate general qualification","Female","","","",""
"A little","2007","(2a) intermediate vocational","Male","","","",""
"A little","2007","(2a) intermediate vocational","Female","","","",""
"A little","2007","(2c_gen) general maturity certificate","Male","","","",""
"A little","2007","(2c_gen) general maturity certificate","Female","","","",""
"A little","2007","(2c_voc) vocational maturity certificate","Male","","","",""
"A little","2007","(2c_voc) vocational maturity certificate","Female","","","",""
"A little","2007","(3a) lower tertiary education","Male","","","",""
"A little","2007","(3a) lower tertiary education","Female","","","",""
"A little","2007","(3b) higher tertiary education","Male","","","",""
"A little","2007","(3b) higher tertiary education","Female","","","",""
"Not at all","2007","(0) in school","Male","","","",""
"Not at all","2007","(0) in school","Female","","","",""
"Not at all","2007","(1a) inadequately completed","Male","","","",""
"Not at all","2007","(1a) inadequately completed","Female","","","",""
"Not at all","2007","(1b) general elementary school","Male","","","",""
"Not at all","2007","(1b) general elementary school","Female","","","",""
"Not at all","2007","(1c) basic vocational qualification","Male","","","",""
"Not at all","2007","(1c) basic vocational qualification","Female","","","",""
"Not at all","2007","(2b) intermediate general qualification","Male","","","",""
"Not at all","2007","(2b) intermediate general qualification","Female","","","",""
"Not at all","2007","(2a) intermediate vocational","Male","","","",""
"Not at all","2007","(2a) intermediate vocational","Female","","","",""
"Not at all","2007","(2c_gen) general maturity certificate","Male","","","",""
"Not at all","2007","(2c_gen) general maturity certificate","Female","","","",""
"Not at all","2007","(2c_voc) vocational maturity certificate","Male","","","",""
"Not at all","2007","(2c_voc) vocational maturity certificate","Female","","","",""
"Not at all","2007","(3a) lower tertiary education","Male","","","",""
"Not at all","2007","(3a) lower tertiary education","Female","","","",""
"Not at all","2007","(3b) higher tertiary education","Male","","","",""
"Not at all","2007","(3b) higher tertiary education","Female","","","",""
"Strong","2008","(0) in school","Male","","","",""
"Strong","2008","(0) in school","Female","2","","",""
"Strong","2008","(1a) inadequately completed","Male","17","","",""
"Strong","2008","(1a) inadequately completed","Female","36","0.292265197375346","0.207273681305584","0.377256713445107"
"Strong","2008","(1b) general elementary school","Male","81","0.197140946009597","0.160784849469363","0.233497042549831"
"Strong","2008","(1b) general elementary school","Female","390","0.375585007436288","0.347311680314313","0.403858334558264"
"Strong","2008","(1c) basic vocational qualification","Male","569","0.196644959343008","0.182027089462069","0.211262829223947"
