"ple0005","year","migback","sex","n","percent","lower_confidence","upper_confidence"
"Not at all","2003","direct migration background","Male","","","",""
"Not at all","2003","direct migration background","Female","","","",""
"Not at all","2003","indirect migration background","Male","","","",""
"Not at all","2003","indirect migration background","Female","","","",""
"Strong","2004","no migration background","Male","1058","0.141394368677227","0.134107522992136","0.148681214362318"
"Strong","2004","no migration background","Female","1417","0.19728402315719","0.189285120421949","0.205282925892431"
"Strong","2004","direct migration background","Male","159","0.139749775678514","0.120301629235967","0.15919792212106"
"Strong","2004","direct migration background","Female","208","0.182596121630931","0.161754800432617","0.203437442829246"
"Strong","2004","indirect migration background","Male","10","","",""
"Strong","2004","indirect migration background","Female","12","","",""
"A little","2004","no migration background","Male","2845","0.330690986321515","0.320851981684459","0.340529990958572"
"A little","2004","no migration background","Female","3506","0.383868024093088","0.374092695897333","0.393643352288842"
"A little","2004","direct migration background","Male","399","0.330160518571621","0.30378274116679","0.356538295976453"
"A little","2004","direct migration background","Female","500","0.375510813723081","0.349387106328404","0.401634521117758"
"A little","2004","indirect migration background","Male","56","0.171963234516031","0.134464561178515","0.209461907853546"
"A little","2004","indirect migration background","Female","101","0.278215007842885","0.235358414470449","0.321071601215322"
"Not at all","2004","no migration background","Male","4880","0.527914645001257","0.517474205800043","0.538355084202471"
"Not at all","2004","no migration background","Female","4585","0.418847952749723","0.408931037790461","0.428764867708984"
"Not at all","2004","direct migration background","Male","663","0.530089705749865","0.502095224527247","0.558084186972482"
"Not at all","2004","direct migration background","Female","612","0.441893064645988","0.415102712153694","0.468683417138281"
"Not at all","2004","indirect migration background","Male","323","0.807227627049339","0.768026938479916","0.846428315618763"
"Not at all","2004","indirect migration background","Female","307","0.697471730457605","0.653540867716067","0.741402593199143"
"Strong","2005","no migration background","Male","","","",""
"Strong","2005","no migration background","Female","","","",""
"Strong","2005","direct migration background","Male","","","",""
"Strong","2005","direct migration background","Female","","","",""
"Strong","2005","indirect migration background","Male","","","",""
"Strong","2005","indirect migration background","Female","","","",""
"A little","2005","no migration background","Male","","","",""
"A little","2005","no migration background","Female","","","",""
"A little","2005","direct migration background","Male","","","",""
"A little","2005","direct migration background","Female","","","",""
"A little","2005","indirect migration background","Male","","","",""
"A little","2005","indirect migration background","Female","","","",""
"Not at all","2005","no migration background","Male","","","",""
"Not at all","2005","no migration background","Female","","","",""
"Not at all","2005","direct migration background","Male","","","",""
"Not at all","2005","direct migration background","Female","","","",""
"Not at all","2005","indirect migration background","Male","","","",""
"Not at all","2005","indirect migration background","Female","","","",""
"Strong","2006","no migration background","Male","1114","0.135259549749682","0.12819112481368","0.142327974685685"
"Strong","2006","no migration background","Female","1591","0.194545581800556","0.186715075096557","0.202376088504556"
"Strong","2006","direct migration background","Male","160","0.15049861830233","0.129397346287565","0.171599890317096"
"Strong","2006","direct migration background","Female","245","0.199519096627049","0.177651427930587","0.221386765323512"
"Strong","2006","indirect migration background","Male","16","","",""
"Strong","2006","indirect migration background","Female","25","","",""
"A little","2006","no migration background","Male","3064","0.341582691449523","0.331781150877194","0.351384232021852"
"A little","2006","no migration background","Female","3637","0.383389514012574","0.373771525285015","0.393007502740133"
"A little","2006","direct migration background","Male","364","0.328356425571545","0.300642214093377","0.356070637049713"
"A little","2006","direct migration background","Female","466","0.351709275000219","0.325580949507628","0.37783760049281"
"A little","2006","indirect migration background","Male","58","0.161897311016271","0.125478962254974","0.198315659777567"
"A little","2006","indirect migration background","Female","92","0.26580478872082","0.223953062011246","0.307656515430393"
"Not at all","2006","no migration background","Male","4815","0.523157758800795","0.512834911815481","0.533480605786109"
"Not at all","2006","no migration background","Female","4589","0.42206490418687","0.412295055215917","0.431834753157823"
"Not at all","2006","direct migration background","Male","579","0.521144956126125","0.491663995050874","0.550625917201375"
"Not at all","2006","direct migration background","Female","572","0.448771628372732","0.421556321199241","0.475986935546223"
"Not at all","2006","indirect migration background","Male","319","0.796982485128229","0.757213641953198","0.836751328303259"
"Not at all","2006","indirect migration background","Female","311","0.685642622365568","0.641659410670018","0.729625834061118"
"Strong","2007","no migration background","Male","","","",""
"Strong","2007","no migration background","Female","","","",""
"Strong","2007","direct migration background","Male","","","",""
"Strong","2007","direct migration background","Female","","","",""
"Strong","2007","indirect migration background","Male","","","",""
"Strong","2007","indirect migration background","Female","","","",""
"A little","2007","no migration background","Male","","","",""
"A little","2007","no migration background","Female","","","",""
"A little","2007","direct migration background","Male","","","",""
"A little","2007","direct migration background","Female","","","",""
"A little","2007","indirect migration background","Male","","","",""
"A little","2007","indirect migration background","Female","","","",""
"Not at all","2007","no migration background","Male","","","",""
"Not at all","2007","no migration background","Female","","","",""
"Not at all","2007","direct migration background","Male","","","",""
"Not at all","2007","direct migration background","Female","","","",""
"Not at all","2007","indirect migration background","Male","","","",""
"Not at all","2007","indirect migration background","Female","","","",""
"Strong","2008","no migration background","Male","1006","0.137181558417069","0.129632224231738","0.144730892602401"
"Strong","2008","no migration background","Female","1385","0.185680738728767","0.177515948799121","0.193845528658414"
"Strong","2008","direct migration background","Male","143","0.16585798519701","0.141310783591093","0.190405186802926"
"Strong","2008","direct migration background","Female","195","0.19185148926202","0.167792987430355","0.215909991093685"
"Strong","2008","indirect migration background","Male","9","","",""
"Strong","2008","indirect migration background","Female","26","","",""
"A little","2008","no migration background","Male","2737","0.348216325836273","0.33776244901491","0.358670202657636"
"A little","2008","no migration background","Female","3248","0.392358684824856","0.382106190995094","0.402611178654618"
"A little","2008","direct migration background","Male","283","0.330487241658507","0.299443749059936","0.361530734257077"
"A little","2008","direct migration background","Female","381","0.391567296761759","0.361744395905625","0.421390197617894"
"A little","2008","indirect migration background","Male","70","0.182936245176334","0.143648737920351","0.222223752432316"
"A little","2008","indirect migration background","Female","89","0.229855342018855","0.188623612731422","0.271087071306289"
"Not at all","2008","no migration background","Male","4235","0.514602115746658","0.503635167393163","0.525569064100152"
"Not at all","2008","no migration background","Female","4080","0.421960576446377","0.411590572966831","0.432330579925922"
"Not at all","2008","direct migration background","Male","456","0.503654773144484","0.470657944577726","0.536651601711242"
"Not at all","2008","direct migration background","Female","453","0.416581213976221","0.386459446694131","0.44670298125831"
"Not at all","2008","indirect migration background","Male","293","0.772769799549701","0.730186950258775","0.815352648840628"
"Not at all","2008","indirect migration background","Female","285","0.698862024620211","0.653905101573615","0.743818947666806"
"Strong","2009","no migration background","Male","","","",""
"Strong","2009","no migration background","Female","","","",""
"Strong","2009","direct migration background","Male","","","",""
"Strong","2009","direct migration background","Female","","","",""
"Strong","2009","indirect migration background","Male","","","",""
"Strong","2009","indirect migration background","Female","","","",""
"A little","2009","no migration background","Male","","","",""
"A little","2009","no migration background","Female","","","",""
"A little","2009","direct migration background","Male","","","",""
"A little","2009","direct migration background","Female","","","",""
"A little","2009","indirect migration background","Male","","","",""
"A little","2009","indirect migration background","Female","","","",""
"Not at all","2009","no migration background","Male","","","",""
"Not at all","2009","no migration background","Female","","","",""
"Not at all","2009","direct migration background","Male","","","",""
"Not at all","2009","direct migration background","Female","","","",""
"Not at all","2009","indirect migration background","Male","","","",""
"Not at all","2009","indirect migration background","Female","","","",""
"Strong","2010","no migration background","Male","946","0.144433003460497","0.136182157268547","0.152683849652448"
"Strong","2010","no migration background","Female","1218","0.196505202680465","0.187564678315803","0.205445727045127"
"Strong","2010","direct migration background","Male","116","0.188847965037385","0.159100870471197","0.218595059603574"
"Strong","2010","direct migration background","Female","147","0.205324734391218","0.177489856981199","0.233159611801236"
"Strong","2010","indirect migration background","Male","4","","",""
"Strong","2010","indirect migration background","Female","20","","",""
"A little","2010","no migration background","Male","2479","0.372289667967934","0.360943260159417","0.383636075776451"
"A little","2010","no migration background","Female","3079","0.421893686374222","0.41078174863814","0.433005624110303"
"A little","2010","direct migration background","Male","222","0.341843088932898","0.305792248514434","0.377893929351362"
"A little","2010","direct migration background","Female","322","0.367696369291239","0.334470118501141","0.400922620081337"
"A little","2010","indirect migration background","Male","60","0.191451547154245","0.147933867353816","0.234969226954675"
"A little","2010","indirect migration background","Female","87","0.260278787567163","0.213706847977241","0.306850727157084"
"Not at all","2010","no migration background","Male","3548","0.483277328571569","0.471548214018711","0.495006443124426"
"Not at all","2010","no migration background","Female","3291","0.381601110945313","0.370671024533012","0.392531197357614"
"Not at all","2010","direct migration background","Male","327","0.469308946029716","0.431378533322705","0.507239358736727"
"Not at all","2010","direct migration background","Female","340","0.426978896317543","0.39289397123542","0.461063821399666"
"Not at all","2010","indirect migration background","Male","250","0.785963760065488","0.740598000756125","0.831329519374851"
"Not at all","2010","indirect migration background","Female","234","0.698518951964103","0.649812106108859","0.747225797819347"
"Strong","2011","no migration background","Male","","","",""
"Strong","2011","no migration background","Female","","","",""
"Strong","2011","direct migration background","Male","","","",""
"Strong","2011","direct migration background","Female","","","",""
"Strong","2011","indirect migration background","Male","","","",""
"Strong","2011","indirect migration background","Female","","","",""
"A little","2011","no migration background","Male","","","",""
"A little","2011","no migration background","Female","","","",""
"A little","2011","direct migration background","Male","","","",""
"A little","2011","direct migration background","Female","","","",""
"A little","2011","indirect migration background","Male","","","",""
"A little","2011","indirect migration background","Female","","","",""
"Not at all","2011","no migration background","Male","","","",""
"Not at all","2011","no migration background","Female","","","",""
"Not at all","2011","direct migration background","Male","","","",""
"Not at all","2011","direct migration background","Female","","","",""
"Not at all","2011","indirect migration background","Male","","","",""
"Not at all","2011","indirect migration background","Female","","","",""
"Strong","2012","no migration background","Male","1206","0.145479911653258","0.13795512925764","0.153004694048876"
"Strong","2012","no migration background","Female","1605","0.19540777748992","0.187379655561308","0.203435899418531"
"Strong","2012","direct migration background","Male","115","0.120337285948101","0.0986050348906934","0.142069537005509"
"Strong","2012","direct migration background","Female","187","0.17508865896371","0.152464830705433","0.197712487221988"
"Strong","2012","indirect migration background","Male","17","","",""
"Strong","2012","indirect migration background","Female","32","0.0650332271651875","0.0413376567888646","0.0887287975415103"
"A little","2012","no migration background","Male","3024","0.360718923868488","0.350470391422802","0.370967456314174"
"A little","2012","no migration background","Female","3590","0.39855381385196","0.388640999005623","0.408466628698297"
"A little","2012","direct migration background","Male","292","0.337674340488051","0.30608567086111","0.369263010114991"
"A little","2012","direct migration background","Female","426","0.405864823912729","0.376632267985174","0.435097379840283"
"A little","2012","indirect migration background","Male","80","0.213918695980906","0.172634237643298","0.255203154318514"
"A little","2012","indirect migration background","Female","114","0.267532545234096","0.224993875677635","0.310071214790557"
"Not at all","2012","no migration background","Male","4204","0.493801164478254","0.483131078512237","0.50447125044427"
"Not at all","2012","no migration background","Female","4176","0.40603840865812","0.396095398990919","0.415981418325321"
"Not at all","2012","direct migration background","Male","454","0.541988373563848","0.508708646815018","0.575268100312678"
"Not at all","2012","direct migration background","Female","471","0.419046517123561","0.38967440026098","0.448418633986142"
"Not at all","2012","indirect migration background","Male","282","0.724513962422869","0.679535804812688","0.769492120033051"
"Not at all","2012","indirect migration background","Female","270","0.667434227600716","0.622160689277589","0.712707765923843"
"Strong","2013","no migration background","Male","","","",""
"Strong","2013","no migration background","Female","","","",""
"Strong","2013","direct migration background","Male","","","",""
"Strong","2013","direct migration background","Female","","","",""
"Strong","2013","indirect migration background","Male","","","",""
"Strong","2013","indirect migration background","Female","","","",""
"A little","2013","no migration background","Male","","","",""
"A little","2013","no migration background","Female","","","",""
"A little","2013","direct migration background","Male","","","",""
"A little","2013","direct migration background","Female","","","",""
"A little","2013","indirect migration background","Male","","","",""
"A little","2013","indirect migration background","Female","","","",""
"Not at all","2013","no migration background","Male","","","",""
"Not at all","2013","no migration background","Female","","","",""
"Not at all","2013","direct migration background","Male","","","",""
"Not at all","2013","direct migration background","Female","","","",""
"Not at all","2013","indirect migration background","Male","","","",""
"Not at all","2013","indirect migration background","Female","","","",""
"Strong","2014","no migration background","Male","1181","0.1421975772994","0.135099789656556","0.149295364942245"
"Strong","2014","no migration background","Female","1681","0.183011866105678","0.17576406853099","0.190259663680365"
"Strong","2014","direct migration background","Male","270","0.141688107733725","0.127519108902964","0.155857106564485"
"Strong","2014","direct migration background","Female","407","0.184698074500076","0.170322107746615","0.199074041253536"
"Strong","2014","indirect migration background","Male","33","0.0566157076702625","0.0409309484483403","0.0723004668921848"
"Strong","2014","indirect migration background","Female","65","0.0654690872674369","0.0497813110997503","0.0811568634351235"
"A little","2014","no migration background","Male","3136","0.342177313404011","0.332535398406664","0.351819228401358"
"A little","2014","no migration background","Female","4071","0.394153981478057","0.384994462976063","0.40331349998005"
"A little","2014","direct migration background","Male","605","0.29351316973969","0.275011295234502","0.312015044244879"
"A little","2014","direct migration background","Female","886","0.322065475866815","0.30475485663322","0.339376095100411"
"A little","2014","indirect migration background","Male","137","0.139750117670527","0.116218408744882","0.163281826596171"
"A little","2014","indirect migration background","Female","217","0.264924123309991","0.236936034493277","0.292912212126705"
"Not at all","2014","no migration background","Male","4984","0.515625109296589","0.50546867861582","0.525781539977358"
"Not at all","2014","no migration background","Female","5182","0.422834152416266","0.413574516778826","0.432093788053706"
"Not at all","2014","direct migration background","Male","1452","0.564798722526585","0.544654902481794","0.584942542571376"
"Not at all","2014","direct migration background","Female","1506","0.493236449633109","0.474714917545586","0.511757981720633"
"Not at all","2014","indirect migration background","Male","664","0.803634174659211","0.776673719629792","0.830594629688629"
"Not at all","2014","indirect migration background","Female","673","0.669606789422572","0.639775509552038","0.699438069293106"
"Strong","2015","no migration background","Male","","","",""
"Strong","2015","no migration background","Female","","","",""
"Strong","2015","direct migration background","Male","","","",""
"Strong","2015","direct migration background","Female","","","",""
"Strong","2015","indirect migration background","Male","","","",""
"Strong","2015","indirect migration background","Female","","","",""
"A little","2015","no migration background","Male","","","",""
"A little","2015","no migration background","Female","","","",""
"A little","2015","direct migration background","Male","","","",""
"A little","2015","direct migration background","Female","","","",""
"A little","2015","indirect migration background","Male","","","",""
"A little","2015","indirect migration background","Female","","","",""
"Not at all","2015","no migration background","Male","","","",""
"Not at all","2015","no migration background","Female","","","",""
"Not at all","2015","direct migration background","Male","","","",""
"Not at all","2015","direct migration background","Female","","","",""
"Not at all","2015","indirect migration background","Male","","","",""
"Not at all","2015","indirect migration background","Female","","","",""
"Strong","2016","no migration background","Male","1040","0.137556933414398","0.130113724673632","0.145000142155163"
"Strong","2016","no migration background","Female","1520","0.185800830992558","0.178053853779971","0.193547808205145"
"Strong","2016","direct migration background","Male","419","0.126798078159613","0.117491783462766","0.13610437285646"
"Strong","2016","direct migration background","Female","558","0.172453240831375","0.161154006323453","0.183752475339298"
"Strong","2016","indirect migration background","Male","32","0.0423767432021392","0.0275486227876646","0.0572048636166138"
"Strong","2016","indirect migration background","Female","59","0.0701975286714886","0.0529206729085734","0.0874743844344039"
"A little","2016","no migration background","Male","2864","0.352937712246462","0.342610673273199","0.363264751219724"
"A little","2016","no migration background","Female","3653","0.387207294388718","0.377505061754095","0.39690952702334"
"A little","2016","direct migration background","Male","1123","0.27505839071789","0.262569407368352","0.287547374067427"
"A little","2016","direct migration background","Female","1355","0.329520366101344","0.315461477265793","0.343579254936895"
"A little","2016","indirect migration background","Male","118","0.155728927595833","0.129038804643307","0.182419050548358"
"A little","2016","indirect migration background","Female","229","0.272921665010163","0.242797289259668","0.303046040760657"
"Not at all","2016","no migration background","Male","4322","0.509505354339141","0.498702332599732","0.52030837607855"
"Not at all","2016","no migration background","Female","4510","0.426991874618725","0.417139672322396","0.436844076915053"
"Not at all","2016","direct migration background","Male","3369","0.598143531122497","0.584431515134646","0.611855547110348"
"Not at all","2016","direct migration background","Female","2381","0.498026393067281","0.483071486914838","0.512981299219724"
"Not at all","2016","indirect migration background","Male","559","0.801894329202028","0.772556228274273","0.831232430129784"
"Not at all","2016","indirect migration background","Female","552","0.656880806318349","0.624775690539626","0.688985922097071"
"Strong","2017","no migration background","Male","","","",""
"Strong","2017","no migration background","Female","","","",""
"Strong","2017","direct migration background","Male","114","0.050824524210652","0.0402650450731654","0.0613840033481386"
"Strong","2017","direct migration background","Female","168","0.139420844771583","0.120110140108754","0.158731549434412"
"Strong","2017","indirect migration background","Male","","","",""
"Strong","2017","indirect migration background","Female","","","",""
"A little","2017","no migration background","Male","","","",""
"A little","2017","no migration background","Female","","","",""
"A little","2017","direct migration background","Male","320","0.185424783077779","0.166740257826957","0.204109308328602"
"A little","2017","direct migration background","Female","408","0.311881400910589","0.286054919502452","0.337707882318726"
"A little","2017","indirect migration background","Male","","","",""
"A little","2017","indirect migration background","Female","","","",""
"Not at all","2017","no migration background","Male","","","",""
"Not at all","2017","no migration background","Female","","","",""
"Not at all","2017","direct migration background","Male","1228","0.763750692711569","0.74332890949275","0.784172475930387"
"Not at all","2017","direct migration background","Female","660","0.548697754317828","0.520955663169221","0.576439845466435"
"Not at all","2017","indirect migration background","Male","","","",""
"Not at all","2017","indirect migration background","Female","","","",""
"Strong","2018","no migration background","Male","1131","0.131573350377053","0.124628259500672","0.138518441253434"
"Strong","2018","no migration background","Female","1602","0.185755825839939","0.178316332514831","0.193195319165048"
"Strong","2018","direct migration background","Male","476","0.125938584820808","0.116305642593592","0.135571527048023"
"Strong","2018","direct migration background","Female","609","0.161611263142843","0.150370113608496","0.172852412677191"
"Strong","2018","indirect migration background","Male","29","","",""
"Strong","2018","indirect migration background","Female","69","0.0579428032377262","0.0429271232625729","0.0729584832128794"
"A little","2018","no migration background","Male","3066","0.350732784995122","0.340928242944074","0.360537327046169"
"A little","2018","no migration background","Female","3887","0.384808166572817","0.375500898395346","0.394115434750288"
"A little","2018","direct migration background","Male","1126","0.275447543788978","0.26247685780687","0.288418229771086"
"A little","2018","direct migration background","Female","1428","0.380542066479887","0.365714856402072","0.395369276557702"
"A little","2018","indirect migration background","Male","155","0.180960508280042","0.153732755037449","0.208188261522635"
"A little","2018","indirect migration background","Female","249","0.262798018492808","0.234509454185493","0.291086582800124"
"Not at all","2018","no migration background","Male","4903","0.517693864627826","0.507427296411652","0.527960432843999"
"Not at all","2018","no migration background","Female","5009","0.429436007587244","0.419967179858114","0.438904835316374"
"Not at all","2018","direct migration background","Male","2955","0.598613871390215","0.584381962829581","0.612845779950848"
"Not at all","2018","direct migration background","Female","2082","0.45784667037727","0.442631623673342","0.473061717081198"
"Not at all","2018","indirect migration background","Male","584","0.778660523736917","0.749299513208899","0.808021534264935"
"Not at all","2018","indirect migration background","Female","612","0.679259178269465","0.6492605433158","0.709257813223131"
"Strong","2019","no migration background","Male","","","",""
"Strong","2019","no migration background","Female","","","",""
"Strong","2019","direct migration background","Male","18","","",""
"Strong","2019","direct migration background","Female","22","","",""
"Strong","2019","indirect migration background","Male","","","",""
"Strong","2019","indirect migration background","Female","","","",""
"A little","2019","no migration background","Male","","","",""
"A little","2019","no migration background","Female","","","",""
"A little","2019","direct migration background","Male","29","","",""
"A little","2019","direct migration background","Female","31","0.214878423835564","0.147321668943464","0.282435178727663"
"A little","2019","indirect migration background","Male","","","",""
"A little","2019","indirect migration background","Female","","","",""
"Not at all","2019","no migration background","Male","","","",""
"Not at all","2019","no migration background","Female","","","",""
"Not at all","2019","direct migration background","Male","89","0.657023548488143","0.577242221432462","0.736804875543824"
"Not at all","2019","direct migration background","Female","89","0.625766715875098","0.54617252833425","0.705360903415946"
"Not at all","2019","indirect migration background","Male","","","",""
"Not at all","2019","indirect migration background","Female","","","",""
