"ple0005","year","e11103","education","n","percent","lower_confidence","upper_confidence"
"Strong","2002","Full Time","lower secondary degree","206","0.0856431935603785","0.0748702379545083","0.0964161491662488"
"Strong","2002","Full Time","secondary school degree","173","0.0513082643406191","0.0438704392476368","0.0587460894336014"
"Strong","2002","Full Time","college entrance qualification","98","0.032189339611324","0.0258415708086077","0.0385371084140403"
"Strong","2002","Full Time","Other degree","37","0.0679932802715714","0.045589580690716","0.0903969798524268"
"Strong","2002","Full Time","no degree/no degree yet","11","","",""
"Strong","2002","Part Time","lower secondary degree","182","0.121136620230442","0.104903550911622","0.137369689549263"
"Strong","2002","Part Time","secondary school degree","117","0.0795486256518565","0.0667755281906015","0.0923217231131115"
"Strong","2002","Part Time","college entrance qualification","57","0.0459345872012078","0.0349451439921729","0.0569240304102427"
"Strong","2002","Part Time","Other degree","37","0.131614313122755","0.0947458767654305","0.168482749480079"
"Strong","2002","Part Time","no degree/no degree yet","2","","",""
"Strong","2002","Not Working","lower secondary degree","1351","0.343222564628705","0.328860267682156","0.357584861575253"
"Strong","2002","Not Working","secondary school degree","339","0.252268459539088","0.230940734610736","0.27359618446744"
"Strong","2002","Not Working","college entrance qualification","196","0.206727606479404","0.184068842368652","0.229386370590157"
"Strong","2002","Not Working","Other degree","131","0.266836196382609","0.22844904534388","0.305223347421337"
"Strong","2002","Not Working","no degree/no degree yet","65","0.132319784858578","0.106449713648992","0.158189856068164"
"A little","2002","Full Time","lower secondary degree","852","0.348465002511825","0.330121635712938","0.366808369310713"
"A little","2002","Full Time","secondary school degree","1108","0.321346402048692","0.305602929193601","0.337089874903782"
"A little","2002","Full Time","college entrance qualification","806","0.258560845539112","0.242814165449085","0.274307525629139"
"A little","2002","Full Time","Other degree","164","0.326874845392156","0.285128747966863","0.36862094281745"
"A little","2002","Full Time","no degree/no degree yet","21","","",""
"A little","2002","Part Time","lower secondary degree","593","0.391467769028734","0.367185345440236","0.415750192617232"
"A little","2002","Part Time","secondary school degree","596","0.352816700691344","0.330260410235646","0.375372991147043"
"A little","2002","Part Time","college entrance qualification","391","0.292723596106214","0.268837776130633","0.316609416081795"
"A little","2002","Part Time","Other degree","109","0.359408685378316","0.307080986514277","0.411736384242355"
"A little","2002","Part Time","no degree/no degree yet","38","0.241884905929099","0.178798844600358","0.304970967257839"
"A little","2002","Not Working","lower secondary degree","1838","0.440738609451743","0.425720168839437","0.45575705006405"
"A little","2002","Not Working","secondary school degree","599","0.390328649810911","0.366373256191388","0.414284043430434"
"A little","2002","Not Working","college entrance qualification","404","0.364614311200682","0.337682759327855","0.391545863073509"
"A little","2002","Not Working","Other degree","205","0.416486705136284","0.373701959727073","0.459271450545495"
"A little","2002","Not Working","no degree/no degree yet","120","0.20619053677068","0.175301960981531","0.237079112559828"
"Not at all","2002","Full Time","lower secondary degree","1534","0.565891803927796","0.546811016769087","0.584972591086505"
"Not at all","2002","Full Time","secondary school degree","2099","0.627345333610689","0.611045005037481","0.643645662183898"
"Not at all","2002","Full Time","college entrance qualification","2066","0.709249814849564","0.692918186742887","0.72558144295624"
"Not at all","2002","Full Time","Other degree","284","0.605131874336272","0.56162796596808","0.648635782704464"
"Not at all","2002","Full Time","no degree/no degree yet","41","0.580144709385331","0.466929533902301","0.693359884868361"
"Not at all","2002","Part Time","lower secondary degree","777","0.487395610740824","0.4625279920334","0.512263229448247"
"Not at all","2002","Part Time","secondary school degree","1011","0.567634673656799","0.54424956740198","0.591019779911619"
"Not at all","2002","Part Time","college entrance qualification","946","0.661341816692578","0.636498448075122","0.686185185310034"
"Not at all","2002","Part Time","Other degree","177","0.50897700149893","0.454458133936957","0.563495869060902"
"Not at all","2002","Part Time","no degree/no degree yet","137","0.738675740710236","0.673949819528373","0.803401661892099"
"Not at all","2002","Not Working","lower secondary degree","1009","0.216038825919552","0.203589665725261","0.228487986113843"
"Not at all","2002","Not Working","secondary school degree","655","0.357402890650001","0.333869277114184","0.380936504185819"
"Not at all","2002","Not Working","college entrance qualification","627","0.428658082319913","0.400967673857202","0.456348490782624"
"Not at all","2002","Not Working","Other degree","174","0.316677098481107","0.276304721517102","0.357049475445113"
"Not at all","2002","Not Working","no degree/no degree yet","474","0.661489678370742","0.625360933233005","0.697618423508479"
"Strong","2003","Full Time","lower secondary degree","","","",""
"Strong","2003","Full Time","secondary school degree","","","",""
"Strong","2003","Full Time","college entrance qualification","","","",""
"Strong","2003","Full Time","Other degree","","","",""
"Strong","2003","Full Time","no degree/no degree yet","","","",""
"Strong","2003","Part Time","lower secondary degree","","","",""
"Strong","2003","Part Time","secondary school degree","","","",""
"Strong","2003","Part Time","college entrance qualification","","","",""
"Strong","2003","Part Time","Other degree","","","",""
"Strong","2003","Part Time","no degree/no degree yet","","","",""
"Strong","2003","Not Working","lower secondary degree","","","",""
"Strong","2003","Not Working","secondary school degree","","","",""
"Strong","2003","Not Working","college entrance qualification","","","",""
"Strong","2003","Not Working","Other degree","","","",""
"Strong","2003","Not Working","no degree/no degree yet","","","",""
"A little","2003","Full Time","lower secondary degree","","","",""
"A little","2003","Full Time","secondary school degree","","","",""
"A little","2003","Full Time","college entrance qualification","","","",""
"A little","2003","Full Time","Other degree","","","",""
"A little","2003","Full Time","no degree/no degree yet","","","",""
"A little","2003","Part Time","lower secondary degree","","","",""
"A little","2003","Part Time","secondary school degree","","","",""
"A little","2003","Part Time","college entrance qualification","","","",""
"A little","2003","Part Time","Other degree","","","",""
"A little","2003","Part Time","no degree/no degree yet","","","",""
"A little","2003","Not Working","lower secondary degree","","","",""
"A little","2003","Not Working","secondary school degree","","","",""
"A little","2003","Not Working","college entrance qualification","","","",""
"A little","2003","Not Working","Other degree","","","",""
"A little","2003","Not Working","no degree/no degree yet","","","",""
"Not at all","2003","Full Time","lower secondary degree","","","",""
"Not at all","2003","Full Time","secondary school degree","","","",""
"Not at all","2003","Full Time","college entrance qualification","","","",""
"Not at all","2003","Full Time","Other degree","","","",""
"Not at all","2003","Full Time","no degree/no degree yet","","","",""
"Not at all","2003","Part Time","lower secondary degree","","","",""
"Not at all","2003","Part Time","secondary school degree","","","",""
"Not at all","2003","Part Time","college entrance qualification","","","",""
"Not at all","2003","Part Time","Other degree","","","",""
"Not at all","2003","Part Time","no degree/no degree yet","","","",""
"Not at all","2003","Not Working","lower secondary degree","","","",""
"Not at all","2003","Not Working","secondary school degree","","","",""
"Not at all","2003","Not Working","college entrance qualification","","","",""
"Not at all","2003","Not Working","Other degree","","","",""
"Not at all","2003","Not Working","no degree/no degree yet","","","",""
"Strong","2004","Full Time","lower secondary degree","162","0.080719267055638","0.0692262234438808","0.0922123106673953"
"Strong","2004","Full Time","secondary school degree","134","0.0512686326818888","0.0434119470182015","0.0591253183455761"
"Strong","2004","Full Time","college entrance qualification","96","0.0412829504194956","0.0337802710281972","0.048785629810794"
"Strong","2004","Full Time","Other degree","27","","",""
"Strong","2004","Full Time","no degree/no degree yet","7","","",""
"Strong","2004","Part Time","lower secondary degree","171","0.135014511237499","0.117479135335019","0.152549887139978"
"Strong","2004","Part Time","secondary school degree","100","0.0770345209199903","0.0641996575517996","0.089869384288181"
"Strong","2004","Part Time","college entrance qualification","50","0.0435914496704619","0.0328380550036556","0.0543448443372682"
"Strong","2004","Part Time","Other degree","29","","",""
"Strong","2004","Part Time","no degree/no degree yet","12","","",""
"Strong","2004","Not Working","lower secondary degree","1309","0.352669979958362","0.337748832539174","0.367591127377549"
"Strong","2004","Not Working","secondary school degree","358","0.267425961018782","0.245731373176251","0.289120548861314"
"Strong","2004","Not Working","college entrance qualification","194","0.193927403941851","0.172351951779804","0.215502856103898"
"Strong","2004","Not Working","Other degree","156","0.352663183169722","0.311195648300805","0.394130718038638"
"Strong","2004","Not Working","no degree/no degree yet","45","0.0849972260073546","0.0643528070767099","0.105641644937999"
"A little","2004","Full Time","lower secondary degree","733","0.358410236412474","0.3381781213411","0.378642351483848"
"A little","2004","Full Time","secondary school degree","1015","0.343796862842076","0.326876409823589","0.360717315860564"
"A little","2004","Full Time","college entrance qualification","696","0.250713126949352","0.23436761988053","0.267058634018175"
"A little","2004","Full Time","Other degree","152","0.355504226729787","0.308770761029269","0.402237692430304"
"A little","2004","Full Time","no degree/no degree yet","22","","",""
"A little","2004","Part Time","lower secondary degree","556","0.374961622730538","0.350120730140581","0.399802515320495"
"A little","2004","Part Time","secondary school degree","587","0.347407254629912","0.324488216331617","0.370326292928208"
"A little","2004","Part Time","college entrance qualification","393","0.277256090485783","0.253680858653606","0.30083132231796"
"A little","2004","Part Time","Other degree","104","0.344716876610522","0.289047694607805","0.400386058613239"
"A little","2004","Part Time","no degree/no degree yet","43","0.278005850823607","0.205581730187708","0.350429971459506"
"A little","2004","Not Working","lower secondary degree","1695","0.421928982218691","0.406506105835275","0.437351858602106"
"A little","2004","Not Working","secondary school degree","613","0.399385127212515","0.375379235412606","0.423391019012425"
"A little","2004","Not Working","college entrance qualification","422","0.362917948887182","0.33667847369908","0.389157424075284"
"A little","2004","Not Working","Other degree","188","0.349572991978234","0.30818911046237","0.390956873494098"
"A little","2004","Not Working","no degree/no degree yet","130","0.228359646726482","0.197284997937515","0.259434295515449"
"Not at all","2004","Full Time","lower secondary degree","1263","0.560870496531888","0.539931783883931","0.581809209179845"
"Not at all","2004","Full Time","secondary school degree","1878","0.604934504476035","0.587519218547814","0.622349790404256"
"Not at all","2004","Full Time","college entrance qualification","1909","0.708003922631152","0.690856765031327","0.725151080230977"
"Not at all","2004","Full Time","Other degree","224","0.556841517499167","0.508341610547876","0.605341424450458"
"Not at all","2004","Full Time","no degree/no degree yet","29","","",""
"Not at all","2004","Part Time","lower secondary degree","732","0.490023866031963","0.464372884535044","0.515674847528883"
"Not at all","2004","Part Time","secondary school degree","971","0.575558224450097","0.551767398415933","0.599349050484261"
"Not at all","2004","Part Time","college entrance qualification","942","0.679152459843755","0.654568253053013","0.703736666634498"
"Not at all","2004","Part Time","Other degree","147","0.556877643159594","0.498692675438635","0.615062610880553"
"Not at all","2004","Part Time","no degree/no degree yet","92","0.5321867622582","0.451526856378828","0.612846668137572"
"Not at all","2004","Not Working","lower secondary degree","935","0.225401037822948","0.212352209670853","0.238449865975042"
"Not at all","2004","Not Working","secondary school degree","628","0.333188911768703","0.31008579699402","0.356292026543385"
"Not at all","2004","Not Working","college entrance qualification","674","0.443154647170967","0.416046602687754","0.47026269165418"
"Not at all","2004","Not Working","Other degree","166","0.297763824852044","0.258077528671462","0.337450121032627"
"Not at all","2004","Not Working","no degree/no degree yet","526","0.686643127266163","0.652305187620275","0.720981066912052"
"Strong","2005","Full Time","lower secondary degree","","","",""
"Strong","2005","Full Time","secondary school degree","","","",""
"Strong","2005","Full Time","college entrance qualification","","","",""
"Strong","2005","Full Time","Other degree","","","",""
"Strong","2005","Full Time","no degree/no degree yet","","","",""
"Strong","2005","Part Time","lower secondary degree","","","",""
"Strong","2005","Part Time","secondary school degree","","","",""
"Strong","2005","Part Time","college entrance qualification","","","",""
"Strong","2005","Part Time","Other degree","","","",""
"Strong","2005","Part Time","no degree/no degree yet","","","",""
"Strong","2005","Not Working","lower secondary degree","","","",""
"Strong","2005","Not Working","secondary school degree","","","",""
"Strong","2005","Not Working","college entrance qualification","","","",""
"Strong","2005","Not Working","Other degree","","","",""
"Strong","2005","Not Working","no degree/no degree yet","","","",""
"A little","2005","Full Time","lower secondary degree","","","",""
"A little","2005","Full Time","secondary school degree","","","",""
"A little","2005","Full Time","college entrance qualification","","","",""
"A little","2005","Full Time","Other degree","","","",""
"A little","2005","Full Time","no degree/no degree yet","","","",""
"A little","2005","Part Time","lower secondary degree","","","",""
"A little","2005","Part Time","secondary school degree","","","",""
"A little","2005","Part Time","college entrance qualification","","","",""
"A little","2005","Part Time","Other degree","","","",""
"A little","2005","Part Time","no degree/no degree yet","","","",""
"A little","2005","Not Working","lower secondary degree","","","",""
"A little","2005","Not Working","secondary school degree","","","",""
"A little","2005","Not Working","college entrance qualification","","","",""
"A little","2005","Not Working","Other degree","","","",""
"A little","2005","Not Working","no degree/no degree yet","","","",""
"Not at all","2005","Full Time","lower secondary degree","","","",""
"Not at all","2005","Full Time","secondary school degree","","","",""
"Not at all","2005","Full Time","college entrance qualification","","","",""
"Not at all","2005","Full Time","Other degree","","","",""
"Not at all","2005","Full Time","no degree/no degree yet","","","",""
"Not at all","2005","Part Time","lower secondary degree","","","",""
"Not at all","2005","Part Time","secondary school degree","","","",""
"Not at all","2005","Part Time","college entrance qualification","","","",""
"Not at all","2005","Part Time","Other degree","","","",""
"Not at all","2005","Part Time","no degree/no degree yet","","","",""
"Not at all","2005","Not Working","lower secondary degree","","","",""
"Not at all","2005","Not Working","secondary school degree","","","",""
"Not at all","2005","Not Working","college entrance qualification","","","",""
"Not at all","2005","Not Working","Other degree","","","",""
"Not at all","2005","Not Working","no degree/no degree yet","","","",""
"Strong","2006","Full Time","lower secondary degree","173","0.0861969247895878","0.0741125159724284","0.0982813336067472"
"Strong","2006","Full Time","secondary school degree","165","0.0518729860194776","0.0439225853118488","0.0598233867271064"
"Strong","2006","Full Time","college entrance qualification","100","0.0336155695470401","0.0269095966103697","0.0403215424837105"
"Strong","2006","Full Time","Other degree","31","0.0827463160427916","0.0551552951426066","0.110337336942977"
"Strong","2006","Full Time","no degree/no degree yet","10","","",""
"Strong","2006","Part Time","lower secondary degree","156","0.119849009725905","0.102644504683104","0.137053514768707"
"Strong","2006","Part Time","secondary school degree","123","0.0829947994102647","0.0699799533845087","0.0960096454360207"
"Strong","2006","Part Time","college entrance qualification","73","0.0611213059670359","0.0486704460412714","0.0735721658928004"
"Strong","2006","Part Time","Other degree","33","0.11507171016945","0.0767953366810283","0.153348083657871"
"Strong","2006","Part Time","no degree/no degree yet","8","","",""
"Strong","2006","Not Working","lower secondary degree","1416","0.357185089882211","0.342652016123561","0.371718163640862"
"Strong","2006","Not Working","secondary school degree","395","0.258086489357959","0.237660588958173","0.278512389757745"
"Strong","2006","Not Working","college entrance qualification","209","0.177069257384228","0.157242745133556","0.1968957696349"
"Strong","2006","Not Working","Other degree","167","0.309940514860586","0.27114922598767","0.348731803733501"
"Strong","2006","Not Working","no degree/no degree yet","67","0.168670327347856","0.13571594033568","0.201624714360032"
"A little","2006","Full Time","lower secondary degree","730","0.369120202556201","0.348341882414192","0.38989852269821"
"A little","2006","Full Time","secondary school degree","1025","0.342464293528845","0.325452407956228","0.359476179101462"
"A little","2006","Full Time","college entrance qualification","786","0.268095456307282","0.251614267079557","0.284576645535007"
"A little","2006","Full Time","Other degree","120","0.303047073893528","0.257020836363634","0.349073311423422"
"A little","2006","Full Time","no degree/no degree yet","19","","",""
"A little","2006","Part Time","lower secondary degree","533","0.377551175211197","0.35187170226846","0.403230648153934"
"A little","2006","Part Time","secondary school degree","618","0.35223767136372","0.329702885281649","0.374772457445792"
"A little","2006","Part Time","college entrance qualification","405","0.312152386913402","0.288068435622406","0.336236338204398"
"A little","2006","Part Time","Other degree","100","0.349852428422817","0.292646520978923","0.407058335866711"
"A little","2006","Part Time","no degree/no degree yet","23","","",""
"A little","2006","Not Working","lower secondary degree","1761","0.419580549249811","0.404613144655474","0.434547953844148"
"A little","2006","Not Working","secondary school degree","685","0.376045294604654","0.353434358311541","0.398656230897767"
"A little","2006","Not Working","college entrance qualification","474","0.351462056529036","0.32666500672101","0.376259106337062"
"A little","2006","Not Working","Other degree","219","0.41234222846897","0.371052415232242","0.453632041705698"
"A little","2006","Not Working","no degree/no degree yet","100","0.214150865634851","0.178048408630136","0.250253322639565"
"Not at all","2006","Full Time","lower secondary degree","1169","0.544682872654211","0.523240044322568","0.566125700985855"
"Not at all","2006","Full Time","secondary school degree","1799","0.605662720451677","0.588142705479409","0.623182735423946"
"Not at all","2006","Full Time","college entrance qualification","1889","0.698288974145678","0.681211258407137","0.715366689884218"
"Not at all","2006","Full Time","Other degree","232","0.61420661006368","0.565455631432734","0.662957588694627"
"Not at all","2006","Full Time","no degree/no degree yet","28","","",""
"Not at all","2006","Part Time","lower secondary degree","680","0.502599815062898","0.476114173314013","0.529085456811782"
"Not at all","2006","Part Time","secondary school degree","985","0.564767529226015","0.541377907433019","0.588157151019012"
"Not at all","2006","Part Time","college entrance qualification","944","0.626726307119562","0.601587136421693","0.651865477817431"
"Not at all","2006","Part Time","Other degree","134","0.535075861407733","0.475249693222805","0.594902029592662"
