"ple0005","year","age_gr","sex","n","percent","lower_confidence","upper_confidence","value"
"Strong","2006","35-65 y.","Female","794","0.13578692430429","0.127421709008307","0.144152139600273","1"
"Strong","2006","66 and older","Male","608","0.318567529881947","0.298587734464874","0.33854732529902","1"
"Strong","2006","66 and older","Female","1003","0.446798381691828","0.426841509218076","0.46675525416558","1"
"A little","2007","16-34 y.","Male","","","","","2"
"A little","2007","16-34 y.","Female","","","","","2"
"A little","2007","35-65 y.","Male","","","","","2"
"A little","2007","35-65 y.","Female","","","","","2"
"A little","2007","66 and older","Male","","","","","2"
"A little","2007","66 and older","Female","","","","","2"
"Not at all","2007","16-34 y.","Male","","","","","3"
"Not at all","2007","16-34 y.","Female","","","","","3"
"Not at all","2007","35-65 y.","Male","","","","","3"
"Not at all","2007","35-65 y.","Female","","","","","3"
"Not at all","2007","66 and older","Male","","","","","3"
"Not at all","2007","66 and older","Female","","","","","3"
"Strong","2007","16-34 y.","Male","","","","","1"
"Strong","2007","16-34 y.","Female","","","","","1"
"Strong","2007","35-65 y.","Male","","","","","1"
"Strong","2007","35-65 y.","Female","","","","","1"
"Strong","2007","66 and older","Male","","","","","1"
"Strong","2007","66 and older","Female","","","","","1"
"A little","2008","16-34 y.","Male","336","0.185327095650557","0.168624577887745","0.202029613413369","2"
"A little","2008","16-34 y.","Female","472","0.226932804591704","0.209751647930107","0.244113961253302","2"
"A little","2008","35-65 y.","Male","1779","0.354866949080126","0.341741697392434","0.367992200767818","2"
"A little","2008","35-65 y.","Female","2201","0.416663014866667","0.40370776500569","0.429618264727645","2"
"A little","2008","66 and older","Male","975","0.472977384105021","0.451354285512732","0.494600482697311","2"
"A little","2008","66 and older","Female","1045","0.458416349186623","0.438035373496325","0.478797324876922","2"
"Not at all","2008","16-34 y.","Male","1710","0.789350975464594","0.771822842964064","0.806879107965124","3"
"Not at all","2008","16-34 y.","Female","1751","0.751632702725771","0.733909378814489","0.769356026637052","3"
"Not at all","2008","35-65 y.","Male","2805","0.52801388368484","0.514319657372735","0.541708109996944","3"
"Not at all","2008","35-65 y.","Female","2701","0.447104027134829","0.434038721751578","0.460169332518079","3"
"Not at all","2008","66 and older","Male","469","0.21082925351654","0.193163423817139","0.22849508321594","3"
"Not at all","2008","66 and older","Female","366","0.136687487394742","0.122636380197367","0.150738594592118","3"
"Strong","2008","16-34 y.","Male","33","0.0253219288848488","0.0185688808900984","0.0320749768795991","1"
"Strong","2008","16-34 y.","Female","60","0.021434492682525","0.0154936686115797","0.0273753167534703","1"
"Strong","2008","35-65 y.","Male","521","0.117119167235034","0.108298219478918","0.125940114991151","1"
"Strong","2008","35-65 y.","Female","661","0.136232957998504","0.127218638045353","0.145247277951654","1"
"Strong","2008","66 and older","Male","604","0.316193362378439","0.296054907542853","0.336331817214025","1"
"Strong","2008","66 and older","Female","885","0.404896163418634","0.384817705485478","0.424974621351791","1"
"A little","2009","16-34 y.","Male","","","","","2"
"A little","2009","16-34 y.","Female","","","","","2"
"A little","2009","35-65 y.","Male","","","","","2"
"A little","2009","35-65 y.","Female","","","","","2"
"A little","2009","66 and older","Male","","","","","2"
"A little","2009","66 and older","Female","","","","","2"
"Not at all","2009","16-34 y.","Male","","","","","3"
"Not at all","2009","16-34 y.","Female","","","","","3"
"Not at all","2009","35-65 y.","Male","","","","","3"
"Not at all","2009","35-65 y.","Female","","","","","3"
"Not at all","2009","66 and older","Male","","","","","3"
"Not at all","2009","66 and older","Female","","","","","3"
"Strong","2009","16-34 y.","Male","","","","","1"
"Strong","2009","16-34 y.","Female","","","","","1"
"Strong","2009","35-65 y.","Male","","","","","1"
"Strong","2009","35-65 y.","Female","","","","","1"
"Strong","2009","66 and older","Male","","","","","1"
"Strong","2009","66 and older","Female","","","","","1"
"A little","2010","16-34 y.","Male","276","0.1574982014626","0.140303181752064","0.174693221173135","2"
"A little","2010","16-34 y.","Female","441","0.233674000697854","0.214432576537023","0.252915424858684","2"
"A little","2010","35-65 y.","Male","1571","0.398500817548188","0.38387759103238","0.413124044063996","2"
"A little","2010","35-65 y.","Female","2023","0.44262581650285","0.428509578791688","0.456742054214011","2"
"A little","2010","66 and older","Male","914","0.482228914992889","0.459889750813911","0.504568079171868","2"
"A little","2010","66 and older","Female","1024","0.471214820104288","0.449986289086755","0.492443351121821","2"
"Not at all","2010","16-34 y.","Male","1419","0.819724952352288","0.801578933933197","0.83787097077138","3"
"Not at all","2010","16-34 y.","Female","1384","0.747839203587245","0.72809370365476","0.76758470351973","3"
"Not at all","2010","35-65 y.","Male","2273","0.476705347145924","0.46178739401046","0.491623300281389","3"
"Not at all","2010","35-65 y.","Female","2143","0.409685123927761","0.395708762299512","0.423661485556011","3"
"Not at all","2010","66 and older","Male","433","0.206276773915076","0.188187084556006","0.224366463274147","3"
"Not at all","2010","66 and older","Female","338","0.145261291582173","0.130276094067499","0.160246489096847","3"
"Strong","2010","16-34 y.","Male","29","","","","1"
"Strong","2010","16-34 y.","Female","33","0.0184867957149016","0.0123618233926614","0.0246117680371418","1"
"Strong","2010","35-65 y.","Male","462","0.124793835305888","0.114922797201743","0.134664873410032","1"
"Strong","2010","35-65 y.","Female","590","0.147689059569389","0.137605813583176","0.157772305555602","1"
"Strong","2010","66 and older","Male","575","0.311494311092034","0.290790503374203","0.332198118809866","1"
"Strong","2010","66 and older","Female","762","0.383523888313539","0.362845096024029","0.404202680603048","1"
"A little","2011","16-34 y.","Male","","","","","2"
"A little","2011","16-34 y.","Female","","","","","2"
"A little","2011","35-65 y.","Male","","","","","2"
"A little","2011","35-65 y.","Female","","","","","2"
"A little","2011","66 and older","Male","","","","","2"
"A little","2011","66 and older","Female","","","","","2"
"Not at all","2011","16-34 y.","Male","","","","","3"
"Not at all","2011","16-34 y.","Female","","","","","3"
"Not at all","2011","35-65 y.","Male","","","","","3"
"Not at all","2011","35-65 y.","Female","","","","","3"
"Not at all","2011","66 and older","Male","","","","","3"
"Not at all","2011","66 and older","Female","","","","","3"
"Strong","2011","16-34 y.","Male","","","","","1"
"Strong","2011","16-34 y.","Female","","","","","1"
"Strong","2011","35-65 y.","Male","","","","","1"
"Strong","2011","35-65 y.","Female","","","","","1"
"Strong","2011","66 and older","Male","","","","","1"
"Strong","2011","66 and older","Female","","","","","1"
"A little","2012","16-34 y.","Male","314","0.167458273387483","0.150986861550794","0.183929685224172","2"
"A little","2012","16-34 y.","Female","509","0.244340886184329","0.226236637879872","0.262445134488786","2"
"A little","2012","35-65 y.","Male","1906","0.390598363177254","0.377301908712438","0.403894817642069","2"
"A little","2012","35-65 y.","Female","2393","0.418493486313096","0.406026774550497","0.430960198075696","2"
"A little","2012","66 and older","Male","1176","0.450625991337521","0.431230457865509","0.470021524809534","2"
"A little","2012","66 and older","Female","1228","0.461550600621048","0.442718764252178","0.480382436989918","2"
"Not at all","2012","16-34 y.","Male","1625","0.811801070016271","0.794558265622006","0.829043874410536","3"
"Not at all","2012","16-34 y.","Female","1599","0.729546131869736","0.710831019416544","0.748261244322929","3"
"Not at all","2012","35-65 y.","Male","2680","0.494724778123308","0.481098894830394","0.508350661416222","3"
"Not at all","2012","35-65 y.","Female","2821","0.434840371116689","0.422312399243251","0.447368342990126","3"
"Not at all","2012","66 and older","Male","635","0.237373628412701","0.220788008830624","0.253959247994778","3"
"Not at all","2012","66 and older","Female","497","0.16531811865617","0.151285740383068","0.179350496929271","3"
"Strong","2012","16-34 y.","Male","35","0.0207406565962456","0.0144537844363112","0.0270275287561799","1"
"Strong","2012","16-34 y.","Female","56","0.0261129819459346","0.019394023032181","0.0328319408596881","1"
"Strong","2012","35-65 y.","Male","586","0.114676858699438","0.105993102237532","0.123360615161345","1"
"Strong","2012","35-65 y.","Female","801","0.146666142570215","0.137725788911428","0.155606496229002","1"
"Strong","2012","66 and older","Male","717","0.312000380249778","0.293939820053878","0.330060940445677","1"
"Strong","2012","66 and older","Female","967","0.373131280722783","0.354861653240052","0.391400908205513","1"
"A little","2013","16-34 y.","Male","","","","","2"
"A little","2013","16-34 y.","Female","","","","","2"
"A little","2013","35-65 y.","Male","","","","","2"
"A little","2013","35-65 y.","Female","","","","","2"
"A little","2013","66 and older","Male","","","","","2"
"A little","2013","66 and older","Female","","","","","2"
"Not at all","2013","16-34 y.","Male","","","","","3"
"Not at all","2013","16-34 y.","Female","","","","","3"
"Not at all","2013","35-65 y.","Male","","","","","3"
"Not at all","2013","35-65 y.","Female","","","","","3"
"Not at all","2013","66 and older","Male","","","","","3"
"Not at all","2013","66 and older","Female","","","","","3"
"Strong","2013","16-34 y.","Male","","","","","1"
"Strong","2013","16-34 y.","Female","","","","","1"
"Strong","2013","35-65 y.","Male","","","","","1"
"Strong","2013","35-65 y.","Female","","","","","1"
"Strong","2013","66 and older","Male","","","","","1"
"Strong","2013","66 and older","Female","","","","","1"
"A little","2014","16-34 y.","Male","416","0.138895256484382","0.126484645514596","0.151305867454168","2"
"A little","2014","16-34 y.","Female","809","0.2219425503757","0.208341605914866","0.235543494836534","2"
"A little","2014","35-65 y.","Male","2285","0.343554304825715","0.332462628685774","0.354645980965655","2"
"A little","2014","35-65 y.","Female","3166","0.393042210745958","0.38268623799449","0.403398183497427","2"
"A little","2014","66 and older","Male","1177","0.483548622173587","0.463708007546374","0.503389236800801","2"
"A little","2014","66 and older","Female","1199","0.480814792697686","0.461449110866315","0.500180474529057","2"
"Not at all","2014","16-34 y.","Male","2497","0.836898236660336","0.823639958726375","0.850156514594297","3"
"Not at all","2014","16-34 y.","Female","2630","0.740417914120859","0.726069008922955","0.754766819318763","3"
"Not at all","2014","35-65 y.","Male","4006","0.53180232548669","0.52014792808808","0.543456722885299","3"
"Not at all","2014","35-65 y.","Female","4276","0.459702054352195","0.449135170400944","0.470268938303446","3"
"Not at all","2014","66 and older","Male","597","0.22275917904121","0.206238955041568","0.239279403040851","3"
"Not at all","2014","66 and older","Female","455","0.165375935036084","0.150975873940011","0.179775996132158","3"
"Strong","2014","16-34 y.","Male","70","0.0242065068552824","0.0186912405840366","0.0297217731265282","1"
"Strong","2014","16-34 y.","Female","147","0.0376395355034412","0.0314103112964959","0.0438687597103866","1"
"Strong","2014","35-65 y.","Male","751","0.124643369687595","0.116928525057365","0.132358214317826","1"
"Strong","2014","35-65 y.","Female","1103","0.147255734901847","0.139742316574174","0.154769153229519","1"
"Strong","2014","66 and older","Male","663","0.293692198785203","0.275609488121824","0.311774909448581","1"
"Strong","2014","66 and older","Female","903","0.35380927226623","0.335276188310028","0.372342356222431","1"
"A little","2015","16-34 y.","Male","","","","","2"
"A little","2015","16-34 y.","Female","","","","","2"
"A little","2015","66 and older","Male","","","","","2"
"A little","2015","66 and older","Female","","","","","2"
"A little","2015","35-65 y.","Male","","","","","2"
"A little","2015","35-65 y.","Female","","","","","2"
"Not at all","2015","16-34 y.","Male","","","","","3"
"Not at all","2015","16-34 y.","Female","","","","","3"
"Not at all","2015","35-65 y.","Male","","","","","3"
"Not at all","2015","35-65 y.","Female","","","","","3"
"Not at all","2015","66 and older","Male","","","","","3"
"Not at all","2015","66 and older","Female","","","","","3"
"Strong","2015","16-34 y.","Male","","","","","1"
"Strong","2015","16-34 y.","Female","","","","","1"
"Strong","2015","66 and older","Female","","","","","1"
"Strong","2015","35-65 y.","Male","","","","","1"
"Strong","2015","35-65 y.","Female","","","","","1"
"Strong","2015","66 and older","Male","","","","","1"
"A little","2016","16-34 y.","Male","602","0.152698661874551","0.141765584786102","0.163631738963","2"
"A little","2016","16-34 y.","Female","961","0.215154414490875","0.202373398210442","0.227935430771308","2"
"A little","2016","66 and older","Male","1124","0.476759767281833","0.456518702970603","0.497000831593063","2"
"A little","2016","66 and older","Female","1168","0.476382199787283","0.456625822719192","0.496138576855375","2"
"A little","2016","35-65 y.","Male","2378","0.353943256617676","0.343009593955782","0.364876919279571","2"
"A little","2016","35-65 y.","Female","3108","0.387593273038869","0.37716891493226","0.398017631145477","2"
"Not at all","2016","16-34 y.","Male","3429","0.8173346257953","0.805590142543533","0.829079109047068","3"
"Not at all","2016","16-34 y.","Female","2822","0.747933852470944","0.734429088300908","0.761438616640979","3"
"Not at all","2016","35-65 y.","Male","4206","0.525966231353631","0.514549360497944","0.537383102209319","3"
"Not at all","2016","35-65 y.","Female","4178","0.468188678628951","0.457512140052718","0.478865217205183","3"
"Not at all","2016","66 and older","Male","615","0.249961421968872","0.232414082648299","0.267508761289445","3"
"Not at all","2016","66 and older","Female","443","0.162471456257406","0.147879595124981","0.177063317389831","3"
"Strong","2016","16-34 y.","Male","127","0.0299667123301484","0.0247844580750623","0.0351489665852346","1"
"Strong","2016","16-34 y.","Female","188","0.0369117330381818","0.0310474704121375","0.042775995664226","1"
"Strong","2016","66 and older","Female","844","0.361146343955311","0.342145860721266","0.380146827189356","1"
"Strong","2016","35-65 y.","Male","764","0.120090512028692","0.112657978691854","0.12752304536553","1"
"Strong","2016","35-65 y.","Female","1105","0.144218048332181","0.136701255187504","0.151734841476857","1"
"Strong","2016","66 and older","Male","600","0.273278810749295","0.255218722369581","0.291338899129008","1"
"A little","2017","16-34 y.","Male","164","0.158093650814589","0.136679553892132","0.179507747737047","2"
"A little","2017","16-34 y.","Female","208","0.262887279947848","0.231754405496504","0.294020154399192","2"
"A little","2017","66 and older","Male","2","","","","2"
"A little","2017","66 and older","Female","6","","","","2"
"A little","2017","35-65 y.","Male","154","0.283232578478065","0.244981364902761","0.321483792053368","2"
"A little","2017","35-65 y.","Female","194","0.428878247708013","0.382843266884011","0.474913228532016","2"
"Not at all","2017","16-34 y.","Male","916","0.81114766751874","0.78817445153078","0.834120883506699","3"
"Not at all","2017","16-34 y.","Female","506","0.650053827341102","0.616321775054548","0.683785879627657","3"
"Not at all","2017","35-65 y.","Male","304","0.601374206792682","0.559808077585938","0.642940335999426","3"
"Not at all","2017","35-65 y.","Female","151","0.350614660522","0.306231024113319","0.394998296930681","3"
"Not at all","2017","66 and older","Male","8","","","","3"
"Not at all","2017","66 and older","Female","3","","","","3"
"Strong","2017","16-34 y.","Male","35","0.030758681666671","0.0206239915070395","0.0408933718263024","1"
"Strong","2017","16-34 y.","Female","54","0.0870588927110497","0.0671202573108906","0.106997528111209","1"
"Strong","2017","66 and older","Female","15","","","","1"
"Strong","2017","35-65 y.","Male","75","0.115393214729254","0.0882694632894894","0.142516966169018","1"
"Strong","2017","35-65 y.","Female","99","0.220507091769987","0.181943811312658","0.259070372227315","1"
"Strong","2017","66 and older","Male","4","","","","1"
"A little","2018","16-34 y.","Male","620","0.149929221894756","0.139152951573678","0.160705492215833","2"
"A little","2018","16-34 y.","Female","989","0.230837748117035","0.217890822833013","0.243784673401056","2"
"A little","2018","35-65 y.","Female","3368","0.393991392598466","0.383825472931158","0.404157312265774","2"
"A little","2018","66 and older","Male","1207","0.480572087573452","0.460940075335428","0.500204099811477","2"
"A little","2018","66 and older","Female","1207","0.465910529430422","0.446747274471902","0.485073784388941","2"
"A little","2018","35-65 y.","Male","2520","0.346850329726136","0.336233649744898","0.357467009707375","2"
"Not at all","2018","16-34 y.","Male","3459","0.822106962095898","0.810563357861703","0.833650566330093","3"
"Not at all","2018","16-34 y.","Female","2875","0.724719194794425","0.710995309070173","0.738443080518678","3"
"Not at all","2018","35-65 y.","Male","4323","0.540379065476231","0.529262759979993","0.551495370972468","3"
"Not at all","2018","35-65 y.","Female","4298","0.466122466691069","0.455743962840507","0.476500970541632","3"
"Not at all","2018","66 and older","Male","660","0.259396032739632","0.242173477559423","0.276618587919841","3"
"Not at all","2018","66 and older","Female","530","0.188319843498629","0.173300480504999","0.203339206492259","3"
"Strong","2018","16-34 y.","Male","137","0.027963816009346","0.0229871645740929","0.0329404674445992","1"
"Strong","2018","16-34 y.","Female","205","0.0444430570885402","0.0381111505665211","0.0507749636105593","1"
"Strong","2018","35-65 y.","Male","878","0.112770604797633","0.105715113984887","0.119826095610379","1"
"Strong","2018","35-65 y.","Female","1209","0.139886140710465","0.132669597318357","0.147102684102572","1"
"Strong","2018","66 and older","Male","621","0.260031879686915","0.242795632825956","0.277268126547875","1"
"Strong","2018","66 and older","Female","866","0.34576962707095","0.327498313163073","0.364040940978826","1"
"A little","2019","16-34 y.","Male","9","","","","2"
"A little","2019","16-34 y.","Female","14","","","","2"
"A little","2019","35-65 y.","Female","16","","","","2"
"A little","2019","66 and older","Male","1","","","","2"
"A little","2019","66 and older","Female","1","","","","2"
"A little","2019","35-65 y.","Male","19","","","","2"
"Not at all","2019","16-34 y.","Male","60","0.804392225688495","0.713398038701399","0.895386412675592","3"
"Not at all","2019","16-34 y.","Female","50","0.623844281576949","0.511951060447284","0.735737502706615","3"
"Not at all","2019","35-65 y.","Male","29","","","","3"
"Not at all","2019","35-65 y.","Female","39","0.640444518262393","0.526388725309148","0.754500311215637","3"
"Not at all","2019","66 and older","Male","","","","","3"
"Not at all","2019","66 and older","Female","","","","","3"
"Strong","2019","16-34 y.","Male","4","","","","1"
"Strong","2019","16-34 y.","Female","8","","","","1"
"Strong","2019","66 and older","Male","3","","","","1"
"Strong","2019","66 and older","Female","1","","","","1"
"Strong","2019","35-65 y.","Male","11","","","","1"
"Strong","2019","35-65 y.","Female","13","","","","1"
