"ple0005","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"A little","2004","66 and older","Single parent ","22","","",""
"A little","2004","66 and older","Couple + C. LE 16 ","1","","",""
"A little","2004","66 and older","Couple + C. GT 16 ","92","0.543140798573653","0.467590313542309","0.618691283604997"
"A little","2004","66 and older","Couple + C. LE and GT 16","2","","",""
"Not at all","2004","16-34 y.","1-pers.-HH","506","0.753569580461463","0.720441196554117","0.786697964368809"
"Not at all","2004","16-34 y.","(Married) couple without C. ","776","0.756430647786439","0.730217126895673","0.782644168677205"
"Not at all","2004","16-34 y.","Single parent ","371","0.78250439579269","0.744927038824605","0.820081752760776"
"Not at all","2004","16-34 y.","Couple + C. LE 16 ","878","0.709132647557255","0.683658392777305","0.734606902337205"
"Not at all","2004","16-34 y.","Couple + C. GT 16 ","1203","0.830149635899534","0.810802117986233","0.849497153812835"
"Not at all","2004","16-34 y.","Couple + C. LE and GT 16","575","0.839441812320121","0.811559903421395","0.867323721218848"
"Not at all","2004","35-65 y.","1-pers.-HH","623","0.505606482240798","0.477342161176381","0.533870803305215"
"Not at all","2004","35-65 y.","(Married) couple without C. ","1658","0.396929885394025","0.381568736767494","0.412291034020555"
"Not at all","2004","35-65 y.","Single parent ","307","0.514188459437518","0.47290377496247","0.555473143912566"
"Not at all","2004","35-65 y.","Couple + C. LE 16 ","1859","0.629416669555497","0.611632365939424","0.647200973171569"
"Not at all","2004","35-65 y.","Couple + C. GT 16 ","1041","0.437015776464997","0.416753319684117","0.457278233245878"
"Not at all","2004","35-65 y.","Couple + C. LE and GT 16","647","0.524696361863846","0.495449540304047","0.553943183423646"
"Not at all","2004","66 and older","1-pers.-HH","174","0.139392607499342","0.118639716291289","0.160145498707395"
"Not at all","2004","66 and older","(Married) couple without C. ","422","0.165632992318861","0.150528647736887","0.180737336900835"
"Not at all","2004","66 and older","Single parent ","7","","",""
"Not at all","2004","66 and older","Couple + C. LE 16 ","3","","",""
"Not at all","2004","66 and older","Couple + C. GT 16 ","32","0.164239568006003","0.108048193500983","0.220430942511023"
"Not at all","2004","66 and older","Couple + C. LE and GT 16","1","","",""
"Strong","2005","16-34 y.","1-pers.-HH","","","",""
"Strong","2005","16-34 y.","(Married) couple without C. ","","","",""
"Strong","2005","16-34 y.","Single parent ","","","",""
"Strong","2005","16-34 y.","Couple + C. LE 16 ","","","",""
"Strong","2005","16-34 y.","Couple + C. GT 16 ","","","",""
"Strong","2005","16-34 y.","Couple + C. LE and GT 16","","","",""
"Strong","2005","35-65 y.","1-pers.-HH","","","",""
"Strong","2005","35-65 y.","(Married) couple without C. ","","","",""
"Strong","2005","35-65 y.","Single parent ","","","",""
"Strong","2005","35-65 y.","Couple + C. LE 16 ","","","",""
"Strong","2005","35-65 y.","Couple + C. GT 16 ","","","",""
"Strong","2005","35-65 y.","Couple + C. LE and GT 16","","","",""
"Strong","2005","66 and older","1-pers.-HH","","","",""
"Strong","2005","66 and older","(Married) couple without C. ","","","",""
"Strong","2005","66 and older","Single parent ","","","",""
"Strong","2005","66 and older","Couple + C. LE 16 ","","","",""
"Strong","2005","66 and older","Couple + C. GT 16 ","","","",""
"Strong","2005","66 and older","Couple + C. LE and GT 16","","","",""
"A little","2005","16-34 y.","1-pers.-HH","","","",""
"A little","2005","16-34 y.","(Married) couple without C. ","","","",""
"A little","2005","16-34 y.","Single parent ","","","",""
"A little","2005","16-34 y.","Couple + C. LE 16 ","","","",""
"A little","2005","16-34 y.","Couple + C. GT 16 ","","","",""
"A little","2005","16-34 y.","Couple + C. LE and GT 16","","","",""
"A little","2005","35-65 y.","1-pers.-HH","","","",""
"A little","2005","35-65 y.","(Married) couple without C. ","","","",""
"A little","2005","35-65 y.","Single parent ","","","",""
"A little","2005","35-65 y.","Couple + C. LE 16 ","","","",""
"A little","2005","35-65 y.","Couple + C. GT 16 ","","","",""
"A little","2005","35-65 y.","Couple + C. LE and GT 16","","","",""
"A little","2005","66 and older","1-pers.-HH","","","",""
"A little","2005","66 and older","(Married) couple without C. ","","","",""
"A little","2005","66 and older","Single parent ","","","",""
"A little","2005","66 and older","Couple + C. LE 16 ","","","",""
"A little","2005","66 and older","Couple + C. GT 16 ","","","",""
"A little","2005","66 and older","Couple + C. LE and GT 16","","","",""
"Not at all","2005","16-34 y.","1-pers.-HH","","","",""
"Not at all","2005","16-34 y.","(Married) couple without C. ","","","",""
"Not at all","2005","16-34 y.","Single parent ","","","",""
"Not at all","2005","16-34 y.","Couple + C. LE 16 ","","","",""
"Not at all","2005","16-34 y.","Couple + C. GT 16 ","","","",""
"Not at all","2005","16-34 y.","Couple + C. LE and GT 16","","","",""
"Not at all","2005","35-65 y.","1-pers.-HH","","","",""
"Not at all","2005","35-65 y.","(Married) couple without C. ","","","",""
"Not at all","2005","35-65 y.","Single parent ","","","",""
"Not at all","2005","35-65 y.","Couple + C. LE 16 ","","","",""
"Not at all","2005","35-65 y.","Couple + C. GT 16 ","","","",""
"Not at all","2005","35-65 y.","Couple + C. LE and GT 16","","","",""
"Not at all","2005","66 and older","1-pers.-HH","","","",""
"Not at all","2005","66 and older","(Married) couple without C. ","","","",""
"Not at all","2005","66 and older","Single parent ","","","",""
"Not at all","2005","66 and older","Couple + C. LE 16 ","","","",""
"Not at all","2005","66 and older","Couple + C. GT 16 ","","","",""
"Not at all","2005","66 and older","Couple + C. LE and GT 16","","","",""
"Strong","2006","16-34 y.","1-pers.-HH","11","","",""
"Strong","2006","16-34 y.","(Married) couple without C. ","30","0.0232895723242776","0.013678625115231","0.0329005195333241"
"Strong","2006","16-34 y.","Single parent ","9","","",""
"Strong","2006","16-34 y.","Couple + C. LE 16 ","33","0.0235699965809947","0.014649451769087","0.0324905413929023"
"Strong","2006","16-34 y.","Couple + C. GT 16 ","13","","",""
"Strong","2006","16-34 y.","Couple + C. LE and GT 16","4","","",""
"Strong","2006","35-65 y.","1-pers.-HH","188","0.146374502889614","0.127483572194","0.165265433585229"
"Strong","2006","35-65 y.","(Married) couple without C. ","641","0.170626039133147","0.159108492835721","0.182143585430573"
"Strong","2006","35-65 y.","Single parent ","85","0.118125727237282","0.0933704904665375","0.142880964008027"
"Strong","2006","35-65 y.","Couple + C. LE 16 ","137","0.0562089109504909","0.0476868471856238","0.0647309747153579"
"Strong","2006","35-65 y.","Couple + C. GT 16 ","259","0.133111228648008","0.119006019418489","0.147216437877527"
"Strong","2006","35-65 y.","Couple + C. LE and GT 16","82","0.0845806748560755","0.0673430802203168","0.101818269491834"
"Strong","2006","66 and older","1-pers.-HH","553","0.448062629287389","0.420851345943477","0.475273912631301"
"Strong","2006","66 and older","(Married) couple without C. ","905","0.349859505564124","0.332285042515895","0.367433968612353"
"Strong","2006","66 and older","Single parent ","38","0.519157779329432","0.40040477249428","0.637910786164584"
"Strong","2006","66 and older","Couple + C. LE 16 ","","","",""
"Strong","2006","66 and older","Couple + C. GT 16 ","49","0.284554787976664","0.215287939507537","0.35382163644579"
"Strong","2006","66 and older","Couple + C. LE and GT 16","1","","",""
"A little","2006","16-34 y.","1-pers.-HH","138","0.207023704178297","0.177345903070543","0.23670150528605"
"A little","2006","16-34 y.","(Married) couple without C. ","220","0.251051308041672","0.223419468366485","0.278683147716859"
"A little","2006","16-34 y.","Single parent ","88","0.20356951766256","0.166200561019082","0.240938474306038"
"A little","2006","16-34 y.","Couple + C. LE 16 ","274","0.245434289871737","0.220129239070323","0.270739340673152"
"A little","2006","16-34 y.","Couple + C. GT 16 ","197","0.150596330066455","0.130964659420362","0.170228000712548"
"A little","2006","16-34 y.","Couple + C. LE and GT 16","59","0.106597037105716","0.0791606945009034","0.134033379710528"
"A little","2006","35-65 y.","1-pers.-HH","479","0.36179646598938","0.336116247678284","0.387476684300476"
"A little","2006","35-65 y.","(Married) couple without C. ","1679","0.415988419446655","0.400897577735644","0.431079261157667"
"A little","2006","35-65 y.","Single parent ","237","0.412146309741566","0.374393278051393","0.449899341431738"
"A little","2006","35-65 y.","Couple + C. LE 16 ","830","0.321955684474915","0.304668218192523","0.339243150757306"
"A little","2006","35-65 y.","Couple + C. GT 16 ","954","0.407163971742236","0.386763394161499","0.427564549322973"
"A little","2006","35-65 y.","Couple + C. LE and GT 16","370","0.422515711382647","0.391915630790943","0.453115791974352"
"A little","2006","66 and older","1-pers.-HH","518","0.404376490528828","0.377522203418297","0.43123077763936"
"A little","2006","66 and older","(Married) couple without C. ","1349","0.469375397541508","0.450985239161626","0.487765555921391"
"A little","2006","66 and older","Single parent ","23","","",""
"A little","2006","66 and older","Couple + C. LE 16 ","2","","",""
"A little","2006","66 and older","Couple + C. GT 16 ","85","0.527926851297673","0.451288559887414","0.604565142707931"
"A little","2006","66 and older","Couple + C. LE and GT 16","3","","",""
"Not at all","2006","16-34 y.","1-pers.-HH","567","0.778248587055214","0.747819848540631","0.808677325569798"
"Not at all","2006","16-34 y.","(Married) couple without C. ","696","0.72565911963405","0.697226680665397","0.754091558602704"
"Not at all","2006","16-34 y.","Single parent ","349","0.775771470821787","0.737064160178077","0.814478781465497"
"Not at all","2006","16-34 y.","Couple + C. LE 16 ","804","0.730995713547268","0.704920487809539","0.757070939284997"
"Not at all","2006","16-34 y.","Couple + C. GT 16 ","1065","0.834740748711748","0.81435382506839","0.855127672355106"
"Not at all","2006","16-34 y.","Couple + C. LE and GT 16","423","0.879595188706252","0.850662199857371","0.908528177555133"
"Not at all","2006","35-65 y.","1-pers.-HH","678","0.491829031121005","0.465111338179131","0.518546724062879"
"Not at all","2006","35-65 y.","(Married) couple without C. ","1778","0.413385541420198","0.398308499690965","0.428462583149431"
"Not at all","2006","35-65 y.","Single parent ","331","0.469727963021152","0.43144865568257","0.508007270359734"
"Not at all","2006","35-65 y.","Couple + C. LE 16 ","1839","0.621835404574594","0.603892926933638","0.63977788221555"
"Not at all","2006","35-65 y.","Couple + C. GT 16 ","1015","0.459724799609756","0.439030678786516","0.480418920432996"
"Not at all","2006","35-65 y.","Couple + C. LE and GT 16","549","0.492903613761277","0.461932465215122","0.523874762307432"
"Not at all","2006","66 and older","1-pers.-HH","212","0.147560880183783","0.128154163425556","0.16696759694201"
"Not at all","2006","66 and older","(Married) couple without C. ","575","0.180765096894368","0.166584545118227","0.194945648670508"
"Not at all","2006","66 and older","Single parent ","7","","",""
"Not at all","2006","66 and older","Couple + C. LE 16 ","3","","",""
"Not at all","2006","66 and older","Couple + C. GT 16 ","29","","",""
"Not at all","2006","66 and older","Couple + C. LE and GT 16","2","","",""
"Strong","2007","16-34 y.","1-pers.-HH","","","",""
"Strong","2007","16-34 y.","(Married) couple without C. ","","","",""
"Strong","2007","16-34 y.","Single parent ","","","",""
"Strong","2007","16-34 y.","Couple + C. LE 16 ","","","",""
"Strong","2007","16-34 y.","Couple + C. GT 16 ","","","",""
"Strong","2007","16-34 y.","Couple + C. LE and GT 16","","","",""
"Strong","2007","35-65 y.","1-pers.-HH","","","",""
"Strong","2007","35-65 y.","(Married) couple without C. ","","","",""
"Strong","2007","35-65 y.","Single parent ","","","",""
"Strong","2007","35-65 y.","Couple + C. LE 16 ","","","",""
"Strong","2007","35-65 y.","Couple + C. GT 16 ","","","",""
"Strong","2007","35-65 y.","Couple + C. LE and GT 16","","","",""
"Strong","2007","66 and older","1-pers.-HH","","","",""
"Strong","2007","66 and older","(Married) couple without C. ","","","",""
"Strong","2007","66 and older","Single parent ","","","",""
"Strong","2007","66 and older","Couple + C. LE 16 ","","","",""
"Strong","2007","66 and older","Couple + C. GT 16 ","","","",""
"Strong","2007","66 and older","Couple + C. LE and GT 16","","","",""
"A little","2007","16-34 y.","1-pers.-HH","","","",""
"A little","2007","16-34 y.","(Married) couple without C. ","","","",""
"A little","2007","16-34 y.","Single parent ","","","",""
"A little","2007","16-34 y.","Couple + C. LE 16 ","","","",""
"A little","2007","16-34 y.","Couple + C. GT 16 ","","","",""
"A little","2007","16-34 y.","Couple + C. LE and GT 16","","","",""
"A little","2007","35-65 y.","1-pers.-HH","","","",""
"A little","2007","35-65 y.","(Married) couple without C. ","","","",""
"A little","2007","35-65 y.","Single parent ","","","",""
"A little","2007","35-65 y.","Couple + C. LE 16 ","","","",""
"A little","2007","35-65 y.","Couple + C. GT 16 ","","","",""
"A little","2007","35-65 y.","Couple + C. LE and GT 16","","","",""
"A little","2007","66 and older","1-pers.-HH","","","",""
"A little","2007","66 and older","(Married) couple without C. ","","","",""
"A little","2007","66 and older","Single parent ","","","",""
"A little","2007","66 and older","Couple + C. LE 16 ","","","",""
"A little","2007","66 and older","Couple + C. GT 16 ","","","",""
"A little","2007","66 and older","Couple + C. LE and GT 16","","","",""
"Not at all","2007","16-34 y.","1-pers.-HH","","","",""
"Not at all","2007","16-34 y.","(Married) couple without C. ","","","",""
"Not at all","2007","16-34 y.","Single parent ","","","",""
"Not at all","2007","16-34 y.","Couple + C. LE 16 ","","","",""
"Not at all","2007","16-34 y.","Couple + C. GT 16 ","","","",""
"Not at all","2007","16-34 y.","Couple + C. LE and GT 16","","","",""
"Not at all","2007","35-65 y.","1-pers.-HH","","","",""
"Not at all","2007","35-65 y.","(Married) couple without C. ","","","",""
"Not at all","2007","35-65 y.","Single parent ","","","",""
"Not at all","2007","35-65 y.","Couple + C. LE 16 ","","","",""
"Not at all","2007","35-65 y.","Couple + C. GT 16 ","","","",""
"Not at all","2007","35-65 y.","Couple + C. LE and GT 16","","","",""
"Not at all","2007","66 and older","1-pers.-HH","","","",""
"Not at all","2007","66 and older","(Married) couple without C. ","","","",""
"Not at all","2007","66 and older","Single parent ","","","",""
"Not at all","2007","66 and older","Couple + C. LE 16 ","","","",""
"Not at all","2007","66 and older","Couple + C. GT 16 ","","","",""
"Not at all","2007","66 and older","Couple + C. LE and GT 16","","","",""
"Strong","2008","16-34 y.","1-pers.-HH","11","","",""
"Strong","2008","16-34 y.","(Married) couple without C. ","26","","",""
"Strong","2008","16-34 y.","Single parent ","11","","",""
"Strong","2008","16-34 y.","Couple + C. LE 16 ","20","","",""
"Strong","2008","16-34 y.","Couple + C. GT 16 ","17","","",""
"Strong","2008","16-34 y.","Couple + C. LE and GT 16","6","","",""
"Strong","2008","35-65 y.","1-pers.-HH","197","0.178221018627857","0.156833888559972","0.199608148695743"
"Strong","2008","35-65 y.","(Married) couple without C. ","487","0.149117412312794","0.137253693554018","0.160981131071571"
"Strong","2008","35-65 y.","Single parent ","66","0.111346457859867","0.085724444680638","0.136968471039095"
"Strong","2008","35-65 y.","Couple + C. LE 16 ","126","0.0748168623828954","0.0641546683896553","0.0854790563761355"
"Strong","2008","35-65 y.","Couple + C. GT 16 ","225","0.122719721674625","0.108425214041105","0.137014229308145"
"Strong","2008","35-65 y.","Couple + C. LE and GT 16","52","0.0468255314514451","0.0324615400269327","0.0611895228759575"
"Strong","2008","66 and older","1-pers.-HH","484","0.417778737526643","0.390001233651086","0.445556241402201"
"Strong","2008","66 and older","(Married) couple without C. ","875","0.332552492041862","0.315077014780748","0.350027969302976"
"Strong","2008","66 and older","Single parent ","29","","",""
"Strong","2008","66 and older","Couple + C. LE 16 ","1","","",""
"Strong","2008","66 and older","Couple + C. GT 16 ","56","0.275028183768797","0.210333036131954","0.33972333140564"
"Strong","2008","66 and older","Couple + C. LE and GT 16","1","","",""
"A little","2008","16-34 y.","1-pers.-HH","116","0.18612932688129","0.155115489396952","0.217143164365629"
"A little","2008","16-34 y.","(Married) couple without C. ","192","0.272885546617631","0.242209651990959","0.303561441244303"
"A little","2008","16-34 y.","Single parent ","70","0.175654159507845","0.140098748980745","0.211209570034944"
"A little","2008","16-34 y.","Couple + C. LE 16 ","188","0.235704754959667","0.207468767575909","0.263940742343426"
"A little","2008","16-34 y.","Couple + C. GT 16 ","173","0.189698662194997","0.167088040125319","0.212309284264675"
"A little","2008","16-34 y.","Couple + C. LE and GT 16","57","0.152613895842933","0.11640909236248","0.188818699323385"
"A little","2008","35-65 y.","1-pers.-HH","420","0.343956837522215","0.31740994352648","0.370503731517951"
"A little","2008","35-65 y.","(Married) couple without C. ","1476","0.444733951426367","0.428183015872052","0.461284886980681"
"A little","2008","35-65 y.","Single parent ","209","0.393777149692033","0.353980160624502","0.433574138759564"
