"ple0005","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Strong","2002","Couple + C. GT 16 ","(1b) general elementary school","65","0.176615103510529","0.137057556647931","0.216172650373128"
"Strong","2002","Couple + C. GT 16 ","(1c) basic vocational qualification","131","0.160041540476545","0.13646470571607","0.183618375237021"
"Strong","2002","Couple + C. GT 16 ","(2b) intermediate general qualification","6","","",""
"Strong","2002","Couple + C. GT 16 ","(2a) intermediate vocational","81","0.101316193839739","0.0809829906487451","0.121649397030733"
"Strong","2002","Couple + C. GT 16 ","(2c_gen) general maturity certificate","2","","",""
"Strong","2002","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","22","","",""
"Strong","2002","Couple + C. GT 16 ","(3a) lower tertiary education","22","","",""
"Strong","2002","Couple + C. GT 16 ","(3b) higher tertiary education","26","","",""
"Strong","2002","Couple + C. LE and GT 16","(0) in school","4","","",""
"Strong","2002","Couple + C. LE and GT 16","(1a) inadequately completed","1","","",""
"Strong","2002","Couple + C. LE and GT 16","(1b) general elementary school","13","","",""
"Strong","2002","Couple + C. LE and GT 16","(1c) basic vocational qualification","33","0.107520378783701","0.075250970124082","0.139789787443319"
"Strong","2002","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Strong","2002","Couple + C. LE and GT 16","(2a) intermediate vocational","28","","",""
"Strong","2002","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","5","","",""
"Strong","2002","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","7","","",""
"Strong","2002","Couple + C. LE and GT 16","(3a) lower tertiary education","3","","",""
"Strong","2002","Couple + C. LE and GT 16","(3b) higher tertiary education","5","","",""
"A little","2002","1-pers.-HH","(0) in school","","","",""
"A little","2002","1-pers.-HH","(1a) inadequately completed","11","","",""
"A little","2002","1-pers.-HH","(1b) general elementary school","161","0.418606702433842","0.370619749564571","0.466593655303113"
"A little","2002","1-pers.-HH","(1c) basic vocational qualification","381","0.406567001466228","0.375348666084932","0.437785336847524"
"A little","2002","1-pers.-HH","(2b) intermediate general qualification","9","","",""
"A little","2002","1-pers.-HH","(2a) intermediate vocational","208","0.328622812872396","0.292922714501038","0.364322911243754"
"A little","2002","1-pers.-HH","(2c_gen) general maturity certificate","28","","",""
"A little","2002","1-pers.-HH","(2c_voc) vocational maturity certificate","68","0.286603257441626","0.23032658987886","0.342879925004392"
"A little","2002","1-pers.-HH","(3a) lower tertiary education","72","0.312590761525694","0.251613578778186","0.373567944273201"
"A little","2002","1-pers.-HH","(3b) higher tertiary education","95","0.362098025043802","0.308072207116937","0.416123842970667"
"A little","2002","(Married) couple without C. ","(0) in school","1","","",""
"A little","2002","(Married) couple without C. ","(1a) inadequately completed","39","0.458801876104003","0.357528019063115","0.560075733144891"
"A little","2002","(Married) couple without C. ","(1b) general elementary school","314","0.422861689636336","0.387122954057459","0.458600425215213"
"A little","2002","(Married) couple without C. ","(1c) basic vocational qualification","1244","0.461988913136019","0.443456281975013","0.480521544297025"
"A little","2002","(Married) couple without C. ","(2b) intermediate general qualification","32","0.373371506703622","0.268678705444836","0.478064307962407"
"A little","2002","(Married) couple without C. ","(2a) intermediate vocational","588","0.403620797429818","0.378725822544456","0.42851577231518"
"A little","2002","(Married) couple without C. ","(2c_gen) general maturity certificate","24","","",""
"A little","2002","(Married) couple without C. ","(2c_voc) vocational maturity certificate","164","0.381169676592767","0.33673861261116","0.425600740574374"
"A little","2002","(Married) couple without C. ","(3a) lower tertiary education","308","0.455621505415492","0.418727852436448","0.492515158394536"
"A little","2002","(Married) couple without C. ","(3b) higher tertiary education","374","0.388033965266475","0.357571162240204","0.418496768292747"
"A little","2002","Single parent ","(0) in school","4","","",""
"A little","2002","Single parent ","(1a) inadequately completed","3","","",""
"A little","2002","Single parent ","(1b) general elementary school","50","0.315990866064891","0.244399805050983","0.387581927078798"
"A little","2002","Single parent ","(1c) basic vocational qualification","84","0.303015641749213","0.246938963791041","0.359092319707385"
"A little","2002","Single parent ","(2b) intermediate general qualification","18","","",""
"A little","2002","Single parent ","(2a) intermediate vocational","100","0.396333948959574","0.339143442219084","0.453524455700065"
"A little","2002","Single parent ","(2c_gen) general maturity certificate","9","","",""
"A little","2002","Single parent ","(2c_voc) vocational maturity certificate","14","","",""
"A little","2002","Single parent ","(3a) lower tertiary education","20","","",""
"A little","2002","Single parent ","(3b) higher tertiary education","22","","",""
"A little","2002","Couple + C. LE 16 ","(0) in school","","","",""
"A little","2002","Couple + C. LE 16 ","(1a) inadequately completed","12","","",""
"A little","2002","Couple + C. LE 16 ","(1b) general elementary school","74","0.276225253341755","0.223378885013177","0.329071621670334"
"A little","2002","Couple + C. LE 16 ","(1c) basic vocational qualification","331","0.321566949844501","0.294369866163755","0.348764033525247"
"A little","2002","Couple + C. LE 16 ","(2b) intermediate general qualification","22","","",""
"A little","2002","Couple + C. LE 16 ","(2a) intermediate vocational","475","0.318152056614401","0.294628838255188","0.341675274973614"
"A little","2002","Couple + C. LE 16 ","(2c_gen) general maturity certificate","18","","",""
"A little","2002","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","132","0.284527251207479","0.244618712357913","0.324435790057045"
"A little","2002","Couple + C. LE 16 ","(3a) lower tertiary education","101","0.25815314348371","0.21584509247086","0.30046119449656"
"A little","2002","Couple + C. LE 16 ","(3b) higher tertiary education","159","0.247996108899662","0.216297821162356","0.279694396636969"
"A little","2002","Couple + C. GT 16 ","(0) in school","31","0.142577349276726","0.100638626069206","0.184516072484246"
"A little","2002","Couple + C. GT 16 ","(1a) inadequately completed","28","","",""
"A little","2002","Couple + C. GT 16 ","(1b) general elementary school","135","0.382871143013379","0.332448195671033","0.433294090355724"
"A little","2002","Couple + C. GT 16 ","(1c) basic vocational qualification","370","0.390850269315505","0.359473554525116","0.422226984105894"
"A little","2002","Couple + C. GT 16 ","(2b) intermediate general qualification","37","0.165936375710986","0.117857471203637","0.214015280218334"
"A little","2002","Couple + C. GT 16 ","(2a) intermediate vocational","306","0.332983768462885","0.301226536392858","0.364741000532912"
"A little","2002","Couple + C. GT 16 ","(2c_gen) general maturity certificate","56","0.180993782617256","0.140307847954931","0.221679717279581"
"A little","2002","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","59","0.328353490395353","0.264988691180707","0.391718289609999"
"A little","2002","Couple + C. GT 16 ","(3a) lower tertiary education","103","0.373063445933263","0.31569541912307","0.430431472743456"
"A little","2002","Couple + C. GT 16 ","(3b) higher tertiary education","154","0.374127447531745","0.327683106850205","0.420571788213285"
"A little","2002","Couple + C. LE and GT 16","(0) in school","27","","",""
"A little","2002","Couple + C. LE and GT 16","(1a) inadequately completed","10","","",""
"A little","2002","Couple + C. LE and GT 16","(1b) general elementary school","54","0.275652362205741","0.213568898863667","0.337735825547815"
"A little","2002","Couple + C. LE and GT 16","(1c) basic vocational qualification","121","0.32339985162967","0.274671422346998","0.372128280912343"
"A little","2002","Couple + C. LE and GT 16","(2b) intermediate general qualification","23","","",""
"A little","2002","Couple + C. LE and GT 16","(2a) intermediate vocational","155","0.369471886732553","0.323530077991974","0.415413695473132"
"A little","2002","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","18","","",""
"A little","2002","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","33","0.378346399806916","0.279246501965323","0.477446297648508"
"A little","2002","Couple + C. LE and GT 16","(3a) lower tertiary education","31","0.239523210483455","0.15976626147702","0.319280159489891"
"A little","2002","Couple + C. LE and GT 16","(3b) higher tertiary education","75","0.401311545402635","0.332689868924356","0.469933221880915"
"Not at all","2002","1-pers.-HH","(0) in school","3","","",""
"Not at all","2002","1-pers.-HH","(1a) inadequately completed","8","","",""
"Not at all","2002","1-pers.-HH","(1b) general elementary school","77","0.156198376812618","0.120884653438563","0.191512100186672"
"Not at all","2002","1-pers.-HH","(1c) basic vocational qualification","322","0.334708402897513","0.304716973874433","0.364699831920592"
"Not at all","2002","1-pers.-HH","(2b) intermediate general qualification","20","","",""
"Not at all","2002","1-pers.-HH","(2a) intermediate vocational","354","0.494745998588622","0.456746025032931","0.532745972144313"
"Not at all","2002","1-pers.-HH","(2c_gen) general maturity certificate","108","0.743436911000095","0.670833029609676","0.816040792390515"
"Not at all","2002","1-pers.-HH","(2c_voc) vocational maturity certificate","152","0.567436511693196","0.505776185406188","0.629096837980203"
"Not at all","2002","1-pers.-HH","(3a) lower tertiary education","121","0.534421931875247","0.468805894840354","0.600037968910139"
"Not at all","2002","1-pers.-HH","(3b) higher tertiary education","186","0.552724257551335","0.496831796306111","0.608616718796559"
"Not at all","2002","(Married) couple without C. ","(0) in school","5","","",""
"Not at all","2002","(Married) couple without C. ","(1a) inadequately completed","24","","",""
"Not at all","2002","(Married) couple without C. ","(1b) general elementary school","196","0.254461858129398","0.222952007704512","0.285971708554284"
"Not at all","2002","(Married) couple without C. ","(1c) basic vocational qualification","818","0.27982666475974","0.263139261545758","0.296514067973722"
"Not at all","2002","(Married) couple without C. ","(2b) intermediate general qualification","29","","",""
"Not at all","2002","(Married) couple without C. ","(2a) intermediate vocational","713","0.441146552628735","0.415952148492549","0.46634095676492"
"Not at all","2002","(Married) couple without C. ","(2c_gen) general maturity certificate","76","0.779157676551058","0.698259033906539","0.860056319195576"
"Not at all","2002","(Married) couple without C. ","(2c_voc) vocational maturity certificate","238","0.471051108354097","0.425386196994096","0.516716019714098"
"Not at all","2002","(Married) couple without C. ","(3a) lower tertiary education","290","0.376379428028034","0.340489529817764","0.412269326238305"
"Not at all","2002","(Married) couple without C. ","(3b) higher tertiary education","513","0.496045582253128","0.464789988496685","0.52730117600957"
"Not at all","2002","Single parent ","(0) in school","59","0.894677386007651","0.818876922543587","0.970477849471715"
"Not at all","2002","Single parent ","(1a) inadequately completed","10","","",""
"Not at all","2002","Single parent ","(1b) general elementary school","81","0.512449868439492","0.43547908345605","0.589420653422933"
"Not at all","2002","Single parent ","(1c) basic vocational qualification","142","0.589651208498036","0.529628938804449","0.649673478191624"
"Not at all","2002","Single parent ","(2b) intermediate general qualification","64","0.745602297328166","0.653555416405197","0.837649178251135"
"Not at all","2002","Single parent ","(2a) intermediate vocational","162","0.531138044131994","0.472790694492079","0.589485393771909"
"Not at all","2002","Single parent ","(2c_gen) general maturity certificate","48","0.837651151535405","0.741917006222188","0.933385296848621"
"Not at all","2002","Single parent ","(2c_voc) vocational maturity certificate","38","0.569515780692204","0.442087567537934","0.696943993846473"
"Not at all","2002","Single parent ","(3a) lower tertiary education","24","","",""
"Not at all","2002","Single parent ","(3b) higher tertiary education","47","0.564692042365972","0.454663609665645","0.674720475066299"
"Not at all","2002","Couple + C. LE 16 ","(0) in school","","","",""
"Not at all","2002","Couple + C. LE 16 ","(1a) inadequately completed","31","0.611439104580687","0.472089637238597","0.750788571922777"
"Not at all","2002","Couple + C. LE 16 ","(1b) general elementary school","187","0.663083744174164","0.607220401674409","0.718947086673919"
"Not at all","2002","Couple + C. LE 16 ","(1c) basic vocational qualification","739","0.613202773232502","0.584844690378286","0.641560856086719"
"Not at all","2002","Couple + C. LE 16 ","(2b) intermediate general qualification","39","0.623296035739449","0.501696910379843","0.744895161099054"
"Not at all","2002","Couple + C. LE 16 ","(2a) intermediate vocational","956","0.639916660205876","0.615672964312551","0.664160356099201"
"Not at all","2002","Couple + C. LE 16 ","(2c_gen) general maturity certificate","65","0.721496259196226","0.626756686040555","0.816235832351897"
"Not at all","2002","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","341","0.675235700746643","0.633814833851859","0.716656567641426"
"Not at all","2002","Couple + C. LE 16 ","(3a) lower tertiary education","295","0.695792552579405","0.651313862449905","0.740271242708905"
"Not at all","2002","Couple + C. LE 16 ","(3b) higher tertiary education","539","0.729847684399085","0.697254725382497","0.762440643415672"
"Not at all","2002","Couple + C. GT 16 ","(0) in school","232","0.844448301187013","0.800975625351979","0.887920977022047"
"Not at all","2002","Couple + C. GT 16 ","(1a) inadequately completed","17","","",""
"Not at all","2002","Couple + C. GT 16 ","(1b) general elementary school","157","0.440513753476092","0.389015983079359","0.492011523872825"
"Not at all","2002","Couple + C. GT 16 ","(1c) basic vocational qualification","428","0.44910819020795","0.417123004289288","0.481093376126611"
"Not at all","2002","Couple + C. GT 16 ","(2b) intermediate general qualification","187","0.796665550888479","0.744650662166002","0.848680439610956"
"Not at all","2002","Couple + C. GT 16 ","(2a) intermediate vocational","459","0.565700037697376","0.532299696049795","0.599100379344957"
"Not at all","2002","Couple + C. GT 16 ","(2c_gen) general maturity certificate","286","0.816127183791264","0.775191075250155","0.857063292332373"
"Not at all","2002","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","130","0.550533076051833","0.483413772653039","0.617652379450627"
"Not at all","2002","Couple + C. GT 16 ","(3a) lower tertiary education","148","0.534923608362217","0.47575725575797","0.594089960966464"
"Not at all","2002","Couple + C. GT 16 ","(3b) higher tertiary education","237","0.529380870310595","0.481473870541852","0.577287870079338"
"Not at all","2002","Couple + C. LE and GT 16","(0) in school","224","0.858603793236876","0.815838320061267","0.901369266412485"
"Not at all","2002","Couple + C. LE and GT 16","(1a) inadequately completed","10","","",""
"Not at all","2002","Couple + C. LE and GT 16","(1b) general elementary school","132","0.65301675418862","0.586880747671794","0.719152760705446"
"Not at all","2002","Couple + C. LE and GT 16","(1c) basic vocational qualification","200","0.569079769586629","0.5174938145573","0.620665724615958"
"Not at all","2002","Couple + C. LE and GT 16","(2b) intermediate general qualification","107","0.834870202088793","0.771044056298729","0.898696347878856"
"Not at all","2002","Couple + C. LE and GT 16","(2a) intermediate vocational","241","0.579206244564235","0.532215056685246","0.626197432443224"
"Not at all","2002","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","101","0.783579713900087","0.711098105184588","0.856061322615586"
"Not at all","2002","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","52","0.560280898014777","0.458855959859865","0.661705836169689"
"Not at all","2002","Couple + C. LE and GT 16","(3a) lower tertiary education","76","0.693475578385001","0.607316732080659","0.779634424689342"
"Not at all","2002","Couple + C. LE and GT 16","(3b) higher tertiary education","116","0.551941429090032","0.48232144064295","0.621561417537114"
"Strong","2003","1-pers.-HH","(0) in school","","","",""
"Strong","2003","1-pers.-HH","(1a) inadequately completed","","","",""
"Strong","2003","1-pers.-HH","(1b) general elementary school","","","",""
"Strong","2003","1-pers.-HH","(1c) basic vocational qualification","","","",""
"Strong","2003","1-pers.-HH","(2b) intermediate general qualification","","","",""
"Strong","2003","1-pers.-HH","(2a) intermediate vocational","","","",""
"Strong","2003","1-pers.-HH","(2c_gen) general maturity certificate","","","",""
"Strong","2003","1-pers.-HH","(2c_voc) vocational maturity certificate","","","",""
"Strong","2003","1-pers.-HH","(3a) lower tertiary education","","","",""
"Strong","2003","1-pers.-HH","(3b) higher tertiary education","","","",""
"Strong","2003","(Married) couple without C. ","(0) in school","","","",""
"Strong","2003","(Married) couple without C. ","(1a) inadequately completed","","","",""
"Strong","2003","(Married) couple without C. ","(1b) general elementary school","","","",""
"Strong","2003","(Married) couple without C. ","(1c) basic vocational qualification","","","",""
"Strong","2003","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"Strong","2003","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"Strong","2003","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"Strong","2003","(Married) couple without C. ","(2c_voc) vocational maturity certificate","","","",""
"Strong","2003","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"Strong","2003","(Married) couple without C. ","(3b) higher tertiary education","","","",""
"Strong","2003","Single parent ","(0) in school","","","",""
"Strong","2003","Single parent ","(1a) inadequately completed","","","",""
"Strong","2003","Single parent ","(1b) general elementary school","","","",""
"Strong","2003","Single parent ","(1c) basic vocational qualification","","","",""
"Strong","2003","Single parent ","(2b) intermediate general qualification","","","",""
"Strong","2003","Single parent ","(2a) intermediate vocational","","","",""
"Strong","2003","Single parent ","(2c_gen) general maturity certificate","","","",""
"Strong","2003","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Strong","2003","Single parent ","(3a) lower tertiary education","","","",""
"Strong","2003","Single parent ","(3b) higher tertiary education","","","",""
"Strong","2003","Couple + C. LE 16 ","(0) in school","","","",""
"Strong","2003","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Strong","2003","Couple + C. LE 16 ","(1b) general elementary school","","","",""
"Strong","2003","Couple + C. LE 16 ","(1c) basic vocational qualification","","","",""
"Strong","2003","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Strong","2003","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"Strong","2003","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"Strong","2003","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","","","",""
"Strong","2003","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Strong","2003","Couple + C. LE 16 ","(3b) higher tertiary education","","","",""
"Strong","2003","Couple + C. GT 16 ","(0) in school","","","",""
"Strong","2003","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Strong","2003","Couple + C. GT 16 ","(1b) general elementary school","","","",""
"Strong","2003","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"Strong","2003","Couple + C. GT 16 ","(2b) intermediate general qualification","","","",""
"Strong","2003","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"Strong","2003","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","",""
"Strong","2003","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"Strong","2003","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Strong","2003","Couple + C. GT 16 ","(3b) higher tertiary education","","","",""
"Strong","2003","Couple + C. LE and GT 16","(0) in school","","","",""
"Strong","2003","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Strong","2003","Couple + C. LE and GT 16","(1b) general elementary school","","","",""
"Strong","2003","Couple + C. LE and GT 16","(1c) basic vocational qualification","","","",""
"Strong","2003","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Strong","2003","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Strong","2003","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"Strong","2003","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Strong","2003","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Strong","2003","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"A little","2003","1-pers.-HH","(0) in school","","","",""
"A little","2003","1-pers.-HH","(1a) inadequately completed","","","",""
"A little","2003","1-pers.-HH","(1b) general elementary school","","","",""
"A little","2003","1-pers.-HH","(1c) basic vocational qualification","","","",""
"A little","2003","1-pers.-HH","(2b) intermediate general qualification","","","",""
"A little","2003","1-pers.-HH","(2a) intermediate vocational","","","",""
"A little","2003","1-pers.-HH","(2c_gen) general maturity certificate","","","",""
"A little","2003","1-pers.-HH","(2c_voc) vocational maturity certificate","","","",""
"A little","2003","1-pers.-HH","(3a) lower tertiary education","","","",""
"A little","2003","1-pers.-HH","(3b) higher tertiary education","","","",""
"A little","2003","(Married) couple without C. ","(0) in school","","","",""
"A little","2003","(Married) couple without C. ","(1a) inadequately completed","","","",""
"A little","2003","(Married) couple without C. ","(1b) general elementary school","","","",""
"A little","2003","(Married) couple without C. ","(1c) basic vocational qualification","","","",""
"A little","2003","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"A little","2003","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"A little","2003","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"A little","2003","(Married) couple without C. ","(2c_voc) vocational maturity certificate","","","",""
"A little","2003","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"A little","2003","(Married) couple without C. ","(3b) higher tertiary education","","","",""
"A little","2003","Single parent ","(0) in school","","","",""
"A little","2003","Single parent ","(1a) inadequately completed","","","",""
"A little","2003","Single parent ","(1b) general elementary school","","","",""
"A little","2003","Single parent ","(1c) basic vocational qualification","","","",""
"A little","2003","Single parent ","(2b) intermediate general qualification","","","",""
"A little","2003","Single parent ","(2a) intermediate vocational","","","",""
"A little","2003","Single parent ","(2c_gen) general maturity certificate","","","",""
"A little","2003","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"A little","2003","Single parent ","(3a) lower tertiary education","","","",""
"A little","2003","Single parent ","(3b) higher tertiary education","","","",""
"A little","2003","Couple + C. LE 16 ","(0) in school","","","",""
"A little","2003","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"A little","2003","Couple + C. LE 16 ","(1b) general elementary school","","","",""
"A little","2003","Couple + C. LE 16 ","(1c) basic vocational qualification","","","",""
"A little","2003","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"A little","2003","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"A little","2003","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"A little","2003","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","","","",""
"A little","2003","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"A little","2003","Couple + C. LE 16 ","(3b) higher tertiary education","","","",""
"A little","2003","Couple + C. GT 16 ","(0) in school","","","",""
"A little","2003","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"A little","2003","Couple + C. GT 16 ","(1b) general elementary school","","","",""
"A little","2003","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"A little","2003","Couple + C. GT 16 ","(2b) intermediate general qualification","","","",""
"A little","2003","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"A little","2003","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","",""
"A little","2003","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"A little","2003","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"A little","2003","Couple + C. GT 16 ","(3b) higher tertiary education","","","",""
"A little","2003","Couple + C. LE and GT 16","(0) in school","","","",""
"A little","2003","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"A little","2003","Couple + C. LE and GT 16","(1b) general elementary school","","","",""
"A little","2003","Couple + C. LE and GT 16","(1c) basic vocational qualification","","","",""
"A little","2003","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"A little","2003","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"A little","2003","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"A little","2003","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"A little","2003","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"A little","2003","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"Not at all","2003","1-pers.-HH","(0) in school","","","",""
"Not at all","2003","1-pers.-HH","(1a) inadequately completed","","","",""
"Not at all","2003","1-pers.-HH","(1b) general elementary school","","","",""
"Not at all","2003","1-pers.-HH","(1c) basic vocational qualification","","","",""
"Not at all","2003","1-pers.-HH","(2b) intermediate general qualification","","","",""
"Not at all","2003","1-pers.-HH","(2a) intermediate vocational","","","",""
"Not at all","2003","1-pers.-HH","(2c_gen) general maturity certificate","","","",""
"Not at all","2003","1-pers.-HH","(2c_voc) vocational maturity certificate","","","",""
"Not at all","2003","1-pers.-HH","(3a) lower tertiary education","","","",""
"Not at all","2003","1-pers.-HH","(3b) higher tertiary education","","","",""
"Not at all","2003","(Married) couple without C. ","(0) in school","","","",""
"Not at all","2003","(Married) couple without C. ","(1a) inadequately completed","","","",""
"Not at all","2003","(Married) couple without C. ","(1b) general elementary school","","","",""
"Not at all","2003","(Married) couple without C. ","(1c) basic vocational qualification","","","",""
"Not at all","2003","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"Not at all","2003","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"Not at all","2003","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"Not at all","2003","(Married) couple without C. ","(2c_voc) vocational maturity certificate","","","",""
"Not at all","2003","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"Not at all","2003","(Married) couple without C. ","(3b) higher tertiary education","","","",""
"Not at all","2003","Single parent ","(0) in school","","","",""
