"ple0005","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"A little","2002","Part Time","Single parent ","90","0.288719089450373","0.240046516964621","0.337391661936124","2"
"A little","2002","Part Time","(Married) couple without C. ","529","0.428103227055674","0.400507128583695","0.455699325527652","2"
"A little","2002","Part Time","Couple + C. LE 16 ","418","0.320718818780704","0.29639919319241","0.345038444368997","2"
"A little","2002","Part Time","1-pers.-HH","144","0.3387331341359","0.295053696193256","0.382412572078544","2"
"A little","2002","Full Time","Couple + C. LE and GT 16","277","0.308055816210217","0.277127131832159","0.338984500588275","2"
"A little","2002","Part Time","Couple + C. GT 16 ","326","0.325635948862464","0.297182978689332","0.354088919035597","2"
"A little","2002","Part Time","Couple + C. LE and GT 16","172","0.299233423723543","0.262408096962814","0.336058750484271","2"
"A little","2002","Not Working","Couple + C. GT 16 ","339","0.329094532920298","0.302123982167437","0.356065083673158","2"
"A little","2002","Full Time","Couple + C. GT 16 ","626","0.32477307206332","0.303036687809638","0.346509456317002","2"
"A little","2002","Not Working","Couple + C. LE and GT 16","104","0.213057935061809","0.177202956666589","0.248912913457028","2"
"A little","2002","Not Working","Couple + C. LE 16 ","261","0.319866784212095","0.289154452152013","0.350579116272178","2"
"A little","2002","Full Time","Couple + C. LE 16 ","652","0.278355739188262","0.260565044304283","0.296146434072242","2"
"A little","2002","Full Time","(Married) couple without C. ","887","0.347200606559595","0.329152621600979","0.36524859151821","2"
"A little","2002","Full Time","Single parent ","135","0.331134489808576","0.286755457554635","0.375513522062518","2"
"A little","2002","Full Time","1-pers.-HH","315","0.29919062597866","0.272480553750536","0.325900698206784","2"
"A little","2002","Not Working","1-pers.-HH","577","0.406783964382554","0.381385464864568","0.432182463900539","2"
"A little","2002","Not Working","(Married) couple without C. ","1684","0.478240883261062","0.461808812837801","0.494672953684323","2"
"A little","2002","Not Working","Single parent ","105","0.280745087817914","0.234708296155665","0.326781879480163","2"
"Not at all","2002","Full Time","Couple + C. LE and GT 16","546","0.647010296965402","0.61499571588627","0.679024878044534","3"
"Not at all","2002","Part Time","1-pers.-HH","264","0.561794145083979","0.516002366471889","0.607585923696069","3"
"Not at all","2002","Not Working","Couple + C. GT 16 ","635","0.485947284396229","0.457259485721087","0.514635083071371","3"
"Not at all","2002","Not Working","Couple + C. LE 16 ","562","0.605869006654029","0.573692351776611","0.638045661531447","3"
"Not at all","2002","Full Time","Couple + C. GT 16 ","1046","0.59903216163664","0.576283688151179","0.6217806351221","3"
"Not at all","2002","Full Time","(Married) couple without C. ","1574","0.564902479858029","0.546108071609927","0.583696888106131","3"
"Not at all","2002","Not Working","Couple + C. LE and GT 16","365","0.71868628795314","0.679313664059875","0.758058911846405","3"
"Not at all","2002","Full Time","Couple + C. LE 16 ","1694","0.67818927828757","0.659645127293568","0.696733429281573","3"
"Not at all","2002","Full Time","Single parent ","279","0.630119793201973","0.584594964073821","0.675644622330124","3"
"Not at all","2002","Full Time","1-pers.-HH","769","0.659842408307262","0.632207290756311","0.687477525858214","3"
"Not at all","2002","Part Time","(Married) couple without C. ","540","0.420959025423538","0.393423765956543","0.448494284890533","3"
"Not at all","2002","Part Time","Single parent ","226","0.661054527972287","0.610214060556801","0.711894995387773","3"
"Not at all","2002","Part Time","Couple + C. LE 16 ","944","0.639692834499272","0.614678320837175","0.66470734816137","3"
"Not at all","2002","Part Time","Couple + C. GT 16 ","646","0.590220821730158","0.560360365538146","0.620081277922169","3"
"Not at all","2002","Part Time","Couple + C. LE and GT 16","386","0.633195042984664","0.594438840188694","0.671951245780634","3"
"Not at all","2002","Not Working","1-pers.-HH","322","0.197261379529054","0.176686949216002","0.217835809842107","3"
"Not at all","2002","Not Working","(Married) couple without C. ","802","0.208044101268459","0.194691615714886","0.221396586822032","3"
"Not at all","2002","Not Working","Single parent ","186","0.503159493617004","0.45193603699086","0.554382950243147","3"
"Strong","2002","Full Time","1-pers.-HH","45","0.0409669657140779","0.0294049167908427","0.0525290146373131","1"
"Strong","2002","Full Time","(Married) couple without C. ","212","0.0878969135823764","0.0771630174853027","0.0986308096794502","1"
"Strong","2002","Full Time","Single parent ","18","","","","1"
"Strong","2002","Full Time","Couple + C. LE 16 ","92","0.0434549825241673","0.0353620906665347","0.0515478743818","1"
"Strong","2002","Full Time","Couple + C. GT 16 ","111","0.0761947663000406","0.0638800276544411","0.0885095049456401","1"
"Strong","2002","Full Time","Couple + C. LE and GT 16","33","0.0449338868243811","0.0310562690962149","0.0588115045525473","1"
"Strong","2002","Part Time","1-pers.-HH","43","0.0994727207801211","0.071850394230953","0.127095047329289","1"
"Strong","2002","Part Time","(Married) couple without C. ","166","0.150937747520788","0.13097210406424","0.170903390977336","1"
"Strong","2002","Part Time","Single parent ","17","","","","1"
"Strong","2002","Part Time","Couple + C. LE 16 ","53","0.0395883467200241","0.0294286144347465","0.0497480790053017","1"
"Strong","2002","Part Time","Couple + C. GT 16 ","70","0.0841432294073776","0.067287886208766","0.100998572605989","1"
"Strong","2002","Part Time","Couple + C. LE and GT 16","36","0.0675715332917933","0.0473858006216914","0.0877572659618952","1"
"Strong","2002","Not Working","1-pers.-HH","538","0.395954656088392","0.370668826622812","0.421240485553973","1"
"Strong","2002","Not Working","(Married) couple without C. ","1064","0.313715015470479","0.298451526543754","0.328978504397204","1"
"Strong","2002","Not Working","Single parent ","75","0.216095418565083","0.173929464685654","0.258261372444512","1"
"Strong","2002","Not Working","Couple + C. LE 16 ","63","0.0742642091338757","0.0569992904305596","0.0915291278371918","1"
"Strong","2002","Not Working","Couple + C. GT 16 ","192","0.184958182683474","0.162672520837397","0.20724384452955","1"
"Strong","2002","Not Working","Couple + C. LE and GT 16","32","0.0682557769850511","0.0461733252521932","0.090338228717909","1"
"A little","2003","Full Time","Couple + C. LE and GT 16","","","","","2"
"A little","2003","Part Time","1-pers.-HH","","","","","2"
"A little","2003","Part Time","Single parent ","","","","","2"
"A little","2003","Part Time","Couple + C. LE 16 ","","","","","2"
"A little","2003","Part Time","(Married) couple without C. ","","","","","2"
"A little","2003","Full Time","Couple + C. GT 16 ","","","","","2"
"A little","2003","Not Working","Couple + C. LE and GT 16","","","","","2"
"A little","2003","Full Time","Couple + C. LE 16 ","","","","","2"
"A little","2003","Full Time","Single parent ","","","","","2"
"A little","2003","Full Time","(Married) couple without C. ","","","","","2"
"A little","2003","Part Time","Couple + C. GT 16 ","","","","","2"
"A little","2003","Part Time","Couple + C. LE and GT 16","","","","","2"
"A little","2003","Not Working","Couple + C. LE 16 ","","","","","2"
"A little","2003","Not Working","Couple + C. GT 16 ","","","","","2"
"A little","2003","Full Time","1-pers.-HH","","","","","2"
"A little","2003","Not Working","(Married) couple without C. ","","","","","2"
"A little","2003","Not Working","1-pers.-HH","","","","","2"
"A little","2003","Not Working","Single parent ","","","","","2"
"Not at all","2003","Full Time","Couple + C. GT 16 ","","","","","3"
"Not at all","2003","Not Working","Couple + C. LE and GT 16","","","","","3"
"Not at all","2003","Full Time","Couple + C. LE 16 ","","","","","3"
"Not at all","2003","Full Time","1-pers.-HH","","","","","3"
"Not at all","2003","Full Time","(Married) couple without C. ","","","","","3"
"Not at all","2003","Part Time","1-pers.-HH","","","","","3"
"Not at all","2003","Full Time","Couple + C. LE and GT 16","","","","","3"
"Not at all","2003","Not Working","Couple + C. LE 16 ","","","","","3"
"Not at all","2003","Not Working","Couple + C. GT 16 ","","","","","3"
"Not at all","2003","Full Time","Single parent ","","","","","3"
"Not at all","2003","Part Time","(Married) couple without C. ","","","","","3"
"Not at all","2003","Part Time","Single parent ","","","","","3"
