"ple0005","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Strong","2002","16-34 y.","(0) in school","8","","",""
"Strong","2002","16-34 y.","(1a) inadequately completed","3","","",""
"Strong","2002","16-34 y.","(1b) general elementary school","18","","",""
"Strong","2002","16-34 y.","(1c) basic vocational qualification","28","","",""
"Strong","2002","16-34 y.","(2b) intermediate general qualification","8","","",""
"Strong","2002","16-34 y.","(2a) intermediate vocational","71","0.0427310146724949","0.0326526160622882","0.0528094132827016"
"Strong","2002","16-34 y.","(2c_gen) general maturity certificate","8","","",""
"Strong","2002","16-34 y.","(2c_voc) vocational maturity certificate","14","","",""
"Strong","2002","16-34 y.","(3a) lower tertiary education","7","","",""
"Strong","2002","16-34 y.","(3b) higher tertiary education","8","","",""
"Strong","2002","35-65 y.","(0) in school","","","",""
"Strong","2002","35-65 y.","(1a) inadequately completed","34","0.200997333187291","0.141623056942173","0.260371609432408"
"Strong","2002","35-65 y.","(1b) general elementary school","217","0.210470996444689","0.185065357715385","0.235876635173992"
"Strong","2002","35-65 y.","(1c) basic vocational qualification","679","0.169295920439986","0.157927336617895","0.180664504262077"
"Strong","2002","35-65 y.","(2b) intermediate general qualification","19","","",""
"Strong","2002","35-65 y.","(2a) intermediate vocational","309","0.0961198154548904","0.0862019535220638","0.106037677387717"
"Strong","2002","35-65 y.","(2c_gen) general maturity certificate","6","","",""
"Strong","2002","35-65 y.","(2c_voc) vocational maturity certificate","85","0.11027967193081","0.0898491855776676","0.130710158283952"
"Strong","2002","35-65 y.","(3a) lower tertiary education","110","0.0960805563038015","0.0800545195599655","0.112106593047638"
"Strong","2002","35-65 y.","(3b) higher tertiary education","107","0.0594780323443348","0.0493185753402958","0.0696374893483738"
"Strong","2002","66 and older","(0) in school","","","",""
"Strong","2002","66 and older","(1a) inadequately completed","33","0.523620111278929","0.403127340327586","0.644112882230271"
"Strong","2002","66 and older","(1b) general elementary school","331","0.463486859228204","0.428080644417633","0.498893074038774"
"Strong","2002","66 and older","(1c) basic vocational qualification","583","0.354969656676802","0.331902325435832","0.378036987917773"
"Strong","2002","66 and older","(2b) intermediate general qualification","17","","",""
"Strong","2002","66 and older","(2a) intermediate vocational","126","0.360286286688385","0.312942145863443","0.407630427513327"
"Strong","2002","66 and older","(2c_gen) general maturity certificate","1","","",""
"Strong","2002","66 and older","(2c_voc) vocational maturity certificate","46","0.381533599541843","0.299591769876608","0.463475429207079"
"Strong","2002","66 and older","(3a) lower tertiary education","64","0.304519662969203","0.246417852155445","0.36262147378296"
"Strong","2002","66 and older","(3b) higher tertiary education","64","0.253521958257323","0.204539217055444","0.302504699459203"
"A little","2002","16-34 y.","(0) in school","65","0.123689820521405","0.0976698715143323","0.149709769528479"
"A little","2002","16-34 y.","(1a) inadequately completed","6","","",""
"A little","2002","16-34 y.","(1b) general elementary school","105","0.220343104399935","0.185188763763811","0.255497445036058"
"A little","2002","16-34 y.","(1c) basic vocational qualification","180","0.246644659464712","0.217014184575057","0.276275134354367"
"A little","2002","16-34 y.","(2b) intermediate general qualification","100","0.18561791554088","0.152391823014577","0.218844008067183"
"A little","2002","16-34 y.","(2a) intermediate vocational","360","0.242301185007572","0.220949654699899","0.263652715315244"
"A little","2002","16-34 y.","(2c_gen) general maturity certificate","107","0.152208604949422","0.126413692420375","0.178003517478469"
"A little","2002","16-34 y.","(2c_voc) vocational maturity certificate","118","0.22234923187019","0.187660480184061","0.257037983556319"
"A little","2002","16-34 y.","(3a) lower tertiary education","50","0.202375459632313","0.153539514763909","0.251211404500718"
"A little","2002","16-34 y.","(3b) higher tertiary education","73","0.204162925700226","0.16292321759232","0.245402633808133"
"A little","2002","35-65 y.","(0) in school","","","",""
"A little","2002","35-65 y.","(1a) inadequately completed","79","0.443104501799758","0.369505995308659","0.516703008290857"
"A little","2002","35-65 y.","(1b) general elementary school","409","0.429425203391955","0.398575570360784","0.460274836423125"
"A little","2002","35-65 y.","(1c) basic vocational qualification","1643","0.39756355230365","0.382727483085923","0.412399621521376"
"A little","2002","35-65 y.","(2b) intermediate general qualification","32","0.356983255152232","0.260639991884394","0.45332651842007"
"A little","2002","35-65 y.","(2a) intermediate vocational","1325","0.383796235279746","0.367433018270754","0.400159452288738"
"A little","2002","35-65 y.","(2c_gen) general maturity certificate","45","0.383592801305995","0.300640163516659","0.46654543909533"
"A little","2002","35-65 y.","(2c_voc) vocational maturity certificate","301","0.356137728432003","0.324905016417691","0.387370440446314"
"A little","2002","35-65 y.","(3a) lower tertiary education","463","0.353102608748967","0.32711228565114","0.379092931846795"
"A little","2002","35-65 y.","(3b) higher tertiary education","672","0.347280278631659","0.326829438374156","0.367731118889162"
"A little","2002","66 and older","(0) in school","","","",""
"A little","2002","66 and older","(1a) inadequately completed","29","","",""
"A little","2002","66 and older","(1b) general elementary school","324","0.408276845499638","0.373378305164353","0.443175385834923"
"A little","2002","66 and older","(1c) basic vocational qualification","798","0.483606893940528","0.45951626581468","0.507697522066376"
"A little","2002","66 and older","(2b) intermediate general qualification","14","","",""
"A little","2002","66 and older","(2a) intermediate vocational","189","0.473631794850028","0.424392163619495","0.52287142608056"
"A little","2002","66 and older","(2c_gen) general maturity certificate","9","","",""
"A little","2002","66 and older","(2c_voc) vocational maturity certificate","62","0.446246615322003","0.362392019265209","0.530101211378797"
"A little","2002","66 and older","(3a) lower tertiary education","134","0.545654696806237","0.482792212518428","0.608517181094047"
"A little","2002","66 and older","(3b) higher tertiary education","155","0.512053803865773","0.455771671465625","0.56833593626592"
"Not at all","2002","16-34 y.","(0) in school","542","0.863813214455918","0.836705809763357","0.890920619148479"
"Not at all","2002","16-34 y.","(1a) inadequately completed","42","0.888263245124296","0.801799931368296","0.974726558880295"
"Not at all","2002","16-34 y.","(1b) general elementary school","411","0.747755021572041","0.710919366613705","0.784590676530376"
"Not at all","2002","16-34 y.","(1c) basic vocational qualification","605","0.722529727505849","0.691751832861463","0.753307622150236"
"Not at all","2002","16-34 y.","(2b) intermediate general qualification","418","0.795527970490108","0.761061254961812","0.829994686018404"
"Not at all","2002","16-34 y.","(2a) intermediate vocational","1116","0.714967800319933","0.692472430466462","0.737463170173405"
"Not at all","2002","16-34 y.","(2c_gen) general maturity certificate","630","0.838154432416199","0.811707069017409","0.864601795814989"
"Not at all","2002","16-34 y.","(2c_voc) vocational maturity certificate","420","0.752020551528519","0.715995778628848","0.788045324428189"
"Not at all","2002","16-34 y.","(3a) lower tertiary education","203","0.744840468296989","0.691849854810912","0.797831081783066"
"Not at all","2002","16-34 y.","(3b) higher tertiary education","286","0.770236112103488","0.727196546156964","0.813275678050012"
"Not at all","2002","35-65 y.","(0) in school","","","",""
"Not at all","2002","35-65 y.","(1a) inadequately completed","62","0.355898165012951","0.284961754410762","0.426834575615141"
"Not at all","2002","35-65 y.","(1b) general elementary school","363","0.360103800163357","0.330186764236341","0.390020836090372"
"Not at all","2002","35-65 y.","(1c) basic vocational qualification","1858","0.433140527256364","0.418119070052841","0.448161984459888"
"Not at all","2002","35-65 y.","(2b) intermediate general qualification","44","0.437018879075036","0.337275677662246","0.536762080487826"
"Not at all","2002","35-65 y.","(2a) intermediate vocational","1759","0.520083949265363","0.503273646936508","0.536894251594218"
"Not at all","2002","35-65 y.","(2c_gen) general maturity certificate","81","0.576570630173757","0.492280277180404","0.660860983167111"
"Not at all","2002","35-65 y.","(2c_voc) vocational maturity certificate","517","0.533582599637188","0.50104448258263","0.566120716691745"
"Not at all","2002","35-65 y.","(3a) lower tertiary education","726","0.550816834947231","0.523767359118562","0.5778663107759"
"Not at all","2002","35-65 y.","(3b) higher tertiary education","1303","0.593241689024006","0.572141236107057","0.614342141940955"
"Not at all","2002","66 and older","(0) in school","","","",""
"Not at all","2002","66 and older","(1a) inadequately completed","4","","",""
"Not at all","2002","66 and older","(1b) general elementary school","107","0.128236295272158","0.104496581493367","0.15197600905095"
