"ple0005","year","pgcasmin","sampreg","n","percent","lower_confidence","upper_confidence"
"A little","2002","(3b) higher tertiary education","East Germany","248","0.428157953000501","0.389396417323384","0.466919488677618"
"Not at all","2002","(0) in school","West Germany","412","0.875566190698144","0.84543534522479","0.905697036171499"
"Not at all","2002","(0) in school","East Germany","130","0.819103852757297","0.758308291301302","0.879899414213291"
"Not at all","2002","(1a) inadequately completed","West Germany","99","0.376436378186767","0.318859274115989","0.434013482257546"
"Not at all","2002","(1a) inadequately completed","East Germany","9","","",""
"Not at all","2002","(1b) general elementary school","West Germany","807","0.353616162527134","0.332767235753251","0.374465089301016"
"Not at all","2002","(1b) general elementary school","East Germany","74","0.257499936509498","0.204854350441069","0.310145522577928"
"Not at all","2002","(1c) basic vocational qualification","West Germany","2422","0.413876702330366","0.400734070296224","0.427019334364508"
"Not at all","2002","(1c) basic vocational qualification","East Germany","313","0.237433055999683","0.213853858775399","0.261012253223966"
"Not at all","2002","(2b) intermediate general qualification","West Germany","352","0.673285269084103","0.631842434334839","0.714728103833367"
"Not at all","2002","(2b) intermediate general qualification","East Germany","118","0.681363693447198","0.610905650816921","0.751821736077475"
"Not at all","2002","(2a) intermediate vocational","West Germany","2005","0.540718544502501","0.524156711947681","0.557280377057321"
"Not at all","2002","(2a) intermediate vocational","East Germany","950","0.52184242966072","0.499123003864232","0.544561855457209"
"Not at all","2002","(2c_gen) general maturity certificate","West Germany","572","0.775904415295823","0.745297181028535","0.80651164956311"
"Not at all","2002","(2c_gen) general maturity certificate","East Germany","142","0.774290556816365","0.712703662544943","0.835877451087787"
"Not at all","2002","(2c_voc) vocational maturity certificate","West Germany","854","0.568315582194696","0.542480567623985","0.594150596765408"
"Not at all","2002","(2c_voc) vocational maturity certificate","East Germany","110","0.581233050704978","0.508756178998793","0.653709922411163"
"Not at all","2002","(3a) lower tertiary education","West Germany","694","0.592068234637947","0.563078569599715","0.62105789967618"
"Not at all","2002","(3a) lower tertiary education","East Germany","278","0.339814198883978","0.304625977002259","0.375002420765697"
"Not at all","2002","(3b) higher tertiary education","West Germany","1339","0.598944229526717","0.578110739061896","0.619777719991538"
"Not at all","2002","(3b) higher tertiary education","East Germany","334","0.469976597061163","0.430879315342709","0.509073878779618"
"Strong","2003","(0) in school","West Germany","","","",""
"Strong","2003","(0) in school","East Germany","","","",""
"Strong","2003","(1a) inadequately completed","West Germany","","","",""
"Strong","2003","(1a) inadequately completed","East Germany","","","",""
"Strong","2003","(1b) general elementary school","West Germany","","","",""
"Strong","2003","(1b) general elementary school","East Germany","","","",""
"Strong","2003","(1c) basic vocational qualification","West Germany","","","",""
"Strong","2003","(1c) basic vocational qualification","East Germany","","","",""
"Strong","2003","(2b) intermediate general qualification","West Germany","","","",""
"Strong","2003","(2b) intermediate general qualification","East Germany","","","",""
"Strong","2003","(2a) intermediate vocational","West Germany","","","",""
"Strong","2003","(2a) intermediate vocational","East Germany","","","",""
"Strong","2003","(2c_gen) general maturity certificate","West Germany","","","",""
"Strong","2003","(2c_gen) general maturity certificate","East Germany","","","",""
"Strong","2003","(2c_voc) vocational maturity certificate","West Germany","","","",""
"Strong","2003","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Strong","2003","(3a) lower tertiary education","West Germany","","","",""
"Strong","2003","(3a) lower tertiary education","East Germany","","","",""
"Strong","2003","(3b) higher tertiary education","West Germany","","","",""
"Strong","2003","(3b) higher tertiary education","East Germany","","","",""
"A little","2003","(0) in school","West Germany","","","",""
"A little","2003","(0) in school","East Germany","","","",""
"A little","2003","(1a) inadequately completed","West Germany","","","",""
"A little","2003","(1a) inadequately completed","East Germany","","","",""
"A little","2003","(1b) general elementary school","West Germany","","","",""
"A little","2003","(1b) general elementary school","East Germany","","","",""
"A little","2003","(1c) basic vocational qualification","West Germany","","","",""
"A little","2003","(1c) basic vocational qualification","East Germany","","","",""
"A little","2003","(2b) intermediate general qualification","West Germany","","","",""
"A little","2003","(2b) intermediate general qualification","East Germany","","","",""
"A little","2003","(2a) intermediate vocational","West Germany","","","",""
"A little","2003","(2a) intermediate vocational","East Germany","","","",""
"A little","2003","(2c_gen) general maturity certificate","West Germany","","","",""
"A little","2003","(2c_gen) general maturity certificate","East Germany","","","",""
"A little","2003","(2c_voc) vocational maturity certificate","West Germany","","","",""
"A little","2003","(2c_voc) vocational maturity certificate","East Germany","","","",""
"A little","2003","(3a) lower tertiary education","West Germany","","","",""
"A little","2003","(3a) lower tertiary education","East Germany","","","",""
"A little","2003","(3b) higher tertiary education","West Germany","","","",""
"A little","2003","(3b) higher tertiary education","East Germany","","","",""
"Not at all","2003","(0) in school","West Germany","","","",""
"Not at all","2003","(0) in school","East Germany","","","",""
"Not at all","2003","(1a) inadequately completed","West Germany","","","",""
"Not at all","2003","(1a) inadequately completed","East Germany","","","",""
"Not at all","2003","(1b) general elementary school","West Germany","","","",""
"Not at all","2003","(1b) general elementary school","East Germany","","","",""
"Not at all","2003","(1c) basic vocational qualification","West Germany","","","",""
"Not at all","2003","(1c) basic vocational qualification","East Germany","","","",""
"Not at all","2003","(2b) intermediate general qualification","West Germany","","","",""
"Not at all","2003","(2b) intermediate general qualification","East Germany","","","",""
"Not at all","2003","(2a) intermediate vocational","West Germany","","","",""
"Not at all","2003","(2a) intermediate vocational","East Germany","","","",""
"Not at all","2003","(2c_gen) general maturity certificate","West Germany","","","",""
"Not at all","2003","(2c_gen) general maturity certificate","East Germany","","","",""
"Not at all","2003","(2c_voc) vocational maturity certificate","West Germany","","","",""
"Not at all","2003","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Not at all","2003","(3a) lower tertiary education","West Germany","","","",""
"Not at all","2003","(3a) lower tertiary education","East Germany","","","",""
"Not at all","2003","(3b) higher tertiary education","West Germany","","","",""
"Not at all","2003","(3b) higher tertiary education","East Germany","","","",""
"Strong","2004","(0) in school","West Germany","2","","",""
"Strong","2004","(0) in school","East Germany","2","","",""
"Strong","2004","(1a) inadequately completed","West Germany","58","0.248215138012367","0.194234071845586","0.302196204179148"
"Strong","2004","(1a) inadequately completed","East Germany","2","","",""
"Strong","2004","(1b) general elementary school","West Germany","430","0.276925256826812","0.256178095004205","0.297672418649419"
"Strong","2004","(1b) general elementary school","East Germany","73","0.347396124044519","0.284902894589288","0.40988935349975"
"Strong","2004","(1c) basic vocational qualification","West Germany","921","0.208337728851414","0.196988571524079","0.219686886178748"
"Strong","2004","(1c) basic vocational qualification","East Germany","319","0.297970742982026","0.27163953455322","0.324301951410833"
"Strong","2004","(2b) intermediate general qualification","West Germany","34","0.104149752842191","0.0759276958281945","0.132371809856188"
"Strong","2004","(2b) intermediate general qualification","East Germany","9","","",""
"Strong","2004","(2a) intermediate vocational","West Germany","300","0.11976551816343","0.108595884723577","0.130935151603284"
"Strong","2004","(2a) intermediate vocational","East Germany","173","0.107652955805098","0.0931851787118883","0.122120732898307"
"Strong","2004","(2c_gen) general maturity certificate","West Germany","15","","",""
"Strong","2004","(2c_gen) general maturity certificate","East Germany","5","","",""
"Strong","2004","(2c_voc) vocational maturity certificate","West Germany","113","0.113111159631461","0.0963211418418176","0.129901177421105"
"Strong","2004","(2c_voc) vocational maturity certificate","East Germany","20","","",""
"Strong","2004","(3a) lower tertiary education","West Germany","90","0.124056523023313","0.103856209129578","0.144256836917049"
"Strong","2004","(3a) lower tertiary education","East Germany","99","0.188251839376905","0.158848715431123","0.217654963322688"
"Strong","2004","(3b) higher tertiary education","West Germany","132","0.0770811527618785","0.0653713305950636","0.0887909749286935"
"Strong","2004","(3b) higher tertiary education","East Germany","55","0.122621208981934","0.0963541745932273","0.14888824337064"
"A little","2004","(0) in school","West Germany","55","0.115622421973171","0.0868048482111358","0.144439995735206"
"A little","2004","(0) in school","East Germany","23","","",""
"A little","2004","(1a) inadequately completed","West Germany","106","0.428518547383158","0.366678983304949","0.490358111461367"
"A little","2004","(1a) inadequately completed","East Germany","11","","",""
"A little","2004","(1b) general elementary school","West Germany","661","0.363658571648239","0.341354824739665","0.385962318556813"
"A little","2004","(1b) general elementary school","East Germany","79","0.297980732924056","0.237951296329541","0.358010169518571"
"A little","2004","(1c) basic vocational qualification","West Germany","1852","0.387065012431847","0.373453422899272","0.400676601964423"
"A little","2004","(1c) basic vocational qualification","East Germany","574","0.490391039438084","0.46161068328981","0.519171395586358"
"A little","2004","(2b) intermediate general qualification","West Germany","110","0.268190667090815","0.227258698112108","0.309122636069522"
"A little","2004","(2b) intermediate general qualification","East Germany","35","0.243676476388476","0.177363921583944","0.309989031193008"
"A little","2004","(2a) intermediate vocational","West Germany","1096","0.356278265121507","0.339803562492715","0.3727529677503"
"A little","2004","(2a) intermediate vocational","East Germany","678","0.377068577064204","0.354445471328354","0.399691682800053"
"A little","2004","(2c_gen) general maturity certificate","West Germany","113","0.209638617408864","0.178489577089942","0.240787657727787"
"A little","2004","(2c_gen) general maturity certificate","East Germany","33","0.173115989963795","0.119875981633899","0.226355998293691"
"A little","2004","(2c_voc) vocational maturity certificate","West Germany","426","0.31730922416918","0.292636494530887","0.341981953807473"
"A little","2004","(2c_voc) vocational maturity certificate","East Germany","55","0.259497865843629","0.199196086865359","0.3197996448219"
"A little","2004","(3a) lower tertiary education","West Germany","305","0.319383505177091","0.290813011111567","0.347953999242615"
"A little","2004","(3a) lower tertiary education","East Germany","315","0.480269816852906","0.442690851361336","0.517848782344476"
"A little","2004","(3b) higher tertiary education","West Germany","596","0.293845666110369","0.273846867779196","0.313844464441542"
"A little","2004","(3b) higher tertiary education","East Germany","228","0.407296496847945","0.367949756057455","0.446643237638435"
"Not at all","2004","(0) in school","West Germany","416","0.872620238931902","0.842574673854345","0.902665804009459"
"Not at all","2004","(0) in school","East Germany","141","0.81731796885848","0.758536898991458","0.876099038725502"
"Not at all","2004","(1a) inadequately completed","West Germany","82","0.323266314604475","0.264818313801245","0.381714315407705"
"Not at all","2004","(1a) inadequately completed","East Germany","6","","",""
"Not at all","2004","(1b) general elementary school","West Germany","696","0.359416171524949","0.337169112501971","0.381663230547928"
"Not at all","2004","(1b) general elementary school","East Germany","71","0.354623143031425","0.291833806994615","0.417412479068234"
"Not at all","2004","(1c) basic vocational qualification","West Germany","2146","0.404597258716739","0.390881287576721","0.418313229856757"
"Not at all","2004","(1c) basic vocational qualification","East Germany","266","0.211638217579889","0.188122068646024","0.235154366513755"
"Not at all","2004","(2b) intermediate general qualification","West Germany","306","0.627659580066994","0.58299389420143","0.672325265932557"
"Not at all","2004","(2b) intermediate general qualification","East Germany","117","0.683009312442993","0.611135328633072","0.754883296252913"
"Not at all","2004","(2a) intermediate vocational","West Germany","1850","0.523956216715062","0.506775361377796","0.541137072052329"
"Not at all","2004","(2a) intermediate vocational","East Germany","912","0.515278467130698","0.491949845010756","0.53860708925064"
"Not at all","2004","(2c_gen) general maturity certificate","West Germany","528","0.757586136053743","0.724792399191469","0.790379872916018"
"Not at all","2004","(2c_gen) general maturity certificate","East Germany","156","0.78768824770889","0.730142739964281","0.845233755453498"
"Not at all","2004","(2c_voc) vocational maturity certificate","West Germany","828","0.569579616199359","0.543332144975943","0.595827087422774"
"Not at all","2004","(2c_voc) vocational maturity certificate","East Germany","128","0.600398853955966","0.53301848854029","0.667779219371642"
"Not at all","2004","(3a) lower tertiary education","West Germany","628","0.556559971799595","0.526117234155675","0.587002709443516"
"Not at all","2004","(3a) lower tertiary education","East Germany","265","0.331478343770189","0.296070577953051","0.366886109587326"
"Not at all","2004","(3b) higher tertiary education","West Germany","1265","0.629073181127753","0.607865697302385","0.65028066495312"
"Not at all","2004","(3b) higher tertiary education","East Germany","316","0.470082294170122","0.43011305863017","0.510051529710073"
"Strong","2005","(0) in school","West Germany","","","",""
"Strong","2005","(0) in school","East Germany","","","",""
"Strong","2005","(1a) inadequately completed","West Germany","","","",""
"Strong","2005","(1a) inadequately completed","East Germany","","","",""
"Strong","2005","(1b) general elementary school","West Germany","","","",""
"Strong","2005","(1b) general elementary school","East Germany","","","",""
"Strong","2005","(1c) basic vocational qualification","West Germany","","","",""
"Strong","2005","(1c) basic vocational qualification","East Germany","","","",""
"Strong","2005","(2b) intermediate general qualification","West Germany","","","",""
"Strong","2005","(2b) intermediate general qualification","East Germany","","","",""
"Strong","2005","(2a) intermediate vocational","West Germany","","","",""
"Strong","2005","(2a) intermediate vocational","East Germany","","","",""
"Strong","2005","(2c_gen) general maturity certificate","West Germany","","","",""
"Strong","2005","(2c_gen) general maturity certificate","East Germany","","","",""
"Strong","2005","(2c_voc) vocational maturity certificate","West Germany","","","",""
"Strong","2005","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Strong","2005","(3a) lower tertiary education","West Germany","","","",""
"Strong","2005","(3a) lower tertiary education","East Germany","","","",""
"Strong","2005","(3b) higher tertiary education","West Germany","","","",""
"Strong","2005","(3b) higher tertiary education","East Germany","","","",""
"A little","2005","(0) in school","West Germany","","","",""
"A little","2005","(0) in school","East Germany","","","",""
"A little","2005","(1a) inadequately completed","West Germany","","","",""
"A little","2005","(1a) inadequately completed","East Germany","","","",""
"A little","2005","(1b) general elementary school","West Germany","","","",""
"A little","2005","(1b) general elementary school","East Germany","","","",""
"A little","2005","(1c) basic vocational qualification","West Germany","","","",""
"A little","2005","(1c) basic vocational qualification","East Germany","","","",""
"A little","2005","(2b) intermediate general qualification","West Germany","","","",""
"A little","2005","(2b) intermediate general qualification","East Germany","","","",""
"A little","2005","(2a) intermediate vocational","West Germany","","","",""
"A little","2005","(2a) intermediate vocational","East Germany","","","",""
"A little","2005","(2c_gen) general maturity certificate","West Germany","","","",""
"A little","2005","(2c_gen) general maturity certificate","East Germany","","","",""
"A little","2005","(2c_voc) vocational maturity certificate","West Germany","","","",""
"A little","2005","(2c_voc) vocational maturity certificate","East Germany","","","",""
"A little","2005","(3a) lower tertiary education","West Germany","","","",""
"A little","2005","(3a) lower tertiary education","East Germany","","","",""
"A little","2005","(3b) higher tertiary education","West Germany","","","",""
"A little","2005","(3b) higher tertiary education","East Germany","","","",""
"Not at all","2005","(0) in school","West Germany","","","",""
"Not at all","2005","(0) in school","East Germany","","","",""
"Not at all","2005","(1a) inadequately completed","West Germany","","","",""
"Not at all","2005","(1a) inadequately completed","East Germany","","","",""
"Not at all","2005","(1b) general elementary school","West Germany","","","",""
"Not at all","2005","(1b) general elementary school","East Germany","","","",""
"Not at all","2005","(1c) basic vocational qualification","West Germany","","","",""
"Not at all","2005","(1c) basic vocational qualification","East Germany","","","",""
"Not at all","2005","(2b) intermediate general qualification","West Germany","","","",""
"Not at all","2005","(2b) intermediate general qualification","East Germany","","","",""
"Not at all","2005","(2a) intermediate vocational","West Germany","","","",""
"Not at all","2005","(2a) intermediate vocational","East Germany","","","",""
"Not at all","2005","(2c_gen) general maturity certificate","West Germany","","","",""
"Not at all","2005","(2c_gen) general maturity certificate","East Germany","","","",""
"Not at all","2005","(2c_voc) vocational maturity certificate","West Germany","","","",""
"Not at all","2005","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Not at all","2005","(3a) lower tertiary education","West Germany","","","",""
"Not at all","2005","(3a) lower tertiary education","East Germany","","","",""
"Not at all","2005","(3b) higher tertiary education","West Germany","","","",""
"Not at all","2005","(3b) higher tertiary education","East Germany","","","",""
"Strong","2006","(0) in school","West Germany","9","","",""
"Strong","2006","(0) in school","East Germany","","","",""
"Strong","2006","(1a) inadequately completed","West Germany","71","0.316769583155362","0.254872019245501","0.378667147065223"
"Strong","2006","(1a) inadequately completed","East Germany","5","","",""
"Strong","2006","(1b) general elementary school","West Germany","463","0.290098327847127","0.268658101389852","0.311538554304403"
"Strong","2006","(1b) general elementary school","East Germany","78","0.355338522084605","0.293618068836433","0.417058975332777"
"Strong","2006","(1c) basic vocational qualification","West Germany","993","0.20504280179409","0.193859927779322","0.216225675808858"
"Strong","2006","(1c) basic vocational qualification","East Germany","317","0.291997849290168","0.265955703953547","0.318039994626789"
"Strong","2006","(2b) intermediate general qualification","West Germany","31","0.0795061225219585","0.0540252155812989","0.104987029462618"
"Strong","2006","(2b) intermediate general qualification","East Germany","7","","",""
"Strong","2006","(2a) intermediate vocational","West Germany","359","0.119214881804566","0.108280964818992","0.13014879879014"
"Strong","2006","(2a) intermediate vocational","East Germany","190","0.117167529096894","0.102309725154117","0.132025333039672"
"Strong","2006","(2c_gen) general maturity certificate","West Germany","22","","",""
"Strong","2006","(2c_gen) general maturity certificate","East Germany","3","","",""
"Strong","2006","(2c_voc) vocational maturity certificate","West Germany","125","0.0969397808284047","0.0814852389356493","0.11239432272116"
"Strong","2006","(2c_voc) vocational maturity certificate","East Germany","19","","",""
"Strong","2006","(3a) lower tertiary education","West Germany","109","0.118998179554958","0.100044049928865","0.137952309181051"
"Strong","2006","(3a) lower tertiary education","East Germany","108","0.203982943094066","0.173828997504021","0.234136888684111"
"Strong","2006","(3b) higher tertiary education","West Germany","155","0.0834014193180929","0.0716458156752808","0.095157022960905"
"Strong","2006","(3b) higher tertiary education","East Germany","65","0.120849138474579","0.0958296874891921","0.145868589459965"
"A little","2006","(0) in school","West Germany","32","0.0964784623623133","0.0648622289728554","0.128094695751771"
"A little","2006","(0) in school","East Germany","11","","",""
"A little","2006","(1a) inadequately completed","West Germany","88","0.391988734511214","0.327033997296311","0.456943471726117"
"A little","2006","(1a) inadequately completed","East Germany","10","","",""
"A little","2006","(1b) general elementary school","West Germany","644","0.360708689810851","0.338021256857553","0.383396122764148"
"A little","2006","(1b) general elementary school","East Germany","79","0.324737807410421","0.264350627927758","0.385124986893084"
"A little","2006","(1c) basic vocational qualification","West Germany","1909","0.397062160787362","0.383509492265755","0.410614829308968"
"A little","2006","(1c) basic vocational qualification","East Germany","577","0.474462662219318","0.445862239473805","0.503063084964832"
"A little","2006","(2b) intermediate general qualification","West Germany","104","0.248483119318399","0.207780537487155","0.289185701149642"
"A little","2006","(2b) intermediate general qualification","East Germany","30","0.165648518583366","0.106547550346455","0.224749486820277"
"A little","2006","(2a) intermediate vocational","West Germany","1121","0.338068473413269","0.322106579455496","0.354030367371041"
"A little","2006","(2a) intermediate vocational","East Germany","757","0.419523741711669","0.396726498053505","0.442320985369833"
"A little","2006","(2c_gen) general maturity certificate","West Germany","115","0.180761157477591","0.151086230668358","0.210436084286825"
"A little","2006","(2c_gen) general maturity certificate","East Germany","34","0.174600171337904","0.119598350619942","0.229601992055867"
"A little","2006","(2c_voc) vocational maturity certificate","West Germany","436","0.323606916311809","0.299169502658574","0.348044329965043"
"A little","2006","(2c_voc) vocational maturity certificate","East Germany","81","0.371845892777657","0.309113007311625","0.434578778243688"
"A little","2006","(3a) lower tertiary education","West Germany","334","0.302925421925144","0.276025391715714","0.329825452134573"
"A little","2006","(3a) lower tertiary education","East Germany","333","0.474150008899481","0.436784160268507","0.511515857530454"
"A little","2006","(3b) higher tertiary education","West Germany","637","0.32274275955208","0.302864712869009","0.34262080623515"
"A little","2006","(3b) higher tertiary education","East Germany","271","0.41674311314569","0.378899861409342","0.454586364882039"
"Not at all","2006","(0) in school","West Germany","294","0.873420482926408","0.837814818782713","0.909026147070103"
"Not at all","2006","(0) in school","East Germany","62","0.87992145900701","0.805355378275672","0.954487539738349"
"Not at all","2006","(1a) inadequately completed","West Germany","58","0.291241682333424","0.230791992905565","0.351691371761282"
"Not at all","2006","(1a) inadequately completed","East Germany","10","","",""
"Not at all","2006","(1b) general elementary school","West Germany","614","0.349192982342022","0.326670486101376","0.371715478582669"
"Not at all","2006","(1b) general elementary school","East Germany","74","0.319923670504974","0.259772495189203","0.380074845820746"
"Not at all","2006","(1c) basic vocational qualification","West Germany","2105","0.397895037418548","0.384337535955262","0.411452538881834"
"Not at all","2006","(1c) basic vocational qualification","East Germany","277","0.233539488490514","0.209307185078648","0.25777179190238"
"Not at all","2006","(2b) intermediate general qualification","West Germany","298","0.672010758159643","0.627790420429055","0.716231095890231"
"Not at all","2006","(2b) intermediate general qualification","East Germany","115","0.770364617720771","0.703500385292003","0.83722885014954"
"Not at all","2006","(2a) intermediate vocational","West Germany","1894","0.542716644782165","0.525907143857761","0.559526145706569"
"Not at all","2006","(2a) intermediate vocational","East Germany","853","0.463308729191437","0.440272608475875","0.486344849906999"
"Not at all","2006","(2c_gen) general maturity certificate","West Germany","509","0.775353679888677","0.74317031770745","0.807537042069905"
"Not at all","2006","(2c_gen) general maturity certificate","East Germany","146","0.811235918228977","0.754539475422173","0.867932361035781"
"Not at all","2006","(2c_voc) vocational maturity certificate","West Germany","847","0.579453302859787","0.553668542576409","0.605238063143164"
"Not at all","2006","(2c_voc) vocational maturity certificate","East Germany","128","0.519357684676639","0.454505449330772","0.584209920022506"
"Not at all","2006","(3a) lower tertiary education","West Germany","678","0.578076398519898","0.549165951042298","0.606986845997498"
"Not at all","2006","(3a) lower tertiary education","East Germany","245","0.321867048006453","0.286906219525576","0.356827876487331"
"Not at all","2006","(3b) higher tertiary education","West Germany","1333","0.593855821129827","0.572974919410155","0.6147367228495"
"Not at all","2006","(3b) higher tertiary education","East Germany","316","0.462407748379731","0.424137318123648","0.500678178635814"
"Strong","2007","(0) in school","West Germany","","","",""
"Strong","2007","(0) in school","East Germany","","","",""
"Strong","2007","(1a) inadequately completed","West Germany","","","",""
"Strong","2007","(1a) inadequately completed","East Germany","","","",""
"Strong","2007","(1b) general elementary school","West Germany","","","",""
"Strong","2007","(1b) general elementary school","East Germany","","","",""
"Strong","2007","(1c) basic vocational qualification","West Germany","","","",""
"Strong","2007","(1c) basic vocational qualification","East Germany","","","",""
"Strong","2007","(2b) intermediate general qualification","West Germany","","","",""
"Strong","2007","(2b) intermediate general qualification","East Germany","","","",""
"Strong","2007","(2a) intermediate vocational","West Germany","","","",""
"Strong","2007","(2a) intermediate vocational","East Germany","","","",""
"Strong","2007","(2c_gen) general maturity certificate","West Germany","","","",""
"Strong","2007","(2c_gen) general maturity certificate","East Germany","","","",""
"Strong","2007","(2c_voc) vocational maturity certificate","West Germany","","","",""
"Strong","2007","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Strong","2007","(3a) lower tertiary education","West Germany","","","",""
"Strong","2007","(3a) lower tertiary education","East Germany","","","",""
"Strong","2007","(3b) higher tertiary education","West Germany","","","",""
"Strong","2007","(3b) higher tertiary education","East Germany","","","",""
"A little","2007","(0) in school","West Germany","","","",""
"A little","2007","(0) in school","East Germany","","","",""
"A little","2007","(1a) inadequately completed","West Germany","","","",""
"A little","2007","(1a) inadequately completed","East Germany","","","",""
"A little","2007","(1b) general elementary school","West Germany","","","",""
"A little","2007","(1b) general elementary school","East Germany","","","",""
"A little","2007","(1c) basic vocational qualification","West Germany","","","",""
"A little","2007","(1c) basic vocational qualification","East Germany","","","",""
"A little","2007","(2b) intermediate general qualification","West Germany","","","",""
"A little","2007","(2b) intermediate general qualification","East Germany","","","",""
"A little","2007","(2a) intermediate vocational","West Germany","","","",""
"A little","2007","(2a) intermediate vocational","East Germany","","","",""
"A little","2007","(2c_gen) general maturity certificate","West Germany","","","",""
"A little","2007","(2c_gen) general maturity certificate","East Germany","","","",""
"A little","2007","(2c_voc) vocational maturity certificate","West Germany","","","",""
"A little","2007","(2c_voc) vocational maturity certificate","East Germany","","","",""
"A little","2007","(3a) lower tertiary education","West Germany","","","",""
"A little","2007","(3a) lower tertiary education","East Germany","","","",""
"A little","2007","(3b) higher tertiary education","West Germany","","","",""
"A little","2007","(3b) higher tertiary education","East Germany","","","",""
"Not at all","2007","(0) in school","West Germany","","","",""
"Not at all","2007","(0) in school","East Germany","","","",""
"Not at all","2007","(1a) inadequately completed","West Germany","","","",""
"Not at all","2007","(1a) inadequately completed","East Germany","","","",""
"Not at all","2007","(1b) general elementary school","West Germany","","","",""
"Not at all","2007","(1b) general elementary school","East Germany","","","",""
"Not at all","2007","(1c) basic vocational qualification","West Germany","","","",""
"Not at all","2007","(1c) basic vocational qualification","East Germany","","","",""
"Not at all","2007","(2b) intermediate general qualification","West Germany","","","",""
"Not at all","2007","(2b) intermediate general qualification","East Germany","","","",""
"Not at all","2007","(2a) intermediate vocational","West Germany","","","",""
