"ple0005","year","e11102","migback","n","percent","lower_confidence","upper_confidence"
"A little","2005","Employed","indirect migration background","","","",""
"Not at all","2005","Not Employed","no migration background","","","",""
"Not at all","2005","Not Employed","direct migration background","","","",""
"Not at all","2005","Not Employed","indirect migration background","","","",""
"Not at all","2005","Employed","no migration background","","","",""
"Not at all","2005","Employed","direct migration background","","","",""
"Not at all","2005","Employed","indirect migration background","","","",""
"Strong","2006","Not Employed","no migration background","1966","0.303852992773852","0.293291737200507","0.314414248347197"
"Strong","2006","Not Employed","direct migration background","288","0.282633342929145","0.25509453352232","0.31017215233597"
"Strong","2006","Not Employed","indirect migration background","16","","",""
"Strong","2006","Employed","no migration background","739","0.069462289939088","0.064820674446611","0.074103905431565"
"Strong","2006","Employed","direct migration background","117","0.0950139057835388","0.0794236621799354","0.110604149387142"
"Strong","2006","Employed","indirect migration background","25","","",""
"A little","2006","Not Employed","no migration background","2836","0.394245753583213","0.383023888094038","0.405467619072388"
"A little","2006","Not Employed","direct migration background","396","0.382783500599508","0.353056010875501","0.412510990323516"
"A little","2006","Not Employed","indirect migration background","45","0.189797199710518","0.141854410192577","0.23773998922846"
"A little","2006","Employed","no migration background","3865","0.341330259398545","0.332673628996499","0.34998688980059"
"A little","2006","Employed","direct migration background","434","0.308452881688209","0.283897670898589","0.333008092477829"
"A little","2006","Employed","indirect migration background","105","0.223291159652886","0.18892164274975","0.257660676556022"
"Not at all","2006","Not Employed","no migration background","2483","0.301901253642935","0.291359224796931","0.31244328248894"
"Not at all","2006","Not Employed","direct migration background","343","0.334583156471347","0.305725450696771","0.363440862245922"
"Not at all","2006","Not Employed","indirect migration background","196","0.750644632899947","0.697750429441733","0.803538836358161"
"Not at all","2006","Employed","no migration background","6921","0.589207450662367","0.580225451339117","0.598189449985618"
"Not at all","2006","Employed","direct migration background","808","0.596533212528252","0.570450090570238","0.622616334486265"
"Not at all","2006","Employed","indirect migration background","434","0.738344272141876","0.70206963162971","0.774618912654043"
"Strong","2007","Not Employed","no migration background","","","",""
"Strong","2007","Not Employed","direct migration background","","","",""
"Strong","2007","Not Employed","indirect migration background","","","",""
"Strong","2007","Employed","no migration background","","","",""
"Strong","2007","Employed","direct migration background","","","",""
"Strong","2007","Employed","indirect migration background","","","",""
"A little","2007","Not Employed","no migration background","","","",""
"A little","2007","Not Employed","direct migration background","","","",""
"A little","2007","Not Employed","indirect migration background","","","",""
"A little","2007","Employed","no migration background","","","",""
"A little","2007","Employed","direct migration background","","","",""
"A little","2007","Employed","indirect migration background","","","",""
"Not at all","2007","Not Employed","no migration background","","","",""
"Not at all","2007","Not Employed","direct migration background","","","",""
"Not at all","2007","Not Employed","indirect migration background","","","",""
"Not at all","2007","Employed","no migration background","","","",""
"Not at all","2007","Employed","direct migration background","","","",""
"Not at all","2007","Employed","indirect migration background","","","",""
"Strong","2008","Not Employed","no migration background","1770","0.299170086423897","0.288011004032485","0.310329168815309"
"Strong","2008","Not Employed","direct migration background","248","0.298162104901328","0.26652221612503","0.329801993677625"
"Strong","2008","Not Employed","indirect migration background","17","","",""
"Strong","2008","Employed","no migration background","621","0.0714017776987111","0.0664103205522843","0.0763932348451378"
"Strong","2008","Employed","direct migration background","90","0.0935396581190352","0.0763941443225093","0.110685171915561"
"Strong","2008","Employed","indirect migration background","18","","",""
"A little","2008","Not Employed","no migration background","2594","0.406757638752554","0.394786181430926","0.418729096074181"
"A little","2008","Not Employed","direct migration background","298","0.389576509183157","0.355847598267472","0.423305420098843"
"A little","2008","Not Employed","indirect migration background","30","0.140022755905204","0.0926359680077675","0.18740954380264"
"A little","2008","Employed","no migration background","3391","0.347177600625637","0.337949075839714","0.356406125411561"
"A little","2008","Employed","direct migration background","366","0.342752224394964","0.314805371155215","0.370699077634712"
"A little","2008","Employed","indirect migration background","129","0.229070550187239","0.194450170782841","0.263690929591636"
"Not at all","2008","Not Employed","no migration background","2104","0.29407227482355","0.282968510240881","0.305176039406218"
"Not at all","2008","Not Employed","direct migration background","257","0.312261385915515","0.280208940859229","0.344313830971801"
"Not at all","2008","Not Employed","indirect migration background","159","0.73464883976784","0.674356120035717","0.794941559499963"
"Not at all","2008","Employed","no migration background","6211","0.581420621675651","0.571857646233216","0.590983597118087"
"Not at all","2008","Employed","direct migration background","652","0.563708117486001","0.534507373170813","0.592908861801189"
"Not at all","2008","Employed","indirect migration background","419","0.737733944974842","0.70149623033723","0.773971659612453"
"Strong","2009","Not Employed","no migration background","","","",""
"Strong","2009","Not Employed","direct migration background","","","",""
"Strong","2009","Not Employed","indirect migration background","","","",""
"Strong","2009","Employed","no migration background","","","",""
"Strong","2009","Employed","direct migration background","","","",""
"Strong","2009","Employed","indirect migration background","","","",""
"A little","2009","Not Employed","no migration background","","","",""
"A little","2009","Not Employed","direct migration background","","","",""
"A little","2009","Not Employed","indirect migration background","","","",""
"A little","2009","Employed","no migration background","","","",""
"A little","2009","Employed","direct migration background","","","",""
"A little","2009","Employed","indirect migration background","","","",""
"Not at all","2009","Not Employed","no migration background","","","",""
"Not at all","2009","Not Employed","direct migration background","","","",""
"Not at all","2009","Not Employed","indirect migration background","","","",""
"Not at all","2009","Employed","no migration background","","","",""
"Not at all","2009","Employed","direct migration background","","","",""
"Not at all","2009","Employed","indirect migration background","","","",""
"Strong","2010","Not Employed","no migration background","1570","0.315736338183778","0.303501154245527","0.32797152212203"
"Strong","2010","Not Employed","direct migration background","196","0.361339733327504","0.323708042392096","0.398971424262912"
"Strong","2010","Not Employed","indirect migration background","11","","",""
"Strong","2010","Employed","no migration background","594","0.0749909632732259","0.0695547747410896","0.0804271518053622"
"Strong","2010","Employed","direct migration background","67","0.0867860176096712","0.0678381072622313","0.105733927957111"
"Strong","2010","Employed","indirect migration background","13","","",""
"A little","2010","Not Employed","no migration background","2349","0.435529113850556","0.422477450909961","0.44858077679115"
"A little","2010","Not Employed","direct migration background","252","0.365263934020864","0.327544869906921","0.402982998134806"
"A little","2010","Not Employed","indirect migration background","30","0.123354733234105","0.0747720371200908","0.171937429348119"
"A little","2010","Employed","no migration background","3209","0.37207527689946","0.36209859203308","0.382051961765841"
"A little","2010","Employed","direct migration background","292","0.349225360875302","0.317139155254437","0.381311566496166"
"A little","2010","Employed","indirect migration background","117","0.251385487833958","0.212536513562368","0.290234462105548"
"Not at all","2010","Not Employed","no migration background","1625","0.248734547965666","0.23735562271688","0.260113473214451"
"Not at all","2010","Not Employed","direct migration background","178","0.273396332651633","0.238481813962549","0.308310851340716"
"Not at all","2010","Not Employed","indirect migration background","135","0.802044317767637","0.743176908035","0.860911727500274"
"Not at all","2010","Employed","no migration background","5214","0.552933759827314","0.54267158172818","0.563195937926447"
"Not at all","2010","Employed","direct migration background","489","0.563988621515027","0.530612624529278","0.597364618500776"
"Not at all","2010","Employed","indirect migration background","349","0.729762252106567","0.689993310010775","0.769531194202359"
"Strong","2011","Not Employed","no migration background","","","",""
"Strong","2011","Not Employed","direct migration background","","","",""
"Strong","2011","Not Employed","indirect migration background","","","",""
"Strong","2011","Employed","no migration background","","","",""
"Strong","2011","Employed","direct migration background","","","",""
"Strong","2011","Employed","indirect migration background","","","",""
"A little","2011","Not Employed","no migration background","","","",""
"A little","2011","Not Employed","direct migration background","","","",""
"A little","2011","Not Employed","indirect migration background","","","",""
"A little","2011","Employed","no migration background","","","",""
"A little","2011","Employed","direct migration background","","","",""
"A little","2011","Employed","indirect migration background","","","",""
"Not at all","2011","Not Employed","no migration background","","","",""
"Not at all","2011","Not Employed","direct migration background","","","",""
"Not at all","2011","Not Employed","indirect migration background","","","",""
"Not at all","2011","Employed","no migration background","","","",""
"Not at all","2011","Employed","direct migration background","","","",""
"Not at all","2011","Employed","indirect migration background","","","",""
"Strong","2012","Not Employed","no migration background","2039","0.319019581107027","0.308153428428135","0.329885733785919"
"Strong","2012","Not Employed","direct migration background","214","0.278222684044835","0.246954153522926","0.309491214566744"
"Strong","2012","Not Employed","indirect migration background","16","","",""
"Strong","2012","Employed","no migration background","772","0.073423239220769","0.0684896375049405","0.0783568409365975"
"Strong","2012","Employed","direct migration background","88","0.068581545227005","0.0540120258183773","0.0831510646356328"
"Strong","2012","Employed","indirect migration background","33","0.0467694418208223","0.0299306978657555","0.0636081857758891"
"A little","2012","Not Employed","no migration background","2931","0.415070711897156","0.403583555094921","0.426557868699391"
"A little","2012","Not Employed","direct migration background","323","0.42801959480996","0.393494729678612","0.462544459941308"
"A little","2012","Not Employed","indirect migration background","37","0.196714076883846","0.140339381892267","0.253088771875425"
"A little","2012","Employed","no migration background","3683","0.356874186724344","0.347812435126505","0.365935938322183"
"A little","2012","Employed","direct migration background","395","0.339893974114754","0.312588623642247","0.367199324587261"
"A little","2012","Employed","indirect migration background","157","0.250867788205698","0.216295246600124","0.285440329811272"
"Not at all","2012","Not Employed","no migration background","2098","0.265909706995817","0.255609601875642","0.276209812115991"
"Not at all","2012","Not Employed","direct migration background","252","0.293757721145205","0.2619757308241","0.325539711466309"
"Not at all","2012","Not Employed","indirect migration background","138","0.68175781238299","0.615699823949835","0.747815800816146"
"Not at all","2012","Employed","no migration background","6282","0.569702574054887","0.560337416688705","0.579067731421069"
"Not at all","2012","Employed","direct migration background","673","0.591524480658241","0.563188480110254","0.619860481206228"
"Not at all","2012","Employed","indirect migration background","414","0.70236276997348","0.665899636244664","0.738825903702295"
"Strong","2013","Not Employed","no migration background","","","",""
"Strong","2013","Not Employed","direct migration background","","","",""
"Strong","2013","Not Employed","indirect migration background","","","",""
"Strong","2013","Employed","no migration background","","","",""
"Strong","2013","Employed","direct migration background","","","",""
"Strong","2013","Employed","indirect migration background","","","",""
"A little","2013","Not Employed","no migration background","","","",""
"A little","2013","Not Employed","direct migration background","","","",""
"A little","2013","Not Employed","indirect migration background","","","",""
"A little","2013","Employed","no migration background","","","",""
"A little","2013","Employed","direct migration background","","","",""
"A little","2013","Employed","indirect migration background","","","",""
"Not at all","2013","Not Employed","no migration background","","","",""
"Not at all","2013","Not Employed","direct migration background","","","",""
"Not at all","2013","Not Employed","indirect migration background","","","",""
"Not at all","2013","Employed","no migration background","","","",""
"Not at all","2013","Employed","direct migration background","","","",""
"Not at all","2013","Employed","indirect migration background","","","",""
"Strong","2014","Not Employed","no migration background","1923","0.302488736928531","0.291835823818909","0.313141650038153"
"Strong","2014","Not Employed","direct migration background","408","0.304379088148773","0.282569686215926","0.326188490081621"
"Strong","2014","Not Employed","indirect migration background","37","0.108679545894805","0.0817991710589548","0.135559920730655"
"Strong","2014","Employed","no migration background","939","0.0758019039846959","0.0712682215226163","0.0803355864467755"
"Strong","2014","Employed","direct migration background","269","0.0851436762818077","0.0757844099450726","0.0945029426185428"
"Strong","2014","Employed","indirect migration background","61","0.0429839872516924","0.031846779304615","0.0541211951987699"
"A little","2014","Not Employed","no migration background","2931","0.432183284141367","0.420694442652889","0.443672125629845"
"A little","2014","Not Employed","direct migration background","536","0.329582133055318","0.307302673286979","0.351861592823658"
"A little","2014","Not Employed","indirect migration background","91","0.136137971599576","0.106519932192476","0.165756011006675"
"A little","2014","Employed","no migration background","4276","0.329231299476027","0.321181863325781","0.337280735626272"
"A little","2014","Employed","direct migration background","955","0.296287395057589","0.280974989857915","0.311599800257262"
"A little","2014","Employed","indirect migration background","263","0.219639393869351","0.19690590119371","0.242372886544992"
"Not at all","2014","Not Employed","no migration background","2288","0.265327978930102","0.255088533333538","0.275567424526666"
"Not at all","2014","Not Employed","direct migration background","766","0.366038778795908","0.343206727506405","0.388870830085412"
"Not at all","2014","Not Employed","indirect migration background","387","0.755182482505619","0.718046777342981","0.792318187668258"
"Not at all","2014","Employed","no migration background","7878","0.594966796539278","0.586558264461036","0.60337532861752"
"Not at all","2014","Employed","direct migration background","2192","0.618568928660603","0.602280047888186","0.634857809433021"
"Not at all","2014","Employed","indirect migration background","950","0.737376618878957","0.713212289186723","0.76154094857119"
"Strong","2015","Not Employed","no migration background","","","",""
"Strong","2015","Not Employed","direct migration background","","","",""
"Strong","2015","Not Employed","indirect migration background","","","",""
"Strong","2015","Employed","no migration background","","","",""
"Strong","2015","Employed","direct migration background","","","",""
"Strong","2015","Employed","indirect migration background","","","",""
"A little","2015","Not Employed","no migration background","","","",""
"A little","2015","Not Employed","direct migration background","","","",""
"A little","2015","Not Employed","indirect migration background","","","",""
"A little","2015","Employed","no migration background","","","",""
"A little","2015","Employed","direct migration background","","","",""
"A little","2015","Employed","indirect migration background","","","",""
"Not at all","2015","Not Employed","no migration background","","","",""
"Not at all","2015","Not Employed","direct migration background","","","",""
"Not at all","2015","Not Employed","indirect migration background","","","",""
"Not at all","2015","Employed","no migration background","","","",""
"Not at all","2015","Employed","direct migration background","","","",""
"Not at all","2015","Employed","indirect migration background","","","",""
"Strong","2016","Not Employed","no migration background","1735","0.309797384819039","0.298372642880028","0.321222126758049"
"Strong","2016","Not Employed","direct migration background","736","0.247586594813639","0.236494138736468","0.258679050890811"
"Strong","2016","Not Employed","indirect migration background","42","0.117141624183926","0.0855473999298835","0.148735848437969"
"Strong","2016","Employed","no migration background","825","0.0738588686063432","0.069102673071452","0.0786150641412344"
"Strong","2016","Employed","direct migration background","239","0.0933312920688467","0.0835055697741685","0.103157014363525"
"Strong","2016","Employed","indirect migration background","49","0.0358432054172184","0.0251036158860902","0.0465827949483466"
"A little","2016","Not Employed","no migration background","2583","0.407535873140254","0.395395468096161","0.419676278184348"
"A little","2016","Not Employed","direct migration background","1635","0.362517956392823","0.350163187334814","0.374872725450832"
"A little","2016","Not Employed","indirect migration background","77","0.168795343624909","0.13199594091304","0.205594746336777"
"A little","2016","Employed","no migration background","3934","0.34828960861663","0.339625630017474","0.356953587215787"
"A little","2016","Employed","direct migration background","836","0.267725839716914","0.252770078167452","0.282681601266375"
"A little","2016","Employed","indirect migration background","270","0.227016244069466","0.202815758499149","0.251216729639783"
"Not at all","2016","Not Employed","no migration background","1975","0.282666742040707","0.271541305390563","0.293792178690851"
"Not at all","2016","Not Employed","direct migration background","3445","0.389895448793538","0.377360801809813","0.402430095777262"
"Not at all","2016","Not Employed","indirect migration background","279","0.714063032191165","0.669670493326231","0.758455571056099"
"Not at all","2016","Employed","no migration background","6857","0.577851522777026","0.568869781644141","0.586833263909912"
"Not at all","2016","Employed","direct migration background","2292","0.638942868214239","0.622719332460848","0.655166403967631"
"Not at all","2016","Employed","indirect migration background","832","0.737140550513315","0.71171049094239","0.762570610084241"
"Strong","2017","Not Employed","no migration background","","","",""
"Strong","2017","Not Employed","direct migration background","282","0.080815428539777","0.0708923277257885","0.0907385293537655"
"Strong","2017","Not Employed","indirect migration background","","","",""
"Strong","2017","Employed","no migration background","","","",""
"Strong","2017","Employed","direct migration background","","","",""
"Strong","2017","Employed","indirect migration background","","","",""
"A little","2017","Not Employed","no migration background","","","",""
"A little","2017","Not Employed","direct migration background","728","0.22823184665781","0.212951597023869","0.24351209629175"
"A little","2017","Not Employed","indirect migration background","","","",""
"A little","2017","Employed","no migration background","","","",""
"A little","2017","Employed","direct migration background","","","",""
"A little","2017","Employed","indirect migration background","","","",""
"Not at all","2017","Not Employed","no migration background","","","",""
"Not at all","2017","Not Employed","direct migration background","1888","0.690952724802413","0.674128482020585","0.707776967584242"
"Not at all","2017","Not Employed","indirect migration background","","","",""
"Not at all","2017","Employed","no migration background","","","",""
"Not at all","2017","Employed","direct migration background","","","",""
"Not at all","2017","Employed","indirect migration background","","","",""
"Strong","2018","Not Employed","no migration background","1767","0.306407085163565","0.295216331749276","0.317597838577855"
"Strong","2018","Not Employed","direct migration background","827","0.246956780803308","0.235103923903845","0.258809637702771"
"Strong","2018","Not Employed","indirect migration background","37","0.11072658362591","0.0795836591469464","0.141869508104874"
"Strong","2018","Employed","no migration background","966","0.0760167971719579","0.0714747918059737","0.0805588025379421"
"Strong","2018","Employed","direct migration background","258","0.0875773685964615","0.0783317843802518","0.0968229528126712"
"Strong","2018","Employed","indirect migration background","61","0.0316122148992976","0.0221302938861688","0.0410941359124263"
"A little","2018","Not Employed","no migration background","2659","0.420653312765636","0.408669665390414","0.432636960140859"
"A little","2018","Not Employed","direct migration background","1543","0.371423507952787","0.35814294840232","0.384704067503255"
"A little","2018","Not Employed","indirect migration background","81","0.179498208747842","0.141410432796452","0.217585984699232"
"A little","2018","Employed","no migration background","4294","0.338382997050699","0.33027397621568","0.346492017885718"
"A little","2018","Employed","direct migration background","1011","0.306193881173889","0.291118867832983","0.321268894514795"
"A little","2018","Employed","indirect migration background","323","0.232934084341306","0.210026616653214","0.255841552029398"
"Not at all","2018","Not Employed","no migration background","2093","0.272939602070798","0.262125857115463","0.283753347026134"
"Not at all","2018","Not Employed","direct migration background","2715","0.381619711243905","0.368267726404434","0.394971696083376"
"Not at all","2018","Not Employed","indirect migration background","272","0.709775207626247","0.664730532937794","0.754819882314701"
"Not at all","2018","Employed","no migration background","7819","0.585600205777343","0.577157703295017","0.594042708259668"
"Not at all","2018","Employed","direct migration background","2322","0.606228750229649","0.59024860746689","0.622208892992409"
"Not at all","2018","Employed","indirect migration background","924","0.735453700759396","0.711549582256859","0.759357819261934"
"Strong","2019","Not Employed","no migration background","","","",""
"Strong","2019","Not Employed","direct migration background","40","0.167091470656813","0.123238250573258","0.210944690740367"
"Strong","2019","Not Employed","indirect migration background","","","",""
"Strong","2019","Employed","no migration background","","","",""
"Strong","2019","Employed","direct migration background","","","",""
"Strong","2019","Employed","indirect migration background","","","",""
"A little","2019","Not Employed","no migration background","","","",""
"A little","2019","Not Employed","direct migration background","60","0.191661430763566","0.145392474088513","0.237930387438619"
"A little","2019","Not Employed","indirect migration background","","","",""
"A little","2019","Employed","no migration background","","","",""
"A little","2019","Employed","direct migration background","","","",""
"A little","2019","Employed","indirect migration background","","","",""
"Not at all","2019","Not Employed","no migration background","","","",""
"Not at all","2019","Not Employed","direct migration background","178","0.641247098579621","0.584865665464068","0.697628531695175"
"Not at all","2019","Not Employed","indirect migration background","","","",""
"Not at all","2019","Employed","no migration background","","","",""
"Not at all","2019","Employed","direct migration background","","","",""
"Not at all","2019","Employed","indirect migration background","","","",""
