"year","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2010","no migration background","34.41","38.5","9607","19.5","31.5","40","40","48","34.2","34.62","0.3","72","38.5","38.5"
"2011","direct migration background","32.68","38.5","1489","13","25","40","40","56","32.1","33.26","2","58","38","38.5"
"2011","indirect migration background","33.95","38.5","718","18","30","40","40","48","33.18","34.72","3","60","37.5","38.5"
"2011","no migration background","34.68","39","11659","20","32","40","40","48","34.49","34.87","0.5","80","38.5","38.5"
"2012","direct migration background","33.11","38.5","1494","13","28","40","40","54","32.55","33.67","3","70","38","38.5"
"2012","indirect migration background","34.25","38.5","725","16","30","40","40","50","33.48","35.02","1","70","37.5","38.5"
"2012","no migration background","34.57","39","11441","20","32","40","40","48","34.38","34.76","1","72","38.5","38.5"
"2013","direct migration background","32.97","38.5","3436","13","25","40","40","50","32.6","33.34","1.5","70","38","38.5"
"2013","indirect migration background","34.54","39","1192","18","35","40","40","49","33.96","35.12","2","72","38","39"
"2013","no migration background","34.6","39","10949","20","31","40","40","48","34.41","34.79","1","72","38","38.5"
"2014","direct migration background","32.46","38.5","2823","13","25","40","40","48","32.04","32.88","1","70","38","38.5"
"2014","indirect migration background","33.94","38.61","1041","16","31","40","40","47","33.3","34.58","2","60","38","38.7999992370605"
"2014","no migration background","33.98","38.5","10135","19","30","40","40","48","33.78","34.18","1","72","38","38.5"
"2015","direct migration background","33","38.5","3229","15","25","40","40","50","32.62","33.38","1","77","38.5","39"
"2015","indirect migration background","35.2","39","940","20","35","40","40","48","34.56","35.84","3","60","38.5","39"
"2015","no migration background","34.05","38.5","9596","19","30","40","40","48","33.85","34.25","1","60","38","38.5"
"2016","direct migration background","32.35","38.5","2716","12","25","40","40","48","31.93","32.77","1","66","38","39"
"2016","indirect migration background","34.15","38.5","918","17","35","40","40","48","33.46","34.84","2","72","38","38.5"
"2016","no migration background","33.98","38.5","9027","19","30","40","40","48","33.77","34.19","1","77","38","38.5"
"2017","direct migration background","32.63","38.5","3059","12","25","40","40","48","32.22","33.04","1.5","70","38","39"
"2017","indirect migration background","33.94","38.5","1003","18","30","40","40","50","33.29","34.59","1.5","72","37.5","38"
"2017","no migration background","34.03","38.5","10722","19.5","30","40","40","48","33.84","34.22","0.6","75","38","38.5"
"2018","direct migration background","33.07","38.5","3348","16","28","40","40","50","32.69","33.45","1","80","38.5","39"
"2018","indirect migration background","33.7","38.5","1037","14","31","40","40","47","33.04","34.36","1","60","38","38.5"
"2018","no migration background","33.76","38.5","10321","18","30","40","40","48","33.57","33.95","0.4","72","38","38.5"
"2019","direct migration background","33.26","38","3135","16","30","40","40","48","32.87","33.65","1","60","38","39"
"2019","indirect migration background","34.9","39","961","20","35","40","40","50","34.28","35.52","2","55","38","38"
"2019","no migration background","33.95","38","9881","19","30","40","40","48","33.76","34.14","1","75","38","38"
