"year","sampreg","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Ostdeutschland, neue Bundeslaender","Female","33.89","38","1058","20","30","40","40","45","33.38","34.4","3","60","38","39"
"2005","Ostdeutschland, neue Bundeslaender","Male","38.78","40","1050","35","38.5","40","40","50.5","38.45","39.11","2","77","40","40"
"2005","Westdeutschland, alte Bundeslaender","Female","29.96","35","3342","12.5","20","38.5","40","45","29.59","30.33","1","60","30.7999992370605","35"
"2005","Westdeutschland, alte Bundeslaender","Male","38.06","38.5","3655","35","37.5","40","40.5","50","37.88","38.24","3","80","38.5","39"
"2006","Ostdeutschland, neue Bundeslaender","Female","33.93","38","1117","20","30","40","40","45","33.46","34.4","4","56","37.5","38.5"
"2006","Ostdeutschland, neue Bundeslaender","Male","38.98","40","1079","36.5","39","40","41","54","38.67","39.29","5","72","40","40"
"2006","Westdeutschland, alte Bundeslaender","Female","29.44","35","3542","12","20","38.5","40","42.5","29.08","29.8","1","70","30","32"
"2006","Westdeutschland, alte Bundeslaender","Male","38.01","39","3759","35","37.5","40","40","50","37.84","38.18","3","60","38.5","39"
"2007","Ostdeutschland, neue Bundeslaender","Female","33.82","38","1105","20","30","40","40","56","33.32","34.32","3","65","38","39"
"2007","Ostdeutschland, neue Bundeslaender","Male","39.06","40","1065","36","39","40","42","56","38.72","39.4","3","70","40","40"
"2007","Westdeutschland, alte Bundeslaender","Female","29.36","34.44","3393","12","20","39","40","43","28.99","29.73","1.5","60","30","32"
"2007","Westdeutschland, alte Bundeslaender","Male","38.17","40","3598","35","37.5","40","41","50","37.99","38.35","2","77","39.5","40"
"2008","Ostdeutschland, neue Bundeslaender","Female","33.69","38","1056","20","30","40","40","43","33.19","34.19","2","56","38","39"
"2008","Ostdeutschland, neue Bundeslaender","Male","39.11","40","1012","36","40","40","41","60","38.74","39.48","3","80","40","40"
"2008","Westdeutschland, alte Bundeslaender","Female","29.55","35","3221","12","20","39","40","42","29.17","29.93","1","60","30","32"
"2008","Westdeutschland, alte Bundeslaender","Male","38.2","40","3395","35","37.5","40","41","50","38.01","38.39","2","72","40","40"
"2009","Ostdeutschland, neue Bundeslaender","Female","33.85","38.39","1032","20","30","40","40","45","33.32","34.38","4","60.9","38","38.5"
"2009","Ostdeutschland, neue Bundeslaender","Male","39.19","40","980","37.5","40","40","41","56","38.85","39.53","4","77","40","40"
"2009","Westdeutschland, alte Bundeslaender","Female","29.41","35","3042","11","20","39","40","42","29.01","29.81","1.5","60","30","33"
"2009","Westdeutschland, alte Bundeslaender","Male","38.28","40","3113","35","37.5","40","41","52","38.08","38.48","2","72.5","40","40"
"2010","Ostdeutschland, neue Bundeslaender","Female","33.37","38","1299","20","30","40","40","42.5","32.85","33.89","2","65","35","37.5"
"2010","Ostdeutschland, neue Bundeslaender","Male","38.47","40","1239","35","39","40","41.3","56","38.11","38.83","3","72","40","40"
"2010","Westdeutschland, alte Bundeslaender","Female","29.02","32.5","4282","10","20","39","40","42.5","28.67","29.37","0.3","60","25","28"
"2010","Westdeutschland, alte Bundeslaender","Male","37.91","40","4613","35","37.5","40","41","50","37.72","38.1","1","70","40","40"
"2011","Ostdeutschland, neue Bundeslaender","Female","33.8","38.5","1581","20","30","40","40","45","33.33","34.27","0.5","80","35","37"
"2011","Ostdeutschland, neue Bundeslaender","Male","38.44","40","1416","35","39","40","40.5","56","38.13","38.75","3","72","40","40"
"2011","Westdeutschland, alte Bundeslaender","Female","29.58","34.13","5535","12","20","39.5","40","45","29.28","29.88","1","60","27","29"
"2011","Westdeutschland, alte Bundeslaender","Male","37.95","40","5334","35","38","40","41","50","37.78","38.12","2","78","40","40"
"2012","Ostdeutschland, neue Bundeslaender","Female","33.62","38","1563","20","30","40","40","45","33.16","34.08","1","70","35","37"
"2012","Ostdeutschland, neue Bundeslaender","Male","38.08","40","1372","35","39","40","40","54","37.73","38.43","1","72","40","40"
"2012","Westdeutschland, alte Bundeslaender","Female","29.54","34","5532","12","20","40","40","42.5","29.24","29.84","1","70","28","30"
"2012","Westdeutschland, alte Bundeslaender","Male","38.12","40","5193","35","38","40","41","50","37.94","38.3","1","70","40","40"
"2013","Ostdeutschland, neue Bundeslaender","Female","33.31","38","1579","20","30","40","40","42","32.87","33.75","2","50","35","35"
"2013","Ostdeutschland, neue Bundeslaender","Male","38.18","40","1396","35","39","40","41","52","37.82","38.54","3","70","40","40"
"2013","Westdeutschland, alte Bundeslaender","Female","29.56","33","6446","12","20","40","40","43","29.28","29.84","1","55","29","30"
"2013","Westdeutschland, alte Bundeslaender","Male","38.07","40","6156","35","38","40","41","50","37.9","38.24","1","72","40","40"
"2014","Ostdeutschland, neue Bundeslaender","Female","33.14","37.5","1438","20","30","40","40","45","32.67","33.61","2","56","35","35"
"2014","Ostdeutschland, neue Bundeslaender","Male","37.89","40","1251","32","39","40","40","48","37.5","38.28","2","60","40","40"
"2014","Westdeutschland, alte Bundeslaender","Female","28.83","30","5850","11","20","39.2","40","45","28.54","29.12","1","60","29","30"
"2014","Westdeutschland, alte Bundeslaender","Male","37.48","40","5460","32.5","37.5","40","40","50","37.3","37.66","1","72","40","40"
"2015","Ostdeutschland, neue Bundeslaender","Female","32.67","35","1397","20","30","40","40","42.5","32.18","33.16","2","56","35","35"
"2015","Ostdeutschland, neue Bundeslaender","Male","38.02","40","1205","32","39","40","40","52","37.61","38.43","2","60","40","40"
"2015","Westdeutschland, alte Bundeslaender","Female","29.34","32","5725","12","20","39.5","40","45","29.05","29.63","1","63","30","30"
"2015","Westdeutschland, alte Bundeslaender","Male","37.58","40","5438","35","38","40","40","50","37.4","37.76","1","77","40","40"
"2016","Ostdeutschland, neue Bundeslaender","Female","33.19","37","1344","20","30","40","40","42","32.7","33.68","1.5","60","35","37"
"2016","Ostdeutschland, neue Bundeslaender","Male","38","40","1122","32","38.5","40","40","50","37.58","38.42","3","70","40","40"
"2016","Westdeutschland, alte Bundeslaender","Female","29.24","32","5350","12","20","39.5","40","45","28.94","29.54","1","77","30","30"
"2016","Westdeutschland, alte Bundeslaender","Male","37.16","40","4845","32","37.5","40","40","48","36.96","37.36","1.1","72","40","40"
"2017","Ostdeutschland, neue Bundeslaender","Female","33.03","37.5","1527","20","30","40","40","42","32.57","33.49","1.2","60","35","37"
"2017","Ostdeutschland, neue Bundeslaender","Male","37.47","40","1394","30","38","40","40","48","37.12","37.82","2","60","40","40"
"2017","Westdeutschland, alte Bundeslaender","Female","29.15","31","6099","12","20","39","40","45","28.87","29.43","0.6","70","30","30"
"2017","Westdeutschland, alte Bundeslaender","Male","37.55","40","5764","33","37.5","40","41","50","37.35","37.75","1","75","40","40"
"2018","Ostdeutschland, neue Bundeslaender","Female","32.5","35","1498","20","30","40","40","42","32.04","32.96","2","60","35","35"
"2018","Ostdeutschland, neue Bundeslaender","Male","37.27","40","1431","30","38","40","40","50","36.86","37.68","2","72","40","40"
"2018","Westdeutschland, alte Bundeslaender","Female","29.48","32","5931","12","20","39","40","42","29.2","29.76","0.4","60","30","30"
"2018","Westdeutschland, alte Bundeslaender","Male","36.93","40","5846","30","37.5","40","40.1","50","36.72","37.14","1","80","40","40"
"2019","Ostdeutschland, neue Bundeslaender","Female","33.32","37","1429","20","30","40","40","41","32.86","33.78","1","75","35","36"
"2019","Ostdeutschland, neue Bundeslaender","Male","37.5","40","1296","30","38","40","40","50","37.09","37.91","4","60","40","40"
"2019","Westdeutschland, alte Bundeslaender","Female","29.63","32","5595","13","20","39","40","45","29.35","29.91","1","60","30","30"
"2019","Westdeutschland, alte Bundeslaender","Male","37.23","40","5612","30","37","40","40","50","37.02","37.44","1","65","40","40"
