"year","regtyp","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1991","Rural Area","West Germany","35.49","38.5","985","20","37","39","40","50","34.98","36","4","74","38.5","38.5"
"1991","Urban Area","East Germany","39.46","40","889","35","40","40","43.5","48","39.16","39.76","12","56","40","40"
"1991","Urban Area","West Germany","35.54","38.5","3991","20","37","39","40","48","35.3","35.78","0.2","72","38","38"
"1992","Rural Area","East Germany","39.03","40","1315","35","40","40","42","50","38.75","39.31","3","72","40","40"
"1992","Rural Area","West Germany","35.11","38.5","966","20","37","39","40","50","34.59","35.63","2","65","38","38.5"
"1992","Urban Area","East Germany","39.02","40","773","35","40","40","42","48","38.7","39.34","10","62","40","40"
"1992","Urban Area","West Germany","35.44","38","3858","20","37","39","40","48","35.2","35.68","0.6","70","38","38"
"1993","Rural Area","East Germany","38.86","40","1227","35","40","40","41","51","38.58","39.14","8","70","40","40"
"1993","Rural Area","West Germany","34.86","38","956","20","36","39","40","47.5","34.35","35.37","1","60","38","38.5"
"1993","Urban Area","East Germany","38.9","40","742","36","40","40","41","48","38.56","39.24","0","60","40","40"
"1993","Urban Area","West Germany","35.33","38","3798","21","37","38.5","40","47.5","35.09","35.57","0.8","68","38","38"
"1994","Rural Area","East Germany","38.41","40","1213","32","40","40","40","45","38.09","38.73","0","60","40","40"
"1994","Rural Area","West Germany","34.69","38","922","20","36","39","40","50","34.15","35.23","2","70","38","38.5"
"1994","Urban Area","East Germany","38.71","40","718","35","40","40","40","48.5","38.35","39.07","0","52","40","40"
"1994","Urban Area","West Germany","35.2","38","3614","20","36","38.5","40","48","34.94","35.46","0","72","38","38"
"1995","Rural Area","East Germany","37.9","40","1263","30","39","40","40","48.5","37.56","38.24","5","60","40","40"
"1995","Rural Area","West Germany","34.16","38","1011","20","36","39","40","48","33.61","34.71","4","72","38","38"
"1995","Urban Area","East Germany","38.03","40","676","32","39","40","40","50.5","37.56","38.5","0.4","60","40","40"
"1995","Urban Area","West Germany","34.79","38","3798","20","36","38.5","40","50","34.53","35.05","2","72","37.5","38"
"1996","Rural Area","East Germany","38.17","40","1193","30","39","40","40","50","37.85","38.49","2.5","61","40","40"
"1996","Rural Area","West Germany","34.31","38","1011","20","35","38.6","40","46","33.8","34.82","5","54","38","38"
"1996","Urban Area","East Germany","38.12","40","668","31","38.5","40","40","48","37.69","38.55","0.5","50.5","40","40"
"1996","Urban Area","West Germany","34.69","38","3639","20","35","38.5","40","48","34.43","34.95","0.3","60","37.5","38"
"1997","Rural Area","East Germany","38.07","40","1147","30","39","40","40","49","37.75","38.39","2.5","70","40","40"
"1997","Rural Area","West Germany","34.66","38","937","20","35","39","40","46","34.13","35.19","2","60","38","38.2000007629395"
"1997","Urban Area","East Germany","37.82","40","609","30","38","40","40","50","37.35","38.29","2","54","40","40"
"1997","Urban Area","West Germany","34.78","38","3473","20","35","39","40","48.8","34.51","35.05","1","80","37.5","38"
"1998","Rural Area","East Germany","37.5","40","1201","30","38","40","40","48","37.14","37.86","3","60","40","40"
"1998","Rural Area","West Germany","34.43","38","1092","20","35","39","40","47.5","33.91","34.95","5","72","37.5","38"
"1998","Urban Area","East Germany","37.36","40","637","30","38","40","40","48","36.83","37.89","2","52","40","40"
"1998","Urban Area","West Germany","34.62","38","3824","20","35","39","40","48","34.36","34.88","2","60","38","38"
"1999","Rural Area","East Germany","37.65","40","1222","30","38","40","40","48","37.31","37.99","4","62","40","40"
"1999","Rural Area","West Germany","34.13","38","1103","19.5","35","39.5","40","48","33.58","34.68","2","70","38","38"
"1999","Urban Area","East Germany","37.41","40","653","30","38","40","40","50","36.9","37.92","2","55","40","40"
"1999","Urban Area","West Germany","34.49","38","3747","20","35","39","40","50","34.21","34.77","3","70","38","38"
"2000","Rural Area","East Germany","37.4","40","1809","30","38","40","40","48","37.1","37.7","4","70","40","40"
"2000","Rural Area","West Germany","34.35","38","2037","20","35","40","40","48","33.95","34.75","2","70","38","38.5"
"2000","Urban Area","East Germany","37.03","40","888","30","38","40","40","50","36.57","37.49","4","60","40","40"
"2000","Urban Area","West Germany","34.43","38","6431","20","35","40","40","48","34.21","34.65","1","77","38","38"
"2001","Rural Area","East Germany","36.74","40","1696","26","37.6","40","40","45.5","36.4","37.08","1","60","40","40"
"2001","Rural Area","West Germany","34.09","38","1854","19","35","40","40","48","33.64","34.54","2","72","38","38.5"
"2001","Urban Area","East Germany","36.44","40","841","25","37.5","40","40","50","35.93","36.95","4","54","40","40"
"2001","Urban Area","West Germany","33.99","38","6085","19.3","35","39.5","40","50","33.75","34.23","1","75","38","38"
"2002","Rural Area","East Germany","37.04","40","1597","28.7","38","40","40","48","36.7","37.38","2.5","65","40","40"
"2002","Rural Area","West Germany","33.87","38","1878","18.5","32","40","40","50","33.43","34.31","1.5","64","38","38"
"2002","Urban Area","East Germany","37.08","40","837","28.8","38","40","40","50.5","36.6","37.56","4","60","40","40"
"2002","Urban Area","West Germany","34.04","38","6253","19.5","35","40","40","50","33.81","34.27","1","75","38","38"
"2003","Rural Area","East Germany","36.62","40","1544","25","37","40","40","50","36.25","36.99","4","60","40","40"
"2003","Rural Area","West Germany","33.27","38","1842","15","30","39","40","46","32.81","33.73","1","55","37.5","38"
"2003","Urban Area","East Germany","36.08","40","830","25","35","40","40","48","35.54","36.62","3","60","40","40"
"2003","Urban Area","West Germany","33.64","38","6081","18.5","31","39.5","40","48","33.39","33.89","1","60","37.7000007629395","38"
"2004","Rural Area","East Germany","36.15","40","1452","24","35","40","40","50","35.76","36.54","3","78","40","40"
"2004","Rural Area","West Germany","34.31","38.5","1699","19.2","35","40","40","50","33.83","34.79","1","80","38","38.5"
"2004","Urban Area","East Germany","35.9","39.88","799","23.5","36","40","40","49","35.38","36.42","5","56","40","40"
"2004","Urban Area","West Germany","33.94","38","5622","19.5","34","40","40","48","33.69","34.19","1","70","38","38"
"2005","Rural Area","East Germany","36.66","40","1368","27","35","40","40","50","36.27","37.05","2","77","40","40"
"2005","Rural Area","West Germany","34.74","38.5","1610","20","35","40","40","50","34.24","35.24","1","65","38","38.5"
"2005","Urban Area","East Germany","36.34","40","740","25","35","40","40","49","35.79","36.89","3","54","40","40"
"2005","Urban Area","West Germany","34.25","38.5","5387","20","33","40","40","50","34","34.5","1.5","80","38","38.5"
"2006","Rural Area","East Germany","36.73","40","1424","28","35","40","40","50","36.37","37.09","4","72","40","40"
"2006","Rural Area","West Germany","34.1","38.5","1745","19.2","30","40","40","46","33.63","34.57","3.5","70","38","38.5"
"2006","Urban Area","East Germany","36.47","40","772","25","36","40","40","50","35.94","37","4","56","40","40"
"2006","Urban Area","West Germany","34.07","38.5","5556","19.5","32","40","40","48","33.82","34.32","1","60","38","38.5"
"2007","Rural Area","East Germany","37.11","40","1425","28","36","40","40","56","36.72","37.5","4","70","40","40"
"2007","Rural Area","West Germany","34.1","38.5","1702","18","30","40","40","46","33.62","34.58","2","60","38.5","38.5"
"2007","Urban Area","East Germany","35.58","40","745","22.5","35","40","40","50.5","35","36.16","3","60","40","40"
"2007","Urban Area","West Germany","34.12","38.5","5289","19.2","30","40","40","50","33.86","34.38","1.5","77","38.5","38.5"
"2008","Rural Area","East Germany","36.77","40","1338","26","35.5","40","40","60","36.36","37.18","2","80","40","40"
"2008","Rural Area","West Germany","34.09","38.5","1571","19.5","30","40","40","45","33.58","34.6","1","60","38.5","38.5"
"2008","Urban Area","East Germany","36.26","40","730","26","36","40","40","50","35.7","36.82","2.5","65","40","40"
"2008","Urban Area","West Germany","34.26","38.5","5045","19.3","30.7","40","40","49","33.99","34.53","1.3","72","38.5","38.5"
"2009","Rural Area","East Germany","36.76","40","1315","25","35","40","40","60","36.35","37.17","4","77","40","40"
"2009","Rural Area","West Germany","34.02","38.5","1511","18","32.5","40","40","48","33.5","34.54","2","72.5","38.5","38.5"
"2009","Urban Area","East Germany","36.19","40","697","25","37.5","40","40","47.5","35.6","36.78","4","56","40","40"
"2009","Urban Area","West Germany","34.18","38.5","4644","19","31","40","40","50","33.89","34.47","1.5","65","38.5","38.5"
"2010","Rural Area","East Germany","35.99","40","1653","25","35","40","40","56","35.57","36.41","2","72","40","40"
"2010","Rural Area","West Germany","33.45","38.5","2352","15","30","40","40","48.5","32.99","33.91","1","60.5","38","38.5"
"2010","Urban Area","East Germany","36.18","40","885","22.5","36","40","40","48","35.61","36.75","3","65","40","40"
"2010","Urban Area","West Germany","33.78","38.5","6543","18","30","40","40","48","33.52","34.04","0.3","70","38","38.5"
"2011","Rural Area","East Germany","36.44","40","1929","25","35","40","40","54.6","36.07","36.81","0.5","80","40","40"
"2011","Rural Area","West Germany","33.85","38.5","3066","16","30","40","40","49","33.46","34.24","1.5","78","38","38"
"2011","Urban Area","East Germany","35.9","40","1068","22.5","35","40","40","50","35.36","36.44","1","64","40","40"
"2011","Urban Area","West Germany","34.03","38.5","7803","18","30","40","40","48","33.79","34.27","1","72","38","38"
"2012","Rural Area","East Germany","36.09","40","1905","25","35","40","40","48","35.71","36.47","1.5","72","40","40"
"2012","Rural Area","West Germany","33.96","38.5","3082","18","30","40","40","48","33.57","34.35","1.5","60","38","38.5"
"2012","Urban Area","East Germany","35.75","40","1030","21.5","35","40","40","48","35.21","36.29","1","70","39","40"
"2012","Urban Area","West Germany","34.04","38.5","7643","17","30","40","40","50","33.8","34.28","1","70","38","38"
"2013","Rural Area","East Germany","35.81","40","1887","25","33","40","40","50","35.43","36.19","2","70","40","40"
"2013","Rural Area","West Germany","34.06","38.5","3391","18","30","40","40","48","33.7","34.42","1","60","38","38.5"
"2013","Urban Area","East Germany","35.92","40","1088","25","35","40","40","48","35.4","36.44","2","60","39","40"
"2013","Urban Area","West Germany","34.02","38.5","9211","18","30","40","40","50","33.8","34.24","1","72","38","38"
"2014","Rural Area","East Germany","35.4","40","1721","20","32","40","40","48","34.99","35.81","2","60","39","40"
"2014","Rural Area","West Germany","32.85","38.5","3090","15","26","40","40","48","32.46","33.24","1","65","38","38"
"2014","Urban Area","East Germany","35.95","40","968","24","35","40","40","48","35.39","36.51","2","60","39","40"
"2014","Urban Area","West Germany","33.55","38.5","8220","16","30","40","40","48","33.32","33.78","1","72","38","38.5"
"2015","Rural Area","East Germany","35.08","40","1620","20","30","40","40","48","34.65","35.51","2","60","39.5","40"
"2015","Rural Area","West Germany","33.51","38.5","3117","17","30","40","40","48","33.13","33.89","2","60","38","38.5"
"2015","Urban Area","East Germany","35.88","40","982","25","35","40","40","48","35.32","36.44","2","60","39","40"
"2015","Urban Area","West Germany","33.7","38.5","8046","16","30","40","40","48","33.47","33.93","1","77","38","38.5"
"2016","Rural Area","East Germany","35.47","40","1557","20","32","40","40","50","35.03","35.91","1.5","60","39.7999992370605","40"
"2016","Rural Area","West Germany","33.51","38.5","2827","16","30","40","40","48","33.12","33.9","1","65","38","38"
"2016","Urban Area","East Germany","36.01","40","909","25","35","40","40","48","35.44","36.58","2","70","39","40"
"2016","Urban Area","West Germany","33.27","38.5","7368","15","30","40","40","47","33.03","33.51","1","77","38","38"
"2017","Rural Area","East Germany","35.62","40","1890","21.5","33","40","40","48","35.24","36","1.2","60","40","40"
"2017","Rural Area","West Germany","33.28","38.5","3389","16","28","40","40","48","32.91","33.65","1","75","38","38"
"2017","Urban Area","East Germany","34.89","40","1031","20","32","40","40","45","34.37","35.41","2","60","39","40"
"2017","Urban Area","West Germany","33.57","38.5","8474","16","30","40","40","48","33.34","33.8","0.6","72","38","38"
"2018","Rural Area","East Germany","34.98","40","1862","20","30","40","40","50","34.58","35.38","2","72","39","40"
"2018","Rural Area","West Germany","33.37","38.5","3268","16","30","40","40","46","33.01","33.73","1","66","38","38.5"
"2018","Urban Area","East Germany","35.05","40","1067","20","32.5","40","40","45","34.51","35.59","2","56","39","40"
"2018","Urban Area","West Germany","33.37","38.5","8509","16","30","40","40","48","33.14","33.6","0.4","80","38","38.5"
"2019","Rural Area","East Germany","35.62","40","1724","25","35","40","40","48","35.22","36.02","1","75","39","40"
"2019","Rural Area","West Germany","33.21","38","3068","18","28","40","40","45","32.84","33.58","1","60","38","38"
"2019","Urban Area","East Germany","35.3","40","765","22","33","40","40","42","34.71","35.89","2","60","39","40"
"2019","Urban Area","West Germany","33.76","38","7635","18","30","40","40","48","33.52","34","1","65","38","38"
