"year","e11102","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Employed","Female","33.48","40","2302","20","25","40","40","51","33.06","33.9","1","80","40","40"
"1984","Employed","Male","40.69","40","3831","40","40","40","42","60","40.54","40.84","4","80","40","40"
"1984","Not Employed","Female","30.52","40","73","10","20","40","40","45","27.56","33.48","3","55","35","40"
"1984","Not Employed","Male","37.87","40","78","40","40","40","40","40","36.4","39.34","0","48","40","40"
"1985","Employed","Female","33.59","40","2075","20","25","40","40","45","33.17","34.01","1","74","40","40"
"1985","Employed","Male","39.83","40","3329","40","40","40","40","50","39.69","39.97","4","72","40","40"
"1985","Not Employed","Female","32.24","39.94","61","15","20","40","40","54","29.07","35.41","2","54","27","40"
"1985","Not Employed","Male","36.42","40","58","12","40","40","40","45","34.34","38.5","8","45","40","40"
"1986","Employed","Female","33.77","40","2026","20","26","40","40","45","33.36","34.18","2","60","40","40"
"1986","Employed","Male","39.67","40","3211","38","40","40","40","50","39.56","39.78","8","76","40","40"
"1986","Not Employed","Female","30.86","38.27","52","8","20","40","40","40","27.32","34.4","4","56","35","40"
"1986","Not Employed","Male","37.85","40","51","25","39","40","40","56","35.6","40.1","8","60","40","40"
"1987","Employed","Female","33.46","39","2031","20","25","40","40","45","33.05","33.87","2","80","38.5","40"
"1987","Employed","Male","39.51","40","3222","38","39","40","40","53","39.38","39.64","4","80","40","40"
"1987","Not Employed","Female","29.86","37","53","10","20","40","40","42","25.95","33.77","1","49","25","40"
"1987","Not Employed","Male","","","","","","","","","","","","","",""
"1988","Employed","Female","33.13","38.5","1938","20","25","40","40","45","32.7","33.56","2","72","38.5","39"
"1988","Employed","Male","39.26","40","3036","38","38.5","40","40","50","39.13","39.39","3","70","40","40"
"1988","Not Employed","Female","26.77","24.9","43","10","20","40","40","40","22.64","30.9","2","40","20","38"
"1988","Not Employed","Male","38.51","40","38","36","38","40","40","45","36.39","40.63","4","48","38","40"
"1989","Employed","Female","33.1","38.34","1931","20","25","40","40","46","32.66","33.54","2","77","38","38.5"
"1989","Employed","Male","39.09","40","2984","37","38","40","40","50","38.96","39.22","6","68","40","40"
"1989","Not Employed","Female","28.2","30","51","12","17","40","40","40","24.99","31.41","7","42","20","38"
"1989","Not Employed","Male","33.71","39","47","6","35","40","40","50","30.48","36.94","5","50","38","40"
"1990","Employed","Female","32.55","38","1939","19.2","25","39","40","45","32.12","32.98","1.4","80","38","38"
"1990","Employed","Male","38.54","38.5","2874","37","37.5","40","40","49","38.4","38.68","4","75","38.5","38.5"
"1990","Not Employed","Female","23.83","20","42","9","17.5","37.5","39","43","20.15","27.51","2","43","20","30"
"1990","Not Employed","Male","35.25","38.27","35","14","37","40","40","47.5","32.18","38.32","8","47.5","38.5","40"
"1991","Employed","Female","31.88","37.5","1993","18","24","38.5","40","45","31.45","32.31","1.5","55","37.5","37.5"
"1991","Employed","Male","38.34","38.5","2857","37","37.5","40","40","50","38.2","38.48","4","74","38.5","38.5"
"1991","Not Employed","Female","23.49","21.05","58","2.5","10","38.5","40","48","19.71","27.27","0.2","48","20","37.5"
"1991","Not Employed","Male","36.25","38.02","44","18","37","40","40","54","33.43","39.07","8","60","38","40"
"1992","Employed","Female","32.94","38","2973","19","25","40","40","45","32.61","33.27","0.6","60.5","38","38.5"
"1992","Employed","Male","38.64","38.5","3907","37","37.5","40","40","50","38.52","38.76","3","72","38.5","39"
"1992","Not Employed","Female","27.78","34.1","59","1","19","40","40","40","24.61","30.95","0.8","40","30","38.5"
"1992","Not Employed","Male","35.68","38.5","45","12","38","40","40","56","32.74","38.62","6","56","38.5","40"
"1993","Employed","Female","32.81","38","2853","19.3","25","39.5","40","45","32.47","33.15","0","58","38","38"
"1993","Employed","Male","38.42","38.5","3725","37","37.5","40","40","50","38.31","38.53","8","70","38.5","38.5"
"1993","Not Employed","Female","29.15","35","92","15","20","40","40","42.5","26.68","31.62","0.8","60","35","38.5"
"1993","Not Employed","Male","37.22","39","53","36","37.5","40","40","40","35.35","39.09","10","40","38","40"
"1994","Employed","Female","32.37","37.5","2801","18","25","39","40","42.5","32.03","32.71","0","70","38","38"
"1994","Employed","Male","38.43","38.5","3550","36","37.5","40","40","50.5","38.3","38.56","0","72","38.5","38.5"
"1994","Not Employed","Female","27.34","28.83","65","10","19","37.5","40","40","24.29","30.39","3","43.5","20","36"
"1994","Not Employed","Male","38.49","38.5","51","36","37.5","40","40","60","36","40.98","0","60","37.5","40"
"1995","Employed","Female","31.84","37.5","2881","18","24","39","40","42.5","31.49","32.19","2","60","37.5","38"
"1995","Employed","Male","37.91","38.5","3727","36","37.5","40","40","50.5","37.75","38.07","2","72","38.5","38.5"
"1995","Not Employed","Female","28.25","32","83","9","19","38.5","40","42.5","25.71","30.79","0.4","42.5","30","38.5"
"1995","Not Employed","Male","37.17","39","57","30","37.5","40","40","72","34.65","39.69","7","72","38.5","40"
"1996","Employed","Female","31.85","37.5","2824","18","24","38.5","40","42.5","31.5","32.2","0.5","60","37.5","38"
"1996","Employed","Male","38.02","38.5","3557","35","37.5","40","40","50","37.88","38.16","0.3","61","38.5","38.5"
"1996","Not Employed","Female","27.06","31.82","80","8","15","39","40","40","24.34","29.78","5","46","30","39"
"1996","Not Employed","Male","34.94","38","50","19","36","39","40","44","32.64","37.24","11","44","38","40"
"1997","Employed","Female","32.05","37.5","2688","18.5","25","39","40","42.5","31.69","32.41","1","65","37.5","38"
"1997","Employed","Male","38","38.5","3388","35","37.5","40","40","50","37.85","38.15","2","80","38.5","38.5"
"1997","Not Employed","Female","22.63","20","55","9","10","38","40","48","19.27","25.99","2","48","20","39"
"1997","Not Employed","Male","39.1","40","35","37.5","38.5","40","40","50","36.97","41.23","10","50","38.5","40"
"1998","Employed","Female","31.67","37.5","2954","16","25","39","40","42.5","31.32","32.02","2","60","37.5","38"
"1998","Employed","Male","37.87","38.5","3696","35","37.5","40","40","50","37.71","38.03","2","72","38.5","38.5"
"1998","Not Employed","Female","23.83","20","59","8","10","38","40","40","20.38","27.28","3","40","19","36"
"1998","Not Employed","Male","34.54","38.5","45","11","36","40","40","50","32.08","37","5","50","38","40"
"1999","Employed","Female","31.24","37.5","2972","15","23","38.5","40","42.5","30.88","31.6","2","60","37.5","37.5"
"1999","Employed","Male","38.02","38.5","3646","35","37.5","40","40","55","37.86","38.18","2","70","38.5","38.5"
"1999","Not Employed","Female","29.25","37.5","68","9","20","40","40","40","26.22","32.28","2","40","24","38.5"
"1999","Not Employed","Male","30.41","37.5","39","10","20","40","40","40","26.84","33.98","7.5","40","35.5","40"
"2000","Employed","Female","31.18","37.5","4940","15","22.5","39","40","45","30.89","31.47","1","72","37","37.5"
"2000","Employed","Male","38.07","38.5","6023","35","37.5","40","40","50","37.95","38.19","2","77","38.5","38.5"
