"year","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1994","Westdeutschland, alte Bundeslaender","35.09","38","4536","20","36","38.5","40","50","34.86","35.32","0","72","38","38"
"1995","Ostdeutschland, neue Bundeslaender","37.95","40","1939","30","39","40","40","50","37.68","38.22","0.4","60","40","40"
"1995","Westdeutschland, alte Bundeslaender","34.65","38","4809","20","36","39","40","49","34.41","34.89","2","72","38","38"
"1996","Ostdeutschland, neue Bundeslaender","38.15","40","1861","30","39","40","40","50","37.89","38.41","0.5","61","40","40"
"1996","Westdeutschland, alte Bundeslaender","34.61","38","4650","20","35","38.5","40","48","34.37","34.85","0.3","60","38","38"
"1997","Ostdeutschland, neue Bundeslaender","37.97","40","1756","30","38.5","40","40","49","37.71","38.23","2","70","40","40"
"1997","Westdeutschland, alte Bundeslaender","34.75","38","4410","20","35","39","40","48","34.51","34.99","1","80","38","38"
"1998","Ostdeutschland, neue Bundeslaender","37.45","40","1838","30","38","40","40","48","37.15","37.75","2","60","40","40"
"1998","Westdeutschland, alte Bundeslaender","34.58","38","4916","20","35","39","40","48","34.34","34.82","2","72","38","38"
"1999","Ostdeutschland, neue Bundeslaender","37.56","40","1875","30","38","40","40","48","37.27","37.85","2","62","40","40"
"1999","Westdeutschland, alte Bundeslaender","34.41","38","4850","20","35","39","40","50","34.16","34.66","2","70","38","38"
"2000","Ostdeutschland, neue Bundeslaender","37.28","40","2697","30","38","40","40","48","37.03","37.53","4","70","40","40"
"2000","Westdeutschland, alte Bundeslaender","34.42","38","8468","20","35","40","40","48","34.23","34.61","1","77","38","38"
"2001","Ostdeutschland, neue Bundeslaender","36.63","40","2537","25.5","37.5","40","40","48","36.35","36.91","1","60","40","40"
"2001","Westdeutschland, alte Bundeslaender","34.01","38","7939","19.3","35","40","40","50","33.8","34.22","1","75","38","38"
"2002","Ostdeutschland, neue Bundeslaender","37.06","40","2434","28.7","38","40","40","48","36.78","37.34","2.5","65","40","40"
"2002","Westdeutschland, alte Bundeslaender","34","38","8131","19.5","35","40","40","50","33.8","34.2","1","75","38","38"
"2003","Ostdeutschland, neue Bundeslaender","36.44","40","2374","25","37","40","40","48","36.14","36.74","3","60","40","40"
"2003","Westdeutschland, alte Bundeslaender","33.55","38","7923","18","30","39","40","48","33.33","33.77","1","60","38","38"
"2004","Ostdeutschland, neue Bundeslaender","36.06","40","2251","24","35","40","40","50","35.75","36.37","3","78","40","40"
"2004","Westdeutschland, alte Bundeslaender","34.03","38","7321","19.5","34","40","40","48","33.81","34.25","1","80","38","38"
"2005","Ostdeutschland, neue Bundeslaender","36.55","40","2108","26","35","40","40","50","36.23","36.87","2","77","40","40"
"2005","Westdeutschland, alte Bundeslaender","34.36","38.5","6997","20","34","40","40","50","34.13","34.59","1","80","38","38.5"
"2006","Ostdeutschland, neue Bundeslaender","36.64","40","2196","26","35","40","40","50","36.34","36.94","4","72","40","40"
"2006","Westdeutschland, alte Bundeslaender","34.08","38.5","7301","19.5","31","40","40","47","33.86","34.3","1","70","38","38.5"
"2007","Ostdeutschland, neue Bundeslaender","36.6","40","2170","25","35","40","40","56","36.28","36.92","3","70","40","40"
"2007","Westdeutschland, alte Bundeslaender","34.12","38.5","6991","19","30","40","40","48","33.89","34.35","1.5","77","38.5","38.5"
"2008","Ostdeutschland, neue Bundeslaender","36.59","40","2068","26","35.5","40","40","56","36.26","36.92","2","80","40","40"
"2008","Westdeutschland, alte Bundeslaender","34.22","38.5","6616","19.3","30.5","40","40","48","33.98","34.46","1","72","38.5","38.5"
"2009","Ostdeutschland, neue Bundeslaender","36.56","40","2012","25","36","40","40","56","36.22","36.9","4","77","40","40"
"2009","Westdeutschland, alte Bundeslaender","34.14","38.5","6155","18.3","32","40","40","50","33.89","34.39","1.5","72.5","38.5","38.5"
"2010","Ostdeutschland, neue Bundeslaender","36.06","40","2538","24","35","40","40","52","35.72","36.4","2","72","40","40"
"2010","Westdeutschland, alte Bundeslaender","33.7","38.5","8895","16","30","40","40","48","33.47","33.93","0.3","70","38","38.5"
"2011","Ostdeutschland, neue Bundeslaender","36.24","40","2997","25","35","40","40","54","35.93","36.55","0.5","80","40","40"
"2011","Westdeutschland, alte Bundeslaender","33.98","38.5","10869","18","30","40","40","48","33.78","34.18","1","78","38","38"
"2012","Ostdeutschland, neue Bundeslaender","35.96","40","2935","25","35","40","40","48","35.65","36.27","1","72","40","40"
"2012","Westdeutschland, alte Bundeslaender","34.02","38.5","10725","17.5","30","40","40","50","33.82","34.22","1","70","38","38"
"2013","Ostdeutschland, neue Bundeslaender","35.85","40","2975","25","35","40","40","48","35.54","36.16","2","70","40","40"
"2013","Westdeutschland, alte Bundeslaender","34.03","38.5","12602","18","30","40","40","48","33.84","34.22","1","72","38","38"
"2014","Ostdeutschland, neue Bundeslaender","35.61","40","2689","22","35","40","40","48","35.28","35.94","2","60","39.5","40"
"2014","Westdeutschland, alte Bundeslaender","33.37","38.5","11310","15","30","40","40","48","33.17","33.57","1","72","38","38"
"2015","Ostdeutschland, neue Bundeslaender","35.4","40","2602","22.5","32","40","40","48","35.06","35.74","2","60","39","40"
"2015","Westdeutschland, alte Bundeslaender","33.65","38.5","11163","16","30","40","40","48","33.45","33.85","1","77","38","38.5"
"2016","Ostdeutschland, neue Bundeslaender","35.67","40","2466","22.5","34","40","40","48","35.32","36.02","1.5","70","39.5","40"
"2016","Westdeutschland, alte Bundeslaender","33.33","38.5","10195","15","30","40","40","47.5","33.12","33.54","1","77","38","38"
"2017","Ostdeutschland, neue Bundeslaender","35.35","40","2921","20","32.5","40","40","48","35.04","35.66","1.2","60","40","40"
"2017","Westdeutschland, alte Bundeslaender","33.49","38.5","11863","16","30","40","40","48","33.3","33.68","0.6","75","38","38"
"2018","Ostdeutschland, neue Bundeslaender","35.01","40","2929","20","30","40","40","48","34.69","35.33","2","72","39","40"
"2018","Westdeutschland, alte Bundeslaender","33.37","38.5","11777","16","30","40","40","48","33.18","33.56","0.4","80","38","38.5"
"2019","Ostdeutschland, neue Bundeslaender","35.47","40","2725","24","34","40","40","48","35.15","35.79","1","75","39","40"
"2019","Westdeutschland, alte Bundeslaender","33.6","38","11209","18","30","40","40","48","33.41","33.79","1","65","38","38"
