"year","education","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","college entrance qualification","(Married) couple without C.","38.03","40","157","25","40","40","42","60","36.71","39.35","8","66","40","40"
"1984","college entrance qualification","1-pers.-HH","37.72","40","104","25","40","40","40","60","35.93","39.51","10","65","40","40"
"1984","college entrance qualification","Couple + C. GT 16 ","38.95","40","95","32","40","40","42","60","37.39","40.51","6","60","40","40"
"1984","college entrance qualification","Couple + C. LE 16","37.66","40","171","23","40","40","45","60","36.23","39.09","6","70","40","40"
"1984","college entrance qualification","Couple + C. LE and GT 16","39","40","47","24","40","40","45","80","35.64","42.36","9","80","40","40"
"1984","college entrance qualification","Single parent","","","","","","","","","","","","","",""
"1984","lower secondary degree","(Married) couple without C.","38.2","40","596","25","40","40","40","56","37.59","38.81","5","80","40","40"
"1984","lower secondary degree","1-pers.-HH","37.75","40","190","25","40","40","40","50","36.73","38.77","8","55","40","40"
"1984","lower secondary degree","Couple + C. GT 16 ","37.44","40","570","22","40","40","40","55","36.79","38.09","8","70","40","40"
"1984","lower secondary degree","Couple + C. LE 16","36.83","40","721","20","40","40","42","60","36.11","37.55","2","75","40","40"
"1984","lower secondary degree","Couple + C. LE and GT 16","37.94","40","486","25","40","40","42","65","37.19","38.69","3","74","40","40"
"1984","lower secondary degree","Single parent","37.65","40","161","26","40","40","42","65","36.41","38.89","0","72","40","40"
"1984","no degree/no degree yet","(Married) couple without C.","39.56","40","85","40","40","40","40","50","38.68","40.44","20","50","40","40"
"1984","no degree/no degree yet","1-pers.-HH","39.07","40","56","40","40","40","47","56","37.36","40.78","4","56","40","40"
"1984","no degree/no degree yet","Couple + C. GT 16 ","36.31","40","95","18","40","40","40","50","34.64","37.98","10","70","40","40"
"1984","no degree/no degree yet","Couple + C. LE 16","38.37","40","210","30","40","40","40","54","37.47","39.27","10","60","40","40"
"1984","no degree/no degree yet","Couple + C. LE and GT 16","39.32","40","126","40","40","40","40","54","38.2","40.44","10","56","40","40"
"1984","no degree/no degree yet","Single parent","","","","","","","","","","","","","",""
"1984","Other degree","(Married) couple without C.","39.18","40","144","40","40","40","40","60","38.34","40.02","13","65","40","40"
"1984","Other degree","1-pers.-HH","41.07","40","96","40","40","40","40","66","39.98","42.16","13","66","40","40"
"1984","Other degree","Couple + C. GT 16 ","40.09","40","109","40","40","40","42","56","39.03","41.15","8","56","40","40"
"1984","Other degree","Couple + C. LE 16","39.13","40","425","40","40","40","40","50","38.54","39.72","10","70","40","40"
"1984","Other degree","Couple + C. LE and GT 16","39.24","40","154","40","40","40","40","48","38.34","40.14","5","50","40","40"
"1984","Other degree","Single parent","37.38","40","31","20","40","40","40","45","35.43","39.33","19","45","40","40"
"1984","secondary school degree","(Married) couple without C.","38.49","40","239","25","40","40","40","60","37.59","39.39","5","60","40","40"
"1984","secondary school degree","1-pers.-HH","39.44","40","105","40","40","40","40","65","38.32","40.56","4","65","40","40"
"1984","secondary school degree","Couple + C. GT 16 ","37.79","40","227","25","40","40","40","48","36.9","38.68","10","56","40","40"
"1984","secondary school degree","Couple + C. LE 16","36.66","40","251","20","40","40","42","60","35.23","38.09","1","77","40","40"
