"year","hgtyp1hh","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Couple + C. LE and GT 16","in school","","","","","","","","","","","","","",""
"1984","Couple + C. LE and GT 16","inadequately","39.4","40","116","40","40","40","40","54","38.2","40.6","10","56","40","40"
"1984","Couple + C. LE and GT 16","middle vocational","38.29","40","424","25","40","40","41","60","37.55","39.03","6","74","40","40"
"1984","Couple + C. LE and GT 16","vocational + Abi","","","","","","","","","","","","","",""
"1984","Single parent","general elemantary","37.02","40","88","25","38","40","40","65","35.31","38.73","0","65","40","40"
"1984","Single parent","higher education","","","","","","","","","","","","","",""
"1984","Single parent","higher vocational","","","","","","","","","","","","","",""
"1984","Single parent","in school","","","","","","","","","","","","","",""
"1984","Single parent","inadequately","","","","","","","","","","","","","",""
"1984","Single parent","middle vocational","37.24","40","146","26","40","40","41","50","36.01","38.47","8","50","40","40"
"1984","Single parent","vocational + Abi","","","","","","","","","","","","","",""
"1985","(Married) couple without C.","general elemantary","35.74","40","198","20","35","40","40","55","34.63","36.85","5","56","40","40"
"1985","(Married) couple without C.","higher education","37.47","40","99","26","40","40","40","42","36.33","38.61","18","42","40","40"
"1985","(Married) couple without C.","higher vocational","38.17","40","67","27","40","40","40","50","36.83","39.51","20","50","40","40"
"1985","(Married) couple without C.","in school","","","","","","","","","","","","","",""
"1985","(Married) couple without C.","inadequately","37.63","40","60","20","40","40","40","40","36.37","38.89","18","40","40","40"
"1985","(Married) couple without C.","middle vocational","38.21","40","618","30","40","40","40","45","37.75","38.67","7","52","40","40"
"1985","(Married) couple without C.","vocational + Abi","39.43","40","34","32","40","40","41","66","36.4","42.46","16","66","40","40"
"1985","1-pers.-HH","general elemantary","36.95","40","89","20","38","40","40","48","35.15","38.75","8","60","40","40"
"1985","1-pers.-HH","higher education","37.64","40","62","28","40","40","40","66","35.83","39.45","13","66","40","40"
"1985","1-pers.-HH","higher vocational","39.64","40","41","40","40","40","41","56","38","41.28","20","56","40","40"
"1985","1-pers.-HH","in school","","","","","","","","","","","","","",""
"1985","1-pers.-HH","inadequately","41.53","40","35","40","40","40","48","64","39.81","43.25","36","64","40","40"
"1985","1-pers.-HH","middle vocational","38.07","40","249","38","40","40","40","48","37.12","39.02","1","74","40","40"
"1985","1-pers.-HH","vocational + Abi","","","","","","","","","","","","","",""
"1985","Couple + C. GT 16 ","general elemantary","35.56","40","285","20","38","40","40","48","34.6","36.52","6","50","40","40"
"1985","Couple + C. GT 16 ","higher education","38.36","40","64","35","40","40","40","45","36.7","40.02","16","45","40","40"
"1985","Couple + C. GT 16 ","higher vocational","37.59","40","59","25","40","40","40","45","35.81","39.37","10","45","40","40"
"1985","Couple + C. GT 16 ","in school","","","","","","","","","","","","","",""
"1985","Couple + C. GT 16 ","inadequately","37.92","40","68","32","40","40","40","42","36.12","39.72","8","50","40","40"
"1985","Couple + C. GT 16 ","middle vocational","37.49","40","564","25","40","40","40","45","36.94","38.04","5","50","40","40"
"1985","Couple + C. GT 16 ","vocational + Abi","","","","","","","","","","","","","",""
"1985","Couple + C. LE 16","general elemantary","33.52","40","289","15","21","40","40","55","32.43","34.61","6","60","40","40"
"1985","Couple + C. LE 16","higher education","35.96","40","153","20","35","40","40","50","34.59","37.33","10","60","40","40"
"1985","Couple + C. LE 16","higher vocational","36.19","40","118","20","38","40","40","50","34.56","37.82","4","52","40","40"
"1985","Couple + C. LE 16","in school","","","","","","","","","","","","","",""
"1985","Couple + C. LE 16","inadequately","39.64","40","143","38","40","40","40","56","38.7","40.58","10","72","40","40"
"1985","Couple + C. LE 16","middle vocational","36.59","40","754","20","40","40","40","51","35.97","37.21","4","65","40","40"
"1985","Couple + C. LE 16","vocational + Abi","38.44","40","50","35","40","40","40","48","37.27","39.61","20","48","40","40"
"1985","Couple + C. LE and GT 16","general elemantary","37.4","40","273","25","40","40","40","46","36.55","38.25","4","50","40","40"
"1985","Couple + C. LE and GT 16","higher education","36.27","40","31","20","40","40","42","45","33.23","39.31","10","45","40","40"
"1985","Couple + C. LE and GT 16","higher vocational","","","","","","","","","","","","","",""
"1985","Couple + C. LE and GT 16","in school","","","","","","","","","","","","","",""
"1985","Couple + C. LE and GT 16","inadequately","38.2","40","99","39","40","40","40","45","36.51","39.89","8","45","40","40"
"1985","Couple + C. LE and GT 16","middle vocational","37.81","40","345","25","40","40","40","48","37.07","38.55","3","70","40","40"
"1985","Couple + C. LE and GT 16","vocational + Abi","","","","","","","","","","","","","",""
"1985","Single parent","general elemantary","37.14","40","92","25","40","40","40","41","35.81","38.47","8","41","40","40"
"1985","Single parent","higher education","","","","","","","","","","","","","",""
"1985","Single parent","higher vocational","","","","","","","","","","","","","",""
"1985","Single parent","in school","","","","","","","","","","","","","",""
"1985","Single parent","inadequately","","","","","","","","","","","","","",""
"1985","Single parent","middle vocational","37.65","40","135","26","40","40","40","50","36.29","39.01","8","70","40","40"
"1985","Single parent","vocational + Abi","","","","","","","","","","","","","",""
"1986","(Married) couple without C.","general elemantary","35.36","40","199","20","30","40","40","50","34.25","36.47","3","54","40","40"
"1986","(Married) couple without C.","higher education","37.86","40","96","29","39","40","40","50","36.42","39.3","10","50","40","40"
"1986","(Married) couple without C.","higher vocational","38.06","40","79","30","39","40","40","50","36.65","39.47","20","60","40","40"
"1986","(Married) couple without C.","in school","","","","","","","","","","","","","",""
"1986","(Married) couple without C.","inadequately","38.38","40","56","35","38","40","40","40","37.35","39.41","13","40","40","40"
"1986","(Married) couple without C.","middle vocational","37.71","40","643","30","39","40","40","45","37.22","38.2","2","76","40","40"
"1986","(Married) couple without C.","vocational + Abi","37.1","40","36","32","39","40","40","50","34.21","39.99","8","50","39","40"
"1986","1-pers.-HH","general elemantary","37.35","40","83","30","39","40","40","48","35.96","38.74","10","48","40","40"
"1986","1-pers.-HH","higher education","37.42","40","63","28","38","40","40","50","35.9","38.94","20","50","40","40"
"1986","1-pers.-HH","higher vocational","39.53","40","32","39","40","40","40","48","38.14","40.92","20","48","40","40"
"1986","1-pers.-HH","in school","","","","","","","","","","","","","",""
"1986","1-pers.-HH","inadequately","40.75","40","32","40","40","40","48","48","39.85","41.65","36","50","40","40"
"1986","1-pers.-HH","middle vocational","39.37","40","240","38","39","40","40","50","38.84","39.9","12","60","40","40"
"1986","1-pers.-HH","vocational + Abi","","","","","","","","","","","","","",""
"1986","Couple + C. GT 16 ","general elemantary","35.82","40","326","20","38","40","40","45","34.98","36.66","9","60","40","40"
"1986","Couple + C. GT 16 ","higher education","37.69","40","65","28","40","40","40","42","35.68","39.7","12","60","40","40"
"1986","Couple + C. GT 16 ","higher vocational","37.69","40","54","35","39","40","40","42","36.09","39.29","12","42","40","40"
"1986","Couple + C. GT 16 ","in school","","","","","","","","","","","","","",""
"1986","Couple + C. GT 16 ","inadequately","38.98","40","72","37","39","40","40","50","37.66","40.3","18","56","40","40"
"1986","Couple + C. GT 16 ","middle vocational","37.37","40","572","25","38","40","40","45","36.83","37.91","3","66","40","40"
"1986","Couple + C. GT 16 ","vocational + Abi","","","","","","","","","","","","","",""
"1986","Couple + C. LE 16","general elemantary","33.84","40","259","19","27","40","40","52","32.71","34.97","6","60","40","40"
"1986","Couple + C. LE 16","higher education","35.41","40","152","20","30","40","40","44","34.04","36.78","5","45","39","40"
"1986","Couple + C. LE 16","higher vocational","35.27","40","91","20","36","40","40","50","33.4","37.14","4","50","39","40"
"1986","Couple + C. LE 16","in school","","","","","","","","","","","","","",""
"1986","Couple + C. LE 16","inadequately","38.62","40","122","38","39","40","40","56","37.5","39.74","12","56","40","40"
"1986","Couple + C. LE 16","middle vocational","36.98","40","673","20","38","40","40","50","36.4","37.56","5","60","40","40"
"1986","Couple + C. LE 16","vocational + Abi","34.47","40","53","10","38","40","40","40","32.34","36.6","4","60","39","40"
"1986","Couple + C. LE and GT 16","general elemantary","37.67","40","252","25","39","40","40","48","36.84","38.5","4","56","40","40"
"1986","Couple + C. LE and GT 16","higher education","","","","","","","","","","","","","",""
"1986","Couple + C. LE and GT 16","higher vocational","","","","","","","","","","","","","",""
"1986","Couple + C. LE and GT 16","in school","","","","","","","","","","","","","",""
"1986","Couple + C. LE and GT 16","inadequately","38.65","40","89","35","40","40","40","56","37.36","39.94","10","56","40","40"
"1986","Couple + C. LE and GT 16","middle vocational","37.59","40","322","25","39","40","40","48","36.88","38.3","8","60","40","40"
"1986","Couple + C. LE and GT 16","vocational + Abi","","","","","","","","","","","","","",""
"1986","Single parent","general elemantary","37.07","40","75","26","38","40","40","45","35.57","38.57","10","45","40","40"
"1986","Single parent","higher education","","","","","","","","","","","","","",""
"1986","Single parent","higher vocational","","","","","","","","","","","","","",""
"1986","Single parent","in school","","","","","","","","","","","","","",""
"1986","Single parent","inadequately","","","","","","","","","","","","","",""
"1986","Single parent","middle vocational","37.2","40","127","25","38","40","40","48","35.89","38.51","12","48","40","40"
"1986","Single parent","vocational + Abi","","","","","","","","","","","","","",""
"1987","(Married) couple without C.","general elemantary","35.22","40","188","20","38","40","40","50","34.03","36.41","5","60","39","40"
"1987","(Married) couple without C.","higher education","37.57","40","99","25","38","40","40","46","36.08","39.06","10","46","40","40"
"1987","(Married) couple without C.","higher vocational","37.6","40","79","27","38.5","40","40","42","36.22","38.98","8","42","40","40"
"1987","(Married) couple without C.","in school","","","","","","","","","","","","","",""
"1987","(Married) couple without C.","inadequately","37.31","40","57","22","38","40","40","50","35.63","38.99","10","50","39","40"
"1987","(Married) couple without C.","middle vocational","37.81","40","639","30","38.5","40","40","45","37.38","38.24","4","58","40","40"
"1987","(Married) couple without C.","vocational + Abi","37.08","40","38","32","38","40","40","45","34.75","39.41","8","45","38.5","40"
"1987","1-pers.-HH","general elemantary","38.01","40","80","30","38.5","40","40","53","36.65","39.37","10","53","40","40"
"1987","1-pers.-HH","higher education","37.13","40","61","25","38","40","40","43","35.38","38.88","12","43","40","40"
"1987","1-pers.-HH","higher vocational","","","","","","","","","","","","","",""
"1987","1-pers.-HH","in school","","","","","","","","","","","","","",""
"1987","1-pers.-HH","inadequately","38.64","40","35","20","38","40","55","55","35.88","41.4","8","55","39","40"
"1987","1-pers.-HH","middle vocational","38.4","40","233","36","38.5","40","40","60","37.56","39.24","4","60","40","40"
"1987","1-pers.-HH","vocational + Abi","","","","","","","","","","","","","",""
"1987","Couple + C. GT 16 ","general elemantary","35.62","40","324","20","38","40","40","45","34.72","36.52","10","80","40","40"
"1987","Couple + C. GT 16 ","higher education","37.23","40","68","27","40","40","40","42","35.47","38.99","9","42","40","40"
"1987","Couple + C. GT 16 ","higher vocational","37.22","40","61","22","38.5","40","40","55","35.1","39.34","2","55","39","40"
"1987","Couple + C. GT 16 ","in school","","","","","","","","","","","","","",""
"1987","Couple + C. GT 16 ","inadequately","37.3","38.5","60","26","38","40","40","44","35.67","38.93","8","48","38","40"
"1987","Couple + C. GT 16 ","middle vocational","37.3","40","617","25","38","40","40","48","36.75","37.85","2.5","72","40","40"
"1987","Couple + C. GT 16 ","vocational + Abi","","","","","","","","","","","","","",""
"1987","Couple + C. LE 16","general elemantary","33.72","39.06","251","20","25","40","40","48","32.66","34.78","5","50","39","40"
"1987","Couple + C. LE 16","higher education","34.91","40","142","20","28","40","40","42","33.43","36.39","5","60","38.5","40"
"1987","Couple + C. LE 16","higher vocational","35.9","40","84","20","38","40","40","50","34.21","37.59","20","50","39","40"
"1987","Couple + C. LE 16","in school","","","","","","","","","","","","","",""
"1987","Couple + C. LE 16","inadequately","36.31","40","118","20","38","40","40","45","35.04","37.58","6","48","40","40"
"1987","Couple + C. LE 16","middle vocational","36.74","40","690","20","38","40","40","52","36.13","37.35","1","66","40","40"
"1987","Couple + C. LE 16","vocational + Abi","35.73","40","45","20","38","40","40","40","33.63","37.83","4","44","38","40"
"1987","Couple + C. LE and GT 16","general elemantary","36.53","40","241","18","38","40","40","48","35.62","37.44","8","60","40","40"
"1987","Couple + C. LE and GT 16","higher education","34.74","38.5","31","23","27","40","42","45","31.64","37.84","9","45","28","40"
"1987","Couple + C. LE and GT 16","higher vocational","","","","","","","","","","","","","",""
"1987","Couple + C. LE and GT 16","in school","","","","","","","","","","","","","",""
"1987","Couple + C. LE and GT 16","inadequately","37.72","40","73","38","38.5","40","40","48","35.98","39.46","8","48","39","40"
"1987","Couple + C. LE and GT 16","middle vocational","37.23","40","288","24","38.5","40","40","50","36.45","38.01","6","64","40","40"
"1987","Couple + C. LE and GT 16","vocational + Abi","","","","","","","","","","","","","",""
"1987","Single parent","general elemantary","36.04","40","84","24","37","40","40","48","34.25","37.83","3","48","38.5","40"
"1987","Single parent","higher education","","","","","","","","","","","","","",""
"1987","Single parent","higher vocational","","","","","","","","","","","","","",""
"1987","Single parent","in school","","","","","","","","","","","","","",""
"1987","Single parent","inadequately","","","","","","","","","","","","","",""
"1987","Single parent","middle vocational","36.61","40","139","24","38","40","40","45","35.29","37.93","6","48","40","40"
"1987","Single parent","vocational + Abi","","","","","","","","","","","","","",""
"1988","(Married) couple without C.","general elemantary","34.55","38.5","185","19","30","40","40","50","33.31","35.79","6","70","38.5","40"
"1988","(Married) couple without C.","higher education","37.07","40","96","27","38.5","40","40","41","35.51","38.63","5","45","40","40"
"1988","(Married) couple without C.","higher vocational","38.02","40","83","37","38","40","40","45","36.8","39.24","9","50","40","40"
"1988","(Married) couple without C.","in school","","","","","","","","","","","","","",""
"1988","(Married) couple without C.","inadequately","38.35","40","41","37","38.5","40","40","49","37.01","39.69","20","49","38.5","40"
"1988","(Married) couple without C.","middle vocational","37.72","40","617","30","38","40","40","48","37.28","38.16","4","60","40","40"
"1988","(Married) couple without C.","vocational + Abi","38.76","40","33","37.5","39","40","40","42","37.32","40.2","20","42","38.5","40"
"1988","1-pers.-HH","general elemantary","36.79","40","78","29","37","40","40","50","35.35","38.23","9","50","38","40"
"1988","1-pers.-HH","higher education","37.16","40","62","26","37","40","40","50","35.6","38.72","20","50","38.5","40"
"1988","1-pers.-HH","higher vocational","","","","","","","","","","","","","",""
"1988","1-pers.-HH","in school","","","","","","","","","","","","","",""
"1988","1-pers.-HH","inadequately","39.31","40","31","38.5","40","40","40","40","37.67","40.95","15","40","39","40"
"1988","1-pers.-HH","middle vocational","38.21","40","220","37","38.5","40","40","48","37.51","38.91","4","50","40","40"
"1988","1-pers.-HH","vocational + Abi","","","","","","","","","","","","","",""
"1988","Couple + C. GT 16 ","general elemantary","35.22","40","336","20","37.5","40","40","45","34.36","36.08","3","65","39","40"
"1988","Couple + C. GT 16 ","higher education","37.19","40","67","27","38.5","40","40","42","35.51","38.87","11","42","40","40"
"1988","Couple + C. GT 16 ","higher vocational","37.19","40","57","30","38","40","40","42","35.38","39","4","47","38.5","40"
"1988","Couple + C. GT 16 ","in school","","","","","","","","","","","","","",""
"1988","Couple + C. GT 16 ","inadequately","36.12","38","62","20","37.5","40","40","40","34.4","37.84","8","40","38","40"
"1988","Couple + C. GT 16 ","middle vocational","36.81","40","605","25","38","40","40","45","36.24","37.38","7","60","40","40"
"1988","Couple + C. GT 16 ","vocational + Abi","38.23","40","30","38","38","40","40","40","35.53","40.93","8","41","38","40"
"1988","Couple + C. LE 16","general elemantary","32.91","38","227","20","27","40","40","42","31.78","34.04","6","48","38","39"
"1988","Couple + C. LE 16","higher education","35.09","40","137","20","32","40","40","42","33.65","36.53","3","45","39","40"
"1988","Couple + C. LE 16","higher vocational","36.4","40","83","20","38","40","40","60","34.53","38.27","8","60","38.5","40"
"1988","Couple + C. LE 16","in school","","","","","","","","","","","","","",""
"1988","Couple + C. LE 16","inadequately","35.47","39.89","101","20","38","40","40","45","33.85","37.09","2","45","38.5","40"
"1988","Couple + C. LE 16","middle vocational","35.59","40","644","20","38","40","40","50","34.91","36.27","2","60","38.5","40"
"1988","Couple + C. LE 16","vocational + Abi","34.3","38.01","43","25","30","40","40","45","31.79","36.81","4","45","38","40"
"1988","Couple + C. LE and GT 16","general elemantary","36.97","40","221","25","38","40","40","48","36.02","37.92","4","48","40","40"
"1988","Couple + C. LE and GT 16","higher education","","","","","","","","","","","","","",""
"1988","Couple + C. LE and GT 16","higher vocational","","","","","","","","","","","","","",""
"1988","Couple + C. LE and GT 16","in school","","","","","","","","","","","","","",""
"1988","Couple + C. LE and GT 16","inadequately","36.4","39.58","67","30","37.5","40","40","45","34.52","38.28","7","45","38","40"
"1988","Couple + C. LE and GT 16","middle vocational","37.2","40","236","24","38","40","40","50","36.3","38.1","4","60","40","40"
"1988","Couple + C. LE and GT 16","vocational + Abi","","","","","","","","","","","","","",""
"1988","Single parent","general elemantary","37.72","40","80","34","38","40","40","45","36.11","39.33","4","62","38.5","40"
"1988","Single parent","higher education","","","","","","","","","","","","","",""
"1988","Single parent","higher vocational","","","","","","","","","","","","","",""
"1988","Single parent","in school","","","","","","","","","","","","","",""
"1988","Single parent","inadequately","","","","","","","","","","","","","",""
"1988","Single parent","middle vocational","37.45","40","135","25","38","40","40","72","36.06","38.84","2","72","39.5","40"
"1988","Single parent","vocational + Abi","","","","","","","","","","","","","",""
"1989","(Married) couple without C.","general elemantary","34.52","38.5","190","20","30","40","40","77","33.12","35.92","6","77","38","40"
"1989","(Married) couple without C.","higher education","37.07","40","103","23","38","40","40","42","35.62","38.52","14","42","39","40"
"1989","(Married) couple without C.","higher vocational","37.84","39","74","37","37.5","40","40","42","36.57","39.11","6","48","39","40"
"1989","(Married) couple without C.","in school","","","","","","","","","","","","","",""
"1989","(Married) couple without C.","inadequately","36.52","38.69","35","20","37.5","40","40","60","34.19","38.85","12","60","37.5","40"
"1989","(Married) couple without C.","middle vocational","37.41","39","644","30","38","40","40","48","36.97","37.85","10","66","39","40"
"1989","(Married) couple without C.","vocational + Abi","38.86","40","47","37","39","40","40","50","37.23","40.49","8","50","39","40"
"1989","1-pers.-HH","general elemantary","37.12","39.08","85","30","37.5","40","40","45","35.78","38.46","10","55","38","40"
"1989","1-pers.-HH","higher education","36.79","40","68","26","37","40","40","41","35.23","38.35","16","41","39","40"
"1989","1-pers.-HH","higher vocational","","","","","","","","","","","","","",""
"1989","1-pers.-HH","in school","","","","","","","","","","","","","",""
"1989","1-pers.-HH","inadequately","","","","","","","","","","","","","",""
"1989","1-pers.-HH","middle vocational","38.08","40","234","37","38","40","40","48","37.35","38.81","6","50","39","40"
"1989","1-pers.-HH","vocational + Abi","","","","","","","","","","","","","",""
"1989","Couple + C. GT 16 ","general elemantary","36.03","39","341","21","37","40","40","50","35.26","36.8","9","60","38.5","40"
"1989","Couple + C. GT 16 ","higher education","36.66","40","65","22","38","40","40","42","34.83","38.49","8","42","39","40"
"1989","Couple + C. GT 16 ","higher vocational","36.93","40","59","25","37.5","40","40","45","35.09","38.77","3","45","38","40"
"1989","Couple + C. GT 16 ","in school","","","","","","","","","","","","","",""
"1989","Couple + C. GT 16 ","inadequately","38.05","40","67","37","37.5","40","40","40","36.4","39.7","8","48","38","40"
"1989","Couple + C. GT 16 ","middle vocational","36.79","39","581","25","38","40","40","50","36.2","37.38","6","60","39","40"
"1989","Couple + C. GT 16 ","vocational + Abi","","","","","","","","","","","","","",""
"1989","Couple + C. LE 16","general elemantary","31.62","37.5","231","15","20","40","40","41","30.42","32.82","2","56","37.5","38.5"
"1989","Couple + C. LE 16","higher education","35.73","40","123","23","37","40","40","45","34.31","37.15","5","45","38.5","40"
"1989","Couple + C. LE 16","higher vocational","34.88","39","76","20","37","40","40","44","32.98","36.78","10","50","38","40"
"1989","Couple + C. LE 16","in school","","","","","","","","","","","","","",""
"1989","Couple + C. LE 16","inadequately","35.85","38.65","100","24","37.5","40","40","45","34.06","37.64","2","45","38","40"
"1989","Couple + C. LE 16","middle vocational","35.69","39","642","20","37","40","40","50","35.02","36.36","2","60","38.5","40"
"1989","Couple + C. LE 16","vocational + Abi","35.15","38","34","20","36","40","40","46","33.01","37.29","20","46","37.5","40"
"1989","Couple + C. LE and GT 16","general elemantary","36.63","39","197","20","38","40","40","60","35.73","37.53","8","60","39","40"
"1989","Couple + C. LE and GT 16","higher education","","","","","","","","","","","","","",""
"1989","Couple + C. LE and GT 16","higher vocational","","","","","","","","","","","","","",""
"1989","Couple + C. LE and GT 16","in school","","","","","","","","","","","","","",""
"1989","Couple + C. LE and GT 16","inadequately","37.79","40","54","30","37.5","40","40","56","36.14","39.44","10","56","38","40"
"1989","Couple + C. LE and GT 16","middle vocational","36.65","40","226","21","38","40","40","48","35.69","37.61","8","60","38.5","40"
"1989","Couple + C. LE and GT 16","vocational + Abi","","","","","","","","","","","","","",""
"1989","Single parent","general elemantary","36.82","39.96","69","28","37","40","40","46","35.01","38.63","8","58","38","40"
"1989","Single parent","higher education","","","","","","","","","","","","","",""
"1989","Single parent","higher vocational","","","","","","","","","","","","","",""
"1989","Single parent","in school","","","","","","","","","","","","","",""
"1989","Single parent","inadequately","","","","","","","","","","","","","",""
"1989","Single parent","middle vocational","35.79","38.5","122","20","34","40","40","76","34.13","37.45","8","76","38","40"
"1989","Single parent","vocational + Abi","","","","","","","","","","","","","",""
"1990","(Married) couple without C.","general elemantary","33.75","38","242","18.5","30","39.5","40","50","32.62","34.88","1.4","53.5","38","38.5"
"1990","(Married) couple without C.","higher education","38.63","40","234","30","38.5","43.7","43.8","48","37.65","39.61","4","56","40","43"
"1990","(Married) couple without C.","higher vocational","39.19","39","116","37","37.5","40","43.8","45","38.43","39.95","19.5","50","39","40"
"1990","(Married) couple without C.","in school","","","","","","","","","","","","","",""
"1990","(Married) couple without C.","inadequately","37.02","38","36","30","35","40","40","43.8","35.44","38.6","20","43.8","37.5","39"
"1990","(Married) couple without C.","middle vocational","37.78","39","983","30","37.5","40","43.8","48","37.38","38.18","4","60","39","39"
"1990","(Married) couple without C.","vocational + Abi","38.16","38.5","43","36","38","40","40","45","35.48","40.84","8","80","38.5","39"
"1990","1-pers.-HH","general elemantary","37.8","38.5","101","36.5","37.5","40","40","50","36.55","39.05","10","70","38.5","39"
"1990","1-pers.-HH","higher education","36.18","38.5","77","24","37","39","40","45","34.5","37.86","10","45","38.5","39"
"1990","1-pers.-HH","higher vocational","","","","","","","","","","","","","",""
"1990","1-pers.-HH","in school","","","","","","","","","","","","","",""
"1990","1-pers.-HH","inadequately","","","","","","","","","","","","","",""
"1990","1-pers.-HH","middle vocational","38.82","39","303","37","38.5","40","43.8","48","38.23","39.41","6.5","60","39","40"
"1990","1-pers.-HH","vocational + Abi","","","","","","","","","","","","","",""
"1990","Couple + C. GT 16 ","general elemantary","36.07","38.5","387","20","37.5","40","43.7","54","35.28","36.86","7","80","38.5","39"
"1990","Couple + C. GT 16 ","higher education","38.43","40","176","24","38.5","43.8","43.8","45","37.36","39.5","12.6","56","40","43.7000007629395"
"1990","Couple + C. GT 16 ","higher vocational","38.23","39","92","32.5","37.5","42","43.8","45","36.98","39.48","19.5","54","39","42"
"1990","Couple + C. GT 16 ","in school","","","","","","","","","","","","","",""
"1990","Couple + C. GT 16 ","inadequately","37.71","38.04","78","35","37.5","40","40","45","36.36","39.06","8","45","38","39"
"1990","Couple + C. GT 16 ","middle vocational","37.36","39","934","25","37.5","40","43.8","48","36.92","37.8","5","60","39","40"
"1990","Couple + C. GT 16 ","vocational + Abi","37.03","39","43","24","37.5","40","43.8","46","34.82","39.24","8","46","38","40"
"1990","Couple + C. LE 16","general elemantary","32.77","37.84","248","16","25","40","40","45","31.66","33.88","2","50","37.5","38.5"
"1990","Couple + C. LE 16","higher education","37.14","39.52","496","24","37","43.5","43.8","45","36.52","37.76","6","48","40","40"
"1990","Couple + C. LE 16","higher vocational","36.78","39","156","20","37","42","43.8","56","35.36","38.2","8","70","39","40"
"1990","Couple + C. LE 16","in school","","","","","","","","","","","","","",""
"1990","Couple + C. LE 16","inadequately","36.09","38.5","86","25","37.5","40","40","45","34.38","37.8","5","45","38","39"
"1990","Couple + C. LE 16","middle vocational","36.9","39","1395","20","37.5","40","43.8","50","36.46","37.34","4","76","40","40"
"1990","Couple + C. LE 16","vocational + Abi","36.18","38.5","68","20","37","40","43.7","45","34.55","37.81","16","45","38.5","40"
"1990","Couple + C. LE and GT 16","general elemantary","38.07","39","220","32","37.5","40","43.7","60","37.22","38.92","2","65","38.5","40"
"1990","Couple + C. LE and GT 16","higher education","37.63","40","87","24","35","43.7","43.8","48.8","36.06","39.2","21","49.5","40","43.7000007629395"
