"year","hgtyp1hh","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","(Married) couple without C.","Rural Area","38.5","40","185","30","40","40","40","49","37.73","39.27","8","56","40","40"
"1985","(Married) couple without C.","Urban Area","37.62","40","899","25","40","40","40","50","37.2","38.04","5","66","40","40"
"1985","1-pers.-HH","Rural Area","38.12","40","60","28","40","40","40","56","35.83","40.41","8","56","40","40"
"1985","1-pers.-HH","Urban Area","38.18","40","440","36","40","40","40","48","37.52","38.84","1","74","40","40"
"1985","Couple + C. GT 16 ","Rural Area","37.19","40","180","25","40","40","40","45","36.11","38.27","6","50","40","40"
"1985","Couple + C. GT 16 ","Urban Area","37.02","40","889","22","40","40","40","45","36.55","37.49","4","50","40","40"
"1985","Couple + C. LE 16","Rural Area","35.2","40","302","20","35","40","40","52","34.13","36.27","4","56","40","40"
"1985","Couple + C. LE 16","Urban Area","36.46","40","1221","20","39","40","40","50","35.99","36.93","4","72","40","40"
"1985","Couple + C. LE and GT 16","Rural Area","38.03","40","165","30","40","40","40","50","36.94","39.12","3","50","40","40"
"1985","Couple + C. LE and GT 16","Urban Area","37.43","40","625","25","40","40","40","48","36.85","38.01","4","70","40","40"
"1985","Single parent","Rural Area","37","40","59","26","40","40","40","48","35.18","38.82","8","48","40","40"
"1985","Single parent","Urban Area","37.74","40","221","26","40","40","40","50","36.78","38.7","8","70","40","40"
"1986","(Married) couple without C.","Rural Area","37.95","40","176","30","39","40","40","50","36.98","38.92","4","60","40","40"
"1986","(Married) couple without C.","Urban Area","37.26","40","942","25","38","40","40","48","36.83","37.69","2","76","40","40"
"1986","1-pers.-HH","Rural Area","38.63","40","58","38","39","40","40","54","37.36","39.9","10","54","40","40"
"1986","1-pers.-HH","Urban Area","38.84","40","412","37","39","40","40","50","38.37","39.31","12","60","40","40"
"1986","Couple + C. GT 16 ","Rural Area","37.6","40","216","25","39","40","40","50","36.65","38.55","8","58","40","40"
"1986","Couple + C. GT 16 ","Urban Area","36.84","40","906","25","38","40","40","44","36.39","37.29","3","66","40","40"
"1986","Couple + C. LE 16","Rural Area","35.49","40","262","20","38","40","40","48","34.41","36.57","6","60","40","40"
"1986","Couple + C. LE 16","Urban Area","36.35","40","1100","20","38","40","40","50","35.88","36.82","4","60","40","40"
"1986","Couple + C. LE and GT 16","Rural Area","38.28","40","158","32","40","40","41","48","37.25","39.31","5","60","40","40"
"1986","Couple + C. LE and GT 16","Urban Area","37.11","40","585","24","39","40","40","48","36.57","37.65","4","56","40","40"
"1986","Single parent","Rural Area","35.94","40","59","24","37","40","40","48","33.99","37.89","12","48","39","40"
"1986","Single parent","Urban Area","37.74","40","195","30","39","40","40","45","36.73","38.75","8","48","40","40"
"1987","(Married) couple without C.","Rural Area","37.19","40","197","25","38.5","40","40","48","36.19","38.19","4","58","40","40"
"1987","(Married) couple without C.","Urban Area","37.37","40","913","25","38","40","40","48","36.96","37.78","5","60","40","40"
"1987","1-pers.-HH","Rural Area","38.45","40","54","30","38.5","40","40","55","36.78","40.12","17","55","40","40"
"1987","1-pers.-HH","Urban Area","38.07","40","400","35","38.5","40","40","55","37.41","38.73","4","60","40","40"
"1987","Couple + C. GT 16 ","Rural Area","37.29","40","231","26","38.5","40","40","45","36.37","38.21","4","65","40","40"
"1987","Couple + C. GT 16 ","Urban Area","36.77","40","943","22","38","40","40","48","36.29","37.25","2","80","40","40"
"1987","Couple + C. LE 16","Rural Area","34.87","40","266","20","30","40","41","50","33.73","36.01","1","50","40","40"
"1987","Couple + C. LE 16","Urban Area","36.33","40","1076","20","38","40","40","50","35.86","36.8","4","66","40","40"
