"year","age_gr","e11102","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","16-34 y.","Employed","38.8","40","2555","35","40","40","41","60","38.52","39.08","1","77","40","40"
"1984","16-34 y.","Not Employed","35.76","40","121","20","40","40","40","44","33.94","37.58","0","55","40","40"
"1984","35-65 y.","Employed","37.42","40","3559","22","40","40","40","60","37.15","37.69","2","80","40","40"
"1984","35-65 y.","Not Employed","29.04","32","30","10","20","40","40","45","24.65","33.43","9","48","32","40"
"1984","66 and older","Employed","","","","","","","","","","","","","",""
"1984","66 and older","Not Employed","","","","","","","","","","","","","",""
"1985","16-34 y.","Employed","38.47","40","2248","37","40","40","40","49","38.2","38.74","4","74","40","40"
"1985","16-34 y.","Not Employed","35.57","40","95","20","38","40","41","54","33.42","37.72","2","54","40","40"
"1985","35-65 y.","Employed","36.57","40","3145","20","39","40","40","50","36.3","36.84","3","72","40","40"
"1985","35-65 y.","Not Employed","","","","","","","","","","","","","",""
"1985","66 and older","Employed","","","","","","","","","","","","","",""
"1985","66 and older","Not Employed","","","","","","","","","","","","","",""
"1986","16-34 y.","Employed","38.28","40","2286","35","39","40","40","50","38.03","38.53","2","76","40","40"
"1986","16-34 y.","Not Employed","36.68","40","79","22","37","40","40","56","34.65","38.71","8","60","40","40"
"1986","35-65 y.","Employed","36.65","40","2943","22","38","40","40","48","36.38","36.92","3","60","40","40"
"1986","35-65 y.","Not Employed","","","","","","","","","","","","","",""
"1986","66 and older","Employed","","","","","","","","","","","","","",""
"1986","66 and older","Not Employed","","","","","","","","","","","","","",""
"1987","16-34 y.","Employed","38.06","40","2316","35","38.5","40","40","50","37.8","38.32","4","80","40","40"
"1987","16-34 y.","Not Employed","33.32","40","54","16","35","40","40","42","29.97","36.67","1","60","38.5","40"
"1987","35-65 y.","Employed","36.4","40","2930","22","38","40","40","50","36.13","36.67","2","80","40","40"
"1987","35-65 y.","Not Employed","","","","","","","","","","","","","",""
"1987","66 and older","Employed","","","","","","","","","","","","","",""
"1987","66 and older","Not Employed","","","","","","","","","","","","","",""
"1988","16-34 y.","Employed","37.89","40","2207","35","38","40","40","50","37.62","38.16","2","72","40","40"
"1988","16-34 y.","Not Employed","34.51","39","61","20","34","40","40","45","31.67","37.35","3","48","38","40"
"1988","35-65 y.","Employed","36.07","40","2757","20","38","40","40","48","35.78","36.36","3","70","40","40"
"1988","35-65 y.","Not Employed","","","","","","","","","","","","","",""
"1988","66 and older","Employed","","","","","","","","","","","","","",""
"1988","66 and older","Not Employed","","","","","","","","","","","","","",""
"1989","16-34 y.","Employed","37.54","40","2227","35","38","40","40","50","37.27","37.81","2","77","40","40"
"1989","16-34 y.","Not Employed","32.09","38","71","12","24","40","40","40","29.4","34.78","5","50","35","39"
"1989","35-65 y.","Employed","36.08","39","2679","21","37","40","40","48","35.79","36.37","2","76","39","39"
"1989","35-65 y.","Not Employed","","","","","","","","","","","","","",""
"1989","66 and older","Employed","","","","","","","","","","","","","",""
"1989","66 and older","Not Employed","","","","","","","","","","","","","",""
"1990","16-34 y.","Employed","36.97","38.5","2174","32","37.5","40","40","48","36.69","37.25","4","70","38.5","38.5"
"1990","16-34 y.","Not Employed","28.81","37","50","8","18","39","40","45","25.47","32.15","2","45","25","39"
"1990","35-65 y.","Employed","35.42","38.5","2635","20","37","39","40","48","35.12","35.72","1.4","80","38.5","38.5"
"1990","35-65 y.","Not Employed","","","","","","","","","","","","","",""
"1990","66 and older","Employed","","","","","","","","","","","","","",""
"1990","66 and older","Not Employed","","","","","","","","","","","","","",""
"1991","16-34 y.","Employed","36.56","38.5","2139","28","37.5","40","40","49","36.27","36.85","1.5","72","38.5","38.5"
"1991","16-34 y.","Not Employed","30.82","37.27","72","10","18","40","40","54","27.85","33.79","2.5","54","37","39"
"1991","35-65 y.","Employed","34.96","38","2708","20","37","39","40","50","34.66","35.26","3","74","38","38"
"1991","35-65 y.","Not Employed","25.17","22.04","30","0.5","10","38.5","39","48","19.38","30.96","0.2","60","20","38.5"
"1991","66 and older","Employed","","","","","","","","","","","","","",""
"1991","66 and older","Not Employed","","","","","","","","","","","","","",""
"1992","16-34 y.","Employed","37.05","38.5","2966","30","37.5","40","40","50","36.82","37.28","1.4","72","38.5","38.5"
"1992","16-34 y.","Not Employed","31.92","38","81","8","27.5","40","40","56","29.37","34.47","1","56","37.5","40"
"1992","35-65 y.","Employed","35.63","38.5","3912","20","37","40","40","48","35.39","35.87","0.6","66","38.5","38.5"
"1992","35-65 y.","Not Employed","","","","","","","","","","","","","",""
"1992","66 and older","Employed","","","","","","","","","","","","","",""
"1992","66 and older","Not Employed","","","","","","","","","","","","","",""
"1993","16-34 y.","Employed","36.93","38.5","2824","30","37.5","40","40","48","36.7","37.16","4","70","38.5","38.5"
"1993","16-34 y.","Not Employed","32.8","38","108","19.5","22","40","40","42.5","30.89","34.71","0.8","42.5","37.5","40"
"1993","35-65 y.","Employed","35.45","38.5","3748","21","37","40","40","48","35.21","35.69","0","68","38.5","38.5"
"1993","35-65 y.","Not Employed","30.21","34.95","37","10","20","40","40","60","25.98","34.44","4","60","35","40"
"1993","66 and older","Employed","","","","","","","","","","","","","",""
"1993","66 and older","Not Employed","","","","","","","","","","","","","",""
"1994","16-34 y.","Employed","36.67","38.5","2736","27.5","37.5","40","40","50","36.42","36.92","0.6","72","38.5","38.5"
"1994","16-34 y.","Not Employed","35.53","37.5","78","22","36","40","40","60","32.95","38.11","4","60","37","38.5"
"1994","35-65 y.","Employed","35.28","38.5","3609","20","36","40","40","46.3","35.03","35.53","0","72","38.5","38.5"
"1994","35-65 y.","Not Employed","29.34","36.7","38","10","19.3","40","40","40","25.01","33.67","0","40","19.5","39.5"
"1994","66 and older","Employed","","","","","","","","","","","","","",""
"1994","66 and older","Not Employed","","","","","","","","","","","","","",""
"1995","16-34 y.","Employed","36.47","38.5","2834","28","37","40","40","50","36.21","36.73","2.2","72","38.5","38.5"
"1995","16-34 y.","Not Employed","32.66","38.5","99","13.5","30","40","40","42.5","30.41","34.91","0.4","42.5","36.5","39"
"1995","35-65 y.","Employed","34.77","38","3766","20","35.5","40","40","48","34.51","35.03","2","60","38","38.5"
"1995","35-65 y.","Not Employed","33.86","38.5","40","9","20","39","40","72","30.32","37.4","8","72","36","39"
"1995","66 and older","Employed","","","","","","","","","","","","","",""
"1995","66 and older","Not Employed","","","","","","","","","","","","","",""
"1996","16-34 y.","Employed","36.41","38.5","2684","27","37","40","40","48","36.15","36.67","0.3","61","38.5","38.5"
"1996","16-34 y.","Not Employed","29.51","36.7","92","8","18","40","40","44","27.13","31.89","5","46","36","39"
"1996","35-65 y.","Employed","34.75","38","3693","20","35","40","40","48","34.49","35.01","0.5","60","38","38.5"
"1996","35-65 y.","Not Employed","31.51","35","38","15","30","38","40","40","28.04","34.98","8","40","30","39"
"1996","66 and older","Employed","","","","","","","","","","","","","",""
"1996","66 and older","Not Employed","","","","","","","","","","","","","",""
"1997","16-34 y.","Employed","36.37","38.5","2557","27","37","40","40","46","36.1","36.64","2","62","38.5","38.5"
"1997","16-34 y.","Not Employed","27.74","37.5","65","9","10","40","40","50","24.93","30.55","2","50","37.5","40"
"1997","35-65 y.","Employed","34.9","38","3512","20","35","40","40","48.8","34.64","35.16","1","80","38","38.5"
"1997","35-65 y.","Not Employed","","","","","","","","","","","","","",""
"1997","66 and older","Employed","","","","","","","","","","","","","",""
"1997","66 and older","Not Employed","","","","","","","","","","","","","",""
"1998","16-34 y.","Employed","36.23","38.5","2686","25.5","37","40","40","48","35.95","36.51","2","72","38.5","38.5"
"1998","16-34 y.","Not Employed","29.02","38","62","10","15","40","40","45","25.93","32.11","5","45","35","38.5"
"1998","35-65 y.","Employed","34.72","38","3953","20","35","40","40","48","34.46","34.98","2","60","38","38.5"
"1998","35-65 y.","Not Employed","28.54","36.72","42","5","11","40","40","50","24.37","32.71","3","50","32","38.5"
"1998","66 and older","Employed","","","","","","","","","","","","","",""
"1998","66 and older","Not Employed","","","","","","","","","","","","","",""
"1999","16-34 y.","Employed","36.06","38.5","2637","24","37","40","40","48","35.77","36.35","3","62","38.5","38.5"
"1999","16-34 y.","Not Employed","27.26","30","66","8","20","38.5","40","40","24.39","30.13","3","40","25","37.5"
"1999","35-65 y.","Employed","34.66","38","3966","20","35","40","40","50","34.4","34.92","2","70","38","38.5"
"1999","35-65 y.","Not Employed","32.79","38.5","41","10","36","40","40","40","28.76","36.82","2","40","36","40"
"1999","66 and older","Employed","","","","","","","","","","","","","",""
"1999","66 and older","Not Employed","","","","","","","","","","","","","",""
"2000","16-34 y.","Employed","35.92","38.5","3889","23","37","40","40","47.5","35.67","36.17","2","70","38.5","38.5"
"2000","16-34 y.","Not Employed","31.02","37.93","105","10","20","40","40","48","28.62","33.42","2.3","48","36","39"
"2000","35-65 y.","Employed","34.69","38.3","7051","20","35","40","40","48","34.49","34.89","1","77","38","38.5"
"2000","35-65 y.","Not Employed","26.13","25","96","8.5","16","38.5","40","48","23.59","28.67","3","50","20","36"
"2000","66 and older","Employed","","","","","","","","","","","","","",""
"2000","66 and older","Not Employed","","","","","","","","","","","","","",""
"2001","16-34 y.","Employed","35.42","38.5","3484","20","36.5","40","40","48","35.13","35.71","1","72","38.5","38.5"
"2001","16-34 y.","Not Employed","31.32","37.5","109","10","25","40","40","42.5","28.99","33.65","3","49","35","38.5"
"2001","35-65 y.","Employed","34.26","38","6777","20","32","40","40","50","34.04","34.48","1","75","38","38.5"
"2001","35-65 y.","Not Employed","27.25","30","71","9","20","40","40","40","24.2","30.3","1","42","20","38.5"
"2001","66 and older","Employed","17.03","12","33","6","9","20","40","42","12.48","21.58","2","42","10.5","20"
"2001","66 and older","Not Employed","","","","","","","","","","","","","",""
"2002","16-34 y.","Employed","36.1","38.5","3251","23","37","40","40","52","35.81","36.39","1.5","70","38.5","38.5"
"2002","16-34 y.","Not Employed","30.94","38.5","86","10","20","40","40","48","28.23","33.65","3","48","37.5","40"
"2002","35-65 y.","Employed","34","38","7140","20","30.2","40","40","49","33.79","34.21","1","75","38","38"
"2002","35-65 y.","Not Employed","29.2","38","60","10","15","40","40","40","25.83","32.57","1","40","19.5","38.5"
"2002","66 and older","Employed","","","","","","","","","","","","","",""
"2002","66 and older","Not Employed","","","","","","","","","","","","","",""
"2003","16-34 y.","Employed","35.19","38.5","3122","20","35","40","40","48","34.87","35.51","1.5","60","38.5","38.5"
"2003","16-34 y.","Not Employed","27.37","35","89","8","12","40","40","60","24.47","30.27","1","60","27","38"
"2003","35-65 y.","Employed","33.79","38","6997","19.5","30","40","40","48.5","33.57","34.01","1.5","60","38","38"
"2003","35-65 y.","Not Employed","27.4","35","49","10","14","39.5","40","48","23.56","31.24","3","48","16","38.5"
"2003","66 and older","Employed","17.47","12","39","7.5","8","20","40","55","13.25","21.69","3","55","10","18"
"2003","66 and older","Not Employed","","","","","","","","","","","","","",""
"2004","16-34 y.","Employed","35.96","38.5","2796","24.5","37","40","40","46","35.64","36.28","1.5","72","38.5","38.5"
"2004","16-34 y.","Not Employed","29.83","36.55","78","9.7","20","40","40","45","26.84","32.82","1","48","25","38.5"
"2004","35-65 y.","Employed","33.96","38","6624","19.5","30","40","40","50","33.74","34.18","1","80","38","38.5"
"2004","35-65 y.","Not Employed","26.78","25","38","10","15","40","40","42.5","22.61","30.95","4","42.5","20","38.5"
"2004","66 and older","Employed","11.86","10","35","6","8","15","20","32","9.28","14.44","4","40","10","12"
"2004","66 and older","Not Employed","","","","","","","","","","","","","",""
"2005","16-34 y.","Employed","36.17","38.5","2582","24.5","37","40","40","50","35.84","36.5","2","70","38.5","39"
"2005","16-34 y.","Not Employed","32.15","35.66","75","10","30","40","40","40","29.51","34.79","5","45","35","40"
"2005","35-65 y.","Employed","34.34","38.5","6372","20","30.6","40","40","50","34.11","34.57","1","80","38.5","38.5"
"2005","35-65 y.","Not Employed","23.92","20","40","8.5","20","30","40","48","19.91","27.93","1.5","48","20","30"
"2005","66 and older","Employed","14.17","10","36","4","7","20","25","60","10.41","17.93","2","60","8","12"
"2005","66 and older","Not Employed","","","","","","","","","","","","","",""
"2006","16-34 y.","Employed","36.06","38.5","2548","24","37","40","40","46","35.72","36.4","2","60","38.5","39"
"2006","16-34 y.","Not Employed","29.26","35.35","72","8.7","20","40","40","42.5","26.3","32.22","1.5","42.5","25","38.5"
"2006","35-65 y.","Employed","34.17","38.5","6763","20","30","40","40","48","33.95","34.39","1","70","38.5","38.5"
"2006","35-65 y.","Not Employed","26.32","30","65","7.5","15","40","40","72","23.1","29.54","1","72","25","30"
"2006","66 and older","Employed","16.03","14.11","49","5","9","20","25","50","12.84","19.22","2","50","10","15"
"2006","66 and older","Not Employed","","","","","","","","","","","","","",""
"2007","16-34 y.","Employed","36.09","40","2427","20","37.5","40","40","50","35.73","36.45","1.5","72","39","40"
"2007","16-34 y.","Not Employed","29.47","35.9","90","8","20","40","40","45","26.82","32.12","4","45","30","40"
"2007","35-65 y.","Employed","34.3","38.5","6523","20","30","40","40","50","34.07","34.53","2.5","77","38.5","38.5"
"2007","35-65 y.","Not Employed","24.01","20","70","7.6","12","38.5","40","40","21.1","26.92","3","40","20","30"
"2007","66 and older","Employed","14.37","10.97","49","4","10","18","25","60","10.76","17.98","1.5","60","10","15"
"2007","66 and older","Not Employed","","","","","","","","","","","","","",""
"2008","16-34 y.","Employed","36.23","40","2287","24","37.5","40","40","48","35.87","36.59","2.5","80","39.2999992370605","40"
"2008","16-34 y.","Not Employed","32.08","35","68","6","20","40","48.5","72","28.44","35.72","1","72","25","40"
