"year","regtyp","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1992","Urban Area","Female","32.6","37.5","1990","18","25","39","40","46","32.19","33.01","0.6","60.5","37.5","38"
"1992","Urban Area","Male","38.35","38.5","2641","37","37.5","40","40","50","38.2","38.5","5","70","38.5","38.5"
"1993","Rural Area","Female","33.32","38.5","986","20","26.5","40","40","43.5","32.79","33.85","1","56","38.5","40"
"1993","Rural Area","Male","38.95","40","1197","37","38","40","41","53","38.74","39.16","10","70","40","40"
"1993","Urban Area","Female","32.45","37.5","1959","19","25","39","40","47","32.03","32.87","0","60","37.5","38"
"1993","Urban Area","Male","38.19","38.5","2581","37","37.5","40","40","48","38.06","38.32","8","68","38.5","38.5"
"1994","Rural Area","Female","32.61","38","963","18","25","40","40","42.5","32.04","33.18","0","50","38.5","39.7999992370605"
"1994","Rural Area","Male","38.9","40","1172","36","38","40","40","50","38.68","39.12","0","70","40","40"
"1994","Urban Area","Female","32.14","37.5","1903","18","25","38.5","40","42.5","31.71","32.57","0.8","70","37.5","38"
"1994","Urban Area","Male","38.25","38.5","2429","36","37.5","40","40","53.5","38.08","38.42","0","72","38.5","38.5"
"1995","Rural Area","Female","32.22","37.5","1027","18","25","40","40","44.5","31.65","32.79","4","50","38","38.5"
"1995","Rural Area","Male","38.24","39","1247","36","38","40","40","50","37.96","38.52","5","72","40","40"
"1995","Urban Area","Female","31.55","37.5","1937","18","22.5","38.5","40","42","31.11","31.99","0.4","60","37.5","37.5"
"1995","Urban Area","Male","37.76","38.5","2537","36","37.5","40","40","55","37.56","37.96","2","72","38.5","38.5"
"1996","Rural Area","Female","32.35","37.5","1002","18.8","25","40","40","42.5","31.79","32.91","3","60","38.5","38.5"
"1996","Rural Area","Male","38.46","39","1202","35","38","40","40","50","38.23","38.69","2.5","61","39","40"
"1996","Urban Area","Female","31.46","37.5","1902","16","22.5","38.5","40","42","31.02","31.9","0.5","50","37.5","37.5"
"1996","Urban Area","Male","37.78","38.5","2405","35","37.5","40","40","50","37.61","37.95","0.3","60","38.5","38.5"
"1997","Rural Area","Female","32.61","37.98","931","18.5","26","40","40","42.5","32.04","33.18","2","56","38","38.5"
"1997","Rural Area","Male","38.58","39","1153","35","38","40","40","48","38.34","38.82","2","70","40","40"
"1997","Urban Area","Female","31.55","37.5","1812","18","24","38.5","40","42.5","31.1","32","1","65","37.5","37.5"
"1997","Urban Area","Male","37.78","38.5","2270","35","37.5","40","40","50.5","37.59","37.97","2","80","38.5","38.5"
"1998","Rural Area","Female","31.82","37.5","1027","15","25","40","40","42.5","31.24","32.4","3","49","37.5","38.5"
"1998","Rural Area","Male","38.47","39","1266","35","37.8","40","40","50","38.23","38.71","6","72","39","40"
"1998","Urban Area","Female","31.37","37.5","1986","15","23","38.5","40","42.5","30.93","31.81","2","60","37.5","37.5"
"1998","Urban Area","Male","37.56","38.5","2475","35","37.5","40","40","50","37.36","37.76","2","60","38.5","38.5"
"1999","Rural Area","Female","31.66","37.08","1061","17","25","40","40","42","31.08","32.24","2","56","37.5","38"
"1999","Rural Area","Male","38.38","39","1264","35","37.5","40","40","52.5","38.11","38.65","5","70","40","40"
"1999","Urban Area","Female","31","37.5","1979","13","21.5","38.5","40","42.5","30.55","31.45","2","60","37","37.5"
"1999","Urban Area","Male","37.74","38.5","2421","35","37.5","40","40","55","37.53","37.95","2","70","38.5","38.5"
"2000","Rural Area","Female","31.56","37.5","1761","15","24","40","40","45","31.08","32.04","2","70","37.5","38"
"2000","Rural Area","Male","38.7","40","2085","35","38","40","40","50","38.53","38.87","8","70","40","40"
"2000","Urban Area","Female","30.72","36.5","3311","15","20.1","38.5","40","43","30.36","31.08","1","72","35","37.5"
"2000","Urban Area","Male","37.76","38.5","4008","35","37.5","40","40","50","37.6","37.92","2","77","38.5","38.5"
"2001","Rural Area","Female","31","37","1675","15","21","40","40","42","30.5","31.5","1","50","37","38"
"2001","Rural Area","Male","38.55","39","1875","36","38","40","40","50","38.32","38.78","2","72","39.5","40"
"2001","Urban Area","Female","30.26","35","3221","12.5","20","38.5","40","45","29.89","30.63","1","60","35","36.5"
"2001","Urban Area","Male","37.47","38.5","3705","35","37.5","40","40","52","37.28","37.66","2","75","38.5","38.5"
"2002","Rural Area","Female","30.88","36","1669","14.5","22","40","40","43","30.39","31.37","2","55.5","36","37.5"
"2002","Rural Area","Male","38.55","40","1806","35","38","40","40","50","38.33","38.77","1.5","65","40","40"
"2002","Urban Area","Female","30.04","35","3350","12","20","38.5","40","42.5","29.68","30.4","1","70","35","36"
"2002","Urban Area","Male","37.81","38.5","3740","35","37.5","40","40","54","37.64","37.98","2","75","38.5","38.5"
"2003","Rural Area","Female","30.34","35","1635","13","20","40","40","45","29.82","30.86","1","56","35","37.5"
"2003","Rural Area","Male","38.03","39","1751","35","37.5","40","40","50","37.77","38.29","4","60","39","40"
"2003","Urban Area","Female","29.5","35","3321","12","20","38.5","40","43","29.13","29.87","1.5","60","33","35"
"2003","Urban Area","Male","37.48","38.5","3590","35","37.5","40","40","50","37.29","37.67","1","60","38.5","38.5"
"2004","Rural Area","Female","31.13","37","1512","15","24","40","40","42","30.59","31.67","1","78","35","37.5"
"2004","Rural Area","Male","38.3","40","1639","35","38","40","41","60","38.02","38.58","3","80","40","40"
"2004","Urban Area","Female","30.04","35","3115","12","20","38.5","40","45","29.67","30.41","1","55","35","35"
"2004","Urban Area","Male","37.62","38.5","3306","35","37.5","40","40","50","37.43","37.81","4","70","38.5","38.5"
"2005","Rural Area","Female","31.38","37","1457","15","24","40","40","48","30.84","31.92","1","60","35","37"
"2005","Rural Area","Male","38.85","40","1521","35","38","40","42","50","38.6","39.1","2","77","40","40"
"2005","Urban Area","Female","30.26","35","2943","13","20","38.5","40","45","29.87","30.65","1.5","59.5","35","35"
"2005","Urban Area","Male","37.89","38.5","3184","35","37.5","40","40","50","37.69","38.09","3","80","38.5","39"
"2006","Rural Area","Female","30.94","35","1561","15","22","39","40","44","30.44","31.44","3.5","70","35","36"
"2006","Rural Area","Male","38.56","40","1608","35","38","40","41","50","38.3","38.82","5","72","40","40"
"2006","Urban Area","Female","29.85","35","3098","12","20","38.5","40","42.8","29.47","30.23","1","60","32","35"
"2006","Urban Area","Male","37.99","39","3230","35","37.5","40","40","50","37.81","38.17","3","60","39","39.5"
"2007","Rural Area","Female","30.64","35","1519","15","20","40","40","45","30.12","31.16","3","65","35","36"
"2007","Rural Area","Male","39.04","40","1608","35","38.5","40","42","56","38.76","39.32","2","70","40","40"
"2007","Urban Area","Female","29.92","35","2979","13","20","39","40","43","29.53","30.31","1.5","60","32","35"
"2007","Urban Area","Male","37.99","39.5","3055","35","37.5","40","41","50.5","37.79","38.19","3","77","40","40"
"2008","Rural Area","Female","30.76","35","1432","15","21","40","40","42.5","30.22","31.3","1","56","33","37"
"2008","Rural Area","Male","38.75","40","1477","35","38.5","40","41","60","38.46","39.04","2","80","40","40"
"2008","Urban Area","Female","30.04","35","2845","12","20","39.5","40","42.5","29.64","30.44","1.3","60","32","35"
"2008","Urban Area","Male","38.17","40","2930","35","37.5","40","41","52.5","37.97","38.37","2","72","40","40"
"2009","Rural Area","Female","31.06","36","1404","15","24","40","40","43","30.52","31.6","2","60.9","34","37"
"2009","Rural Area","Male","38.61","40","1422","35","38.5","40","42","51","38.3","38.92","2","77","40","40"
"2009","Urban Area","Female","29.83","35","2670","12","20","40","40","42.5","29.41","30.25","1.5","60","32.5","35"
"2009","Urban Area","Male","38.35","40","2671","35","38","40","41","52.5","38.14","38.56","2","65","40","40"
"2010","Rural Area","Female","29.85","35","1954","10","20","40","40","42.5","29.35","30.35","1","55","30","30"
"2010","Rural Area","Male","38.44","40","2051","35","38","40","41.5","56","38.15","38.73","1","72","40","40"
"2010","Urban Area","Female","29.75","35","3627","12","20","39.5","40","42.5","29.38","30.12","0.3","65","30","30"
"2010","Urban Area","Male","37.8","40","3801","35","37.5","40","41","50","37.59","38.01","1","70","40","40"
"2011","Rural Area","Female","30.52","35","2545","14","20","40","40","42.5","30.08","30.96","0.5","80","30","30"
"2011","Rural Area","Male","38.5","40","2450","35","38.5","40","41","52","38.27","38.73","2","78","40","40"
"2011","Urban Area","Female","30.23","35","4571","12","20","40","40","45","29.9","30.56","1","64","30","30"
"2011","Urban Area","Male","37.81","40","4300","35","38","40","41","50","37.62","38","2","72","40","40"
"2012","Rural Area","Female","30.48","35","2567","13.5","21","40","40","42","30.06","30.9","1.5","55","30","30"
"2012","Rural Area","Male","38.39","40","2420","35","38.5","40","41","50","38.15","38.63","1.5","72","40","40"
"2012","Urban Area","Female","30.11","35","4528","12","20","40","40","43","29.78","30.44","1","70","30","30"
"2012","Urban Area","Male","37.98","40","4145","35","38","40","41","50","37.78","38.18","1","70","40","40"
"2013","Rural Area","Female","30.42","33","2719","15","23","40","40","42","30.01","30.83","1","52.5","30","30"
"2013","Rural Area","Male","38.49","40","2559","35","38.5","40","41","50","38.25","38.73","1","70","40","40"
"2013","Urban Area","Female","30.14","35","5306","12","20","40","40","43.5","29.84","30.44","1","55","30","30"
"2013","Urban Area","Male","37.9","40","4993","35","38","40","41","51","37.71","38.09","1","72","40","40"
"2014","Rural Area","Female","29.03","30","2493","12","20","39","40","42","28.6","29.46","1","56","30","30"
"2014","Rural Area","Male","37.8","40","2318","35","38","40","40","50","37.53","38.07","2","65","40","40"
"2014","Urban Area","Female","29.83","35","4795","12","20","40","40","45","29.51","30.15","1","60","30","30"
"2014","Urban Area","Male","37.42","40","4393","32","37.6","40","40","50","37.21","37.63","1","72","40","40"
"2015","Rural Area","Female","29.75","31.24","2437","14","20","39.5","40","42","29.32","30.18","2","52","30","30"
"2015","Rural Area","Male","37.88","40","2300","35","38","40","41","50","37.61","38.15","2","60","40","40"
"2015","Urban Area","Female","30.02","35","4685","12","20","40","40","45","29.7","30.34","1","63","30","30"
"2015","Urban Area","Male","37.55","40","4343","32.5","38","40","40","50","37.34","37.76","1","77","40","40"
"2016","Rural Area","Female","29.92","32","2294","14","20","40","40","42","29.48","30.36","1","60","30","30"
"2016","Rural Area","Male","38.05","40","2090","35","38","40","40","50","37.76","38.34","1.1","65","40","40"
"2016","Urban Area","Female","29.92","35","4400","12","20","40","40","45","29.59","30.25","1","77","30","30"
"2016","Urban Area","Male","36.96","40","3877","30","37.5","40","40","48","36.72","37.2","1.5","72","40","40"
"2017","Rural Area","Female","29.94","32.5","2692","14","20","40","40","42","29.53","30.35","1.2","60","30","30"
"2017","Rural Area","Male","37.8","40","2587","35","38","40","40","50","37.53","38.07","1","75","40","40"
"2017","Urban Area","Female","29.74","33","4934","12","20","40","40","45","29.43","30.05","0.6","70","30","30"
"2017","Urban Area","Male","37.41","40","4571","30.7","37.5","40","41","50","37.19","37.63","1.5","72","40","40"
"2018","Rural Area","Female","30","32.5","2589","15","20","40","40","42","29.6","30.4","2","60","30","32"
"2018","Rural Area","Male","37.37","40","2541","30","38","40","41","50","37.07","37.67","1","72","40","40"
"2018","Urban Area","Female","29.98","34","4840","12","20","40","40","42","29.67","30.29","0.4","60","30","30"
"2018","Urban Area","Male","36.81","40","4736","30","37.5","40","40","50","36.57","37.05","1","80","40","40"
"2019","Rural Area","Female","30.17","34","2407","15","22","40","40","42","29.76","30.58","1","75","30","32"
"2019","Rural Area","Male","37.46","40","2385","33","38","40","40","48","37.17","37.75","1","60","40","40"
"2019","Urban Area","Female","30.1","35","4253","14","20","39","40","45","29.77","30.43","1","60","30","30"
"2019","Urban Area","Male","37.37","40","4147","32","37","40","40","50","37.12","37.62","1","65","40","40"
