"year","hgtyp1hh","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","(Married) couple without C.","Female","3.4","4","478","2","3","4","4","4","3.31","3.49","1","4","4","4"
"1990","(Married) couple without C.","Male","3.54","4","472","2","3","4","4","4","3.46","3.62","1","4","4","4"
"1990","1-pers.-HH","Female","2.53","2","239","1","2","4","4","4","2.39","2.67","1","4","2","3"
"1990","1-pers.-HH","Male","2.8","3","96","1","2","4","4","4","2.58","3.02","1","4","3","3"
"1990","Couple + C. GT 16 ","Female","3.36","4","379","2","3","4","4","4","3.26","3.46","1","4","4","4"
"1990","Couple + C. GT 16 ","Male","3.44","4","441","2","3","4","4","4","3.36","3.52","1","4","4","4"
"1990","Couple + C. LE 16","Female","3.46","4","743","2","3","4","4","4","3.39","3.53","1","4","4","4"
"1990","Couple + C. LE 16","Male","3.58","4","733","3","3","4","4","4","3.52","3.64","1","4","4","4"
"1990","Couple + C. LE and GT 16","Female","3.23","4","153","1","3","4","4","4","3.07","3.39","1","4","4","4"
"1990","Couple + C. LE and GT 16","Male","3.48","4","166","2","3","4","4","4","3.34","3.62","1","4","4","4"
"1990","Single parent","Female","2.64","3","136","1","2","4","4","4","2.46","2.82","1","4","2","3"
"1990","Single parent","Male","3.35","4","51","2","3","4","4","4","3.09","3.61","1","4","3","4"
"1991","(Married) couple without C.","Female","3.3","4","448","2","3","4","4","4","3.21","3.39","1","4","4","4"
"1991","(Married) couple without C.","Male","3.52","4","448","2","3","4","4","4","3.44","3.6","1","4","4","4"
"1991","1-pers.-HH","Female","2.57","3","220","1","2","3","4","4","2.43","2.71","1","4","2","3"
"1991","1-pers.-HH","Male","2.97","3","81","1","2","4","4","4","2.75","3.19","1","4","3","3"
"1991","Couple + C. GT 16 ","Female","3.36","4","376","2","3","4","4","4","3.27","3.45","1","4","4","4"
"1991","Couple + C. GT 16 ","Male","3.42","4","441","2","3","4","4","4","3.34","3.5","1","4","4","4"
"1991","Couple + C. LE 16","Female","3.43","4","685","2","3","4","4","4","3.36","3.5","1","4","4","4"
"1991","Couple + C. LE 16","Male","3.52","4","672","2","3","4","4","4","3.46","3.58","1","4","4","4"
"1991","Couple + C. LE and GT 16","Female","3.4","4","157","2","3","4","4","4","3.26","3.54","1","4","4","4"
"1991","Couple + C. LE and GT 16","Male","3.46","4","166","2","3","4","4","4","3.33","3.59","1","4","4","4"
"1991","Single parent","Female","2.7","3","123","1","2","4","4","4","2.51","2.89","1","4","3","3"
"1991","Single parent","Male","3","3","48","2","3","4","4","4","2.74","3.26","1","4","3","4"
"1992","(Married) couple without C.","Female","3.34","4","1492","2","3","4","4","4","3.29","3.39","1","4","4","4"
"1992","(Married) couple without C.","Male","3.47","4","1453","2","3","4","4","4","3.43","3.51","1","4","4","4"
"1992","1-pers.-HH","Female","2.72","3","807","1","2","4","4","4","2.65","2.79","1","4","3","3"
"1992","1-pers.-HH","Male","2.95","3","404","1","2","4","4","4","2.85","3.05","1","4","3","3"
"1992","Couple + C. GT 16 ","Female","3.23","4","991","2","3","4","4","4","3.17","3.29","1","4","3","4"
"1992","Couple + C. GT 16 ","Male","3.33","4","1193","2","3","4","4","4","3.28","3.38","1","4","4","4"
"1992","Couple + C. LE 16","Female","3.3","4","1393","2","3","4","4","4","3.25","3.35","1","4","4","4"
"1992","Couple + C. LE 16","Male","3.48","4","1328","2","3","4","4","4","3.44","3.52","1","4","4","4"
"1992","Couple + C. LE and GT 16","Female","3.2","3","348","2","3","4","4","4","3.1","3.3","1","4","3","4"
"1992","Couple + C. LE and GT 16","Male","3.43","4","376","2","3","4","4","4","3.35","3.51","1","4","4","4"
"1992","Single parent","Female","2.73","3","365","1","2","4","4","4","2.63","2.83","1","4","3","3"
"1992","Single parent","Male","3.04","3","174","2","3","4","4","4","2.91","3.17","1","4","3","3"
"1993","(Married) couple without C.","Female","3.32","4","1664","2","3","4","4","4","3.28","3.36","1","4","4","4"
"1993","(Married) couple without C.","Male","3.4","4","1650","2","3","4","4","4","3.36","3.44","1","4","4","4"
"1993","1-pers.-HH","Female","2.66","3","890","1","2","4","4","4","2.59","2.73","1","4","3","3"
"1993","1-pers.-HH","Male","2.74","3","521","1","2","4","4","4","2.65","2.83","1","4","3","3"
"1993","Couple + C. GT 16 ","Female","3.24","3","1152","2","3","4","4","4","3.19","3.29","1","4","3","4"
"1993","Couple + C. GT 16 ","Male","3.31","4","1429","2","3","4","4","4","3.26","3.36","1","4","4","4"
"1993","Couple + C. LE 16","Female","3.28","4","1564","2","3","4","4","4","3.23","3.33","1","4","4","4"
"1993","Couple + C. LE 16","Male","3.44","4","1544","2","3","4","4","4","3.4","3.48","1","4","4","4"
"1993","Couple + C. LE and GT 16","Female","3.21","3","563","2","3","4","4","4","3.13","3.29","1","4","3","4"
"1993","Couple + C. LE and GT 16","Male","3.32","4","618","2","3","4","4","4","3.25","3.39","1","4","4","4"
"1993","Single parent","Female","2.77","3","418","1","2","4","4","4","2.67","2.87","1","4","3","3"
"1993","Single parent","Male","3.07","3","186","1","3","4","4","4","2.93","3.21","1","4","3","4"
"1994","(Married) couple without C.","Female","","","","","","","","","","","","","",""
"1994","(Married) couple without C.","Male","","","","","","","","","","","","","",""
"1994","1-pers.-HH","Female","","","","","","","","","","","","","",""
"1994","1-pers.-HH","Male","","","","","","","","","","","","","",""
"1994","Couple + C. GT 16 ","Female","","","","","","","","","","","","","",""
"1994","Couple + C. GT 16 ","Male","","","","","","","","","","","","","",""
