"year","education","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","college entrance qualification","(Married) couple without C.","3.57","4","65","3","3","4","4","4","3.38","3.76","1","4","4","4"
"1990","college entrance qualification","1-pers.-HH","","","","","","","","","","","","","",""
"1990","college entrance qualification","Couple + C. GT 16 ","3.27","3.74","97","2","3","4","4","4","3.09","3.45","1","4","3","4"
"1990","college entrance qualification","Couple + C. LE 16","3.49","4","256","2","3","4","4","4","3.38","3.6","1","4","4","4"
"1990","college entrance qualification","Couple + C. LE and GT 16","3.44","4","41","2","3","4","4","4","3.18","3.7","1","4","3","4"
"1990","college entrance qualification","Single parent","","","","","","","","","","","","","",""
"1990","lower secondary degree","(Married) couple without C.","3.47","4","646","2","3","4","4","4","3.4","3.54","1","4","4","4"
"1990","lower secondary degree","1-pers.-HH","2.51","2","224","1","2","4","4","4","2.36","2.66","1","4","2","3"
"1990","lower secondary degree","Couple + C. GT 16 ","3.49","4","343","2","3","4","4","4","3.39","3.59","1","4","4","4"
"1990","lower secondary degree","Couple + C. LE 16","3.43","4","238","2","3","4","4","4","3.31","3.55","1","4","4","4"
"1990","lower secondary degree","Couple + C. LE and GT 16","3.16","4","69","1","2","4","4","4","2.87","3.45","1","4","4","4"
"1990","lower secondary degree","Single parent","3.05","3","59","1","2","4","4","4","2.79","3.31","1","4","3","4"
"1990","no degree/no degree yet","(Married) couple without C.","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","1-pers.-HH","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","Couple + C. LE 16","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","Single parent","","","","","","","","","","","","","",""
"1990","Other degree","(Married) couple without C.","","","","","","","","","","","","","",""
"1990","Other degree","1-pers.-HH","","","","","","","","","","","","","",""
"1990","Other degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1990","Other degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"1990","Other degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1990","Other degree","Single parent","","","","","","","","","","","","","",""
"1990","secondary school degree","(Married) couple without C.","3.45","4","211","1","3","4","4","4","3.31","3.59","1","4","4","4"
"1990","secondary school degree","1-pers.-HH","2.87","3","80","1","2","4","4","4","2.63","3.11","1","4","3","3"
