"year","e11103","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1992","Full Time","direct migration background","3.33","4","241","2","3","4","4","4","3.22","3.44","1","4","3","4"
"1992","Full Time","indirect migration background","","","","","","","","","","","","","",""
"1992","Full Time","no migration background","3.33","4","5065","2","3","4","4","4","3.31","3.35","1","4","4","4"
"1992","Not Working","direct migration background","3.02","3","233","1","2","4","4","4","2.89","3.15","1","4","3","4"
"1992","Not Working","indirect migration background","2.81","3","31","1","2","4","4","4","2.51","3.11","1","4","3","4"
"1992","Not Working","no migration background","3.08","3","3270","1","2","4","4","4","3.05","3.11","1","4","3","4"
"1992","Part Time","direct migration background","3.12","3","99","1","3","4","4","4","2.92","3.32","1","4","3","4"
"1992","Part Time","indirect migration background","","","","","","","","","","","","","",""
"1992","Part Time","no migration background","3.25","4","2000","2","3","4","4","4","3.21","3.29","1","4","4","4"
"1993","Full Time","direct migration background","3.21","3","1241","2","3","4","4","4","3.16","3.26","1","4","3","4"
"1993","Full Time","indirect migration background","3.11","3","179","2","3","4","4","4","2.98","3.24","1","4","3","4"
"1993","Full Time","no migration background","3.31","4","4821","2","3","4","4","4","3.28","3.34","1","4","4","4"
"1993","Not Working","direct migration background","3","3","812","1","2","4","4","4","2.93","3.07","1","4","3","3"
"1993","Not Working","indirect migration background","3.2","3","167","2","3","4","4","4","3.08","3.32","1","4","3","4"
"1993","Not Working","no migration background","3.03","3","3425","1","2","4","4","4","3","3.06","1","4","3","3"
"1993","Part Time","direct migration background","3.2","3","423","2","3","4","4","4","3.11","3.29","1","4","3","4"
"1993","Part Time","indirect migration background","3.22","4","128","2","3","4","4","4","3.05","3.39","1","4","3","4"
"1993","Part Time","no migration background","3.19","3","1901","2","3","4","4","4","3.15","3.23","1","4","3","4"
"1994","Full Time","direct migration background","","","","","","","","","","","","","",""
"1994","Full Time","indirect migration background","","","","","","","","","","","","","",""
"1994","Full Time","no migration background","","","","","","","","","","","","","",""
"1994","Not Working","direct migration background","","","","","","","","","","","","","",""
"1994","Not Working","indirect migration background","","","","","","","","","","","","","",""
"1994","Not Working","no migration background","","","","","","","","","","","","","",""
"1994","Part Time","direct migration background","","","","","","","","","","","","","",""
"1994","Part Time","indirect migration background","","","","","","","","","","","","","",""
"1994","Part Time","no migration background","","","","","","","","","","","","","",""
"1995","Full Time","direct migration background","3.25","4","1152","2","3","4","4","4","3.2","3.3","1","4","4","4"
"1995","Full Time","indirect migration background","3.23","3","204","2","3","4","4","4","3.11","3.35","1","4","4","4"
"1995","Full Time","no migration background","3.27","3","4542","2","3","4","4","4","3.25","3.29","1","4","3","4"
"1995","Not Working","direct migration background","2.93","3","1094","1","2","4","4","4","2.87","2.99","1","4","3","3"
"1995","Not Working","indirect migration background","3.18","3","169","2","3","4","4","4","3.05","3.31","1","4","3","4"
"1995","Not Working","no migration background","2.99","3","3538","1","2","4","4","4","2.96","3.02","1","4","3","3"
"1995","Part Time","direct migration background","3.03","3","542","2","2","4","4","4","2.95","3.11","1","4","3","4"
"1995","Part Time","indirect migration background","3.06","3","134","1","3","4","4","4","2.9","3.22","1","4","3","4"
"1995","Part Time","no migration background","3.15","3","1915","2","3","4","4","4","3.11","3.19","1","4","3","3"
"1996","Full Time","direct migration background","3.21","3","1005","2","3","4","4","4","3.15","3.27","1","4","4","4"
"1996","Full Time","indirect migration background","3.09","3","219","2","3","4","4","4","2.98","3.2","1","4","3","4"
"1996","Full Time","no migration background","3.31","4","4521","2","3","4","4","4","3.29","3.33","1","4","4","4"
"1996","Not Working","direct migration background","2.94","3","1019","1","2","4","4","4","2.88","3","1","4","3","3"
"1996","Not Working","indirect migration background","3.11","3","180","2","3","4","4","4","2.99","3.23","1","4","3","4"
"1996","Not Working","no migration background","3.03","3","3447","1","2","4","4","4","3","3.06","1","4","3","3"
"1996","Part Time","direct migration background","3.2","3","585","2","3","4","4","4","3.13","3.27","1","4","3","4"
"1996","Part Time","indirect migration background","3.33","4","146","2","3","4","4","4","3.18","3.48","1","4","3","4"
"1996","Part Time","no migration background","3.16","3","1961","2","3","4","4","4","3.12","3.2","1","4","3","3"
"1997","Full Time","direct migration background","3.28","4","951","2","3","4","4","4","3.23","3.33","1","4","4","4"
"1997","Full Time","indirect migration background","3.23","3","228","2","3","4","4","4","3.13","3.33","1","4","3","4"
