"year","hgtyp1hh","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","(Married) couple without C.","Rural Area","3.49","4","609","2","3","4","4","4","3.42","3.56","1","4","4","4"
"1990","(Married) couple without C.","Urban Area","3.43","4","326","2","3","4","4","4","3.33","3.53","1","4","4","4"
"1990","1-pers.-HH","Rural Area","2.75","3","176","1","2","4","4","4","2.58","2.92","1","4","2","3"
"1990","1-pers.-HH","Urban Area","2.46","2","152","1","1","3","4","4","2.28","2.64","1","4","2","3"
"1990","Couple + C. GT 16 ","Rural Area","3.46","4","561","2","3","4","4","4","3.39","3.53","1","4","4","4"
"1990","Couple + C. GT 16 ","Urban Area","3.28","4","249","1","3","4","4","4","3.15","3.41","1","4","4","4"
"1990","Couple + C. LE 16","Rural Area","3.53","4","905","2","3","4","4","4","3.47","3.59","1","4","4","4"
"1990","Couple + C. LE 16","Urban Area","3.5","4","531","2","3","4","4","4","3.43","3.57","1","4","4","4"
"1990","Couple + C. LE and GT 16","Rural Area","3.35","4","223","1","3","4","4","4","3.22","3.48","1","4","4","4"
"1990","Couple + C. LE and GT 16","Urban Area","3.39","4","90","2","3","4","4","4","3.2","3.58","1","4","3","4"
"1990","Single parent","Rural Area","2.83","3","90","1","2","4","4","4","2.61","3.05","1","4","3","3"
"1990","Single parent","Urban Area","2.85","3","91","1","2","4","4","4","2.62","3.08","1","4","2","3"
"1991","(Married) couple without C.","Rural Area","3.42","4","588","2","3","4","4","4","3.34","3.5","1","4","4","4"
"1991","(Married) couple without C.","Urban Area","3.4","4","292","2","3","4","4","4","3.3","3.5","1","4","4","4"
"1991","1-pers.-HH","Rural Area","2.81","3","169","1","2","4","4","4","2.65","2.97","1","4","3","3"
"1991","1-pers.-HH","Urban Area","2.59","3","124","1","2","3","4","4","2.4","2.78","1","4","2","3"
"1991","Couple + C. GT 16 ","Rural Area","3.4","4","567","2","3","4","4","4","3.33","3.47","1","4","4","4"
"1991","Couple + C. GT 16 ","Urban Area","3.38","4","239","2","3","4","4","4","3.26","3.5","1","4","4","4"
"1991","Couple + C. LE 16","Rural Area","3.49","4","835","2","3","4","4","4","3.43","3.55","1","4","4","4"
"1991","Couple + C. LE 16","Urban Area","3.46","4","482","2","3","4","4","4","3.38","3.54","1","4","4","4"
"1991","Couple + C. LE and GT 16","Rural Area","3.47","4","224","2","3","4","4","4","3.36","3.58","1","4","4","4"
"1991","Couple + C. LE and GT 16","Urban Area","3.36","4","90","2","3","4","4","4","3.17","3.55","1","4","4","4"
"1991","Single parent","Rural Area","2.83","3","87","1","2","4","4","4","2.61","3.05","1","4","3","4"
"1991","Single parent","Urban Area","2.75","3","80","1","2","4","4","4","2.52","2.98","1","4","3","3"
"1992","(Married) couple without C.","Rural Area","3.37","4","946","2","3","4","4","4","3.31","3.43","1","4","4","4"
"1992","(Married) couple without C.","Urban Area","3.42","4","1977","2","3","4","4","4","3.38","3.46","1","4","4","4"
"1992","1-pers.-HH","Rural Area","2.64","3","330","1","2","4","4","4","2.53","2.75","1","4","3","3"
"1992","1-pers.-HH","Urban Area","2.85","3","873","1","2","4","4","4","2.78","2.92","1","4","3","3"
