"plh0112","year","hgtyp1hh","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Very important","1990","Single parent ","Rural Area","10","","","","1"
"Very important","1990","Couple + C. LE 16 ","Urban Area","77","0.0704223273118173","0.0555110510221516","0.0853336036014829","1"
"Very important","1990","Couple + C. LE 16 ","Rural Area","22","","","","1"
"Very important","1990","Couple + C. GT 16 ","Urban Area","188","0.159521425214818","0.138247393905946","0.180795456523691","1"
"Very important","1990","Couple + C. GT 16 ","Rural Area","50","0.131622765515344","0.0979830783288429","0.165262452701845","1"
"Very important","1990","Couple + C. LE and GT 16","Urban Area","39","0.118677807610137","0.0830761212083347","0.154279494011939","1"
"Very important","1990","Couple + C. LE and GT 16","Rural Area","12","","","","1"
"Important","1991","1-pers.-HH","Urban Area","","","","","2"
"Important","1991","1-pers.-HH","Rural Area","","","","","2"
"Important","1991","(Married) couple without C. ","Urban Area","","","","","2"
"Important","1991","(Married) couple without C. ","Rural Area","","","","","2"
"Important","1991","Single parent ","Rural Area","","","","","2"
"Important","1991","Couple + C. LE 16 ","Urban Area","","","","","2"
"Important","1991","Couple + C. LE 16 ","Rural Area","","","","","2"
"Important","1991","Single parent ","Urban Area","","","","","2"
"Important","1991","Couple + C. GT 16 ","Rural Area","","","","","2"
"Important","1991","Couple + C. GT 16 ","Urban Area","","","","","2"
"Important","1991","Couple + C. LE and GT 16","Rural Area","","","","","2"
"Important","1991","Couple + C. LE and GT 16","Urban Area","","","","","2"
"Less important","1991","Couple + C. GT 16 ","Rural Area","","","","","3"
"Less important","1991","Couple + C. LE and GT 16","Urban Area","","","","","3"
"Less important","1991","Couple + C. LE and GT 16","Rural Area","","","","","3"
"Less important","1991","1-pers.-HH","Rural Area","","","","","3"
"Less important","1991","(Married) couple without C. ","Urban Area","","","","","3"
"Less important","1991","Single parent ","Urban Area","","","","","3"
"Less important","1991","1-pers.-HH","Urban Area","","","","","3"
"Less important","1991","(Married) couple without C. ","Rural Area","","","","","3"
"Less important","1991","Single parent ","Rural Area","","","","","3"
"Less important","1991","Couple + C. LE 16 ","Urban Area","","","","","3"
"Less important","1991","Couple + C. LE 16 ","Rural Area","","","","","3"
"Less important","1991","Couple + C. GT 16 ","Urban Area","","","","","3"
"Quite unimportant","1991","1-pers.-HH","Rural Area","","","","","4"
"Quite unimportant","1991","(Married) couple without C. ","Rural Area","","","","","4"
"Quite unimportant","1991","1-pers.-HH","Urban Area","","","","","4"
"Quite unimportant","1991","(Married) couple without C. ","Urban Area","","","","","4"
"Quite unimportant","1991","Single parent ","Urban Area","","","","","4"
"Quite unimportant","1991","Single parent ","Rural Area","","","","","4"
"Quite unimportant","1991","Couple + C. LE 16 ","Urban Area","","","","","4"
"Quite unimportant","1991","Couple + C. LE 16 ","Rural Area","","","","","4"
"Quite unimportant","1991","Couple + C. GT 16 ","Urban Area","","","","","4"
"Quite unimportant","1991","Couple + C. GT 16 ","Rural Area","","","","","4"
"Quite unimportant","1991","Couple + C. LE and GT 16","Urban Area","","","","","4"
"Quite unimportant","1991","Couple + C. LE and GT 16","Rural Area","","","","","4"
"Very important","1991","1-pers.-HH","Urban Area","","","","","1"
"Very important","1991","1-pers.-HH","Rural Area","","","","","1"
"Very important","1991","(Married) couple without C. ","Urban Area","","","","","1"
"Very important","1991","(Married) couple without C. ","Rural Area","","","","","1"
"Very important","1991","Single parent ","Urban Area","","","","","1"
"Very important","1991","Single parent ","Rural Area","","","","","1"
"Very important","1991","Couple + C. LE 16 ","Urban Area","","","","","1"
"Very important","1991","Couple + C. LE 16 ","Rural Area","","","","","1"
"Very important","1991","Couple + C. GT 16 ","Urban Area","","","","","1"
"Very important","1991","Couple + C. GT 16 ","Rural Area","","","","","1"
"Very important","1991","Couple + C. LE and GT 16","Urban Area","","","","","1"
"Very important","1991","Couple + C. LE and GT 16","Rural Area","","","","","1"
"Important","1992","1-pers.-HH","Urban Area","359","0.403291866000262","0.370657217542814","0.435926514457709","2"
"Important","1992","1-pers.-HH","Rural Area","113","0.32444217220013","0.273699406998124","0.375184937402137","2"
"Important","1992","(Married) couple without C. ","Urban Area","856","0.413364056559281","0.391733726287258","0.434994386831304","2"
"Important","1992","(Married) couple without C. ","Rural Area","385","0.401433731912025","0.37022996873469","0.432637495089361","2"
"Important","1992","Single parent ","Rural Area","66","0.302890532774517","0.236314810599323","0.369466254949711","2"
"Important","1992","Couple + C. LE 16 ","Urban Area","554","0.35257599097908","0.329025339578143","0.376126642380017","2"
"Important","1992","Couple + C. LE 16 ","Rural Area","362","0.318470370359458","0.290901329026071","0.346039411692845","2"
"Important","1992","Single parent ","Urban Area","147","0.419929244132204","0.368516000312882","0.471342487951525","2"
"Important","1992","Couple + C. GT 16 ","Rural Area","408","0.404378581216618","0.373104702449559","0.435652459983678","2"
"Important","1992","Couple + C. GT 16 ","Urban Area","501","0.390379028232717","0.363105247897222","0.417652808568212","2"
"Important","1992","Couple + C. LE and GT 16","Urban Area","152","0.374139365383649","0.326236600810959","0.42204212995634","2"
"Important","1992","Couple + C. LE and GT 16","Rural Area","134","0.401333400320417","0.347289122660338","0.455377677980497","2"
"Less important","1992","Couple + C. GT 16 ","Rural Area","352","0.392138983870864","0.3610272168288","0.423250750912928","3"
"Less important","1992","Couple + C. LE and GT 16","Urban Area","163","0.412701395290567","0.363965100269897","0.461437690311237","3"
"Less important","1992","Couple + C. LE and GT 16","Rural Area","111","0.36125105869826","0.308287859474143","0.414214257922377","3"
"Less important","1992","(Married) couple without C. ","Rural Area","351","0.366819054802563","0.336140578595849","0.397497531009276","3"
"Less important","1992","1-pers.-HH","Rural Area","115","0.363025892452044","0.3109059526946","0.415145832209489","3"
"Less important","1992","(Married) couple without C. ","Urban Area","654","0.330250933948856","0.309592825806022","0.35090904209169","3"
"Less important","1992","Single parent ","Urban Area","120","0.333594832462594","0.284478571819926","0.382711093105261","3"
"Less important","1992","Single parent ","Rural Area","78","0.448735760332799","0.376675173125359","0.520796347540238","3"
"Less important","1992","Couple + C. LE 16 ","Urban Area","788","0.484524823629834","0.459890306718883","0.509159340540785","3"
"Less important","1992","Couple + C. LE 16 ","Rural Area","580","0.502947488049793","0.473360058597852","0.532534917501735","3"
"Less important","1992","1-pers.-HH","Urban Area","246","0.278816566714442","0.248985389858787","0.308647743570096","3"
"Less important","1992","Couple + C. GT 16 ","Urban Area","434","0.366365314447657","0.339428341131142","0.393302287764172","3"
"Quite unimportant","1992","(Married) couple without C. ","Rural Area","110","0.131168472534707","0.10967896619748","0.152657978871935","4"
"Quite unimportant","1992","1-pers.-HH","Urban Area","132","0.173109755336363","0.147940351214624","0.198279159458102","4"
"Quite unimportant","1992","1-pers.-HH","Rural Area","62","0.203990753494929","0.16031519048689","0.247666316502968","4"
"Quite unimportant","1992","(Married) couple without C. ","Urban Area","177","0.100843307852042","0.0876165411635789","0.114070074540505","4"
"Quite unimportant","1992","Single parent ","Urban Area","35","0.105867417172284","0.0738173769051784","0.13791745743939","4"
"Quite unimportant","1992","Single parent ","Rural Area","18","","","","4"
"Quite unimportant","1992","Couple + C. LE 16 ","Urban Area","133","0.0939917653682142","0.0796073196444733","0.108376211091955","4"
"Quite unimportant","1992","Couple + C. LE 16 ","Rural Area","97","0.103377335365692","0.0853611724498195","0.121393498281564","4"
"Quite unimportant","1992","Couple + C. GT 16 ","Urban Area","102","0.0883914063912025","0.0725212437747444","0.104261569007661","4"
"Quite unimportant","1992","Couple + C. GT 16 ","Rural Area","59","0.0865779642644493","0.0686578014970902","0.104498127031808","4"
"Quite unimportant","1992","Couple + C. LE and GT 16","Urban Area","29","","","","4"
"Quite unimportant","1992","Couple + C. LE and GT 16","Rural Area","27","","","","4"
"Very important","1992","1-pers.-HH","Urban Area","131","0.144781811948933","0.121372766951279","0.168190856946587","1"
"Very important","1992","1-pers.-HH","Rural Area","37","0.108541181852897","0.0748262620950247","0.142256101610769","1"
"Very important","1992","(Married) couple without C. ","Urban Area","304","0.155541701639821","0.139622364224776","0.171461039054866","1"
"Very important","1992","(Married) couple without C. ","Rural Area","102","0.100578740750705","0.0814327169870026","0.119724764514407","1"
"Very important","1992","Single parent ","Urban Area","52","0.140608506232919","0.10439690054677","0.176820111919068","1"
"Very important","1992","Single parent ","Rural Area","21","","","","1"
"Very important","1992","Couple + C. LE 16 ","Urban Area","106","0.0689074200228714","0.0564217577407593","0.0813930823049834","1"
"Very important","1992","Couple + C. LE 16 ","Rural Area","58","0.0752048062250565","0.0595988509646153","0.0908107614854977","1"
"Very important","1992","Couple + C. GT 16 ","Urban Area","192","0.154864250928423","0.134638205701871","0.175090296154976","1"
"Very important","1992","Couple + C. GT 16 ","Rural Area","127","0.116904470648068","0.0964295642159219","0.137379377080215","1"
"Very important","1992","Couple + C. LE and GT 16","Urban Area","48","0.135007141841109","0.101178100564614","0.168836183117605","1"
"Very important","1992","Couple + C. LE and GT 16","Rural Area","44","0.132337345623465","0.094976111628666","0.169698579618263","1"
"Important","1993","1-pers.-HH","Rural Area","","","","","2"
"Important","1993","(Married) couple without C. ","Urban Area","","","","","2"
"Important","1993","(Married) couple without C. ","Rural Area","","","","","2"
"Important","1993","Single parent ","Urban Area","","","","","2"
"Important","1993","1-pers.-HH","Urban Area","","","","","2"
"Important","1993","Single parent ","Rural Area","","","","","2"
"Important","1993","Couple + C. LE 16 ","Urban Area","","","","","2"
"Important","1993","Couple + C. LE 16 ","Rural Area","","","","","2"
"Important","1993","Couple + C. GT 16 ","Urban Area","","","","","2"
"Important","1993","Couple + C. GT 16 ","Rural Area","","","","","2"
"Important","1993","Couple + C. LE and GT 16","Urban Area","","","","","2"
"Important","1993","Couple + C. LE and GT 16","Rural Area","","","","","2"
"Less important","1993","Couple + C. GT 16 ","Rural Area","","","","","3"
"Less important","1993","Couple + C. LE and GT 16","Urban Area","","","","","3"
"Less important","1993","Couple + C. LE and GT 16","Rural Area","","","","","3"
"Less important","1993","(Married) couple without C. ","Rural Area","","","","","3"
"Less important","1993","1-pers.-HH","Rural Area","","","","","3"
"Less important","1993","(Married) couple without C. ","Urban Area","","","","","3"
"Less important","1993","Single parent ","Urban Area","","","","","3"
"Less important","1993","Single parent ","Rural Area","","","","","3"
"Less important","1993","Couple + C. LE 16 ","Urban Area","","","","","3"
"Less important","1993","Couple + C. LE 16 ","Rural Area","","","","","3"
"Less important","1993","1-pers.-HH","Urban Area","","","","","3"
"Less important","1993","Couple + C. GT 16 ","Urban Area","","","","","3"
"Quite unimportant","1993","(Married) couple without C. ","Rural Area","","","","","4"
"Quite unimportant","1993","1-pers.-HH","Rural Area","","","","","4"
"Quite unimportant","1993","(Married) couple without C. ","Urban Area","","","","","4"
"Quite unimportant","1993","1-pers.-HH","Urban Area","","","","","4"
"Quite unimportant","1993","Single parent ","Urban Area","","","","","4"
"Quite unimportant","1993","Single parent ","Rural Area","","","","","4"
"Quite unimportant","1993","Couple + C. LE 16 ","Urban Area","","","","","4"
"Quite unimportant","1993","Couple + C. LE 16 ","Rural Area","","","","","4"
"Quite unimportant","1993","Couple + C. GT 16 ","Urban Area","","","","","4"
"Quite unimportant","1993","Couple + C. GT 16 ","Rural Area","","","","","4"
"Quite unimportant","1993","Couple + C. LE and GT 16","Urban Area","","","","","4"
"Quite unimportant","1993","Couple + C. LE and GT 16","Rural Area","","","","","4"
"Very important","1993","Couple + C. GT 16 ","Rural Area","","","","","1"
"Very important","1993","Couple + C. LE and GT 16","Urban Area","","","","","1"
"Very important","1993","Couple + C. LE and GT 16","Rural Area","","","","","1"
"Very important","1993","1-pers.-HH","Urban Area","","","","","1"
"Very important","1993","1-pers.-HH","Rural Area","","","","","1"
"Very important","1993","(Married) couple without C. ","Urban Area","","","","","1"
"Very important","1993","(Married) couple without C. ","Rural Area","","","","","1"
"Very important","1993","Single parent ","Urban Area","","","","","1"
"Very important","1993","Single parent ","Rural Area","","","","","1"
"Very important","1993","Couple + C. LE 16 ","Urban Area","","","","","1"
"Very important","1993","Couple + C. LE 16 ","Rural Area","","","","","1"
"Very important","1993","Couple + C. GT 16 ","Urban Area","","","","","1"
"Important","1994","1-pers.-HH","Rural Area","","","","","2"
"Important","1994","(Married) couple without C. ","Urban Area","","","","","2"
"Important","1994","(Married) couple without C. ","Rural Area","","","","","2"
"Important","1994","Single parent ","Urban Area","","","","","2"
"Important","1994","Single parent ","Rural Area","","","","","2"
"Important","1994","Couple + C. LE 16 ","Rural Area","","","","","2"
"Important","1994","1-pers.-HH","Urban Area","","","","","2"
"Important","1994","Couple + C. LE 16 ","Urban Area","","","","","2"
"Important","1994","Couple + C. GT 16 ","Rural Area","","","","","2"
"Important","1994","Couple + C. LE and GT 16","Urban Area","","","","","2"
"Important","1994","Couple + C. GT 16 ","Urban Area","","","","","2"
"Important","1994","Couple + C. LE and GT 16","Rural Area","","","","","2"
"Less important","1994","1-pers.-HH","Urban Area","","","","","3"
"Less important","1994","1-pers.-HH","Rural Area","","","","","3"
"Less important","1994","(Married) couple without C. ","Urban Area","","","","","3"
"Less important","1994","(Married) couple without C. ","Rural Area","","","","","3"
"Less important","1994","Single parent ","Urban Area","","","","","3"
"Less important","1994","Single parent ","Rural Area","","","","","3"
"Less important","1994","Couple + C. LE 16 ","Urban Area","","","","","3"
"Less important","1994","Couple + C. LE 16 ","Rural Area","","","","","3"
"Less important","1994","Couple + C. GT 16 ","Urban Area","","","","","3"
"Less important","1994","Couple + C. GT 16 ","Rural Area","","","","","3"
"Less important","1994","Couple + C. LE and GT 16","Urban Area","","","","","3"
"Less important","1994","Couple + C. LE and GT 16","Rural Area","","","","","3"
"Quite unimportant","1994","1-pers.-HH","Urban Area","","","","","4"
"Quite unimportant","1994","1-pers.-HH","Rural Area","","","","","4"
"Quite unimportant","1994","(Married) couple without C. ","Rural Area","","","","","4"
"Quite unimportant","1994","(Married) couple without C. ","Urban Area","","","","","4"
"Quite unimportant","1994","Single parent ","Urban Area","","","","","4"
"Quite unimportant","1994","Single parent ","Rural Area","","","","","4"
"Quite unimportant","1994","Couple + C. LE 16 ","Urban Area","","","","","4"
"Quite unimportant","1994","Couple + C. GT 16 ","Urban Area","","","","","4"
"Quite unimportant","1994","Couple + C. GT 16 ","Rural Area","","","","","4"
"Quite unimportant","1994","Couple + C. LE 16 ","Rural Area","","","","","4"
"Quite unimportant","1994","Couple + C. LE and GT 16","Urban Area","","","","","4"
"Quite unimportant","1994","Couple + C. LE and GT 16","Rural Area","","","","","4"
"Very important","1994","Couple + C. GT 16 ","Rural Area","","","","","1"
"Very important","1994","Couple + C. LE and GT 16","Urban Area","","","","","1"
"Very important","1994","Couple + C. LE and GT 16","Rural Area","","","","","1"
"Very important","1994","1-pers.-HH","Rural Area","","","","","1"
"Very important","1994","(Married) couple without C. ","Urban Area","","","","","1"
"Very important","1994","(Married) couple without C. ","Rural Area","","","","","1"
"Very important","1994","Single parent ","Urban Area","","","","","1"
"Very important","1994","Single parent ","Rural Area","","","","","1"
"Very important","1994","Couple + C. LE 16 ","Urban Area","","","","","1"
"Very important","1994","1-pers.-HH","Urban Area","","","","","1"
"Very important","1994","Couple + C. LE 16 ","Rural Area","","","","","1"
"Very important","1994","Couple + C. GT 16 ","Urban Area","","","","","1"
"Important","1995","Single parent ","Rural Area","79","0.441831471148958","0.3698810164826","0.513781925815316","2"
"Important","1995","1-pers.-HH","Urban Area","393","0.385278879768537","0.354429544286651","0.416128215250423","2"
"Important","1995","Single parent ","Urban Area","150","0.408908917224628","0.357329566369244","0.460488268080013","2"
"Important","1995","Couple + C. LE 16 ","Urban Area","521","0.330200218106905","0.307077050816676","0.353323385397133","2"
"Important","1995","Couple + C. LE 16 ","Rural Area","286","0.288340570189886","0.260703167719683","0.315977972660088","2"
"Important","1995","(Married) couple without C. ","Rural Area","393","0.356329858444294","0.32756706406352","0.385092652825069","2"
"Important","1995","1-pers.-HH","Rural Area","122","0.295118714033462","0.249321193255764","0.340916234811161","2"
"Important","1995","(Married) couple without C. ","Urban Area","841","0.386100983284504","0.365317817092062","0.406884149476946","2"
"Important","1995","Couple + C. GT 16 ","Rural Area","339","0.386873672516792","0.35389860812394","0.419848736909644","2"
"Important","1995","Couple + C. LE and GT 16","Urban Area","188","0.380422837589351","0.338533428775952","0.422312246402751","2"
"Important","1995","Couple + C. LE and GT 16","Rural Area","153","0.364830626573834","0.318348081178634","0.411313171969035","2"
"Important","1995","Couple + C. GT 16 ","Urban Area","486","0.399231512848698","0.371048652045246","0.427414373652151","2"
"Less important","1995","Couple + C. LE and GT 16","Rural Area","197","0.482105950423776","0.433856631258998","0.530355269588553","3"
"Less important","1995","(Married) couple without C. ","Rural Area","461","0.426660856955726","0.396956477488677","0.456365236422776","3"
"Less important","1995","Couple + C. LE 16 ","Urban Area","811","0.50158154817088","0.476997467398778","0.526165628942982","3"
"Less important","1995","Couple + C. GT 16 ","Urban Area","446","0.398209946161726","0.370039245373149","0.426380646950303","3"
"Less important","1995","Single parent ","Rural Area","67","0.371539669196325","0.30152902463776","0.44155031375489","3"
"Less important","1995","Single parent ","Urban Area","122","0.372976522985407","0.322240312485749","0.423712733485066","3"
"Less important","1995","Couple + C. LE 16 ","Rural Area","574","0.530144731468659","0.499694715987564","0.560594746949755","3"
"Less important","1995","Couple + C. GT 16 ","Rural Area","363","0.433833505534812","0.400278315018192","0.467388696051431","3"
"Less important","1995","Couple + C. LE and GT 16","Urban Area","246","0.464184179276519","0.421153700951826","0.507214657601212","3"
"Less important","1995","1-pers.-HH","Urban Area","329","0.350588425445357","0.320341729245206","0.380835121645507","3"
"Less important","1995","1-pers.-HH","Rural Area","155","0.40858476369613","0.359225014834296","0.457944512557964","3"
"Less important","1995","(Married) couple without C. ","Urban Area","756","0.367668243979687","0.347085022621374","0.388251465337999","3"
"Quite unimportant","1995","1-pers.-HH","Urban Area","122","0.148785657884405","0.126226694157923","0.171344621610887","4"
"Quite unimportant","1995","1-pers.-HH","Rural Area","70","0.211911526121138","0.170876909460363","0.252946142781913","4"
"Quite unimportant","1995","(Married) couple without C. ","Rural Area","120","0.125565880642169","0.105664983364022","0.145466777920316","4"
"Quite unimportant","1995","(Married) couple without C. ","Urban Area","213","0.109409177566047","0.096083823047759","0.122734532084335","4"
"Quite unimportant","1995","Single parent ","Urban Area","40","0.120659740241268","0.0864858005053312","0.154833679977204","4"
"Quite unimportant","1995","Single parent ","Rural Area","20","","","","4"
"Quite unimportant","1995","Couple + C. GT 16 ","Rural Area","64","0.102891269856241","0.0823210995761054","0.123461440136376","4"
"Quite unimportant","1995","Couple + C. LE 16 ","Urban Area","153","0.0954024395481879","0.0809582363743008","0.109846642722075","4"
"Quite unimportant","1995","Couple + C. LE 16 ","Rural Area","127","0.136819187164362","0.115852363900097","0.157786010428626","4"
"Quite unimportant","1995","Couple + C. GT 16 ","Urban Area","99","0.0992767946514372","0.0820684678321277","0.116485121470747","4"
"Quite unimportant","1995","Couple + C. LE and GT 16","Urban Area","33","0.0562257909481364","0.0363499698290979","0.0761016120671749","4"
"Quite unimportant","1995","Couple + C. LE and GT 16","Rural Area","37","0.0987842979823453","0.0699733321855812","0.127595263779109","4"
"Very important","1995","Couple + C. GT 16 ","Rural Area","72","0.0764015520921557","0.0584162072336044","0.0943868969507069","1"
"Very important","1995","Couple + C. LE and GT 16","Urban Area","49","0.0991671921859934","0.0733784983707313","0.124955886001256","1"
"Very important","1995","Couple + C. LE and GT 16","Rural Area","25","","","","1"
"Very important","1995","(Married) couple without C. ","Rural Area","91","0.0914434039578097","0.0741322717938019","0.108754536121818","1"
"Very important","1995","Single parent ","Urban Area","37","0.0974548195486963","0.0663396971235218","0.128569941973871","1"
"Very important","1995","Single parent ","Rural Area","17","","","","1"
"Very important","1995","1-pers.-HH","Rural Area","34","0.0843849961492696","0.056474042792139","0.1122959495064","1"
"Very important","1995","(Married) couple without C. ","Urban Area","298","0.136821595169762","0.122151247853973","0.151491942485551","1"
"Very important","1995","Couple + C. LE 16 ","Urban Area","104","0.0728157941740275","0.0600401752154895","0.0855914131325655","1"
"Very important","1995","Couple + C. LE 16 ","Rural Area","45","0.044695511177093","0.0320885299567945","0.0573024923973916","1"
"Very important","1995","Couple + C. GT 16 ","Urban Area","129","0.103281746338139","0.085768813269166","0.120794679407111","1"
"Very important","1995","1-pers.-HH","Urban Area","112","0.115347036901702","0.0950977919298213","0.135596281873582","1"
"Important","1996","Single parent ","Rural Area","","","","","2"
"Important","1996","Couple + C. LE 16 ","Urban Area","","","","","2"
"Important","1996","Couple + C. LE 16 ","Rural Area","","","","","2"
"Important","1996","1-pers.-HH","Urban Area","","","","","2"
"Important","1996","(Married) couple without C. ","Rural Area","","","","","2"
"Important","1996","Single parent ","Urban Area","","","","","2"
"Important","1996","1-pers.-HH","Rural Area","","","","","2"
"Important","1996","(Married) couple without C. ","Urban Area","","","","","2"
"Important","1996","Couple + C. GT 16 ","Rural Area","","","","","2"
"Important","1996","Couple + C. LE and GT 16","Urban Area","","","","","2"
"Important","1996","Couple + C. LE and GT 16","Rural Area","","","","","2"
"Important","1996","Couple + C. GT 16 ","Urban Area","","","","","2"
"Less important","1996","(Married) couple without C. ","Rural Area","","","","","3"
"Less important","1996","Single parent ","Rural Area","","","","","3"
"Less important","1996","Couple + C. LE 16 ","Urban Area","","","","","3"
"Less important","1996","Couple + C. GT 16 ","Urban Area","","","","","3"
"Less important","1996","Couple + C. LE and GT 16","Rural Area","","","","","3"
"Less important","1996","Single parent ","Urban Area","","","","","3"
"Less important","1996","Couple + C. LE 16 ","Rural Area","","","","","3"
"Less important","1996","Couple + C. GT 16 ","Rural Area","","","","","3"
"Less important","1996","Couple + C. LE and GT 16","Urban Area","","","","","3"
"Less important","1996","1-pers.-HH","Urban Area","","","","","3"
"Less important","1996","1-pers.-HH","Rural Area","","","","","3"
"Less important","1996","(Married) couple without C. ","Urban Area","","","","","3"
"Quite unimportant","1996","1-pers.-HH","Urban Area","","","","","4"
"Quite unimportant","1996","(Married) couple without C. ","Rural Area","","","","","4"
"Quite unimportant","1996","1-pers.-HH","Rural Area","","","","","4"
"Quite unimportant","1996","(Married) couple without C. ","Urban Area","","","","","4"
"Quite unimportant","1996","Single parent ","Urban Area","","","","","4"
"Quite unimportant","1996","Couple + C. LE and GT 16","Rural Area","","","","","4"
"Quite unimportant","1996","Single parent ","Rural Area","","","","","4"
"Quite unimportant","1996","Couple + C. LE 16 ","Urban Area","","","","","4"
"Quite unimportant","1996","Couple + C. LE 16 ","Rural Area","","","","","4"
"Quite unimportant","1996","Couple + C. GT 16 ","Urban Area","","","","","4"
"Quite unimportant","1996","Couple + C. GT 16 ","Rural Area","","","","","4"
"Quite unimportant","1996","Couple + C. LE and GT 16","Urban Area","","","","","4"
"Very important","1996","Couple + C. GT 16 ","Rural Area","","","","","1"
"Very important","1996","Couple + C. LE and GT 16","Urban Area","","","","","1"
"Very important","1996","Couple + C. LE and GT 16","Rural Area","","","","","1"
"Very important","1996","(Married) couple without C. ","Rural Area","","","","","1"
"Very important","1996","Single parent ","Urban Area","","","","","1"
"Very important","1996","Single parent ","Rural Area","","","","","1"
"Very important","1996","Couple + C. LE 16 ","Urban Area","","","","","1"
"Very important","1996","Couple + C. LE 16 ","Rural Area","","","","","1"
"Very important","1996","1-pers.-HH","Urban Area","","","","","1"
"Very important","1996","1-pers.-HH","Rural Area","","","","","1"
"Very important","1996","(Married) couple without C. ","Urban Area","","","","","1"
"Very important","1996","Couple + C. GT 16 ","Urban Area","","","","","1"
"Important","1997","(Married) couple without C. ","Rural Area","","","","","2"
"Important","1997","1-pers.-HH","Rural Area","","","","","2"
