"plh0112","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Important","1990","Not Employed","1-pers.-HH","157","0.326334451688318","0.284257668214178","0.368411235162458","2"
"Important","1990","Not Employed","(Married) couple without C. ","282","0.316068703203301","0.285314971649031","0.34682243475757","2"
"Important","1990","Not Employed","Single parent ","39","0.305123136013662","0.227449666887541","0.382796605139784","2"
"Important","1990","Not Employed","Couple + C. LE 16 ","119","0.316022418738752","0.267315130759204","0.3647297067183","2"
"Important","1990","Not Employed","Couple + C. GT 16 ","187","0.401839370659292","0.3579342182482","0.445744523070383","2"
"Important","1990","Employed","(Married) couple without C. ","525","0.461337014977459","0.432475209218791","0.490198820736127","2"
"Important","1990","Not Employed","Couple + C. LE and GT 16","57","0.42317392522251","0.33889033686735","0.50745751357767","2"
"Important","1990","Employed","1-pers.-HH","203","0.466603875682065","0.419936333395416","0.513271417968715","2"
"Important","1990","Employed","Couple + C. LE 16 ","388","0.344350031137053","0.316485124631409","0.372214937642696","2"
"Important","1990","Employed","Couple + C. LE and GT 16","123","0.379784881673836","0.325406361067424","0.434163402280247","2"
"Important","1990","Employed","Single parent ","99","0.387342535156432","0.327315859748489","0.447369210564374","2"
"Important","1990","Employed","Couple + C. GT 16 ","445","0.424256293842341","0.394319623387345","0.454192964297337","2"
"Less important","1990","Employed","Couple + C. GT 16 ","373","0.360333838365701","0.331253198193982","0.389414478537421","3"
"Less important","1990","Employed","Couple + C. LE 16 ","564","0.511407801087461","0.482093574328046","0.540722027846875","3"
"Less important","1990","Not Employed","(Married) couple without C. ","324","0.376283211687501","0.344238824461811","0.408327598913191","3"
"Less important","1990","Not Employed","Single parent ","61","0.446090471127701","0.362238727434619","0.529942214820783","3"
"Less important","1990","Not Employed","1-pers.-HH","149","0.312731965149035","0.27112767552479","0.354336254773281","3"
"Less important","1990","Not Employed","Couple + C. LE 16 ","184","0.545633377286845","0.493469754722921","0.59779699985077","3"
"Less important","1990","Not Employed","Couple + C. GT 16 ","173","0.359286777019071","0.316319998341177","0.402253555696966","3"
"Less important","1990","Not Employed","Couple + C. LE and GT 16","48","0.385424189387596","0.302397381584446","0.468450997190747","3"
"Less important","1990","Employed","1-pers.-HH","133","0.300065553013898","0.257195641632289","0.342935464395508","3"
"Less important","1990","Employed","(Married) couple without C. ","382","0.321382395721141","0.294344095561784","0.348420695880498","3"
"Less important","1990","Employed","Single parent ","100","0.405192320732068","0.344699098698243","0.465685542765893","3"
"Less important","1990","Employed","Couple + C. LE and GT 16","122","0.41790102364645","0.362639543503487","0.473162503789413","3"
