"plh0112","year","bula_h","e11102","n","percent","lower_confidence","upper_confidence","value"
"Important","1990","Lower Saxony","Not Employed","106","0.296846053953208","0.24671075618152","0.346981351724896","2"
"Important","1990","North Rhine-Westphalia","Not Employed","281","0.357994874481804","0.32370737811755","0.392282370846058","2"
"Important","1990","Bremen","Employed","14","","","","2"
"Important","1990","Lower Saxony","Employed","189","0.356748954382948","0.315810935328333","0.397686973437563","2"
"Important","1990","Hamburg","Employed","45","0.547354179323252","0.436891832355325","0.657816526291179","2"
"Important","1990","Bremen","Not Employed","14","","","","2"
"Important","1990","Schleswig-Holstein","Not Employed","25","","","","2"
"Important","1990","North Rhine-Westphalia","Employed","531","0.444867673265712","0.416513253096014","0.47322209343541","2"
"Important","1990","Hesse","Not Employed","81","0.335193986050569","0.276560732168669","0.393827239932469","2"
"Important","1990","Schleswig-Holstein","Employed","53","0.348705542347274","0.274631227158039","0.422779857536508","2"
"Important","1990","Hamburg","Not Employed","19","","","","2"
"Important","1990","Rhineland-Palatinate,Saarland","Employed","130","0.401163335370154","0.347958133034591","0.454368537705718","2"
"Important","1990","Bavaria","Not Employed","152","0.367984298996569","0.321862947608069","0.414105650385068","2"
"Important","1990","Hesse","Employed","172","0.428179380402886","0.380800601861139","0.475558158944633","2"
"Important","1990","Rhineland-Palatinate,Saarland","Not Employed","59","0.240316381102317","0.185570905772609","0.295061856432026","2"
"Important","1990","Baden-Württemberg","Not Employed","117","0.320601582754386","0.273175012655836","0.368028152852935","2"
"Important","1990","Baden-Württemberg","Employed","312","0.408532380112916","0.374167443504414","0.442897316721418","2"
"Important","1990","Bavaria","Employed","331","0.381791239857937","0.349245678578888","0.414336801136986","2"
"Important","1990","Berlin","Not Employed","31","0.425173291233599","0.311766746665174","0.538579835802024","2"
"Important","1990","Brandenburg","Employed","","","","","2"
"Important","1990","Berlin","Employed","82","0.505140697988341","0.428150110628646","0.582131285348035","2"
"Important","1990","Brandenburg","Not Employed","","","","","2"
"Important","1990","Saxony","Not Employed","","","","","2"
"Important","1990","Mecklenburg-Western Pomerania","Employed","","","","","2"
"Important","1990","Mecklenburg-Western Pomerania","Not Employed","","","","","2"
