"plh0204_h","year","age_gr","e11102","n","percent","lower_confidence","upper_confidence","value"
"3","2009","66 and older","Employed","52","0.177446928985495","0.135122400350795","0.219771457620194","3"
"4","2009","66 and older","Employed","40","0.138425492665424","0.10016677747756","0.176684207853288","4"
"4","2009","35-65 y.","Not Employed","197","0.0966082730419418","0.0834146168267171","0.109801929257167","4"
"4","2009","16-34 y.","Employed","365","0.118970664904119","0.107305503899633","0.130635825908606","4"
"4","2009","66 and older","Not Employed","371","0.0834231108676912","0.0747088110073244","0.092137410728058","4"
"4","2009","16-34 y.","Not Employed","135","0.121714287780491","0.101785700566514","0.141642874994468","4"
"4","2009","35-65 y.","Employed","975","0.126759284954143","0.119445389954988","0.134073179953298","4"
"5","2009","16-34 y.","Not Employed","248","0.277746415704259","0.250446776581622","0.305046054826896","5"
"5","2009","16-34 y.","Employed","671","0.231303242738462","0.216110226793473","0.246496258683452","5"
"5","2009","35-65 y.","Not Employed","350","0.181164577257168","0.163963529443766","0.19836562507057","5"
"5","2009","66 and older","Not Employed","644","0.154667974590571","0.143272859424738","0.166063089756405","5"
"5","2009","66 and older","Employed","64","0.209929583974321","0.164812019789924","0.255047148158718","5"
"5","2009","35-65 y.","Employed","1687","0.221644956320143","0.212514139271412","0.230775773368874","5"
"6","2009","66 and older","Employed","31","0.111732923645394","0.0768318902510606","0.146633957039728","6"
"6","2009","66 and older","Not Employed","199","0.0483453332962248","0.041585720359529","0.0551049462329206","6"
"6","2009","16-34 y.","Not Employed","149","0.123960102617922","0.103874228895462","0.144045976340382","6"
"6","2009","16-34 y.","Employed","391","0.145870890419864","0.133152806478192","0.158588974361535","6"
"6","2009","35-65 y.","Employed","765","0.0974731281880705","0.0909528764246842","0.103993379951457","6"
"6","2009","35-65 y.","Not Employed","119","0.0595334563300477","0.0489659583517254","0.0701009543083701","6"
"7","2009","16-34 y.","Not Employed","106","0.0996820547841167","0.0814223283870925","0.117941781181141","7"
"7","2009","16-34 y.","Employed","360","0.131422432120164","0.119248954464471","0.143595909775857","7"
"7","2009","35-65 y.","Not Employed","75","0.0387442610762951","0.0301255342915177","0.0473629878610725","7"
"7","2009","35-65 y.","Employed","621","0.0705008911570819","0.064873415374459","0.0761283669397047","7"
"7","2009","66 and older","Not Employed","139","0.0342196441637796","0.0284906050585718","0.0399486832689874","7"
"7","2009","66 and older","Employed","23","","","","7"
"8","2009","35-65 y.","Not Employed","36","0.0194602828789739","0.0132911074678341","0.0256294582901137","8"
"8","2009","35-65 y.","Employed","268","0.0350918820708922","0.0310466992590552","0.0391370648827292","8"
"8","2009","66 and older","Not Employed","66","0.0182607219150263","0.0140412129575376","0.022480230872515","8"
"8","2009","16-34 y.","Employed","167","0.0579968484378962","0.0495750666669067","0.0664186302088857","8"
"8","2009","66 and older","Employed","12","","","","8"
"8","2009","16-34 y.","Not Employed","52","0.0551566449404115","0.0412421755822931","0.0690711142985299","8"
"9","2009","16-34 y.","Not Employed","10","","","","9"
"9","2009","35-65 y.","Not Employed","8","","","","9"
"9","2009","35-65 y.","Employed","37","0.00624304671043139","0.00451151589512817","0.0079745775257346","9"
"9","2009","16-34 y.","Employed","29","","","","9"
"9","2009","66 and older","Employed","1","","","","9"
"9","2009","66 and older","Not Employed","15","","","","9"
"0 Not at all Willing to take risks","2010","16-34 y.","Not Employed","120","0.0411740508964802","0.032583443611779","0.0497646581811815","0"
"0 Not at all Willing to take risks","2010","16-34 y.","Employed","137","0.0208179523815418","0.0166501524423986","0.024985752320685","0"
"0 Not at all Willing to take risks","2010","35-65 y.","Not Employed","236","0.100791855640903","0.0892421564392808","0.112341554842525","0"
"0 Not at all Willing to take risks","2010","35-65 y.","Employed","461","0.0439764610230807","0.0401027621963322","0.0478501598498292","0"
"0 Not at all Willing to take risks","2010","66 and older","Not Employed","428","0.137924269376963","0.126880553232596","0.14896798552133","0"
"0 Not at all Willing to take risks","2010","66 and older","Employed","10","","","","0"
"1","2010","16-34 y.","Not Employed","88","0.0387501201740986","0.0304056867495594","0.0470945535986378","1"
"1","2010","16-34 y.","Employed","144","0.0373502674373105","0.0318150186876735","0.0428855161869475","1"
"1","2010","66 and older","Not Employed","305","0.0849008728560628","0.0759737332158428","0.0938280124962829","1"
"1","2010","35-65 y.","Not Employed","207","0.0936154965459034","0.0824402285757447","0.104790764516062","1"
"1","2010","35-65 y.","Employed","484","0.0508471194588388","0.0466967889456876","0.0549974499719899","1"
"1","2010","66 and older","Employed","13","","","","1"
"10 Very willing to take risks","2010","16-34 y.","Not Employed","61","0.0329417877902127","0.025224902064149","0.0406586735162764","10"
"10 Very willing to take risks","2010","66 and older","Employed","1","","","","10"
"10 Very willing to take risks","2010","16-34 y.","Employed","94","0.0191775787172297","0.0151740014287458","0.0231811560057136","10"
"10 Very willing to take risks","2010","35-65 y.","Not Employed","41","0.013415016313995","0.00900143949017797","0.0178285931378121","10"
"10 Very willing to take risks","2010","66 and older","Not Employed","17","","","","10"
"10 Very willing to take risks","2010","35-65 y.","Employed","124","0.0105009331349631","0.00857516914325209","0.012426697126674","10"
"2","2010","66 and older","Employed","41","0.150776609608983","0.110683906474726","0.19086931274324","2"
"2","2010","16-34 y.","Not Employed","196","0.08228404930734","0.0704030178466768","0.0941650807680031","2"
"2","2010","35-65 y.","Not Employed","369","0.136152129618603","0.122995074617932","0.149309184619274","2"
"2","2010","35-65 y.","Employed","1297","0.128057517157598","0.121744632150631","0.134370402164565","2"
"2","2010","66 and older","Not Employed","570","0.163990216994074","0.152131523886155","0.175848910101992","2"
"2","2010","16-34 y.","Employed","415","0.0770855850998187","0.069299423044882","0.0848717471547554","2"
"3","2010","16-34 y.","Not Employed","256","0.130596609718767","0.116027977022328","0.145165242415205","3"
"3","2010","16-34 y.","Employed","588","0.124028449707713","0.114406528511794","0.133650370903631","3"
"3","2010","35-65 y.","Not Employed","399","0.160949505626719","0.146851206862576","0.175047804390862","3"
"3","2010","35-65 y.","Employed","1652","0.166767851133522","0.159725452633973","0.173810249633071","3"
"3","2010","66 and older","Not Employed","627","0.157858250013199","0.146180789128702","0.169535710897695","3"
"3","2010","66 and older","Employed","45","0.12204675939551","0.0853704019148367","0.158723116876184","3"
"4","2010","66 and older","Employed","27","","","","4"
"4","2010","66 and older","Not Employed","351","0.0862407154191771","0.0772499998876655","0.0952314309506887","4"
"4","2010","16-34 y.","Not Employed","183","0.0918908198851618","0.0794012559896357","0.104380383780688","4"
"4","2010","16-34 y.","Employed","433","0.0938030841539793","0.0852921743873713","0.102313993920587","4"
"4","2010","35-65 y.","Not Employed","260","0.102589337199566","0.0909487587498674","0.114229915649266","4"
"4","2010","35-65 y.","Employed","1111","0.102910114776464","0.0971698961688845","0.108650333384043","4"
"5","2010","16-34 y.","Not Employed","448","0.208314245938115","0.190756123286126","0.225872368590105","5"
"5","2010","16-34 y.","Employed","958","0.207310105795272","0.195476474471496","0.219143737119047","5"
"5","2010","35-65 y.","Not Employed","500","0.176109989985492","0.161496482983589","0.190723496987396","5"
"5","2010","66 and older","Employed","69","0.234970465810215","0.187466144530295","0.282474787090135","5"
"5","2010","35-65 y.","Employed","2260","0.206839238877365","0.19918717658466","0.21449130117007","5"
"5","2010","66 and older","Not Employed","738","0.193102976368934","0.180460687175088","0.205745265562779","5"
"6","2010","16-34 y.","Not Employed","234","0.110421245742624","0.0968705778900145","0.123971913595234","6"
"6","2010","66 and older","Employed","35","0.102842741132447","0.0688090943462455","0.136876387918649","6"
"6","2010","66 and older","Not Employed","291","0.0699230726040118","0.061755521368944","0.0780906238390796","6"
"6","2010","16-34 y.","Employed","543","0.129789048342121","0.119978632113761","0.139599464570482","6"
"6","2010","35-65 y.","Not Employed","199","0.0722675809124394","0.0623338826853024","0.0822012791395764","6"
"6","2010","35-65 y.","Employed","1262","0.111101927626939","0.105164911889709","0.117038943364169","6"
"7","2010","16-34 y.","Not Employed","245","0.166382313536139","0.15028033596117","0.182484291111107","7"
"7","2010","16-34 y.","Employed","654","0.164633145725659","0.153807510350562","0.175458781100756","7"
"7","2010","35-65 y.","Employed","1209","0.100624191943431","0.094940857354856","0.106307526532006","7"
"7","2010","35-65 y.","Not Employed","208","0.0760830561382149","0.0659114794486887","0.086254632827741","7"
"7","2010","66 and older","Not Employed","224","0.0527283151600247","0.0455704847385038","0.0598861455815456","7"
"7","2010","66 and older","Employed","32","0.0828957523058045","0.052002554235503","0.113788950376106","7"
"8","2010","16-34 y.","Not Employed","174","0.0740489465087478","0.0627276638104465","0.0853702292070491","8"
"8","2010","16-34 y.","Employed","426","0.0985841166835916","0.0898820538419909","0.107286179525192","8"
"8","2010","35-65 y.","Not Employed","162","0.0624406962133385","0.0531582791050349","0.071723113321642","8"
"8","2010","35-65 y.","Employed","753","0.0643560065834061","0.059720136234851","0.0689918769319612","8"
"8","2010","66 and older","Employed","31","0.0848553880716457","0.0536325804406239","0.116078195702667","8"
"8","2010","66 and older","Not Employed","168","0.0379455281540588","0.0318262201615423","0.0440648361465753","8"
"9","2010","16-34 y.","Not Employed","50","0.0231958105023141","0.0166877630510363","0.029703857953592","9"
"9","2010","16-34 y.","Employed","116","0.0274206659557634","0.0226535287148903","0.0321878031966365","9"
"9","2010","35-65 y.","Not Employed","29","","","","9"
"9","2010","35-65 y.","Employed","150","0.0140186382843921","0.0117975353360701","0.016239741232714","9"
"9","2010","66 and older","Not Employed","26","","","","9"
"9","2010","66 and older","Employed","2","","","","9"
"0 Not at all Willing to take risks","2011","35-65 y.","Not Employed","185","0.0912122515267279","0.0792384616767645","0.103186041376691","0"
"0 Not at all Willing to take risks","2011","16-34 y.","Employed","58","0.0179483978818704","0.0133397987559344","0.0225569970078064","0"
"0 Not at all Willing to take risks","2011","66 and older","Not Employed","452","0.109159372902452","0.10032743115325","0.117991314651655","0"
"0 Not at all Willing to take risks","2011","16-34 y.","Not Employed","24","","","","0"
"0 Not at all Willing to take risks","2011","35-65 y.","Employed","290","0.0313363924927749","0.0277593146035465","0.0349134703820032","0"
"0 Not at all Willing to take risks","2011","66 and older","Employed","13","","","","0"
"1","2011","16-34 y.","Not Employed","37","0.0330861908542272","0.0225545636542958","0.0436178180541585","1"
"1","2011","16-34 y.","Employed","87","0.0227010354259432","0.017530619421908","0.0278714514299785","1"
"1","2011","66 and older","Not Employed","399","0.0931450685553298","0.0849136532244583","0.101376483886201","1"
"1","2011","35-65 y.","Employed","369","0.0403686554668101","0.0363276283866839","0.0444096825469364","1"
"1","2011","35-65 y.","Not Employed","148","0.0674870559359761","0.0570540011581734","0.0779201107137788","1"
"1","2011","66 and older","Employed","9","","","","1"
"10 Very willing to take risks","2011","66 and older","Not Employed","23","","","","10"
"10 Very willing to take risks","2011","66 and older","Employed","7","","","","10"
"10 Very willing to take risks","2011","16-34 y.","Not Employed","21","","","","10"
"10 Very willing to take risks","2011","16-34 y.","Employed","49","0.0144284086128224","0.010288962441026","0.0185678547846188","10"
"10 Very willing to take risks","2011","35-65 y.","Not Employed","26","","","","10"
"10 Very willing to take risks","2011","35-65 y.","Employed","86","0.010042354545494","0.00799523366563339","0.0120894754253547","10"
"2","2011","66 and older","Not Employed","641","0.137008305910935","0.127269573598136","0.146747038223734","2"
"2","2011","16-34 y.","Not Employed","73","0.0724231405857587","0.0571618296597973","0.0876844515117202","2"
"2","2011","16-34 y.","Employed","220","0.0694100191884738","0.0605877723843553","0.0782322659925923","2"
"2","2011","35-65 y.","Not Employed","302","0.149995391980379","0.135145496038057","0.164845287922701","2"
"2","2011","35-65 y.","Employed","948","0.102413095850549","0.0961881811172612","0.108638010583836","2"
"2","2011","66 and older","Employed","38","0.119960310319801","0.0874202297503677","0.152500390889234","2"
"3","2011","16-34 y.","Not Employed","113","0.106612948325357","0.0884409363418378","0.124784960308877","3"
"3","2011","16-34 y.","Employed","367","0.110245666263239","0.0993737836667874","0.12111754885969","3"
"3","2011","35-65 y.","Employed","1275","0.138204951665633","0.131119277053889","0.145290626277377","3"
"3","2011","35-65 y.","Not Employed","329","0.14614228864081","0.13145118182638","0.16083339545524","3"
"3","2011","66 and older","Employed","45","0.124111309898626","0.0910911750165482","0.157131444780704","3"
"3","2011","66 and older","Not Employed","662","0.134106600137908","0.124455363517915","0.143757836757901","3"
"4","2011","16-34 y.","Not Employed","112","0.101496508875287","0.0837152032198013","0.119277814530774","4"
"4","2011","16-34 y.","Employed","291","0.0869386292282699","0.0771584837820407","0.096718774674499","4"
"4","2011","66 and older","Not Employed","513","0.10176312737714","0.0932003168453984","0.110325937908882","4"
"4","2011","66 and older","Employed","33","0.0672552841801975","0.0421714853703306","0.0923390829900644","4"
"4","2011","35-65 y.","Not Employed","227","0.0987375509627957","0.0863312981885986","0.111143803736993","4"
"4","2011","35-65 y.","Employed","1025","0.109394099957331","0.102985588876767","0.115802611037895","4"
"5","2011","16-34 y.","Not Employed","240","0.204490730088635","0.180742150143328","0.228239310033943","5"
"5","2011","16-34 y.","Employed","669","0.197239035417485","0.183426338174901","0.211051732660068","5"
"5","2011","35-65 y.","Not Employed","486","0.201685562601151","0.184997796308644","0.218373328893659","5"
"5","2011","35-65 y.","Employed","2103","0.239612215218048","0.230848475940308","0.248375954495789","5"
"5","2011","66 and older","Employed","109","0.285096692003066","0.239883158776336","0.330310225229796","5"
"5","2011","66 and older","Not Employed","1088","0.223405107907572","0.211608164754826","0.235202051060317","5"
"6","2011","16-34 y.","Not Employed","160","0.123369195986356","0.104005424820201","0.142732967152511","6"
"6","2011","16-34 y.","Employed","464","0.136438235452993","0.124522971041132","0.148353499864853","6"
"6","2011","35-65 y.","Not Employed","201","0.0907010893524524","0.0787575402682883","0.102644638436617","6"
"6","2011","35-65 y.","Employed","1106","0.122536453013596","0.115804135348451","0.12926877067874","6"
"6","2011","66 and older","Not Employed","408","0.0794269486663011","0.0717685364182937","0.0870853609143085","6"
"6","2011","66 and older","Employed","44","0.121565267721301","0.0888381160683781","0.154292419374223","6"
"7","2011","16-34 y.","Not Employed","174","0.173669849435071","0.151364079200095","0.195975619670047","7"
"7","2011","16-34 y.","Employed","511","0.18476032747269","0.171288207265","0.19823244768038","7"
"7","2011","35-65 y.","Employed","1140","0.1173769542941","0.110768552271678","0.123985356316522","7"
"7","2011","35-65 y.","Not Employed","173","0.0818505434031287","0.070449586971929","0.0932514998343283","7"
"7","2011","66 and older","Not Employed","350","0.0671898024430279","0.0600993492051169","0.0742802556809388","7"
"7","2011","66 and older","Employed","49","0.123337606630875","0.0904060203470454","0.156269192914704","7"
"8","2011","35-65 y.","Not Employed","118","0.0475969343902769","0.0387422375876136","0.0564516311929401","8"
"8","2011","35-65 y.","Employed","629","0.0725515179928659","0.0672257093876375","0.0778773265980942","8"
"8","2011","16-34 y.","Not Employed","120","0.114246862375748","0.0955160462156636","0.132977678535832","8"
"8","2011","16-34 y.","Employed","378","0.129441770791302","0.117789110920761","0.141094430661844","8"
"8","2011","66 and older","Not Employed","230","0.0441736382691936","0.0383539896983505","0.0499932868400368","8"
"8","2011","66 and older","Employed","30","0.0632585697286333","0.0388794369601431","0.0876377024971235","8"
"9","2011","16-34 y.","Not Employed","34","0.0311016989287743","0.0208803229258524","0.0413230749316963","9"
"9","2011","35-65 y.","Not Employed","26","","","","9"
"9","2011","35-65 y.","Employed","142","0.0161633095027982","0.0135742379210461","0.0187523810845503","9"
"9","2011","66 and older","Not Employed","23","","","","9"
"9","2011","16-34 y.","Employed","94","0.0304484742649126","0.0244842062707236","0.0364127422591015","9"
"9","2011","66 and older","Employed","6","","","","9"
"0 Not at all Willing to take risks","2012","35-65 y.","Not Employed","195","0.0803804990611433","0.0707958101042906","0.089965188017996","0"
"0 Not at all Willing to take risks","2012","35-65 y.","Employed","293","0.024504298001584","0.0218458560323133","0.0271627399708547","0"
"0 Not at all Willing to take risks","2012","66 and older","Not Employed","363","0.0859642372347632","0.0780475159937222","0.0938809584758042","0"
"0 Not at all Willing to take risks","2012","66 and older","Employed","10","","","","0"
"0 Not at all Willing to take risks","2012","16-34 y.","Not Employed","46","0.0160790445218504","0.0104024552667889","0.0217556337769119","0"
"0 Not at all Willing to take risks","2012","16-34 y.","Employed","75","0.0119327792569151","0.00874641054708582","0.0151191479667445","0"
"1","2012","16-34 y.","Not Employed","67","0.0297461117555943","0.0220789425921164","0.0374132809190722","1"
"1","2012","66 and older","Not Employed","286","0.0666768979036298","0.0596314508910933","0.0737223449161663","1"
"1","2012","16-34 y.","Employed","97","0.0207462957244934","0.0165636616323615","0.0249289298166254","1"
"1","2012","35-65 y.","Not Employed","144","0.0474676562058838","0.0399715220863884","0.0549637903253793","1"
"1","2012","35-65 y.","Employed","410","0.0325165364685608","0.0294667650701388","0.0355663078669829","1"
"1","2012","66 and older","Employed","13","","","","1"
"10 Very willing to take risks","2012","16-34 y.","Not Employed","48","0.0250874404391273","0.0180293331339604","0.0321455477442942","10"
"10 Very willing to take risks","2012","35-65 y.","Not Employed","49","0.014142321913712","0.00997970869158252","0.0183049351358415","10"
"10 Very willing to take risks","2012","66 and older","Employed","4","","","","10"
"10 Very willing to take risks","2012","16-34 y.","Employed","117","0.0214191954315794","0.0171707318243809","0.0256676590387779","10"
"10 Very willing to take risks","2012","66 and older","Not Employed","34","0.00596013057211059","0.00378625520815214","0.00813400593606903","10"
"10 Very willing to take risks","2012","35-65 y.","Employed","176","0.0130036289935745","0.0110556537429066","0.0149516042442423","10"
"2","2012","16-34 y.","Not Employed","120","0.0691574987921305","0.0577067209760936","0.0806082766081675","2"
"2","2012","16-34 y.","Employed","306","0.060384228702919","0.0533943620621977","0.0673740953436403","2"
"2","2012","66 and older","Not Employed","576","0.126540485822241","0.117151017728272","0.13592995391621","2"
"2","2012","66 and older","Employed","32","0.075804921890046","0.0504004254151004","0.101209418364992","2"
"2","2012","35-65 y.","Not Employed","352","0.112360902279334","0.101227589530016","0.123494215028652","2"
"2","2012","35-65 y.","Employed","1188","0.091298277378825","0.0863456535926778","0.0962509011649722","2"
"3","2012","16-34 y.","Not Employed","193","0.100664814871897","0.0870855303247125","0.114244099419082","3"
"3","2012","16-34 y.","Employed","456","0.0995633354655048","0.0907769898309879","0.108349681100022","3"
"3","2012","35-65 y.","Employed","1735","0.126814911379264","0.121093124356491","0.132536698402037","3"
"3","2012","35-65 y.","Not Employed","421","0.12127961666716","0.10977113986525","0.132788093469069","3"
"3","2012","66 and older","Not Employed","639","0.133747518250086","0.124134274286252","0.143360762213921","3"
"3","2012","66 and older","Employed","46","0.104485683264226","0.075126449037266","0.133844917491186","3"
"4","2012","16-34 y.","Not Employed","183","0.0886363235353207","0.0758092090345689","0.101463438036072","4"
"4","2012","16-34 y.","Employed","407","0.0871159025315664","0.0788405115753368","0.0953912934877961","4"
"4","2012","35-65 y.","Not Employed","290","0.095241324375153","0.0848928178102849","0.105589830940021","4"
"4","2012","35-65 y.","Employed","1384","0.108095854184157","0.102756890313171","0.113434818055144","4"
"4","2012","66 and older","Not Employed","528","0.106211769382603","0.0975099815600957","0.11491355720511","4"
"4","2012","66 and older","Employed","44","0.13969244068536","0.10641933145884","0.172965549911879","4"
"5","2012","16-34 y.","Employed","878","0.187949356947747","0.176485151541926","0.199413562353568","5"
"5","2012","16-34 y.","Not Employed","385","0.210235549477745","0.191845660197538","0.228625438757952","5"
"5","2012","35-65 y.","Not Employed","753","0.254539847526807","0.239183473013556","0.269896222040057","5"
"5","2012","35-65 y.","Employed","2982","0.238378617464994","0.231052116952795","0.245705117977193","5"
"5","2012","66 and older","Not Employed","1176","0.232370921382841","0.220442816453521","0.24429902631216","5"
"5","2012","66 and older","Employed","98","0.227029014661042","0.186821952456958","0.267236076865127","5"
"6","2012","35-65 y.","Not Employed","294","0.0870035102863411","0.0770677402775962","0.0969392802950861","6"
"6","2012","35-65 y.","Employed","1643","0.121255788046928","0.115643036092704","0.126868540001152","6"
"6","2012","16-34 y.","Not Employed","248","0.134328263585859","0.118938300916281","0.149718226255438","6"
"6","2012","16-34 y.","Employed","585","0.133111010817291","0.123142719683828","0.143079301950754","6"
"6","2012","66 and older","Not Employed","528","0.103632915588293","0.0950250265414898","0.112240804635097","6"
"6","2012","66 and older","Employed","53","0.129345099701388","0.0971360376668621","0.161554161735914","6"
"7","2012","16-34 y.","Employed","786","0.187326276405598","0.175876699500265","0.198775853310932","7"
"7","2012","16-34 y.","Not Employed","281","0.15205384312902","0.135848430803343","0.168259255454697","7"
"7","2012","35-65 y.","Employed","1802","0.139773939213184","0.133811653659315","0.145736224767052","7"
"7","2012","35-65 y.","Not Employed","320","0.101475953149008","0.0908309692140345","0.112120937083981","7"
"7","2012","66 and older","Not Employed","389","0.0767234389391582","0.0692066079163286","0.0842402699619878","7"
"7","2012","66 and older","Employed","63","0.135347023990615","0.102512907149377","0.168181140831854","7"
"8","2012","16-34 y.","Not Employed","239","0.131696014514833","0.116434435829982","0.146957593199685","8"
"8","2012","35-65 y.","Not Employed","217","0.0717972762051502","0.0626965931004456","0.0808979593098548","8"
"8","2012","35-65 y.","Employed","1103","0.0844049633417401","0.0796249503228451","0.0891849763606351","8"
"8","2012","66 and older","Not Employed","256","0.0543857399032367","0.0479809575082251","0.0607905222982482","8"
"8","2012","66 and older","Employed","45","0.103151121299202","0.0739582592559338","0.132343983342471","8"
"8","2012","16-34 y.","Employed","570","0.144915727975783","0.134585873580086","0.15524558237148","8"
"9","2012","16-34 y.","Not Employed","76","0.0423150953766221","0.0332298590265268","0.0514003317267174","9"
"9","2012","35-65 y.","Employed","277","0.0199531855271878","0.0175486959280042","0.0223576751263715","9"
"9","2012","35-65 y.","Not Employed","56","0.0143110923303091","0.0101240734911992","0.0184981111694189","9"
"9","2012","16-34 y.","Employed","184","0.0455358907406023","0.039418183380686","0.0516535981005186","9"
"9","2012","66 and older","Not Employed","41","0.00778594502103738","0.00530359393187141","0.0102682961102033","9"
"9","2012","66 and older","Employed","9","","","","9"
"0 Not at all Willing to take risks","2013","35-65 y.","Not Employed","487","0.101789081390707","0.0930917000624135","0.110486462719001","0"
"0 Not at all Willing to take risks","2013","16-34 y.","Employed","54","0.01632029989988","0.0116496629706229","0.0209909368291371","0"
"0 Not at all Willing to take risks","2013","35-65 y.","Employed","307","0.0379491514362182","0.033844691526387","0.0420536113460494","0"
"0 Not at all Willing to take risks","2013","66 and older","Not Employed","410","0.102245595718262","0.0935262520420271","0.110964939394498","0"
"0 Not at all Willing to take risks","2013","16-34 y.","Not Employed","194","0.0517684442733813","0.0438612541487706","0.059675634397992","0"
"0 Not at all Willing to take risks","2013","66 and older","Employed","17","","","","0"
"1","2013","16-34 y.","Not Employed","126","0.0401611255290368","0.0331540866394904","0.0471681644185833","1"
"1","2013","16-34 y.","Employed","101","0.0281591201315455","0.0220610514873584","0.0342571887757326","1"
"1","2013","35-65 y.","Not Employed","367","0.0772326102058912","0.069553777168016","0.0849114432437663","1"
"1","2013","35-65 y.","Employed","484","0.0554491335978272","0.0505330865833469","0.0603651806123075","1"
"1","2013","66 and older","Not Employed","388","0.0846923270735186","0.0766794532624775","0.0927052008845596","1"
"1","2013","66 and older","Employed","14","","","","1"
"10 Very willing to take risks","2013","16-34 y.","Not Employed","130","0.0344184831282914","0.0279123528157919","0.0409246134407908","10"
"10 Very willing to take risks","2013","16-34 y.","Employed","61","0.0201041914155247","0.0149302865123575","0.025278096318692","10"
"10 Very willing to take risks","2013","35-65 y.","Not Employed","130","0.0253526298852475","0.0208311144786013","0.0298741452918936","10"
"10 Very willing to take risks","2013","35-65 y.","Employed","92","0.0117674827465997","0.00945100930675261","0.0140839561864468","10"
"10 Very willing to take risks","2013","66 and older","Not Employed","30","0.00554536658680662","0.00340819034669249","0.00768254282692075","10"
"10 Very willing to take risks","2013","66 and older","Employed","8","","","","10"
"2","2013","16-34 y.","Employed","267","0.0847921538822085","0.0745232783992288","0.0950610293651881","2"
"2","2013","16-34 y.","Not Employed","240","0.069585527443024","0.0605046019427975","0.0786664529432504","2"
"2","2013","35-65 y.","Not Employed","615","0.131379923307052","0.121663013250368","0.141096833363736","2"
"2","2013","35-65 y.","Employed","1068","0.123109256057018","0.11605137936855","0.130167132745485","2"
"2","2013","66 and older","Not Employed","636","0.138384425441051","0.128446789178045","0.148322061704056","2"
"2","2013","66 and older","Employed","38","0.0927014604939006","0.0653535209151858","0.120049400072615","2"
"3","2013","16-34 y.","Not Employed","341","0.123246105509862","0.111514488498163","0.134977722521561","3"
"3","2013","16-34 y.","Employed","380","0.130557450667625","0.11813788344585","0.142977017889401","3"
"3","2013","35-65 y.","Employed","1228","0.149687665309929","0.142023970231314","0.157351360388543","3"
"3","2013","35-65 y.","Not Employed","582","0.126461290763264","0.116901054357373","0.136021527169156","3"
"3","2013","66 and older","Not Employed","597","0.130393637816299","0.120702555690025","0.140084719942573","3"
"3","2013","66 and older","Employed","66","0.130385379086505","0.0986324289706511","0.162138329202358","3"
"4","2013","35-65 y.","Not Employed","329","0.0837104931619525","0.0757442225350196","0.0916767637888855","4"
"4","2013","35-65 y.","Employed","793","0.0923920025939412","0.0861715452370732","0.0986124599508092","4"
"4","2013","66 and older","Not Employed","433","0.0913068589801197","0.0830170782119216","0.0995966397483178","4"
"4","2013","16-34 y.","Employed","262","0.0972921561416265","0.08636775324011","0.108216559043143","4"
"4","2013","16-34 y.","Not Employed","221","0.0740796161676457","0.0647326944226529","0.0834265379126385","4"
"4","2013","66 and older","Employed","31","0.0808387521467385","0.0551340917096554","0.106543412583822","4"
"5","2013","16-34 y.","Employed","514","0.173489450205637","0.159530719693179","0.187448180718095","5"
"5","2013","35-65 y.","Not Employed","891","0.188138422628997","0.176896813195201","0.199380032062794","5"
"5","2013","16-34 y.","Not Employed","561","0.191459453413576","0.177417687406213","0.205501219420939","5"
"5","2013","35-65 y.","Employed","1606","0.203117805254703","0.194475551197826","0.21176005931158","5"
"5","2013","66 and older","Not Employed","919","0.189806239166548","0.178520437647786","0.201092040685309","5"
"5","2013","66 and older","Employed","94","0.238609394343415","0.198416087016552","0.278802701670277","5"
"6","2013","35-65 y.","Not Employed","350","0.080571488866087","0.072742630663395","0.088400347068779","6"
"6","2013","35-65 y.","Employed","863","0.106573601198222","0.0999451787279906","0.113202023668454","6"
"6","2013","66 and older","Not Employed","429","0.0867174465795531","0.0786183134030128","0.0948165797560935","6"
"6","2013","66 and older","Employed","51","0.115329955331504","0.085209055586919","0.145450855076088","6"
"6","2013","16-34 y.","Employed","344","0.131832015719558","0.119361123778636","0.144302907660479","6"
"6","2013","16-34 y.","Not Employed","334","0.121754249026138","0.110083935752571","0.133424562299704","6"
"7","2013","16-34 y.","Not Employed","404","0.144849343060603","0.132288696243339","0.157409989877866","7"
"7","2013","16-34 y.","Employed","453","0.170912514377354","0.157036258538993","0.184788770215714","7"
"7","2013","35-65 y.","Not Employed","410","0.0863477283962946","0.0782685969005366","0.0944268598920525","7"
"7","2013","35-65 y.","Employed","1008","0.118493375666354","0.111550877143209","0.1254358741895","7"
"7","2013","66 and older","Not Employed","417","0.0876466841759544","0.0795084160983803","0.0957849522535285","7"
"7","2013","66 and older","Employed","51","0.106097333648167","0.0770568684644471","0.135137798831887","7"
"8","2013","66 and older","Not Employed","310","0.0642853227244077","0.0572268562876671","0.0713437891611484","8"
"8","2013","16-34 y.","Employed","297","0.105138350347502","0.0938314461048228","0.116445254590181","8"
"8","2013","35-65 y.","Not Employed","351","0.0694471199507819","0.0621349479614324","0.0767592919401315","8"
"8","2013","35-65 y.","Employed","688","0.0799163010684826","0.0740914164743585","0.0857411856626068","8"
"8","2013","66 and older","Employed","51","0.112079140781981","0.0823312797917452","0.141827001772217","8"
"8","2013","16-34 y.","Not Employed","329","0.103860685939264","0.0929727443856859","0.114748627492843","8"
"9","2013","16-34 y.","Not Employed","136","0.0448169665091781","0.0374328770262974","0.0522010559920587","9"
