"plh0204_h","year","e11103","pgcasmin","n","percent","lower_confidence","upper_confidence"
"1","2004","Full Time","(1c) basic vocational qualification","63","0.0321168123777951","0.0242590743333869","0.0399745504222032"
"1","2004","Full Time","(2b) intermediate general qualification","5","","",""
"1","2004","Full Time","(2a) intermediate vocational","56","0.0254743260266858","0.019231530647138","0.0317171214062335"
"1","2004","Full Time","(2c_gen) general maturity certificate","4","","",""
"1","2004","Full Time","(2c_voc) vocational maturity certificate","24","","",""
"1","2004","Full Time","(3a) lower tertiary education","26","","",""
"1","2004","Full Time","(3b) higher tertiary education","23","","",""
"1","2004","Part Time","(0) in school","1","","",""
"1","2004","Part Time","(1a) inadequately completed","4","","",""
"1","2004","Part Time","(1b) general elementary school","27","","",""
"1","2004","Part Time","(1c) basic vocational qualification","75","0.0747628597615684","0.0598696206071516","0.0896560989159851"
"1","2004","Part Time","(2b) intermediate general qualification","6","","",""
"1","2004","Part Time","(2a) intermediate vocational","65","0.0619344022398543","0.0490336129523217","0.0748351915273869"
"1","2004","Part Time","(2c_gen) general maturity certificate","5","","",""
"1","2004","Part Time","(2c_voc) vocational maturity certificate","15","","",""
"1","2004","Part Time","(3a) lower tertiary education","11","","",""
"1","2004","Part Time","(3b) higher tertiary education","20","","",""
"1","2004","Not Working","(0) in school","9","","",""
"1","2004","Not Working","(1a) inadequately completed","17","","",""
"1","2004","Not Working","(1b) general elementary school","145","0.115758268243647","0.0978932176103344","0.13362331887696"
"1","2004","Not Working","(1c) basic vocational qualification","253","0.0869827418082205","0.076789176602562","0.0971763070138789"
"1","2004","Not Working","(2b) intermediate general qualification","13","","",""
"1","2004","Not Working","(2a) intermediate vocational","62","0.0523296510168933","0.0398234037131157","0.0648358983206709"
"1","2004","Not Working","(2c_gen) general maturity certificate","7","","",""
"1","2004","Not Working","(2c_voc) vocational maturity certificate","20","","",""
"1","2004","Not Working","(3a) lower tertiary education","23","","",""
"1","2004","Not Working","(3b) higher tertiary education","23","","",""
"2","2004","Full Time","(0) in school","","","",""
"2","2004","Full Time","(1a) inadequately completed","6","","",""
"2","2004","Full Time","(1b) general elementary school","39","0.0830708389783227","0.05567983328209","0.110461844674555"
"2","2004","Full Time","(1c) basic vocational qualification","164","0.0918050561286598","0.0789361184926059","0.104673993764714"
"2","2004","Full Time","(2b) intermediate general qualification","14","","",""
"2","2004","Full Time","(2a) intermediate vocational","193","0.0789009747949508","0.0682196418613341","0.0895823077285674"
"2","2004","Full Time","(2c_gen) general maturity certificate","13","","",""
"2","2004","Full Time","(2c_voc) vocational maturity certificate","42","0.0492756141733248","0.0337438060364453","0.0648074223102044"
"2","2004","Full Time","(3a) lower tertiary education","71","0.0629124139976154","0.0471885738016816","0.0786362541935492"
"2","2004","Full Time","(3b) higher tertiary education","123","0.0799786883035457","0.0660835256448867","0.0938738509622047"
"2","2004","Part Time","(0) in school","2","","",""
"2","2004","Part Time","(1a) inadequately completed","8","","",""
"2","2004","Part Time","(1b) general elementary school","42","0.0883246674281499","0.0599056007144857","0.116743734141814"
"2","2004","Part Time","(1c) basic vocational qualification","131","0.0997536143893545","0.0827842843877768","0.116722944390932"
"2","2004","Part Time","(2b) intermediate general qualification","11","","",""
"2","2004","Part Time","(2a) intermediate vocational","142","0.109937578823097","0.0931952056077838","0.12667995203841"
"2","2004","Part Time","(2c_gen) general maturity certificate","21","","",""
"2","2004","Part Time","(2c_voc) vocational maturity certificate","34","0.0867590600704246","0.0600919279964144","0.113426192144435"
"2","2004","Part Time","(3a) lower tertiary education","21","","",""
"2","2004","Part Time","(3b) higher tertiary education","65","0.148812663389149","0.12021555444483","0.177409772333468"
"2","2004","Not Working","(0) in school","26","","",""
"2","2004","Not Working","(1a) inadequately completed","21","","",""
"2","2004","Not Working","(1b) general elementary school","198","0.173965365800069","0.152797685733118","0.195133045867019"
"2","2004","Not Working","(1c) basic vocational qualification","406","0.133471600274921","0.12117016177833","0.145773038771512"
"2","2004","Not Working","(2b) intermediate general qualification","19","","",""
"2","2004","Not Working","(2a) intermediate vocational","147","0.112968545147676","0.0951909617350851","0.130746128560267"
"2","2004","Not Working","(2c_gen) general maturity certificate","25","","",""
"2","2004","Not Working","(2c_voc) vocational maturity certificate","45","0.120949659702786","0.088421189637833","0.153478129767739"
"2","2004","Not Working","(3a) lower tertiary education","45","0.106390391273318","0.0781827438700005","0.134598038676636"
"2","2004","Not Working","(3b) higher tertiary education","49","0.0708963480941667","0.0491282002415839","0.0926644959467496"
"3","2004","Full Time","(0) in school","","","",""
"3","2004","Full Time","(1a) inadequately completed","8","","",""
"3","2004","Full Time","(1b) general elementary school","41","0.104388081814219","0.0740421010454459","0.134734062582992"
"3","2004","Full Time","(1c) basic vocational qualification","195","0.0931481328689488","0.0801949913952031","0.106101274342695"
"3","2004","Full Time","(2b) intermediate general qualification","20","","",""
"3","2004","Full Time","(2a) intermediate vocational","305","0.120437852856606","0.107542124570845","0.133333581142366"
"3","2004","Full Time","(2c_gen) general maturity certificate","13","","",""
"3","2004","Full Time","(2c_voc) vocational maturity certificate","104","0.141692104636565","0.116667163959887","0.166717045313242"
"3","2004","Full Time","(3a) lower tertiary education","108","0.13467580141833","0.112568559542482","0.156783043294177"
"3","2004","Full Time","(3b) higher tertiary education","208","0.147879903816558","0.129696192152811","0.166063615480305"
"3","2004","Part Time","(0) in school","6","","",""
"3","2004","Part Time","(1a) inadequately completed","5","","",""
"3","2004","Part Time","(1b) general elementary school","60","0.168774350004116","0.131263112298556","0.206285587709676"
"3","2004","Part Time","(1c) basic vocational qualification","170","0.12441982745219","0.105729692441584","0.143109962462796"
"3","2004","Part Time","(2b) intermediate general qualification","25","","",""
"3","2004","Part Time","(2a) intermediate vocational","187","0.138556349345764","0.120065351188104","0.157047347503425"
"3","2004","Part Time","(2c_gen) general maturity certificate","32","0.119495287810138","0.0844981640632806","0.154492411556995"
"3","2004","Part Time","(2c_voc) vocational maturity certificate","72","0.142097725956057","0.109019768832379","0.175175683079735"
"3","2004","Part Time","(3a) lower tertiary education","40","0.106604780197481","0.0732067140220649","0.140002846372897"
"3","2004","Part Time","(3b) higher tertiary education","84","0.106694692540893","0.081888450698217","0.131500934383569"
"3","2004","Not Working","(0) in school","54","0.097147257509698","0.07219136009653","0.122103154922866"
"3","2004","Not Working","(1a) inadequately completed","17","","",""
"3","2004","Not Working","(1b) general elementary school","154","0.113217237963024","0.0955239870613378","0.13091048886471"
"3","2004","Not Working","(1c) basic vocational qualification","423","0.140608173815079","0.128034246120559","0.153182101509599"
"3","2004","Not Working","(2b) intermediate general qualification","24","","",""
"3","2004","Not Working","(2a) intermediate vocational","157","0.132068645593138","0.113054929811658","0.151082361374619"
"3","2004","Not Working","(2c_gen) general maturity certificate","32","0.100380180081498","0.0691202928329129","0.131640067330083"
"3","2004","Not Working","(2c_voc) vocational maturity certificate","45","0.0890292617248905","0.0606191436825025","0.117439379767278"
"3","2004","Not Working","(3a) lower tertiary education","58","0.145586318847467","0.113320987631146","0.177851650063787"
"3","2004","Not Working","(3b) higher tertiary education","69","0.146651929430415","0.116647563148388","0.176656295712442"
"4","2004","Full Time","(0) in school","","","",""
"4","2004","Full Time","(1a) inadequately completed","5","","",""
"4","2004","Full Time","(1b) general elementary school","37","0.116216199072601","0.0844092407553368","0.148023157389865"
"4","2004","Full Time","(1c) basic vocational qualification","204","0.097864769513753","0.084622303511461","0.111107235516045"
"4","2004","Full Time","(2b) intermediate general qualification","21","","",""
"4","2004","Full Time","(2a) intermediate vocational","254","0.0961997499343163","0.0845167518231198","0.107882748045513"
"4","2004","Full Time","(2c_gen) general maturity certificate","11","","",""
"4","2004","Full Time","(2c_voc) vocational maturity certificate","75","0.0966800076517722","0.0754735648030359","0.117886450500508"
"4","2004","Full Time","(3a) lower tertiary education","120","0.144389385350156","0.121627613292165","0.167151157408147"
"4","2004","Full Time","(3b) higher tertiary education","153","0.117345614953221","0.100859955403793","0.133831274502648"
"4","2004","Part Time","(0) in school","10","","",""
"4","2004","Part Time","(1a) inadequately completed","2","","",""
"4","2004","Part Time","(1b) general elementary school","35","0.0990220746519712","0.0691082605859871","0.128935888717955"
"4","2004","Part Time","(1c) basic vocational qualification","142","0.118980169738375","0.100646482598196","0.137313856878554"
"4","2004","Part Time","(2b) intermediate general qualification","11","","",""
"4","2004","Part Time","(2a) intermediate vocational","160","0.110850841321427","0.0940476988452673","0.127653983797586"
"4","2004","Part Time","(2c_gen) general maturity certificate","34","0.0857905027975107","0.0555747379504781","0.116006267644543"
"4","2004","Part Time","(2c_voc) vocational maturity certificate","47","0.110740585445757","0.0810106579575664","0.140470512933948"
"4","2004","Part Time","(3a) lower tertiary education","36","0.079033320027342","0.0498363192638208","0.108230320790863"
"4","2004","Part Time","(3b) higher tertiary education","75","0.106439431468568","0.0816593414830213","0.131219521454115"
"4","2004","Not Working","(0) in school","49","0.0846395421853123","0.0611847178266079","0.108094366544017"
"4","2004","Not Working","(1a) inadequately completed","7","","",""
"4","2004","Not Working","(1b) general elementary school","110","0.0902596273176042","0.0742585862712017","0.106260668364007"
"4","2004","Not Working","(1c) basic vocational qualification","302","0.0910078501728254","0.0806041085150418","0.101411591830609"
"4","2004","Not Working","(2b) intermediate general qualification","22","","",""
"4","2004","Not Working","(2a) intermediate vocational","153","0.130372249455907","0.111462589406067","0.149281909505747"
"4","2004","Not Working","(2c_gen) general maturity certificate","43","0.132885391565642","0.0975743290152006","0.168196454116083"
"4","2004","Not Working","(2c_voc) vocational maturity certificate","43","0.0863389173625192","0.0583200676838135","0.114357767041225"
"4","2004","Not Working","(3a) lower tertiary education","55","0.125457623226432","0.0951549665548002","0.155760279898064"
"4","2004","Not Working","(3b) higher tertiary education","73","0.12023934480139","0.0926537069273315","0.147824982675449"
"5","2004","Full Time","(0) in school","1","","",""
"5","2004","Full Time","(1a) inadequately completed","6","","",""
"5","2004","Full Time","(1b) general elementary school","84","0.203392237429447","0.163443299160894","0.243341175697999"
"5","2004","Full Time","(1c) basic vocational qualification","485","0.26665479894478","0.246946516151101","0.286363081738458"
"5","2004","Full Time","(2b) intermediate general qualification","50","0.220536508095051","0.166119608302992","0.27495340788711"
"5","2004","Full Time","(2a) intermediate vocational","605","0.251694293012839","0.234499089541099","0.268889496484578"
"5","2004","Full Time","(2c_gen) general maturity certificate","35","0.210588903720868","0.147803319606711","0.273374487835025"
"5","2004","Full Time","(2c_voc) vocational maturity certificate","157","0.216459560908126","0.18690681963467","0.246012302181582"
"5","2004","Full Time","(3a) lower tertiary education","180","0.210373817142565","0.183979710445762","0.236767923839368"
"5","2004","Full Time","(3b) higher tertiary education","263","0.168829891056388","0.149641119127867","0.188018662984909"
"5","2004","Part Time","(0) in school","17","","",""
"5","2004","Part Time","(1a) inadequately completed","7","","",""
"5","2004","Part Time","(1b) general elementary school","81","0.218383283735644","0.177006634327513","0.259759933143775"
"5","2004","Part Time","(1c) basic vocational qualification","287","0.258985025308802","0.234178239259254","0.28379181135835"
"5","2004","Part Time","(2b) intermediate general qualification","36","0.171702856753755","0.11566838152087","0.227737331986641"
"5","2004","Part Time","(2a) intermediate vocational","333","0.250804865030231","0.227604268334974","0.274005461725488"
"5","2004","Part Time","(2c_gen) general maturity certificate","55","0.159269928000954","0.119789095300035","0.198750760701873"
"5","2004","Part Time","(2c_voc) vocational maturity certificate","97","0.245359364736474","0.204593409872178","0.28612531960077"
"5","2004","Part Time","(3a) lower tertiary education","84","0.275587477144829","0.227233312672924","0.323941641616733"
"5","2004","Part Time","(3b) higher tertiary education","135","0.21125261539166","0.17845368950772","0.2440515412756"
"5","2004","Not Working","(0) in school","124","0.24909623174136","0.212652303805573","0.285540159677146"
"5","2004","Not Working","(1a) inadequately completed","22","","",""
"5","2004","Not Working","(1b) general elementary school","185","0.139736608742176","0.120376242993099","0.159096974491253"
"5","2004","Not Working","(1c) basic vocational qualification","604","0.207272113100659","0.192609797239375","0.221934428961943"
"5","2004","Not Working","(2b) intermediate general qualification","46","0.217840013027091","0.162275593054889","0.273404432999293"
"5","2004","Not Working","(2a) intermediate vocational","271","0.200126829890189","0.177657626799756","0.222596032980622"
"5","2004","Not Working","(2c_gen) general maturity certificate","69","0.21201971671887","0.169501042443711","0.254538390994029"
"5","2004","Not Working","(2c_voc) vocational maturity certificate","84","0.251236969449011","0.207968811300566","0.294505127597456"
"5","2004","Not Working","(3a) lower tertiary education","122","0.25846146119763","0.218411093347031","0.298511829048229"
"5","2004","Not Working","(3b) higher tertiary education","120","0.239816418496167","0.203602446483271","0.276030390509064"
"6","2004","Full Time","(0) in school","","","",""
"6","2004","Full Time","(1a) inadequately completed","7","","",""
"6","2004","Full Time","(1b) general elementary school","46","0.116128288829504","0.0843317814833761","0.147924796175631"
"6","2004","Full Time","(1c) basic vocational qualification","217","0.117381412244942","0.103036230463317","0.131726594026567"
"6","2004","Full Time","(2b) intermediate general qualification","28","","",""
"6","2004","Full Time","(2a) intermediate vocational","318","0.13858497478737","0.12489522844192","0.152274721132819"
"6","2004","Full Time","(2c_gen) general maturity certificate","19","","",""
"6","2004","Full Time","(2c_voc) vocational maturity certificate","115","0.154385268974502","0.128457337115282","0.180313200833723"
"6","2004","Full Time","(3a) lower tertiary education","112","0.117020214799838","0.0962037881670915","0.137836641432584"
"6","2004","Full Time","(3b) higher tertiary education","220","0.149019275314628","0.130777855529877","0.16726069509938"
"6","2004","Part Time","(0) in school","16","","",""
"6","2004","Part Time","(1a) inadequately completed","6","","",""
"6","2004","Part Time","(1b) general elementary school","26","","",""
"6","2004","Part Time","(1c) basic vocational qualification","110","0.0858620946939293","0.0699975986598277","0.101726590728031"
"6","2004","Part Time","(2b) intermediate general qualification","18","","",""
"6","2004","Part Time","(2a) intermediate vocational","147","0.111189531825335","0.0943639444830303","0.128015119167639"
"6","2004","Part Time","(2c_gen) general maturity certificate","55","0.170717008859413","0.130121228279132","0.211312789439694"
"6","2004","Part Time","(2c_voc) vocational maturity certificate","52","0.109756276946678","0.0801423943667939","0.139370159526562"
"6","2004","Part Time","(3a) lower tertiary education","42","0.116404402423396","0.0816969574574527","0.151111847389338"
"6","2004","Part Time","(3b) higher tertiary education","75","0.167048775896221","0.137076408855506","0.197021142936935"
"6","2004","Not Working","(0) in school","78","0.115846372408296","0.0888780119390605","0.142814732877532"
"6","2004","Not Working","(1a) inadequately completed","3","","",""
"6","2004","Not Working","(1b) general elementary school","48","0.040276842364576","0.0292983316046701","0.0512553531244818"
"6","2004","Not Working","(1c) basic vocational qualification","211","0.0689838379816835","0.0598169409724898","0.0781507349908772"
"6","2004","Not Working","(2b) intermediate general qualification","28","","",""
"6","2004","Not Working","(2a) intermediate vocational","119","0.0999439719254929","0.0831002709894177","0.116787672861568"
"6","2004","Not Working","(2c_gen) general maturity certificate","50","0.108900852823108","0.0764958122978099","0.141305893348406"
"6","2004","Not Working","(2c_voc) vocational maturity certificate","45","0.112519841527155","0.0809953332788955","0.144044349775415"
"6","2004","Not Working","(3a) lower tertiary education","49","0.0682691829172177","0.0451964344901808","0.0913419313442546"
"6","2004","Not Working","(3b) higher tertiary education","58","0.124923603340024","0.0968807178393985","0.15296648884065"
"7","2004","Full Time","(0) in school","","","",""
"7","2004","Full Time","(1a) inadequately completed","6","","",""
"7","2004","Full Time","(1b) general elementary school","30","0.0748606754011672","0.0487422958393347","0.100979054963"
"7","2004","Full Time","(1c) basic vocational qualification","243","0.126470391526145","0.111657047715996","0.141283735336295"
"7","2004","Full Time","(2b) intermediate general qualification","31","0.103889599046991","0.0638432937774474","0.143935904316536"
"7","2004","Full Time","(2a) intermediate vocational","370","0.146446437316655","0.132438122237728","0.160454752395582"
"7","2004","Full Time","(2c_gen) general maturity certificate","40","0.239864849333986","0.174111285502755","0.305618413165217"
"7","2004","Full Time","(2c_voc) vocational maturity certificate","129","0.171381249024002","0.144339317576076","0.198423180471927"
"7","2004","Full Time","(3a) lower tertiary education","157","0.168441304399136","0.144204737242697","0.192677871555575"
"7","2004","Full Time","(3b) higher tertiary education","267","0.181568475883332","0.161822029460466","0.201314922306199"
"7","2004","Part Time","(0) in school","17","","",""
"7","2004","Part Time","(1a) inadequately completed","4","","",""
"7","2004","Part Time","(1b) general elementary school","17","","",""
"7","2004","Part Time","(1c) basic vocational qualification","96","0.0758833892267466","0.0608880453267406","0.0908787331267527"
"7","2004","Part Time","(2b) intermediate general qualification","34","0.178402701793608","0.121516926467123","0.235288477120092"
"7","2004","Part Time","(2a) intermediate vocational","135","0.0935112080691518","0.077928362909004","0.1090940532293"
"7","2004","Part Time","(2c_gen) general maturity certificate","70","0.210076784848855","0.166125397244032","0.254028172453678"
"7","2004","Part Time","(2c_voc) vocational maturity certificate","50","0.132050382727593","0.0999771085640384","0.164123656891147"
"7","2004","Part Time","(3a) lower tertiary education","46","0.160636961415659","0.120898702969622","0.200375219861695"
"7","2004","Part Time","(3b) higher tertiary education","70","0.115890834190121","0.0901710630896156","0.141610605290627"
"7","2004","Not Working","(0) in school","85","0.148999059643322","0.11899318834053","0.179004930946114"
"7","2004","Not Working","(1a) inadequately completed","4","","",""
"7","2004","Not Working","(1b) general elementary school","42","0.0354721908144875","0.0251435275221496","0.0458008541068254"
"7","2004","Not Working","(1c) basic vocational qualification","133","0.0454395439000086","0.0379061831196335","0.0529729046803837"
"7","2004","Not Working","(2b) intermediate general qualification","27","","",""
"7","2004","Not Working","(2a) intermediate vocational","105","0.0931550684875193","0.0768322855030529","0.109477851471986"
"7","2004","Not Working","(2c_gen) general maturity certificate","65","0.165066289449696","0.126448349138437","0.203684229760954"
"7","2004","Not Working","(2c_voc) vocational maturity certificate","30","0.0666187061274369","0.0417426182765679","0.091494793978306"
"7","2004","Not Working","(3a) lower tertiary education","46","0.0797917703984274","0.0550024936884588","0.104581047108396"
"7","2004","Not Working","(3b) higher tertiary education","54","0.0767983458510627","0.0542143033496584","0.099382388352467"
"8","2004","Full Time","(0) in school","","","",""
"8","2004","Full Time","(1a) inadequately completed","2","","",""
"8","2004","Full Time","(1b) general elementary school","29","","",""
"8","2004","Full Time","(1c) basic vocational qualification","170","0.0903630697259402","0.0775854668556536","0.103140672596227"
"8","2004","Full Time","(2b) intermediate general qualification","27","","",""
"8","2004","Full Time","(2a) intermediate vocational","217","0.0859901334236372","0.0748822615996484","0.097098005247626"
"8","2004","Full Time","(2c_gen) general maturity certificate","18","","",""
"8","2004","Full Time","(2c_voc) vocational maturity certificate","64","0.0939638073489097","0.0730259732966853","0.114901641401134"
"8","2004","Full Time","(3a) lower tertiary education","91","0.0898054031649283","0.07129061641974","0.108320189910117"
"8","2004","Full Time","(3b) higher tertiary education","143","0.0941746491063909","0.0792134365366217","0.10913586167616"
"8","2004","Part Time","(0) in school","12","","",""
"8","2004","Part Time","(1a) inadequately completed","2","","",""
"8","2004","Part Time","(1b) general elementary school","22","","",""
"8","2004","Part Time","(1c) basic vocational qualification","62","0.0476027597503706","0.0355456056418372","0.059659913858904"
"8","2004","Part Time","(2b) intermediate general qualification","24","","",""
"8","2004","Part Time","(2a) intermediate vocational","88","0.0667343289178007","0.0533772652384563","0.080091392597145"
"8","2004","Part Time","(2c_gen) general maturity certificate","36","0.118057692886536","0.0832433377482104","0.152872048024862"
"8","2004","Part Time","(2c_voc) vocational maturity certificate","29","","",""
"8","2004","Part Time","(3a) lower tertiary education","29","","",""
"8","2004","Part Time","(3b) higher tertiary education","38","0.0462180939489507","0.0293478965886012","0.0630882913093002"
"8","2004","Not Working","(0) in school","63","0.11274830069581","0.0860964187500604","0.13940018264156"
"8","2004","Not Working","(1a) inadequately completed","4","","",""
"8","2004","Not Working","(1b) general elementary school","31","0.0261234287564554","0.0172168731159979","0.0350299843969129"
"8","2004","Not Working","(1c) basic vocational qualification","94","0.0365591882251327","0.0297705782648312","0.0433477981854341"
"8","2004","Not Working","(2b) intermediate general qualification","12","","",""
"8","2004","Not Working","(2a) intermediate vocational","59","0.0390541540019159","0.0281746894624444","0.0499336185413875"
"8","2004","Not Working","(2c_gen) general maturity certificate","37","0.115226806828242","0.0820123881424107","0.148441225514074"
"8","2004","Not Working","(2c_voc) vocational maturity certificate","19","","",""
"8","2004","Not Working","(3a) lower tertiary education","31","0.0618370325823665","0.0398024305318016","0.0838716346329315"
"8","2004","Not Working","(3b) higher tertiary education","44","0.0692356980483504","0.0477047893554077","0.0907666067412931"
"9","2004","Full Time","(0) in school","","","",""
"9","2004","Full Time","(1a) inadequately completed","","","",""
"9","2004","Full Time","(1b) general elementary school","9","","",""
"9","2004","Full Time","(1c) basic vocational qualification","50","0.0183756612049712","0.0123899742127729","0.0243613481971696"
"9","2004","Full Time","(2b) intermediate general qualification","14","","",""
"9","2004","Full Time","(2a) intermediate vocational","46","0.0182301484221194","0.0129294749208507","0.0235308219233881"
"9","2004","Full Time","(2c_gen) general maturity certificate","4","","",""
"9","2004","Full Time","(2c_voc) vocational maturity certificate","12","","",""
"9","2004","Full Time","(3a) lower tertiary education","25","","",""
"9","2004","Full Time","(3b) higher tertiary education","33","0.0148455957685566","0.00865077822266893","0.0210404133144443"
"9","2004","Part Time","(0) in school","5","","",""
"9","2004","Part Time","(1a) inadequately completed","","","",""
"9","2004","Part Time","(1b) general elementary school","4","","",""
"9","2004","Part Time","(1c) basic vocational qualification","10","","",""
"9","2004","Part Time","(2b) intermediate general qualification","4","","",""
"9","2004","Part Time","(2a) intermediate vocational","15","","",""
"9","2004","Part Time","(2c_gen) general maturity certificate","9","","",""
"9","2004","Part Time","(2c_voc) vocational maturity certificate","10","","",""
"9","2004","Part Time","(3a) lower tertiary education","6","","",""
"9","2004","Part Time","(3b) higher tertiary education","10","","",""
"9","2004","Not Working","(0) in school","28","","",""
"9","2004","Not Working","(1a) inadequately completed","3","","",""
"9","2004","Not Working","(1b) general elementary school","10","","",""
"9","2004","Not Working","(1c) basic vocational qualification","16","","",""
"9","2004","Not Working","(2b) intermediate general qualification","4","","",""
"9","2004","Not Working","(2a) intermediate vocational","16","","",""
"9","2004","Not Working","(2c_gen) general maturity certificate","6","","",""
"9","2004","Not Working","(2c_voc) vocational maturity certificate","6","","",""
"9","2004","Not Working","(3a) lower tertiary education","8","","",""
"9","2004","Not Working","(3b) higher tertiary education","7","","",""
"10 Very willing to take risks","2004","Full Time","(0) in school","","","",""
"10 Very willing to take risks","2004","Full Time","(1a) inadequately completed","2","","",""
"10 Very willing to take risks","2004","Full Time","(1b) general elementary school","9","","",""
"10 Very willing to take risks","2004","Full Time","(1c) basic vocational qualification","29","","",""
"10 Very willing to take risks","2004","Full Time","(2b) intermediate general qualification","2","","",""
"10 Very willing to take risks","2004","Full Time","(2a) intermediate vocational","21","","",""
"10 Very willing to take risks","2004","Full Time","(2c_gen) general maturity certificate","3","","",""
"10 Very willing to take risks","2004","Full Time","(2c_voc) vocational maturity certificate","5","","",""
"10 Very willing to take risks","2004","Full Time","(3a) lower tertiary education","7","","",""
"10 Very willing to take risks","2004","Full Time","(3b) higher tertiary education","11","","",""
"10 Very willing to take risks","2004","Part Time","(0) in school","2","","",""
"10 Very willing to take risks","2004","Part Time","(1a) inadequately completed","2","","",""
"10 Very willing to take risks","2004","Part Time","(1b) general elementary school","9","","",""
"10 Very willing to take risks","2004","Part Time","(1c) basic vocational qualification","18","","",""
"10 Very willing to take risks","2004","Part Time","(2b) intermediate general qualification","3","","",""
"10 Very willing to take risks","2004","Part Time","(2a) intermediate vocational","9","","",""
"10 Very willing to take risks","2004","Part Time","(2c_gen) general maturity certificate","6","","",""
"10 Very willing to take risks","2004","Part Time","(2c_voc) vocational maturity certificate","","","",""
"10 Very willing to take risks","2004","Part Time","(3a) lower tertiary education","","","",""
"10 Very willing to take risks","2004","Part Time","(3b) higher tertiary education","6","","",""
"10 Very willing to take risks","2004","Not Working","(0) in school","9","","",""
"10 Very willing to take risks","2004","Not Working","(1a) inadequately completed","","","",""
"10 Very willing to take risks","2004","Not Working","(1b) general elementary school","7","","",""
"10 Very willing to take risks","2004","Not Working","(1c) basic vocational qualification","13","","",""
"10 Very willing to take risks","2004","Not Working","(2b) intermediate general qualification","1","","",""
"10 Very willing to take risks","2004","Not Working","(2a) intermediate vocational","10","","",""
"10 Very willing to take risks","2004","Not Working","(2c_gen) general maturity certificate","5","","",""
"10 Very willing to take risks","2004","Not Working","(2c_voc) vocational maturity certificate","3","","",""
"10 Very willing to take risks","2004","Not Working","(3a) lower tertiary education","4","","",""
"10 Very willing to take risks","2004","Not Working","(3b) higher tertiary education","6","","",""
"0 Not at all Willing to take risks","2005","Full Time","(0) in school","","","",""
