"plh0204_h","year","migback","sampreg","n","percent","lower_confidence","upper_confidence","value"
"8","2009","indirect migration background","East Germany","7","","","","8"
"8","2009","no migration background","West Germany","363","0.0341596734704321","0.0308024682970158","0.0375168786438483","8"
"9","2009","no migration background","West Germany","64","0.00652614507526848","0.00503789832041497","0.008014391830122","9"
"9","2009","direct migration background","West Germany","10","","","","9"
"9","2009","direct migration background","East Germany","1","","","","9"
"9","2009","no migration background","East Germany","17","","","","9"
"9","2009","indirect migration background","East Germany","","","","","9"
"9","2009","indirect migration background","West Germany","8","","","","9"
"0 Not at all Willing to take risks","2010","no migration background","West Germany","823","0.0653276137856999","0.0613304828459795","0.0693247447254203","0"
"0 Not at all Willing to take risks","2010","no migration background","East Germany","254","0.0492164683433279","0.0433755647187632","0.0550573719678926","0"
"0 Not at all Willing to take risks","2010","direct migration background","West Germany","250","0.0992670829067539","0.0881175083608326","0.110416657452675","0"
"0 Not at all Willing to take risks","2010","direct migration background","East Germany","7","","","","0"
"0 Not at all Willing to take risks","2010","indirect migration background","West Germany","57","0.0443849897631951","0.0320507354399053","0.0567192440864849","0"
"0 Not at all Willing to take risks","2010","indirect migration background","East Germany","1","","","","0"
"1","2010","no migration background","West Germany","753","0.0601280567975787","0.0562826419511988","0.0639734716439585","1"
"1","2010","no migration background","East Germany","236","0.044453149259174","0.038888199454933","0.0500180990634149","1"
"1","2010","indirect migration background","West Germany","43","0.0441667435691293","0.0318614461821838","0.0564720409560747","1"
"1","2010","direct migration background","West Germany","200","0.0833433440741014","0.0730371941055831","0.0936494940426197","1"
"1","2010","direct migration background","East Germany","5","","","","1"
"1","2010","indirect migration background","East Germany","4","","","","1"
"10 Very willing to take risks","2010","no migration background","West Germany","162","0.0107924177856537","0.00912104485369804","0.0124637907176093","10"
"10 Very willing to take risks","2010","indirect migration background","East Germany","2","","","","10"
"10 Very willing to take risks","2010","no migration background","East Germany","60","0.00968481784257257","0.00704048305363561","0.0123291526315095","10"
"10 Very willing to take risks","2010","direct migration background","West Germany","71","0.0186063275242852","0.0135677307292067","0.0236449243193637","10"
"10 Very willing to take risks","2010","indirect migration background","West Germany","41","0.0328462932499291","0.0221718731968086","0.0435207133030496","10"
"10 Very willing to take risks","2010","direct migration background","East Germany","2","","","","10"
"2","2010","indirect migration background","East Germany","7","","","","2"
"2","2010","no migration background","West Germany","1844","0.133883991738055","0.128375627745773","0.139392355730337","2"
"2","2010","direct migration background","West Germany","329","0.123063917596808","0.110814738441489","0.135313096752127","2"
"2","2010","direct migration background","East Germany","14","","","","2"
"2","2010","indirect migration background","West Germany","109","0.0696298525849548","0.0543865532899833","0.0848731518799264","2"
"2","2010","no migration background","East Germany","585","0.110053809446326","0.101603581857104","0.118504037035547","2"
"3","2010","no migration background","West Germany","2231","0.156424594303312","0.150548554282225","0.1623006343244","3"
"3","2010","no migration background","East Germany","814","0.173768588365145","0.16353753195411","0.18399964477618","3"
"3","2010","direct migration background","West Germany","361","0.128670770136553","0.116185764568726","0.141155775704381","3"
"3","2010","direct migration background","East Germany","21","","","","3"
"3","2010","indirect migration background","West Germany","136","0.109209573042543","0.0905298049245402","0.127889341160546","3"
"3","2010","indirect migration background","East Germany","4","","","","3"
"4","2010","indirect migration background","East Germany","7","","","","4"
"4","2010","indirect migration background","West Germany","104","0.0938399067639754","0.0763756702011452","0.111304143326806","4"
"4","2010","no migration background","West Germany","1496","0.0986269666705403","0.0938039319279272","0.103450001413153","4"
"4","2010","no migration background","East Germany","497","0.0966505231529496","0.0886721564233991","0.1046288898825","4"
"4","2010","direct migration background","West Germany","249","0.0936329896474752","0.0827706309830917","0.104495348311859","4"
"4","2010","direct migration background","East Germany","12","","","","4"
"5","2010","no migration background","West Germany","3005","0.19721294834372","0.190776620400321","0.203649276287118","5"
"5","2010","no migration background","East Germany","1189","0.235145107062428","0.223694157822015","0.246596056302842","5"
"5","2010","direct migration background","West Germany","535","0.173836590702464","0.159705970470491","0.187967210934437","5"
"5","2010","indirect migration background","East Germany","21","","","","5"
"5","2010","direct migration background","East Germany","21","","","","5"
"5","2010","indirect migration background","West Germany","202","0.208034979900153","0.18372556319907","0.232344396601236","5"
"6","2010","no migration background","West Germany","1564","0.0997999775761818","0.0949515043330111","0.104648450819353","6"
"6","2010","indirect migration background","East Germany","6","","","","6"
"6","2010","indirect migration background","West Germany","124","0.108714324592125","0.0900717793820022","0.127356869802248","6"
"6","2010","no migration background","East Germany","576","0.101897994192636","0.0937297325111811","0.110066255874092","6"
"6","2010","direct migration background","West Germany","278","0.10407664255073","0.0926906809454873","0.115462604155972","6"
"6","2010","direct migration background","East Germany","16","","","","6"
"7","2010","no migration background","West Germany","1585","0.101964479973917","0.0970696063534158","0.106859353594418","7"
"7","2010","no migration background","East Germany","576","0.0981235143098229","0.0900911375534895","0.106155891066156","7"
"7","2010","direct migration background","East Germany","12","","","","7"
"7","2010","direct migration background","West Germany","248","0.0865446642949858","0.076060798427628","0.0970285301623436","7"
"7","2010","indirect migration background","West Germany","139","0.181665655040762","0.158573994767861","0.204757315313664","7"
"7","2010","indirect migration background","East Germany","12","","","","7"
"8","2010","no migration background","West Germany","1019","0.0635991235746713","0.0596515817246533","0.0675466654246893","8"
"8","2010","no migration background","East Germany","393","0.0670490735564629","0.0602958709006869","0.0738022762122389","8"
"8","2010","direct migration background","West Germany","189","0.0622141191180214","0.0532076622887248","0.071220575947318","8"
"8","2010","direct migration background","East Germany","14","","","","8"
"8","2010","indirect migration background","East Germany","7","","","","8"
"8","2010","indirect migration background","West Germany","92","0.0875662837262464","0.0706376278222641","0.104494939630229","8"
"9","2010","no migration background","West Germany","199","0.0122398294506712","0.0104612072455011","0.0140184516558413","9"
"9","2010","no migration background","East Germany","89","0.0139569544691544","0.010789376893413","0.0171245320448958","9"
"9","2010","direct migration background","West Germany","53","0.026743551447822","0.0207279253708192","0.0327591775248247","9"
"9","2010","direct migration background","East Germany","3","","","","9"
"9","2010","indirect migration background","West Germany","24","","","","9"
"9","2010","indirect migration background","East Germany","5","","","","9"
"0 Not at all Willing to take risks","2011","direct migration background","West Germany","147","0.0750143294930474","0.0632318390824247","0.08679681990367","0"
"0 Not at all Willing to take risks","2011","no migration background","East Germany","174","0.0333724750116272","0.0282770999059731","0.0384678501172813","0"
"0 Not at all Willing to take risks","2011","indirect migration background","West Germany","21","","","","0"
"0 Not at all Willing to take risks","2011","no migration background","West Germany","672","0.0560663098122924","0.0521446445665684","0.0599879750580164","0"
"0 Not at all Willing to take risks","2011","direct migration background","East Germany","8","","","","0"
"0 Not at all Willing to take risks","2011","indirect migration background","East Germany","","","","","0"
"1","2011","no migration background","West Germany","677","0.0526623184134413","0.0488547195967289","0.0564699172301537","1"
"1","2011","no migration background","East Germany","182","0.0407590722026354","0.0351495177403061","0.0463686266649647","1"
"1","2011","indirect migration background","West Germany","28","","","","1"
"1","2011","direct migration background","East Germany","5","","","","1"
"1","2011","direct migration background","West Germany","156","0.0746594545606386","0.0629026126342529","0.0864162964870243","1"
"1","2011","indirect migration background","East Germany","1","","","","1"
"10 Very willing to take risks","2011","indirect migration background","West Germany","15","","","","10"
"10 Very willing to take risks","2011","indirect migration background","East Germany","1","","","","10"
"10 Very willing to take risks","2011","no migration background","West Germany","122","0.0102563086478577","0.00853877322925055","0.0119738440664649","10"
"10 Very willing to take risks","2011","no migration background","East Germany","46","0.00853216783252818","0.00592288364274054","0.0111414520223158","10"
"10 Very willing to take risks","2011","direct migration background","West Germany","28","","","","10"
"10 Very willing to take risks","2011","direct migration background","East Germany","","","","","10"
"2","2011","indirect migration background","West Germany","58","0.0902251819134019","0.0697207237053161","0.110729640121488","2"
"2","2011","no migration background","West Germany","1453","0.111183718847344","0.105824822111029","0.116542615583659","2"
"2","2011","no migration background","East Germany","467","0.100100904389836","0.0915862253454859","0.108615583434185","2"
"2","2011","direct migration background","West Germany","230","0.113682141473642","0.0994837760419766","0.127880506905308","2"
"2","2011","direct migration background","East Germany","10","","","","2"
"2","2011","indirect migration background","East Germany","4","","","","2"
"3","2011","no migration background","West Germany","1781","0.134943304330616","0.129118963973315","0.140767644687916","3"
"3","2011","no migration background","East Germany","670","0.131960377615165","0.122358770674946","0.141561984555383","3"
"3","2011","direct migration background","East Germany","14","","","","3"
"3","2011","direct migration background","West Germany","231","0.119377295724225","0.104874448098926","0.133880143349525","3"
"3","2011","indirect migration background","East Germany","5","","","","3"
"3","2011","indirect migration background","West Germany","90","0.0977508673988276","0.0764968512684457","0.119004883529209","3"
"4","2011","no migration background","West Germany","1413","0.103207203246448","0.0980209962095814","0.108393410283316","4"
"4","2011","no migration background","East Germany","540","0.116845880177714","0.107732545372895","0.125959214982534","4"
"4","2011","indirect migration background","West Germany","65","0.0699913034987557","0.0517320505494354","0.0882505564480759","4"
"4","2011","indirect migration background","East Germany","2","","","","4"
"4","2011","direct migration background","West Germany","171","0.0785547923424915","0.0665205548769395","0.0905890298080436","4"
"4","2011","direct migration background","East Germany","10","","","","4"
"5","2011","no migration background","West Germany","2933","0.22288414031172","0.215789485673832","0.229978794949607","5"
"5","2011","no migration background","East Germany","1190","0.240964770520382","0.228831996271586","0.253097544769178","5"
"5","2011","direct migration background","West Germany","380","0.211071872980479","0.192818993822784","0.229324752138175","5"
"5","2011","direct migration background","East Germany","21","","","","5"
"5","2011","indirect migration background","East Germany","13","","","","5"
"5","2011","indirect migration background","West Germany","158","0.192486212143427","0.164270420109963","0.220702004176892","5"
"6","2011","no migration background","West Germany","1516","0.112603378912838","0.10721468660291","0.117992071222766","6"
"6","2011","no migration background","East Germany","576","0.122058528318782","0.112771661430467","0.131345395207097","6"
"6","2011","direct migration background","West Germany","173","0.0830092189567933","0.0706684243221033","0.0953500135914833","6"
"6","2011","direct migration background","East Germany","10","","","","6"
"6","2011","indirect migration background","West Germany","105","0.130189218252612","0.106105842466659","0.154272594038564","6"
"6","2011","indirect migration background","East Germany","3","","","","6"
"7","2011","no migration background","West Germany","1524","0.111889794915476","0.106516044906168","0.117263544924785","7"
"7","2011","no migration background","East Germany","543","0.116956170252047","0.107839104784757","0.126073235719337","7"
"7","2011","direct migration background","East Germany","10","","","","7"
"7","2011","direct migration background","West Germany","219","0.120020497266157","0.105483943273609","0.134557051258706","7"
"7","2011","indirect migration background","West Germany","96","0.175336897625981","0.1481228963971","0.202550898854862","7"
"7","2011","indirect migration background","East Germany","5","","","","7"
"8","2011","direct migration background","West Germany","144","0.0892539026428722","0.0765009794657316","0.102006825820013","8"
"8","2011","direct migration background","East Germany","7","","","","8"
"8","2011","no migration background","West Germany","936","0.0703346154651443","0.0659755170042093","0.0746937139260793","8"
"8","2011","no migration background","East Germany","319","0.0725567213720796","0.0651974489810018","0.0799159937631574","8"
"8","2011","indirect migration background","West Germany","89","0.122010957147936","0.0985869374616028","0.14543497683427","8"
"8","2011","indirect migration background","East Germany","10","","","","8"
"9","2011","no migration background","West Germany","192","0.0139689070968221","0.0119682377913305","0.0159695764023137","9"
"9","2011","direct migration background","West Germany","41","0.0199202635086734","0.0136703253343149","0.0261702016830319","9"
"9","2011","direct migration background","East Germany","","","","","9"
"9","2011","indirect migration background","West Germany","25","","","","9"
"9","2011","no migration background","East Germany","66","0.0158929323072044","0.012344998031587","0.0194408665828218","9"
"9","2011","indirect migration background","East Germany","1","","","","9"
"0 Not at all Willing to take risks","2012","direct migration background","West Germany","199","0.0648919164120914","0.0559140083771034","0.0738698244470794","0"
"0 Not at all Willing to take risks","2012","direct migration background","East Germany","5","","","","0"
"0 Not at all Willing to take risks","2012","indirect migration background","West Germany","35","0.0202851261343439","0.0123089235667841","0.0282613287019038","0"
"0 Not at all Willing to take risks","2012","indirect migration background","East Germany","2","","","","0"
"0 Not at all Willing to take risks","2012","no migration background","West Germany","580","0.0409738123703598","0.0380263952119521","0.0439212295287675","0"
"0 Not at all Willing to take risks","2012","no migration background","East Germany","161","0.0276577901288699","0.0234951351768658","0.0318204450808741","0"
"1","2012","no migration background","West Germany","624","0.0380458735288122","0.0352013852534613","0.0408903618041632","1"
"1","2012","indirect migration background","West Germany","40","0.0306012065640703","0.0208562932399918","0.0403461198881488","1"
"1","2012","no migration background","East Germany","163","0.0253779974329951","0.0213859206530883","0.0293700742129019","1"
"1","2012","direct migration background","West Germany","173","0.0675780750598328","0.0584294022980728","0.0767267478215928","1"
"1","2012","direct migration background","East Germany","15","","","","1"
"1","2012","indirect migration background","East Germany","2","","","","1"
"10 Very willing to take risks","2012","no migration background","West Germany","236","0.0114651576013224","0.00988223677831238","0.0130480784243325","10"
"10 Very willing to take risks","2012","direct migration background","West Germany","57","0.0186932518404591","0.0137570402450942","0.023629463435824","10"
"10 Very willing to take risks","2012","indirect migration background","East Germany","2","","","","10"
"10 Very willing to take risks","2012","no migration background","East Germany","88","0.0126854293196971","0.00984468293088779","0.0155261757085065","10"
"10 Very willing to take risks","2012","indirect migration background","West Germany","43","0.0338803883710273","0.0236439916964896","0.044116785045565","10"
"10 Very willing to take risks","2012","direct migration background","East Germany","2","","","","10"
"2","2012","no migration background","West Germany","1649","0.0932729904563065","0.0889489533323889","0.0975970275802241","2"
"2","2012","no migration background","East Germany","503","0.0824572285102985","0.0754752319421345","0.0894392250784625","2"
"2","2012","indirect migration background","West Germany","96","0.0888954963861896","0.0727934362465684","0.104997556525811","2"
"2","2012","indirect migration background","East Germany","6","","","","2"
"2","2012","direct migration background","West Germany","314","0.117549087529867","0.105810823981342","0.129287351078392","2"
"2","2012","direct migration background","East Germany","6","","","","2"
"3","2012","no migration background","West Germany","2273","0.125505101229504","0.120579236102345","0.130430966356662","3"
"3","2012","no migration background","East Germany","750","0.125383326854946","0.116977491566892","0.133789162143","3"
"3","2012","direct migration background","East Germany","16","","","","3"
"3","2012","direct migration background","West Germany","319","0.102786692420275","0.0917187919382613","0.113854592902289","3"
"3","2012","indirect migration background","West Germany","125","0.0972483535646279","0.0804841571215798","0.114012550007676","3"
"3","2012","indirect migration background","East Germany","7","","","","3"
"4","2012","no migration background","West Germany","1812","0.105044452301103","0.10048554795712","0.109603356645087","4"
"4","2012","no migration background","East Germany","680","0.119499097881059","0.111265316698909","0.127732879063209","4"
"4","2012","direct migration background","West Germany","221","0.0700991530711605","0.0607939971705702","0.0794043089717508","4"
"4","2012","direct migration background","East Germany","18","","","","4"
"4","2012","indirect migration background","West Germany","97","0.0832450577976579","0.0676149012602381","0.0988752143350778","4"
"4","2012","indirect migration background","East Germany","8","","","","4"
"5","2012","no migration background","East Germany","1478","0.249347012921762","0.238365206129903","0.260328819713621","5"
"5","2012","no migration background","West Germany","3935","0.232207973771478","0.225929796848123","0.238486150694833","5"
"5","2012","direct migration background","West Germany","568","0.188352103894611","0.174102000412075","0.202602207377146","5"
"5","2012","direct migration background","East Germany","34","0.271272986308231","0.201050946729534","0.341495025886929","5"
"5","2012","indirect migration background","West Germany","241","0.189542718201676","0.167367082188105","0.211718354215248","5"
"5","2012","indirect migration background","East Germany","16","","","","5"
"6","2012","direct migration background","West Germany","298","0.0947798140800442","0.0841044182299393","0.105455209930149","6"
"6","2012","direct migration background","East Germany","22","","","","6"
"6","2012","no migration background","West Germany","2100","0.118600588836466","0.11379326932642","0.123407908346513","6"
"6","2012","no migration background","East Germany","764","0.124243083350056","0.115870104319206","0.132616062380905","6"
"6","2012","indirect migration background","West Germany","157","0.129454766980313","0.110460953779417","0.148448580181208","6"
"6","2012","indirect migration background","East Germany","10","","","","6"
"7","2012","no migration background","East Germany","762","0.129309241725845","0.120792002313634","0.137826481138056","7"
"7","2012","no migration background","West Germany","2302","0.129772394893331","0.124775723664615","0.134769066122047","7"
"7","2012","direct migration background","East Germany","16","","","","7"
"7","2012","direct migration background","West Germany","385","0.141005602340621","0.128321425260738","0.153689779420503","7"
"7","2012","indirect migration background","West Germany","167","0.130507539639103","0.111448185513644","0.149566893764562","7"
"7","2012","indirect migration background","East Germany","9","","","","7"
"8","2012","no migration background","West Germany","1483","0.0858557914534441","0.0816903086950304","0.0900212742118577","8"
"8","2012","direct migration background","West Germany","273","0.102769779589653","0.0917026854097609","0.113836873769545","8"
"8","2012","direct migration background","East Germany","15","","","","8"
"8","2012","indirect migration background","West Germany","152","0.1471924934709","0.127146582075662","0.167238404866139","8"
"8","2012","indirect migration background","East Germany","16","","","","8"
"8","2012","no migration background","East Germany","491","0.082988657412732","0.0759862265714285","0.0899910882540355","8"
"9","2012","no migration background","West Germany","382","0.0192558635578724","0.0172125616185099","0.0212991654972348","9"
"9","2012","direct migration background","East Germany","5","","","","9"
"9","2012","direct migration background","West Germany","85","0.0314945237613855","0.0251292437988654","0.0378598037239056","9"
"9","2012","no migration background","East Germany","122","0.02105113446174","0.0174072058381881","0.0246950630852919","9"
"9","2012","indirect migration background","West Germany","47","0.0491468528900907","0.0369158505668567","0.0613778552133248","9"
"9","2012","indirect migration background","East Germany","2","","","","9"
"0 Not at all Willing to take risks","2013","direct migration background","West Germany","542","0.0989308385385727","0.0906534207990306","0.107208256278115","0"
"0 Not at all Willing to take risks","2013","no migration background","East Germany","168","0.0404406006725601","0.0346160450699862","0.046265156275134","0"
"0 Not at all Willing to take risks","2013","direct migration background","East Germany","33","0.0514078780622317","0.0292340743374771","0.0735816817869862","0"
"0 Not at all Willing to take risks","2013","indirect migration background","West Germany","101","0.0516366066963638","0.0406973438260439","0.0625758695666837","0"
"0 Not at all Willing to take risks","2013","no migration background","West Germany","622","0.057224008088729","0.0531460044256693","0.0613020117517886","0"
"0 Not at all Willing to take risks","2013","indirect migration background","East Germany","3","","","","0"
"1","2013","no migration background","West Germany","759","0.0592541453371285","0.0551089047346374","0.0633993859396195","1"
"1","2013","no migration background","East Germany","248","0.0510873443897143","0.0445772415658911","0.0575974472135376","1"
"1","2013","direct migration background","West Germany","381","0.0770922559850404","0.0696973188293449","0.0844871931407359","1"
"1","2013","direct migration background","East Germany","27","","","","1"
"1","2013","indirect migration background","West Germany","62","0.0451523722127962","0.0348880767955126","0.0554166676300797","1"
"1","2013","indirect migration background","East Germany","3","","","","1"
"10 Very willing to take risks","2013","no migration background","West Germany","147","0.0115940124759509","0.00971452782632229","0.0134734971255794","10"
"10 Very willing to take risks","2013","no migration background","East Germany","43","0.0127532575048968","0.00943552411317645","0.0160709908966172","10"
"10 Very willing to take risks","2013","direct migration background","West Germany","167","0.026923645913953","0.0224362916221487","0.0314110002057573","10"
"10 Very willing to take risks","2013","direct migration background","East Germany","11","","","","10"
"10 Very willing to take risks","2013","indirect migration background","West Germany","81","0.0397523976757051","0.0300942220132099","0.0494105733382002","10"
"10 Very willing to take risks","2013","indirect migration background","East Germany","2","","","","10"
"2","2013","no migration background","East Germany","511","0.112302397764064","0.102966736128784","0.121638059399344","2"
"2","2013","no migration background","West Germany","1543","0.120870350128538","0.115147128403371","0.126593571853704","2"
"2","2013","direct migration background","West Germany","641","0.123749343854036","0.114620083438649","0.132878604269423","2"
"2","2013","direct migration background","East Germany","45","0.11485245966184","0.0828367165342732","0.146868202789407","2"
"2","2013","indirect migration background","West Germany","119","0.0672783973432546","0.0548951183772012","0.0796616763093081","2"
"2","2013","indirect migration background","East Germany","5","","","","2"
"3","2013","no migration background","West Germany","1785","0.144138875751056","0.137972266463541","0.150305485038571","3"
"3","2013","no migration background","East Germany","632","0.140800762046102","0.130516633203622","0.151084890888582","3"
"3","2013","direct migration background","East Germany","42","0.103757894876667","0.0731376365255864","0.134378153227747","3"
"3","2013","direct migration background","West Germany","552","0.101034564343075","0.0926793720677025","0.109389756618448","3"
"3","2013","indirect migration background","West Germany","178","0.129479979437739","0.112883632197114","0.146076326678364","3"
"3","2013","indirect migration background","East Germany","5","","","","3"
"4","2013","direct migration background","West Germany","306","0.0614470104916563","0.0547892258488047","0.0681047951345079","4"
"4","2013","direct migration background","East Germany","26","","","","4"
"4","2013","indirect migration background","West Germany","111","0.0578451597359897","0.0463048763304426","0.0693854431415369","4"
"4","2013","no migration background","East Germany","433","0.0950347555634925","0.0863636345774887","0.103705876549496","4"
"4","2013","no migration background","West Germany","1187","0.0975166702380116","0.0923081633400347","0.102725177135988","4"
"4","2013","indirect migration background","East Germany","6","","","","4"
"5","2013","no migration background","East Germany","908","0.212078821599122","0.199992111587003","0.224165531611241","5"
"5","2013","direct migration background","West Germany","918","0.185582140699213","0.174804053336409","0.196360228062016","5"
"5","2013","no migration background","West Germany","2375","0.189469792671916","0.182589469938866","0.196350115404966","5"
"5","2013","direct migration background","East Germany","65","0.163383654954601","0.126259798959903","0.200507510949299","5"
"5","2013","indirect migration background","West Germany","305","0.203498808275548","0.18359684272012","0.223400773830976","5"
"5","2013","indirect migration background","East Germany","14","","","","5"
"6","2013","direct migration background","West Germany","386","0.0876122857006024","0.0797739802257539","0.095450591175451","6"
"6","2013","direct migration background","East Germany","34","0.139240868624455","0.104478466072826","0.174003271176084","6"
"6","2013","indirect migration background","West Germany","150","0.0941610833149733","0.0797238813875336","0.108598285242413","6"
"6","2013","indirect migration background","East Germany","10","","","","6"
"6","2013","no migration background","East Germany","485","0.111655678670884","0.102343546364165","0.120967810977603","6"
"6","2013","no migration background","West Germany","1306","0.105028727925195","0.0996458712323158","0.110411584618075","6"
"7","2013","no migration background","West Germany","1454","0.113345141907282","0.107779273017714","0.11891101079685","7"
"7","2013","no migration background","East Germany","536","0.122441868943514","0.112749699747303","0.132134038139725","7"
"7","2013","direct migration background","West Germany","490","0.117649266864331","0.108716927738604","0.126581605990059","7"
"7","2013","direct migration background","East Germany","43","0.11024975289613","0.0788006345940997","0.14169887119816","7"
"7","2013","indirect migration background","West Germany","206","0.133947571472609","0.117110702423428","0.150784440521789","7"
"7","2013","indirect migration background","East Germany","14","","","","7"
"8","2013","indirect migration background","West Germany","186","0.126152550501178","0.109739562600926","0.142565538401431","8"
"8","2013","no migration background","East Germany","342","0.0783282935488225","0.0703838126506887","0.0862727744469563","8"
"8","2013","direct migration background","West Germany","454","0.0887414205611766","0.0808576501479866","0.0966251909743666","8"
"8","2013","direct migration background","East Germany","43","0.168128512742895","0.130576397222082","0.205680628263709","8"
"8","2013","indirect migration background","East Germany","10","","","","8"
"8","2013","no migration background","West Germany","991","0.076121353861002","0.0714653328215804","0.0807773749004237","8"
"9","2013","no migration background","West Germany","293","0.0254369216151906","0.0226725815365217","0.0282012616938596","9"
"9","2013","direct migration background","West Germany","161","0.0312372270483436","0.0264144751229833","0.0360599789737038","9"
"9","2013","direct migration background","East Germany","12","","","","9"
"9","2013","no migration background","East Germany","88","0.0230762192968281","0.0186367532971976","0.0275156852964587","9"
"9","2013","indirect migration background","West Germany","73","0.0510950733338433","0.040210217425438","0.0619799292422487","9"
"9","2013","indirect migration background","East Germany","2","","","","9"
"0 Not at all Willing to take risks","2014","direct migration background","West Germany","483","0.100860474346142","0.0922874714972156","0.109433477195068","0"
"0 Not at all Willing to take risks","2014","direct migration background","East Germany","39","0.0610236864005139","0.0358012764670342","0.0862460963339935","0"
"0 Not at all Willing to take risks","2014","indirect migration background","West Germany","96","0.0429490634654101","0.0332513997888707","0.0526467271419496","0"
"0 Not at all Willing to take risks","2014","indirect migration background","East Germany","3","","","","0"
"0 Not at all Willing to take risks","2014","no migration background","West Germany","721","0.0551900323550067","0.0515377944613403","0.0588422702486731","0"
"0 Not at all Willing to take risks","2014","no migration background","East Germany","183","0.0330758016381016","0.0281873008111978","0.0379643024650054","0"
"1","2014","no migration background","East Germany","205","0.0453583392195989","0.0396701628609997","0.0510465155781982","1"
"1","2014","no migration background","West Germany","625","0.0445141774398053","0.0412156674732525","0.0478126874063581","1"
"1","2014","indirect migration background","West Germany","74","0.0325491632375461","0.0240611292591216","0.0410371972159706","1"
"1","2014","direct migration background","West Germany","306","0.0715765974215298","0.064237925305092","0.0789152695379676","1"
"1","2014","direct migration background","East Germany","20","","","","1"
"1","2014","indirect migration background","East Germany","2","","","","1"
"10 Very willing to take risks","2014","no migration background","West Germany","185","0.0126457358916448","0.0108585692179227","0.014432902565367","10"
"10 Very willing to take risks","2014","no migration background","East Germany","91","0.0226324575150278","0.0185669094285004","0.0266980056015551","10"
"10 Very willing to take risks","2014","direct migration background","West Germany","130","0.0312084698818948","0.0262584114568904","0.0361585283068992","10"
"10 Very willing to take risks","2014","indirect migration background","West Germany","69","0.0381497142568967","0.028987042539426","0.0473123859743674","10"
"10 Very willing to take risks","2014","indirect migration background","East Germany","4","","","","10"
"10 Very willing to take risks","2014","direct migration background","East Germany","5","","","","10"
"2","2014","indirect migration background","East Germany","7","","","","2"
"2","2014","no migration background","West Germany","1473","0.0968886052365924","0.0921574901388813","0.101619720334303","2"
"2","2014","indirect migration background","West Germany","121","0.0664621630231887","0.0545476597451491","0.0783766663012283","2"
"2","2014","no migration background","East Germany","504","0.0871240746034183","0.0794150531343352","0.0948330960725014","2"
"2","2014","direct migration background","West Germany","501","0.109346022177367","0.100461891857739","0.118230152496994","2"
"2","2014","direct migration background","East Germany","25","","","","2"
"3","2014","no migration background","West Germany","1901","0.123503023737743","0.11824078548792","0.128765261987567","3"
"3","2014","no migration background","East Germany","605","0.11867959055332","0.109839041820192","0.127520139286448","3"
"3","2014","direct migration background","West Germany","486","0.100906938084474","0.0923321823478936","0.109481693821055","3"
"3","2014","direct migration background","East Germany","42","0.180252700503287","0.139749351989825","0.220756049016749","3"
"3","2014","indirect migration background","West Germany","164","0.0952095016361631","0.0811704780231018","0.109248525249224","3"
"3","2014","indirect migration background","East Germany","10","","","","3"
"4","2014","direct migration background","East Germany","18","","","","4"
"4","2014","direct migration background","West Germany","331","0.0728116130600954","0.0654148239256225","0.0802084021945682","4"
"4","2014","indirect migration background","West Germany","128","0.0772766164884649","0.0645039210846413","0.0900493118922885","4"
"4","2014","indirect migration background","East Germany","6","","","","4"
"4","2014","no migration background","East Germany","498","0.0951003137662983","0.0870814011149281","0.103119226417668","4"
"4","2014","no migration background","West Germany","1485","0.0997517258821935","0.0949588315025667","0.10454462026182","4"
"5","2014","direct migration background","West Germany","799","0.164584669358621","0.154028536922235","0.175140801795007","5"
"5","2014","no migration background","West Germany","3103","0.207306558340344","0.200822966694559","0.213790149986129","5"
"5","2014","no migration background","East Germany","1152","0.22871843065248","0.21723738755824","0.24019947374672","5"
"5","2014","direct migration background","East Germany","66","0.197117048722671","0.155199270677832","0.23903482676751","5"
"5","2014","indirect migration background","West Germany","325","0.175096275541634","0.156917575259716","0.193274975823552","5"
"5","2014","indirect migration background","East Germany","24","","","","5"
"6","2014","direct migration background","West Germany","459","0.0968157989776582","0.0883975802991972","0.105234017656119","6"
"6","2014","indirect migration background","East Germany","16","","","","6"
"6","2014","no migration background","East Germany","703","0.139255848704337","0.129791994273898","0.148719703134776","6"
"6","2014","indirect migration background","West Germany","195","0.130031720581498","0.113943829904159","0.146119611258837","6"
"6","2014","direct migration background","East Germany","40","0.133262115644068","0.0974518713851519","0.169072359902983","6"
"6","2014","no migration background","West Germany","1834","0.118937909216184","0.113760411592281","0.124115406840087","6"
"7","2014","no migration background","West Germany","2042","0.133719223513983","0.128275666671753","0.139162780356213","7"
"7","2014","no migration background","East Germany","646","0.120743739925405","0.111837090971139","0.12965038887967","7"
"7","2014","direct migration background","West Germany","623","0.132531859719238","0.122879225861516","0.142184493576961","7"
"7","2014","direct migration background","East Germany","38","0.0976959166030051","0.066411741434194","0.128980091771816","7"
"7","2014","indirect migration background","West Germany","210","0.153994946044939","0.136730110109725","0.171259781980153","7"
"7","2014","indirect migration background","East Germany","12","","","","7"
"8","2014","no migration background","East Germany","457","0.0940544427316268","0.0860751390111979","0.102033746452056","8"
"8","2014","direct migration background","West Germany","463","0.0934582001366635","0.0851718831370349","0.101744517136292","8"
"8","2014","indirect migration background","West Germany","235","0.15007331314846","0.132990271050003","0.167156355246917","8"
"8","2014","indirect migration background","East Germany","15","","","","8"
