"plh0204_h","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence","value"
"10 Very willing to take risks","2004","higher education","Urban Area","21","","","","10"
"10 Very willing to take risks","2004","higher education","Rural Area","13","","","","10"
"10 Very willing to take risks","2004","in school","Urban Area","9","","","","10"
"10 Very willing to take risks","2004","in school","Rural Area","2","","","","10"
"10 Very willing to take risks","2004","inadequately","Urban Area","1","","","","10"
"10 Very willing to take risks","2004","inadequately","Rural Area","1","","","","10"
"10 Very willing to take risks","2004","general elemantary","Urban Area","20","","","","10"
"2","2004","in school","Urban Area","21","","","","2"
"2","2004","in school","Rural Area","7","","","","2"
"2","2004","inadequately","Urban Area","23","","","","2"
"2","2004","inadequately","Rural Area","9","","","","2"
"2","2004","general elemantary","Urban Area","231","0.139809576563812","0.123533841473021","0.156085311654602","2"
"2","2004","general elemantary","Rural Area","90","0.115699092520304","0.0940035824550582","0.137394602585551","2"
"2","2004","middle vocational","Urban Area","711","0.103814053036151","0.0966160233383032","0.111012082733998","2"
"2","2004","middle vocational","Rural Area","396","0.0997118856740858","0.0902965130294056","0.109127258318766","2"
"2","2004","vocational + Abi","Urban Area","78","0.0921408724909388","0.0731712908107957","0.111110454171082","2"
"2","2004","vocational + Abi","Rural Area","15","","","","2"
"2","2004","higher vocational","Urban Area","100","0.0898568961370874","0.0725840281695787","0.107129764104596","2"
"2","2004","higher vocational","Rural Area","71","0.117316367304646","0.0913284016716113","0.14330433293768","2"
"2","2004","higher education","Urban Area","265","0.0890983320376225","0.0789978534643179","0.0991988106109271","2"
"2","2004","higher education","Rural Area","109","0.0879424381256067","0.0721791206066653","0.103705755644548","2"
"3","2004","general elemantary","Rural Area","102","0.118296506908911","0.0963910611891039","0.140201952628717","3"
"3","2004","middle vocational","Urban Area","888","0.128877980978983","0.120970915166313","0.136785046791654","3"
"3","2004","middle vocational","Rural Area","485","0.120656899803731","0.110420940475532","0.130892859131929","3"
"3","2004","vocational + Abi","Urban Area","129","0.136185841467962","0.113690193873441","0.158681489062484","3"
"3","2004","vocational + Abi","Rural Area","36","0.116805480175882","0.0780613495787136","0.15554961077305","3"
"3","2004","higher vocational","Urban Area","137","0.114016344145281","0.0948194788979105","0.133213209392651","3"
"3","2004","higher vocational","Rural Area","79","0.129589768240394","0.102466763866947","0.156712772613841","3"
"3","2004","higher education","Urban Area","410","0.138310427226543","0.12607062793537","0.150550226517717","3"
"3","2004","higher education","Rural Area","157","0.12785800211123","0.109271622388906","0.146444381833555","3"
"3","2004","in school","Urban Area","39","0.0877833945223439","0.0613123545973668","0.114254434447321","3"
"3","2004","in school","Rural Area","20","","","","3"
"3","2004","inadequately","Urban Area","14","","","","3"
"3","2004","inadequately","Rural Area","6","","","","3"
"3","2004","general elemantary","Urban Area","220","0.123834131687766","0.108374889612943","0.139293373762589","3"
"4","2004","in school","Urban Area","43","0.0865983871133114","0.0602895519642159","0.112907222262407","4"
"4","2004","in school","Rural Area","16","","","","4"
"4","2004","inadequately","Urban Area","11","","","","4"
"4","2004","inadequately","Rural Area","5","","","","4"
"4","2004","general elemantary","Urban Area","155","0.0882425685519237","0.0749302538080408","0.101554883295807","4"
"4","2004","general elemantary","Rural Area","76","0.0955129912305647","0.0755770271200596","0.11544895534107","4"
"4","2004","middle vocational","Urban Area","733","0.101983649596275","0.0948420763826257","0.109125222809924","4"
"4","2004","middle vocational","Rural Area","435","0.10357019946323","0.0939949777349259","0.113145421191533","4"
"4","2004","vocational + Abi","Urban Area","100","0.101798151857063","0.0819655688580945","0.121630734856032","4"
"4","2004","vocational + Abi","Rural Area","26","","","","4"
"4","2004","higher vocational","Urban Area","126","0.110074644508455","0.0911706169573047","0.128978672059605","4"
"4","2004","higher vocational","Rural Area","54","0.0658779082901221","0.0458441621692573","0.0859116544109868","4"
"4","2004","higher education","Urban Area","365","0.116471083368925","0.105097669119105","0.127844497618745","4"
"4","2004","higher education","Rural Area","147","0.131285801627792","0.112488972718102","0.150082630537482","4"
"5","2004","higher vocational","Urban Area","236","0.23839968967795","0.212663141133558","0.264136238222343","5"
"5","2004","higher education","Rural Area","270","0.218632419702281","0.195627420471036","0.241637418933526","5"
"5","2004","higher vocational","Rural Area","135","0.254743830495745","0.219555790977183","0.289931870014308","5"
"5","2004","higher education","Urban Area","634","0.212744428038428","0.198234729652952","0.227254126423904","5"
"5","2004","in school","Urban Area","104","0.246350184192451","0.206043499757632","0.286656868627269","5"
"5","2004","in school","Rural Area","38","0.215549659082564","0.15738571143607","0.273713606729057","5"
"5","2004","inadequately","Urban Area","25","","","","5"
"5","2004","inadequately","Rural Area","8","","","","5"
"5","2004","general elemantary","Urban Area","305","0.167384851437668","0.149864005115114","0.184905697760222","5"
"5","2004","general elemantary","Rural Area","170","0.186650799286437","0.160223164140694","0.213078434432181","5"
"5","2004","middle vocational","Urban Area","1581","0.233151258537995","0.223172874086055","0.243129642989935","5"
"5","2004","middle vocational","Rural Area","910","0.233421861347427","0.220128883860783","0.246714838834071","5"
"5","2004","vocational + Abi","Urban Area","175","0.216011322659951","0.189020537713864","0.243002107606038","5"
"5","2004","vocational + Abi","Rural Area","69","0.258374749136949","0.205571163340201","0.311178334933698","5"
"6","2004","middle vocational","Urban Area","685","0.0950711938019719","0.0881494076727139","0.10199297993123","6"
"6","2004","middle vocational","Rural Area","422","0.107584985862389","0.0978478202183788","0.117322151506399","6"
"6","2004","higher education","Urban Area","393","0.124467733418875","0.112763691067737","0.136171775770014","6"
"6","2004","higher education","Rural Area","163","0.136610469264789","0.117495102767781","0.155725835761796","6"
"6","2004","vocational + Abi","Urban Area","115","0.121229250738267","0.0998218534801122","0.142636647996422","6"
"6","2004","vocational + Abi","Rural Area","43","0.149250314826565","0.106266529946698","0.192234099706433","6"
"6","2004","higher vocational","Urban Area","122","0.13096009736118","0.110583894346065","0.151336300376295","6"
"6","2004","higher vocational","Rural Area","79","0.143299496574082","0.115003350615005","0.171595642533159","6"
"6","2004","in school","Urban Area","58","0.106952260783541","0.0780422566875176","0.135862264879564","6"
"6","2004","in school","Rural Area","36","0.148701615269687","0.0983751736369363","0.199028056902437","6"
"6","2004","inadequately","Urban Area","9","","","","6"
"6","2004","inadequately","Rural Area","3","","","","6"
"6","2004","general elemantary","Urban Area","133","0.0662681601773228","0.0545936574347889","0.0779426629198567","6"
"6","2004","general elemantary","Rural Area","59","0.0534493726105764","0.038193112554351","0.0687056326668018","6"
"7","2004","middle vocational","Rural Area","401","0.0988107763142945","0.0894333547348192","0.10818819789377","7"
"7","2004","higher education","Rural Area","183","0.126745606809837","0.108228458903919","0.145262754715756","7"
"7","2004","general elemantary","Rural Area","70","0.0725199107249832","0.0549291030146569","0.0901107184353096","7"
"7","2004","middle vocational","Urban Area","734","0.0990632982340238","0.0920132834562097","0.106113313011838","7"
"7","2004","vocational + Abi","Urban Area","109","0.119045482450344","0.097805430982838","0.14028553391785","7"
"7","2004","vocational + Abi","Rural Area","38","0.141120584798308","0.0991246349525639","0.183116534644052","7"
"7","2004","higher vocational","Urban Area","129","0.122627386858127","0.102815781003295","0.14243899271296","7"
"7","2004","higher vocational","Rural Area","70","0.0995508969750746","0.0753716585769313","0.123730135373218","7"
"7","2004","higher education","Urban Area","457","0.143707224119868","0.131270045935786","0.15614440230395","7"
"7","2004","in school","Urban Area","67","0.158768345071337","0.124581770059065","0.19295492008361","7"
"7","2004","in school","Rural Area","34","0.165375982525294","0.112825206419403","0.217926758631184","7"
"7","2004","inadequately","Urban Area","11","","","","7"
"7","2004","inadequately","Rural Area","3","","","","7"
"7","2004","general elemantary","Urban Area","108","0.0539185190968736","0.0433184645716328","0.0645185736221144","7"
"8","2004","higher vocational","Rural Area","42","0.0796457339152938","0.0577807472028055","0.101510720627782","8"
"8","2004","higher education","Rural Area","110","0.0836586195823779","0.0682479593633697","0.0990692798013861","8"
"8","2004","higher vocational","Urban Area","88","0.0850647105311145","0.0682145590654124","0.101914861996817","8"
"8","2004","higher education","Urban Area","266","0.0757201029805482","0.0663406228510633","0.0850995831100331","8"
"8","2004","in school","Urban Area","53","0.118389757506015","0.0881685919513866","0.148610923060644","8"
"8","2004","in school","Rural Area","22","","","","8"
"8","2004","inadequately","Urban Area","6","","","","8"
"8","2004","inadequately","Rural Area","3","","","","8"
"8","2004","general elemantary","Urban Area","95","0.0617542668320616","0.0504571756327603","0.0730513580313628","8"
"8","2004","general elemantary","Rural Area","46","0.0510039093497451","0.036081505214793","0.0659263134846973","8"
"8","2004","middle vocational","Urban Area","450","0.0650992477991227","0.0592774484147621","0.0709210471834832","8"
"8","2004","middle vocational","Rural Area","240","0.0543311480938846","0.0472080770836228","0.0614542191041464","8"
"8","2004","vocational + Abi","Urban Area","64","0.0532891409653959","0.0385575246016091","0.0680207573291827","8"
"8","2004","vocational + Abi","Rural Area","16","","","","8"
"9","2004","in school","Urban Area","22","","","","9"
"9","2004","in school","Rural Area","11","","","","9"
"9","2004","inadequately","Urban Area","4","","","","9"
"9","2004","inadequately","Rural Area","","","","","9"
"9","2004","general elemantary","Urban Area","28","","","","9"
"9","2004","general elemantary","Rural Area","15","","","","9"
"9","2004","middle vocational","Urban Area","88","0.0105323439544967","0.00812327176604759","0.0129414161429458","9"
"9","2004","middle vocational","Rural Area","66","0.0140108072817939","0.0103172830940575","0.0177043314695303","9"
"9","2004","vocational + Abi","Urban Area","22","","","","9"
"9","2004","vocational + Abi","Rural Area","2","","","","9"
"9","2004","higher vocational","Urban Area","18","","","","9"
"9","2004","higher vocational","Rural Area","6","","","","9"
"9","2004","higher education","Urban Area","71","0.0186623769319231","0.0138643341155809","0.0234604197482652","9"
"9","2004","higher education","Rural Area","18","","","","9"
"0 Not at all Willing to take risks","2005","in school","Urban Area","","","","","0"
"0 Not at all Willing to take risks","2005","in school","Rural Area","","","","","0"
"0 Not at all Willing to take risks","2005","inadequately","Urban Area","","","","","0"
"0 Not at all Willing to take risks","2005","inadequately","Rural Area","","","","","0"
"0 Not at all Willing to take risks","2005","general elemantary","Urban Area","","","","","0"
"0 Not at all Willing to take risks","2005","general elemantary","Rural Area","","","","","0"
"0 Not at all Willing to take risks","2005","middle vocational","Urban Area","","","","","0"
"0 Not at all Willing to take risks","2005","middle vocational","Rural Area","","","","","0"
"0 Not at all Willing to take risks","2005","vocational + Abi","Urban Area","","","","","0"
"0 Not at all Willing to take risks","2005","vocational + Abi","Rural Area","","","","","0"
"0 Not at all Willing to take risks","2005","higher vocational","Urban Area","","","","","0"
"0 Not at all Willing to take risks","2005","higher vocational","Rural Area","","","","","0"
"0 Not at all Willing to take risks","2005","higher education","Urban Area","","","","","0"
"0 Not at all Willing to take risks","2005","higher education","Rural Area","","","","","0"
"1","2005","inadequately","Rural Area","","","","","1"
"1","2005","inadequately","Urban Area","","","","","1"
"1","2005","general elemantary","Urban Area","","","","","1"
"1","2005","in school","Urban Area","","","","","1"
"1","2005","in school","Rural Area","","","","","1"
"1","2005","general elemantary","Rural Area","","","","","1"
"1","2005","middle vocational","Urban Area","","","","","1"
"1","2005","middle vocational","Rural Area","","","","","1"
"1","2005","vocational + Abi","Urban Area","","","","","1"
"1","2005","vocational + Abi","Rural Area","","","","","1"
"1","2005","higher vocational","Urban Area","","","","","1"
"1","2005","higher vocational","Rural Area","","","","","1"
"1","2005","higher education","Urban Area","","","","","1"
"1","2005","higher education","Rural Area","","","","","1"
"10 Very willing to take risks","2005","middle vocational","Urban Area","","","","","10"
"10 Very willing to take risks","2005","higher education","Rural Area","","","","","10"
"10 Very willing to take risks","2005","general elemantary","Urban Area","","","","","10"
"10 Very willing to take risks","2005","general elemantary","Rural Area","","","","","10"
"10 Very willing to take risks","2005","higher education","Urban Area","","","","","10"
"10 Very willing to take risks","2005","in school","Urban Area","","","","","10"
"10 Very willing to take risks","2005","in school","Rural Area","","","","","10"
"10 Very willing to take risks","2005","inadequately","Urban Area","","","","","10"
"10 Very willing to take risks","2005","inadequately","Rural Area","","","","","10"
"10 Very willing to take risks","2005","middle vocational","Rural Area","","","","","10"
"10 Very willing to take risks","2005","vocational + Abi","Urban Area","","","","","10"
"10 Very willing to take risks","2005","vocational + Abi","Rural Area","","","","","10"
"10 Very willing to take risks","2005","higher vocational","Urban Area","","","","","10"
"10 Very willing to take risks","2005","higher vocational","Rural Area","","","","","10"
"2","2005","in school","Urban Area","","","","","2"
"2","2005","in school","Rural Area","","","","","2"
"2","2005","inadequately","Urban Area","","","","","2"
"2","2005","inadequately","Rural Area","","","","","2"
"2","2005","general elemantary","Urban Area","","","","","2"
"2","2005","vocational + Abi","Rural Area","","","","","2"
"2","2005","higher vocational","Urban Area","","","","","2"
"2","2005","higher vocational","Rural Area","","","","","2"
"2","2005","higher education","Urban Area","","","","","2"
"2","2005","higher education","Rural Area","","","","","2"
"2","2005","vocational + Abi","Urban Area","","","","","2"
"2","2005","middle vocational","Urban Area","","","","","2"
"2","2005","general elemantary","Rural Area","","","","","2"
"2","2005","middle vocational","Rural Area","","","","","2"
"3","2005","in school","Urban Area","","","","","3"
"3","2005","in school","Rural Area","","","","","3"
"3","2005","inadequately","Urban Area","","","","","3"
"3","2005","inadequately","Rural Area","","","","","3"
"3","2005","general elemantary","Urban Area","","","","","3"
"3","2005","general elemantary","Rural Area","","","","","3"
"3","2005","middle vocational","Urban Area","","","","","3"
"3","2005","middle vocational","Rural Area","","","","","3"
"3","2005","vocational + Abi","Urban Area","","","","","3"
"3","2005","vocational + Abi","Rural Area","","","","","3"
"3","2005","higher vocational","Urban Area","","","","","3"
"3","2005","higher vocational","Rural Area","","","","","3"
"3","2005","higher education","Urban Area","","","","","3"
"3","2005","higher education","Rural Area","","","","","3"
"4","2005","in school","Urban Area","","","","","4"
"4","2005","in school","Rural Area","","","","","4"
"4","2005","inadequately","Urban Area","","","","","4"
"4","2005","inadequately","Rural Area","","","","","4"
"4","2005","general elemantary","Urban Area","","","","","4"
"4","2005","general elemantary","Rural Area","","","","","4"
"4","2005","middle vocational","Urban Area","","","","","4"
"4","2005","middle vocational","Rural Area","","","","","4"
"4","2005","vocational + Abi","Urban Area","","","","","4"
"4","2005","vocational + Abi","Rural Area","","","","","4"
"4","2005","higher vocational","Urban Area","","","","","4"
"4","2005","higher vocational","Rural Area","","","","","4"
"4","2005","higher education","Urban Area","","","","","4"
"4","2005","higher education","Rural Area","","","","","4"
"5","2005","general elemantary","Urban Area","","","","","5"
"5","2005","inadequately","Urban Area","","","","","5"
"5","2005","inadequately","Rural Area","","","","","5"
"5","2005","general elemantary","Rural Area","","","","","5"
"5","2005","in school","Urban Area","","","","","5"
"5","2005","in school","Rural Area","","","","","5"
"5","2005","middle vocational","Urban Area","","","","","5"
"5","2005","middle vocational","Rural Area","","","","","5"
"5","2005","vocational + Abi","Urban Area","","","","","5"
"5","2005","vocational + Abi","Rural Area","","","","","5"
"5","2005","higher vocational","Urban Area","","","","","5"
"5","2005","higher vocational","Rural Area","","","","","5"
"5","2005","higher education","Urban Area","","","","","5"
"5","2005","higher education","Rural Area","","","","","5"
"6","2005","in school","Urban Area","","","","","6"
"6","2005","in school","Rural Area","","","","","6"
"6","2005","inadequately","Urban Area","","","","","6"
"6","2005","inadequately","Rural Area","","","","","6"
"6","2005","general elemantary","Urban Area","","","","","6"
"6","2005","general elemantary","Rural Area","","","","","6"
"6","2005","middle vocational","Urban Area","","","","","6"
"6","2005","middle vocational","Rural Area","","","","","6"
"6","2005","vocational + Abi","Urban Area","","","","","6"
"6","2005","vocational + Abi","Rural Area","","","","","6"
"6","2005","higher vocational","Urban Area","","","","","6"
"6","2005","higher vocational","Rural Area","","","","","6"
"6","2005","higher education","Urban Area","","","","","6"
"6","2005","higher education","Rural Area","","","","","6"
"7","2005","in school","Urban Area","","","","","7"
"7","2005","in school","Rural Area","","","","","7"
"7","2005","inadequately","Urban Area","","","","","7"
"7","2005","inadequately","Rural Area","","","","","7"
"7","2005","general elemantary","Urban Area","","","","","7"
"7","2005","general elemantary","Rural Area","","","","","7"
"7","2005","middle vocational","Urban Area","","","","","7"
"7","2005","middle vocational","Rural Area","","","","","7"
"7","2005","vocational + Abi","Urban Area","","","","","7"
"7","2005","vocational + Abi","Rural Area","","","","","7"
"7","2005","higher vocational","Urban Area","","","","","7"
"7","2005","higher vocational","Rural Area","","","","","7"
"7","2005","higher education","Urban Area","","","","","7"
"7","2005","higher education","Rural Area","","","","","7"
"8","2005","in school","Urban Area","","","","","8"
"8","2005","in school","Rural Area","","","","","8"
"8","2005","inadequately","Urban Area","","","","","8"
"8","2005","inadequately","Rural Area","","","","","8"
"8","2005","general elemantary","Urban Area","","","","","8"
"8","2005","general elemantary","Rural Area","","","","","8"
"8","2005","middle vocational","Urban Area","","","","","8"
"8","2005","middle vocational","Rural Area","","","","","8"
"8","2005","vocational + Abi","Urban Area","","","","","8"
"8","2005","vocational + Abi","Rural Area","","","","","8"
"8","2005","higher vocational","Urban Area","","","","","8"
"8","2005","higher vocational","Rural Area","","","","","8"
"8","2005","higher education","Urban Area","","","","","8"
"8","2005","higher education","Rural Area","","","","","8"
"9","2005","general elemantary","Rural Area","","","","","9"
"9","2005","inadequately","Urban Area","","","","","9"
"9","2005","general elemantary","Urban Area","","","","","9"
"9","2005","higher vocational","Urban Area","","","","","9"
"9","2005","higher education","Rural Area","","","","","9"
"9","2005","inadequately","Rural Area","","","","","9"
"9","2005","higher vocational","Rural Area","","","","","9"
"9","2005","higher education","Urban Area","","","","","9"
"9","2005","in school","Urban Area","","","","","9"
"9","2005","in school","Rural Area","","","","","9"
"9","2005","middle vocational","Urban Area","","","","","9"
"9","2005","middle vocational","Rural Area","","","","","9"
"9","2005","vocational + Abi","Urban Area","","","","","9"
"9","2005","vocational + Abi","Rural Area","","","","","9"
"0 Not at all Willing to take risks","2006","in school","Urban Area","4","","","","0"
"0 Not at all Willing to take risks","2006","in school","Rural Area","2","","","","0"
"0 Not at all Willing to take risks","2006","inadequately","Urban Area","32","0.17455148857557","0.117658754033345","0.231444223117796","0"
"0 Not at all Willing to take risks","2006","inadequately","Rural Area","7","","","","0"
"0 Not at all Willing to take risks","2006","general elemantary","Urban Area","177","0.127938197947757","0.111767366110403","0.144109029785111","0"
"0 Not at all Willing to take risks","2006","general elemantary","Rural Area","88","0.118876988928112","0.0969382266633898","0.140815751192834","0"
"0 Not at all Willing to take risks","2006","middle vocational","Urban Area","380","0.0607045220865842","0.0551226218986505","0.0662864222745178","0"
"0 Not at all Willing to take risks","2006","middle vocational","Rural Area","188","0.0555514765134262","0.048488392732966","0.0626145602938865","0"
"0 Not at all Willing to take risks","2006","vocational + Abi","Urban Area","28","","","","0"
"0 Not at all Willing to take risks","2006","vocational + Abi","Rural Area","10","","","","0"
"0 Not at all Willing to take risks","2006","higher vocational","Urban Area","36","0.0377792059209688","0.0261971273205526","0.0493612845213851","0"
"0 Not at all Willing to take risks","2006","higher vocational","Rural Area","18","","","","0"
"0 Not at all Willing to take risks","2006","higher education","Urban Area","70","0.0258001695157392","0.0203554624834804","0.0312448765479979","0"
"0 Not at all Willing to take risks","2006","higher education","Rural Area","25","","","","0"
"1","2006","inadequately","Rural Area","4","","","","1"
"1","2006","in school","Urban Area","1","","","","1"
"1","2006","inadequately","Urban Area","15","","","","1"
"1","2006","in school","Rural Area","","","","","1"
"1","2006","general elemantary","Urban Area","125","0.0737408004295598","0.0610882287855642","0.0863933720735555","1"
"1","2006","general elemantary","Rural Area","49","0.0770413735994708","0.0589655506992858","0.0951171964996558","1"
"1","2006","middle vocational","Urban Area","308","0.0449803666432418","0.0401354303141318","0.0498253029723518","1"
"1","2006","middle vocational","Rural Area","177","0.0454554417347822","0.0390322859875","0.0518785974820644","1"
"1","2006","vocational + Abi","Urban Area","26","","","","1"
"1","2006","vocational + Abi","Rural Area","5","","","","1"
"1","2006","higher vocational","Urban Area","28","","","","1"
"1","2006","higher vocational","Rural Area","21","","","","1"
"1","2006","higher education","Urban Area","58","0.0187505741949861","0.0140921803279292","0.0234089680620429","1"
"1","2006","higher education","Rural Area","28","","","","1"
"10 Very willing to take risks","2006","in school","Urban Area","9","","","","10"
"10 Very willing to take risks","2006","in school","Rural Area","2","","","","10"
"10 Very willing to take risks","2006","inadequately","Urban Area","5","","","","10"
"10 Very willing to take risks","2006","inadequately","Rural Area","3","","","","10"
"10 Very willing to take risks","2006","general elemantary","Urban Area","24","","","","10"
"10 Very willing to take risks","2006","general elemantary","Rural Area","9","","","","10"
"10 Very willing to take risks","2006","middle vocational","Urban Area","83","0.0151664867826989","0.0123095914242861","0.0180233821411116","10"
"10 Very willing to take risks","2006","middle vocational","Rural Area","53","0.0169725388236144","0.0129895082603372","0.0209555693868916","10"
"10 Very willing to take risks","2006","vocational + Abi","Urban Area","17","","","","10"
"10 Very willing to take risks","2006","vocational + Abi","Rural Area","3","","","","10"
"10 Very willing to take risks","2006","higher vocational","Urban Area","16","","","","10"
"10 Very willing to take risks","2006","higher vocational","Rural Area","12","","","","10"
"10 Very willing to take risks","2006","higher education","Urban Area","35","0.0106797166475962","0.00714961237794351","0.0142098209172489","10"
"10 Very willing to take risks","2006","higher education","Rural Area","13","","","","10"
"2","2006","in school","Urban Area","13","","","","2"
"2","2006","in school","Rural Area","4","","","","2"
"2","2006","inadequately","Urban Area","25","","","","2"
"2","2006","inadequately","Rural Area","12","","","","2"
"2","2006","vocational + Abi","Rural Area","28","","","","2"
"2","2006","higher vocational","Urban Area","97","0.0964581868435865","0.0785246313543255","0.114391742332848","2"
"2","2006","higher vocational","Rural Area","54","0.101940574767016","0.077929629925721","0.125951519608311","2"
"2","2006","higher education","Urban Area","248","0.0742145451598968","0.0652125473401768","0.0832165429796167","2"
"2","2006","higher education","Rural Area","80","0.0625754081575688","0.0494899129394365","0.0756609033757011","2"
"2","2006","middle vocational","Rural Area","386","0.0909494781001871","0.0820829922700194","0.0998159639303548","2"
"2","2006","vocational + Abi","Urban Area","77","0.0726669642306958","0.0558928130922945","0.089441115369097","2"
"2","2006","general elemantary","Urban Area","194","0.114814534242135","0.0993806874198752","0.130248381064394","2"
"2","2006","general elemantary","Rural Area","93","0.103824429045703","0.0831472504621901","0.124501607629216","2"
"2","2006","middle vocational","Urban Area","599","0.0886821109478247","0.0820366763616599","0.0953275455339894","2"
"3","2006","in school","Urban Area","18","","","","3"
"3","2006","in school","Rural Area","13","","","","3"
"3","2006","inadequately","Urban Area","15","","","","3"
"3","2006","inadequately","Rural Area","5","","","","3"
"3","2006","general elemantary","Urban Area","188","0.105164859466933","0.0903135259049861","0.12001619302888","3"
"3","2006","general elemantary","Rural Area","113","0.110566015115451","0.0893084929349428","0.131823537295959","3"
"3","2006","middle vocational","Urban Area","874","0.123699552678073","0.116003270014645","0.131395835341501","3"
"3","2006","middle vocational","Rural Area","523","0.134900840450263","0.124366734521689","0.145434946378837","3"
"3","2006","vocational + Abi","Urban Area","122","0.112995867137772","0.092538568801623","0.13345316547392","3"
"3","2006","vocational + Abi","Rural Area","29","","","","3"
"3","2006","higher vocational","Urban Area","108","0.0952551574361259","0.0774219264883409","0.113088388383911","3"
"3","2006","higher vocational","Rural Area","67","0.0832720699123981","0.0613463892143827","0.105197750610414","3"
"3","2006","higher education","Urban Area","383","0.1155433268025","0.104564651846166","0.126522001758835","3"
"3","2006","higher education","Rural Area","158","0.126300468396323","0.108352980116004","0.144247956676641","3"
"4","2006","in school","Urban Area","23","","","","4"
"4","2006","in school","Rural Area","9","","","","4"
"4","2006","inadequately","Urban Area","8","","","","4"
"4","2006","inadequately","Rural Area","10","","","","4"
"4","2006","vocational + Abi","Urban Area","95","0.111266811719957","0.0909468587482524","0.131586764691662","4"
"4","2006","vocational + Abi","Rural Area","34","0.136794866130003","0.0975153316153997","0.176074400644606","4"
"4","2006","higher vocational","Urban Area","119","0.121734001273256","0.101871144560775","0.141596857985736","4"
"4","2006","higher vocational","Rural Area","64","0.0981597447993158","0.0745487278878108","0.121770761710821","4"
"4","2006","general elemantary","Urban Area","149","0.0867865726078965","0.0731573518128724","0.100415793402921","4"
"4","2006","general elemantary","Rural Area","63","0.0762016982118481","0.0582164739672447","0.0941869224564515","4"
"4","2006","middle vocational","Urban Area","721","0.101933773951195","0.0948610995982051","0.109006448304184","4"
"4","2006","middle vocational","Rural Area","434","0.105077535179129","0.0956215876864411","0.114533482671817","4"
"4","2006","higher education","Urban Area","374","0.128015337816564","0.116541079097951","0.139489596535176","4"
"4","2006","higher education","Rural Area","139","0.0995421451482195","0.0833667335829573","0.115717556713482","4"
"5","2006","inadequately","Rural Area","6","","","","5"
