"plh0204_h","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"6","2008","(2c_voc) vocational maturity certificate","Female","82","0.110556991929958","0.0890148909077706","0.132099092952145"
"6","2008","(3a) lower tertiary education","Male","120","0.129390321292268","0.107265254031631","0.151515388552905"
"6","2008","(3a) lower tertiary education","Female","93","0.087307599723147","0.0672384239646225","0.107376775481671"
"6","2008","(3b) higher tertiary education","Male","187","0.121392964546869","0.10435260785854","0.138433321235197"
"6","2008","(3b) higher tertiary education","Female","122","0.0998668320410852","0.0824700353552078","0.117263628726962"
"7","2008","(0) in school","Male","32","0.172742521394802","0.116248323650806","0.229236719138798"
"7","2008","(0) in school","Female","25","","",""
"7","2008","(1a) inadequately completed","Male","9","","",""
"7","2008","(1a) inadequately completed","Female","3","","",""
"7","2008","(1b) general elementary school","Male","47","0.0999673603323834","0.0725562001718748","0.127378520492892"
"7","2008","(1b) general elementary school","Female","59","0.0569132107990825","0.0433872380752261","0.0704391835229389"
"7","2008","(1c) basic vocational qualification","Male","278","0.0970120549351066","0.0861400864278729","0.10788402344234"
"7","2008","(1c) basic vocational qualification","Female","168","0.0684187573861788","0.0583601381862349","0.0784773765861228"
"7","2008","(2b) intermediate general qualification","Male","33","0.149809865950576","0.0993291256937091","0.200290606207442"
"7","2008","(2b) intermediate general qualification","Female","31","0.081455296813282","0.050081543377602","0.112829050248962"
"7","2008","(2a) intermediate vocational","Male","261","0.131951044449911","0.117025057190642","0.146877031709181"
"7","2008","(2a) intermediate vocational","Female","224","0.0840301322345434","0.0735127725010251","0.0945474919680616"
"7","2008","(2c_gen) general maturity certificate","Male","61","0.197126609855099","0.154901862457155","0.239351357253044"
"7","2008","(2c_gen) general maturity certificate","Female","50","0.112263856721377","0.0811708709531452","0.143356842489608"
"7","2008","(2c_voc) vocational maturity certificate","Male","93","0.140351561177753","0.113292339576444","0.167410782779062"
"7","2008","(2c_voc) vocational maturity certificate","Female","62","0.0724482567928521","0.0546401016043074","0.0902564119813968"
"7","2008","(3a) lower tertiary education","Male","152","0.165622438409371","0.14111697871104","0.190127898107702"
"7","2008","(3a) lower tertiary education","Female","67","0.0894176526680599","0.0691308997060018","0.109704405630118"
"7","2008","(3b) higher tertiary education","Male","220","0.177758092679888","0.157810105571806","0.19770607978797"
"7","2008","(3b) higher tertiary education","Female","127","0.110823692182544","0.0926092650164574","0.129038119348631"
"8","2008","(0) in school","Male","30","0.180182723104689","0.122744767469555","0.237620678739822"
"8","2008","(0) in school","Female","15","","",""
"8","2008","(1a) inadequately completed","Male","6","","",""
"8","2008","(1a) inadequately completed","Female","2","","",""
"8","2008","(1b) general elementary school","Male","47","0.0670121687505032","0.0441622846486898","0.0898620528523166"
"8","2008","(1b) general elementary school","Female","46","0.0404546969786953","0.0289519027408879","0.0519574912165027"
"8","2008","(1c) basic vocational qualification","Male","244","0.0862233913037229","0.0759127203844378","0.096534062223008"
"8","2008","(1c) basic vocational qualification","Female","97","0.0414250160739689","0.0334856688450935","0.0493643633028443"
"8","2008","(2b) intermediate general qualification","Male","25","","",""
"8","2008","(2b) intermediate general qualification","Female","21","","",""
"8","2008","(2a) intermediate vocational","Male","173","0.0775739967324559","0.0657765399942693","0.0893714534706424"
"8","2008","(2a) intermediate vocational","Female","143","0.0529557652510589","0.0444661038741199","0.0614454266279979"
"8","2008","(2c_gen) general maturity certificate","Male","43","0.119713049204237","0.0852579281623026","0.154168170246171"
"8","2008","(2c_gen) general maturity certificate","Female","14","","",""
"8","2008","(2c_voc) vocational maturity certificate","Male","70","0.079992625335478","0.0588593473602849","0.101125903310671"
"8","2008","(2c_voc) vocational maturity certificate","Female","41","0.0491832327721703","0.0343275423689633","0.0640389231753774"
"8","2008","(3a) lower tertiary education","Male","81","0.101065434370581","0.0811959168269152","0.120934951914247"
"8","2008","(3a) lower tertiary education","Female","39","0.0608586023283366","0.0438617784454411","0.0778554262112321"
"8","2008","(3b) higher tertiary education","Male","174","0.113999150152571","0.0974165564416559","0.130581743863487"
"8","2008","(3b) higher tertiary education","Female","66","0.047331619503485","0.0350104529967525","0.0596527860102175"
"9","2008","(0) in school","Male","13","","",""
"9","2008","(0) in school","Female","6","","",""
"9","2008","(1a) inadequately completed","Male","3","","",""
"9","2008","(1a) inadequately completed","Female","","","",""
"9","2008","(1b) general elementary school","Male","16","","",""
"9","2008","(1b) general elementary school","Female","11","","",""
"9","2008","(1c) basic vocational qualification","Male","64","0.0197169626097616","0.0146101478165194","0.0248237774030038"
"9","2008","(1c) basic vocational qualification","Female","25","","",""
"9","2008","(2b) intermediate general qualification","Male","11","","",""
"9","2008","(2b) intermediate general qualification","Female","9","","",""
"9","2008","(2a) intermediate vocational","Male","59","0.0326039813835768","0.0247714524630734","0.0404365103040802"
"9","2008","(2a) intermediate vocational","Female","25","","",""
"9","2008","(2c_gen) general maturity certificate","Male","13","","",""
"9","2008","(2c_gen) general maturity certificate","Female","7","","",""
"9","2008","(2c_voc) vocational maturity certificate","Male","11","","",""
"9","2008","(2c_voc) vocational maturity certificate","Female","10","","",""
"9","2008","(3a) lower tertiary education","Male","16","","",""
"9","2008","(3a) lower tertiary education","Female","11","","",""
"9","2008","(3b) higher tertiary education","Male","36","0.0215614286764482","0.0139828086415845","0.029140048711312"
"9","2008","(3b) higher tertiary education","Female","22","","",""
"10 Very willing to take risks","2008","(0) in school","Male","4","","",""
"10 Very willing to take risks","2008","(0) in school","Female","1","","",""
"10 Very willing to take risks","2008","(1a) inadequately completed","Male","1","","",""
"10 Very willing to take risks","2008","(1a) inadequately completed","Female","2","","",""
"10 Very willing to take risks","2008","(1b) general elementary school","Male","15","","",""
"10 Very willing to take risks","2008","(1b) general elementary school","Female","17","","",""
"10 Very willing to take risks","2008","(1c) basic vocational qualification","Male","50","0.013829525057157","0.00953975524969574","0.0181192948646182"
"10 Very willing to take risks","2008","(1c) basic vocational qualification","Female","22","","",""
"10 Very willing to take risks","2008","(2b) intermediate general qualification","Male","6","","",""
"10 Very willing to take risks","2008","(2b) intermediate general qualification","Female","3","","",""
"10 Very willing to take risks","2008","(2a) intermediate vocational","Male","32","0.0187704641449467","0.0127851444406437","0.0247557838492497"
"10 Very willing to take risks","2008","(2a) intermediate vocational","Female","12","","",""
"10 Very willing to take risks","2008","(2c_gen) general maturity certificate","Male","3","","",""
"10 Very willing to take risks","2008","(2c_gen) general maturity certificate","Female","7","","",""
"10 Very willing to take risks","2008","(2c_voc) vocational maturity certificate","Male","7","","",""
"10 Very willing to take risks","2008","(2c_voc) vocational maturity certificate","Female","5","","",""
"10 Very willing to take risks","2008","(3a) lower tertiary education","Male","6","","",""
"10 Very willing to take risks","2008","(3a) lower tertiary education","Female","5","","",""
"10 Very willing to take risks","2008","(3b) higher tertiary education","Male","8","","",""
"10 Very willing to take risks","2008","(3b) higher tertiary education","Female","5","","",""
"0 Not at all Willing to take risks","2009","(0) in school","Male","7","","",""
"0 Not at all Willing to take risks","2009","(0) in school","Female","4","","",""
"0 Not at all Willing to take risks","2009","(1a) inadequately completed","Male","14","","",""
"0 Not at all Willing to take risks","2009","(1a) inadequately completed","Female","23","","",""
"0 Not at all Willing to take risks","2009","(1b) general elementary school","Male","41","0.130122988348198","0.0972347201283376","0.163011256568059"
"0 Not at all Willing to take risks","2009","(1b) general elementary school","Female","234","0.255341326458269","0.228301460887252","0.282381192029286"
"0 Not at all Willing to take risks","2009","(1c) basic vocational qualification","Male","272","0.104444774272187","0.0927048006950058","0.116184747849368"
"0 Not at all Willing to take risks","2009","(1c) basic vocational qualification","Female","356","0.17332021077779","0.157556644030027","0.189083777525553"
"0 Not at all Willing to take risks","2009","(2b) intermediate general qualification","Male","8","","",""
"0 Not at all Willing to take risks","2009","(2b) intermediate general qualification","Female","24","","",""
"0 Not at all Willing to take risks","2009","(2a) intermediate vocational","Male","88","0.0447168489181031","0.0352987362420478","0.0541349615941584"
"0 Not at all Willing to take risks","2009","(2a) intermediate vocational","Female","215","0.0939620143319115","0.0825926235876805","0.105331405076142"
"0 Not at all Willing to take risks","2009","(2c_gen) general maturity certificate","Male","16","","",""
"0 Not at all Willing to take risks","2009","(2c_gen) general maturity certificate","Female","19","","",""
"0 Not at all Willing to take risks","2009","(2c_voc) vocational maturity certificate","Male","17","","",""
"0 Not at all Willing to take risks","2009","(2c_voc) vocational maturity certificate","Female","50","0.074634904306891","0.0558643045178765","0.0934055040959055"
"0 Not at all Willing to take risks","2009","(3a) lower tertiary education","Male","25","","",""
"0 Not at all Willing to take risks","2009","(3a) lower tertiary education","Female","48","0.0601797866540588","0.0429043070172854","0.0774552662908323"
"0 Not at all Willing to take risks","2009","(3b) higher tertiary education","Male","56","0.032884164203826","0.0232999850794629","0.0424683433281891"
"0 Not at all Willing to take risks","2009","(3b) higher tertiary education","Female","77","0.066009618580601","0.0514938595884022","0.0805253775727998"
"1","2009","(0) in school","Male","5","","",""
"1","2009","(0) in school","Female","6","","",""
"1","2009","(1a) inadequately completed","Male","6","","",""
"1","2009","(1a) inadequately completed","Female","11","","",""
"1","2009","(1b) general elementary school","Male","23","","",""
"1","2009","(1b) general elementary school","Female","141","0.161379826678292","0.138567340329676","0.184192313026908"
"1","2009","(1c) basic vocational qualification","Male","210","0.0807082025911895","0.0702522620312603","0.0911641431511188"
"1","2009","(1c) basic vocational qualification","Female","228","0.0998008195883886","0.0873184342245674","0.11228320495221"
"1","2009","(2b) intermediate general qualification","Male","2","","",""
"1","2009","(2b) intermediate general qualification","Female","17","","",""
"1","2009","(2a) intermediate vocational","Male","94","0.0518144091843992","0.0417141114114338","0.0619147069573646"
"1","2009","(2a) intermediate vocational","Female","218","0.0810932531943218","0.0704563327235278","0.0917301736651157"
"1","2009","(2c_gen) general maturity certificate","Male","11","","",""
"1","2009","(2c_gen) general maturity certificate","Female","18","","",""
"1","2009","(2c_voc) vocational maturity certificate","Male","24","","",""
"1","2009","(2c_voc) vocational maturity certificate","Female","73","0.0933964500252628","0.0726126720134147","0.114180228037111"
"1","2009","(3a) lower tertiary education","Male","47","0.0678356633117885","0.0509802147973813","0.0846911118261957"
"1","2009","(3a) lower tertiary education","Female","55","0.0874915881565948","0.0669665492199561","0.108016627093233"
"1","2009","(3b) higher tertiary education","Male","52","0.0351172297071188","0.0252244196555623","0.0450100397586752"
"1","2009","(3b) higher tertiary education","Female","86","0.0895587574063323","0.0728653525406695","0.106252162271995"
"2","2009","(0) in school","Male","5","","",""
"2","2009","(0) in school","Female","12","","",""
"2","2009","(1a) inadequately completed","Male","11","","",""
"2","2009","(1a) inadequately completed","Female","16","","",""
"2","2009","(1b) general elementary school","Male","41","0.0979321581826666","0.0688773958312531","0.12698692053408"
"2","2009","(1b) general elementary school","Female","175","0.159754748764405","0.137035431906543","0.182474065622267"
"2","2009","(1c) basic vocational qualification","Male","370","0.139865048995072","0.126550836807681","0.153179261182463"
"2","2009","(1c) basic vocational qualification","Female","367","0.155059929095816","0.139986086718439","0.170133771473194"
"2","2009","(2b) intermediate general qualification","Male","12","","",""
"2","2009","(2b) intermediate general qualification","Female","31","0.140830788810616","0.0987110563440038","0.182950521277229"
"2","2009","(2a) intermediate vocational","Male","228","0.131594499261279","0.116190184730624","0.146998813791934"
"2","2009","(2a) intermediate vocational","Female","439","0.177789191573961","0.162891049938016","0.192687333209906"
"2","2009","(2c_gen) general maturity certificate","Male","21","","",""
"2","2009","(2c_gen) general maturity certificate","Female","58","0.154119298651828","0.117279438042048","0.190959159261607"
"2","2009","(2c_voc) vocational maturity certificate","Male","46","0.0829705991877229","0.0603656351873831","0.105575563188063"
"2","2009","(2c_voc) vocational maturity certificate","Female","112","0.13034164707398","0.106294334883025","0.154388959264934"
"2","2009","(3a) lower tertiary education","Male","116","0.125579920648895","0.103368046879708","0.147791794418082"
"2","2009","(3a) lower tertiary education","Female","135","0.169723342240959","0.14245463161196","0.196992052869957"
"2","2009","(3b) higher tertiary education","Male","176","0.113380306306394","0.096340691603614","0.130419921009174"
"2","2009","(3b) higher tertiary education","Female","221","0.191326205845807","0.168330918024859","0.214321493666754"
"3","2009","(0) in school","Male","17","","",""
"3","2009","(0) in school","Female","19","","",""
"3","2009","(1a) inadequately completed","Male","10","","",""
"3","2009","(1a) inadequately completed","Female","18","","",""
"3","2009","(1b) general elementary school","Male","55","0.11844297372437","0.0868554979828989","0.150030449465841"
"3","2009","(1b) general elementary school","Female","136","0.116429499150721","0.0965402922544336","0.136318706047009"
"3","2009","(1c) basic vocational qualification","Male","400","0.141717815792796","0.128330150393339","0.155105481192252"
"3","2009","(1c) basic vocational qualification","Female","386","0.160455499526365","0.145170677377459","0.175740321675272"
"3","2009","(2b) intermediate general qualification","Male","16","","",""
"3","2009","(2b) intermediate general qualification","Female","53","0.190563332718887","0.143006978623248","0.238119686814525"
"3","2009","(2a) intermediate vocational","Male","292","0.154628580072703","0.138153372638583","0.171103787506823"
"3","2009","(2a) intermediate vocational","Female","442","0.165040418004653","0.150575508718067","0.179505327291239"
"3","2009","(2c_gen) general maturity certificate","Male","37","0.131886347940648","0.0950993265588536","0.168673369322443"
"3","2009","(2c_gen) general maturity certificate","Female","55","0.126672517556978","0.0927362033287049","0.160608831785251"
"3","2009","(2c_voc) vocational maturity certificate","Male","93","0.156704752282607","0.12691403316954","0.186495471395674"
"3","2009","(2c_voc) vocational maturity certificate","Female","161","0.195359002926245","0.167040623514844","0.223677382337646"
"3","2009","(3a) lower tertiary education","Male","146","0.179308090907684","0.153594954548972","0.205021227266397"
"3","2009","(3a) lower tertiary education","Female","125","0.202718940881941","0.17351541500412","0.231922466759762"
"3","2009","(3b) higher tertiary education","Male","240","0.184793260410004","0.163933985141634","0.205652535678375"
"3","2009","(3b) higher tertiary education","Female","199","0.152244524972188","0.131242020843414","0.173247029100961"
"4","2009","(0) in school","Male","20","","",""
"4","2009","(0) in school","Female","25","","",""
"4","2009","(1a) inadequately completed","Male","8","","",""
"4","2009","(1a) inadequately completed","Female","10","","",""
"4","2009","(1b) general elementary school","Male","55","0.185165355879202","0.147194562259859","0.223136149498546"
"4","2009","(1b) general elementary school","Female","76","0.0698694504300006","0.0540613034613818","0.0856775973986195"
"4","2009","(1c) basic vocational qualification","Male","286","0.109434495368553","0.0974508863878413","0.121418104349264"
"4","2009","(1c) basic vocational qualification","Female","232","0.0994441823050606","0.0869816518003178","0.111906712809803"
"4","2009","(2b) intermediate general qualification","Male","13","","",""
"4","2009","(2b) intermediate general qualification","Female","25","","",""
"4","2009","(2a) intermediate vocational","Male","203","0.109251233451276","0.0950360320855973","0.123466434816955"
"4","2009","(2a) intermediate vocational","Female","298","0.114510560404781","0.102102545870119","0.126918574939442"
"4","2009","(2c_gen) general maturity certificate","Male","52","0.146669536607927","0.108207259238361","0.185131813977492"
"4","2009","(2c_gen) general maturity certificate","Female","53","0.113996670254427","0.0815702753060835","0.14642306520277"
"4","2009","(2c_voc) vocational maturity certificate","Male","67","0.131703076392379","0.103990164082247","0.159415988702511"
"4","2009","(2c_voc) vocational maturity certificate","Female","95","0.146315843244193","0.12107261518173","0.171559071306656"
"4","2009","(3a) lower tertiary education","Male","106","0.120959613534614","0.0991026592812919","0.142816567787937"
"4","2009","(3a) lower tertiary education","Female","103","0.1244136763888","0.100438271626251","0.14838908115135"
"4","2009","(3b) higher tertiary education","Male","174","0.132236907428314","0.114031550415889","0.150442264440739"
"4","2009","(3b) higher tertiary education","Female","135","0.111994235925229","0.0935580676538213","0.130430404196636"
"5","2009","(0) in school","Male","38","0.256371760087925","0.190347053527419","0.32239646664843"
"5","2009","(0) in school","Female","40","0.260451278314483","0.188768721598839","0.332133835030127"
"5","2009","(1a) inadequately completed","Male","15","","",""
"5","2009","(1a) inadequately completed","Female","9","","",""
"5","2009","(1b) general elementary school","Male","91","0.227863633914477","0.186860261500368","0.268867006328586"
"5","2009","(1b) general elementary school","Female","149","0.145165303373153","0.123321018549933","0.167009588196373"
"5","2009","(1c) basic vocational qualification","Male","563","0.223833163239762","0.207833260859081","0.239833065620444"
"5","2009","(1c) basic vocational qualification","Female","411","0.19852409067701","0.181912429287205","0.215135752066815"
"5","2009","(2b) intermediate general qualification","Male","40","0.303486616262362","0.234576252805228","0.372396979719495"
"5","2009","(2b) intermediate general qualification","Female","57","0.215494063825986","0.165707377920041","0.265280749731931"
"5","2009","(2a) intermediate vocational","Male","453","0.234358405277763","0.215055830060493","0.253660980495032"
"5","2009","(2a) intermediate vocational","Female","537","0.21289383308695","0.196942902370678","0.228844763803223"
"5","2009","(2c_gen) general maturity certificate","Male","58","0.169776490403147","0.128959338285561","0.210593642520733"
"5","2009","(2c_gen) general maturity certificate","Female","62","0.191469037489773","0.151323940372677","0.231614134606869"
"5","2009","(2c_voc) vocational maturity certificate","Male","124","0.209920255103863","0.176545912999919","0.243294597207806"
"5","2009","(2c_voc) vocational maturity certificate","Female","156","0.212813519918201","0.18357946734459","0.242047572491811"
"5","2009","(3a) lower tertiary education","Male","167","0.182553517638013","0.156660074657774","0.208446960618252"
"5","2009","(3a) lower tertiary education","Female","125","0.17207437537368","0.144656350604436","0.199492400142923"
"5","2009","(3b) higher tertiary education","Male","227","0.182510283497564","0.16175125192146","0.203269315073667"
"5","2009","(3b) higher tertiary education","Female","218","0.207155661450591","0.183463357068976","0.230847965832206"
"6","2009","(0) in school","Male","38","0.212570591085073","0.150704759406834","0.274436422763311"
"6","2009","(0) in school","Female","15","","",""
"6","2009","(1a) inadequately completed","Male","8","","",""
"6","2009","(1a) inadequately completed","Female","3","","",""
"6","2009","(1b) general elementary school","Male","32","0.0596525570448637","0.0365002767938013","0.082804837295926"
"6","2009","(1b) general elementary school","Female","34","0.0217942838787771","0.0127400492023174","0.0308485185552368"
"6","2009","(1c) basic vocational qualification","Male","204","0.0822265841277379","0.0716814662971127","0.092771701958363"
"6","2009","(1c) basic vocational qualification","Female","107","0.0514993686452957","0.0422952758126299","0.0607034614779615"
"6","2009","(2b) intermediate general qualification","Male","26","","",""
"6","2009","(2b) intermediate general qualification","Female","29","","",""
"6","2009","(2a) intermediate vocational","Male","204","0.108872994413701","0.0946794090749803","0.123066579752422"
"6","2009","(2a) intermediate vocational","Female","180","0.0782175118796518","0.067754564156108","0.0886804596031956"
"6","2009","(2c_gen) general maturity certificate","Male","54","0.185657284966764","0.14338399818572","0.227930571747808"
"6","2009","(2c_gen) general maturity certificate","Female","50","0.152274103705841","0.115615521952363","0.188932685459318"
"6","2009","(2c_voc) vocational maturity certificate","Male","81","0.162463444598858","0.132234026250948","0.192692862946768"
"6","2009","(2c_voc) vocational maturity certificate","Female","59","0.0771096538733437","0.0580559227971838","0.0961633849495037"
"6","2009","(3a) lower tertiary education","Male","121","0.155597988661899","0.131301604119723","0.179894373204075"
"6","2009","(3a) lower tertiary education","Female","65","0.0723251411059379","0.0535092435613263","0.0911410386505495"
"6","2009","(3b) higher tertiary education","Male","181","0.148014377714503","0.128929457210346","0.167099298218659"
"6","2009","(3b) higher tertiary education","Female","102","0.106062299043206","0.0880611975468663","0.124063400539545"
"7","2009","(0) in school","Male","22","","",""
"7","2009","(0) in school","Female","18","","",""
"7","2009","(1a) inadequately completed","Male","4","","",""
"7","2009","(1a) inadequately completed","Female","2","","",""
"7","2009","(1b) general elementary school","Male","38","0.0798591680692772","0.053360465718598","0.106357870419956"
"7","2009","(1b) general elementary school","Female","29","","",""
"7","2009","(1c) basic vocational qualification","Male","178","0.0668983216292928","0.0573076356418311","0.0764890076167545"
"7","2009","(1c) basic vocational qualification","Female","81","0.0347503694911478","0.0271232462989307","0.0423774926833648"
"7","2009","(2b) intermediate general qualification","Male","28","","",""
"7","2009","(2b) intermediate general qualification","Female","15","","",""
"7","2009","(2a) intermediate vocational","Male","172","0.100004724806964","0.0863339666299656","0.113675482983962"
"7","2009","(2a) intermediate vocational","Female","133","0.0478339622466917","0.039518003005749","0.0561499214876345"
"7","2009","(2c_gen) general maturity certificate","Male","57","0.199250739901031","0.155824257244898","0.242677222557164"
"7","2009","(2c_gen) general maturity certificate","Female","44","0.109063533565136","0.077258338924909","0.140868728205364"
"7","2009","(2c_voc) vocational maturity certificate","Male","81","0.147076755114632","0.118051431423561","0.176102078805702"
"7","2009","(2c_voc) vocational maturity certificate","Female","33","0.0405434384398731","0.026456275091717","0.0546306017880291"
"7","2009","(3a) lower tertiary education","Male","87","0.0863524650374731","0.0675250044629469","0.105179925611999"
"7","2009","(3a) lower tertiary education","Female","49","0.0616568596067045","0.0441844040870385","0.0791293151263704"
"7","2009","(3b) higher tertiary education","Male","151","0.11616222400681","0.0989419122539893","0.133382535759632"
"7","2009","(3b) higher tertiary education","Female","60","0.0432629535071849","0.0313691896043714","0.0551567174099983"
"8","2009","(0) in school","Male","13","","",""
"8","2009","(0) in school","Female","5","","",""
"8","2009","(1a) inadequately completed","Male","3","","",""
"8","2009","(1a) inadequately completed","Female","","","",""
"8","2009","(1b) general elementary school","Male","21","","",""
"8","2009","(1b) general elementary school","Female","14","","",""
"8","2009","(1c) basic vocational qualification","Male","94","0.0404903290456117","0.0329241274828685","0.0480565306083548"
"8","2009","(1c) basic vocational qualification","Female","38","0.0207372982944278","0.0148027602294088","0.0266718363594468"
"8","2009","(2b) intermediate general qualification","Male","20","","",""
"8","2009","(2b) intermediate general qualification","Female","8","","",""
"8","2009","(2a) intermediate vocational","Male","91","0.0492156174998274","0.0393583914568305","0.0590728435428244"
"8","2009","(2a) intermediate vocational","Female","53","0.0208430720551818","0.0152764101375716","0.0264097339727921"
"8","2009","(2c_gen) general maturity certificate","Male","14","","",""
"8","2009","(2c_gen) general maturity certificate","Female","7","","",""
"8","2009","(2c_voc) vocational maturity certificate","Male","31","0.0480942004480623","0.0305596991890125","0.0656287017071121"
"8","2009","(2c_voc) vocational maturity certificate","Female","13","","",""
"8","2009","(3a) lower tertiary education","Male","31","0.0341029180973942","0.0219375226210178","0.0462683135737705"
"8","2009","(3a) lower tertiary education","Female","21","","",""
"8","2009","(3b) higher tertiary education","Male","64","0.0471602255182829","0.0357676964343432","0.0585527546022226"
"8","2009","(3b) higher tertiary education","Female","21","","",""
"9","2009","(0) in school","Male","3","","",""
"9","2009","(0) in school","Female","","","",""
"9","2009","(1a) inadequately completed","Male","","","",""
"9","2009","(1a) inadequately completed","Female","1","","",""
"9","2009","(1b) general elementary school","Male","3","","",""
"9","2009","(1b) general elementary school","Female","4","","",""
"9","2009","(1c) basic vocational qualification","Male","19","","",""
"9","2009","(1c) basic vocational qualification","Female","2","","",""
"9","2009","(2b) intermediate general qualification","Male","3","","",""
"9","2009","(2b) intermediate general qualification","Female","1","","",""
"9","2009","(2a) intermediate vocational","Male","13","","",""
"9","2009","(2a) intermediate vocational","Female","10","","",""
"9","2009","(2c_gen) general maturity certificate","Male","3","","",""
"9","2009","(2c_gen) general maturity certificate","Female","1","","",""
"9","2009","(2c_voc) vocational maturity certificate","Male","7","","",""
"9","2009","(2c_voc) vocational maturity certificate","Female","1","","",""
"9","2009","(3a) lower tertiary education","Male","7","","",""
"9","2009","(3a) lower tertiary education","Female","2","","",""
"9","2009","(3b) higher tertiary education","Male","7","","",""
"9","2009","(3b) higher tertiary education","Female","3","","",""
"10 Very willing to take risks","2009","(0) in school","Male","","","",""
"10 Very willing to take risks","2009","(0) in school","Female","","","",""
"10 Very willing to take risks","2009","(1a) inadequately completed","Male","","","",""
"10 Very willing to take risks","2009","(1a) inadequately completed","Female","","","",""
"10 Very willing to take risks","2009","(1b) general elementary school","Male","2","","",""
"10 Very willing to take risks","2009","(1b) general elementary school","Female","7","","",""
"10 Very willing to take risks","2009","(1c) basic vocational qualification","Male","11","","",""
"10 Very willing to take risks","2009","(1c) basic vocational qualification","Female","7","","",""
"10 Very willing to take risks","2009","(2b) intermediate general qualification","Male","3","","",""
"10 Very willing to take risks","2009","(2b) intermediate general qualification","Female","2","","",""
"10 Very willing to take risks","2009","(2a) intermediate vocational","Male","12","","",""
"10 Very willing to take risks","2009","(2a) intermediate vocational","Female","5","","",""
"10 Very willing to take risks","2009","(2c_gen) general maturity certificate","Male","2","","",""
"10 Very willing to take risks","2009","(2c_gen) general maturity certificate","Female","2","","",""
"10 Very willing to take risks","2009","(2c_voc) vocational maturity certificate","Male","1","","",""
"10 Very willing to take risks","2009","(2c_voc) vocational maturity certificate","Female","","","",""
"10 Very willing to take risks","2009","(3a) lower tertiary education","Male","2","","",""
"10 Very willing to take risks","2009","(3a) lower tertiary education","Female","","","",""
"10 Very willing to take risks","2009","(3b) higher tertiary education","Male","2","","",""
"10 Very willing to take risks","2009","(3b) higher tertiary education","Female","2","","",""
"0 Not at all Willing to take risks","2010","(0) in school","Male","1","","",""
"0 Not at all Willing to take risks","2010","(0) in school","Female","6","","",""
"0 Not at all Willing to take risks","2010","(1a) inadequately completed","Male","12","","",""
"0 Not at all Willing to take risks","2010","(1a) inadequately completed","Female","30","0.172235305549783","0.120547784954325","0.223922826145241"
"0 Not at all Willing to take risks","2010","(1b) general elementary school","Male","33","0.0635223181365824","0.0441513498626007","0.082893286410564"
"0 Not at all Willing to take risks","2010","(1b) general elementary school","Female","188","0.167453435681112","0.14694251349959","0.187964357862634"
"0 Not at all Willing to take risks","2010","(1c) basic vocational qualification","Male","185","0.0736242066211905","0.0643099428502656","0.0829384703921155"
"0 Not at all Willing to take risks","2010","(1c) basic vocational qualification","Female","277","0.122279459465266","0.109691674046329","0.134867244884204"
"0 Not at all Willing to take risks","2010","(2b) intermediate general qualification","Male","4","","",""
"0 Not at all Willing to take risks","2010","(2b) intermediate general qualification","Female","24","","",""
"0 Not at all Willing to take risks","2010","(2a) intermediate vocational","Male","85","0.028618082311825","0.021999781356759","0.035236383266891"
"0 Not at all Willing to take risks","2010","(2a) intermediate vocational","Female","247","0.07154352110116","0.0632735994059012","0.0798134427964188"
"0 Not at all Willing to take risks","2010","(2c_gen) general maturity certificate","Male","5","","",""
"0 Not at all Willing to take risks","2010","(2c_gen) general maturity certificate","Female","24","","",""
"0 Not at all Willing to take risks","2010","(2c_voc) vocational maturity certificate","Male","24","","",""
"0 Not at all Willing to take risks","2010","(2c_voc) vocational maturity certificate","Female","68","0.0472860038686401","0.0357879100710215","0.0587840976662586"
"0 Not at all Willing to take risks","2010","(3a) lower tertiary education","Male","19","","",""
"0 Not at all Willing to take risks","2010","(3a) lower tertiary education","Female","42","0.0396036561744206","0.0270355420859647","0.0521717702628765"
"0 Not at all Willing to take risks","2010","(3b) higher tertiary education","Male","30","0.0216314570200933","0.0148155572798421","0.0284473567603445"
"0 Not at all Willing to take risks","2010","(3b) higher tertiary education","Female","65","0.0531742067590302","0.0424542858003261","0.0638941277177342"
"1","2010","(0) in school","Male","4","","",""
"1","2010","(0) in school","Female","4","","",""
"1","2010","(1a) inadequately completed","Male","9","","",""
"1","2010","(1a) inadequately completed","Female","15","","",""
"1","2010","(1b) general elementary school","Male","18","","",""
"1","2010","(1b) general elementary school","Female","146","0.149666042607888","0.130069011220262","0.169263073995514"
"1","2010","(1c) basic vocational qualification","Male","152","0.0520437439315588","0.044121959252112","0.0599655286110055"
"1","2010","(1c) basic vocational qualification","Female","194","0.0810807855685088","0.0705927999026155","0.0915687712344021"
"1","2010","(2b) intermediate general qualification","Male","2","","",""
"1","2010","(2b) intermediate general qualification","Female","26","","",""
"1","2010","(2a) intermediate vocational","Male","79","0.0308098756228108","0.023950561323454","0.0376691899221676"
"1","2010","(2a) intermediate vocational","Female","239","0.074659529165218","0.0662256209888157","0.0830934373416202"
"1","2010","(2c_gen) general maturity certificate","Male","12","","",""
"1","2010","(2c_gen) general maturity certificate","Female","28","","",""
"1","2010","(2c_voc) vocational maturity certificate","Male","19","","",""
"1","2010","(2c_voc) vocational maturity certificate","Female","82","0.0568389337602704","0.0442961434641861","0.0693817240563547"
