"plh0204_h","year","hgtyp1hh","regtyp","n","percent","lower_confidence","upper_confidence","value"
"6","2004","Single parent ","Rural Area","45","0.12997843134487","0.095851728535159","0.164105134154582","6"
"6","2004","Couple + C. LE 16 ","Rural Area","169","0.128442768889105","0.109924426583213","0.146961111194996","6"
"7","2004","Couple + C. LE and GT 16","Rural Area","77","0.110215914243628","0.0859541390262152","0.134477689461042","7"
"7","2004","1-pers.-HH","Urban Area","226","0.09530922837782","0.0825855455902825","0.108032911165357","7"
"7","2004","Couple + C. LE and GT 16","Urban Area","150","0.11941991990062","0.100636781267976","0.138203058533263","7"
"7","2004","1-pers.-HH","Rural Area","82","0.0880463699550153","0.0691190719028115","0.106973668007219","7"
"7","2004","Couple + C. GT 16 ","Urban Area","313","0.113566554837675","0.100933171437982","0.126199938237367","7"
"7","2004","Couple + C. GT 16 ","Rural Area","203","0.14084921981257","0.123120559401316","0.158577880223824","7"
"7","2004","(Married) couple without C. ","Urban Area","507","0.0992383420420553","0.0908984347454015","0.107578249338709","7"
"7","2004","(Married) couple without C. ","Rural Area","201","0.0790073537484162","0.0680260674491374","0.0899886400476949","7"
"7","2004","Single parent ","Urban Area","85","0.10497085134075","0.0825350563689089","0.12740664631259","7"
"7","2004","Single parent ","Rural Area","54","0.110662721758077","0.0788260545774477","0.142499388938706","7"
"7","2004","Couple + C. LE 16 ","Urban Area","327","0.119505092591742","0.107490039175328","0.131520146008156","7"
"7","2004","Couple + C. LE 16 ","Rural Area","167","0.119547810060684","0.101591254889447","0.137504365231922","7"
"8","2004","Couple + C. GT 16 ","Urban Area","177","0.0681103931862084","0.0580790217456836","0.0781417646267331","8"
"8","2004","Couple + C. LE 16 ","Rural Area","79","0.0670707909516541","0.0532258731378823","0.0809157087654259","8"
"8","2004","Couple + C. GT 16 ","Rural Area","122","0.0705792002171784","0.0575262535323422","0.0836321469020147","8"
"8","2004","Couple + C. LE and GT 16","Urban Area","95","0.0799632679418399","0.0642526524979533","0.0956738833857264","8"
"8","2004","Couple + C. LE and GT 16","Rural Area","60","0.0933337239919561","0.070796463089514","0.115870984894398","8"
"8","2004","1-pers.-HH","Urban Area","152","0.0700691723550989","0.0590084346721399","0.0811299100380578","8"
"8","2004","1-pers.-HH","Rural Area","57","0.053433927720062","0.0384118317692337","0.0684560236708902","8"
"8","2004","(Married) couple without C. ","Rural Area","128","0.0474268352598742","0.038774115875662","0.0560795546440865","8"
"8","2004","Single parent ","Urban Area","58","0.0947994899333237","0.0733575582232966","0.116241421643351","8"
"8","2004","Single parent ","Rural Area","29","","","","8"
"8","2004","Couple + C. LE 16 ","Urban Area","199","0.07029425102296","0.0608253028923411","0.0797631991535789","8"
"8","2004","(Married) couple without C. ","Urban Area","334","0.0607367071876948","0.0540742286345032","0.0673991857408864","8"
"9","2004","Couple + C. GT 16 ","Urban Area","56","0.0182540910563059","0.012923798571927","0.0235843835406848","9"
"9","2004","Couple + C. GT 16 ","Rural Area","33","0.0162411294425926","0.00979919280837624","0.0226830660768089","9"
"9","2004","Couple + C. LE and GT 16","Rural Area","20","","","","9"
"9","2004","1-pers.-HH","Urban Area","32","0.0116394760224055","0.00699197293653296","0.0162869791082781","9"
"9","2004","1-pers.-HH","Rural Area","10","","","","9"
"9","2004","(Married) couple without C. ","Urban Area","70","0.0140628611586438","0.0107782952190083","0.0173474270982794","9"
"9","2004","(Married) couple without C. ","Rural Area","23","","","","9"
"9","2004","Single parent ","Urban Area","18","","","","9"
"9","2004","Single parent ","Rural Area","9","","","","9"
"9","2004","Couple + C. LE 16 ","Urban Area","50","0.0143271266509953","0.00992548150325456","0.018728771798736","9"
"9","2004","Couple + C. LE 16 ","Rural Area","22","","","","9"
"9","2004","Couple + C. LE and GT 16","Urban Area","27","","","","9"
"0 Not at all Willing to take risks","2005","1-pers.-HH","Rural Area","","","","","0"
"0 Not at all Willing to take risks","2005","(Married) couple without C. ","Urban Area","","","","","0"
"0 Not at all Willing to take risks","2005","(Married) couple without C. ","Rural Area","","","","","0"
"0 Not at all Willing to take risks","2005","Single parent ","Urban Area","","","","","0"
"0 Not at all Willing to take risks","2005","Single parent ","Rural Area","","","","","0"
"0 Not at all Willing to take risks","2005","Couple + C. LE 16 ","Urban Area","","","","","0"
"0 Not at all Willing to take risks","2005","Couple + C. LE 16 ","Rural Area","","","","","0"
"0 Not at all Willing to take risks","2005","Couple + C. GT 16 ","Urban Area","","","","","0"
"0 Not at all Willing to take risks","2005","Couple + C. GT 16 ","Rural Area","","","","","0"
"0 Not at all Willing to take risks","2005","Couple + C. LE and GT 16","Urban Area","","","","","0"
"0 Not at all Willing to take risks","2005","Couple + C. LE and GT 16","Rural Area","","","","","0"
"0 Not at all Willing to take risks","2005","1-pers.-HH","Urban Area","","","","","0"
"1","2005","1-pers.-HH","Rural Area","","","","","1"
"1","2005","(Married) couple without C. ","Urban Area","","","","","1"
"1","2005","(Married) couple without C. ","Rural Area","","","","","1"
"1","2005","Single parent ","Urban Area","","","","","1"
"1","2005","Couple + C. GT 16 ","Urban Area","","","","","1"
"1","2005","Couple + C. GT 16 ","Rural Area","","","","","1"
"1","2005","Couple + C. LE and GT 16","Rural Area","","","","","1"
"1","2005","Couple + C. LE 16 ","Urban Area","","","","","1"
"1","2005","Couple + C. LE 16 ","Rural Area","","","","","1"
"1","2005","Couple + C. LE and GT 16","Urban Area","","","","","1"
"1","2005","1-pers.-HH","Urban Area","","","","","1"
"1","2005","Single parent ","Rural Area","","","","","1"
"10 Very willing to take risks","2005","1-pers.-HH","Rural Area","","","","","10"
"10 Very willing to take risks","2005","Couple + C. LE 16 ","Rural Area","","","","","10"
"10 Very willing to take risks","2005","1-pers.-HH","Urban Area","","","","","10"
"10 Very willing to take risks","2005","(Married) couple without C. ","Urban Area","","","","","10"
"10 Very willing to take risks","2005","(Married) couple without C. ","Rural Area","","","","","10"
"10 Very willing to take risks","2005","Single parent ","Urban Area","","","","","10"
"10 Very willing to take risks","2005","Single parent ","Rural Area","","","","","10"
"10 Very willing to take risks","2005","Couple + C. LE 16 ","Urban Area","","","","","10"
"10 Very willing to take risks","2005","Couple + C. GT 16 ","Urban Area","","","","","10"
"10 Very willing to take risks","2005","Couple + C. GT 16 ","Rural Area","","","","","10"
"10 Very willing to take risks","2005","Couple + C. LE and GT 16","Urban Area","","","","","10"
"10 Very willing to take risks","2005","Couple + C. LE and GT 16","Rural Area","","","","","10"
"2","2005","Couple + C. LE 16 ","Rural Area","","","","","2"
"2","2005","1-pers.-HH","Urban Area","","","","","2"
"2","2005","1-pers.-HH","Rural Area","","","","","2"
"2","2005","(Married) couple without C. ","Urban Area","","","","","2"
"2","2005","Single parent ","Rural Area","","","","","2"
"2","2005","Couple + C. LE 16 ","Urban Area","","","","","2"
"2","2005","(Married) couple without C. ","Rural Area","","","","","2"
"2","2005","Single parent ","Urban Area","","","","","2"
"2","2005","Couple + C. GT 16 ","Urban Area","","","","","2"
"2","2005","Couple + C. LE and GT 16","Rural Area","","","","","2"
"2","2005","Couple + C. GT 16 ","Rural Area","","","","","2"
"2","2005","Couple + C. LE and GT 16","Urban Area","","","","","2"
"3","2005","1-pers.-HH","Rural Area","","","","","3"
"3","2005","(Married) couple without C. ","Urban Area","","","","","3"
"3","2005","(Married) couple without C. ","Rural Area","","","","","3"
"3","2005","Single parent ","Rural Area","","","","","3"
"3","2005","1-pers.-HH","Urban Area","","","","","3"
"3","2005","Single parent ","Urban Area","","","","","3"
"3","2005","Couple + C. LE 16 ","Urban Area","","","","","3"
"3","2005","Couple + C. LE 16 ","Rural Area","","","","","3"
"3","2005","Couple + C. GT 16 ","Urban Area","","","","","3"
"3","2005","Couple + C. GT 16 ","Rural Area","","","","","3"
"3","2005","Couple + C. LE and GT 16","Urban Area","","","","","3"
"3","2005","Couple + C. LE and GT 16","Rural Area","","","","","3"
"4","2005","1-pers.-HH","Rural Area","","","","","4"
"4","2005","(Married) couple without C. ","Rural Area","","","","","4"
"4","2005","Single parent ","Urban Area","","","","","4"
"4","2005","(Married) couple without C. ","Urban Area","","","","","4"
"4","2005","1-pers.-HH","Urban Area","","","","","4"
"4","2005","Couple + C. LE 16 ","Rural Area","","","","","4"
"4","2005","Couple + C. GT 16 ","Urban Area","","","","","4"
"4","2005","Couple + C. GT 16 ","Rural Area","","","","","4"
"4","2005","Couple + C. LE and GT 16","Urban Area","","","","","4"
"4","2005","Couple + C. LE and GT 16","Rural Area","","","","","4"
"4","2005","Single parent ","Rural Area","","","","","4"
"4","2005","Couple + C. LE 16 ","Urban Area","","","","","4"
"5","2005","(Married) couple without C. ","Urban Area","","","","","5"
"5","2005","1-pers.-HH","Urban Area","","","","","5"
"5","2005","1-pers.-HH","Rural Area","","","","","5"
"5","2005","(Married) couple without C. ","Rural Area","","","","","5"
"5","2005","Couple + C. LE and GT 16","Rural Area","","","","","5"
"5","2005","Single parent ","Urban Area","","","","","5"
"5","2005","Single parent ","Rural Area","","","","","5"
"5","2005","Couple + C. LE 16 ","Urban Area","","","","","5"
"5","2005","Couple + C. LE 16 ","Rural Area","","","","","5"
"5","2005","Couple + C. GT 16 ","Urban Area","","","","","5"
"5","2005","Couple + C. GT 16 ","Rural Area","","","","","5"
"5","2005","Couple + C. LE and GT 16","Urban Area","","","","","5"
"6","2005","1-pers.-HH","Rural Area","","","","","6"
"6","2005","Couple + C. LE 16 ","Rural Area","","","","","6"
"6","2005","1-pers.-HH","Urban Area","","","","","6"
"6","2005","(Married) couple without C. ","Urban Area","","","","","6"
"6","2005","Couple + C. LE 16 ","Urban Area","","","","","6"
"6","2005","Couple + C. GT 16 ","Urban Area","","","","","6"
"6","2005","Couple + C. GT 16 ","Rural Area","","","","","6"
"6","2005","Couple + C. LE and GT 16","Urban Area","","","","","6"
"6","2005","Couple + C. LE and GT 16","Rural Area","","","","","6"
"6","2005","(Married) couple without C. ","Rural Area","","","","","6"
"6","2005","Single parent ","Urban Area","","","","","6"
"6","2005","Single parent ","Rural Area","","","","","6"
"7","2005","Couple + C. LE 16 ","Rural Area","","","","","7"
"7","2005","Couple + C. GT 16 ","Urban Area","","","","","7"
"7","2005","Couple + C. LE and GT 16","Rural Area","","","","","7"
"7","2005","Couple + C. GT 16 ","Rural Area","","","","","7"
"7","2005","Couple + C. LE and GT 16","Urban Area","","","","","7"
"7","2005","Couple + C. LE 16 ","Urban Area","","","","","7"
"7","2005","1-pers.-HH","Urban Area","","","","","7"
"7","2005","1-pers.-HH","Rural Area","","","","","7"
"7","2005","(Married) couple without C. ","Urban Area","","","","","7"
"7","2005","(Married) couple without C. ","Rural Area","","","","","7"
"7","2005","Single parent ","Urban Area","","","","","7"
"7","2005","Single parent ","Rural Area","","","","","7"
"8","2005","Single parent ","Rural Area","","","","","8"
"8","2005","Couple + C. LE 16 ","Urban Area","","","","","8"
"8","2005","Couple + C. LE 16 ","Rural Area","","","","","8"
"8","2005","Couple + C. GT 16 ","Urban Area","","","","","8"
"8","2005","1-pers.-HH","Rural Area","","","","","8"
"8","2005","(Married) couple without C. ","Urban Area","","","","","8"
"8","2005","(Married) couple without C. ","Rural Area","","","","","8"
"8","2005","Single parent ","Urban Area","","","","","8"
"8","2005","Couple + C. GT 16 ","Rural Area","","","","","8"
"8","2005","Couple + C. LE and GT 16","Urban Area","","","","","8"
"8","2005","Couple + C. LE and GT 16","Rural Area","","","","","8"
"8","2005","1-pers.-HH","Urban Area","","","","","8"
"9","2005","Couple + C. LE 16 ","Rural Area","","","","","9"
"9","2005","Couple + C. GT 16 ","Urban Area","","","","","9"
"9","2005","(Married) couple without C. ","Rural Area","","","","","9"
"9","2005","Single parent ","Urban Area","","","","","9"
"9","2005","Single parent ","Rural Area","","","","","9"
"9","2005","Couple + C. LE 16 ","Urban Area","","","","","9"
"9","2005","1-pers.-HH","Rural Area","","","","","9"
"9","2005","(Married) couple without C. ","Urban Area","","","","","9"
"9","2005","Couple + C. GT 16 ","Rural Area","","","","","9"
"9","2005","Couple + C. LE and GT 16","Urban Area","","","","","9"
"9","2005","Couple + C. LE and GT 16","Rural Area","","","","","9"
"9","2005","1-pers.-HH","Urban Area","","","","","9"
"0 Not at all Willing to take risks","2006","1-pers.-HH","Rural Area","75","0.0768900820220894","0.0607293989892192","0.0930507650549595","0"
"0 Not at all Willing to take risks","2006","(Married) couple without C. ","Urban Area","300","0.0636164764219777","0.0570499569826008","0.0701829958613545","0"
"0 Not at all Willing to take risks","2006","(Married) couple without C. ","Rural Area","136","0.0592232114688289","0.0500436801791593","0.0684027427584985","0"
"0 Not at all Willing to take risks","2006","Single parent ","Urban Area","35","0.0544947410615457","0.0381068292533023","0.0708826528697891","0"
"0 Not at all Willing to take risks","2006","Single parent ","Rural Area","15","","","","0"
"0 Not at all Willing to take risks","2006","1-pers.-HH","Urban Area","163","0.0824987426466022","0.0712280088187028","0.0937694764745016","0"
"0 Not at all Willing to take risks","2006","Couple + C. LE 16 ","Urban Area","88","0.0387957780626203","0.0314969563072307","0.04609459981801","0"
"0 Not at all Willing to take risks","2006","Couple + C. LE 16 ","Rural Area","30","0.0283344049857281","0.019008375917815","0.0376604340536412","0"
"0 Not at all Willing to take risks","2006","Couple + C. GT 16 ","Urban Area","89","0.046000626027738","0.037270682273802","0.0547305697816739","0"
"0 Not at all Willing to take risks","2006","Couple + C. GT 16 ","Rural Area","50","0.0437794264687231","0.0332153830801536","0.0543434698572927","0"
"0 Not at all Willing to take risks","2006","Couple + C. LE and GT 16","Urban Area","35","0.0459098166888863","0.0327863581896553","0.0590332751881173","0"
"0 Not at all Willing to take risks","2006","Couple + C. LE and GT 16","Rural Area","18","","","","0"
"1","2006","1-pers.-HH","Rural Area","62","0.0671046040853727","0.0519274453718302","0.0822817627989152","1"
"1","2006","(Married) couple without C. ","Urban Area","215","0.0427006164103058","0.0372610471728958","0.0481401856477158","1"
"1","2006","(Married) couple without C. ","Rural Area","122","0.0522765530670095","0.0436203882424889","0.06093271789153","1"
"1","2006","Single parent ","Urban Area","31","0.0371349234215356","0.0234831732853774","0.0507866735576938","1"
"1","2006","Couple + C. LE 16 ","Rural Area","32","0.0226344092402797","0.0142746377182121","0.0309941807623474","1"
"1","2006","Couple + C. GT 16 ","Urban Area","54","0.0267117416887532","0.0199923899631132","0.0334310934143932","1"
"1","2006","Couple + C. GT 16 ","Rural Area","35","0.0238877456021909","0.0160036194304471","0.0317718717739347","1"
"1","2006","Single parent ","Rural Area","12","","","","1"
"1","2006","Couple + C. LE 16 ","Urban Area","87","0.0318633845699176","0.0252249303386341","0.0385018388012011","1"
"1","2006","Couple + C. LE and GT 16","Urban Area","30","0.0341633095643477","0.0227730760695332","0.0455535430591621","1"
"1","2006","1-pers.-HH","Urban Area","132","0.0562433754563363","0.046805138212597","0.0656816127000756","1"
"1","2006","Couple + C. LE and GT 16","Rural Area","12","","","","1"
"10 Very willing to take risks","2006","1-pers.-HH","Rural Area","17","","","","10"
"10 Very willing to take risks","2006","(Married) couple without C. ","Urban Area","55","0.0107570317709592","0.00798165941108969","0.0135324041308287","10"
"10 Very willing to take risks","2006","1-pers.-HH","Urban Area","39","0.0217746508553402","0.0157957651542503","0.0277535365564302","10"
"10 Very willing to take risks","2006","(Married) couple without C. ","Rural Area","26","","","","10"
"10 Very willing to take risks","2006","Single parent ","Urban Area","12","","","","10"
"10 Very willing to take risks","2006","Single parent ","Rural Area","2","","","","10"
"10 Very willing to take risks","2006","Couple + C. LE 16 ","Urban Area","44","0.0190112285980671","0.0138495637721172","0.024172893424017","10"
"10 Very willing to take risks","2006","Couple + C. LE 16 ","Rural Area","14","","","","10"
"10 Very willing to take risks","2006","Couple + C. GT 16 ","Urban Area","26","","","","10"
"10 Very willing to take risks","2006","Couple + C. GT 16 ","Rural Area","24","","","","10"
"10 Very willing to take risks","2006","Couple + C. LE and GT 16","Urban Area","15","","","","10"
"10 Very willing to take risks","2006","Couple + C. LE and GT 16","Rural Area","8","","","","10"
"2","2006","Couple + C. LE 16 ","Rural Area","110","0.0927467741118746","0.0764427439301037","0.109050804293645","2"
"2","2006","1-pers.-HH","Urban Area","212","0.0928967029240999","0.081004735315423","0.104788670532777","2"
"2","2006","1-pers.-HH","Rural Area","105","0.0846148150148777","0.067732850385478","0.101496779644277","2"
"2","2006","Single parent ","Urban Area","54","0.0680158285075977","0.0498387697262643","0.0861928872889312","2"
"2","2006","Single parent ","Rural Area","38","0.0876270722542111","0.0608082625070069","0.114445882001415","2"
"2","2006","Couple + C. LE 16 ","Urban Area","257","0.0917101709698826","0.0808014541767839","0.102618887762981","2"
"2","2006","(Married) couple without C. ","Urban Area","488","0.0964660635907918","0.088523091066436","0.104409036115148","2"
"2","2006","(Married) couple without C. ","Rural Area","261","0.108541758351923","0.0964446892542396","0.120638827449606","2"
"2","2006","Couple + C. GT 16 ","Rural Area","98","0.0652138471537773","0.0524658444626304","0.0779618498449242","2"
"2","2006","Couple + C. LE and GT 16","Urban Area","67","0.0558855903913617","0.0414822559872548","0.0702889247954686","2"
"2","2006","Couple + C. GT 16 ","Urban Area","162","0.0765427114700091","0.0654633212725782","0.0876221016674401","2"
"2","2006","Couple + C. LE and GT 16","Rural Area","37","0.0634917313812905","0.0422662032779682","0.0847172594846128","2"
"3","2006","(Married) couple without C. ","Rural Area","314","0.11798480306546","0.105439466914154","0.130530139216766","3"
"3","2006","Single parent ","Urban Area","84","0.114464751388794","0.0914792935768307","0.137450209200756","3"
"3","2006","Single parent ","Rural Area","40","0.0804599934471669","0.0546606018581572","0.106259385036177","3"
"3","2006","Couple + C. LE 16 ","Urban Area","315","0.108898510754767","0.0971244236353414","0.120672597874193","3"
"3","2006","Couple + C. LE 16 ","Rural Area","171","0.158009359780406","0.137508298577577","0.178510420983236","3"
"3","2006","1-pers.-HH","Urban Area","269","0.11704045293271","0.10387112552515","0.130209780340269","3"
