"plh0204_h","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence"
"3","2004","16-34 y.","general elemantary","105","0.124323171431734","0.102802679974879","0.145843662888589"
"3","2004","16-34 y.","middle vocational","274","0.103230911599908","0.0913960839776094","0.115065739222206"
"3","2004","16-34 y.","vocational + Abi","66","0.152788268142477","0.11939786625214","0.186178670032813"
"3","2004","16-34 y.","higher vocational","34","0.124456137149656","0.0839402723217128","0.1649720019776"
"3","2004","16-34 y.","higher education","75","0.12048212621479","0.0931274053412016","0.147836847088379"
"3","2004","35-65 y.","in school","","","",""
"3","2004","35-65 y.","inadequately","13","","",""
"3","2004","35-65 y.","general elemantary","127","0.13403644057537","0.111815344992354","0.156257536158385"
"3","2004","35-65 y.","middle vocational","820","0.126735730010013","0.118509763404049","0.134961696615976"
"3","2004","35-65 y.","vocational + Abi","90","0.129522481959011","0.102898142347132","0.15614682157089"
"3","2004","35-65 y.","higher vocational","139","0.106000139044794","0.0880673920733431","0.123932886016245"
"3","2004","35-65 y.","higher education","406","0.133046658524727","0.121142903006653","0.144950414042801"
"3","2004","66 and older","in school","","","",""
"3","2004","66 and older","inadequately","3","","",""
"3","2004","66 and older","general elemantary","90","0.10872645988411","0.0867816675885582","0.130671252179662"
"3","2004","66 and older","middle vocational","279","0.145665516500797","0.130071834305737","0.161259198695857"
"3","2004","66 and older","vocational + Abi","9","","",""
"3","2004","66 and older","higher vocational","43","0.158734601964031","0.113882756446671","0.203586447481391"
"3","2004","66 and older","higher education","86","0.157190743399854","0.128655195565085","0.185726291234623"
"4","2004","16-34 y.","in school","59","0.0885068779268827","0.0663454050863642","0.110668350767401"
"4","2004","16-34 y.","inadequately","6","","",""
"4","2004","16-34 y.","general elemantary","77","0.0999746427305801","0.0804097928938612","0.119539492567299"
"4","2004","16-34 y.","middle vocational","257","0.101252880140525","0.0895190664233168","0.112986693857733"
"4","2004","16-34 y.","vocational + Abi","52","0.116561262425427","0.0867798012276911","0.146342723623162"
"4","2004","16-34 y.","higher vocational","30","0.0878624159651463","0.0531160214216397","0.122608810508653"
"4","2004","16-34 y.","higher education","83","0.166112817365772","0.134837346096343","0.197388288635202"
"4","2004","35-65 y.","in school","","","",""
"4","2004","35-65 y.","inadequately","8","","",""
"4","2004","35-65 y.","general elemantary","88","0.0969158457305144","0.0776199154227041","0.116211776038325"
"4","2004","35-65 y.","middle vocational","716","0.108162492231413","0.100482765431524","0.115842219031302"
"4","2004","35-65 y.","vocational + Abi","64","0.0995331483240897","0.0757950884113906","0.123271208236789"
"4","2004","35-65 y.","higher vocational","127","0.0963040086439829","0.0791186643222247","0.113489352965741"
"4","2004","35-65 y.","higher education","348","0.110645681718982","0.0996508447526781","0.121640518685287"
"4","2004","66 and older","in school","","","",""
"4","2004","66 and older","inadequately","2","","",""
"4","2004","66 and older","general elemantary","66","0.0764137035230073","0.0576860783360108","0.0951413287100038"
"4","2004","66 and older","middle vocational","195","0.08941099178776","0.0767981487181874","0.102023834857332"
"4","2004","66 and older","vocational + Abi","10","","",""
"4","2004","66 and older","higher vocational","23","","",""
"4","2004","66 and older","higher education","81","0.114680254299834","0.08969967638877","0.139660832210897"
"5","2004","16-34 y.","in school","142","0.237831506858246","0.204611967878975","0.271051045837517"
"5","2004","16-34 y.","inadequately","11","","",""
"5","2004","16-34 y.","general elemantary","192","0.211390573605062","0.184760154186905","0.238020993023218"
"5","2004","16-34 y.","middle vocational","567","0.233746432658348","0.217284702020607","0.25020816329609"
"5","2004","16-34 y.","vocational + Abi","97","0.222393826925149","0.183799641812271","0.260988012038027"
"5","2004","16-34 y.","higher vocational","52","0.22250180142162","0.171451952369654","0.273551650473585"
"5","2004","16-34 y.","higher education","103","0.205461862524994","0.171509372873639","0.23941435217635"
"5","2004","35-65 y.","in school","","","",""
"5","2004","35-65 y.","inadequately","17","","",""
"5","2004","35-65 y.","general elemantary","168","0.16716080666419","0.142824648323776","0.191496965004605"
"5","2004","35-65 y.","middle vocational","1539","0.250235406764958","0.239525112461898","0.260945701068018"
"5","2004","35-65 y.","vocational + Abi","133","0.2456002694947","0.211469768149966","0.279730770839433"
"5","2004","35-65 y.","higher vocational","257","0.243279308755521","0.218284761828602","0.26827385568244"
"5","2004","35-65 y.","higher education","652","0.21226179441658","0.19792965511076","0.2265939337224"
"5","2004","66 and older","in school","","","",""
"5","2004","66 and older","inadequately","5","","",""
"5","2004","66 and older","general elemantary","115","0.146850778656017","0.121898571331613","0.171802985980421"
"5","2004","66 and older","middle vocational","385","0.189810695127016","0.172476250697732","0.207145139556301"
"5","2004","66 and older","vocational + Abi","14","","",""
"5","2004","66 and older","higher vocational","62","0.259679492553349","0.205864074588674","0.313494910518025"
"5","2004","66 and older","higher education","149","0.228700127523142","0.195773070520283","0.261627184526001"
"6","2004","16-34 y.","in school","94","0.11849911845918","0.0932816000439533","0.143716636874407"
"6","2004","16-34 y.","inadequately","5","","",""
"6","2004","16-34 y.","general elemantary","109","0.0942555754944037","0.0751983103994327","0.113312840589375"
"6","2004","16-34 y.","middle vocational","332","0.140274315225238","0.126766479508092","0.153782150942384"
"6","2004","16-34 y.","vocational + Abi","72","0.138050633112942","0.106036574147645","0.17006469207824"
"6","2004","16-34 y.","higher vocational","27","","",""
"6","2004","16-34 y.","higher education","77","0.175862897654586","0.143871332598681","0.207854462710492"
"6","2004","35-65 y.","in school","","","",""
"6","2004","35-65 y.","inadequately","6","","",""
"6","2004","35-65 y.","general elemantary","59","0.0572408320490402","0.0420892644742569","0.0723923996238234"
"6","2004","35-65 y.","middle vocational","645","0.0966160795290475","0.0893109916524843","0.103921167405611"
"6","2004","35-65 y.","vocational + Abi","75","0.121948335494353","0.0960020340390131","0.147894636949692"
"6","2004","35-65 y.","higher vocational","149","0.147189749018755","0.126550691280736","0.167828806756774"
"6","2004","35-65 y.","higher education","419","0.126557290697243","0.11490409749197","0.138210483902516"
"6","2004","66 and older","in school","","","",""
"6","2004","66 and older","inadequately","1","","",""
"6","2004","66 and older","general elemantary","24","","",""
"6","2004","66 and older","middle vocational","130","0.0681651963951342","0.0570246332906473","0.0793057594996212"
"6","2004","66 and older","vocational + Abi","11","","",""
"6","2004","66 and older","higher vocational","25","","",""
"6","2004","66 and older","higher education","60","0.0902864586835776","0.0678180806926545","0.112754836674501"
"7","2004","16-34 y.","in school","101","0.160595857141695","0.131948396303695","0.189243317979695"
"7","2004","16-34 y.","inadequately","7","","",""
"7","2004","16-34 y.","general elemantary","123","0.119660772644144","0.0984915386061083","0.14083000668218"
"7","2004","16-34 y.","middle vocational","403","0.152292736878651","0.138316852843226","0.166268620914076"
"7","2004","16-34 y.","vocational + Abi","74","0.184560558459351","0.148556955281939","0.220564161636763"
"7","2004","16-34 y.","higher vocational","39","0.160063074126131","0.115059509476633","0.20506663877563"
"7","2004","16-34 y.","higher education","80","0.145099727048161","0.115503273992589","0.174696180103733"
"7","2004","35-65 y.","in school","","","",""
"7","2004","35-65 y.","inadequately","6","","",""
"7","2004","35-65 y.","general elemantary","35","0.0423883678570652","0.0292475538147197","0.0555291818994108"
"7","2004","35-65 y.","middle vocational","650","0.101232622974849","0.0937741751473345","0.108691070802364"
"7","2004","35-65 y.","vocational + Abi","65","0.101018092507489","0.0771233396270583","0.124912845387919"
"7","2004","35-65 y.","higher vocational","150","0.13168916233696","0.111990465067492","0.151387859606427"
"7","2004","35-65 y.","higher education","496","0.152941230555141","0.140325767038253","0.165556694072029"
"7","2004","66 and older","in school","","","",""
"7","2004","66 and older","inadequately","1","","",""
"7","2004","66 and older","general elemantary","20","","",""
"7","2004","66 and older","middle vocational","82","0.0440535744998003","0.0349823965321804","0.0531247524674202"
"7","2004","66 and older","vocational + Abi","8","","",""
"7","2004","66 and older","higher vocational","10","","",""
"7","2004","66 and older","higher education","64","0.0874221021854889","0.0652782242820662","0.109565980088912"
"8","2004","16-34 y.","in school","75","0.12139088110668","0.0959094217810983","0.146872340432262"
"8","2004","16-34 y.","inadequately","6","","",""
"8","2004","16-34 y.","general elemantary","97","0.116511735680186","0.0955855803644328","0.137437890995938"
"8","2004","16-34 y.","middle vocational","268","0.109355068723881","0.0972159125207308","0.121494224927032"
"8","2004","16-34 y.","vocational + Abi","29","","",""
"8","2004","16-34 y.","higher vocational","24","","",""
"8","2004","16-34 y.","higher education","49","0.0672395682832755","0.0461947026737925","0.0882844338927585"
"8","2004","35-65 y.","in school","","","",""
"8","2004","35-65 y.","inadequately","3","","",""
"8","2004","35-65 y.","general elemantary","31","0.0448754140376514","0.0313721592470608","0.058378668828242"
"8","2004","35-65 y.","middle vocational","364","0.057102333074622","0.0513648189434655","0.0628398472057784"
"8","2004","35-65 y.","vocational + Abi","48","0.0561786471981518","0.0379204445226992","0.0744368498736045"
"8","2004","35-65 y.","higher vocational","94","0.0858840457896423","0.0695617302456724","0.102206361333612"
"8","2004","35-65 y.","higher education","275","0.0799458516644981","0.0704400486346446","0.0894516546943516"
"8","2004","66 and older","in school","","","",""
"8","2004","66 and older","inadequately","","","",""
"8","2004","66 and older","general elemantary","13","","",""
"8","2004","66 and older","middle vocational","58","0.0283352418600636","0.0210006150442298","0.0356698686758975"
"8","2004","66 and older","vocational + Abi","3","","",""
"8","2004","66 and older","higher vocational","12","","",""
"8","2004","66 and older","higher education","52","0.0793226336662773","0.0581360770324852","0.100509190300069"
"9","2004","16-34 y.","in school","33","0.0470412356709128","0.0305212439135704","0.0635612274282552"
"9","2004","16-34 y.","inadequately","1","","",""
"9","2004","16-34 y.","general elemantary","31","0.0364188615676521","0.024200540195429","0.0486371829398752"
"9","2004","16-34 y.","middle vocational","51","0.0159350980003247","0.0110642342539927","0.0208059617466567"
"9","2004","16-34 y.","vocational + Abi","8","","",""
"9","2004","16-34 y.","higher vocational","5","","",""
"9","2004","16-34 y.","higher education","14","","",""
"9","2004","35-65 y.","in school","","","",""
"9","2004","35-65 y.","inadequately","3","","",""
"9","2004","35-65 y.","general elemantary","8","","",""
"9","2004","35-65 y.","middle vocational","93","0.0125524840850498","0.00979960959292998","0.0153053585771697"
"9","2004","35-65 y.","vocational + Abi","15","","",""
"9","2004","35-65 y.","higher vocational","18","","",""
"9","2004","35-65 y.","higher education","69","0.0223743783900884","0.0171906059647541","0.0275581508154227"
"9","2004","66 and older","in school","","","",""
"9","2004","66 and older","inadequately","","","",""
"9","2004","66 and older","general elemantary","4","","",""
"9","2004","66 and older","middle vocational","10","","",""
"9","2004","66 and older","vocational + Abi","1","","",""
"9","2004","66 and older","higher vocational","1","","",""
"9","2004","66 and older","higher education","6","","",""
"10 Very willing to take risks","2004","16-34 y.","in school","11","","",""
"10 Very willing to take risks","2004","16-34 y.","inadequately","2","","",""
"10 Very willing to take risks","2004","16-34 y.","general elemantary","22","","",""
"10 Very willing to take risks","2004","16-34 y.","middle vocational","43","0.014537898845263","0.00988217164258134","0.0191936260479446"
"10 Very willing to take risks","2004","16-34 y.","vocational + Abi","1","","",""
"10 Very willing to take risks","2004","16-34 y.","higher vocational","1","","",""
"10 Very willing to take risks","2004","16-34 y.","higher education","1","","",""
"10 Very willing to take risks","2004","35-65 y.","in school","","","",""
"10 Very willing to take risks","2004","35-65 y.","inadequately","","","",""
"10 Very willing to take risks","2004","35-65 y.","general elemantary","8","","",""
"10 Very willing to take risks","2004","35-65 y.","middle vocational","60","0.00894836502522392","0.00661982049208427","0.0112769095583636"
"10 Very willing to take risks","2004","35-65 y.","vocational + Abi","4","","",""
"10 Very willing to take risks","2004","35-65 y.","higher vocational","5","","",""
"10 Very willing to take risks","2004","35-65 y.","higher education","26","","",""
"10 Very willing to take risks","2004","66 and older","in school","","","",""
"10 Very willing to take risks","2004","66 and older","inadequately","","","",""
"10 Very willing to take risks","2004","66 and older","general elemantary","","","",""
"10 Very willing to take risks","2004","66 and older","middle vocational","8","","",""
"10 Very willing to take risks","2004","66 and older","vocational + Abi","2","","",""
"10 Very willing to take risks","2004","66 and older","higher vocational","2","","",""
"10 Very willing to take risks","2004","66 and older","higher education","7","","",""
"0 Not at all Willing to take risks","2005","16-34 y.","in school","","","",""
"0 Not at all Willing to take risks","2005","16-34 y.","inadequately","","","",""
"0 Not at all Willing to take risks","2005","16-34 y.","general elemantary","","","",""
"0 Not at all Willing to take risks","2005","16-34 y.","middle vocational","","","",""
"0 Not at all Willing to take risks","2005","16-34 y.","vocational + Abi","","","",""
"0 Not at all Willing to take risks","2005","16-34 y.","higher vocational","","","",""
"0 Not at all Willing to take risks","2005","16-34 y.","higher education","","","",""
"0 Not at all Willing to take risks","2005","35-65 y.","in school","","","",""
"0 Not at all Willing to take risks","2005","35-65 y.","inadequately","","","",""
"0 Not at all Willing to take risks","2005","35-65 y.","general elemantary","","","",""
"0 Not at all Willing to take risks","2005","35-65 y.","middle vocational","","","",""
"0 Not at all Willing to take risks","2005","35-65 y.","vocational + Abi","","","",""
"0 Not at all Willing to take risks","2005","35-65 y.","higher vocational","","","",""
"0 Not at all Willing to take risks","2005","35-65 y.","higher education","","","",""
"0 Not at all Willing to take risks","2005","66 and older","in school","","","",""
"0 Not at all Willing to take risks","2005","66 and older","inadequately","","","",""
"0 Not at all Willing to take risks","2005","66 and older","general elemantary","","","",""
"0 Not at all Willing to take risks","2005","66 and older","middle vocational","","","",""
"0 Not at all Willing to take risks","2005","66 and older","vocational + Abi","","","",""
"0 Not at all Willing to take risks","2005","66 and older","higher vocational","","","",""
"0 Not at all Willing to take risks","2005","66 and older","higher education","","","",""
"1","2005","16-34 y.","in school","","","",""
"1","2005","16-34 y.","inadequately","","","",""
"1","2005","16-34 y.","general elemantary","","","",""
"1","2005","16-34 y.","middle vocational","","","",""
"1","2005","16-34 y.","vocational + Abi","","","",""
"1","2005","16-34 y.","higher vocational","","","",""
"1","2005","16-34 y.","higher education","","","",""
"1","2005","35-65 y.","in school","","","",""
"1","2005","35-65 y.","inadequately","","","",""
"1","2005","35-65 y.","general elemantary","","","",""
"1","2005","35-65 y.","middle vocational","","","",""
"1","2005","35-65 y.","vocational + Abi","","","",""
"1","2005","35-65 y.","higher vocational","","","",""
"1","2005","35-65 y.","higher education","","","",""
"1","2005","66 and older","in school","","","",""
"1","2005","66 and older","inadequately","","","",""
"1","2005","66 and older","general elemantary","","","",""
"1","2005","66 and older","middle vocational","","","",""
"1","2005","66 and older","vocational + Abi","","","",""
"1","2005","66 and older","higher vocational","","","",""
"1","2005","66 and older","higher education","","","",""
"2","2005","16-34 y.","in school","","","",""
"2","2005","16-34 y.","inadequately","","","",""
"2","2005","16-34 y.","general elemantary","","","",""
"2","2005","16-34 y.","middle vocational","","","",""
"2","2005","16-34 y.","vocational + Abi","","","",""
"2","2005","16-34 y.","higher vocational","","","",""
"2","2005","16-34 y.","higher education","","","",""
"2","2005","35-65 y.","in school","","","",""
"2","2005","35-65 y.","inadequately","","","",""
"2","2005","35-65 y.","general elemantary","","","",""
"2","2005","35-65 y.","middle vocational","","","",""
"2","2005","35-65 y.","vocational + Abi","","","",""
"2","2005","35-65 y.","higher vocational","","","",""
"2","2005","35-65 y.","higher education","","","",""
"2","2005","66 and older","in school","","","",""
"2","2005","66 and older","inadequately","","","",""
"2","2005","66 and older","general elemantary","","","",""
"2","2005","66 and older","middle vocational","","","",""
"2","2005","66 and older","vocational + Abi","","","",""
"2","2005","66 and older","higher vocational","","","",""
"2","2005","66 and older","higher education","","","",""
"3","2005","16-34 y.","in school","","","",""
"3","2005","16-34 y.","inadequately","","","",""
"3","2005","16-34 y.","general elemantary","","","",""
"3","2005","16-34 y.","middle vocational","","","",""
"3","2005","16-34 y.","vocational + Abi","","","",""
"3","2005","16-34 y.","higher vocational","","","",""
"3","2005","16-34 y.","higher education","","","",""
"3","2005","35-65 y.","in school","","","",""
"3","2005","35-65 y.","inadequately","","","",""
"3","2005","35-65 y.","general elemantary","","","",""
"3","2005","35-65 y.","middle vocational","","","",""
"3","2005","35-65 y.","vocational + Abi","","","",""
"3","2005","35-65 y.","higher vocational","","","",""
"3","2005","35-65 y.","higher education","","","",""
"3","2005","66 and older","in school","","","",""
"3","2005","66 and older","inadequately","","","",""
"3","2005","66 and older","general elemantary","","","",""
"3","2005","66 and older","middle vocational","","","",""
"3","2005","66 and older","vocational + Abi","","","",""
"3","2005","66 and older","higher vocational","","","",""
"3","2005","66 and older","higher education","","","",""
"4","2005","16-34 y.","in school","","","",""
"4","2005","16-34 y.","inadequately","","","",""
"4","2005","16-34 y.","general elemantary","","","",""
"4","2005","16-34 y.","middle vocational","","","",""
"4","2005","16-34 y.","vocational + Abi","","","",""
"4","2005","16-34 y.","higher vocational","","","",""
"4","2005","16-34 y.","higher education","","","",""
"4","2005","35-65 y.","in school","","","",""
"4","2005","35-65 y.","inadequately","","","",""
"4","2005","35-65 y.","general elemantary","","","",""
"4","2005","35-65 y.","middle vocational","","","",""
"4","2005","35-65 y.","vocational + Abi","","","",""
"4","2005","35-65 y.","higher vocational","","","",""
"4","2005","35-65 y.","higher education","","","",""
"4","2005","66 and older","in school","","","",""
"4","2005","66 and older","inadequately","","","",""
"4","2005","66 and older","general elemantary","","","",""
"4","2005","66 and older","middle vocational","","","",""
"4","2005","66 and older","vocational + Abi","","","",""
"4","2005","66 and older","higher vocational","","","",""
"4","2005","66 and older","higher education","","","",""
"5","2005","16-34 y.","in school","","","",""
"5","2005","16-34 y.","inadequately","","","",""
"5","2005","16-34 y.","general elemantary","","","",""
"5","2005","16-34 y.","middle vocational","","","",""
"5","2005","16-34 y.","vocational + Abi","","","",""
"5","2005","16-34 y.","higher vocational","","","",""
"5","2005","16-34 y.","higher education","","","",""
"5","2005","35-65 y.","in school","","","",""
"5","2005","35-65 y.","inadequately","","","",""
"5","2005","35-65 y.","general elemantary","","","",""
"5","2005","35-65 y.","middle vocational","","","",""
"5","2005","35-65 y.","vocational + Abi","","","",""
"5","2005","35-65 y.","higher vocational","","","",""
"5","2005","35-65 y.","higher education","","","",""
"5","2005","66 and older","in school","","","",""
"5","2005","66 and older","inadequately","","","",""
"5","2005","66 and older","general elemantary","","","",""
"5","2005","66 and older","middle vocational","","","",""
"5","2005","66 and older","vocational + Abi","","","",""
"5","2005","66 and older","higher vocational","","","",""
"5","2005","66 and older","higher education","","","",""
"6","2005","16-34 y.","in school","","","",""
"6","2005","16-34 y.","inadequately","","","",""
"6","2005","16-34 y.","general elemantary","","","",""
"6","2005","16-34 y.","middle vocational","","","",""
"6","2005","16-34 y.","vocational + Abi","","","",""
"6","2005","16-34 y.","higher vocational","","","",""
"6","2005","16-34 y.","higher education","","","",""
"6","2005","35-65 y.","in school","","","",""
"6","2005","35-65 y.","inadequately","","","",""
"6","2005","35-65 y.","general elemantary","","","",""
"6","2005","35-65 y.","middle vocational","","","",""
"6","2005","35-65 y.","vocational + Abi","","","",""
"6","2005","35-65 y.","higher vocational","","","",""
"6","2005","35-65 y.","higher education","","","",""
"6","2005","66 and older","in school","","","",""
"6","2005","66 and older","inadequately","","","",""
"6","2005","66 and older","general elemantary","","","",""
"6","2005","66 and older","middle vocational","","","",""
"6","2005","66 and older","vocational + Abi","","","",""
"6","2005","66 and older","higher vocational","","","",""
"6","2005","66 and older","higher education","","","",""
"7","2005","16-34 y.","in school","","","",""
"7","2005","16-34 y.","inadequately","","","",""
"7","2005","16-34 y.","general elemantary","","","",""
"7","2005","16-34 y.","middle vocational","","","",""
"7","2005","16-34 y.","vocational + Abi","","","",""
"7","2005","16-34 y.","higher vocational","","","",""
"7","2005","16-34 y.","higher education","","","",""
"7","2005","35-65 y.","in school","","","",""
"7","2005","35-65 y.","inadequately","","","",""
"7","2005","35-65 y.","general elemantary","","","",""
"7","2005","35-65 y.","middle vocational","","","",""
"7","2005","35-65 y.","vocational + Abi","","","",""
"7","2005","35-65 y.","higher vocational","","","",""
"7","2005","35-65 y.","higher education","","","",""
"7","2005","66 and older","in school","","","",""
"7","2005","66 and older","inadequately","","","",""
"7","2005","66 and older","general elemantary","","","",""
"7","2005","66 and older","middle vocational","","","",""
"7","2005","66 and older","vocational + Abi","","","",""
"7","2005","66 and older","higher vocational","","","",""
"7","2005","66 and older","higher education","","","",""
"8","2005","16-34 y.","in school","","","",""
"8","2005","16-34 y.","inadequately","","","",""
"8","2005","16-34 y.","general elemantary","","","",""
"8","2005","16-34 y.","middle vocational","","","",""
"8","2005","16-34 y.","vocational + Abi","","","",""
"8","2005","16-34 y.","higher vocational","","","",""
"8","2005","16-34 y.","higher education","","","",""
"8","2005","35-65 y.","in school","","","",""
"8","2005","35-65 y.","inadequately","","","",""
"8","2005","35-65 y.","general elemantary","","","",""
"8","2005","35-65 y.","middle vocational","","","",""
"8","2005","35-65 y.","vocational + Abi","","","",""
"8","2005","35-65 y.","higher vocational","","","",""
"8","2005","35-65 y.","higher education","","","",""
"8","2005","66 and older","in school","","","",""
"8","2005","66 and older","inadequately","","","",""
"8","2005","66 and older","general elemantary","","","",""
"8","2005","66 and older","middle vocational","","","",""
"8","2005","66 and older","vocational + Abi","","","",""
"8","2005","66 and older","higher vocational","","","",""
"8","2005","66 and older","higher education","","","",""
"9","2005","16-34 y.","in school","","","",""
"9","2005","16-34 y.","inadequately","","","",""
"9","2005","16-34 y.","general elemantary","","","",""
"9","2005","16-34 y.","middle vocational","","","",""
"9","2005","16-34 y.","vocational + Abi","","","",""
"9","2005","16-34 y.","higher vocational","","","",""
"9","2005","16-34 y.","higher education","","","",""
"9","2005","35-65 y.","in school","","","",""
"9","2005","35-65 y.","inadequately","","","",""
"9","2005","35-65 y.","general elemantary","","","",""
"9","2005","35-65 y.","middle vocational","","","",""
"9","2005","35-65 y.","vocational + Abi","","","",""
"9","2005","35-65 y.","higher vocational","","","",""
"9","2005","35-65 y.","higher education","","","",""
"9","2005","66 and older","in school","","","",""
"9","2005","66 and older","inadequately","","","",""
"9","2005","66 and older","general elemantary","","","",""
"9","2005","66 and older","middle vocational","","","",""
"9","2005","66 and older","vocational + Abi","","","",""
"9","2005","66 and older","higher vocational","","","",""
"9","2005","66 and older","higher education","","","",""
"10 Very willing to take risks","2005","16-34 y.","in school","","","",""
"10 Very willing to take risks","2005","16-34 y.","inadequately","","","",""
"10 Very willing to take risks","2005","16-34 y.","general elemantary","","","",""
"10 Very willing to take risks","2005","16-34 y.","middle vocational","","","",""
"10 Very willing to take risks","2005","16-34 y.","vocational + Abi","","","",""
"10 Very willing to take risks","2005","16-34 y.","higher vocational","","","",""
"10 Very willing to take risks","2005","16-34 y.","higher education","","","",""
"10 Very willing to take risks","2005","35-65 y.","in school","","","",""
"10 Very willing to take risks","2005","35-65 y.","inadequately","","","",""
"10 Very willing to take risks","2005","35-65 y.","general elemantary","","","",""
