"plh0204_h","year","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"3","2004","Couple + C. GT 16 ","474","0.123161512194362","0.11285048892401","0.133472535464715"
"3","2004","Couple + C. LE and GT 16","218","0.117463869874642","0.102527420193623","0.13240031955566"
"4","2004","1-pers.-HH","281","0.0982527040826428","0.0874323803315173","0.109073027833768"
"4","2004","(Married) couple without C. ","816","0.104145467281082","0.0971168755571764","0.111174059004988"
"4","2004","Single parent ","107","0.0887232617645744","0.0718430172184198","0.105603506310729"
"4","2004","Couple + C. LE 16 ","496","0.121164496391467","0.111119548079965","0.131209444702969"
"4","2004","Couple + C. GT 16 ","401","0.101957284472551","0.0924630033762055","0.111451565568896"
"4","2004","Couple + C. LE and GT 16","157","0.0858838367008588","0.0728855714975277","0.0988821019041899"
"5","2004","1-pers.-HH","615","0.210580692181792","0.195759309466024","0.225402074897561"
"5","2004","(Married) couple without C. ","1584","0.222829414275794","0.213253641777344","0.232405186774243"
"5","2004","Single parent ","243","0.220326993823411","0.195721904517391","0.24493208312943"
"5","2004","Couple + C. LE 16 ","897","0.226323848943741","0.213442807313087","0.239204890574396"
"5","2004","Couple + C. GT 16 ","850","0.212650104345662","0.199811401542558","0.225488807148766"
"5","2004","Couple + C. LE and GT 16","406","0.240909949047533","0.22107171551679","0.260748182578275"
"6","2004","1-pers.-HH","268","0.0904555635773502","0.0800286643106852","0.100882462844015"
"6","2004","(Married) couple without C. ","712","0.0966587087173172","0.0898592270343283","0.103458190400306"
"6","2004","Single parent ","119","0.110203141302868","0.0916132323305339","0.128793050275201"
"6","2004","Couple + C. LE 16 ","503","0.123574223514758","0.113443796896656","0.133704650132859"
"6","2004","Couple + C. GT 16 ","490","0.118117086718975","0.107990425388354","0.128243748049595"
"6","2004","Couple + C. LE and GT 16","228","0.110744587380463","0.096186527744032","0.125302647016894"
"7","2004","1-pers.-HH","308","0.0933524399046485","0.0827767755144571","0.10392810429484"
"7","2004","(Married) couple without C. ","708","0.0929552036219495","0.0862736016013065","0.0996368056425924"
"7","2004","Single parent ","139","0.106664620449663","0.0883392693031791","0.124989971596146"
"7","2004","Couple + C. LE 16 ","494","0.119517654967188","0.109531861565682","0.129503448368694"
"7","2004","Couple + C. GT 16 ","516","0.123544746300629","0.113219950437201","0.133869542164057"
"7","2004","Couple + C. LE and GT 16","227","0.11611065276382","0.101249107656276","0.130972197871364"
"8","2004","1-pers.-HH","209","0.0655872379629842","0.0565880229798188","0.0745864529461495"
"8","2004","(Married) couple without C. ","462","0.0566030600092883","0.0512856938253124","0.0619204261932641"
"8","2004","Single parent ","87","0.0857050566578544","0.0690869621632357","0.102323151152473"
"8","2004","Couple + C. LE 16 ","278","0.069346294211512","0.0615262014754218","0.0771663869476021"
"8","2004","Couple + C. GT 16 ","299","0.0690133192479686","0.0610601055802821","0.0769665329156551"
"8","2004","Couple + C. LE and GT 16","155","0.0847705673351276","0.0718489607371269","0.0976921739331282"
"9","2004","1-pers.-HH","42","0.0109736870714787","0.00718659569589618","0.0147607784470613"
"9","2004","(Married) couple without C. ","93","0.0125963215212433","0.0100300735338628","0.0151625695086238"
"9","2004","Single parent ","27","","",""
"9","2004","Couple + C. LE 16 ","72","0.0145444073707932","0.0108591080835854","0.018229706658001"
"9","2004","Couple + C. GT 16 ","89","0.0175178830499512","0.0134015775732223","0.0216341885266802"
"9","2004","Couple + C. LE and GT 16","47","0.0253804494223287","0.0180842584247846","0.0326766404198728"
"10 Very willing to take risks","2004","1-pers.-HH","25","","",""
"10 Very willing to take risks","2004","(Married) couple without C. ","58","0.00866820664453371","0.00653514440309812","0.0108012688859693"
"10 Very willing to take risks","2004","Single parent ","16","","",""
"10 Very willing to take risks","2004","Couple + C. LE 16 ","39","0.00907155400470879","0.00615299678802817","0.0119901112213894"
"10 Very willing to take risks","2004","Couple + C. GT 16 ","28","","",""
"10 Very willing to take risks","2004","Couple + C. LE and GT 16","35","0.0172959044966106","0.0112479014246792","0.023343907568542"
"0 Not at all Willing to take risks","2005","1-pers.-HH","","","",""
"0 Not at all Willing to take risks","2005","(Married) couple without C. ","","","",""
"0 Not at all Willing to take risks","2005","Single parent ","","","",""
"0 Not at all Willing to take risks","2005","Couple + C. LE 16 ","","","",""
"0 Not at all Willing to take risks","2005","Couple + C. GT 16 ","","","",""
"0 Not at all Willing to take risks","2005","Couple + C. LE and GT 16","","","",""
"1","2005","1-pers.-HH","","","",""
"1","2005","(Married) couple without C. ","","","",""
"1","2005","Single parent ","","","",""
"1","2005","Couple + C. LE 16 ","","","",""
"1","2005","Couple + C. GT 16 ","","","",""
"1","2005","Couple + C. LE and GT 16","","","",""
"2","2005","1-pers.-HH","","","",""
"2","2005","(Married) couple without C. ","","","",""
"2","2005","Single parent ","","","",""
"2","2005","Couple + C. LE 16 ","","","",""
"2","2005","Couple + C. GT 16 ","","","",""
"2","2005","Couple + C. LE and GT 16","","","",""
"3","2005","1-pers.-HH","","","",""
"3","2005","(Married) couple without C. ","","","",""
"3","2005","Single parent ","","","",""
"3","2005","Couple + C. LE 16 ","","","",""
"3","2005","Couple + C. GT 16 ","","","",""
"3","2005","Couple + C. LE and GT 16","","","",""
"4","2005","1-pers.-HH","","","",""
"4","2005","(Married) couple without C. ","","","",""
"4","2005","Single parent ","","","",""
"4","2005","Couple + C. LE 16 ","","","",""
"4","2005","Couple + C. GT 16 ","","","",""
"4","2005","Couple + C. LE and GT 16","","","",""
"5","2005","1-pers.-HH","","","",""
"5","2005","(Married) couple without C. ","","","",""
"5","2005","Single parent ","","","",""
"5","2005","Couple + C. LE 16 ","","","",""
"5","2005","Couple + C. GT 16 ","","","",""
"5","2005","Couple + C. LE and GT 16","","","",""
"6","2005","1-pers.-HH","","","",""
"6","2005","(Married) couple without C. ","","","",""
"6","2005","Single parent ","","","",""
"6","2005","Couple + C. LE 16 ","","","",""
"6","2005","Couple + C. GT 16 ","","","",""
"6","2005","Couple + C. LE and GT 16","","","",""
"7","2005","1-pers.-HH","","","",""
"7","2005","(Married) couple without C. ","","","",""
"7","2005","Single parent ","","","",""
"7","2005","Couple + C. LE 16 ","","","",""
"7","2005","Couple + C. GT 16 ","","","",""
"7","2005","Couple + C. LE and GT 16","","","",""
"8","2005","1-pers.-HH","","","",""
"8","2005","(Married) couple without C. ","","","",""
"8","2005","Single parent ","","","",""
"8","2005","Couple + C. LE 16 ","","","",""
"8","2005","Couple + C. GT 16 ","","","",""
"8","2005","Couple + C. LE and GT 16","","","",""
"9","2005","1-pers.-HH","","","",""
"9","2005","(Married) couple without C. ","","","",""
"9","2005","Single parent ","","","",""
"9","2005","Couple + C. LE 16 ","","","",""
"9","2005","Couple + C. GT 16 ","","","",""
"9","2005","Couple + C. LE and GT 16","","","",""
"10 Very willing to take risks","2005","1-pers.-HH","","","",""
"10 Very willing to take risks","2005","(Married) couple without C. ","","","",""
"10 Very willing to take risks","2005","Single parent ","","","",""
"10 Very willing to take risks","2005","Couple + C. LE 16 ","","","",""
"10 Very willing to take risks","2005","Couple + C. GT 16 ","","","",""
"10 Very willing to take risks","2005","Couple + C. LE and GT 16","","","",""
"0 Not at all Willing to take risks","2006","1-pers.-HH","238","0.080877517862678","0.0716213539661948","0.0901336817591611"
"0 Not at all Willing to take risks","2006","(Married) couple without C. ","436","0.0622417751130042","0.0568963445711205","0.067587205654888"
"0 Not at all Willing to take risks","2006","Single parent ","50","0.0530124054321416","0.0401408064381875","0.0658840044260956"
"0 Not at all Willing to take risks","2006","Couple + C. LE 16 ","118","0.0357157025431167","0.0298950762347854","0.0415363288514479"
"0 Not at all Willing to take risks","2006","Couple + C. GT 16 ","139","0.0451689446102867","0.0384344269766315","0.0519034622439419"
"0 Not at all Willing to take risks","2006","Couple + C. LE and GT 16","53","0.0500054560339116","0.0389162515422941","0.0610946605255291"
"1","2006","1-pers.-HH","194","0.0593828938219694","0.0513593256060711","0.0674064620378677"
"1","2006","(Married) couple without C. ","337","0.0456970331520692","0.0410765924167415","0.0503174738873968"
"1","2006","Single parent ","43","0.0329562179740149","0.0227005641588357","0.0432118717891941"
"1","2006","Couple + C. LE 16 ","119","0.0291461560785918","0.0238701517611858","0.0344221603959977"
"1","2006","Couple + C. GT 16 ","89","0.0256543558007465","0.0205273910005463","0.0307813206009467"
"1","2006","Couple + C. LE and GT 16","42","0.0370628660392007","0.0274511793017003","0.046674552776701"
"2","2006","1-pers.-HH","317","0.0905027620467662","0.0807626928281199","0.100242831265412"
"2","2006","(Married) couple without C. ","749","0.100244682356544","0.0935997716738778","0.106889593039211"
"2","2006","Single parent ","92","0.0747514902929535","0.0596433598547502","0.0898596207311568"
"2","2006","Couple + C. LE 16 ","367","0.0920153714380833","0.0829495531104285","0.101081189765738"
"2","2006","Couple + C. GT 16 ","260","0.072300856705363","0.0639024180497688","0.0806992953609572"
"2","2006","Couple + C. LE and GT 16","104","0.0582579212549901","0.0463407104802894","0.0701751320296908"
"3","2006","1-pers.-HH","408","0.124715158698345","0.113498467604801","0.135931849791889"
"3","2006","(Married) couple without C. ","978","0.121133589958685","0.11391437469311","0.12835280522426"
"3","2006","Single parent ","124","0.102785504955112","0.0853399142819246","0.1202310956283"
"3","2006","Couple + C. LE 16 ","486","0.123357905588896","0.113043784498222","0.13367202667957"
"3","2006","Couple + C. GT 16 ","427","0.110472749110406","0.100307208858294","0.120638289362518"
"3","2006","Couple + C. LE and GT 16","167","0.0974245178771203","0.0823373737488015","0.112511662005439"
"4","2006","1-pers.-HH","325","0.0980377440349329","0.0879423965795711","0.108133091490295"
"4","2006","(Married) couple without C. ","864","0.10886586616185","0.101974367591216","0.115757364732484"
"4","2006","Single parent ","96","0.0787269388330564","0.0632556152523022","0.0941982624138105"
"4","2006","Couple + C. LE 16 ","401","0.107114559401127","0.0974148282844842","0.11681429051777"
"4","2006","Couple + C. GT 16 ","383","0.106517314402385","0.0965132511390458","0.116521377665723"
"4","2006","Couple + C. LE and GT 16","150","0.106122462287206","0.0904522885495166","0.121792636024896"
"5","2006","1-pers.-HH","743","0.217088737708875","0.203092692032813","0.231084783384937"
"5","2006","(Married) couple without C. ","1873","0.241661797386962","0.232190014538448","0.251133580235476"
"5","2006","Single parent ","302","0.254891782575853","0.229856113945061","0.279927451206645"
"5","2006","Couple + C. LE 16 ","877","0.22647023123436","0.213342742640363","0.239597719828358"
"5","2006","Couple + C. GT 16 ","888","0.250710728779851","0.236655611570706","0.264765845988996"
"5","2006","Couple + C. LE and GT 16","339","0.227128854061278","0.205812111401414","0.248445596721141"
"6","2006","1-pers.-HH","341","0.107510317279041","0.0969941591440464","0.118026475414036"
"6","2006","(Married) couple without C. ","931","0.114238218881385","0.107200037659065","0.121276400103705"
"6","2006","Single parent ","139","0.108760949607711","0.0908752801695508","0.126646619045871"
"6","2006","Couple + C. LE 16 ","478","0.122382704603191","0.112103720794916","0.132661688411465"
"6","2006","Couple + C. GT 16 ","468","0.122547926237607","0.111914139639445","0.13318171283577"
"6","2006","Couple + C. LE and GT 16","197","0.111572036409061","0.0955536070507294","0.127590465767393"
"7","2006","1-pers.-HH","384","0.106944050240144","0.0964522966485128","0.117435803831776"
"7","2006","(Married) couple without C. ","879","0.106119582827271","0.0993050867913505","0.112934078863192"
"7","2006","Single parent ","159","0.144335381132006","0.124146614411266","0.164524147852746"
"7","2006","Couple + C. LE 16 ","540","0.131774814718086","0.121165924169487","0.142383705266685"
"7","2006","Couple + C. GT 16 ","520","0.131853489693711","0.120882000464503","0.142824978922919"
"7","2006","Couple + C. LE and GT 16","195","0.12748394342315","0.110515359569521","0.14445252727678"
"8","2006","1-pers.-HH","273","0.0817478673425396","0.0724464394683083","0.0910492952167708"
"8","2006","(Married) couple without C. ","581","0.0726908845378327","0.0669464338459645","0.0784353352297008"
"8","2006","Single parent ","104","0.0998197694148409","0.0825993146036835","0.117040224225998"
"8","2006","Couple + C. LE 16 ","381","0.0910802669252664","0.0820559885144064","0.100104545336126"
"8","2006","Couple + C. GT 16 ","336","0.0896968087806888","0.080430542342626","0.0989630752187516"
"8","2006","Couple + C. LE and GT 16","166","0.130824683118746","0.113668144247309","0.147981221990182"
"9","2006","1-pers.-HH","54","0.012733980300949","0.00892744715552751","0.0165405134463705"
"9","2006","(Married) couple without C. ","138","0.0161940330218923","0.0134013059103452","0.0189867601334393"
"9","2006","Single parent ","41","0.0371573427327073","0.0262912955520762","0.0480233899133383"
"9","2006","Couple + C. LE 16 ","80","0.0241441298904126","0.0193297961772885","0.0289584636035367"
"9","2006","Couple + C. GT 16 ","93","0.0288198688448383","0.0233946264183821","0.0342451112712945"
"9","2006","Couple + C. LE and GT 16","48","0.0299260451070157","0.0212572602257045","0.0385948299883269"
"10 Very willing to take risks","2006","1-pers.-HH","56","0.0204589706637591","0.0156529720650475","0.0252649692624708"
"10 Very willing to take risks","2006","(Married) couple without C. ","81","0.0109125366025045","0.00861386743785997","0.013211205767149"
"10 Very willing to take risks","2006","Single parent ","14","","",""
"10 Very willing to take risks","2006","Couple + C. LE 16 ","58","0.016798157578869","0.0127673715996209","0.0208289435581172"
"10 Very willing to take risks","2006","Couple + C. GT 16 ","50","0.0162569570341167","0.012156014148041","0.0203578999201923"
"10 Very willing to take risks","2006","Couple + C. LE and GT 16","23","","",""
"0 Not at all Willing to take risks","2007","1-pers.-HH","","","",""
"0 Not at all Willing to take risks","2007","(Married) couple without C. ","","","",""
"0 Not at all Willing to take risks","2007","Single parent ","","","",""
"0 Not at all Willing to take risks","2007","Couple + C. LE 16 ","","","",""
"0 Not at all Willing to take risks","2007","Couple + C. GT 16 ","","","",""
"0 Not at all Willing to take risks","2007","Couple + C. LE and GT 16","","","",""
"1","2007","1-pers.-HH","","","",""
"1","2007","(Married) couple without C. ","","","",""
"1","2007","Single parent ","","","",""
"1","2007","Couple + C. LE 16 ","","","",""
"1","2007","Couple + C. GT 16 ","","","",""
"1","2007","Couple + C. LE and GT 16","","","",""
"2","2007","1-pers.-HH","","","",""
"2","2007","(Married) couple without C. ","","","",""
"2","2007","Single parent ","","","",""
"2","2007","Couple + C. LE 16 ","","","",""
"2","2007","Couple + C. GT 16 ","","","",""
"2","2007","Couple + C. LE and GT 16","","","",""
"3","2007","1-pers.-HH","","","",""
"3","2007","(Married) couple without C. ","","","",""
"3","2007","Single parent ","","","",""
"3","2007","Couple + C. LE 16 ","","","",""
"3","2007","Couple + C. GT 16 ","","","",""
"3","2007","Couple + C. LE and GT 16","","","",""
"4","2007","1-pers.-HH","","","",""
"4","2007","(Married) couple without C. ","","","",""
"4","2007","Single parent ","","","",""
"4","2007","Couple + C. LE 16 ","","","",""
"4","2007","Couple + C. GT 16 ","","","",""
"4","2007","Couple + C. LE and GT 16","","","",""
"5","2007","1-pers.-HH","","","",""
"5","2007","(Married) couple without C. ","","","",""
"5","2007","Single parent ","","","",""
"5","2007","Couple + C. LE 16 ","","","",""
"5","2007","Couple + C. GT 16 ","","","",""
"5","2007","Couple + C. LE and GT 16","","","",""
"6","2007","1-pers.-HH","","","",""
"6","2007","(Married) couple without C. ","","","",""
"6","2007","Single parent ","","","",""
"6","2007","Couple + C. LE 16 ","","","",""
"6","2007","Couple + C. GT 16 ","","","",""
"6","2007","Couple + C. LE and GT 16","","","",""
"7","2007","1-pers.-HH","","","",""
"7","2007","(Married) couple without C. ","","","",""
"7","2007","Single parent ","","","",""
"7","2007","Couple + C. LE 16 ","","","",""
"7","2007","Couple + C. GT 16 ","","","",""
"7","2007","Couple + C. LE and GT 16","","","",""
"8","2007","1-pers.-HH","","","",""
"8","2007","(Married) couple without C. ","","","",""
"8","2007","Single parent ","","","",""
"8","2007","Couple + C. LE 16 ","","","",""
"8","2007","Couple + C. GT 16 ","","","",""
"8","2007","Couple + C. LE and GT 16","","","",""
"9","2007","1-pers.-HH","","","",""
"9","2007","(Married) couple without C. ","","","",""
"9","2007","Single parent ","","","",""
"9","2007","Couple + C. LE 16 ","","","",""
"9","2007","Couple + C. GT 16 ","","","",""
"9","2007","Couple + C. LE and GT 16","","","",""
"10 Very willing to take risks","2007","1-pers.-HH","","","",""
"10 Very willing to take risks","2007","(Married) couple without C. ","","","",""
"10 Very willing to take risks","2007","Single parent ","","","",""
"10 Very willing to take risks","2007","Couple + C. LE 16 ","","","",""
"10 Very willing to take risks","2007","Couple + C. GT 16 ","","","",""
"10 Very willing to take risks","2007","Couple + C. LE and GT 16","","","",""
"0 Not at all Willing to take risks","2008","1-pers.-HH","204","0.0680396886238599","0.0591015055349475","0.0769778717127722"
"0 Not at all Willing to take risks","2008","(Married) couple without C. ","363","0.0572558327092466","0.0518394840190382","0.062672181399455"
"0 Not at all Willing to take risks","2008","Single parent ","47","0.0562472957232288","0.042550680761261","0.0699439106851965"
"0 Not at all Willing to take risks","2008","Couple + C. LE 16 ","88","0.0253411878533896","0.019905334533949","0.0307770411728302"
"0 Not at all Willing to take risks","2008","Couple + C. GT 16 ","115","0.0405983646531635","0.0339301425925375","0.0472665867137895"
"0 Not at all Willing to take risks","2008","Couple + C. LE and GT 16","30","0.0219319301653374","0.0136999508352421","0.0301639094954327"
"1","2008","1-pers.-HH","234","0.0774796591133465","0.0679899870454708","0.0869693311812222"
"1","2008","(Married) couple without C. ","412","0.0566046370520745","0.0512173180272021","0.0619919560769468"
"1","2008","Single parent ","55","0.0428782464214644","0.0308352260658561","0.0549212667770727"
"1","2008","Couple + C. LE 16 ","141","0.0484224310471737","0.0409978264320655","0.055847035662282"
"1","2008","Couple + C. GT 16 ","145","0.0437829360079831","0.0368696226555022","0.0506962493604639"
"1","2008","Couple + C. LE and GT 16","45","0.0419952902458733","0.0307216176210544","0.0532689628706921"
"2","2008","1-pers.-HH","374","0.130810421121189","0.118841698392296","0.142779143850083"
"2","2008","(Married) couple without C. ","924","0.12840894295912","0.120609675050249","0.136208210867992"
"2","2008","Single parent ","121","0.107285165659858","0.0888876351074879","0.125682696212228"
"2","2008","Couple + C. LE 16 ","387","0.119641834887927","0.108416503548","0.130867166227854"
"2","2008","Couple + C. GT 16 ","394","0.115129391755172","0.104345176527228","0.125913606983115"
"2","2008","Couple + C. LE and GT 16","117","0.103860134582847","0.0867129176241496","0.121007351541545"
"3","2008","1-pers.-HH","406","0.129794663240407","0.117865536080597","0.141723790400216"
"3","2008","(Married) couple without C. ","1092","0.158375020069983","0.149863591268052","0.166886448871914"
"3","2008","Single parent ","141","0.131153375588634","0.11108581354073","0.151220937636538"
"3","2008","Couple + C. LE 16 ","522","0.164870701424765","0.152036272740425","0.177705130109105"
"3","2008","Couple + C. GT 16 ","509","0.132634817568978","0.121174798999822","0.144094836138135"
"3","2008","Couple + C. LE and GT 16","194","0.156177324202632","0.13577329725816","0.176581351147104"
"4","2008","1-pers.-HH","328","0.102382897875307","0.091622492147336","0.113143303603278"
"4","2008","(Married) couple without C. ","810","0.121644992153043","0.114024518273114","0.129265466032971"
"4","2008","Single parent ","118","0.0955932174558939","0.0781137271792468","0.113072707732541"
"4","2008","Couple + C. LE 16 ","363","0.108549732531375","0.0977902625831003","0.119309202479649"
"4","2008","Couple + C. GT 16 ","390","0.110226770952697","0.0996454773099357","0.120808064595459"
"4","2008","Couple + C. LE and GT 16","138","0.112418779294211","0.0946644288233722","0.13017312976505"
"5","2008","1-pers.-HH","600","0.197533707290475","0.183401715200382","0.211665699380568"
"5","2008","(Married) couple without C. ","1399","0.199752241156761","0.190431340393436","0.209073141920086"
"5","2008","Single parent ","234","0.212127408133075","0.187824418136484","0.236430398129666"
"5","2008","Couple + C. LE 16 ","635","0.202168254960269","0.188277044994798","0.216059464925739"
"5","2008","Couple + C. GT 16 ","684","0.214116695725373","0.200256803464541","0.227976587986206"
"5","2008","Couple + C. LE and GT 16","231","0.187147547969901","0.165225595374664","0.209069500565139"
"6","2008","1-pers.-HH","303","0.105692847514178","0.0947800642420224","0.116605630786333"
"6","2008","(Married) couple without C. ","705","0.088529052275881","0.0819066715760699","0.0951514329756921"
"6","2008","Single parent ","119","0.113467529044601","0.0946129673379295","0.132322090751273"
"6","2008","Couple + C. LE 16 ","359","0.109376350774646","0.0985809998505199","0.120171701698772"
"6","2008","Couple + C. GT 16 ","367","0.117415379864965","0.106538702954931","0.128292056775"
"6","2008","Couple + C. LE and GT 16","133","0.108478254528169","0.0909991725929397","0.125957336463399"
"7","2008","1-pers.-HH","311","0.0973627535045299","0.0868401688630426","0.107885338146017"
"7","2008","(Married) couple without C. ","689","0.0975240269727841","0.0906077327879","0.104440321157668"
"7","2008","Single parent ","114","0.105709576078396","0.0874315297089854","0.123987622447806"
"7","2008","Couple + C. LE 16 ","361","0.103851369133965","0.0932996293080497","0.114403108959881"
"7","2008","Couple + C. GT 16 ","403","0.124259424496781","0.113113708778151","0.135405140215411"
"7","2008","Couple + C. LE and GT 16","149","0.127595230273247","0.108842800866793","0.146347659679701"
"8","2008","1-pers.-HH","200","0.0613154085715887","0.0527998324291281","0.0698309847140492"
"8","2008","(Married) couple without C. ","488","0.0622483982667995","0.0566158124353783","0.0678809840982207"
"8","2008","Single parent ","90","0.072342400778287","0.056942297586694","0.08774250396988"
"8","2008","Couple + C. LE 16 ","251","0.0842565987297956","0.0746489570188213","0.0938642404407698"
"8","2008","Couple + C. GT 16 ","242","0.066317016315785","0.0579094990481961","0.0747245335833739"
"8","2008","Couple + C. LE and GT 16","124","0.0968992977113689","0.0802724580676716","0.113526137355066"
"9","2008","1-pers.-HH","52","0.0177671389327343","0.0130780835978821","0.0224561942675865"
"9","2008","(Married) couple without C. ","113","0.0188982771326694","0.015723831112813","0.0220727231525257"
"9","2008","Single parent ","25","","",""
"9","2008","Couple + C. LE 16 ","71","0.021536860245363","0.016515846988276","0.02655787350245"
"9","2008","Couple + C. GT 16 ","79","0.0275854641804484","0.0220516900862924","0.0331192382746043"
"9","2008","Couple + C. LE and GT 16","33","0.0269314733706671","0.017832695280043","0.0360302514612912"
"10 Very willing to take risks","2008","1-pers.-HH","37","0.0118208142123854","0.00798452866528833","0.0156570997594824"
"10 Very willing to take risks","2008","(Married) couple without C. ","73","0.0107585792516381","0.00835350533393949","0.0131636531693366"
"10 Very willing to take risks","2008","Single parent ","23","","",""
"10 Very willing to take risks","2008","Couple + C. LE 16 ","33","0.0119846784113316","0.00822090932869605","0.0157484474939672"
"10 Very willing to take risks","2008","Couple + C. GT 16 ","37","0.00793373847865333","0.00493619951367917","0.0109312774436275"
"10 Very willing to take risks","2008","Couple + C. LE and GT 16","22","","",""
"0 Not at all Willing to take risks","2009","1-pers.-HH","343","0.12542476780675","0.113353880744639","0.137495654868861"
"0 Not at all Willing to take risks","2009","(Married) couple without C. ","703","0.124301563886424","0.116371935194522","0.132231192578325"
"0 Not at all Willing to take risks","2009","Single parent ","58","0.0619427948420922","0.0469499679401173","0.0769356217440671"
"0 Not at all Willing to take risks","2009","Couple + C. LE 16 ","159","0.0475175789279376","0.0397070346642607","0.0553281231916145"
"0 Not at all Willing to take risks","2009","Couple + C. GT 16 ","272","0.0838028383252637","0.0741325130699012","0.0934731635806261"
"0 Not at all Willing to take risks","2009","Couple + C. LE and GT 16","57","0.0368134634880137","0.0260649172385479","0.0475620097374794"
"1","2009","1-pers.-HH","252","0.0878435424410457","0.0775268962712028","0.0981601886108885"
"1","2009","(Married) couple without C. ","553","0.0809414664820992","0.0743861390583389","0.0874967939058596"
"1","2009","Single parent ","66","0.0647957384933134","0.0494848664381986","0.0801066105484281"
"1","2009","Couple + C. LE 16 ","186","0.0717092563183259","0.0622369598950806","0.081181552741571"
"1","2009","Couple + C. GT 16 ","205","0.0647803428027581","0.0561902930198175","0.0733703925856987"
"1","2009","Couple + C. LE and GT 16","71","0.052082541101133","0.0393995253378244","0.0647655568644415"
"2","2009","1-pers.-HH","429","0.143786080070418","0.130998201291371","0.156573958849466"
"2","2009","(Married) couple without C. ","1078","0.148606627083539","0.140057505577287","0.157155748589792"
"2","2009","Single parent ","131","0.13259703401691","0.111503428341095","0.153690639692726"
"2","2009","Couple + C. LE 16 ","408","0.14433058464842","0.131428560483783","0.157232608813057"
"2","2009","Couple + C. GT 16 ","391","0.117102429026401","0.105880814160072","0.128324043892729"
"2","2009","Couple + C. LE and GT 16","149","0.112175055971147","0.0941613525899501","0.130188759352345"
"3","2009","1-pers.-HH","449","0.148604335908581","0.13564059315854","0.161568078658622"
"3","2009","(Married) couple without C. ","1133","0.167537594166019","0.158561741389125","0.176513446942914"
"3","2009","Single parent ","157","0.129221837889794","0.108357952514126","0.150085723265463"
"3","2009","Couple + C. LE 16 ","504","0.161395961982218","0.147889224218094","0.174902699746343"
"3","2009","Couple + C. GT 16 ","479","0.137297485711182","0.125286488379045","0.149308483043319"
"3","2009","Couple + C. LE and GT 16","187","0.151704256122821","0.131227379427633","0.172181132818008"
"4","2009","1-pers.-HH","325","0.116504577364051","0.104811667740082","0.12819748698802"
"4","2009","(Married) couple without C. ","769","0.106730353409519","0.0993091808418571","0.114151525977181"
"4","2009","Single parent ","118","0.102171220662751","0.0833332325310063","0.121009208794495"
"4","2009","Couple + C. LE 16 ","310","0.107535397948028","0.0961618258722249","0.11890897002383"
"4","2009","Couple + C. GT 16 ","369","0.12642051331169","0.114822670057543","0.138018356565838"
"4","2009","Couple + C. LE and GT 16","155","0.131829458547169","0.112518672802401","0.151140244291938"
"5","2009","1-pers.-HH","558","0.18820044807044","0.173954751922172","0.202446144218707"
"5","2009","(Married) couple without C. ","1283","0.195001281998853","0.185478724668212","0.204523839329494"
"5","2009","Single parent ","212","0.245640750028868","0.218866779304706","0.272414720753029"
