"plh0204_h","year","e11102","migback","n","percent","lower_confidence","upper_confidence","value"
"4","2004","Employed","direct migration background","146","0.100025610069061","0.0846722401389899","0.115378979999132","4"
"4","2004","Not Employed","no migration background","759","0.101666094646255","0.094503167912127","0.108829021380384","4"
"5","2004","Not Employed","indirect migration background","55","0.236546368922104","0.184285008810574","0.288807729033635","5"
"5","2004","Not Employed","direct migration background","174","0.166519061870313","0.14407067848468","0.188967445255946","5"
"5","2004","Employed","no migration background","2665","0.242525018838352","0.234668495421894","0.25038154225481","5"
"5","2004","Employed","direct migration background","278","0.199977791913192","0.179509813988031","0.220445769838352","5"
"5","2004","Employed","indirect migration background","102","0.156723148300431","0.126229918070497","0.187216378530365","5"
"5","2004","Not Employed","no migration background","1436","0.205110475819098","0.195540059052469","0.214680892585727","5"
"6","2004","Not Employed","indirect migration background","31","0.0984902280525453","0.0618453717041468","0.135135084400944","6"
"6","2004","Employed","indirect migration background","75","0.148957221673536","0.119092515468439","0.178821927878633","6"
"6","2004","Employed","direct migration background","155","0.115457179225463","0.0991039721342312","0.131810386316695","6"
"6","2004","Not Employed","direct migration background","64","0.0555726734660084","0.0417681895656656","0.0693771573663512","6"
"6","2004","Employed","no migration background","1427","0.122216483475976","0.116212678289188","0.128220288662764","6"
"6","2004","Not Employed","no migration background","609","0.0804786298322832","0.0740309310075308","0.0869263286570355","6"
"7","2004","Not Employed","direct migration background","53","0.0492911147117314","0.0362470377218396","0.0623351917016233","7"
"7","2004","Employed","no migration background","1625","0.136195033577932","0.129907845197057","0.142482221958808","7"
"7","2004","Employed","direct migration background","141","0.0860047232785103","0.0716575560228572","0.100351890534164","7"
"7","2004","Employed","indirect migration background","76","0.145221349111882","0.115668875616753","0.17477382260701","7"
"7","2004","Not Employed","indirect migration background","29","","","","7"
"7","2004","Not Employed","no migration background","524","0.0686075554595112","0.0626160512225142","0.0745990596965083","7"
"8","2004","Not Employed","direct migration background","33","0.0338245567388386","0.0229315113885064","0.0447176020891709","8"
"8","2004","Not Employed","indirect migration background","22","","","","8"
"8","2004","Employed","direct migration background","107","0.0764955544108157","0.0628945610822613","0.0900965477393701","8"
"8","2004","Employed","indirect migration background","53","0.112650992797909","0.0861314205169515","0.139170565078867","8"
"8","2004","Employed","no migration background","965","0.0814072506642282","0.0763946738643613","0.0864198274640951","8"
"8","2004","Not Employed","no migration background","350","0.0452156043752206","0.0402908976889476","0.0501403110614937","8"
"9","2004","Employed","indirect migration background","17","","","","9"
"9","2004","Not Employed","no migration background","92","0.0110072303470984","0.00853425874886952","0.0134802019453273","9"
"9","2004","Not Employed","indirect migration background","6","","","","9"
"9","2004","Employed","no migration background","225","0.0180089993384748","0.0155713763652314","0.0204466223117183","9"
"9","2004","Employed","direct migration background","30","0.0164496538677678","0.00994072217555558","0.0229585855599801","9"
"9","2004","Not Employed","direct migration background","11","","","","9"
"0 Not at all Willing to take risks","2005","Not Employed","indirect migration background","","","","","0"
"0 Not at all Willing to take risks","2005","Employed","no migration background","","","","","0"
"0 Not at all Willing to take risks","2005","Employed","direct migration background","","","","","0"
"0 Not at all Willing to take risks","2005","Employed","indirect migration background","","","","","0"
"0 Not at all Willing to take risks","2005","Not Employed","direct migration background","","","","","0"
"0 Not at all Willing to take risks","2005","Not Employed","no migration background","","","","","0"
"1","2005","Employed","direct migration background","","","","","1"
"1","2005","Employed","no migration background","","","","","1"
"1","2005","Not Employed","direct migration background","","","","","1"
"1","2005","Not Employed","indirect migration background","","","","","1"
"1","2005","Not Employed","no migration background","","","","","1"
"1","2005","Employed","indirect migration background","","","","","1"
"10 Very willing to take risks","2005","Not Employed","indirect migration background","","","","","10"
"10 Very willing to take risks","2005","Not Employed","direct migration background","","","","","10"
"10 Very willing to take risks","2005","Employed","indirect migration background","","","","","10"
"10 Very willing to take risks","2005","Not Employed","no migration background","","","","","10"
"10 Very willing to take risks","2005","Employed","no migration background","","","","","10"
"10 Very willing to take risks","2005","Employed","direct migration background","","","","","10"
"2","2005","Not Employed","direct migration background","","","","","2"
"2","2005","Not Employed","indirect migration background","","","","","2"
"2","2005","Employed","no migration background","","","","","2"
"2","2005","Employed","direct migration background","","","","","2"
"2","2005","Employed","indirect migration background","","","","","2"
"2","2005","Not Employed","no migration background","","","","","2"
"3","2005","Not Employed","indirect migration background","","","","","3"
"3","2005","Employed","no migration background","","","","","3"
"3","2005","Not Employed","direct migration background","","","","","3"
"3","2005","Employed","direct migration background","","","","","3"
"3","2005","Employed","indirect migration background","","","","","3"
"3","2005","Not Employed","no migration background","","","","","3"
"4","2005","Not Employed","direct migration background","","","","","4"
"4","2005","Not Employed","indirect migration background","","","","","4"
"4","2005","Employed","no migration background","","","","","4"
"4","2005","Employed","direct migration background","","","","","4"
"4","2005","Employed","indirect migration background","","","","","4"
"4","2005","Not Employed","no migration background","","","","","4"
"5","2005","Not Employed","indirect migration background","","","","","5"
"5","2005","Employed","no migration background","","","","","5"
"5","2005","Employed","direct migration background","","","","","5"
"5","2005","Employed","indirect migration background","","","","","5"
"5","2005","Not Employed","direct migration background","","","","","5"
"5","2005","Not Employed","no migration background","","","","","5"
"6","2005","Not Employed","direct migration background","","","","","6"
"6","2005","Not Employed","indirect migration background","","","","","6"
"6","2005","Not Employed","no migration background","","","","","6"
"6","2005","Employed","no migration background","","","","","6"
"6","2005","Employed","indirect migration background","","","","","6"
"6","2005","Employed","direct migration background","","","","","6"
"7","2005","Employed","direct migration background","","","","","7"
"7","2005","Employed","indirect migration background","","","","","7"
"7","2005","Not Employed","direct migration background","","","","","7"
"7","2005","Not Employed","no migration background","","","","","7"
"7","2005","Not Employed","indirect migration background","","","","","7"
"7","2005","Employed","no migration background","","","","","7"
"8","2005","Not Employed","indirect migration background","","","","","8"
"8","2005","Not Employed","no migration background","","","","","8"
"8","2005","Not Employed","direct migration background","","","","","8"
"8","2005","Employed","indirect migration background","","","","","8"
"8","2005","Employed","no migration background","","","","","8"
"8","2005","Employed","direct migration background","","","","","8"
"9","2005","Employed","direct migration background","","","","","9"
"9","2005","Not Employed","no migration background","","","","","9"
"9","2005","Not Employed","direct migration background","","","","","9"
"9","2005","Not Employed","indirect migration background","","","","","9"
"9","2005","Employed","no migration background","","","","","9"
"9","2005","Employed","indirect migration background","","","","","9"
"0 Not at all Willing to take risks","2006","Not Employed","no migration background","562","0.0942296660438188","0.0875099217861439","0.100949410301494","0"
"0 Not at all Willing to take risks","2006","Not Employed","direct migration background","146","0.135374031232801","0.114326707144639","0.156421355320962","0"
"0 Not at all Willing to take risks","2006","Not Employed","indirect migration background","12","","","","0"
"0 Not at all Willing to take risks","2006","Employed","no migration background","267","0.0263270166768808","0.0233992715842293","0.0292547617695323","0"
"0 Not at all Willing to take risks","2006","Employed","direct migration background","78","0.0636872527740644","0.0506658688985189","0.0767086366496099","0"
"0 Not at all Willing to take risks","2006","Employed","indirect migration background","13","","","","0"
"1","2006","Not Employed","indirect migration background","11","","","","1"
"1","2006","Employed","direct migration background","45","0.0388741326854175","0.0285669278767836","0.0491813374940515","1"
"1","2006","Employed","no migration background","300","0.0265160524322795","0.0235781003419706","0.0294540045225885","1"
"1","2006","Not Employed","direct migration background","94","0.0742470128664059","0.0581182103732224","0.0903758153595894","1"
"1","2006","Not Employed","no migration background","398","0.0641150570935225","0.0584807421484506","0.0697493720385945","1"
"1","2006","Employed","indirect migration background","7","","","","1"
"10 Very willing to take risks","2006","Not Employed","direct migration background","16","","","","10"
"10 Very willing to take risks","2006","Not Employed","indirect migration background","8","","","","10"
"10 Very willing to take risks","2006","Employed","direct migration background","31","0.0238535539950938","0.015716738795315","0.0319903691948727","10"
"10 Very willing to take risks","2006","Employed","indirect migration background","11","","","","10"
"10 Very willing to take risks","2006","Not Employed","no migration background","85","0.0137169266436553","0.011041586103449","0.0163922671838615","10"
"10 Very willing to take risks","2006","Employed","no migration background","143","0.0148633679222481","0.0126506160037081","0.0170761198407881","10"
"2","2006","Not Employed","direct migration background","124","0.115724877577925","0.0960450115128905","0.135404743642959","2"
"2","2006","Not Employed","indirect migration background","22","","","","2"
"2","2006","Employed","direct migration background","119","0.0850329278011092","0.0701593066483186","0.0999065489538998","2"
"2","2006","Employed","indirect migration background","41","0.0571121837348379","0.0379266304457458","0.07629773702393","2"
"2","2006","Not Employed","no migration background","779","0.110614695106464","0.10340027778545","0.117829112427477","2"
"2","2006","Employed","no migration background","848","0.07318036029278","0.0684180162867362","0.0779427042988238","2"
"3","2006","Not Employed","indirect migration background","24","","","","3"
"3","2006","Employed","no migration background","1365","0.118122542655369","0.112220580890964","0.124024504419774","3"
"3","2006","Not Employed","direct migration background","130","0.127911425459376","0.107364348970159","0.148458501948594","3"
"3","2006","Employed","indirect migration background","51","0.0888606845313442","0.0653358187735529","0.112385550289136","3"
"3","2006","Not Employed","no migration background","937","0.124485636738591","0.116892151853507","0.132079121623674","3"
"3","2006","Employed","direct migration background","141","0.0994945754750539","0.0835334583395763","0.115455692610531","3"
"4","2006","Not Employed","indirect migration background","12","","","","4"
"4","2006","Not Employed","direct migration background","96","0.105111899544247","0.0862439207798908","0.123979878308603","4"
"4","2006","Not Employed","no migration background","737","0.0946548810544707","0.0879215733462508","0.101388188762691","4"
"4","2006","Employed","direct migration background","153","0.123790933945922","0.10622914686371","0.141352721028134","4"
"4","2006","Employed","no migration background","1214","0.108161595320939","0.102482155465586","0.113841035176291","4"
"4","2006","Employed","indirect migration background","49","0.0795108080276768","0.0571440848096405","0.101877531245713","4"
"5","2006","Employed","direct migration background","271","0.202263568248017","0.180844086340658","0.223683050155376","5"
"5","2006","Employed","indirect migration background","131","0.24446862948393","0.208936784978944","0.280000473988915","5"
"5","2006","Not Employed","indirect migration background","60","0.226040264338778","0.174903456234873","0.277177072442684","5"
"5","2006","Not Employed","direct migration background","167","0.168054373579555","0.145051216181976","0.191057530977135","5"
"5","2006","Not Employed","no migration background","1740","0.236015718403533","0.226248687809785","0.245782748997281","5"
"5","2006","Employed","no migration background","2770","0.24587705516939","0.238002863962193","0.253751246376588","5"
"6","2006","Employed","no migration background","1522","0.126641079017982","0.120559595150287","0.132722562885677","6"
"6","2006","Not Employed","direct migration background","89","0.0925286408158459","0.0747019954554347","0.110355286176257","6"
"6","2006","Not Employed","indirect migration background","31","0.0970675337266534","0.06087273536897","0.133262332084337","6"
"6","2006","Not Employed","no migration background","730","0.0977865517682128","0.0909546110890692","0.104618492447356","6"
"6","2006","Employed","direct migration background","177","0.123754370998227","0.106194811280185","0.141313930716269","6"
"6","2006","Employed","indirect migration background","65","0.136552921936676","0.108164039646063","0.164941804227289","6"
"7","2006","Employed","direct migration background","164","0.10743958299242","0.0909267577391153","0.123952408245724","7"
"7","2006","Employed","indirect migration background","96","0.182383262099276","0.15045705624049","0.214309467958063","7"
"7","2006","Not Employed","direct migration background","82","0.0872098417869187","0.0698524968711396","0.104567186702698","7"
"7","2006","Not Employed","indirect migration background","37","0.133183859088905","0.091643444987223","0.174724273190587","7"
"7","2006","Employed","no migration background","1640","0.139101520102471","0.132773500933648","0.145429539271294","7"
"7","2006","Not Employed","no migration background","734","0.0892940733387954","0.0827348824306521","0.0958532642469386","7"
"8","2006","Employed","no migration background","1142","0.0979268439628146","0.0924918678930557","0.103361820032574","8"
"8","2006","Not Employed","no migration background","456","0.0632268004086798","0.0576289962068174","0.0688246046105423","8"
"8","2006","Not Employed","indirect migration background","29","","","","8"
"8","2006","Not Employed","direct migration background","56","0.0623686066797545","0.0474916478633323","0.0772455654961768","8"
"8","2006","Employed","direct migration background","134","0.093468819177722","0.0779469089307974","0.108990729424647","8"
"8","2006","Employed","indirect migration background","72","0.10549730872376","0.0800997806300709","0.130894836817449","8"
"9","2006","Not Employed","no migration background","103","0.0118599934002572","0.00936998198702194","0.0143500048134924","9"
"9","2006","Not Employed","direct migration background","15","","","","9"
"9","2006","Not Employed","indirect migration background","11","","","","9"
"9","2006","Employed","no migration background","277","0.0232825664468455","0.0205250013536528","0.0260401315400382","9"
"9","2006","Employed","direct migration background","38","0.0383402819069529","0.0281012527481168","0.048579311065789","9"
"9","2006","Employed","indirect migration background","26","","","","9"
"0 Not at all Willing to take risks","2007","Not Employed","indirect migration background","","","","","0"
"0 Not at all Willing to take risks","2007","Employed","no migration background","","","","","0"
"0 Not at all Willing to take risks","2007","Employed","direct migration background","","","","","0"
"0 Not at all Willing to take risks","2007","Employed","indirect migration background","","","","","0"
"0 Not at all Willing to take risks","2007","Not Employed","no migration background","","","","","0"
"0 Not at all Willing to take risks","2007","Not Employed","direct migration background","","","","","0"
"1","2007","Employed","direct migration background","","","","","1"
"1","2007","Not Employed","direct migration background","","","","","1"
"1","2007","Not Employed","indirect migration background","","","","","1"
"1","2007","Employed","no migration background","","","","","1"
"1","2007","Not Employed","no migration background","","","","","1"
"1","2007","Employed","indirect migration background","","","","","1"
"10 Very willing to take risks","2007","Employed","indirect migration background","","","","","10"
"10 Very willing to take risks","2007","Employed","direct migration background","","","","","10"
"10 Very willing to take risks","2007","Not Employed","direct migration background","","","","","10"
"10 Very willing to take risks","2007","Not Employed","indirect migration background","","","","","10"
"10 Very willing to take risks","2007","Not Employed","no migration background","","","","","10"
"10 Very willing to take risks","2007","Employed","no migration background","","","","","10"
"2","2007","Employed","indirect migration background","","","","","2"
"2","2007","Not Employed","indirect migration background","","","","","2"
"2","2007","Employed","no migration background","","","","","2"
"2","2007","Employed","direct migration background","","","","","2"
"2","2007","Not Employed","direct migration background","","","","","2"
"2","2007","Not Employed","no migration background","","","","","2"
"3","2007","Employed","indirect migration background","","","","","3"
"3","2007","Employed","direct migration background","","","","","3"
"3","2007","Not Employed","direct migration background","","","","","3"
"3","2007","Not Employed","indirect migration background","","","","","3"
"3","2007","Employed","no migration background","","","","","3"
"3","2007","Not Employed","no migration background","","","","","3"
"4","2007","Not Employed","indirect migration background","","","","","4"
"4","2007","Employed","no migration background","","","","","4"
"4","2007","Not Employed","direct migration background","","","","","4"
"4","2007","Not Employed","no migration background","","","","","4"
"4","2007","Employed","direct migration background","","","","","4"
"4","2007","Employed","indirect migration background","","","","","4"
"5","2007","Employed","indirect migration background","","","","","5"
"5","2007","Not Employed","indirect migration background","","","","","5"
"5","2007","Employed","direct migration background","","","","","5"
"5","2007","Not Employed","direct migration background","","","","","5"
"5","2007","Not Employed","no migration background","","","","","5"
"5","2007","Employed","no migration background","","","","","5"
"6","2007","Not Employed","indirect migration background","","","","","6"
"6","2007","Not Employed","direct migration background","","","","","6"
"6","2007","Employed","no migration background","","","","","6"
"6","2007","Not Employed","no migration background","","","","","6"
"6","2007","Employed","direct migration background","","","","","6"
"6","2007","Employed","indirect migration background","","","","","6"
"7","2007","Employed","indirect migration background","","","","","7"
"7","2007","Employed","direct migration background","","","","","7"
"7","2007","Not Employed","direct migration background","","","","","7"
"7","2007","Not Employed","no migration background","","","","","7"
"7","2007","Not Employed","indirect migration background","","","","","7"
"7","2007","Employed","no migration background","","","","","7"
"8","2007","Not Employed","direct migration background","","","","","8"
"8","2007","Not Employed","indirect migration background","","","","","8"
"8","2007","Employed","no migration background","","","","","8"
"8","2007","Not Employed","no migration background","","","","","8"
"8","2007","Employed","direct migration background","","","","","8"
"8","2007","Employed","indirect migration background","","","","","8"
"9","2007","Employed","indirect migration background","","","","","9"
"9","2007","Not Employed","no migration background","","","","","9"
"9","2007","Employed","direct migration background","","","","","9"
"9","2007","Not Employed","direct migration background","","","","","9"
"9","2007","Not Employed","indirect migration background","","","","","9"
"9","2007","Employed","no migration background","","","","","9"
"0 Not at all Willing to take risks","2008","Not Employed","no migration background","445","0.079421835357919","0.0728326790544084","0.0860109916614295","0"
"0 Not at all Willing to take risks","2008","Not Employed","direct migration background","88","0.110918661111316","0.0891713839365091","0.132665938286123","0"
"0 Not at all Willing to take risks","2008","Not Employed","indirect migration background","8","","","","0"
"0 Not at all Willing to take risks","2008","Employed","no migration background","258","0.0253498846698481","0.0223051258891935","0.0283946434505028","0"
"0 Not at all Willing to take risks","2008","Employed","direct migration background","56","0.0484637277220747","0.0358306931773399","0.0610967622668095","0"
"0 Not at all Willing to take risks","2008","Employed","indirect migration background","18","","","","0"
"1","2008","Employed","direct migration background","59","0.043855381512011","0.0318089104736681","0.055901852550354","1"
"1","2008","Not Employed","direct migration background","94","0.106815445823676","0.085425018346228","0.128205873301125","1"
"1","2008","Not Employed","no migration background","499","0.0846901291104889","0.0779054394725168","0.091474818748461","1"
"1","2008","Not Employed","indirect migration background","11","","","","1"
"1","2008","Employed","no migration background","364","0.0363729837585539","0.032746510524232","0.0399994569928758","1"
"1","2008","Employed","indirect migration background","22","","","","1"
"10 Very willing to take risks","2008","Not Employed","direct migration background","9","","","","10"
"10 Very willing to take risks","2008","Employed","direct migration background","24","","","","10"
"10 Very willing to take risks","2008","Employed","indirect migration background","17","","","","10"
"10 Very willing to take risks","2008","Not Employed","indirect migration background","5","","","","10"
"10 Very willing to take risks","2008","Not Employed","no migration background","64","0.0117446413355067","0.00911931083757389","0.0143699718334396","10"
"10 Very willing to take risks","2008","Employed","no migration background","110","0.0121768448320909","0.0100523899344964","0.0143012997296854","10"
"2","2008","Not Employed","direct migration background","115","0.146171890158343","0.121706677860235","0.170637102456452","2"
"2","2008","Not Employed","indirect migration background","20","","","","2"
"2","2008","Employed","no migration background","1154","0.107857119403069","0.101848396950899","0.11386584185524","2"
"2","2008","Not Employed","no migration background","906","0.145288731212828","0.136701459674342","0.153876002751315","2"
"2","2008","Employed","direct migration background","122","0.119236400522347","0.100172107304364","0.138300693740329","2"
"2","2008","Employed","indirect migration background","52","0.0981847028602507","0.0736486566402828","0.122720749080219","2"
"3","2008","Employed","indirect migration background","76","0.122094867442893","0.0950990573100138","0.149090677575772","3"
"3","2008","Not Employed","no migration background","978","0.14513413420949","0.136550656436366","0.153717611982614","3"
"3","2008","Not Employed","direct migration background","106","0.107125835731262","0.0857080744927329","0.128543596969792","3"
"3","2008","Not Employed","indirect migration background","25","","","","3"
"3","2008","Employed","no migration background","1596","0.157588152170697","0.150530430245952","0.164645874095442","3"
"3","2008","Employed","direct migration background","138","0.123171476830981","0.103838487537713","0.142504466124248","3"
"4","2008","Not Employed","indirect migration background","13","","","","4"
"4","2008","Employed","no migration background","1230","0.12420418842641","0.117815523937386","0.130592852915435","4"
"4","2008","Employed","indirect migration background","47","0.0714604427140553","0.0502203248004264","0.0927005606276841","4"
"4","2008","Not Employed","direct migration background","81","0.102428475664983","0.0814305341960186","0.123426417133948","4"
"4","2008","Not Employed","no migration background","723","0.105215609289085","0.0977385848123863","0.112692633765783","4"
"4","2008","Employed","direct migration background","97","0.0858321777610613","0.0693534138108808","0.102310941711242","4"
"5","2008","Employed","indirect migration background","96","0.210762827408213","0.177132999791336","0.24439265502509","5"
"5","2008","Not Employed","no migration background","1287","0.197862984930574","0.188154843994789","0.207571125866358","5"
"5","2008","Not Employed","direct migration background","129","0.165346279868531","0.139619690551785","0.191072869185277","5"
"5","2008","Not Employed","indirect migration background","37","0.242365272999749","0.183848601689196","0.300881944310301","5"
"5","2008","Employed","direct migration background","207","0.198214434579539","0.174762247102417","0.221666622056661","5"
"5","2008","Employed","no migration background","2091","0.205994210502727","0.198160277189404","0.21382814381605","5"
"6","2008","Employed","indirect migration background","70","0.109201503202702","0.0834840526676846","0.134918953737719","6"
"6","2008","Not Employed","direct migration background","62","0.0942486664756439","0.0740150305575805","0.114482302393707","6"
"6","2008","Not Employed","indirect migration background","22","","","","6"
"6","2008","Employed","no migration background","1182","0.112888975637076","0.106759048918114","0.119018902356038","6"
"6","2008","Employed","direct migration background","125","0.127479513836256","0.107859711971391","0.14709931570112","6"
"6","2008","Not Employed","no migration background","570","0.0819734105219984","0.0752885300284973","0.0886582910154995","6"
"7","2008","Not Employed","no migration background","519","0.0770717587175317","0.0705725405181575","0.0835709769169059","7"
"7","2008","Not Employed","direct migration background","56","0.0766930077331345","0.0582648135312979","0.0951212019349711","7"
"7","2008","Employed","direct migration background","146","0.129624899817119","0.109865031430332","0.149384768203907","7"
"7","2008","Employed","indirect migration background","72","0.141364158295906","0.112636645319104","0.170091671272708","7"
"7","2008","Not Employed","indirect migration background","30","0.115992306914032","0.0722645604722243","0.15972005335584","7"
"7","2008","Employed","no migration background","1247","0.119593936817092","0.113308483256973","0.125879390377211","7"
"8","2008","Employed","direct migration background","103","0.071268948500715","0.0561339716742332","0.0864039253271967","8"
"8","2008","Employed","indirect migration background","73","0.112091343443913","0.0860781273109771","0.138104559576849","8"
"8","2008","Not Employed","no migration background","381","0.057649101932034","0.0519693141007867","0.0633288897632813","8"
"8","2008","Not Employed","direct migration background","43","0.0496494717530482","0.0346065893900584","0.064692354116038","8"
"8","2008","Not Employed","indirect migration background","30","0.0789724182327412","0.0421435377626189","0.115801298702863","8"
"8","2008","Employed","no migration background","796","0.074959526250422","0.0698587730292578","0.0800602794715862","8"
"9","2008","Not Employed","no migration background","97","0.0139476633825447","0.0110898739403319","0.0168054528247575","9"
"9","2008","Not Employed","indirect migration background","5","","","","9"
"9","2008","Not Employed","direct migration background","18","","","","9"
"9","2008","Employed","no migration background","210","0.0230141775320135","0.0201096039123682","0.0259187511516588","9"
"9","2008","Employed","direct migration background","33","0.0308948445548543","0.0207156114272088","0.0410740776824997","9"
"9","2008","Employed","indirect migration background","22","","","","9"
"0 Not at all Willing to take risks","2009","Not Employed","indirect migration background","11","","","","0"
"0 Not at all Willing to take risks","2009","Not Employed","no migration background","811","0.157987756657877","0.148724969904639","0.167250543411114","0"
"0 Not at all Willing to take risks","2009","Not Employed","direct migration background","151","0.242876185649732","0.210621774025963","0.275130597273502","0"
"0 Not at all Willing to take risks","2009","Employed","no migration background","537","0.0535238225370956","0.0490488739671495","0.0579987711070417","0"
"0 Not at all Willing to take risks","2009","Employed","direct migration background","89","0.0912035377719024","0.0732061079650834","0.109200967578721","0"
"0 Not at all Willing to take risks","2009","Employed","indirect migration background","23","","","","0"
"1","2009","Employed","direct migration background","74","0.0671081871727214","0.0514668194401942","0.0827495549052485","1"
"1","2009","Not Employed","direct migration background","77","0.119375357574231","0.0949879316266373","0.143762783521824","1"
"1","2009","Not Employed","indirect migration background","12","","","","1"
"1","2009","Employed","no migration background","564","0.0547828503116069","0.0502585882563221","0.0593071123668916","1"
"1","2009","Not Employed","no migration background","599","0.111727124003601","0.103726511129223","0.119727736877979","1"
"1","2009","Employed","indirect migration background","27","","","","1"
"10 Very willing to take risks","2009","Employed","direct migration background","3","","","","10"
"10 Very willing to take risks","2009","Employed","indirect migration background","5","","","","10"
"10 Very willing to take risks","2009","Not Employed","no migration background","15","","","","10"
"10 Very willing to take risks","2009","Not Employed","direct migration background","3","","","","10"
"10 Very willing to take risks","2009","Not Employed","indirect migration background","3","","","","10"
"10 Very willing to take risks","2009","Employed","no migration background","34","0.00350320299152348","0.00232849411964584","0.00467791186340112","10"
"2","2009","Not Employed","indirect migration background","12","","","","2"
"2","2009","Employed","indirect migration background","57","0.0967877522923565","0.0713750101144169","0.122200494470296","2"
"2","2009","Not Employed","no migration background","1006","0.1649915717511","0.155565145895153","0.174417997607047","2"
"2","2009","Not Employed","direct migration background","105","0.147414387809886","0.120748739914136","0.174080035705635","2"
"2","2009","Employed","no migration background","1326","0.130501969467632","0.123804627449989","0.137199311485274","2"
"2","2009","Employed","direct migration background","121","0.119454395192427","0.0991799804757606","0.139728809909094","2"
"3","2009","Not Employed","no migration background","960","0.151038002697337","0.141943939069561","0.160132066325113","3"
"3","2009","Not Employed","direct migration background","116","0.133783995777499","0.108178783117154","0.159389208437843","3"
"3","2009","Not Employed","indirect migration background","28","","","","3"
"3","2009","Employed","no migration background","1620","0.161252911842188","0.153941033796219","0.168564789888156","3"
"3","2009","Employed","direct migration background","166","0.159217516672018","0.136345282825196","0.182089750518841","3"
"3","2009","Employed","indirect migration background","68","0.105445650540193","0.0790480702015975","0.131843230878789","3"
"4","2009","Employed","indirect migration background","62","0.123955589020073","0.0956323747731665","0.152278803266979","4"
"4","2009","Not Employed","indirect migration background","25","","","","4"
"4","2009","Not Employed","direct migration background","62","0.101358246591572","0.0786577140807945","0.12405877910235","4"
"4","2009","Employed","direct migration background","116","0.116151849287205","0.0961222055228091","0.136181493051602","4"
"4","2009","Not Employed","no migration background","616","0.0910924821707224","0.0837849310460176","0.0984000332954272","4"
"4","2009","Employed","no migration background","1202","0.126102159478268","0.119502048491255","0.132702270465281","4"
"5","2009","Not Employed","no migration background","1096","0.180363360236289","0.17059873482854","0.190127985644038","5"
"5","2009","Not Employed","direct migration background","99","0.148293961336961","0.121562678544906","0.175025244129017","5"
"5","2009","Not Employed","indirect migration background","47","0.305441431702493","0.240460213841036","0.37042264956395","5"
