"plh0204_h","year","e11102","education","n","percent","lower_confidence","upper_confidence"
"8","2004","Employed","lower secondary degree","273","0.0730463291242446","0.0645615152008925","0.0815311430475968"
"8","2004","Employed","secondary school degree","407","0.0884614824653166","0.080327616617931","0.0965953483127023"
"8","2004","Employed","college entrance qualification","364","0.0871021989068656","0.0784454136711945","0.0957589841425366"
"8","2004","Employed","Other degree","43","0.0690652710117765","0.0499648371203973","0.0881657049031556"
"8","2004","Employed","no degree/no degree yet","16","","",""
"9","2004","Not Employed","lower secondary degree","26","","",""
"9","2004","Not Employed","secondary school degree","22","","",""
"9","2004","Not Employed","college entrance qualification","19","","",""
"9","2004","Not Employed","Other degree","6","","",""
"9","2004","Not Employed","no degree/no degree yet","31","0.0348046828509573","0.0211880441356901","0.0484213215662245"
"9","2004","Employed","lower secondary degree","71","0.016377594589186","0.0122389953383302","0.0205161938400418"
"9","2004","Employed","secondary school degree","85","0.0185764700048272","0.0147088640989042","0.0224440759107502"
"9","2004","Employed","college entrance qualification","97","0.0212585525720737","0.0168303055513544","0.025686799592793"
"9","2004","Employed","Other degree","8","","",""
"9","2004","Employed","no degree/no degree yet","5","","",""
"10 Very willing to take risks","2004","Not Employed","lower secondary degree","19","","",""
"10 Very willing to take risks","2004","Not Employed","secondary school degree","11","","",""
"10 Very willing to take risks","2004","Not Employed","college entrance qualification","16","","",""
"10 Very willing to take risks","2004","Not Employed","Other degree","3","","",""
"10 Very willing to take risks","2004","Not Employed","no degree/no degree yet","9","","",""
"10 Very willing to take risks","2004","Employed","lower secondary degree","54","0.0143027969985254","0.0104311445932028","0.0181744494038479"
"10 Very willing to take risks","2004","Employed","secondary school degree","37","0.00674718827239337","0.00440229164331783","0.00909208490146891"
"10 Very willing to take risks","2004","Employed","college entrance qualification","28","","",""
"10 Very willing to take risks","2004","Employed","Other degree","19","","",""
"10 Very willing to take risks","2004","Employed","no degree/no degree yet","6","","",""
"0 Not at all Willing to take risks","2005","Not Employed","lower secondary degree","","","",""
"0 Not at all Willing to take risks","2005","Not Employed","secondary school degree","","","",""
"0 Not at all Willing to take risks","2005","Not Employed","college entrance qualification","","","",""
"0 Not at all Willing to take risks","2005","Not Employed","Other degree","","","",""
"0 Not at all Willing to take risks","2005","Not Employed","no degree/no degree yet","","","",""
"0 Not at all Willing to take risks","2005","Employed","lower secondary degree","","","",""
"0 Not at all Willing to take risks","2005","Employed","secondary school degree","","","",""
"0 Not at all Willing to take risks","2005","Employed","college entrance qualification","","","",""
"0 Not at all Willing to take risks","2005","Employed","Other degree","","","",""
"0 Not at all Willing to take risks","2005","Employed","no degree/no degree yet","","","",""
"1","2005","Not Employed","lower secondary degree","","","",""
"1","2005","Not Employed","secondary school degree","","","",""
"1","2005","Not Employed","college entrance qualification","","","",""
"1","2005","Not Employed","Other degree","","","",""
"1","2005","Not Employed","no degree/no degree yet","","","",""
"1","2005","Employed","lower secondary degree","","","",""
"1","2005","Employed","secondary school degree","","","",""
"1","2005","Employed","college entrance qualification","","","",""
"1","2005","Employed","Other degree","","","",""
"1","2005","Employed","no degree/no degree yet","","","",""
"2","2005","Not Employed","lower secondary degree","","","",""
"2","2005","Not Employed","secondary school degree","","","",""
"2","2005","Not Employed","college entrance qualification","","","",""
"2","2005","Not Employed","Other degree","","","",""
"2","2005","Not Employed","no degree/no degree yet","","","",""
"2","2005","Employed","lower secondary degree","","","",""
"2","2005","Employed","secondary school degree","","","",""
"2","2005","Employed","college entrance qualification","","","",""
"2","2005","Employed","Other degree","","","",""
"2","2005","Employed","no degree/no degree yet","","","",""
"3","2005","Not Employed","lower secondary degree","","","",""
"3","2005","Not Employed","secondary school degree","","","",""
"3","2005","Not Employed","college entrance qualification","","","",""
"3","2005","Not Employed","Other degree","","","",""
"3","2005","Not Employed","no degree/no degree yet","","","",""
"3","2005","Employed","lower secondary degree","","","",""
"3","2005","Employed","secondary school degree","","","",""
"3","2005","Employed","college entrance qualification","","","",""
"3","2005","Employed","Other degree","","","",""
"3","2005","Employed","no degree/no degree yet","","","",""
"4","2005","Not Employed","lower secondary degree","","","",""
"4","2005","Not Employed","secondary school degree","","","",""
"4","2005","Not Employed","college entrance qualification","","","",""
"4","2005","Not Employed","Other degree","","","",""
"4","2005","Not Employed","no degree/no degree yet","","","",""
"4","2005","Employed","lower secondary degree","","","",""
"4","2005","Employed","secondary school degree","","","",""
"4","2005","Employed","college entrance qualification","","","",""
"4","2005","Employed","Other degree","","","",""
"4","2005","Employed","no degree/no degree yet","","","",""
"5","2005","Not Employed","lower secondary degree","","","",""
"5","2005","Not Employed","secondary school degree","","","",""
"5","2005","Not Employed","college entrance qualification","","","",""
"5","2005","Not Employed","Other degree","","","",""
"5","2005","Not Employed","no degree/no degree yet","","","",""
"5","2005","Employed","lower secondary degree","","","",""
"5","2005","Employed","secondary school degree","","","",""
"5","2005","Employed","college entrance qualification","","","",""
"5","2005","Employed","Other degree","","","",""
"5","2005","Employed","no degree/no degree yet","","","",""
"6","2005","Not Employed","lower secondary degree","","","",""
"6","2005","Not Employed","secondary school degree","","","",""
"6","2005","Not Employed","college entrance qualification","","","",""
"6","2005","Not Employed","Other degree","","","",""
"6","2005","Not Employed","no degree/no degree yet","","","",""
"6","2005","Employed","lower secondary degree","","","",""
"6","2005","Employed","secondary school degree","","","",""
"6","2005","Employed","college entrance qualification","","","",""
"6","2005","Employed","Other degree","","","",""
"6","2005","Employed","no degree/no degree yet","","","",""
"7","2005","Not Employed","lower secondary degree","","","",""
"7","2005","Not Employed","secondary school degree","","","",""
"7","2005","Not Employed","college entrance qualification","","","",""
"7","2005","Not Employed","Other degree","","","",""
"7","2005","Not Employed","no degree/no degree yet","","","",""
"7","2005","Employed","lower secondary degree","","","",""
"7","2005","Employed","secondary school degree","","","",""
"7","2005","Employed","college entrance qualification","","","",""
"7","2005","Employed","Other degree","","","",""
"7","2005","Employed","no degree/no degree yet","","","",""
"8","2005","Not Employed","lower secondary degree","","","",""
"8","2005","Not Employed","secondary school degree","","","",""
"8","2005","Not Employed","college entrance qualification","","","",""
"8","2005","Not Employed","Other degree","","","",""
"8","2005","Not Employed","no degree/no degree yet","","","",""
"8","2005","Employed","lower secondary degree","","","",""
"8","2005","Employed","secondary school degree","","","",""
"8","2005","Employed","college entrance qualification","","","",""
"8","2005","Employed","Other degree","","","",""
"8","2005","Employed","no degree/no degree yet","","","",""
"9","2005","Not Employed","lower secondary degree","","","",""
"9","2005","Not Employed","secondary school degree","","","",""
"9","2005","Not Employed","college entrance qualification","","","",""
"9","2005","Not Employed","Other degree","","","",""
"9","2005","Not Employed","no degree/no degree yet","","","",""
"9","2005","Employed","lower secondary degree","","","",""
"9","2005","Employed","secondary school degree","","","",""
"9","2005","Employed","college entrance qualification","","","",""
"9","2005","Employed","Other degree","","","",""
"9","2005","Employed","no degree/no degree yet","","","",""
"10 Very willing to take risks","2005","Not Employed","lower secondary degree","","","",""
"10 Very willing to take risks","2005","Not Employed","secondary school degree","","","",""
"10 Very willing to take risks","2005","Not Employed","college entrance qualification","","","",""
"10 Very willing to take risks","2005","Not Employed","Other degree","","","",""
"10 Very willing to take risks","2005","Not Employed","no degree/no degree yet","","","",""
"10 Very willing to take risks","2005","Employed","lower secondary degree","","","",""
"10 Very willing to take risks","2005","Employed","secondary school degree","","","",""
"10 Very willing to take risks","2005","Employed","college entrance qualification","","","",""
"10 Very willing to take risks","2005","Employed","Other degree","","","",""
"10 Very willing to take risks","2005","Employed","no degree/no degree yet","","","",""
"0 Not at all Willing to take risks","2006","Not Employed","lower secondary degree","434","0.119528179570921","0.109672423728655","0.129383935413188"
"0 Not at all Willing to take risks","2006","Not Employed","secondary school degree","105","0.0747305578233866","0.0624315789079768","0.0870295367387964"
"0 Not at all Willing to take risks","2006","Not Employed","college entrance qualification","48","0.0414642458882853","0.031095052769543","0.0518334390070277"
"0 Not at all Willing to take risks","2006","Not Employed","Other degree","87","0.163462211694973","0.132273123504399","0.194651299885546"
"0 Not at all Willing to take risks","2006","Not Employed","no degree/no degree yet","37","0.0879470449847301","0.0628958759023838","0.112998214067076"
"0 Not at all Willing to take risks","2006","Employed","lower secondary degree","133","0.0467424511909029","0.0396700163233324","0.0538148860584735"
"0 Not at all Willing to take risks","2006","Employed","secondary school degree","103","0.0202896984692287","0.0162602348834094","0.024319162055048"
"0 Not at all Willing to take risks","2006","Employed","college entrance qualification","63","0.0160911900761739","0.0122785679827831","0.0199038121695647"
"0 Not at all Willing to take risks","2006","Employed","Other degree","46","0.0748671394834379","0.0546351269061171","0.0950991520607587"
"0 Not at all Willing to take risks","2006","Employed","no degree/no degree yet","6","","",""
"1","2006","Not Employed","lower secondary degree","319","0.0838871528762664","0.0754650747223151","0.0923092310302178"
"1","2006","Not Employed","secondary school degree","83","0.0537616215479633","0.0432123543091164","0.0643108887868103"
"1","2006","Not Employed","college entrance qualification","36","0.0281082628359007","0.0195116005381203","0.0367049251336812"
"1","2006","Not Employed","Other degree","44","0.069421410967921","0.0479838951788726","0.0908589267569693"
"1","2006","Not Employed","no degree/no degree yet","13","","",""
"1","2006","Employed","lower secondary degree","117","0.0291571905516537","0.0235200951459633","0.0347942859573441"
"1","2006","Employed","secondary school degree","124","0.0280785679378863","0.0233572455319591","0.0327998903438134"
"1","2006","Employed","college entrance qualification","79","0.0208101566856381","0.0164847855454477","0.0251355278258285"
"1","2006","Employed","Other degree","20","","",""
"1","2006","Employed","no degree/no degree yet","7","","",""
"2","2006","Not Employed","lower secondary degree","535","0.126493445795956","0.11639477654037","0.136592115051542"
"2","2006","Not Employed","secondary school degree","163","0.0958984269175291","0.0821263262258869","0.109670527609171"
"2","2006","Not Employed","college entrance qualification","105","0.0751635813873909","0.0614503402437718","0.08887682253101"
"2","2006","Not Employed","Other degree","60","0.116222227087474","0.0891909014007891","0.14325355277416"
"2","2006","Not Employed","no degree/no degree yet","46","0.102274395473112","0.075472678816894","0.12907611212933"
"2","2006","Employed","lower secondary degree","249","0.0734257683687368","0.064686552894489","0.0821649838429846"
"2","2006","Employed","secondary school degree","350","0.0732603924584636","0.0658135171098912","0.0807072678070361"
"2","2006","Employed","college entrance qualification","322","0.076052850562414","0.0680206680845252","0.0840850330403027"
"2","2006","Employed","Other degree","61","0.0850999835324537","0.063649209475975","0.106550757588932"
"2","2006","Employed","no degree/no degree yet","9","","",""
"3","2006","Not Employed","lower secondary degree","584","0.135218683813001","0.124829808013771","0.145607559612231"
"3","2006","Not Employed","secondary school degree","206","0.112772544113253","0.0979778833720857","0.127567204854421"
"3","2006","Not Employed","college entrance qualification","162","0.0934938067015479","0.0783518943461707","0.108635719056925"
"3","2006","Not Employed","Other degree","78","0.136258139873928","0.107323077501849","0.165193202246007"
"3","2006","Not Employed","no degree/no degree yet","43","0.100557671379708","0.07395644801491","0.127158894744505"
"3","2006","Employed","lower secondary degree","407","0.120149823118701","0.10925615803462","0.131043488202783"
"3","2006","Employed","secondary school degree","534","0.10683377729366","0.0980053968716437","0.115662157715675"
"3","2006","Employed","college entrance qualification","514","0.124331769570864","0.114333770148342","0.134329768993385"
"3","2006","Employed","Other degree","63","0.0925151940872066","0.0702401985343118","0.114790189640101"
"3","2006","Employed","no degree/no degree yet","19","","",""
"4","2006","Not Employed","lower secondary degree","423","0.0932192305675831","0.0843863784240976","0.102052082711069"
"4","2006","Not Employed","secondary school degree","171","0.101753939738436","0.0876136238199064","0.115894255656966"
"4","2006","Not Employed","college entrance qualification","160","0.110274898113624","0.0939830567293152","0.126566739497932"
"4","2006","Not Employed","Other degree","50","0.102555396615957","0.0769675171923746","0.128143276039539"
"4","2006","Not Employed","no degree/no degree yet","34","0.0639822587466484","0.0423361832386345","0.0856283342546622"
"4","2006","Employed","lower secondary degree","355","0.102391992930861","0.092234548724636","0.112549437137085"
"4","2006","Employed","secondary school degree","465","0.102687059354663","0.0940116410244261","0.1113624776849"
"4","2006","Employed","college entrance qualification","468","0.119257781372345","0.109437588369731","0.129077974374959"
"4","2006","Employed","Other degree","75","0.11951552416449","0.094577363156733","0.144453685172247"
"4","2006","Employed","no degree/no degree yet","19","","",""
"5","2006","Not Employed","lower secondary degree","953","0.228392899950411","0.215639192224628","0.241146607676194"
"5","2006","Not Employed","secondary school degree","470","0.26290705267045","0.242317444522897","0.283496660818003"
"5","2006","Not Employed","college entrance qualification","321","0.202590150487664","0.181684971984914","0.223495328990414"
"5","2006","Not Employed","Other degree","100","0.183913327989745","0.151237548596409","0.216589107383081"
"5","2006","Not Employed","no degree/no degree yet","87","0.183283909114983","0.149061934050456","0.21750588417951"
"5","2006","Employed","lower secondary degree","887","0.276694815586093","0.261705928487984","0.291683702684203"
"5","2006","Employed","secondary school degree","1205","0.260264229119861","0.247723980322586","0.272804477917137"
"5","2006","Employed","college entrance qualification","849","0.191572699251536","0.179648216547915","0.203497181955157"
"5","2006","Employed","Other degree","150","0.223797241857203","0.191756219246333","0.255838264468073"
"5","2006","Employed","no degree/no degree yet","26","","",""
"6","2006","Not Employed","lower secondary degree","338","0.0818036578590492","0.0734773743582101","0.0901299413598883"
"6","2006","Not Employed","secondary school degree","198","0.105194869741935","0.0908450201830524","0.119544719300819"
"6","2006","Not Employed","college entrance qualification","191","0.149031756582847","0.130509239428935","0.167554273736759"
"6","2006","Not Employed","Other degree","40","0.0635462818069171","0.0429713008238428","0.0841212627899913"
"6","2006","Not Employed","no degree/no degree yet","68","0.130003411621893","0.100256389633871","0.159750433609914"
"6","2006","Employed","lower secondary degree","399","0.107795714632934","0.0974051059607193","0.118186323305148"
"6","2006","Employed","secondary school degree","647","0.134107922554121","0.124368802887002","0.143847042221239"
"6","2006","Employed","college entrance qualification","595","0.142352753645667","0.131765348361712","0.152940158929622"
"6","2006","Employed","Other degree","78","0.121523763748507","0.0964056497307029","0.146641877766312"
"6","2006","Employed","no degree/no degree yet","12","","",""
"7","2006","Not Employed","lower secondary degree","307","0.0686817771914908","0.0609981397239968","0.0763654146589847"
"7","2006","Not Employed","secondary school degree","184","0.083771780155726","0.0708138230088842","0.0967297373025678"
"7","2006","Not Employed","college entrance qualification","228","0.15595584431056","0.137085173898416","0.174826514722704"
"7","2006","Not Employed","Other degree","40","0.0827639266216891","0.0595252004885864","0.106002652754792"
"7","2006","Not Employed","no degree/no degree yet","74","0.14310580573418","0.112131643284742","0.174079968183618"
"7","2006","Employed","lower secondary degree","411","0.110315169980622","0.0998186871331366","0.120811652828106"
"7","2006","Employed","secondary school degree","636","0.133529184744661","0.123807855101281","0.14325051438804"
"7","2006","Employed","college entrance qualification","707","0.174865848603455","0.163356068293438","0.186375628913473"
"7","2006","Employed","Other degree","68","0.102425863614889","0.0791164475005066","0.125735279729271"
"7","2006","Employed","no degree/no degree yet","26","","",""
"8","2006","Not Employed","lower secondary degree","196","0.0432687945596468","0.0370875002672238","0.0494500888520699"
"8","2006","Not Employed","secondary school degree","111","0.06917538221826","0.0573068900021852","0.0810438744343348"
"8","2006","Not Employed","college entrance qualification","126","0.111618233172476","0.0952398393761491","0.127996626968803"
"8","2006","Not Employed","Other degree","23","","",""
"8","2006","Not Employed","no degree/no degree yet","63","0.121672828656597","0.092757222136108","0.150588435177086"
"8","2006","Employed","lower secondary degree","317","0.0894473711757104","0.0798854665982826","0.0990092757531383"
"8","2006","Employed","secondary school degree","482","0.102086689121207","0.0934337755468064","0.110739602695608"
"8","2006","Employed","college entrance qualification","436","0.100244654720552","0.0911445773886603","0.109344732052444"
"8","2006","Employed","Other degree","56","0.0851589138973535","0.0637014050607042","0.106616422734003"
"8","2006","Employed","no degree/no degree yet","20","","",""
"9","2006","Not Employed","lower secondary degree","29","","",""
"9","2006","Not Employed","secondary school degree","40","0.0185189868013065","0.0122132564165897","0.0248247171860234"
"9","2006","Not Employed","college entrance qualification","29","","",""
"9","2006","Not Employed","Other degree","8","","",""
"9","2006","Not Employed","no degree/no degree yet","16","","",""
"9","2006","Employed","lower secondary degree","86","0.0215806524556416","0.0167120659638906","0.0264492389473925"
"9","2006","Employed","secondary school degree","110","0.0281083328408931","0.0233845809942868","0.0328320846874993"
"9","2006","Employed","college entrance qualification","106","0.0225571853756209","0.0180579326690794","0.0270564380821623"
"9","2006","Employed","Other degree","12","","",""
"9","2006","Employed","no degree/no degree yet","7","","",""
"10 Very willing to take risks","2006","Not Employed","lower secondary degree","44","0.0118984477221077","0.00860430055694242","0.015192594887273"
"10 Very willing to take risks","2006","Not Employed","secondary school degree","25","","",""
"10 Very willing to take risks","2006","Not Employed","college entrance qualification","14","","",""
"10 Very willing to take risks","2006","Not Employed","Other degree","10","","",""
"10 Very willing to take risks","2006","Not Employed","no degree/no degree yet","10","","",""
"10 Very willing to take risks","2006","Employed","lower secondary degree","61","0.0222990500081442","0.0173519090168018","0.0272461909994866"
"10 Very willing to take risks","2006","Employed","secondary school degree","47","0.0107541461053559","0.00780632796391395","0.0137019642467978"
"10 Very willing to take risks","2006","Employed","college entrance qualification","45","0.0118631101357333","0.00858245869192842","0.0151437615795383"
"10 Very willing to take risks","2006","Employed","Other degree","21","","",""
"10 Very willing to take risks","2006","Employed","no degree/no degree yet","5","","",""
"0 Not at all Willing to take risks","2007","Not Employed","lower secondary degree","","","",""
"0 Not at all Willing to take risks","2007","Not Employed","secondary school degree","","","",""
"0 Not at all Willing to take risks","2007","Not Employed","college entrance qualification","","","",""
"0 Not at all Willing to take risks","2007","Not Employed","Other degree","","","",""
"0 Not at all Willing to take risks","2007","Not Employed","no degree/no degree yet","","","",""
"0 Not at all Willing to take risks","2007","Employed","lower secondary degree","","","",""
"0 Not at all Willing to take risks","2007","Employed","secondary school degree","","","",""
"0 Not at all Willing to take risks","2007","Employed","college entrance qualification","","","",""
"0 Not at all Willing to take risks","2007","Employed","Other degree","","","",""
"0 Not at all Willing to take risks","2007","Employed","no degree/no degree yet","","","",""
"1","2007","Not Employed","lower secondary degree","","","",""
"1","2007","Not Employed","secondary school degree","","","",""
"1","2007","Not Employed","college entrance qualification","","","",""
"1","2007","Not Employed","Other degree","","","",""
"1","2007","Not Employed","no degree/no degree yet","","","",""
"1","2007","Employed","lower secondary degree","","","",""
"1","2007","Employed","secondary school degree","","","",""
"1","2007","Employed","college entrance qualification","","","",""
"1","2007","Employed","Other degree","","","",""
"1","2007","Employed","no degree/no degree yet","","","",""
"2","2007","Not Employed","lower secondary degree","","","",""
"2","2007","Not Employed","secondary school degree","","","",""
"2","2007","Not Employed","college entrance qualification","","","",""
"2","2007","Not Employed","Other degree","","","",""
"2","2007","Not Employed","no degree/no degree yet","","","",""
"2","2007","Employed","lower secondary degree","","","",""
"2","2007","Employed","secondary school degree","","","",""
"2","2007","Employed","college entrance qualification","","","",""
"2","2007","Employed","Other degree","","","",""
"2","2007","Employed","no degree/no degree yet","","","",""
"3","2007","Not Employed","lower secondary degree","","","",""
"3","2007","Not Employed","secondary school degree","","","",""
"3","2007","Not Employed","college entrance qualification","","","",""
"3","2007","Not Employed","Other degree","","","",""
"3","2007","Not Employed","no degree/no degree yet","","","",""
"3","2007","Employed","lower secondary degree","","","",""
"3","2007","Employed","secondary school degree","","","",""
"3","2007","Employed","college entrance qualification","","","",""
"3","2007","Employed","Other degree","","","",""
"3","2007","Employed","no degree/no degree yet","","","",""
"4","2007","Not Employed","lower secondary degree","","","",""
"4","2007","Not Employed","secondary school degree","","","",""
"4","2007","Not Employed","college entrance qualification","","","",""
"4","2007","Not Employed","Other degree","","","",""
"4","2007","Not Employed","no degree/no degree yet","","","",""
"4","2007","Employed","lower secondary degree","","","",""
"4","2007","Employed","secondary school degree","","","",""
"4","2007","Employed","college entrance qualification","","","",""
"4","2007","Employed","Other degree","","","",""
"4","2007","Employed","no degree/no degree yet","","","",""
"5","2007","Not Employed","lower secondary degree","","","",""
"5","2007","Not Employed","secondary school degree","","","",""
"5","2007","Not Employed","college entrance qualification","","","",""
"5","2007","Not Employed","Other degree","","","",""
"5","2007","Not Employed","no degree/no degree yet","","","",""
"5","2007","Employed","lower secondary degree","","","",""
"5","2007","Employed","secondary school degree","","","",""
