"plh0204_h","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence"
"0 Not at all Willing to take risks","2004","in school","Male","9","","",""
"0 Not at all Willing to take risks","2004","in school","Female","10","","",""
"0 Not at all Willing to take risks","2004","inadequately","Male","24","","",""
"0 Not at all Willing to take risks","2004","inadequately","Female","55","0.357395748696594","0.27912250471033","0.435668992682858"
"0 Not at all Willing to take risks","2004","general elemantary","Male","81","0.110667156505083","0.0894391773791684","0.131895135630997"
"0 Not at all Willing to take risks","2004","general elemantary","Female","348","0.218612439555014","0.199192666570138","0.238032212539889"
"0 Not at all Willing to take risks","2004","middle vocational","Male","351","0.0789748906572047","0.071614723565159","0.0863350577492503"
"0 Not at all Willing to take risks","2004","middle vocational","Female","558","0.117689442537564","0.109272131328974","0.126106753746154"
"0 Not at all Willing to take risks","2004","vocational + Abi","Male","21","","",""
"0 Not at all Willing to take risks","2004","vocational + Abi","Female","48","0.0851843240002592","0.0640781218149539","0.106290526185565"
"0 Not at all Willing to take risks","2004","higher vocational","Male","31","0.0354126478221088","0.0235850471422893","0.0472402485019284"
"0 Not at all Willing to take risks","2004","higher vocational","Female","47","0.0767264595311984","0.0570657342201403","0.0963871848422565"
"0 Not at all Willing to take risks","2004","higher education","Male","47","0.0270449055854592","0.0205806385315111","0.0335091726394074"
"0 Not at all Willing to take risks","2004","higher education","Female","71","0.0475052518972082","0.0378820840190867","0.0571284197753297"
"1","2004","in school","Male","4","","",""
"1","2004","in school","Female","6","","",""
"1","2004","inadequately","Male","5","","",""
"1","2004","inadequately","Female","18","","",""
"1","2004","general elemantary","Male","40","0.0496962579721818","0.0349914223356716","0.064401093608692"
"1","2004","general elemantary","Female","177","0.105974151005129","0.091511480975883","0.120436821034374"
"1","2004","middle vocational","Male","185","0.0422307756904948","0.0367422918439417","0.0477192595370479"
"1","2004","middle vocational","Female","358","0.070072655294601","0.0634046998352274","0.0767406107539747"
"1","2004","vocational + Abi","Male","12","","",""
"1","2004","vocational + Abi","Female","32","0.0402162700281848","0.0253620093732702","0.0550705306830995"
"1","2004","higher vocational","Male","25","","",""
"1","2004","higher vocational","Female","39","0.0629784026265379","0.0450338604519313","0.0809229448011446"
"1","2004","higher education","Male","56","0.0306547015510422","0.0237853149748254","0.0375240881272591"
"1","2004","higher education","Female","70","0.0403778344188739","0.0314727590088678","0.0492829098288801"
"2","2004","in school","Male","16","","",""
"2","2004","in school","Female","12","","",""
"2","2004","inadequately","Male","13","","",""
"2","2004","inadequately","Female","19","","",""
"2","2004","general elemantary","Male","68","0.0875631811287019","0.0684369554055592","0.106689406851845"
"2","2004","general elemantary","Female","253","0.152349330833703","0.135464286822041","0.169234374845365"
"2","2004","middle vocational","Male","433","0.0874594343015396","0.0797497455788099","0.0951691230242692"
"2","2004","middle vocational","Female","674","0.116872085638522","0.10848017024024","0.125264001036804"
"2","2004","vocational + Abi","Male","24","","",""
"2","2004","vocational + Abi","Female","69","0.115891016575608","0.0916895746301765","0.140092458521039"
"2","2004","higher vocational","Male","80","0.0882097810258146","0.0700607890609923","0.106358772990637"
"2","2004","higher vocational","Female","91","0.114436455292134","0.0909209765443833","0.137951934039884"
"2","2004","higher education","Male","172","0.0736872361627361","0.0632759324724171","0.084098539853055"
"2","2004","higher education","Female","202","0.109453818085416","0.0953297554266241","0.123577880744208"
"3","2004","in school","Male","27","","",""
"3","2004","in school","Female","32","0.0934734324358988","0.0618258329241198","0.125121031947678"
"3","2004","inadequately","Male","9","","",""
"3","2004","inadequately","Female","11","","",""
"3","2004","general elemantary","Male","91","0.113170469808828","0.0917339764838715","0.134606963133784"
"3","2004","general elemantary","Female","231","0.12610536475431","0.110507333549556","0.141703395959063"
"3","2004","middle vocational","Male","570","0.108170200433925","0.0996939802596311","0.116646420608218"
"3","2004","middle vocational","Female","803","0.143412099147184","0.134256795394016","0.152567402900351"
"3","2004","vocational + Abi","Male","53","0.114523290843","0.0861824518758901","0.14286412981011"
"3","2004","vocational + Abi","Female","112","0.146901561859892","0.120136008008357","0.173667115711426"
"3","2004","higher vocational","Male","109","0.100393206773963","0.0811611736490992","0.119625239898826"
"3","2004","higher vocational","Female","107","0.147089434994877","0.120925428495355","0.1732534414944"
"3","2004","higher education","Male","299","0.135232203501021","0.121604584808268","0.148859822193774"
"3","2004","higher education","Female","268","0.136081799873874","0.120570353748338","0.151593245999409"
"4","2004","in school","Male","21","","",""
"4","2004","in school","Female","38","0.126877454178684","0.0906918157102621","0.163063092647106"
"4","2004","inadequately","Male","7","","",""
"4","2004","inadequately","Female","9","","",""
"4","2004","general elemantary","Male","90","0.101379203414703","0.0809557217221584","0.121802685107248"
"4","2004","general elemantary","Female","141","0.0856542731876533","0.0725049559319921","0.0988035904433145"
"4","2004","middle vocational","Male","535","0.100407827990973","0.092205936068159","0.108609719913787"
"4","2004","middle vocational","Female","633","0.10455098954514","0.0965585677057972","0.112543411384482"
"4","2004","vocational + Abi","Male","49","0.0999261108497484","0.0732356670141991","0.126616554685298"
"4","2004","vocational + Abi","Female","77","0.104827303038911","0.0816664754010469","0.127988130676774"
"4","2004","higher vocational","Male","86","0.0749790191748639","0.0581254324192171","0.0918326059305107"
"4","2004","higher vocational","Female","94","0.127429249416268","0.102797421068682","0.152061077763854"
"4","2004","higher education","Male","240","0.0981914054417335","0.0863330604788536","0.110049750404613"
"4","2004","higher education","Female","272","0.150582713564744","0.134403252108197","0.166762175021291"
"5","2004","in school","Male","53","0.19119210219558","0.147132046311302","0.235252158079857"
"5","2004","in school","Female","89","0.291789478795532","0.242367240333231","0.341211717257834"
"5","2004","inadequately","Male","15","","",""
"5","2004","inadequately","Female","18","","",""
"5","2004","general elemantary","Male","178","0.216731328896274","0.188851934502983","0.244610723289565"
"5","2004","general elemantary","Female","297","0.153902410027556","0.136947073804324","0.170857746250789"
"5","2004","middle vocational","Male","1218","0.243182967261856","0.231475324894629","0.254890609629084"
"5","2004","middle vocational","Female","1273","0.223658210757036","0.212773602609038","0.234542818905035"
"5","2004","vocational + Abi","Male","86","0.163929775348576","0.130981891820453","0.196877658876698"
"5","2004","vocational + Abi","Female","158","0.273409645741495","0.239710787658046","0.307108503824945"
"5","2004","higher vocational","Male","212","0.2472325571876","0.219624876954897","0.274840237420304"
"5","2004","higher vocational","Female","159","0.238232857597009","0.206764526602336","0.269701188591681"
"5","2004","higher education","Male","473","0.198763642865053","0.182860646686875","0.214666639043231"
"5","2004","higher education","Female","431","0.235482287667003","0.216287255085107","0.254677320248899"
"6","2004","in school","Male","52","0.137204926576824","0.098654777756962","0.175755075396686"
"6","2004","in school","Female","42","0.096858030268274","0.0647027544379953","0.129013306098553"
"6","2004","inadequately","Male","8","","",""
"6","2004","inadequately","Female","4","","",""
"6","2004","general elemantary","Male","94","0.0876147900665633","0.0684834698349925","0.106746110298134"
"6","2004","general elemantary","Female","98","0.0505497716551672","0.0402561271042953","0.0608434162060392"
"6","2004","middle vocational","Male","566","0.108733964462633","0.100238371199444","0.117229557725822"
"6","2004","middle vocational","Female","541","0.0901650412789612","0.0826834445303607","0.0976466380275617"
"6","2004","vocational + Abi","Male","78","0.16002455749249","0.127395552241801","0.192653562743179"
"6","2004","vocational + Abi","Female","80","0.0996604752143191","0.0770125673611616","0.122308383067477"
"6","2004","higher vocational","Male","121","0.150891558387279","0.127984953592708","0.173798163181851"
"6","2004","higher vocational","Female","80","0.110835825033795","0.0876462484574778","0.134025401610111"
"6","2004","higher education","Male","359","0.13800987941704","0.124265143841053","0.151754614993027"
"6","2004","higher education","Female","197","0.113432858524835","0.0990865155719281","0.127779201477743"
"7","2004","in school","Male","56","0.181976091877857","0.138746857577811","0.225205326177902"
"7","2004","in school","Female","45","0.135860676359469","0.0986090549095047","0.173112297809433"
"7","2004","inadequately","Male","9","","",""
"7","2004","inadequately","Female","5","","",""
"7","2004","general elemantary","Male","77","0.0730361443105247","0.0554298713848865","0.0906424172361629"
"7","2004","general elemantary","Female","101","0.05390040548975","0.0432898551229745","0.0645109558565255"
"7","2004","middle vocational","Male","664","0.123038309253965","0.114073977710499","0.13200264079743"
"7","2004","middle vocational","Female","471","0.0757816182945628","0.0688686728078417","0.082694563781284"
"7","2004","vocational + Abi","Male","93","0.179334557071972","0.145192295354813","0.213476818789131"
"7","2004","vocational + Abi","Female","54","0.0778916030579719","0.0576287887777831","0.0981544173381607"
"7","2004","higher vocational","Male","154","0.156107062422186","0.132879607618482","0.17933451722589"
"7","2004","higher vocational","Female","45","0.0535762451949591","0.0369424743406226","0.0702100160492956"
"7","2004","higher education","Male","424","0.174282893271047","0.159165629932238","0.189400156609855"
"7","2004","higher education","Female","216","0.0914646544286369","0.0784235756771061","0.104505733180168"
"8","2004","in school","Male","45","0.157613568462369","0.116787283724045","0.198439853200693"
"8","2004","in school","Female","30","0.0794841980782858","0.0500764050541157","0.108891991102456"
"8","2004","inadequately","Male","6","","",""
"8","2004","inadequately","Female","3","","",""
"8","2004","general elemantary","Male","76","0.102118835492019","0.0816294247787785","0.122608246205259"
"8","2004","general elemantary","Female","65","0.0383363403965707","0.0293145985547742","0.0473580822383671"
"8","2004","middle vocational","Male","454","0.0809177271430992","0.0734754394437119","0.0883600148424865"
"8","2004","middle vocational","Female","236","0.0427350205189858","0.0374517610813129","0.0480182799566587"
"8","2004","vocational + Abi","Male","49","0.08619797179816","0.0612203086631921","0.111175634933128"
"8","2004","vocational + Abi","Female","31","0.03136532289585","0.0181867512413036","0.0445438945503963"
"8","2004","higher vocational","Male","95","0.101338021776927","0.0820258521839516","0.120650191369903"
"8","2004","higher vocational","Female","35","0.0561666146359166","0.0391587984650933","0.0731744308067398"
"8","2004","higher education","Male","261","0.0986071180289952","0.0867264365681773","0.110487799489813"
"8","2004","higher education","Female","115","0.0493216321685815","0.0395255711722706","0.0591176931648925"
"9","2004","in school","Male","19","","",""
"9","2004","in school","Female","14","","",""
"9","2004","inadequately","Male","2","","",""
"9","2004","inadequately","Female","2","","",""
"9","2004","general elemantary","Male","24","","",""
"9","2004","general elemantary","Female","19","","",""
"9","2004","middle vocational","Male","108","0.0150944412742823","0.0117669782554364","0.0184219042931282"
"9","2004","middle vocational","Female","46","0.00843174578145038","0.00604330788895441","0.0108201836739464"
"9","2004","vocational + Abi","Male","13","","",""
"9","2004","vocational + Abi","Female","11","","",""
"9","2004","higher vocational","Male","20","","",""
"9","2004","higher vocational","Female","4","","",""
"9","2004","higher education","Male","65","0.0168482245757411","0.0117194039298051","0.0219770452216771"
"9","2004","higher education","Female","24","","",""
"10 Very willing to take risks","2004","in school","Male","4","","",""
"10 Very willing to take risks","2004","in school","Female","7","","",""
"10 Very willing to take risks","2004","inadequately","Male","2","","",""
"10 Very willing to take risks","2004","inadequately","Female","","","",""
"10 Very willing to take risks","2004","general elemantary","Male","20","","",""
"10 Very willing to take risks","2004","general elemantary","Female","10","","",""
"10 Very willing to take risks","2004","middle vocational","Male","74","0.0117894615300283","0.00884382506524848","0.0147350979948082"
"10 Very willing to take risks","2004","middle vocational","Female","37","0.00663109120599302","0.00451106282073497","0.00875111959125107"
"10 Very willing to take risks","2004","vocational + Abi","Male","7","","",""
"10 Very willing to take risks","2004","vocational + Abi","Female","","","",""
"10 Very willing to take risks","2004","higher vocational","Male","5","","",""
"10 Very willing to take risks","2004","higher vocational","Female","3","","",""
"10 Very willing to take risks","2004","higher education","Male","23","","",""
"10 Very willing to take risks","2004","higher education","Female","11","","",""
"0 Not at all Willing to take risks","2005","in school","Male","","","",""
"0 Not at all Willing to take risks","2005","in school","Female","","","",""
"0 Not at all Willing to take risks","2005","inadequately","Male","","","",""
"0 Not at all Willing to take risks","2005","inadequately","Female","","","",""
"0 Not at all Willing to take risks","2005","general elemantary","Male","","","",""
"0 Not at all Willing to take risks","2005","general elemantary","Female","","","",""
"0 Not at all Willing to take risks","2005","middle vocational","Male","","","",""
"0 Not at all Willing to take risks","2005","middle vocational","Female","","","",""
"0 Not at all Willing to take risks","2005","vocational + Abi","Male","","","",""
"0 Not at all Willing to take risks","2005","vocational + Abi","Female","","","",""
"0 Not at all Willing to take risks","2005","higher vocational","Male","","","",""
"0 Not at all Willing to take risks","2005","higher vocational","Female","","","",""
"0 Not at all Willing to take risks","2005","higher education","Male","","","",""
"0 Not at all Willing to take risks","2005","higher education","Female","","","",""
"1","2005","in school","Male","","","",""
"1","2005","in school","Female","","","",""
"1","2005","inadequately","Male","","","",""
"1","2005","inadequately","Female","","","",""
"1","2005","general elemantary","Male","","","",""
"1","2005","general elemantary","Female","","","",""
"1","2005","middle vocational","Male","","","",""
"1","2005","middle vocational","Female","","","",""
"1","2005","vocational + Abi","Male","","","",""
"1","2005","vocational + Abi","Female","","","",""
"1","2005","higher vocational","Male","","","",""
"1","2005","higher vocational","Female","","","",""
"1","2005","higher education","Male","","","",""
"1","2005","higher education","Female","","","",""
"2","2005","in school","Male","","","",""
"2","2005","in school","Female","","","",""
"2","2005","inadequately","Male","","","",""
"2","2005","inadequately","Female","","","",""
"2","2005","general elemantary","Male","","","",""
"2","2005","general elemantary","Female","","","",""
"2","2005","middle vocational","Male","","","",""
"2","2005","middle vocational","Female","","","",""
"2","2005","vocational + Abi","Male","","","",""
