"plh0204_h","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"0 Not at all Willing to take risks","2004","college entrance qualification","Couple + C. GT 16 ","22","","",""
"0 Not at all Willing to take risks","2004","college entrance qualification","Couple + C. LE and GT 16","10","","",""
"0 Not at all Willing to take risks","2004","Other degree","1-pers.-HH","15","","",""
"0 Not at all Willing to take risks","2004","Other degree","(Married) couple without C. ","94","0.247099893147368","0.202544344194226","0.29165544210051"
"0 Not at all Willing to take risks","2004","Other degree","Single parent ","12","","",""
"0 Not at all Willing to take risks","2004","Other degree","Couple + C. LE 16 ","30","0.0929449648695672","0.0569528107586121","0.128937118980522"
"0 Not at all Willing to take risks","2004","Other degree","Couple + C. GT 16 ","41","0.207675781693699","0.152416235935685","0.262935327451714"
"0 Not at all Willing to take risks","2004","Other degree","Couple + C. LE and GT 16","20","","",""
"0 Not at all Willing to take risks","2004","no degree/no degree yet","1-pers.-HH","5","","",""
"0 Not at all Willing to take risks","2004","no degree/no degree yet","(Married) couple without C. ","23","","",""
"0 Not at all Willing to take risks","2004","no degree/no degree yet","Single parent ","6","","",""
"0 Not at all Willing to take risks","2004","no degree/no degree yet","Couple + C. LE 16 ","8","","",""
"0 Not at all Willing to take risks","2004","no degree/no degree yet","Couple + C. GT 16 ","23","","",""
"0 Not at all Willing to take risks","2004","no degree/no degree yet","Couple + C. LE and GT 16","22","","",""
"1","2004","lower secondary degree","1-pers.-HH","113","0.085407377594328","0.0698387866060908","0.100975968582565"
"1","2004","lower secondary degree","(Married) couple without C. ","238","0.0711385258367701","0.062204186636755","0.0800728650367852"
"1","2004","lower secondary degree","Single parent ","24","","",""
"1","2004","lower secondary degree","Couple + C. LE 16 ","48","0.0471642215995191","0.0342554898190595","0.0600729533799787"
"1","2004","lower secondary degree","Couple + C. GT 16 ","57","0.0699813753786739","0.0546523572869312","0.0853103934704167"
"1","2004","lower secondary degree","Couple + C. LE and GT 16","22","","",""
"1","2004","secondary school degree","1-pers.-HH","27","","",""
"1","2004","secondary school degree","(Married) couple without C. ","72","0.0385441364879157","0.0297838164885071","0.0473044564873242"
"1","2004","secondary school degree","Single parent ","12","","",""
"1","2004","secondary school degree","Couple + C. LE 16 ","53","0.0478030922007998","0.0369446157429401","0.0586615686586596"
"1","2004","secondary school degree","Couple + C. GT 16 ","45","0.0414222600798305","0.0300959687258824","0.0527485514337786"
"1","2004","secondary school degree","Couple + C. LE and GT 16","14","","",""
"1","2004","college entrance qualification","1-pers.-HH","26","","",""
"1","2004","college entrance qualification","(Married) couple without C. ","45","0.0259498385795926","0.0184602571190433","0.0334394200401418"
"1","2004","college entrance qualification","Single parent ","5","","",""
"1","2004","college entrance qualification","Couple + C. LE 16 ","27","","",""
"1","2004","college entrance qualification","Couple + C. GT 16 ","26","","",""
"1","2004","college entrance qualification","Couple + C. LE and GT 16","7","","",""
"1","2004","Other degree","1-pers.-HH","9","","",""
"1","2004","Other degree","(Married) couple without C. ","32","0.102487086749911","0.0711577091095573","0.133816464390265"
"1","2004","Other degree","Single parent ","2","","",""
"1","2004","Other degree","Couple + C. LE 16 ","16","","",""
"1","2004","Other degree","Couple + C. GT 16 ","22","","",""
"1","2004","Other degree","Couple + C. LE and GT 16","8","","",""
"1","2004","no degree/no degree yet","1-pers.-HH","1","","",""
"1","2004","no degree/no degree yet","(Married) couple without C. ","7","","",""
"1","2004","no degree/no degree yet","Single parent ","1","","",""
"1","2004","no degree/no degree yet","Couple + C. LE 16 ","2","","",""
"1","2004","no degree/no degree yet","Couple + C. GT 16 ","14","","",""
"1","2004","no degree/no degree yet","Couple + C. LE and GT 16","3","","",""
"2","2004","lower secondary degree","1-pers.-HH","165","0.133904360720783","0.114934329096497","0.152874392345069"
"2","2004","lower secondary degree","(Married) couple without C. ","388","0.120946228621639","0.109613397499991","0.132279059743286"
"2","2004","lower secondary degree","Single parent ","42","0.100956723189623","0.0700917808380551","0.131821665541191"
"2","2004","lower secondary degree","Couple + C. LE 16 ","92","0.0881935840516329","0.0709257434432676","0.105461424659998"
"2","2004","lower secondary degree","Couple + C. GT 16 ","128","0.111913270773386","0.092970401527206","0.130856140019566"
"2","2004","lower secondary degree","Couple + C. LE and GT 16","40","0.0939890933772662","0.0662457326280136","0.121732454126519"
"2","2004","secondary school degree","1-pers.-HH","68","0.0952646898753708","0.0741266001902758","0.116402779560466"
"2","2004","secondary school degree","(Married) couple without C. ","178","0.104718386204509","0.0907846547143146","0.118652117694703"
"2","2004","secondary school degree","Single parent ","26","","",""
"2","2004","secondary school degree","Couple + C. LE 16 ","143","0.085832250550513","0.0715756587971746","0.100088842303851"
"2","2004","secondary school degree","Couple + C. GT 16 ","117","0.125167081968219","0.106358121848597","0.143976042087841"
"2","2004","secondary school degree","Couple + C. LE and GT 16","42","0.0780066210669489","0.0549118933952993","0.101101348738599"
"2","2004","college entrance qualification","1-pers.-HH","49","0.0759114204617509","0.0572282833341464","0.0945945575893554"
"2","2004","college entrance qualification","(Married) couple without C. ","134","0.0649504312551231","0.053341081544577","0.0765597809656692"
"2","2004","college entrance qualification","Single parent ","15","","",""
"2","2004","college entrance qualification","Couple + C. LE 16 ","130","0.10354873475743","0.0864942502627926","0.120603219252067"
"2","2004","college entrance qualification","Couple + C. GT 16 ","70","0.0534251444551903","0.0395150022744485","0.0673352866359322"
"2","2004","college entrance qualification","Couple + C. LE and GT 16","25","","",""
"2","2004","Other degree","1-pers.-HH","17","","",""
"2","2004","Other degree","(Married) couple without C. ","51","0.108496311379912","0.0763696275273717","0.140622995232452"
"2","2004","Other degree","Single parent ","7","","",""
"2","2004","Other degree","Couple + C. LE 16 ","31","0.150598985275599","0.106264109366162","0.194933861185035"
"2","2004","Other degree","Couple + C. GT 16 ","16","","",""
"2","2004","Other degree","Couple + C. LE and GT 16","12","","",""
"2","2004","no degree/no degree yet","1-pers.-HH","4","","",""
"2","2004","no degree/no degree yet","(Married) couple without C. ","17","","",""
"2","2004","no degree/no degree yet","Single parent ","5","","",""
"2","2004","no degree/no degree yet","Couple + C. LE 16 ","2","","",""
"2","2004","no degree/no degree yet","Couple + C. GT 16 ","11","","",""
"2","2004","no degree/no degree yet","Couple + C. LE and GT 16","20","","",""
"3","2004","lower secondary degree","1-pers.-HH","149","0.122940960045717","0.104649411104287","0.141232508987147"
"3","2004","lower secondary degree","(Married) couple without C. ","446","0.125591395379123","0.11407353830102","0.137109252457226"
"3","2004","lower secondary degree","Single parent ","32","0.0737541679904967","0.0469770417688921","0.100531294212101"
"3","2004","lower secondary degree","Couple + C. LE 16 ","145","0.126437465097353","0.106200140232611","0.146674789962095"
"3","2004","lower secondary degree","Couple + C. GT 16 ","121","0.11915840668099","0.0996918773858019","0.138624935976177"
"3","2004","lower secondary degree","Couple + C. LE and GT 16","54","0.125316178103041","0.0938399456743236","0.156792410531758"
"3","2004","secondary school degree","1-pers.-HH","89","0.118699289843678","0.0954116697584404","0.141986909928915"
"3","2004","secondary school degree","(Married) couple without C. ","231","0.124100793006572","0.109097365681407","0.139104220331737"
"3","2004","secondary school degree","Single parent ","50","0.134686773411897","0.0991741251371069","0.170199421686687"
"3","2004","secondary school degree","Couple + C. LE 16 ","185","0.134665987233502","0.117292045434794","0.15203992903221"
"3","2004","secondary school degree","Couple + C. GT 16 ","158","0.121793426987574","0.10320393888906","0.140382915086087"
"3","2004","secondary school degree","Couple + C. LE and GT 16","69","0.131423170012395","0.102327839138772","0.160518500886019"
"3","2004","college entrance qualification","1-pers.-HH","92","0.13238583798744","0.108478923867795","0.156292752107086"
"3","2004","college entrance qualification","(Married) couple without C. ","245","0.145815420640613","0.129189827511327","0.162441013769899"
"3","2004","college entrance qualification","Single parent ","23","","",""
"3","2004","college entrance qualification","Couple + C. LE 16 ","175","0.131214598329759","0.11231510371561","0.150114092943908"
"3","2004","college entrance qualification","Couple + C. GT 16 ","116","0.117755804421901","0.097818483421044","0.137693125422758"
"3","2004","college entrance qualification","Couple + C. LE and GT 16","42","0.118312251580467","0.0837779469961303","0.152846556164803"
"3","2004","Other degree","1-pers.-HH","16","","",""
"3","2004","Other degree","(Married) couple without C. ","45","0.153122000039655","0.115923445647291","0.19032055443202"
"3","2004","Other degree","Single parent ","6","","",""
"3","2004","Other degree","Couple + C. LE 16 ","27","","",""
"3","2004","Other degree","Couple + C. GT 16 ","28","","",""
"3","2004","Other degree","Couple + C. LE and GT 16","21","","",""
"3","2004","no degree/no degree yet","1-pers.-HH","6","","",""
"3","2004","no degree/no degree yet","(Married) couple without C. ","10","","",""
"3","2004","no degree/no degree yet","Single parent ","4","","",""
"3","2004","no degree/no degree yet","Couple + C. LE 16 ","6","","",""
"3","2004","no degree/no degree yet","Couple + C. GT 16 ","37","0.111893146793104","0.0778300211372441","0.145956272448963"
"3","2004","no degree/no degree yet","Couple + C. LE and GT 16","25","","",""
"4","2004","lower secondary degree","1-pers.-HH","114","0.0917774745927627","0.0756950340404211","0.107859915145104"
"4","2004","lower secondary degree","(Married) couple without C. ","345","0.102794948690581","0.0922397533971154","0.113350143984047"
"4","2004","lower secondary degree","Single parent ","34","0.0658114298329931","0.0404089867911772","0.091213872874809"
"4","2004","lower secondary degree","Couple + C. LE 16 ","114","0.108667235576098","0.0897160031362749","0.127618468015922"
"4","2004","lower secondary degree","Couple + C. GT 16 ","124","0.125776751642909","0.105852196210106","0.145701307075711"
"4","2004","lower secondary degree","Couple + C. LE and GT 16","37","0.0896672067020199","0.0625046566037258","0.116829756800314"
"4","2004","secondary school degree","1-pers.-HH","78","0.106023766665533","0.0838569367919353","0.12819059653913"
"4","2004","secondary school degree","(Married) couple without C. ","212","0.10573618884882","0.0917428681157901","0.11972950958185"
"4","2004","secondary school degree","Single parent ","34","0.0960434490825876","0.0653926665594214","0.126694231605754"
"4","2004","secondary school degree","Couple + C. LE 16 ","195","0.128951500030359","0.111894137364633","0.146008862696084"
"4","2004","secondary school degree","Couple + C. GT 16 ","120","0.0926168275073474","0.0761390940105515","0.109094561004143"
"4","2004","secondary school degree","Couple + C. LE and GT 16","44","0.0846126856874222","0.0606462529853545","0.10857911838949"
"4","2004","college entrance qualification","1-pers.-HH","82","0.109758746978888","0.0877085299333361","0.13180896402444"
"4","2004","college entrance qualification","(Married) couple without C. ","216","0.112907272762416","0.0979983925590131","0.127816152965819"
"4","2004","college entrance qualification","Single parent ","19","","",""
"4","2004","college entrance qualification","Couple + C. LE 16 ","150","0.124068238123925","0.105615182085899","0.142521294161951"
"4","2004","college entrance qualification","Couple + C. GT 16 ","102","0.0951521015748601","0.0770020351819881","0.113302167967732"
"4","2004","college entrance qualification","Couple + C. LE and GT 16","32","0.0865155776119436","0.0564564632297249","0.116574691994162"
"4","2004","Other degree","1-pers.-HH","5","","",""
"4","2004","Other degree","(Married) couple without C. ","32","0.0867268004580282","0.057654870772477","0.115798730143579"
"4","2004","Other degree","Single parent ","7","","",""
"4","2004","Other degree","Couple + C. LE 16 ","33","0.140956943519008","0.0978220441080457","0.18409184292997"
"4","2004","Other degree","Couple + C. GT 16 ","19","","",""
"4","2004","Other degree","Couple + C. LE and GT 16","13","","",""
"4","2004","no degree/no degree yet","1-pers.-HH","","","",""
"4","2004","no degree/no degree yet","(Married) couple without C. ","7","","",""
"4","2004","no degree/no degree yet","Single parent ","10","","",""
"4","2004","no degree/no degree yet","Couple + C. LE 16 ","1","","",""
"4","2004","no degree/no degree yet","Couple + C. GT 16 ","29","","",""
"4","2004","no degree/no degree yet","Couple + C. LE and GT 16","26","","",""
"5","2004","lower secondary degree","1-pers.-HH","259","0.213834956644517","0.190995593769928","0.236674319519106"
"5","2004","lower secondary degree","(Married) couple without C. ","689","0.225015447562539","0.210501444146749","0.239529450978329"
"5","2004","lower secondary degree","Single parent ","85","0.2051883697066","0.16381546380204","0.246561275611159"
"5","2004","lower secondary degree","Couple + C. LE 16 ","244","0.258886644741798","0.232214044464325","0.28555924501927"
"5","2004","lower secondary degree","Couple + C. GT 16 ","247","0.22393774052397","0.198888809032792","0.248986672015149"
"5","2004","lower secondary degree","Couple + C. LE and GT 16","93","0.250004751137953","0.20883701235698","0.291172489918926"
"5","2004","secondary school degree","1-pers.-HH","178","0.23145893615689","0.201091403865788","0.261826468447991"
"5","2004","secondary school degree","(Married) couple without C. ","470","0.257919501177811","0.238010763073011","0.277828239282611"
"5","2004","secondary school degree","Single parent ","72","0.225627097651263","0.182145587752523","0.269108607550004"
"5","2004","secondary school degree","Couple + C. LE 16 ","352","0.223593739984487","0.202388077251924","0.244799402717049"
"5","2004","secondary school degree","Couple + C. GT 16 ","258","0.210533359225053","0.187360238966098","0.233706479484007"
"5","2004","secondary school degree","Couple + C. LE and GT 16","132","0.236849951321237","0.200237835364166","0.273462067278308"
"5","2004","college entrance qualification","1-pers.-HH","148","0.189463374505922","0.161820169348203","0.217106579663641"
"5","2004","college entrance qualification","(Married) couple without C. ","355","0.213466389507254","0.194163472105268","0.23276930690924"
"5","2004","college entrance qualification","Single parent ","40","0.217202933568865","0.157297000760776","0.277108866376954"
"5","2004","college entrance qualification","Couple + C. LE 16 ","243","0.211287944208103","0.188437247065685","0.234138641350521"
"5","2004","college entrance qualification","Couple + C. GT 16 ","210","0.22629649964312","0.200413927475089","0.252179071811151"
"5","2004","college entrance qualification","Couple + C. LE and GT 16","81","0.275940562963254","0.228146567890427","0.323734558036081"
"5","2004","Other degree","1-pers.-HH","20","","",""
"5","2004","Other degree","(Married) couple without C. ","49","0.120169376784026","0.0865806700900429","0.15375808347801"
"5","2004","Other degree","Single parent ","18","","",""
"5","2004","Other degree","Couple + C. LE 16 ","46","0.186416964879883","0.138142024608204","0.234691905151562"
"5","2004","Other degree","Couple + C. GT 16 ","40","0.163358645402359","0.112996567106215","0.213720723698503"
"5","2004","Other degree","Couple + C. LE and GT 16","25","","",""
"5","2004","no degree/no degree yet","1-pers.-HH","3","","",""
"5","2004","no degree/no degree yet","(Married) couple without C. ","9","","",""
"5","2004","no degree/no degree yet","Single parent ","22","","",""
"5","2004","no degree/no degree yet","Couple + C. LE 16 ","9","","",""
"5","2004","no degree/no degree yet","Couple + C. GT 16 ","73","0.193817520988885","0.151104200247087","0.236530841730683"
"5","2004","no degree/no degree yet","Couple + C. LE and GT 16","58","0.222858780798378","0.175125475013428","0.270592086583327"
"6","2004","lower secondary degree","1-pers.-HH","71","0.0493623163716095","0.0372954904597989","0.06142914228342"
"6","2004","lower secondary degree","(Married) couple without C. ","266","0.0880684159197403","0.0782186535708214","0.0979181782686592"
"6","2004","lower secondary degree","Single parent ","24","","",""
"6","2004","lower secondary degree","Couple + C. LE 16 ","103","0.0862381894972677","0.0691445504090603","0.103331828585475"
"6","2004","lower secondary degree","Couple + C. GT 16 ","115","0.106739994157434","0.0881863249543144","0.125293663360553"
"6","2004","lower secondary degree","Couple + C. LE and GT 16","53","0.104219952911639","0.0751710486932792","0.133268857129998"
"6","2004","secondary school degree","1-pers.-HH","78","0.113819824988823","0.0909528372542307","0.136686812723416"
"6","2004","secondary school degree","(Married) couple without C. ","196","0.109856282433015","0.0956258319414721","0.124086732924558"
"6","2004","secondary school degree","Single parent ","48","0.152523632429886","0.115124090536895","0.189923174322878"
"6","2004","secondary school degree","Couple + C. LE 16 ","187","0.135703759519205","0.118273463324045","0.153134055714365"
"6","2004","secondary school degree","Couple + C. GT 16 ","153","0.106685781219983","0.0891383900363359","0.12423317240363"
"6","2004","secondary school degree","Couple + C. LE and GT 16","63","0.129031166738921","0.100162160753721","0.15790017272412"
"6","2004","college entrance qualification","1-pers.-HH","104","0.142654765932496","0.117985259952414","0.167324271912578"
"6","2004","college entrance qualification","(Married) couple without C. ","219","0.114452871258244","0.0994553756712988","0.12945036684519"
"6","2004","college entrance qualification","Single parent ","21","","",""
"6","2004","college entrance qualification","Couple + C. LE 16 ","186","0.155131995268166","0.134866931396203","0.175397059140129"
"6","2004","college entrance qualification","Couple + C. GT 16 ","144","0.151614009674785","0.129429611808487","0.173798407541084"
"6","2004","college entrance qualification","Couple + C. LE and GT 16","49","0.13686246907826","0.100112190276886","0.173612747879634"
"6","2004","Other degree","1-pers.-HH","9","","",""
"6","2004","Other degree","(Married) couple without C. ","23","","",""
"6","2004","Other degree","Single parent ","3","","",""
"6","2004","Other degree","Couple + C. LE 16 ","23","","",""
"6","2004","Other degree","Couple + C. GT 16 ","17","","",""
"6","2004","Other degree","Couple + C. LE and GT 16","16","","",""
"6","2004","no degree/no degree yet","1-pers.-HH","3","","",""
"6","2004","no degree/no degree yet","(Married) couple without C. ","6","","",""
"6","2004","no degree/no degree yet","Single parent ","13","","",""
"6","2004","no degree/no degree yet","Couple + C. LE 16 ","4","","",""
"6","2004","no degree/no degree yet","Couple + C. GT 16 ","45","0.119335793531563","0.0843057499709106","0.154365837092216"
"6","2004","no degree/no degree yet","Couple + C. LE and GT 16","37","0.088039240965887","0.0555392765263235","0.120539205405451"
"7","2004","lower secondary degree","1-pers.-HH","59","0.0405529726456261","0.0295652012083434","0.0515407440829088"
"7","2004","lower secondary degree","(Married) couple without C. ","204","0.0653372549831887","0.0567482582124239","0.0739262517539536"
"7","2004","lower secondary degree","Single parent ","29","","",""
"7","2004","lower secondary degree","Couple + C. LE 16 ","117","0.130562161759895","0.110045998427949","0.15107832509184"
"7","2004","lower secondary degree","Couple + C. GT 16 ","91","0.0787359783218595","0.0625530933731464","0.0949188632705727"
"7","2004","lower secondary degree","Couple + C. LE and GT 16","51","0.137491628295927","0.104752024968385","0.170231231623469"
"7","2004","secondary school degree","1-pers.-HH","95","0.119471942781865","0.0961188959913172","0.142824989572412"
"7","2004","secondary school degree","(Married) couple without C. ","210","0.109619768295056","0.0954027563431027","0.123836780247009"
"7","2004","secondary school degree","Single parent ","60","0.132812220019552","0.0975093911656401","0.168115048873465"
"7","2004","secondary school degree","Couple + C. LE 16 ","190","0.123595676233631","0.106845036030168","0.140346316437093"
"7","2004","secondary school degree","Couple + C. GT 16 ","161","0.137967912186634","0.118365571816129","0.157570252557138"
"7","2004","secondary school degree","Couple + C. LE and GT 16","59","0.0996845979581207","0.0738860904530487","0.125483105463193"
"7","2004","college entrance qualification","1-pers.-HH","145","0.1668603883691","0.140559225076064","0.193161551662136"
"7","2004","college entrance qualification","(Married) couple without C. ","271","0.1683708805035","0.150743089514166","0.185998671492833"
"7","2004","college entrance qualification","Single parent ","30","0.130612083670524","0.0816555257159119","0.179568641625135"
"7","2004","college entrance qualification","Couple + C. LE 16 ","161","0.116731043168383","0.0987571348218548","0.134704951514911"
"7","2004","college entrance qualification","Couple + C. GT 16 ","191","0.178264171958968","0.154589750263243","0.201938593654693"
"7","2004","college entrance qualification","Couple + C. LE and GT 16","50","0.129460615971086","0.0935649926858136","0.165356239256358"
"7","2004","Other degree","1-pers.-HH","1","","",""
"7","2004","Other degree","(Married) couple without C. ","14","","",""
"7","2004","Other degree","Single parent ","1","","",""
"7","2004","Other degree","Couple + C. LE 16 ","18","","",""
"7","2004","Other degree","Couple + C. GT 16 ","11","","",""
"7","2004","Other degree","Couple + C. LE and GT 16","9","","",""
"7","2004","no degree/no degree yet","1-pers.-HH","3","","",""
"7","2004","no degree/no degree yet","(Married) couple without C. ","1","","",""
"7","2004","no degree/no degree yet","Single parent ","16","","",""
"7","2004","no degree/no degree yet","Couple + C. LE 16 ","5","","",""
"7","2004","no degree/no degree yet","Couple + C. GT 16 ","45","0.155308462398139","0.1161706295835","0.194446295212779"
"7","2004","no degree/no degree yet","Couple + C. LE and GT 16","45","0.12700448902085","0.0888125061989399","0.16519647184276"
"8","2004","lower secondary degree","1-pers.-HH","64","0.0554201540658349","0.0426751208821084","0.0681651872495614"
"8","2004","lower secondary degree","(Married) couple without C. ","148","0.047272191366658","0.0398961758873434","0.0546482068459725"
"8","2004","lower secondary degree","Single parent ","26","","",""
"8","2004","lower secondary degree","Couple + C. LE 16 ","71","0.0686479844203798","0.0532508806092726","0.0840450882314869"
"8","2004","lower secondary degree","Couple + C. GT 16 ","60","0.0487202584349485","0.0357846698994945","0.0616558469704026"
"8","2004","lower secondary degree","Couple + C. LE and GT 16","27","","",""
"8","2004","secondary school degree","1-pers.-HH","68","0.0842114971903132","0.0642164573022536","0.104206537078373"
"8","2004","secondary school degree","(Married) couple without C. ","145","0.0658195900655419","0.0545354336247575","0.0771037465063264"
"8","2004","secondary school degree","Single parent ","28","","",""
"8","2004","secondary school degree","Couple + C. LE 16 ","96","0.0725259393397574","0.0593259043374656","0.0857259743420491"
"8","2004","secondary school degree","Couple + C. GT 16 ","90","0.0662476209195551","0.0521105913087881","0.0803846505303221"
"8","2004","secondary school degree","Couple + C. LE and GT 16","46","0.0833281576704937","0.0595276595368855","0.107128655804102"
"8","2004","college entrance qualification","1-pers.-HH","69","0.0721283833870224","0.0538794920552798","0.090377274718765"
"8","2004","college entrance qualification","(Married) couple without C. ","151","0.0842047981539855","0.0711230085948656","0.0972865877131053"
"8","2004","college entrance qualification","Single parent ","18","","",""
"8","2004","college entrance qualification","Couple + C. LE 16 ","95","0.0781121911425464","0.063091106197239","0.0931332760878538"
"8","2004","college entrance qualification","Couple + C. GT 16 ","97","0.10737009775199","0.0882205454752863","0.126519650028694"
"8","2004","college entrance qualification","Couple + C. LE and GT 16","28","","",""
"8","2004","Other degree","1-pers.-HH","4","","",""
"8","2004","Other degree","(Married) couple without C. ","13","","",""
"8","2004","Other degree","Single parent ","2","","",""
"8","2004","Other degree","Couple + C. LE 16 ","12","","",""
"8","2004","Other degree","Couple + C. GT 16 ","9","","",""
"8","2004","Other degree","Couple + C. LE and GT 16","9","","",""
"8","2004","no degree/no degree yet","1-pers.-HH","1","","",""
"8","2004","no degree/no degree yet","(Married) couple without C. ","1","","",""
"8","2004","no degree/no degree yet","Single parent ","11","","",""
"8","2004","no degree/no degree yet","Couple + C. LE 16 ","3","","",""
"8","2004","no degree/no degree yet","Couple + C. GT 16 ","30","0.0759166968267723","0.047296385383179","0.104537008270366"
"8","2004","no degree/no degree yet","Couple + C. LE and GT 16","36","0.148528851738053","0.107739477247457","0.189318226228648"
"9","2004","lower secondary degree","1-pers.-HH","14","","",""
"9","2004","lower secondary degree","(Married) couple without C. ","24","","",""
"9","2004","lower secondary degree","Single parent ","9","","",""
"9","2004","lower secondary degree","Couple + C. LE 16 ","21","","",""
"9","2004","lower secondary degree","Couple + C. GT 16 ","17","","",""
"9","2004","lower secondary degree","Couple + C. LE and GT 16","7","","",""
"9","2004","secondary school degree","1-pers.-HH","7","","",""
"9","2004","secondary school degree","(Married) couple without C. ","26","","",""
"9","2004","secondary school degree","Single parent ","7","","",""
"9","2004","secondary school degree","Couple + C. LE 16 ","23","","",""
"9","2004","secondary school degree","Couple + C. GT 16 ","28","","",""
"9","2004","secondary school degree","Couple + C. LE and GT 16","16","","",""
"9","2004","college entrance qualification","1-pers.-HH","18","","",""
"9","2004","college entrance qualification","(Married) couple without C. ","36","0.0226088861222928","0.0156060601565571","0.0296117120880284"
"9","2004","college entrance qualification","Single parent ","4","","",""
"9","2004","college entrance qualification","Couple + C. LE 16 ","24","","",""
"9","2004","college entrance qualification","Couple + C. GT 16 ","23","","",""
"9","2004","college entrance qualification","Couple + C. LE and GT 16","8","","",""
"9","2004","Other degree","1-pers.-HH","","","",""
"9","2004","Other degree","(Married) couple without C. ","4","","",""
"9","2004","Other degree","Single parent ","","","",""
"9","2004","Other degree","Couple + C. LE 16 ","4","","",""
"9","2004","Other degree","Couple + C. GT 16 ","1","","",""
"9","2004","Other degree","Couple + C. LE and GT 16","2","","",""
"9","2004","no degree/no degree yet","1-pers.-HH","1","","",""
"9","2004","no degree/no degree yet","(Married) couple without C. ","","","",""
"9","2004","no degree/no degree yet","Single parent ","5","","",""
"9","2004","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"9","2004","no degree/no degree yet","Couple + C. GT 16 ","17","","",""
"9","2004","no degree/no degree yet","Couple + C. LE and GT 16","13","","",""
"10 Very willing to take risks","2004","lower secondary degree","1-pers.-HH","11","","",""
"10 Very willing to take risks","2004","lower secondary degree","(Married) couple without C. ","19","","",""
"10 Very willing to take risks","2004","lower secondary degree","Single parent ","7","","",""
"10 Very willing to take risks","2004","lower secondary degree","Couple + C. LE 16 ","14","","",""
"10 Very willing to take risks","2004","lower secondary degree","Couple + C. GT 16 ","9","","",""
"10 Very willing to take risks","2004","lower secondary degree","Couple + C. LE and GT 16","9","","",""
"10 Very willing to take risks","2004","secondary school degree","1-pers.-HH","6","","",""
"10 Very willing to take risks","2004","secondary school degree","(Married) couple without C. ","14","","",""
"10 Very willing to take risks","2004","secondary school degree","Single parent ","5","","",""
"10 Very willing to take risks","2004","secondary school degree","Couple + C. LE 16 ","6","","",""
"10 Very willing to take risks","2004","secondary school degree","Couple + C. GT 16 ","6","","",""
"10 Very willing to take risks","2004","secondary school degree","Couple + C. LE and GT 16","11","","",""
"10 Very willing to take risks","2004","college entrance qualification","1-pers.-HH","5","","",""
"10 Very willing to take risks","2004","college entrance qualification","(Married) couple without C. ","19","","",""
"10 Very willing to take risks","2004","college entrance qualification","Single parent ","2","","",""
"10 Very willing to take risks","2004","college entrance qualification","Couple + C. LE 16 ","9","","",""
"10 Very willing to take risks","2004","college entrance qualification","Couple + C. GT 16 ","3","","",""
"10 Very willing to take risks","2004","college entrance qualification","Couple + C. LE and GT 16","4","","",""
"10 Very willing to take risks","2004","Other degree","1-pers.-HH","1","","",""
"10 Very willing to take risks","2004","Other degree","(Married) couple without C. ","3","","",""
"10 Very willing to take risks","2004","Other degree","Single parent ","1","","",""
"10 Very willing to take risks","2004","Other degree","Couple + C. LE 16 ","10","","",""
"10 Very willing to take risks","2004","Other degree","Couple + C. GT 16 ","3","","",""
"10 Very willing to take risks","2004","Other degree","Couple + C. LE and GT 16","4","","",""
