"plh0175","year","migback","regtyp","n","percent","lower_confidence","upper_confidence","value"
"1 on Scale 1 to 10","1991","no migration background","Rural Area","102","0.0196944686240247","0.0154680522621337","0.0239208849859156","1"
"1 on Scale 1 to 10","1991","direct migration background","Urban Area","34","0.0165292111846687","0.0112290978503803","0.021829324518957","1"
"1 on Scale 1 to 10","1991","direct migration background","Rural Area","8","","","","1"
"1 on Scale 1 to 10","1991","indirect migration background","Urban Area","3","","","","1"
"1 on Scale 1 to 10","1991","indirect migration background","Rural Area","1","","","","1"
"10 Completely satisfied","1991","no migration background","Urban Area","533","0.0947657133303804","0.0875504472482034","0.101980979412557","10"
"10 Completely satisfied","1991","no migration background","Rural Area","174","0.0516701345943771","0.0449369746840453","0.058403294504709","10"
"10 Completely satisfied","1991","direct migration background","Urban Area","152","0.0906098821019144","0.0786771124380562","0.102542651765773","10"
"10 Completely satisfied","1991","direct migration background","Rural Area","32","0.0667143350561678","0.0422305520576321","0.0911981180547035","10"
"10 Completely satisfied","1991","indirect migration background","Urban Area","29","","","","10"
"10 Completely satisfied","1991","indirect migration background","Rural Area","6","","","","10"
"2 on Scale 1 to 10","1991","no migration background","Urban Area","195","0.0265935803587114","0.0226300540545399","0.0305571066628829","2"
"2 on Scale 1 to 10","1991","direct migration background","Rural Area","18","","","","2"
"2 on Scale 1 to 10","1991","indirect migration background","Urban Area","4","","","","2"
"2 on Scale 1 to 10","1991","indirect migration background","Rural Area","1","","","","2"
"2 on Scale 1 to 10","1991","no migration background","Rural Area","235","0.0461858591418474","0.0398016690421478","0.052570049241547","2"
"2 on Scale 1 to 10","1991","direct migration background","Urban Area","63","0.0286323481733196","0.0216997079719273","0.0355649883747118","2"
"3 on Scale 1 to 10","1991","no migration background","Urban Area","342","0.0448162021456798","0.0397192889790886","0.049913115312271","3"
"3 on Scale 1 to 10","1991","no migration background","Rural Area","365","0.0732874228831331","0.0653604627812043","0.0812143829850619","3"
"3 on Scale 1 to 10","1991","direct migration background","Urban Area","112","0.0460771509245548","0.0373619421693083","0.0547923596798012","3"
"3 on Scale 1 to 10","1991","direct migration background","Rural Area","20","","","","3"
"3 on Scale 1 to 10","1991","indirect migration background","Urban Area","15","","","","3"
"3 on Scale 1 to 10","1991","indirect migration background","Rural Area","","","","","3"
"4 on Scale 1 to 10","1991","no migration background","Urban Area","389","0.0540523459253914","0.0484819372054046","0.0596227546453783","4"
"4 on Scale 1 to 10","1991","no migration background","Rural Area","338","0.0685632425158688","0.0608765098175055","0.0762499752142321","4"
"4 on Scale 1 to 10","1991","direct migration background","Urban Area","150","0.0583803166922719","0.0486338018813689","0.0681268315031748","4"
"4 on Scale 1 to 10","1991","direct migration background","Rural Area","24","","","","4"
"4 on Scale 1 to 10","1991","indirect migration background","Urban Area","20","","","","4"
"4 on Scale 1 to 10","1991","indirect migration background","Rural Area","2","","","","4"
"5 on Scale 1 to 10","1991","no migration background","Urban Area","916","0.141211727039436","0.132632964020653","0.149790490058219","5"
"5 on Scale 1 to 10","1991","no migration background","Rural Area","761","0.167629322012333","0.156267373961096","0.17899127006357","5"
"5 on Scale 1 to 10","1991","direct migration background","Urban Area","342","0.146448483426012","0.131751247417349","0.161145719434675","5"
"5 on Scale 1 to 10","1991","direct migration background","Rural Area","76","0.183440825159433","0.145465327642286","0.221416322676581","5"
"5 on Scale 1 to 10","1991","indirect migration background","Urban Area","31","0.114158039351552","0.0778695860700291","0.150446492633075","5"
"5 on Scale 1 to 10","1991","indirect migration background","Rural Area","5","","","","5"
"6 on Scale 1 to 10","1991","direct migration background","Rural Area","36","0.100719544272416","0.0711893641059844","0.130249724438847","6"
"6 on Scale 1 to 10","1991","no migration background","Urban Area","679","0.105193628246702","0.0976356526151041","0.1127516038783","6"
"6 on Scale 1 to 10","1991","no migration background","Rural Area","515","0.119141840822508","0.109288022239065","0.128995659405952","6"
"6 on Scale 1 to 10","1991","direct migration background","Urban Area","307","0.130546593263346","0.116541555380349","0.144551631146344","6"
"6 on Scale 1 to 10","1991","indirect migration background","Urban Area","34","0.0904506238638196","0.0577198701279647","0.123181377599674","6"
"6 on Scale 1 to 10","1991","indirect migration background","Rural Area","7","","","","6"
"7 on Scale 1 to 10","1991","no migration background","Urban Area","1071","0.173587300997926","0.164256827097564","0.182917774898288","7"
"7 on Scale 1 to 10","1991","direct migration background","Urban Area","400","0.168179599692757","0.152631411075651","0.183727788309864","7"
"7 on Scale 1 to 10","1991","direct migration background","Rural Area","61","0.16218505621876","0.126015672229087","0.198354440208433","7"
"7 on Scale 1 to 10","1991","no migration background","Rural Area","583","0.155011521798765","0.144003055881955","0.166019987715574","7"
"7 on Scale 1 to 10","1991","indirect migration background","Urban Area","57","0.188244436843773","0.143636637856032","0.232852235831515","7"
"7 on Scale 1 to 10","1991","indirect migration background","Rural Area","6","","","","7"
"8 on Scale 1 to 10","1991","no migration background","Rural Area","630","0.178970679105682","0.167310916850765","0.1906304413606","8"
"8 on Scale 1 to 10","1991","no migration background","Urban Area","1388","0.231342550842541","0.220954348120522","0.241730753564559","8"
"8 on Scale 1 to 10","1991","direct migration background","Urban Area","453","0.210549841062459","0.193601851928504","0.227497830196415","8"
"8 on Scale 1 to 10","1991","direct migration background","Rural Area","89","0.224544362234994","0.18360027444037","0.265488450029619","8"
"8 on Scale 1 to 10","1991","indirect migration background","Urban Area","75","0.2193271044727","0.172107995657419","0.266546213287981","8"
"8 on Scale 1 to 10","1991","indirect migration background","Rural Area","7","","","","8"
"9 on Scale 1 to 10","1991","no migration background","Urban Area","624","0.103456394891413","0.0959538152386547","0.110958974544172","9"
"9 on Scale 1 to 10","1991","direct migration background","Urban Area","166","0.0839272903763225","0.0724008572915744","0.0954537234610706","9"
"9 on Scale 1 to 10","1991","no migration background","Rural Area","257","0.0848940793528531","0.0764160717311817","0.0933720869745244","9"
"9 on Scale 1 to 10","1991","direct migration background","Rural Area","26","","","","9"
"9 on Scale 1 to 10","1991","indirect migration background","Urban Area","25","","","","9"
"9 on Scale 1 to 10","1991","indirect migration background","Rural Area","6","","","","9"
"0 Completely dissatisfied","1992","no migration background","Urban Area","91","0.0151586516556813","0.0121311914932949","0.0181861118180676","0"
"0 Completely dissatisfied","1992","no migration background","Rural Area","91","0.0184210578338869","0.0142201761923177","0.022621939475456","0"
"0 Completely dissatisfied","1992","direct migration background","Urban Area","33","0.0154644701952313","0.0102487764719431","0.0206801639185196","0"
"0 Completely dissatisfied","1992","direct migration background","Rural Area","15","","","","0"
"0 Completely dissatisfied","1992","indirect migration background","Urban Area","7","","","","0"
"0 Completely dissatisfied","1992","indirect migration background","Rural Area","","","","","0"
"1 on Scale 1 to 10","1992","no migration background","Urban Area","66","0.00955114394769058","0.0071411900416061","0.0119610978537751","1"
"1 on Scale 1 to 10","1992","no migration background","Rural Area","91","0.0199650906488202","0.0155951356748846","0.0243350456227559","1"
"1 on Scale 1 to 10","1992","direct migration background","Urban Area","35","0.0124157251575742","0.00773512018988898","0.0170963301252594","1"
"1 on Scale 1 to 10","1992","direct migration background","Rural Area","5","","","","1"
"1 on Scale 1 to 10","1992","indirect migration background","Urban Area","6","","","","1"
"1 on Scale 1 to 10","1992","indirect migration background","Rural Area","2","","","","1"
"10 Completely satisfied","1992","no migration background","Urban Area","409","0.0765039072278437","0.0699178673991765","0.0830899470565109","10"
"10 Completely satisfied","1992","no migration background","Rural Area","126","0.0429595109859225","0.0366249668490631","0.0492940551227819","10"
"10 Completely satisfied","1992","direct migration background","Rural Area","13","","","","10"
"10 Completely satisfied","1992","direct migration background","Urban Area","115","0.0721262294767819","0.0611912008388288","0.083061258114735","10"
"10 Completely satisfied","1992","indirect migration background","Urban Area","17","","","","10"
"10 Completely satisfied","1992","indirect migration background","Rural Area","8","","","","10"
"2 on Scale 1 to 10","1992","no migration background","Urban Area","196","0.0254761044150516","0.0215719429556286","0.0293802658744746","2"
"2 on Scale 1 to 10","1992","no migration background","Rural Area","194","0.0361505636230837","0.0303190313776992","0.0419820958684681","2"
"2 on Scale 1 to 10","1992","direct migration background","Rural Area","11","","","","2"
"2 on Scale 1 to 10","1992","direct migration background","Urban Area","63","0.0251687774809773","0.0185477614877289","0.0317897934742256","2"
"2 on Scale 1 to 10","1992","indirect migration background","Urban Area","8","","","","2"
"2 on Scale 1 to 10","1992","indirect migration background","Rural Area","1","","","","2"
"3 on Scale 1 to 10","1992","no migration background","Urban Area","342","0.048762308679307","0.0434258682186974","0.0540987491399167","3"
"3 on Scale 1 to 10","1992","no migration background","Rural Area","343","0.0773204250793048","0.0689760634749339","0.0856647866836757","3"
"3 on Scale 1 to 10","1992","direct migration background","Urban Area","124","0.0592730138317138","0.0492916665230964","0.0692543611403311","3"
"3 on Scale 1 to 10","1992","direct migration background","Rural Area","38","0.0721942028810196","0.0467677218668137","0.0976206838952256","3"
"3 on Scale 1 to 10","1992","indirect migration background","Urban Area","21","","","","3"
"3 on Scale 1 to 10","1992","indirect migration background","Rural Area","4","","","","3"
"4 on Scale 1 to 10","1992","no migration background","Urban Area","434","0.0627759145566423","0.056765792967123","0.0687860361461615","4"
"4 on Scale 1 to 10","1992","no migration background","Rural Area","396","0.0910045492861646","0.0820192416169434","0.0999898569553858","4"
"4 on Scale 1 to 10","1992","direct migration background","Urban Area","201","0.0888823337565212","0.0768534917837446","0.100911175729298","4"
"4 on Scale 1 to 10","1992","direct migration background","Rural Area","21","","","","4"
"4 on Scale 1 to 10","1992","indirect migration background","Urban Area","23","","","","4"
"4 on Scale 1 to 10","1992","indirect migration background","Rural Area","3","","","","4"
"5 on Scale 1 to 10","1992","no migration background","Urban Area","921","0.144715223180362","0.135998013470246","0.153432432890478","5"
"5 on Scale 1 to 10","1992","no migration background","Rural Area","738","0.170899121423633","0.159139478119076","0.18265876472819","5"
"5 on Scale 1 to 10","1992","direct migration background","Urban Area","330","0.142922371715307","0.128128254754424","0.157716488676189","5"
"5 on Scale 1 to 10","1992","direct migration background","Rural Area","74","0.16526788857934","0.128777847296096","0.201757929862584","5"
"5 on Scale 1 to 10","1992","indirect migration background","Urban Area","59","0.208283263432189","0.164927659485973","0.251638867378405","5"
"5 on Scale 1 to 10","1992","indirect migration background","Rural Area","9","","","","5"
"6 on Scale 1 to 10","1992","no migration background","Rural Area","528","0.128853646728475","0.118386833738955","0.139320459717995","6"
"6 on Scale 1 to 10","1992","no migration background","Urban Area","785","0.120216499472266","0.112158356680329","0.128274642264202","6"
"6 on Scale 1 to 10","1992","indirect migration background","Urban Area","35","0.0932987494420742","0.0622457783334648","0.124351720550684","6"
"6 on Scale 1 to 10","1992","direct migration background","Urban Area","306","0.139889253852494","0.125227084724186","0.154551422980802","6"
"6 on Scale 1 to 10","1992","direct migration background","Rural Area","59","0.128627662126939","0.0957367719560234","0.161518552297855","6"
"6 on Scale 1 to 10","1992","indirect migration background","Rural Area","7","","","","6"
"7 on Scale 1 to 10","1992","no migration background","Rural Area","604","0.163805936879925","0.152243778741321","0.175368095018529","7"
"7 on Scale 1 to 10","1992","no migration background","Urban Area","1130","0.18301576090577","0.173434644897732","0.192596876913807","7"
"7 on Scale 1 to 10","1992","direct migration background","Rural Area","65","0.14377642719787","0.109306212471292","0.178246641924449","7"
"7 on Scale 1 to 10","1992","indirect migration background","Urban Area","66","0.198569366402545","0.155977935098487","0.241160797706603","7"
"7 on Scale 1 to 10","1992","direct migration background","Urban Area","405","0.183651451753295","0.167284648704672","0.200018254801918","7"
"7 on Scale 1 to 10","1992","indirect migration background","Rural Area","7","","","","7"
"8 on Scale 1 to 10","1992","no migration background","Urban Area","1351","0.224591160182767","0.214251013092605","0.234931307272929","8"
"8 on Scale 1 to 10","1992","no migration background","Rural Area","613","0.178613965703131","0.166647885486133","0.190580045920129","8"
"8 on Scale 1 to 10","1992","direct migration background","Rural Area","73","0.195189717098329","0.156250987290165","0.234128446906494","8"
"8 on Scale 1 to 10","1992","direct migration background","Urban Area","380","0.18271772805634","0.166383250685427","0.199052205427252","8"
"8 on Scale 1 to 10","1992","indirect migration background","Urban Area","66","0.183364941143205","0.142050174641828","0.224679707644582","8"
"8 on Scale 1 to 10","1992","indirect migration background","Rural Area","10","","","","8"
"9 on Scale 1 to 10","1992","no migration background","Urban Area","532","0.0892333257766197","0.0821696278472732","0.0962970237059662","9"
"9 on Scale 1 to 10","1992","direct migration background","Urban Area","158","0.0774886447237651","0.0661872054972739","0.0887900839502563","9"
"9 on Scale 1 to 10","1992","no migration background","Rural Area","212","0.0720061318076538","0.0639304752677743","0.0800817883475334","9"
"9 on Scale 1 to 10","1992","direct migration background","Rural Area","24","","","","9"
"9 on Scale 1 to 10","1992","indirect migration background","Urban Area","29","","","","9"
"9 on Scale 1 to 10","1992","indirect migration background","Rural Area","4","","","","9"
"0 Completely dissatisfied","1993","direct migration background","Rural Area","13","","","","0"
"0 Completely dissatisfied","1993","no migration background","Urban Area","111","0.0189021159155755","0.0154953206928882","0.0223089111382627","0"
"0 Completely dissatisfied","1993","no migration background","Rural Area","99","0.0263916478616549","0.0213003908579324","0.0314829048653774","0"
"0 Completely dissatisfied","1993","direct migration background","Urban Area","49","0.0218086958460096","0.0155014286782455","0.0281159630137736","0"
"0 Completely dissatisfied","1993","indirect migration background","Urban Area","6","","","","0"
"0 Completely dissatisfied","1993","indirect migration background","Rural Area","1","","","","0"
"1 on Scale 1 to 10","1993","no migration background","Urban Area","76","0.0129607810107902","0.0101312305719858","0.0157903314495946","1"
"1 on Scale 1 to 10","1993","no migration background","Rural Area","59","0.0123839359063154","0.00887138164675373","0.015896490165877","1"
"1 on Scale 1 to 10","1993","direct migration background","Urban Area","17","","","","1"
"1 on Scale 1 to 10","1993","direct migration background","Rural Area","8","","","","1"
"1 on Scale 1 to 10","1993","indirect migration background","Urban Area","5","","","","1"
"1 on Scale 1 to 10","1993","indirect migration background","Rural Area","2","","","","1"
"10 Completely satisfied","1993","no migration background","Rural Area","177","0.0632333585436784","0.0555031990561199","0.0709635180312369","10"
"10 Completely satisfied","1993","no migration background","Urban Area","403","0.0747213038251257","0.0681433147001712","0.0812992929500803","10"
"10 Completely satisfied","1993","direct migration background","Urban Area","133","0.0872113656296102","0.0750274709476601","0.0993952603115604","10"
"10 Completely satisfied","1993","direct migration background","Rural Area","19","","","","10"
"10 Completely satisfied","1993","indirect migration background","Urban Area","22","","","","10"
"10 Completely satisfied","1993","indirect migration background","Rural Area","4","","","","10"
"2 on Scale 1 to 10","1993","no migration background","Urban Area","224","0.033638561610196","0.0291280775408072","0.0381490456795848","2"
"2 on Scale 1 to 10","1993","indirect migration background","Urban Area","14","","","","2"
"2 on Scale 1 to 10","1993","no migration background","Rural Area","184","0.0443927107951628","0.0378509421504716","0.0509344794398541","2"
"2 on Scale 1 to 10","1993","direct migration background","Urban Area","74","0.0325097658544076","0.0248512485744299","0.0401682831343853","2"
"2 on Scale 1 to 10","1993","direct migration background","Rural Area","23","","","","2"
"2 on Scale 1 to 10","1993","indirect migration background","Rural Area","6","","","","2"
"3 on Scale 1 to 10","1993","no migration background","Rural Area","289","0.0714200507345539","0.0632406902465322","0.0795994112225756","3"
"3 on Scale 1 to 10","1993","no migration background","Urban Area","337","0.0504674498125072","0.0449910486068713","0.0559438510181432","3"
"3 on Scale 1 to 10","1993","direct migration background","Rural Area","28","","","","3"
"3 on Scale 1 to 10","1993","indirect migration background","Urban Area","14","","","","3"
"3 on Scale 1 to 10","1993","direct migration background","Urban Area","136","0.0612788344612266","0.0509217376909427","0.0716359312315106","3"
"3 on Scale 1 to 10","1993","indirect migration background","Rural Area","4","","","","3"
"4 on Scale 1 to 10","1993","no migration background","Urban Area","359","0.0531882192337739","0.0475741960654459","0.0588022424021019","4"
"4 on Scale 1 to 10","1993","no migration background","Rural Area","298","0.0650079165855489","0.0571774667462496","0.0728383664248482","4"
"4 on Scale 1 to 10","1993","direct migration background","Rural Area","26","","","","4"
"4 on Scale 1 to 10","1993","indirect migration background","Urban Area","34","0.0999750326293832","0.0692856526235641","0.130664412635202","4"
"4 on Scale 1 to 10","1993","indirect migration background","Rural Area","4","","","","4"
"4 on Scale 1 to 10","1993","direct migration background","Urban Area","211","0.113595530291918","0.0998926750086855","0.12729838557515","4"
"5 on Scale 1 to 10","1993","no migration background","Urban Area","985","0.155624104750605","0.146555489108772","0.164692720392438","5"
"5 on Scale 1 to 10","1993","no migration background","Rural Area","682","0.172143281970353","0.160153197320745","0.184133366619962","5"
"5 on Scale 1 to 10","1993","direct migration background","Urban Area","364","0.16510538056536","0.14907252333676","0.181138237793959","5"
"5 on Scale 1 to 10","1993","direct migration background","Rural Area","64","0.153487925330848","0.117805140259774","0.189170710401922","5"
"5 on Scale 1 to 10","1993","indirect migration background","Urban Area","76","0.178350047919469","0.139185322038688","0.217514773800251","5"
"5 on Scale 1 to 10","1993","indirect migration background","Rural Area","13","","","","5"
"6 on Scale 1 to 10","1993","indirect migration background","Urban Area","51","0.141888675440145","0.106189289753577","0.177588061126713","6"
"6 on Scale 1 to 10","1993","no migration background","Urban Area","728","0.117788085278513","0.109723690320055","0.125852480236971","6"
"6 on Scale 1 to 10","1993","no migration background","Rural Area","483","0.12045790809292","0.11011969228682","0.13079612389902","6"
"6 on Scale 1 to 10","1993","direct migration background","Urban Area","260","0.105072844521779","0.0918308449700626","0.118314844073496","6"
"6 on Scale 1 to 10","1993","direct migration background","Rural Area","48","0.106623004590297","0.0760704239974481","0.137175585183146","6"
"6 on Scale 1 to 10","1993","indirect migration background","Rural Area","7","","","","6"
"7 on Scale 1 to 10","1993","no migration background","Urban Area","1067","0.172998739629431","0.163536167472327","0.182461311786535","7"
"7 on Scale 1 to 10","1993","no migration background","Rural Area","650","0.168829860860562","0.15693199088284","0.180727730838285","7"
"7 on Scale 1 to 10","1993","indirect migration background","Urban Area","71","0.22250882307602","0.179955212796623","0.265062433355418","7"
"7 on Scale 1 to 10","1993","direct migration background","Rural Area","65","0.196061603366891","0.156759778310775","0.235363428423006","7"
"7 on Scale 1 to 10","1993","direct migration background","Urban Area","357","0.163797049054216","0.147815334653074","0.179778763455357","7"
"7 on Scale 1 to 10","1993","indirect migration background","Rural Area","11","","","","7"
"8 on Scale 1 to 10","1993","no migration background","Urban Area","1322","0.22085744517282","0.210479792446715","0.231235097898926","8"
"8 on Scale 1 to 10","1993","no migration background","Rural Area","634","0.175084276343065","0.163013700622767","0.187154852063364","8"
"8 on Scale 1 to 10","1993","direct migration background","Urban Area","338","0.181783354503173","0.165129080994263","0.198437628012083","8"
"8 on Scale 1 to 10","1993","direct migration background","Rural Area","71","0.161267934199195","0.124860448098279","0.19767542030011","8"
"8 on Scale 1 to 10","1993","indirect migration background","Urban Area","55","0.133490807761732","0.0986949676550178","0.168286647868447","8"
"8 on Scale 1 to 10","1993","indirect migration background","Rural Area","10","","","","8"
"9 on Scale 1 to 10","1993","no migration background","Urban Area","526","0.0888531937606624","0.0817350730435588","0.095971314477766","9"
"9 on Scale 1 to 10","1993","no migration background","Rural Area","253","0.0806550523061845","0.0720062761583063","0.0893038284540628","9"
"9 on Scale 1 to 10","1993","direct migration background","Rural Area","27","","","","9"
"9 on Scale 1 to 10","1993","direct migration background","Urban Area","121","0.0621936672459507","0.0517646317830076","0.0726227027088938","9"
"9 on Scale 1 to 10","1993","indirect migration background","Urban Area","19","","","","9"
"9 on Scale 1 to 10","1993","indirect migration background","Rural Area","3","","","","9"
"0 Completely dissatisfied","1994","direct migration background","Rural Area","18","","","","0"
"0 Completely dissatisfied","1994","no migration background","Urban Area","119","0.0212226642916741","0.0175999156213318","0.0248454129620163","0"
"0 Completely dissatisfied","1994","no migration background","Rural Area","103","0.0257138101566581","0.0206492332999843","0.030778387013332","0"
"0 Completely dissatisfied","1994","direct migration background","Urban Area","53","0.0309190416830408","0.0232577440131892","0.0385803393528924","0"
"0 Completely dissatisfied","1994","indirect migration background","Urban Area","11","","","","0"
"0 Completely dissatisfied","1994","indirect migration background","Rural Area","3","","","","0"
"1 on Scale 1 to 10","1994","no migration background","Urban Area","79","0.0117509417232464","0.0090422109468046","0.0144596724996883","1"
"1 on Scale 1 to 10","1994","direct migration background","Urban Area","37","0.0184198492736888","0.0124685030819211","0.0243711954654566","1"
"1 on Scale 1 to 10","1994","direct migration background","Rural Area","2","","","","1"
"1 on Scale 1 to 10","1994","no migration background","Rural Area","71","0.0156953605168192","0.0117182552135928","0.0196724658200456","1"
"1 on Scale 1 to 10","1994","indirect migration background","Urban Area","8","","","","1"
"1 on Scale 1 to 10","1994","indirect migration background","Rural Area","3","","","","1"
"10 Completely satisfied","1994","no migration background","Urban Area","394","0.0733483803509333","0.0667952348598125","0.0799015258420542","10"
"10 Completely satisfied","1994","no migration background","Rural Area","183","0.0670010736714987","0.0590009236841897","0.0750012236588078","10"
"10 Completely satisfied","1994","direct migration background","Rural Area","17","","","","10"
"10 Completely satisfied","1994","direct migration background","Urban Area","83","0.0542957469481577","0.0442664642902196","0.0643250296060958","10"
"10 Completely satisfied","1994","indirect migration background","Urban Area","22","","","","10"
"10 Completely satisfied","1994","indirect migration background","Rural Area","6","","","","10"
"2 on Scale 1 to 10","1994","no migration background","Urban Area","236","0.0353617158273404","0.0307192874388228","0.040004144215858","2"
"2 on Scale 1 to 10","1994","no migration background","Rural Area","193","0.0463512664213082","0.0396239524583071","0.0530785803843093","2"
"2 on Scale 1 to 10","1994","direct migration background","Urban Area","91","0.0427642892287311","0.0338094175000114","0.0517191609574508","2"
"2 on Scale 1 to 10","1994","direct migration background","Rural Area","16","","","","2"
"2 on Scale 1 to 10","1994","indirect migration background","Urban Area","9","","","","2"
"2 on Scale 1 to 10","1994","indirect migration background","Rural Area","2","","","","2"
"3 on Scale 1 to 10","1994","no migration background","Urban Area","346","0.0561618070250448","0.0503746454010994","0.0619489686489902","3"
"3 on Scale 1 to 10","1994","direct migration background","Rural Area","21","","","","3"
"3 on Scale 1 to 10","1994","direct migration background","Urban Area","151","0.0807418989190532","0.068683837083765","0.0927999607543414","3"
"3 on Scale 1 to 10","1994","no migration background","Rural Area","285","0.0630384525202792","0.0552620213587247","0.0708148836818338","3"
"3 on Scale 1 to 10","1994","indirect migration background","Urban Area","28","","","","3"
"3 on Scale 1 to 10","1994","indirect migration background","Rural Area","5","","","","3"
"4 on Scale 1 to 10","1994","no migration background","Urban Area","405","0.0619539210292014","0.0558943373593852","0.0680135046990176","4"
"4 on Scale 1 to 10","1994","direct migration background","Urban Area","188","0.085996171891949","0.0735875697179727","0.0984047740659253","4"
"4 on Scale 1 to 10","1994","direct migration background","Rural Area","22","","","","4"
"4 on Scale 1 to 10","1994","indirect migration background","Urban Area","39","0.0873161953310405","0.0597546767944529","0.114877713867628","4"
"4 on Scale 1 to 10","1994","no migration background","Rural Area","292","0.0713245896767899","0.0630895008065945","0.0795596785469853","4"
"4 on Scale 1 to 10","1994","indirect migration background","Rural Area","1","","","","4"
"5 on Scale 1 to 10","1994","no migration background","Rural Area","639","0.169761357041608","0.157748741800478","0.181773972282738","5"
"5 on Scale 1 to 10","1994","no migration background","Urban Area","988","0.158205131258565","0.149032166581557","0.167378095935573","5"
"5 on Scale 1 to 10","1994","direct migration background","Urban Area","343","0.169233792682922","0.152638219788573","0.18582936557727","5"
"5 on Scale 1 to 10","1994","direct migration background","Rural Area","65","0.196350192958986","0.155874311291012","0.23682607462696","5"
"5 on Scale 1 to 10","1994","indirect migration background","Urban Area","65","0.174056185424092","0.137037963796604","0.211074407051581","5"
"5 on Scale 1 to 10","1994","indirect migration background","Rural Area","6","","","","5"
"6 on Scale 1 to 10","1994","no migration background","Rural Area","490","0.122324309607495","0.111839993719085","0.132808625495905","6"
"6 on Scale 1 to 10","1994","direct migration background","Urban Area","272","0.134630780831066","0.119523642767619","0.149737918894513","6"
"6 on Scale 1 to 10","1994","direct migration background","Rural Area","43","0.100997124346362","0.0702940210540582","0.131700227638667","6"
"6 on Scale 1 to 10","1994","no migration background","Urban Area","768","0.119329497146459","0.111181010994594","0.127477983298324","6"
"6 on Scale 1 to 10","1994","indirect migration background","Urban Area","44","0.107652003969778","0.0773916674338934","0.137912340505663","6"
"6 on Scale 1 to 10","1994","indirect migration background","Rural Area","4","","","","6"
"7 on Scale 1 to 10","1994","no migration background","Urban Area","1035","0.164994771586919","0.155664893046637","0.174324650127201","7"
"7 on Scale 1 to 10","1994","no migration background","Rural Area","683","0.177307157795447","0.165086385007586","0.189527930583308","7"
"7 on Scale 1 to 10","1994","indirect migration background","Urban Area","84","0.185199295012787","0.147272955318461","0.223125634707113","7"
"7 on Scale 1 to 10","1994","direct migration background","Urban Area","313","0.15332220010248","0.137375497249374","0.169268902955586","7"
"7 on Scale 1 to 10","1994","direct migration background","Rural Area","60","0.146400930398627","0.11038073089681","0.182421129900443","7"
"7 on Scale 1 to 10","1994","indirect migration background","Rural Area","12","","","","7"
"8 on Scale 1 to 10","1994","no migration background","Urban Area","1243","0.217552147384694","0.207181504246983","0.227922790522405","8"
"8 on Scale 1 to 10","1994","direct migration background","Urban Area","334","0.172422101907655","0.155703105537419","0.18914109827789","8"
"8 on Scale 1 to 10","1994","no migration background","Rural Area","591","0.170068038740088","0.15804679860129","0.182089278878885","8"
"8 on Scale 1 to 10","1994","indirect migration background","Urban Area","76","0.183590380302416","0.145791878582277","0.221388882022556","8"
"8 on Scale 1 to 10","1994","indirect migration background","Rural Area","16","","","","8"
"8 on Scale 1 to 10","1994","direct migration background","Rural Area","78","0.210721241203854","0.16916688153626","0.252275600871447","8"
"9 on Scale 1 to 10","1994","no migration background","Urban Area","467","0.0801190223759233","0.0732951650008432","0.0869428797510034","9"
"9 on Scale 1 to 10","1994","no migration background","Rural Area","222","0.0714145838520091","0.0631747005621862","0.0796544671418321","9"
"9 on Scale 1 to 10","1994","direct migration background","Urban Area","96","0.0572541265312573","0.0469713591558953","0.0675368939066193","9"
"9 on Scale 1 to 10","1994","direct migration background","Rural Area","28","","","","9"
"9 on Scale 1 to 10","1994","indirect migration background","Urban Area","17","","","","9"
"9 on Scale 1 to 10","1994","indirect migration background","Rural Area","8","","","","9"
"0 Completely dissatisfied","1995","direct migration background","Rural Area","18","","","","0"
"0 Completely dissatisfied","1995","no migration background","Urban Area","105","0.0198875827416432","0.01634813578224","0.0234270297010464","0"
"0 Completely dissatisfied","1995","no migration background","Rural Area","78","0.0200928719816517","0.0156507329369028","0.0245350110264007","0"
"0 Completely dissatisfied","1995","direct migration background","Urban Area","55","0.0300715492933722","0.023093443766731","0.0370496548200134","0"
"0 Completely dissatisfied","1995","indirect migration background","Urban Area","11","","","","0"
"0 Completely dissatisfied","1995","indirect migration background","Rural Area","1","","","","0"
"1 on Scale 1 to 10","1995","no migration background","Urban Area","77","0.0115912841193205","0.00887771728943309","0.0143048509492078","1"
"1 on Scale 1 to 10","1995","no migration background","Rural Area","55","0.0123499354302511","0.00885360417065131","0.0158462666898509","1"
"1 on Scale 1 to 10","1995","direct migration background","Urban Area","33","0.0153494858375854","0.0103263172530514","0.0203726544221195","1"
"1 on Scale 1 to 10","1995","direct migration background","Rural Area","4","","","","1"
"1 on Scale 1 to 10","1995","indirect migration background","Urban Area","2","","","","1"
"1 on Scale 1 to 10","1995","indirect migration background","Rural Area","","","","","1"
"10 Completely satisfied","1995","no migration background","Rural Area","183","0.0660420240813723","0.0581796711177731","0.0739043770449715","10"
"10 Completely satisfied","1995","no migration background","Urban Area","357","0.0708399566498172","0.0643358018457054","0.0773441114539291","10"
"10 Completely satisfied","1995","direct migration background","Urban Area","119","0.0722072352652456","0.0616316203001687","0.0827828502303226","10"
"10 Completely satisfied","1995","direct migration background","Rural Area","28","","","","10"
"10 Completely satisfied","1995","indirect migration background","Urban Area","15","","","","10"
"10 Completely satisfied","1995","indirect migration background","Rural Area","4","","","","10"
