"plh0175","year","age_gr","n","percent","lower_confidence","upper_confidence","value"
"9 on Scale 1 to 10","1984","35-65 y.","492","0.0776377312287889","0.0710381829138516","0.0842372795437261","9"
"9 on Scale 1 to 10","1984","66 and older","111","0.0897942302767911","0.0740834214722128","0.105505039081369","9"
"0 Completely dissatisfied","1985","16-34 y.","130","0.0345615123695609","0.0289106064066195","0.0402124183325023","0"
"0 Completely dissatisfied","1985","35-65 y.","144","0.0263173729172144","0.0221790946608951","0.0304556511735338","0"
"0 Completely dissatisfied","1985","66 and older","13","","","","0"
"1 on Scale 1 to 10","1985","66 and older","11","","","","1"
"1 on Scale 1 to 10","1985","35-65 y.","67","0.0116725412762304","0.00889588033462908","0.0144492022178317","1"
"1 on Scale 1 to 10","1985","16-34 y.","63","0.0162307574078417","0.0123216696492649","0.0201398451664186","1"
"10 Completely satisfied","1985","35-65 y.","659","0.12254389288765","0.114066774505413","0.131021011269887","10"
"10 Completely satisfied","1985","66 and older","220","0.194702054174647","0.171376184599353","0.21802792374994","10"
"10 Completely satisfied","1985","16-34 y.","427","0.0969063043761599","0.087754603262404","0.106058005489916","10"
"2 on Scale 1 to 10","1985","35-65 y.","186","0.0324458904942141","0.0278654505717119","0.0370263304167163","2"
"2 on Scale 1 to 10","1985","16-34 y.","170","0.0429591223629717","0.0366864536507623","0.0492317910751812","2"
"2 on Scale 1 to 10","1985","66 and older","26","","","","2"
"3 on Scale 1 to 10","1985","16-34 y.","205","0.0525041753078133","0.0456042406176857","0.0594041099979408","3"
"3 on Scale 1 to 10","1985","66 and older","52","0.0502836423015498","0.0374104989969247","0.0631567856061749","3"
"3 on Scale 1 to 10","1985","35-65 y.","285","0.0505801310256641","0.0449150145377706","0.0562452475135576","3"
"4 on Scale 1 to 10","1985","16-34 y.","241","0.0557362827976969","0.0486392786551629","0.0628332869402308","4"
"4 on Scale 1 to 10","1985","35-65 y.","335","0.0546308522719346","0.0487558314296247","0.0605058731142445","4"
"4 on Scale 1 to 10","1985","66 and older","49","0.0421110869002825","0.0302798519378754","0.0539423218626897","4"
"5 on Scale 1 to 10","1985","16-34 y.","686","0.172080907850575","0.160404219204039","0.183757596497112","5"
"5 on Scale 1 to 10","1985","35-65 y.","988","0.172460368932438","0.16269409801696","0.182226639847917","5"
"5 on Scale 1 to 10","1985","66 and older","158","0.149910238877133","0.128881059701306","0.170939418052961","5"
"6 on Scale 1 to 10","1985","16-34 y.","423","0.10767849590556","0.0980892473275092","0.117267744483611","6"
"6 on Scale 1 to 10","1985","66 and older","122","0.109322848153036","0.0909409690567715","0.1277047272493","6"
"6 on Scale 1 to 10","1985","35-65 y.","614","0.102269714190632","0.0944365691018498","0.110102859279414","6"
"7 on Scale 1 to 10","1985","66 and older","161","0.146070885457704","0.125265918900561","0.166875852014847","7"
"7 on Scale 1 to 10","1985","35-65 y.","885","0.152880140835367","0.143576826821615","0.162183454849119","7"
"7 on Scale 1 to 10","1985","16-34 y.","614","0.157725540626819","0.146450003609295","0.169001077644344","7"
"8 on Scale 1 to 10","1985","66 and older","199","0.17763151394812","0.155116743733261","0.20014628416298","8"
"8 on Scale 1 to 10","1985","16-34 y.","727","0.181651777193418","0.169724307978203","0.193579246408634","8"
"8 on Scale 1 to 10","1985","35-65 y.","1113","0.193809141544245","0.183590438590316","0.204027844498175","8"
"9 on Scale 1 to 10","1985","16-34 y.","328","0.0819651238015822","0.0734791136546153","0.090451133948549","9"
"9 on Scale 1 to 10","1985","35-65 y.","472","0.0803899536244094","0.073360971256278","0.0874189359925408","9"
"9 on Scale 1 to 10","1985","66 and older","96","0.0840585897331811","0.0677130533208417","0.10040412614552","9"
"0 Completely dissatisfied","1986","16-34 y.","107","0.0298472201245771","0.0245705285559532","0.0351239116932009","0"
"0 Completely dissatisfied","1986","35-65 y.","88","0.0164777952542449","0.0131047926039482","0.0198507979045415","0"
"0 Completely dissatisfied","1986","66 and older","7","","","","0"
"1 on Scale 1 to 10","1986","16-34 y.","51","0.00983724043344919","0.00677683026384232","0.0128976506030561","1"
"1 on Scale 1 to 10","1986","35-65 y.","68","0.011437456301469","0.00862009953333324","0.0142548130696048","1"
"1 on Scale 1 to 10","1986","66 and older","9","","","","1"
"10 Completely satisfied","1986","16-34 y.","352","0.0792808849632072","0.070902939602731","0.0876588303236834","10"
"10 Completely satisfied","1986","35-65 y.","545","0.10341583453528","0.0953478677911056","0.111483801279455","10"
"10 Completely satisfied","1986","66 and older","189","0.182417978591009","0.158924414841108","0.20591154234091","10"
"2 on Scale 1 to 10","1986","35-65 y.","174","0.0289099440638732","0.0244705016612779","0.0333493864664686","2"
"2 on Scale 1 to 10","1986","16-34 y.","139","0.0345075003023662","0.0288474420407019","0.0401675585640306","2"
"2 on Scale 1 to 10","1986","66 and older","22","","","","2"
"3 on Scale 1 to 10","1986","16-34 y.","238","0.0607576699537066","0.0533500433452657","0.0681652965621476","3"
"3 on Scale 1 to 10","1986","66 and older","29","","","","3"
"3 on Scale 1 to 10","1986","35-65 y.","260","0.0457467634919471","0.0402108785595137","0.0512826484243806","3"
"4 on Scale 1 to 10","1986","16-34 y.","259","0.0675977821772078","0.0598128009111536","0.075382763443262","4"
"4 on Scale 1 to 10","1986","35-65 y.","329","0.0558322214988772","0.0497488815212728","0.0619155614764815","4"
"4 on Scale 1 to 10","1986","66 and older","53","0.054423089954033","0.0406227609086841","0.0682234189993819","4"
"5 on Scale 1 to 10","1986","16-34 y.","627","0.158818899428349","0.147484838484705","0.170152960371993","5"
"5 on Scale 1 to 10","1986","35-65 y.","915","0.16891208377657","0.158984835343632","0.178839332209508","5"
"5 on Scale 1 to 10","1986","66 and older","157","0.152855338220642","0.130964191653962","0.174746484787322","5"
"6 on Scale 1 to 10","1986","16-34 y.","458","0.114686539278915","0.10480568585452","0.12456739270331","6"
"6 on Scale 1 to 10","1986","66 and older","119","0.111117286853244","0.0919984063530857","0.130236167353403","6"
"6 on Scale 1 to 10","1986","35-65 y.","608","0.11061701124062","0.102306448818102","0.118927573663138","6"
"7 on Scale 1 to 10","1986","66 and older","139","0.134118223244636","0.11338711067863","0.154849335810642","7"
"7 on Scale 1 to 10","1986","35-65 y.","859","0.158320969786351","0.148648942323614","0.167992997249089","7"
"7 on Scale 1 to 10","1986","16-34 y.","661","0.164563715364168","0.153065950894276","0.17606147983406","7"
"8 on Scale 1 to 10","1986","66 and older","206","0.197306576056136","0.173096561706292","0.221516590405981","8"
"8 on Scale 1 to 10","1986","16-34 y.","744","0.189008096255755","0.176867551833127","0.201148640678382","8"
"8 on Scale 1 to 10","1986","35-65 y.","1149","0.213694764195691","0.202833820277162","0.224555708114221","8"
"9 on Scale 1 to 10","1986","35-65 y.","477","0.0866351558550757","0.0791819301542102","0.0940883815559412","9"
"9 on Scale 1 to 10","1986","16-34 y.","359","0.0910944517182996","0.0821717774359913","0.100017126000608","9"
"9 on Scale 1 to 10","1986","66 and older","108","0.101730207741608","0.0833403750750926","0.120120040408123","9"
"0 Completely dissatisfied","1987","16-34 y.","88","0.023765721604518","0.0190156290441348","0.0285158141649013","0"
"0 Completely dissatisfied","1987","35-65 y.","88","0.0181894274304092","0.0146138505265218","0.0217650043342967","0"
"0 Completely dissatisfied","1987","66 and older","9","","","","0"
"1 on Scale 1 to 10","1987","16-34 y.","50","0.0116196147590623","0.0082776068986648","0.0149616226194598","1"
"1 on Scale 1 to 10","1987","66 and older","6","","","","1"
"1 on Scale 1 to 10","1987","35-65 y.","76","0.0133139514144718","0.0102472906661929","0.0163806121627506","1"
"10 Completely satisfied","1987","16-34 y.","282","0.0665038990336476","0.0587337499522018","0.0742740481150934","10"
"10 Completely satisfied","1987","66 and older","195","0.178675268298375","0.155839011623671","0.201511524973079","10"
"10 Completely satisfied","1987","35-65 y.","468","0.0933859321428212","0.08560064360941","0.101171220676232","10"
"2 on Scale 1 to 10","1987","35-65 y.","146","0.0273908293183953","0.023023715330326","0.0317579433064646","2"
"2 on Scale 1 to 10","1987","16-34 y.","131","0.0363441619331625","0.0305079930459568","0.0421803308203683","2"
"2 on Scale 1 to 10","1987","66 and older","23","","","","2"
"3 on Scale 1 to 10","1987","16-34 y.","205","0.054551077069071","0.0474688435273407","0.0616333106108012","3"
"3 on Scale 1 to 10","1987","35-65 y.","240","0.0443379845922378","0.0388303782272282","0.0498455909572474","3"
"3 on Scale 1 to 10","1987","66 and older","36","0.0376845893401644","0.02633249849527","0.0490366801850589","3"
"4 on Scale 1 to 10","1987","35-65 y.","307","0.0528743725023043","0.0468868223516152","0.0588619226529933","4"
"4 on Scale 1 to 10","1987","16-34 y.","224","0.0607567783962186","0.0533071270661452","0.068206429726292","4"
"4 on Scale 1 to 10","1987","66 and older","40","0.0366468703806252","0.0254461373387127","0.0478476034225377","4"
"5 on Scale 1 to 10","1987","35-65 y.","880","0.165297964132141","0.155359432013632","0.17523649625065","5"
"5 on Scale 1 to 10","1987","16-34 y.","692","0.174969284422835","0.163120726123446","0.186817842722224","5"
"5 on Scale 1 to 10","1987","66 and older","141","0.133080819234136","0.112832812208458","0.153328826259813","5"
"6 on Scale 1 to 10","1987","16-34 y.","460","0.114210869373195","0.104291856924469","0.124129881821922","6"
"6 on Scale 1 to 10","1987","35-65 y.","626","0.112293800077727","0.103846162511455","0.120741437643999","6"
"6 on Scale 1 to 10","1987","66 and older","113","0.104299996603957","0.0860795642100392","0.122520428997874","6"
"7 on Scale 1 to 10","1987","35-65 y.","954","0.174130355614573","0.163983867474299","0.184276843754846","7"
"7 on Scale 1 to 10","1987","66 and older","174","0.160737950866854","0.138843036532022","0.182632865201686","7"
"7 on Scale 1 to 10","1987","16-34 y.","662","0.168442889545392","0.156771517171887","0.180114261918898","7"
"8 on Scale 1 to 10","1987","66 and older","238","0.223108409051533","0.198290029383415","0.247926788719651","8"
"8 on Scale 1 to 10","1987","16-34 y.","799","0.199119410595053","0.186665944972612","0.211572876217495","8"
"8 on Scale 1 to 10","1987","35-65 y.","1147","0.218567225736175","0.207509620333339","0.229624831139012","8"
"9 on Scale 1 to 10","1987","16-34 y.","357","0.0897162932678439","0.0808043258753373","0.0986282606603506","9"
"9 on Scale 1 to 10","1987","35-65 y.","434","0.0802181570387448","0.0729503813818249","0.0874859326956648","9"
"9 on Scale 1 to 10","1987","66 and older","106","0.0920234258204346","0.0747919781899149","0.109254873450954","9"
"0 Completely dissatisfied","1988","16-34 y.","82","0.0203155520511942","0.015804426497474","0.0248266776049144","0"
"0 Completely dissatisfied","1988","35-65 y.","96","0.0185522312445861","0.0148477922707189","0.0222566702184534","0"
"0 Completely dissatisfied","1988","66 and older","12","","","","0"
"1 on Scale 1 to 10","1988","16-34 y.","57","0.0143185449006883","0.010519755398327","0.0181173344030496","1"
"1 on Scale 1 to 10","1988","35-65 y.","49","0.010432523771859","0.00764314062740863","0.0132219069163094","1"
"1 on Scale 1 to 10","1988","66 and older","10","","","","1"
"10 Completely satisfied","1988","16-34 y.","291","0.0693093579690884","0.06118804765736","0.0774306682808168","10"
"10 Completely satisfied","1988","35-65 y.","416","0.0865548074292907","0.0788355127762199","0.0942741020823614","10"
"10 Completely satisfied","1988","66 and older","178","0.165497126999313","0.143029568530683","0.187964685467942","10"
"2 on Scale 1 to 10","1988","35-65 y.","152","0.0279829878297395","0.0234553180037808","0.0325106576556983","2"
"2 on Scale 1 to 10","1988","16-34 y.","125","0.0302476028952035","0.0247710989385953","0.0357241068518116","2"
"2 on Scale 1 to 10","1988","66 and older","20","","","","2"
"3 on Scale 1 to 10","1988","16-34 y.","212","0.0609135495524607","0.0532657370080141","0.0685613620969072","3"
"3 on Scale 1 to 10","1988","66 and older","36","0.0394673294608147","0.0276961041082903","0.051238554813339","3"
"3 on Scale 1 to 10","1988","35-65 y.","218","0.0410292486925574","0.0355837176622566","0.0464747797228583","3"
"4 on Scale 1 to 10","1988","35-65 y.","322","0.0626993594406222","0.0560441491455099","0.0693545697357346","4"
"4 on Scale 1 to 10","1988","66 and older","46","0.0450167499674761","0.0324815380948103","0.0575519618401419","4"
"4 on Scale 1 to 10","1988","16-34 y.","218","0.0572801659884222","0.0498496161819038","0.0647107157949406","4"
"5 on Scale 1 to 10","1988","16-34 y.","589","0.162616336000402","0.150816612754189","0.174416059246614","5"
"5 on Scale 1 to 10","1988","35-65 y.","813","0.157094201685509","0.147104319356263","0.167084084014754","5"
"5 on Scale 1 to 10","1988","66 and older","157","0.156029986122304","0.134091115037885","0.177968857206722","5"
"6 on Scale 1 to 10","1988","35-65 y.","549","0.108181773556507","0.0996545824795514","0.116708964633462","6"
"6 on Scale 1 to 10","1988","16-34 y.","464","0.125684788199174","0.115084861316143","0.136284715082204","6"
"6 on Scale 1 to 10","1988","66 and older","102","0.0925472290566085","0.0750269726132491","0.110067485499968","6"
"7 on Scale 1 to 10","1988","16-34 y.","641","0.170448425411351","0.158424516257606","0.182472334565097","7"
"7 on Scale 1 to 10","1988","66 and older","157","0.138849763365944","0.117944349602115","0.159755177129774","7"
"7 on Scale 1 to 10","1988","35-65 y.","940","0.180885350758975","0.170318031732795","0.191452669785155","7"
"8 on Scale 1 to 10","1988","66 and older","219","0.209241166414422","0.184649252762981","0.233833080065864","8"
"8 on Scale 1 to 10","1988","35-65 y.","1116","0.222255634755487","0.210841694340868","0.233669575170105","8"
"8 on Scale 1 to 10","1988","16-34 y.","753","0.199395205216538","0.186619233483472","0.212171176949604","8"
"9 on Scale 1 to 10","1988","16-34 y.","325","0.0894704718154783","0.0803437592228932","0.0985971844080633","9"
"9 on Scale 1 to 10","1988","35-65 y.","426","0.0843318808348676","0.0767030898840321","0.0919606717857031","9"
"9 on Scale 1 to 10","1988","66 and older","114","0.112871581795918","0.0937408191054354","0.132002344486401","9"
"0 Completely dissatisfied","1989","16-34 y.","71","0.0173813325746762","0.0131663820895892","0.0215962830597633","0"
"0 Completely dissatisfied","1989","35-65 y.","92","0.0177164864470653","0.0140160203542453","0.0214169525398852","0"
"0 Completely dissatisfied","1989","66 and older","10","","","","0"
"1 on Scale 1 to 10","1989","16-34 y.","40","0.0106686490967559","0.00735517150052908","0.0139821266929827","1"
"1 on Scale 1 to 10","1989","35-65 y.","50","0.00930274248640941","0.0066098117487928","0.011995673224026","1"
"1 on Scale 1 to 10","1989","66 and older","9","","","","1"
"10 Completely satisfied","1989","66 and older","190","0.183814604899423","0.160090899090022","0.207538310708823","10"
"10 Completely satisfied","1989","35-65 y.","371","0.0829942603552203","0.0752557162903973","0.0907328044200433","10"
"10 Completely satisfied","1989","16-34 y.","257","0.0663692030187506","0.058340797090102","0.0743976089473992","10"
"2 on Scale 1 to 10","1989","35-65 y.","118","0.022447229232742","0.0182919455382581","0.026602512927226","2"
"2 on Scale 1 to 10","1989","66 and older","7","","","","2"
"2 on Scale 1 to 10","1989","16-34 y.","127","0.0329265345087012","0.0271713244060396","0.0386817446113627","2"
"3 on Scale 1 to 10","1989","16-34 y.","203","0.0585158964862638","0.0509457921641279","0.0660860008083996","3"
"3 on Scale 1 to 10","1989","66 and older","43","0.0450713517456379","0.0323646198805626","0.0577780836107132","3"
"3 on Scale 1 to 10","1989","35-65 y.","212","0.0433706521746011","0.0376569311755982","0.049084373173604","3"
"4 on Scale 1 to 10","1989","16-34 y.","221","0.0610061202054285","0.0532868450619291","0.0687253953489278","4"
"4 on Scale 1 to 10","1989","66 and older","43","0.0409874932423689","0.0288442155318734","0.0531307709528644","4"
"4 on Scale 1 to 10","1989","35-65 y.","292","0.0590987055885696","0.0524840045419872","0.065713406635152","4"
"5 on Scale 1 to 10","1989","66 and older","152","0.158139392879558","0.135791414610892","0.180487371148223","5"
"5 on Scale 1 to 10","1989","16-34 y.","573","0.151459716188959","0.139897442666947","0.163021989710971","5"
"5 on Scale 1 to 10","1989","35-65 y.","801","0.162739476387288","0.152385051831431","0.173093900943144","5"
"6 on Scale 1 to 10","1989","35-65 y.","577","0.113426242435716","0.104530884828611","0.122321600042822","6"
"6 on Scale 1 to 10","1989","66 and older","101","0.0974717675760459","0.0793054069333137","0.115638128218778","6"
"6 on Scale 1 to 10","1989","16-34 y.","454","0.120878244690967","0.110364509763411","0.131391979618522","6"
"7 on Scale 1 to 10","1989","16-34 y.","684","0.186102700216121","0.173550508083082","0.19865489234916","7"
"7 on Scale 1 to 10","1989","35-65 y.","821","0.170496783460173","0.159947660954752","0.181045905965594","7"
"7 on Scale 1 to 10","1989","66 and older","162","0.161560797696107","0.139018307204702","0.184103288187511","7"
"8 on Scale 1 to 10","1989","16-34 y.","731","0.204610489057858","0.191599440021312","0.217621538094404","8"
"8 on Scale 1 to 10","1989","35-65 y.","1140","0.233801349497094","0.221928816053055","0.245673882941132","8"
"8 on Scale 1 to 10","1989","66 and older","205","0.193733695927105","0.169526752817605","0.217940639036606","8"
"9 on Scale 1 to 10","1989","35-65 y.","408","0.0846060719351214","0.0767996147296591","0.0924125291405838","9"
"9 on Scale 1 to 10","1989","16-34 y.","332","0.0900811139555189","0.0808473950222659","0.0993148328887719","9"
"9 on Scale 1 to 10","1989","66 and older","102","0.0939129684009063","0.0760462063315941","0.111779730470218","9"
"0 Completely dissatisfied","1990","16-34 y.","155","0.0257238473448152","0.0214395032586961","0.0300081914309342","0"
"0 Completely dissatisfied","1990","35-65 y.","131","0.0167409111680491","0.0137519770489634","0.0197298452871348","0"
"0 Completely dissatisfied","1990","66 and older","35","0.0225966945001892","0.0150431295907825","0.030150259409596","0"
"1 on Scale 1 to 10","1990","16-34 y.","86","0.0157181309737467","0.0123519648966997","0.0190842970507937","1"
"1 on Scale 1 to 10","1990","35-65 y.","80","0.00955045843423347","0.0072846609048183","0.0118162559636486","1"
"1 on Scale 1 to 10","1990","66 and older","25","","","","1"
"10 Completely satisfied","1990","35-65 y.","487","0.0726543597815616","0.066607297115708","0.0787014224474151","10"
"10 Completely satisfied","1990","16-34 y.","307","0.0562311943777285","0.0499967635871429","0.0624656251683142","10"
"10 Completely satisfied","1990","66 and older","231","0.16692510550733","0.147971341896259","0.1858788691184","10"
"2 on Scale 1 to 10","1990","16-34 y.","192","0.0331050733639018","0.0282632129743686","0.0379469337534349","2"
"2 on Scale 1 to 10","1990","35-65 y.","206","0.0259813362885737","0.0222753211131654","0.029687351463982","2"
"2 on Scale 1 to 10","1990","66 and older","42","0.0232143738698266","0.0155606864037753","0.030868061335878","2"
"3 on Scale 1 to 10","1990","16-34 y.","346","0.061081394388223","0.0546003680157115","0.0675624207607345","3"
"3 on Scale 1 to 10","1990","66 and older","69","0.0371592024166741","0.0275452262622404","0.0467731785711078","3"
"3 on Scale 1 to 10","1990","35-65 y.","372","0.0490822498844685","0.0440492546402436","0.0541152451286935","3"
"4 on Scale 1 to 10","1990","16-34 y.","361","0.067198850340523","0.0604232028609499","0.0739744978200961","4"
"4 on Scale 1 to 10","1990","66 and older","83","0.0508076826864902","0.0396458782860149","0.0619694870869655","4"
"4 on Scale 1 to 10","1990","35-65 y.","424","0.0557719443722095","0.0504258188076902","0.0611180699367288","4"
"5 on Scale 1 to 10","1990","16-34 y.","929","0.176146616378625","0.165837119720016","0.186456113037233","5"
"5 on Scale 1 to 10","1990","66 and older","249","0.163598346997795","0.144796976675825","0.182399717319764","5"
"5 on Scale 1 to 10","1990","35-65 y.","1330","0.168555172163465","0.159833885300733","0.177276459026196","5"
"6 on Scale 1 to 10","1990","66 and older","138","0.0838575076740986","0.0697696454545245","0.0979453698936727","6"
"6 on Scale 1 to 10","1990","16-34 y.","644","0.118871770999007","0.110113179549927","0.127630362448087","6"
"6 on Scale 1 to 10","1990","35-65 y.","870","0.117834606704478","0.110323494520511","0.125345718888445","6"
"7 on Scale 1 to 10","1990","35-65 y.","1209","0.178045880977729","0.169133729378835","0.186958032576622","7"
"7 on Scale 1 to 10","1990","16-34 y.","869","0.171191667315118","0.160997688892327","0.181385645737908","7"
"7 on Scale 1 to 10","1990","66 and older","194","0.141542049336972","0.123824858625661","0.159259240048283","7"
"8 on Scale 1 to 10","1990","66 and older","293","0.201667141949284","0.181273152948784","0.222061130949784","8"
"8 on Scale 1 to 10","1990","35-65 y.","1433","0.216947967130626","0.207345873973802","0.226550060287451","8"
"8 on Scale 1 to 10","1990","16-34 y.","937","0.183882876140854","0.173398991490706","0.194366760791002","8"
"9 on Scale 1 to 10","1990","16-34 y.","419","0.0908485783774588","0.0830708544494481","0.0986263023054695","9"
"9 on Scale 1 to 10","1990","35-65 y.","536","0.0888351130946068","0.0822070958564666","0.0954631303327469","9"
"9 on Scale 1 to 10","1990","66 and older","128","0.0944705537819611","0.0796046223255941","0.109336485238328","9"
"0 Completely dissatisfied","1991","16-34 y.","165","0.0260135008709562","0.0216294345791951","0.0303975671627172","0"
"0 Completely dissatisfied","1991","35-65 y.","183","0.0213823532680138","0.0179907432101176","0.02477396332591","0"
"0 Completely dissatisfied","1991","66 and older","23","","","","0"
"1 on Scale 1 to 10","1991","16-34 y.","86","0.0137639959957524","0.0105550386983574","0.0169729532931475","1"
"1 on Scale 1 to 10","1991","35-65 y.","114","0.0135468609666864","0.0108364870499969","0.0162572348833759","1"
"1 on Scale 1 to 10","1991","66 and older","22","","","","1"
"10 Completely satisfied","1991","35-65 y.","417","0.0714607935446524","0.0654212282178779","0.0775003588714269","10"
"10 Completely satisfied","1991","66 and older","209","0.142973799089505","0.125127993712541","0.16081960446647","10"
"10 Completely satisfied","1991","16-34 y.","307","0.0617375493883366","0.0551087007295351","0.0683663980471382","10"
"2 on Scale 1 to 10","1991","16-34 y.","238","0.0436491747255385","0.0380219030918614","0.0492764463592156","2"
"2 on Scale 1 to 10","1991","35-65 y.","253","0.0321676553090869","0.0280306944484171","0.0363046161697567","2"
"2 on Scale 1 to 10","1991","66 and older","29","","","","2"
"3 on Scale 1 to 10","1991","16-34 y.","332","0.0629480591191232","0.0562588581070839","0.0696372601311626","3"
"3 on Scale 1 to 10","1991","35-65 y.","465","0.0537827753270513","0.0484935913670468","0.0590719592870558","3"
"3 on Scale 1 to 10","1991","66 and older","67","0.0403880633884641","0.0303514958976828","0.0504246308792455","3"
"4 on Scale 1 to 10","1991","16-34 y.","362","0.0644152069952793","0.0576538008661022","0.0711766131244565","4"
"4 on Scale 1 to 10","1991","66 and older","74","0.0447002085894486","0.0341651855355621","0.0552352316433351","4"
"4 on Scale 1 to 10","1991","35-65 y.","497","0.0604480912694989","0.05486051674707","0.0660356657919278","4"
"5 on Scale 1 to 10","1991","16-34 y.","789","0.150584928811817","0.140734571651191","0.160435285972443","5"
"5 on Scale 1 to 10","1991","35-65 y.","1154","0.154924981621511","0.146441385179667","0.163408578063356","5"
"5 on Scale 1 to 10","1991","66 and older","209","0.136717680740982","0.119203104331016","0.154232257150948","5"
"6 on Scale 1 to 10","1991","16-34 y.","615","0.121183381609868","0.112195198600352","0.130171564619385","6"
"6 on Scale 1 to 10","1991","35-65 y.","852","0.114583621845265","0.107115580885217","0.122051662805313","6"
"6 on Scale 1 to 10","1991","66 and older","121","0.0843323491827897","0.0701653813148185","0.098499317050761","6"
"7 on Scale 1 to 10","1991","35-65 y.","1126","0.167496286996707","0.158741061733382","0.176251512260031","7"
"7 on Scale 1 to 10","1991","66 and older","225","0.157548123191285","0.138974781774545","0.176121464608025","7"
"7 on Scale 1 to 10","1991","16-34 y.","837","0.172849739524312","0.162435493991826","0.183263985056798","7"
"8 on Scale 1 to 10","1991","66 and older","353","0.244514062413117","0.222602366761618","0.266425758064615","8"
"8 on Scale 1 to 10","1991","35-65 y.","1359","0.214447661210245","0.204824453431837","0.224070868988653","8"
"8 on Scale 1 to 10","1991","16-34 y.","941","0.195282073565862","0.18436379251297","0.206200354618755","8"
"9 on Scale 1 to 10","1991","16-34 y.","392","0.0875723893931541","0.079786933445697","0.0953578453406111","9"
"9 on Scale 1 to 10","1991","35-65 y.","568","0.0957589186412822","0.0888596449047282","0.102658192377836","9"
"9 on Scale 1 to 10","1991","66 and older","146","0.106486702325676","0.0907610353928417","0.122212369258511","9"
"0 Completely dissatisfied","1992","16-34 y.","97","0.0154794687622597","0.0120204660872206","0.0189384714372989","0"
"0 Completely dissatisfied","1992","35-65 y.","121","0.0185506643469222","0.0153641549891642","0.0217371737046801","0"
"0 Completely dissatisfied","1992","66 and older","21","","","","0"
"1 on Scale 1 to 10","1992","16-34 y.","82","0.0147962475124526","0.0114132684835112","0.018179226541394","1"
"1 on Scale 1 to 10","1992","66 and older","7","","","","1"
"1 on Scale 1 to 10","1992","35-65 y.","118","0.0151397168462654","0.0122560325652706","0.0180234011272601","1"
