"plh0175","year","e11102","sex","n","percent","lower_confidence","upper_confidence","value"
"8 on Scale 1 to 10","1985","Employed","Female","489","0.183158615778738","0.168253600714242","0.198063630843234","8"
"8 on Scale 1 to 10","1985","Employed","Male","851","0.205041916282586","0.192782158236632","0.217301674328539","8"
"8 on Scale 1 to 10","1985","Not Employed","Female","521","0.17938148114342","0.165496300983917","0.193266661302923","8"
"8 on Scale 1 to 10","1985","Not Employed","Male","178","0.163890041380733","0.142795810300587","0.184984272460879","8"
"9 on Scale 1 to 10","1985","Employed","Female","217","0.0811566287913228","0.0706337972203298","0.0916794603623158","9"
"9 on Scale 1 to 10","1985","Employed","Male","335","0.07984084072541","0.0716102219672673","0.0880714594835527","9"
"9 on Scale 1 to 10","1985","Not Employed","Female","255","0.0845981910493425","0.0745270545777801","0.094669327520905","9"
"9 on Scale 1 to 10","1985","Not Employed","Male","89","0.079536638991651","0.0641181225149959","0.0949551554683061","9"
"0 Completely dissatisfied","1986","Employed","Female","40","0.0159911600349805","0.0111620169088279","0.0208203031611331","0"
"0 Completely dissatisfied","1986","Employed","Male","55","0.013337368771784","0.00980614175476349","0.0168685957888045","0"
"0 Completely dissatisfied","1986","Not Employed","Female","62","0.0236150353926266","0.0178969790486914","0.0293330917365618","0"
"0 Completely dissatisfied","1986","Not Employed","Male","45","0.0312127873976412","0.0211624730207524","0.0412631017745299","0"
"1 on Scale 1 to 10","1986","Not Employed","Male","27","","","","1"
"1 on Scale 1 to 10","1986","Not Employed","Female","42","0.0129071200599928","0.0086566469496985","0.0171575931702871","1"
"1 on Scale 1 to 10","1986","Employed","Female","26","","","","1"
"1 on Scale 1 to 10","1986","Employed","Male","33","0.00722254547872156","0.0046159279320269","0.00982916302541623","1"
"10 Completely satisfied","1986","Employed","Female","247","0.0942053343579861","0.0829597191420584","0.105450949573914","10"
"10 Completely satisfied","1986","Employed","Male","342","0.0800406290876737","0.0716875654647804","0.088393692710567","10"
"10 Completely satisfied","1986","Not Employed","Female","356","0.141262446672375","0.128146876415687","0.154378016929064","10"
"10 Completely satisfied","1986","Not Employed","Male","141","0.141116651486629","0.120995381257857","0.161237921715402","10"
"2 on Scale 1 to 10","1986","Employed","Female","67","0.0261680010450325","0.0200224916481744","0.0323135104418907","2"
"2 on Scale 1 to 10","1986","Employed","Male","119","0.027983875356117","0.0229069955416221","0.0330607551706119","2"
"2 on Scale 1 to 10","1986","Not Employed","Female","98","0.0326109158877824","0.0259224629138517","0.039299368861713","2"
"2 on Scale 1 to 10","1986","Not Employed","Male","51","0.0320773684881722","0.0218933574908121","0.0422613794855324","2"
"3 on Scale 1 to 10","1986","Not Employed","Female","130","0.0434550775801266","0.0357776356782138","0.0511325194820393","3"
"3 on Scale 1 to 10","1986","Employed","Female","134","0.0537033200130278","0.0450248170070509","0.0623818230190046","3"
"3 on Scale 1 to 10","1986","Employed","Male","192","0.0465016457740119","0.0400197752079271","0.0529835163400967","3"
"3 on Scale 1 to 10","1986","Not Employed","Male","71","0.0505718920990363","0.0379074863972366","0.063236297800836","3"
"4 on Scale 1 to 10","1986","Employed","Female","153","0.0593251992263758","0.0502308851195768","0.0684195133331749","4"
"4 on Scale 1 to 10","1986","Employed","Male","248","0.0590083247812139","0.0517546888804729","0.0662619606819548","4"
"4 on Scale 1 to 10","1986","Not Employed","Female","165","0.0586091007113851","0.0497638302853222","0.0674543711374481","4"
"4 on Scale 1 to 10","1986","Not Employed","Male","75","0.0629783439768788","0.0489382633022491","0.0770184246515084","4"
"5 on Scale 1 to 10","1986","Employed","Male","668","0.161337579989405","0.150014421672878","0.172660738305933","5"
"5 on Scale 1 to 10","1986","Employed","Female","426","0.168544511436496","0.154133070640961","0.182955952232032","5"
"5 on Scale 1 to 10","1986","Not Employed","Male","167","0.149737440267756","0.129114959791598","0.170359920743913","5"
"5 on Scale 1 to 10","1986","Not Employed","Female","438","0.165471567408569","0.151478083660102","0.179465051157035","5"
"6 on Scale 1 to 10","1986","Employed","Male","489","0.123239132544884","0.113120516562604","0.133357748527165","6"
"6 on Scale 1 to 10","1986","Employed","Female","296","0.111544719433925","0.0994255491800066","0.123663889687842","6"
"6 on Scale 1 to 10","1986","Not Employed","Female","275","0.099439791280282","0.0881709291009184","0.110708653459646","6"
"6 on Scale 1 to 10","1986","Not Employed","Male","125","0.112397477224562","0.0941422721285782","0.130652682320546","6"
"7 on Scale 1 to 10","1986","Employed","Female","424","0.162581113160228","0.1483762513017","0.176785975018757","7"
"7 on Scale 1 to 10","1986","Employed","Male","703","0.175392025235896","0.163685314010583","0.18709873646121","7"
"7 on Scale 1 to 10","1986","Not Employed","Female","382","0.13904150942952","0.126012633991139","0.152070384867902","7"
"7 on Scale 1 to 10","1986","Not Employed","Male","150","0.132720747215253","0.113112080791355","0.152329413639151","7"
"8 on Scale 1 to 10","1986","Employed","Female","542","0.20999193254689","0.194311874693289","0.225671990400491","8"
"8 on Scale 1 to 10","1986","Not Employed","Female","511","0.190313094358332","0.175530982587297","0.205095206129367","8"
"8 on Scale 1 to 10","1986","Employed","Male","848","0.216978404911076","0.204290166079586","0.229666643742566","8"
"8 on Scale 1 to 10","1986","Not Employed","Male","198","0.179876514051336","0.157677891512845","0.202075136589828","8"
"9 on Scale 1 to 10","1986","Employed","Male","357","0.0889584680692162","0.0801951423423015","0.0977217937961308","9"
"9 on Scale 1 to 10","1986","Employed","Female","237","0.0901934515987921","0.0791655565276731","0.101221346669911","9"
"9 on Scale 1 to 10","1986","Not Employed","Female","250","0.0932743412190085","0.0823231178675647","0.104225564570452","9"
"9 on Scale 1 to 10","1986","Not Employed","Male","100","0.0909942986199428","0.0743720579782823","0.107616539261603","9"
"0 Completely dissatisfied","1987","Employed","Male","62","0.0175866474944349","0.0135339673985743","0.0216393275902956","0"
"0 Completely dissatisfied","1987","Not Employed","Female","58","0.0203156149821573","0.0149218317313021","0.0257093982330124","0"
"0 Completely dissatisfied","1987","Not Employed","Male","38","0.0277254030596872","0.0180404625364106","0.0374103435829639","0"
"0 Completely dissatisfied","1987","Employed","Female","27","","","","0"
"1 on Scale 1 to 10","1987","Employed","Male","41","0.0102016264324133","0.00710341007963753","0.0132998427851891","1"
"1 on Scale 1 to 10","1987","Not Employed","Male","23","","","","1"
"1 on Scale 1 to 10","1987","Employed","Female","35","0.0108084144503085","0.00685213120257158","0.0147646976980453","1"
"1 on Scale 1 to 10","1987","Not Employed","Female","33","0.0119128449487185","0.0077648255189387","0.0160608643784984","1"
"10 Completely satisfied","1987","Employed","Female","209","0.0847079786339353","0.0740540894989577","0.0953618677689128","10"
"10 Completely satisfied","1987","Employed","Male","289","0.0705179506828695","0.062624370759096","0.0784115306066429","10"
"10 Completely satisfied","1987","Not Employed","Female","311","0.133061822498926","0.120076396292448","0.146047248705403","10"
"10 Completely satisfied","1987","Not Employed","Male","136","0.137531739825798","0.117215815635235","0.157847664016361","10"
"2 on Scale 1 to 10","1987","Not Employed","Male","43","0.0329107628506702","0.0223871271918596","0.0434343985094808","2"
"2 on Scale 1 to 10","1987","Employed","Male","103","0.0250133014368342","0.0201983876020438","0.0298282152716246","2"
"2 on Scale 1 to 10","1987","Not Employed","Female","90","0.032765679837637","0.0259593835394647","0.0395719761358093","2"
"2 on Scale 1 to 10","1987","Employed","Female","64","0.0285829842504993","0.0222073585310624","0.0349586099699363","2"
"3 on Scale 1 to 10","1987","Not Employed","Male","49","0.0403814045654885","0.0287694964068468","0.0519933127241302","3"
"3 on Scale 1 to 10","1987","Employed","Male","199","0.0509576881896954","0.0441773506897394","0.0577380256896514","3"
"3 on Scale 1 to 10","1987","Employed","Female","120","0.0463134923459622","0.0382722572333442","0.0543547274585802","3"
"3 on Scale 1 to 10","1987","Not Employed","Female","113","0.043738755084887","0.0359196527515535","0.0515578574182205","3"
"4 on Scale 1 to 10","1987","Employed","Female","167","0.0662388184508739","0.0567231265524848","0.0757545103492629","4"
"4 on Scale 1 to 10","1987","Employed","Male","209","0.0499730881704089","0.0432550925888723","0.0566910837519456","4"
"4 on Scale 1 to 10","1987","Not Employed","Female","139","0.0481117622537063","0.0399298649684587","0.056293659538954","4"
"4 on Scale 1 to 10","1987","Not Employed","Male","56","0.0432165998993435","0.0312217265162053","0.0552114732824817","4"
"5 on Scale 1 to 10","1987","Not Employed","Female","402","0.153536377833633","0.139753331846662","0.167319423820605","5"
"5 on Scale 1 to 10","1987","Employed","Male","673","0.165910273625715","0.154440715370694","0.177379831880735","5"
"5 on Scale 1 to 10","1987","Employed","Female","479","0.179932284823613","0.16523471336387","0.194629856283356","5"
"5 on Scale 1 to 10","1987","Not Employed","Male","159","0.140666882147981","0.120158081681543","0.161175682614419","5"
"6 on Scale 1 to 10","1987","Not Employed","Female","285","0.102271944031003","0.0906872100589704","0.113856678003036","6"
"6 on Scale 1 to 10","1987","Employed","Female","314","0.114613725063959","0.102425207647575","0.126802242480343","6"
"6 on Scale 1 to 10","1987","Employed","Male","483","0.1206146697196","0.110573291165437","0.130656048273763","6"
"6 on Scale 1 to 10","1987","Not Employed","Male","117","0.101191690115896","0.083401953483437","0.118981426748355","6"
"7 on Scale 1 to 10","1987","Employed","Female","448","0.170968804654168","0.156563911221984","0.185373698086352","7"
"7 on Scale 1 to 10","1987","Employed","Male","748","0.181858705019552","0.169965884361291","0.193751525677812","7"
"7 on Scale 1 to 10","1987","Not Employed","Female","417","0.153308631646161","0.139533959197903","0.16708330409442","7"
"7 on Scale 1 to 10","1987","Not Employed","Male","177","0.172311278288617","0.150034420871177","0.194588135706057","7"
"8 on Scale 1 to 10","1987","Employed","Female","520","0.196184886134777","0.180990714323706","0.211379057945847","8"
"8 on Scale 1 to 10","1987","Employed","Male","908","0.230427011974672","0.217443407775403","0.243410616173942","8"
"8 on Scale 1 to 10","1987","Not Employed","Female","544","0.212035307527698","0.19640768611312","0.227662928942276","8"
"8 on Scale 1 to 10","1987","Not Employed","Male","212","0.19904912798624","0.175496106229118","0.222602149743362","8"
"9 on Scale 1 to 10","1987","Employed","Female","241","0.0903363183104446","0.0793680567894891","0.1013045798314","9"
"9 on Scale 1 to 10","1987","Employed","Male","326","0.0769390372538053","0.0687224356133462","0.0851556388942644","9"
"9 on Scale 1 to 10","1987","Not Employed","Female","236","0.0889412593554727","0.0780579684614082","0.0998245502495372","9"
"9 on Scale 1 to 10","1987","Not Employed","Male","94","0.0922396587437554","0.0751706617991952","0.109308655688316","9"
"0 Completely dissatisfied","1988","Employed","Male","69","0.0183254537667289","0.0140815715198192","0.0225693360136386","0"
"0 Completely dissatisfied","1988","Not Employed","Female","50","0.0172311639570366","0.0120804094205652","0.022381918493508","0"
"0 Completely dissatisfied","1988","Not Employed","Male","33","0.0247808246608312","0.0154443638083507","0.0341172855133116","0"
"0 Completely dissatisfied","1988","Employed","Female","38","0.0150550337201519","0.0103296213864061","0.0197804460538976","0"
"1 on Scale 1 to 10","1988","Employed","Male","37","0.00849980169296085","0.00559509028198819","0.0114045131039335","1"
"1 on Scale 1 to 10","1988","Employed","Female","24","","","","1"
"1 on Scale 1 to 10","1988","Not Employed","Male","17","","","","1"
"1 on Scale 1 to 10","1988","Not Employed","Female","38","0.0172475782216707","0.0120944140207952","0.0224007424225462","1"
"10 Completely satisfied","1988","Employed","Female","194","0.0763433598154338","0.0660386972602506","0.086648022370617","10"
"10 Completely satisfied","1988","Employed","Male","285","0.0720065150773941","0.0638273202830388","0.0801857098717495","10"
"10 Completely satisfied","1988","Not Employed","Female","295","0.130643427133412","0.117304201724746","0.143982652542078","10"
"10 Completely satisfied","1988","Not Employed","Male","111","0.119262452375112","0.0997977211761076","0.138727183574116","10"
"2 on Scale 1 to 10","1988","Not Employed","Female","82","0.0293424720334258","0.0226625834110003","0.0360223606558512","2"
"2 on Scale 1 to 10","1988","Employed","Male","92","0.0232454896273295","0.018477731081664","0.028013248172995","2"
"2 on Scale 1 to 10","1988","Employed","Female","61","0.0207477190477145","0.0152164429538728","0.0262789951415562","2"
"2 on Scale 1 to 10","1988","Not Employed","Male","62","0.0409602285791452","0.0290567805048287","0.0528636766534617","2"
"3 on Scale 1 to 10","1988","Employed","Male","181","0.0454817892268663","0.0388890929063668","0.0520744855473658","3"
"3 on Scale 1 to 10","1988","Not Employed","Female","118","0.0511549960199861","0.0424347342244267","0.0598752578155454","3"
"3 on Scale 1 to 10","1988","Not Employed","Male","58","0.0487532473894772","0.0358195809841702","0.0616869137947842","3"
"3 on Scale 1 to 10","1988","Employed","Female","109","0.0440660029985125","0.0361015006410463","0.0520305053559787","3"
"4 on Scale 1 to 10","1988","Employed","Male","219","0.0580000859917453","0.0506041704726912","0.0653960015107994","4"
"4 on Scale 1 to 10","1988","Not Employed","Female","141","0.0534397068937945","0.0445375748244679","0.0623418389631211","4"
"4 on Scale 1 to 10","1988","Not Employed","Male","68","0.0603799310484098","0.0460746717075555","0.0746851903892641","4"
"4 on Scale 1 to 10","1988","Employed","Female","158","0.0605722928472639","0.0513154785601486","0.0698291071343792","4"
"5 on Scale 1 to 10","1988","Employed","Male","575","0.150076832175278","0.138776301141563","0.161377363208993","5"
"5 on Scale 1 to 10","1988","Not Employed","Female","374","0.159238865401778","0.144756192929743","0.173721537873814","5"
"5 on Scale 1 to 10","1988","Not Employed","Male","168","0.158874711450174","0.13691983387784","0.180829589022509","5"
"5 on Scale 1 to 10","1988","Employed","Female","442","0.17035136660805","0.155762794922528","0.184939938293572","5"
"6 on Scale 1 to 10","1988","Not Employed","Female","245","0.0912576055180558","0.0798592345496737","0.102655976486438","6"
"6 on Scale 1 to 10","1988","Employed","Female","294","0.122381858132113","0.109664286887147","0.135099429377079","6"
"6 on Scale 1 to 10","1988","Employed","Male","470","0.123109485370241","0.112713380889543","0.133505589850938","6"
"6 on Scale 1 to 10","1988","Not Employed","Male","106","0.100004848101427","0.081986959421391","0.118022736781463","6"
"7 on Scale 1 to 10","1988","Employed","Female","472","0.186099834894817","0.170997245192294","0.20120242459734","7"
"7 on Scale 1 to 10","1988","Employed","Male","744","0.191434321438025","0.178985743450537","0.203882899425512","7"
"7 on Scale 1 to 10","1988","Not Employed","Female","370","0.142267543102031","0.128440901810378","0.156094184393683","7"
"7 on Scale 1 to 10","1988","Not Employed","Male","152","0.140351243610847","0.119489916195109","0.161212571026584","7"
"8 on Scale 1 to 10","1988","Employed","Male","836","0.219847629929181","0.206743662602461","0.232951597255901","8"
"8 on Scale 1 to 10","1988","Employed","Female","545","0.213174205057184","0.197281439300254","0.229066970814113","8"
"8 on Scale 1 to 10","1988","Not Employed","Male","190","0.193130595461977","0.169422293455386","0.216838897468568","8"
"8 on Scale 1 to 10","1988","Not Employed","Female","517","0.211398376285271","0.195237402894731","0.22755934967581","8"
"9 on Scale 1 to 10","1988","Employed","Male","329","0.0899725957042506","0.0809187195039085","0.0990264719045927","9"
"9 on Scale 1 to 10","1988","Employed","Female","214","0.0819710187960877","0.0713258825584641","0.0926161550337114","9"
"9 on Scale 1 to 10","1988","Not Employed","Female","222","0.096778265433539","0.0850758916725965","0.108480639194482","9"
"9 on Scale 1 to 10","1988","Not Employed","Male","100","0.100610134793904","0.0825438793205452","0.118676390267263","9"
"0 Completely dissatisfied","1989","Employed","Male","59","0.0136611749410742","0.00991328839593208","0.0174090614862164","0"
"0 Completely dissatisfied","1989","Not Employed","Female","50","0.0202592287306239","0.0145448148362245","0.0259736426250233","0"
"0 Completely dissatisfied","1989","Not Employed","Male","30","0.0246916157663132","0.0152872831148154","0.0340959484178111","0"
"0 Completely dissatisfied","1989","Employed","Female","34","0.00999828526010229","0.00612382481714856","0.013872745703056","0"
"1 on Scale 1 to 10","1989","Not Employed","Male","24","","","","1"
"1 on Scale 1 to 10","1989","Not Employed","Female","27","","","","1"
"1 on Scale 1 to 10","1989","Employed","Male","23","","","","1"
"1 on Scale 1 to 10","1989","Employed","Female","25","","","","1"
"10 Completely satisfied","1989","Employed","Female","195","0.0754601816351403","0.0651740464113865","0.0857463168588941","10"
"10 Completely satisfied","1989","Employed","Male","250","0.0696593271621374","0.061439929613142","0.0778787247111327","10"
"10 Completely satisfied","1989","Not Employed","Female","267","0.133097250166465","0.119319624520561","0.146874875812369","10"
"10 Completely satisfied","1989","Not Employed","Male","106","0.125741903405524","0.105649027808864","0.145834779002185","10"
"2 on Scale 1 to 10","1989","Employed","Male","87","0.0201040295610547","0.0155723323139517","0.0246357268081577","2"
"2 on Scale 1 to 10","1989","Not Employed","Female","56","0.0205929350815903","0.0148326312661617","0.0263532388970188","2"
"2 on Scale 1 to 10","1989","Not Employed","Male","40","0.025739015960221","0.0161424495345121","0.0353355823859298","2"
"2 on Scale 1 to 10","1989","Employed","Female","69","0.0304876686968472","0.0237923805443058","0.0371829568493886","2"
"3 on Scale 1 to 10","1989","Not Employed","Female","131","0.0576885367227167","0.0482316835258209","0.0671453899196125","3"
"3 on Scale 1 to 10","1989","Employed","Male","132","0.0392947064312272","0.0330214728149044","0.0455679400475499","3"
"3 on Scale 1 to 10","1989","Employed","Female","122","0.0473815143454692","0.0391079153634053","0.0556551133275331","3"
"3 on Scale 1 to 10","1989","Not Employed","Male","73","0.0561775337767128","0.0422232118182866","0.0701318557351389","3"
"4 on Scale 1 to 10","1989","Employed","Female","147","0.0587143177658213","0.0495592148238517","0.0678694207077908","4"
"4 on Scale 1 to 10","1989","Employed","Male","220","0.0580752101650859","0.0505237166557425","0.0656267036744293","4"
"4 on Scale 1 to 10","1989","Not Employed","Female","130","0.0539590533219131","0.0447949120319362","0.06312319461189","4"
"4 on Scale 1 to 10","1989","Not Employed","Male","59","0.0527228624405923","0.0391796943989993","0.0662660304821853","4"
"5 on Scale 1 to 10","1989","Employed","Male","543","0.145478337236857","0.134094464089991","0.156862210383722","5"
"5 on Scale 1 to 10","1989","Not Employed","Female","391","0.163621237575335","0.148616583638059","0.17862589151261","5"
"5 on Scale 1 to 10","1989","Not Employed","Male","167","0.149237548201357","0.127643927997682","0.170831168405033","5"
"5 on Scale 1 to 10","1989","Employed","Female","425","0.174855583556869","0.160063299731418","0.18964786738232","5"
"6 on Scale 1 to 10","1989","Not Employed","Male","99","0.10065680825595","0.082423454755068","0.118890161756833","6"
"6 on Scale 1 to 10","1989","Employed","Male","479","0.127610807303879","0.116838016871544","0.138383597736214","6"
"6 on Scale 1 to 10","1989","Employed","Female","295","0.111770764582374","0.0995004092690033","0.124041119895745","6"
"6 on Scale 1 to 10","1989","Not Employed","Female","259","0.101452420450875","0.0892060781504619","0.113698762751288","6"
"7 on Scale 1 to 10","1989","Employed","Female","433","0.172514467116626","0.157800714110146","0.187228220123106","7"
"7 on Scale 1 to 10","1989","Employed","Male","722","0.196289853441087","0.183465720960196","0.209113985921979","7"
"7 on Scale 1 to 10","1989","Not Employed","Female","350","0.153459712340126","0.138840443447249","0.168078981233003","7"
"7 on Scale 1 to 10","1989","Not Employed","Male","162","0.161315386056056","0.139024902877609","0.183605869234504","7"
"8 on Scale 1 to 10","1989","Not Employed","Female","468","0.198723138542265","0.182537860357406","0.214908416727123","8"
