"plh0175","year","age_gr","sex","n","percent","lower_confidence","upper_confidence","value"
"7 on Scale 1 to 10","1984","16-34 y.","Male","306","0.141495158333922","0.126871269332291","0.156119047335553","7"
"7 on Scale 1 to 10","1984","16-34 y.","Female","294","0.127311477264559","0.113566203741137","0.141056750787981","7"
"7 on Scale 1 to 10","1984","35-65 y.","Male","477","0.154120176329002","0.141625788199828","0.166614564458176","7"
"7 on Scale 1 to 10","1984","35-65 y.","Female","408","0.130851165650407","0.118995021802212","0.142707309498603","7"
"7 on Scale 1 to 10","1984","66 and older","Male","77","0.154603570784737","0.123103408057173","0.1861037335123","7"
"7 on Scale 1 to 10","1984","66 and older","Female","94","0.11868106057798","0.0957781347231676","0.141583986432792","7"
"8 on Scale 1 to 10","1984","16-34 y.","Male","357","0.172049377757795","0.156213232033999","0.18788552348159","8"
"8 on Scale 1 to 10","1984","35-65 y.","Male","545","0.175920822865246","0.162745113533018","0.189096532197474","8"
"8 on Scale 1 to 10","1984","16-34 y.","Female","384","0.180501503605937","0.164641456674865","0.196361550537008","8"
"8 on Scale 1 to 10","1984","35-65 y.","Female","545","0.175710370136986","0.162330675526766","0.189090064747205","8"
"8 on Scale 1 to 10","1984","66 and older","Male","84","0.167380978679228","0.134853601317006","0.19990835604145","8"
"8 on Scale 1 to 10","1984","66 and older","Female","124","0.163772933934111","0.137565959745001","0.18997990812322","8"
"9 on Scale 1 to 10","1984","16-34 y.","Male","185","0.0900197470537039","0.0780107815848429","0.102028712522565","9"
"9 on Scale 1 to 10","1984","16-34 y.","Female","163","0.0711440904122155","0.060543414301537","0.0817447665228941","9"
"9 on Scale 1 to 10","1984","35-65 y.","Male","247","0.0785167407930021","0.0692087537942975","0.0878247277917066","9"
"9 on Scale 1 to 10","1984","66 and older","Male","43","0.0864420860458799","0.0619568951602643","0.110927276931495","9"
"9 on Scale 1 to 10","1984","35-65 y.","Female","245","0.0768016401447935","0.067440249995672","0.0861630302939151","9"
"9 on Scale 1 to 10","1984","66 and older","Female","68","0.0916714882511114","0.0712365974874219","0.112106379014801","9"
"0 Completely dissatisfied","1985","16-34 y.","Male","68","0.037494739786972","0.0292021619826332","0.0457873175913108","0"
"0 Completely dissatisfied","1985","16-34 y.","Female","62","0.0315234214100694","0.0238619606056508","0.039184882214488","0"
"0 Completely dissatisfied","1985","35-65 y.","Male","77","0.0281132757703496","0.0220868096289252","0.0341397419117741","0"
"0 Completely dissatisfied","1985","35-65 y.","Female","67","0.0246258401827669","0.0189438807323878","0.030307799633146","0"
"0 Completely dissatisfied","1985","66 and older","Male","6","","","","0"
"0 Completely dissatisfied","1985","66 and older","Female","7","","","","0"
"1 on Scale 1 to 10","1985","35-65 y.","Male","28","","","","1"
"1 on Scale 1 to 10","1985","35-65 y.","Female","39","0.0143067088808612","0.00995301640660929","0.018660401355113","1"
"1 on Scale 1 to 10","1985","16-34 y.","Male","34","0.0174633107498676","0.0117453587350118","0.0231812627647235","1"
"1 on Scale 1 to 10","1985","16-34 y.","Female","29","","","","1"
"1 on Scale 1 to 10","1985","66 and older","Male","2","","","","1"
"1 on Scale 1 to 10","1985","66 and older","Female","9","","","","1"
"10 Completely satisfied","1985","16-34 y.","Male","186","0.0813109542222731","0.0693803723603902","0.093241536084156","10"
"10 Completely satisfied","1985","16-34 y.","Female","241","0.113059191817273","0.0991740408490742","0.126944342785471","10"
"10 Completely satisfied","1985","35-65 y.","Male","290","0.104696342347583","0.0935341345341444","0.115858550161021","10"
"10 Completely satisfied","1985","35-65 y.","Female","369","0.139354220860307","0.126657567461141","0.152050874259473","10"
"10 Completely satisfied","1985","66 and older","Male","91","0.207389759650473","0.169635172849494","0.245144346451452","10"
"10 Completely satisfied","1985","66 and older","Female","129","0.187594410951511","0.157900975296608","0.217287846606413","10"
"2 on Scale 1 to 10","1985","16-34 y.","Male","89","0.0433603412768486","0.0344698990608099","0.0522507834928872","2"
"2 on Scale 1 to 10","1985","35-65 y.","Male","84","0.0276805143479561","0.0216992810534406","0.0336617476424716","2"
"2 on Scale 1 to 10","1985","66 and older","Female","18","","","","2"
"2 on Scale 1 to 10","1985","35-65 y.","Female","102","0.0369343235568817","0.0300198358956398","0.0438488112181237","2"
"2 on Scale 1 to 10","1985","66 and older","Male","8","","","","2"
"2 on Scale 1 to 10","1985","16-34 y.","Female","81","0.0425435597823853","0.0336938959330626","0.051393223631708","2"
"3 on Scale 1 to 10","1985","16-34 y.","Male","100","0.0489975368978923","0.0395747195607442","0.0584203542350403","3"
"3 on Scale 1 to 10","1985","35-65 y.","Male","147","0.0527099830312109","0.044563182405109","0.0608567836573129","3"
"3 on Scale 1 to 10","1985","16-34 y.","Female","105","0.056136176832192","0.0460430336287178","0.0662293200356662","3"
"3 on Scale 1 to 10","1985","35-65 y.","Female","138","0.048574056821471","0.040692597075378","0.0564555165675641","3"
"3 on Scale 1 to 10","1985","66 and older","Male","16","","","","3"
"3 on Scale 1 to 10","1985","66 and older","Female","36","0.0587065945001344","0.0408264920255563","0.0765866969747125","3"
"4 on Scale 1 to 10","1985","35-65 y.","Female","146","0.0461297074277725","0.0384392532202695","0.0538201616352755","4"
"4 on Scale 1 to 10","1985","35-65 y.","Male","189","0.0636565305633643","0.0547555419601828","0.0725575191665457","4"
"4 on Scale 1 to 10","1985","16-34 y.","Male","112","0.0505000658746264","0.040941422275651","0.0600587094736019","4"
"4 on Scale 1 to 10","1985","16-34 y.","Female","129","0.0611596956573643","0.0506526923331834","0.0716666989815452","4"
"4 on Scale 1 to 10","1985","66 and older","Male","21","","","","4"
"4 on Scale 1 to 10","1985","66 and older","Female","28","","","","4"
"5 on Scale 1 to 10","1985","16-34 y.","Female","336","0.165533353867082","0.149236731668293","0.181829976065871","5"
"5 on Scale 1 to 10","1985","16-34 y.","Male","350","0.178402464748456","0.161690295851487","0.195114633645425","5"
"5 on Scale 1 to 10","1985","35-65 y.","Male","471","0.158971136463295","0.145640104813785","0.172302168112805","5"
"5 on Scale 1 to 10","1985","35-65 y.","Female","517","0.185165665460196","0.170924948026389","0.199406382894004","5"
"5 on Scale 1 to 10","1985","66 and older","Male","58","0.136496236889846","0.104526527804134","0.168465945975558","5"
"5 on Scale 1 to 10","1985","66 and older","Female","100","0.157424752868787","0.129723149315156","0.185126356422417","5"
"6 on Scale 1 to 10","1985","16-34 y.","Female","202","0.107155071226504","0.0935924156856561","0.120717726767352","6"
"6 on Scale 1 to 10","1985","16-34 y.","Male","221","0.108183853921508","0.0946250394921562","0.12174266835086","6"
"6 on Scale 1 to 10","1985","35-65 y.","Male","337","0.111862311929411","0.10037069302835","0.123353930830471","6"
"6 on Scale 1 to 10","1985","35-65 y.","Female","277","0.0932345968093074","0.0825747000605353","0.103894493558079","6"
"6 on Scale 1 to 10","1985","66 and older","Male","53","0.114180792654576","0.0845655496076553","0.143796035701497","6"
"6 on Scale 1 to 10","1985","66 and older","Female","69","0.106601431236437","0.083128453041805","0.130074409431068","6"
"7 on Scale 1 to 10","1985","16-34 y.","Male","333","0.172282196649427","0.155798137066389","0.188766256232465","7"
"7 on Scale 1 to 10","1985","35-65 y.","Male","458","0.163997439670989","0.150497820802353","0.177497058539625","7"
"7 on Scale 1 to 10","1985","16-34 y.","Female","281","0.142648480866569","0.12731420099597","0.157982760737169","7"
"7 on Scale 1 to 10","1985","35-65 y.","Female","427","0.142408931400925","0.129596672166276","0.155221190635575","7"
"7 on Scale 1 to 10","1985","66 and older","Male","67","0.146172280898363","0.113274707485628","0.179069854311097","7"
"7 on Scale 1 to 10","1985","66 and older","Female","94","0.146014083806844","0.11915527303961","0.172872894574078","7"
"8 on Scale 1 to 10","1985","16-34 y.","Female","361","0.179814332311135","0.162975243424277","0.196653421197992","8"
"8 on Scale 1 to 10","1985","66 and older","Male","78","0.178319969398995","0.142675054304154","0.213964884493837","8"
"8 on Scale 1 to 10","1985","35-65 y.","Male","585","0.204913324153456","0.190197265614992","0.219629382691921","8"
"8 on Scale 1 to 10","1985","35-65 y.","Female","528","0.183350286077774","0.169163772374834","0.197536799780714","8"
"8 on Scale 1 to 10","1985","16-34 y.","Male","366","0.183425800347616","0.166531863536446","0.200319737158786","8"
"8 on Scale 1 to 10","1985","66 and older","Female","121","0.177245841713754","0.148199788953072","0.206291894474435","8"
"9 on Scale 1 to 10","1985","35-65 y.","Male","224","0.074523300161421","0.0649485389076597","0.0840980614151823","9"
"9 on Scale 1 to 10","1985","35-65 y.","Female","248","0.085915662521737","0.0756415034790933","0.0961898215643807","9"
"9 on Scale 1 to 10","1985","66 and older","Male","43","0.10250551246305","0.0742608926429733","0.130750132283128","9"
"9 on Scale 1 to 10","1985","16-34 y.","Male","157","0.0785787355245125","0.0668328852533774","0.0903245857956476","9"
"9 on Scale 1 to 10","1985","16-34 y.","Female","171","0.0854725762237246","0.0732133767196056","0.0977317757278436","9"
"9 on Scale 1 to 10","1985","66 and older","Female","53","0.0737246372641174","0.0538481136071401","0.0936011609210947","9"
"0 Completely dissatisfied","1986","16-34 y.","Male","56","0.0288192331021147","0.0215523119061108","0.0360861542981185","0"
"0 Completely dissatisfied","1986","16-34 y.","Female","51","0.0309270321016591","0.0232608658170159","0.0385931983863023","0"
"0 Completely dissatisfied","1986","35-65 y.","Male","42","0.0142880095004691","0.00984847125653639","0.0187275477444018","0"
"0 Completely dissatisfied","1986","35-65 y.","Female","46","0.0185541595286054","0.0134893941174492","0.0236189249397615","0"
"0 Completely dissatisfied","1986","66 and older","Male","2","","","","0"
"0 Completely dissatisfied","1986","66 and older","Female","5","","","","0"
"1 on Scale 1 to 10","1986","35-65 y.","Female","35","0.0130082304526131","0.00875546531868959","0.0172609955865367","1"
"1 on Scale 1 to 10","1986","35-65 y.","Male","33","0.00978087855109615","0.00609932176181226","0.01346243534038","1"
"1 on Scale 1 to 10","1986","16-34 y.","Male","22","","","","1"
"1 on Scale 1 to 10","1986","16-34 y.","Female","29","","","","1"
"1 on Scale 1 to 10","1986","66 and older","Female","4","","","","1"
"1 on Scale 1 to 10","1986","66 and older","Male","5","","","","1"
"10 Completely satisfied","1986","16-34 y.","Female","191","0.0901450656630893","0.0774630603710507","0.102827070955128","10"
"10 Completely satisfied","1986","16-34 y.","Male","161","0.0689381243658065","0.0579334243659875","0.0799428243656255","10"
"10 Completely satisfied","1986","35-65 y.","Female","305","0.117416368924026","0.105334119995185","0.129498617852867","10"
"10 Completely satisfied","1986","35-65 y.","Male","240","0.0886505204098651","0.0780174170304139","0.0992836237893163","10"
"10 Completely satisfied","1986","66 and older","Male","82","0.200036743564835","0.161915433668325","0.238158053461345","10"
"10 Completely satisfied","1986","66 and older","Female","107","0.172442469002849","0.142586460418408","0.20229847758729","10"
"2 on Scale 1 to 10","1986","66 and older","Male","5","","","","2"
"2 on Scale 1 to 10","1986","35-65 y.","Female","88","0.0321087787199104","0.0254922425482668","0.0387253148915541","2"
"2 on Scale 1 to 10","1986","35-65 y.","Male","86","0.0255363729400723","0.0196351864514862","0.0314375594286583","2"
"2 on Scale 1 to 10","1986","16-34 y.","Male","79","0.040646682297609","0.0320691759804742","0.0492241886147437","2"
"2 on Scale 1 to 10","1986","16-34 y.","Female","60","0.0280588174852718","0.0207459863134656","0.035371648657078","2"
"2 on Scale 1 to 10","1986","66 and older","Female","17","","","","2"
"3 on Scale 1 to 10","1986","16-34 y.","Male","123","0.056958458435567","0.0468913735729584","0.0670255432981756","3"
"3 on Scale 1 to 10","1986","16-34 y.","Female","115","0.0647484149836666","0.0538513467519668","0.0756454832153663","3"
"3 on Scale 1 to 10","1986","35-65 y.","Female","129","0.0441041231648973","0.0363977433037366","0.0518105030260581","3"
"3 on Scale 1 to 10","1986","66 and older","Male","9","","","","3"
"3 on Scale 1 to 10","1986","35-65 y.","Male","131","0.0474791331108856","0.0395236683502963","0.0554345978714748","3"
"3 on Scale 1 to 10","1986","66 and older","Female","20","","","","3"
"4 on Scale 1 to 10","1986","35-65 y.","Female","155","0.0534548345117553","0.0450123613722423","0.0618973076512683","4"
"4 on Scale 1 to 10","1986","16-34 y.","Male","131","0.0686606476207866","0.057676480578677","0.0796448146628963","4"
"4 on Scale 1 to 10","1986","35-65 y.","Male","174","0.0583394733428315","0.0495713762241031","0.06710757046156","4"
"4 on Scale 1 to 10","1986","16-34 y.","Female","128","0.0664813334177149","0.0554496386488289","0.0775130281866009","4"
"4 on Scale 1 to 10","1986","66 and older","Male","18","","","","4"
"4 on Scale 1 to 10","1986","66 and older","Female","35","0.0603095252476172","0.0414948857940836","0.0791241647011508","4"
"5 on Scale 1 to 10","1986","16-34 y.","Male","316","0.154458094099506","0.138760535669342","0.170155652529671","5"
"5 on Scale 1 to 10","1986","16-34 y.","Female","311","0.1633995504686","0.147027037295572","0.179772063641627","5"
"5 on Scale 1 to 10","1986","35-65 y.","Male","453","0.163377398893084","0.149546904602518","0.17720789318365","5"
"5 on Scale 1 to 10","1986","35-65 y.","Female","462","0.174160095798795","0.159926068923399","0.188394122674192","5"
"5 on Scale 1 to 10","1986","66 and older","Male","66","0.148571621814116","0.114677850101612","0.18246539352662","5"
"5 on Scale 1 to 10","1986","66 and older","Female","91","0.155280721279542","0.126657038777426","0.183904403781657","5"
"6 on Scale 1 to 10","1986","35-65 y.","Male","311","0.115202750992177","0.103259289230602","0.127146212753752","6"
"6 on Scale 1 to 10","1986","16-34 y.","Female","205","0.100837772291888","0.0875037394128058","0.11417180517097","6"
"6 on Scale 1 to 10","1986","66 and older","Female","69","0.106576310515472","0.0821886800436334","0.130963940987311","6"
"6 on Scale 1 to 10","1986","16-34 y.","Male","253","0.127870642661655","0.113365063247508","0.142376222075801","6"
"6 on Scale 1 to 10","1986","35-65 y.","Female","297","0.106268793075792","0.0947020295320822","0.117835556619502","6"
"6 on Scale 1 to 10","1986","66 and older","Male","50","0.119137568337598","0.0882661688915986","0.150008967783598","6"
"7 on Scale 1 to 10","1986","16-34 y.","Male","341","0.170054464868549","0.153736048120869","0.186372881616229","7"
"7 on Scale 1 to 10","1986","35-65 y.","Male","457","0.168325861743666","0.15432905590065","0.182322667586682","7"
"7 on Scale 1 to 10","1986","16-34 y.","Female","320","0.15879615512417","0.142611573064401","0.17498073718394","7"
"7 on Scale 1 to 10","1986","35-65 y.","Female","402","0.148834288181456","0.135475591790633","0.16219298457228","7"
"7 on Scale 1 to 10","1986","66 and older","Male","55","0.129990859209084","0.0979432067478656","0.162038511670302","7"
"7 on Scale 1 to 10","1986","66 and older","Female","84","0.136455081677769","0.109325202702027","0.163584960653511","7"
"8 on Scale 1 to 10","1986","35-65 y.","Female","559","0.203096534785782","0.187997136653919","0.218195932917646","8"
"8 on Scale 1 to 10","1986","35-65 y.","Male","590","0.224871922300193","0.209253711967982","0.240490132632404","8"
"8 on Scale 1 to 10","1986","16-34 y.","Male","371","0.184280733371267","0.167439669219122","0.201121797523413","8"
"8 on Scale 1 to 10","1986","16-34 y.","Female","373","0.193973784490276","0.176464154201262","0.211483414779289","8"
"8 on Scale 1 to 10","1986","66 and older","Male","85","0.199250030179225","0.161185053264684","0.237315007093766","8"
"8 on Scale 1 to 10","1986","66 and older","Female","121","0.19620621826898","0.164819982140472","0.227592454397489","8"
"9 on Scale 1 to 10","1986","35-65 y.","Female","249","0.0889937928563662","0.0783070330512264","0.099680552661506","9"
"9 on Scale 1 to 10","1986","35-65 y.","Male","228","0.0841476782156595","0.0737625775469726","0.0945327788843464","9"
"9 on Scale 1 to 10","1986","16-34 y.","Male","183","0.090110340174524","0.0776726170835677","0.10254806326548","9"
"9 on Scale 1 to 10","1986","16-34 y.","Female","176","0.0921281762775923","0.0793214130895915","0.104934939465593","9"
"9 on Scale 1 to 10","1986","66 and older","Male","46","0.107912682051942","0.0783449622935811","0.137480401810303","9"
"9 on Scale 1 to 10","1986","66 and older","Female","62","0.0982297732983929","0.0747074589146168","0.121752087682169","9"
"0 Completely dissatisfied","1987","16-34 y.","Female","37","0.0207389782300957","0.014366221788859","0.0271117346713325","0"
"0 Completely dissatisfied","1987","16-34 y.","Male","51","0.0266598862573232","0.0196506850895336","0.0336690874251129","0"
"0 Completely dissatisfied","1987","35-65 y.","Male","47","0.0199937052676551","0.0147010289682475","0.0252863815670627","0"
"0 Completely dissatisfied","1987","35-65 y.","Female","41","0.0164514247403842","0.0116345938587616","0.0212682556220068","0"
"0 Completely dissatisfied","1987","66 and older","Male","2","","","","0"
"0 Completely dissatisfied","1987","66 and older","Female","7","","","","0"
"1 on Scale 1 to 10","1987","35-65 y.","Male","35","0.0115858178293315","0.00753962021502587","0.0156320154436371","1"
"1 on Scale 1 to 10","1987","16-34 y.","Male","29","","","","1"
"1 on Scale 1 to 10","1987","35-65 y.","Female","41","0.0149786068005186","0.0103790045709489","0.0195782090300884","1"
"1 on Scale 1 to 10","1987","16-34 y.","Female","21","","","","1"
"1 on Scale 1 to 10","1987","66 and older","Male","","","","","1"
"1 on Scale 1 to 10","1987","66 and older","Female","6","","","","1"
"10 Completely satisfied","1987","16-34 y.","Female","149","0.0761511050096678","0.064290059144752","0.0880121508745837","10"
"10 Completely satisfied","1987","16-34 y.","Male","133","0.0572792641438602","0.0471681895954157","0.0673903386923046","10"
"10 Completely satisfied","1987","35-65 y.","Male","213","0.0834172689818818","0.0729621717342346","0.093872366229529","10"
"10 Completely satisfied","1987","35-65 y.","Female","255","0.102988424082817","0.0914789636465572","0.114497884519076","10"
"10 Completely satisfied","1987","66 and older","Male","79","0.183614896903297","0.14697780978557","0.220251984021023","10"
"10 Completely satisfied","1987","66 and older","Female","116","0.175933756830556","0.146707045942355","0.205160467718757","10"
"2 on Scale 1 to 10","1987","35-65 y.","Female","76","0.0308069985126477","0.0242637779085365","0.0373502191167589","2"
"2 on Scale 1 to 10","1987","66 and older","Male","7","","","","2"
"2 on Scale 1 to 10","1987","16-34 y.","Male","69","0.0375536855180892","0.0292814744521128","0.0458258965840657","2"
"2 on Scale 1 to 10","1987","35-65 y.","Male","70","0.0238443915592092","0.0180758382931952","0.0296129448252232","2"
"2 on Scale 1 to 10","1987","16-34 y.","Female","62","0.0350792313103191","0.026851970410298","0.0433064922103401","2"
"2 on Scale 1 to 10","1987","66 and older","Female","16","","","","2"
"3 on Scale 1 to 10","1987","16-34 y.","Male","98","0.050871073528913","0.0413100337832776","0.0604321132745484","3"
"3 on Scale 1 to 10","1987","16-34 y.","Female","107","0.0583996578062545","0.0479133436708376","0.0688859719416715","3"
"3 on Scale 1 to 10","1987","35-65 y.","Female","99","0.0361712285471786","0.0291008395681308","0.0432416175262265","3"
"3 on Scale 1 to 10","1987","66 and older","Male","9","","","","3"
"3 on Scale 1 to 10","1987","35-65 y.","Male","141","0.0528161630316981","0.0443591924310244","0.0612731336323718","3"
"3 on Scale 1 to 10","1987","66 and older","Female","27","","","","3"
"4 on Scale 1 to 10","1987","35-65 y.","Female","175","0.0594863280378654","0.0505295281441353","0.0684431279315955","4"
"4 on Scale 1 to 10","1987","16-34 y.","Male","117","0.0561089054012355","0.0460954513340053","0.0661223594684656","4"
"4 on Scale 1 to 10","1987","16-34 y.","Female","107","0.0656175656976895","0.0545447824475684","0.0766903489478107","4"
"4 on Scale 1 to 10","1987","35-65 y.","Male","132","0.0460102836823403","0.0380886718099257","0.0539318955547548","4"
"4 on Scale 1 to 10","1987","66 and older","Male","16","","","","4"
"4 on Scale 1 to 10","1987","66 and older","Female","24","","","","4"
"5 on Scale 1 to 10","1987","16-34 y.","Male","357","0.177520866610006","0.160894620056356","0.194147113163656","5"
"5 on Scale 1 to 10","1987","16-34 y.","Female","335","0.172300816866288","0.15541335660428","0.189188277128297","5"
"5 on Scale 1 to 10","1987","35-65 y.","Male","421","0.155694192314664","0.14198536352416","0.169403021105169","5"
"5 on Scale 1 to 10","1987","35-65 y.","Female","459","0.174548968001168","0.160175352129443","0.188922583872893","5"
"5 on Scale 1 to 10","1987","66 and older","Male","54","0.125977719736867","0.0945778701052288","0.157377569368506","5"
"5 on Scale 1 to 10","1987","66 and older","Female","87","0.137023064752233","0.110628121908014","0.163418007596452","5"
"6 on Scale 1 to 10","1987","16-34 y.","Male","228","0.114264587956845","0.100422076214458","0.128107099699231","6"
"6 on Scale 1 to 10","1987","16-34 y.","Female","232","0.114154689996191","0.0999343417140209","0.128375038278361","6"
"6 on Scale 1 to 10","1987","35-65 y.","Male","325","0.119292251935209","0.107036603766854","0.131547900103565","6"
"6 on Scale 1 to 10","1987","35-65 y.","Female","301","0.10555241695855","0.0939172324991438","0.117187601417956","6"
"6 on Scale 1 to 10","1987","66 and older","Male","47","0.104790551567902","0.075807584943815","0.133773518191989","6"
"6 on Scale 1 to 10","1987","66 and older","Female","66","0.104027736851895","0.0805937516676946","0.127461722036096","6"
"7 on Scale 1 to 10","1987","16-34 y.","Male","353","0.178828907975269","0.162154794377652","0.195503021572886","7"
"7 on Scale 1 to 10","1987","35-65 y.","Male","498","0.180336737517615","0.165799760720406","0.194873714314825","7"
"7 on Scale 1 to 10","1987","16-34 y.","Female","309","0.157581098237566","0.141288118349507","0.173874078125625","7"
"7 on Scale 1 to 10","1987","35-65 y.","Female","456","0.168151947954655","0.153989618678611","0.182314277230699","7"
"7 on Scale 1 to 10","1987","66 and older","Male","74","0.177003128610232","0.140886349882363","0.213119907338102","7"
"7 on Scale 1 to 10","1987","66 and older","Female","100","0.151710719292167","0.124174493353924","0.179246945230409","7"
"8 on Scale 1 to 10","1987","16-34 y.","Male","428","0.208658767476233","0.19097774875903","0.226339786193437","8"
"8 on Scale 1 to 10","1987","35-65 y.","Male","600","0.233087768540174","0.217101510011116","0.249074027069232","8"
"8 on Scale 1 to 10","1987","35-65 y.","Female","547","0.204580054839871","0.189304689081713","0.219855420598028","8"
"8 on Scale 1 to 10","1987","16-34 y.","Female","371","0.189143065535218","0.17163042078489","0.206655710285547","8"
"8 on Scale 1 to 10","1987","66 and older","Male","92","0.216542509179141","0.177566376410632","0.255518641947651","8"
"8 on Scale 1 to 10","1987","66 and older","Female","146","0.22675250686463","0.194611490786273","0.258893522942988","8"
"9 on Scale 1 to 10","1987","16-34 y.","Male","166","0.0780687756603354","0.0663954389202766","0.0897421124003942","9"
"9 on Scale 1 to 10","1987","35-65 y.","Female","229","0.0862836015243457","0.0756511949307113","0.0969160081179802","9"
"9 on Scale 1 to 10","1987","35-65 y.","Male","205","0.0739214193402217","0.0640285260162123","0.0838143126642312","9"
"9 on Scale 1 to 10","1987","16-34 y.","Female","191","0.101897371739942","0.0883695184894687","0.115425224990416","9"
"9 on Scale 1 to 10","1987","66 and older","Male","49","0.113855842274325","0.0837985887544853","0.143913095794164","9"
