"plh0175","year","e11102","migback","n","percent","lower_confidence","upper_confidence","value"
"0 Completely dissatisfied","1984","Not Employed","no migration background","150","0.0407432054476917","0.0342030273974344","0.047283383497949","0"
"0 Completely dissatisfied","1984","Not Employed","direct migration background","66","0.0610309316913588","0.0460508483269589","0.0760110150557587","0"
"0 Completely dissatisfied","1984","Not Employed","indirect migration background","","","","","0"
"0 Completely dissatisfied","1984","Employed","no migration background","149","0.030901593774513","0.0261130835428709","0.0356901040061551","0"
"0 Completely dissatisfied","1984","Employed","direct migration background","74","0.0263584842770346","0.0199479721607024","0.0327689963933667","0"
"0 Completely dissatisfied","1984","Employed","indirect migration background","3","","","","0"
"1 on Scale 1 to 10","1984","Not Employed","no migration background","53","0.0150107727913971","0.0109881269466994","0.0190334186360948","1"
"1 on Scale 1 to 10","1984","Not Employed","direct migration background","32","0.0256187999790405","0.0157319617819563","0.0355056381761246","1"
"1 on Scale 1 to 10","1984","Not Employed","indirect migration background","","","","","1"
"1 on Scale 1 to 10","1984","Employed","no migration background","54","0.0109182075723405","0.00804267813810946","0.0137937370065716","1"
"1 on Scale 1 to 10","1984","Employed","direct migration background","35","0.0139334171185795","0.00924296284038881","0.0186238713967703","1"
"1 on Scale 1 to 10","1984","Employed","indirect migration background","","","","","1"
"10 Completely satisfied","1984","Not Employed","direct migration background","129","0.114770230335285","0.0948242117573367","0.134716248913234","10"
"10 Completely satisfied","1984","Not Employed","no migration background","631","0.181449849915825","0.168700281443849","0.1941994183878","10"
"10 Completely satisfied","1984","Not Employed","indirect migration background","6","","","","10"
"10 Completely satisfied","1984","Employed","indirect migration background","10","","","","10"
"10 Completely satisfied","1984","Employed","no migration background","661","0.131875947566593","0.122513277237532","0.141238617895654","10"
"10 Completely satisfied","1984","Employed","direct migration background","316","0.124915482962999","0.111685292307403","0.138145673618595","10"
"2 on Scale 1 to 10","1984","Not Employed","no migration background","136","0.0371797044122435","0.0309204858414741","0.0434389229830129","2"
"2 on Scale 1 to 10","1984","Not Employed","direct migration background","61","0.0890649395693973","0.0712407133702101","0.106889165768584","2"
"2 on Scale 1 to 10","1984","Not Employed","indirect migration background","1","","","","2"
"2 on Scale 1 to 10","1984","Employed","no migration background","139","0.0285088341634112","0.0239037751796106","0.0331138931472117","2"
"2 on Scale 1 to 10","1984","Employed","direct migration background","95","0.0450128045938615","0.0367162117436396","0.0533093974440834","2"
"2 on Scale 1 to 10","1984","Employed","indirect migration background","3","","","","2"
"3 on Scale 1 to 10","1984","Not Employed","direct migration background","65","0.046335289833375","0.0331810006436542","0.0594895790230957","3"
"3 on Scale 1 to 10","1984","Not Employed","indirect migration background","3","","","","3"
"3 on Scale 1 to 10","1984","Not Employed","no migration background","185","0.0543769116838179","0.0468751919344554","0.0618786314331805","3"
"3 on Scale 1 to 10","1984","Employed","no migration background","263","0.0525688303154902","0.0463934454129767","0.0587442152180037","3"
"3 on Scale 1 to 10","1984","Employed","direct migration background","136","0.0581150889165255","0.0487529228555078","0.0674772549775432","3"
"3 on Scale 1 to 10","1984","Employed","indirect migration background","1","","","","3"
"4 on Scale 1 to 10","1984","Not Employed","direct migration background","68","0.0713319384961895","0.0552260067099045","0.0874378702824746","4"
"4 on Scale 1 to 10","1984","Employed","no migration background","257","0.0508086658309544","0.0447319095531116","0.0568854221087972","4"
"4 on Scale 1 to 10","1984","Not Employed","indirect migration background","3","","","","4"
"4 on Scale 1 to 10","1984","Not Employed","no migration background","172","0.0490834609820501","0.0419363039798018","0.0562306179842984","4"
"4 on Scale 1 to 10","1984","Employed","direct migration background","158","0.0645101246715004","0.0546798318777804","0.0743404174652203","4"
"4 on Scale 1 to 10","1984","Employed","indirect migration background","8","","","","4"
"5 on Scale 1 to 10","1984","Not Employed","no migration background","592","0.167681321931725","0.155322368446144","0.180040275417305","5"
"5 on Scale 1 to 10","1984","Not Employed","direct migration background","170","0.160105489705389","0.137158323021125","0.183052656389653","5"
"5 on Scale 1 to 10","1984","Employed","indirect migration background","16","","","","5"
"5 on Scale 1 to 10","1984","Not Employed","indirect migration background","11","","","","5"
"5 on Scale 1 to 10","1984","Employed","no migration background","904","0.181116985413227","0.170460436995261","0.191773533831193","5"
"5 on Scale 1 to 10","1984","Employed","direct migration background","461","0.188827322887154","0.173166230847173","0.204488414927135","5"
"6 on Scale 1 to 10","1984","Employed","no migration background","478","0.0951129107196375","0.086995024262084","0.103230797177191","6"
"6 on Scale 1 to 10","1984","Not Employed","direct migration background","71","0.0696391453188354","0.0537109703389205","0.0855673202987503","6"
"6 on Scale 1 to 10","1984","Not Employed","indirect migration background","4","","","","6"
"6 on Scale 1 to 10","1984","Not Employed","no migration background","306","0.0874368039700751","0.0780919365351319","0.0967816714050183","6"
"6 on Scale 1 to 10","1984","Employed","direct migration background","241","0.102485018916694","0.0903487829179261","0.114621254915462","6"
"6 on Scale 1 to 10","1984","Employed","indirect migration background","6","","","","6"
"7 on Scale 1 to 10","1984","Not Employed","no migration background","439","0.124320894592249","0.11340550880846","0.135236280376038","7"
"7 on Scale 1 to 10","1984","Not Employed","direct migration background","129","0.144316572354206","0.122326419381161","0.166306725327252","7"
"7 on Scale 1 to 10","1984","Not Employed","indirect migration background","8","","","","7"
"7 on Scale 1 to 10","1984","Employed","no migration background","749","0.148472582092169","0.138633638079018","0.158311526105321","7"
"7 on Scale 1 to 10","1984","Employed","direct migration background","322","0.1389919586342","0.125148920723146","0.152834996545253","7"
"7 on Scale 1 to 10","1984","Employed","indirect migration background","9","","","","7"
"8 on Scale 1 to 10","1984","Not Employed","no migration background","569","0.162107960620362","0.149915517560664","0.17430040368006","8"
"8 on Scale 1 to 10","1984","Not Employed","indirect migration background","10","","","","8"
"8 on Scale 1 to 10","1984","Not Employed","direct migration background","123","0.13307034885024","0.111816080301446","0.154324617399034","8"
"8 on Scale 1 to 10","1984","Employed","no migration background","949","0.188314711620952","0.177496337340438","0.199133085901466","8"
"8 on Scale 1 to 10","1984","Employed","direct migration background","381","0.160776824944241","0.146077972671764","0.175475677216719","8"
"8 on Scale 1 to 10","1984","Employed","indirect migration background","7","","","","8"
"9 on Scale 1 to 10","1984","Not Employed","no migration background","277","0.0806091136525641","0.0716030149376796","0.0896152123674486","9"
"9 on Scale 1 to 10","1984","Not Employed","direct migration background","67","0.0847163138666824","0.0672912261291556","0.102141401604209","9"
"9 on Scale 1 to 10","1984","Not Employed","indirect migration background","7","","","","9"
"9 on Scale 1 to 10","1984","Employed","direct migration background","180","0.0760734720772107","0.0654646221813871","0.0866823219730342","9"
"9 on Scale 1 to 10","1984","Employed","no migration background","414","0.0814007309307121","0.0738340879922929","0.0889673738691313","9"
"9 on Scale 1 to 10","1984","Employed","indirect migration background","6","","","","9"
"0 Completely dissatisfied","1985","Not Employed","no migration background","88","0.0264308158641897","0.0208519420533219","0.0320096896750575","0"
"0 Completely dissatisfied","1985","Not Employed","direct migration background","51","0.06550559663653","0.0490744992687888","0.0819366940042711","0"
"0 Completely dissatisfied","1985","Not Employed","indirect migration background","3","","","","0"
"0 Completely dissatisfied","1985","Employed","no migration background","105","0.0238347686581291","0.0194548214713843","0.0282147158448738","0"
"0 Completely dissatisfied","1985","Employed","direct migration background","38","0.0241934111459392","0.0175012559603393","0.0308855663315391","0"
"0 Completely dissatisfied","1985","Employed","indirect migration background","2","","","","0"
"1 on Scale 1 to 10","1985","Not Employed","indirect migration background","1","","","","1"
"1 on Scale 1 to 10","1985","Employed","no migration background","43","0.0101382498299172","0.00726170927246416","0.0130147903873702","1"
"1 on Scale 1 to 10","1985","Not Employed","no migration background","55","0.0173969597974351","0.0128498695293524","0.0219440500655178","1"
"1 on Scale 1 to 10","1985","Not Employed","direct migration background","17","","","","1"
"1 on Scale 1 to 10","1985","Employed","direct migration background","25","","","","1"
"1 on Scale 1 to 10","1985","Employed","indirect migration background","","","","","1"
"10 Completely satisfied","1985","Not Employed","no migration background","475","0.153269220639501","0.140740463461524","0.165797977817477","10"
"10 Completely satisfied","1985","Not Employed","direct migration background","106","0.133984917797928","0.111362985496142","0.156606850099715","10"
"10 Completely satisfied","1985","Not Employed","indirect migration background","10","","","","10"
"10 Completely satisfied","1985","Employed","no migration background","504","0.109610996769201","0.100640454578203","0.118581538960198","10"
"10 Completely satisfied","1985","Employed","direct migration background","199","0.0948561294889042","0.0820938842869528","0.107618374690856","10"
"10 Completely satisfied","1985","Employed","indirect migration background","12","","","","10"
"2 on Scale 1 to 10","1985","Not Employed","no migration background","114","0.0349258603048838","0.0285408479843975","0.0413108726253702","2"
"2 on Scale 1 to 10","1985","Not Employed","indirect migration background","5","","","","2"
"2 on Scale 1 to 10","1985","Employed","indirect migration background","1","","","","2"
"2 on Scale 1 to 10","1985","Employed","no migration background","140","0.0313041893035202","0.0263038822118323","0.0363044963952081","2"
"2 on Scale 1 to 10","1985","Employed","direct migration background","76","0.0379213218589031","0.029602101923298","0.0462405417945083","2"
"2 on Scale 1 to 10","1985","Not Employed","direct migration background","46","0.0671597221842184","0.0505371930121031","0.0837822513563337","2"
"3 on Scale 1 to 10","1985","Not Employed","no migration background","165","0.053037553345602","0.0452434535305147","0.0608316531606893","3"
"3 on Scale 1 to 10","1985","Not Employed","indirect migration background","3","","","","3"
"3 on Scale 1 to 10","1985","Not Employed","direct migration background","51","0.077500234200333","0.059743068256793","0.095257400143873","3"
"3 on Scale 1 to 10","1985","Employed","no migration background","217","0.0470772285997363","0.0409953740087069","0.0531590831907658","3"
"3 on Scale 1 to 10","1985","Employed","direct migration background","103","0.0536087184024868","0.0437982745829378","0.0634191622220358","3"
"3 on Scale 1 to 10","1985","Employed","indirect migration background","3","","","","3"
"4 on Scale 1 to 10","1985","Employed","no migration background","245","0.0527416235005704","0.0463234314234497","0.059159815577691","4"
"4 on Scale 1 to 10","1985","Not Employed","indirect migration background","4","","","","4"
"4 on Scale 1 to 10","1985","Not Employed","no migration background","168","0.0506005839201431","0.0429778617942965","0.0582233060459897","4"
"4 on Scale 1 to 10","1985","Not Employed","direct migration background","69","0.0523213543031376","0.0375333676718919","0.0671093409343833","4"
"4 on Scale 1 to 10","1985","Employed","direct migration background","136","0.0700833802372332","0.0589643963147531","0.0812023641597134","4"
"4 on Scale 1 to 10","1985","Employed","indirect migration background","3","","","","4"
"5 on Scale 1 to 10","1985","Not Employed","direct migration background","172","0.187005627885195","0.161110973344539","0.212900282425852","5"
"5 on Scale 1 to 10","1985","Not Employed","no migration background","517","0.165383116154374","0.152462089794507","0.178304142514241","5"
"5 on Scale 1 to 10","1985","Not Employed","indirect migration background","9","","","","5"
"5 on Scale 1 to 10","1985","Employed","no migration background","774","0.167607870823751","0.156882485027678","0.178333256619824","5"
"5 on Scale 1 to 10","1985","Employed","direct migration background","348","0.177711323676708","0.16106166698684","0.194360980366577","5"
"5 on Scale 1 to 10","1985","Employed","indirect migration background","12","","","","5"
"6 on Scale 1 to 10","1985","Not Employed","direct migration background","85","0.094741545996664","0.0752926236734993","0.114190468319829","6"
"6 on Scale 1 to 10","1985","Not Employed","no migration background","309","0.0981545231844273","0.0878071748686196","0.108501871500235","6"
"6 on Scale 1 to 10","1985","Not Employed","indirect migration background","7","","","","6"
"6 on Scale 1 to 10","1985","Employed","no migration background","514","0.111347237828202","0.102314747454835","0.120379728201569","6"
"6 on Scale 1 to 10","1985","Employed","direct migration background","233","0.104334898970646","0.0910204498180726","0.11764934812322","6"
"6 on Scale 1 to 10","1985","Employed","indirect migration background","11","","","","6"
"7 on Scale 1 to 10","1985","Not Employed","no migration background","432","0.136000266333577","0.124078666832537","0.147921865834616","7"
"7 on Scale 1 to 10","1985","Not Employed","indirect migration background","7","","","","7"
"7 on Scale 1 to 10","1985","Not Employed","direct migration background","104","0.129592333830059","0.107287960647618","0.1518967070125","7"
"7 on Scale 1 to 10","1985","Employed","no migration background","797","0.168042441839916","0.157305964460616","0.178778919219215","7"
"7 on Scale 1 to 10","1985","Employed","direct migration background","310","0.159987862371978","0.144020915662603","0.175954809081354","7"
"7 on Scale 1 to 10","1985","Employed","indirect migration background","10","","","","7"
"8 on Scale 1 to 10","1985","Not Employed","direct migration background","113","0.115779070655956","0.0945302692137566","0.137027872098156","8"
"8 on Scale 1 to 10","1985","Employed","direct migration background","389","0.19152730686489","0.174388380767343","0.208666232962438","8"
"8 on Scale 1 to 10","1985","Not Employed","indirect migration background","13","","","","8"
"8 on Scale 1 to 10","1985","Employed","no migration background","938","0.197052828998489","0.185630976193349","0.208474681803629","8"
"8 on Scale 1 to 10","1985","Not Employed","no migration background","573","0.179909226684439","0.16655048581924","0.193267967549638","8"
"8 on Scale 1 to 10","1985","Employed","indirect migration background","13","","","","8"
"9 on Scale 1 to 10","1985","Not Employed","indirect migration background","7","","","","9"
"9 on Scale 1 to 10","1985","Employed","no migration background","382","0.0812425638485685","0.0733975452130889","0.0890875824840482","9"
"9 on Scale 1 to 10","1985","Employed","direct migration background","168","0.0747699466780315","0.0633141847859404","0.0862257085701225","9"
"9 on Scale 1 to 10","1985","Not Employed","no migration background","280","0.0848918737714289","0.0751984519967223","0.0945852955461354","9"
"9 on Scale 1 to 10","1985","Not Employed","direct migration background","57","0.0649790814765325","0.0486095420194477","0.0813486209336173","9"
"9 on Scale 1 to 10","1985","Employed","indirect migration background","2","","","","9"
"0 Completely dissatisfied","1986","Not Employed","no migration background","78","0.0254065105816595","0.0197406415817292","0.0310723795815899","0"
"0 Completely dissatisfied","1986","Not Employed","direct migration background","29","","","","0"
"0 Completely dissatisfied","1986","Not Employed","indirect migration background","","","","","0"
"0 Completely dissatisfied","1986","Employed","no migration background","70","0.0150409450754012","0.0115120670917935","0.018569823059009","0"
"0 Completely dissatisfied","1986","Employed","direct migration background","23","","","","0"
"0 Completely dissatisfied","1986","Employed","indirect migration background","2","","","","0"
"1 on Scale 1 to 10","1986","Employed","no migration background","31","0.00589267060281143","0.00367364296508224","0.00811169824054063","1"
"1 on Scale 1 to 10","1986","Not Employed","indirect migration background","","","","","1"
"1 on Scale 1 to 10","1986","Not Employed","no migration background","45","0.013764473172523","0.00956927593942853","0.0179596704056174","1"
"1 on Scale 1 to 10","1986","Not Employed","direct migration background","24","","","","1"
"1 on Scale 1 to 10","1986","Employed","indirect migration background","3","","","","1"
"1 on Scale 1 to 10","1986","Employed","direct migration background","25","","","","1"
"10 Completely satisfied","1986","Not Employed","direct migration background","78","0.108541595214154","0.0874430021778899","0.129640188250418","10"
"10 Completely satisfied","1986","Not Employed","no migration background","413","0.144863460170534","0.132190460470962","0.157536459870107","10"
"10 Completely satisfied","1986","Employed","no migration background","404","0.0856715328208316","0.077557077367739","0.0937859882739243","10"
"10 Completely satisfied","1986","Not Employed","indirect migration background","6","","","","10"
"10 Completely satisfied","1986","Employed","direct migration background","179","0.0877843978166883","0.0753419286671546","0.100226866966222","10"
"10 Completely satisfied","1986","Employed","indirect migration background","6","","","","10"
"2 on Scale 1 to 10","1986","Employed","direct migration background","69","0.0347181934915923","0.0266689553312532","0.0427674316519314","2"
"2 on Scale 1 to 10","1986","Employed","no migration background","115","0.026423822334361","0.0217736100335627","0.0310740346351592","2"
"2 on Scale 1 to 10","1986","Not Employed","indirect migration background","4","","","","2"
"2 on Scale 1 to 10","1986","Not Employed","no migration background","93","0.0306371947506595","0.0244320782501477","0.0368423112511714","2"
"2 on Scale 1 to 10","1986","Not Employed","direct migration background","52","0.0530873865939355","0.0378799688095163","0.0682948043783547","2"
"2 on Scale 1 to 10","1986","Employed","indirect migration background","2","","","","2"
"3 on Scale 1 to 10","1986","Not Employed","no migration background","128","0.0445636246179167","0.0371338882331391","0.0519933610026943","3"
"3 on Scale 1 to 10","1986","Not Employed","direct migration background","69","0.0572428183162708","0.0414861177508829","0.0729995188816588","3"
"3 on Scale 1 to 10","1986","Employed","no migration background","209","0.0478023025557634","0.041616757671378","0.0539878474401488","3"
"3 on Scale 1 to 10","1986","Employed","direct migration background","113","0.0633623667002965","0.0526508577641661","0.074073875636427","3"
"3 on Scale 1 to 10","1986","Not Employed","indirect migration background","4","","","","3"
"3 on Scale 1 to 10","1986","Employed","indirect migration background","4","","","","3"
"4 on Scale 1 to 10","1986","Employed","no migration background","271","0.0597258410798202","0.0528551823315431","0.0665964998280972","4"
"4 on Scale 1 to 10","1986","Not Employed","no migration background","171","0.0597736212807629","0.0512376437187627","0.0683095988427631","4"
"4 on Scale 1 to 10","1986","Not Employed","indirect migration background","6","","","","4"
"4 on Scale 1 to 10","1986","Not Employed","direct migration background","63","0.0638015897915864","0.0472246426300486","0.0803785369531243","4"
"4 on Scale 1 to 10","1986","Employed","direct migration background","127","0.0553838223675177","0.0453268256157491","0.0654408191192863","4"
"4 on Scale 1 to 10","1986","Employed","indirect migration background","3","","","","4"
"5 on Scale 1 to 10","1986","Not Employed","no migration background","465","0.161186704082793","0.147946961976278","0.174426446189308","5"
"5 on Scale 1 to 10","1986","Not Employed","direct migration background","134","0.154808908458952","0.130274234955635","0.17934358196227","5"
"5 on Scale 1 to 10","1986","Not Employed","indirect migration background","6","","","","5"
"5 on Scale 1 to 10","1986","Employed","no migration background","739","0.164451497668208","0.153704312291536","0.175198683044881","5"
"5 on Scale 1 to 10","1986","Employed","direct migration background","337","0.154270768258063","0.138388714946201","0.170152821569925","5"
"5 on Scale 1 to 10","1986","Employed","indirect migration background","18","","","","5"
"6 on Scale 1 to 10","1986","Not Employed","indirect migration background","4","","","","6"
"6 on Scale 1 to 10","1986","Not Employed","direct migration background","88","0.0962382918833337","0.0762348018274016","0.116241781939266","6"
"6 on Scale 1 to 10","1986","Employed","indirect migration background","12","","","","6"
"6 on Scale 1 to 10","1986","Not Employed","no migration background","308","0.104494060462997","0.0934796234591955","0.115508497466799","6"
"6 on Scale 1 to 10","1986","Employed","no migration background","532","0.117388945533103","0.10805665452241","0.126721236543797","6"
"6 on Scale 1 to 10","1986","Employed","direct migration background","241","0.129382925958175","0.114625818774099","0.144140033142251","6"
"7 on Scale 1 to 10","1986","Not Employed","no migration background","414","0.13457674054627","0.122288730729062","0.146864750363477","7"
"7 on Scale 1 to 10","1986","Not Employed","indirect migration background","9","","","","7"
"7 on Scale 1 to 10","1986","Not Employed","direct migration background","109","0.16159112614744","0.136625553033978","0.186556699260902","7"
"7 on Scale 1 to 10","1986","Employed","no migration background","772","0.167903427284761","0.157066488050369","0.178740366519154","7"
"7 on Scale 1 to 10","1986","Employed","direct migration background","343","0.190042216985955","0.172791569797927","0.207292864173984","7"
"7 on Scale 1 to 10","1986","Employed","indirect migration background","12","","","","7"
"8 on Scale 1 to 10","1986","Employed","no migration background","999","0.217310682167587","0.205353599499832","0.229267764835342","8"
"8 on Scale 1 to 10","1986","Not Employed","indirect migration background","14","","","","8"
"8 on Scale 1 to 10","1986","Not Employed","no migration background","566","0.185612318584793","0.1716131816692","0.199611455500387","8"
"8 on Scale 1 to 10","1986","Not Employed","direct migration background","129","0.187419463262498","0.160949983476945","0.213888943048051","8"
"8 on Scale 1 to 10","1986","Employed","direct migration background","371","0.191233120597748","0.173941233457177","0.208525007738319","8"
"8 on Scale 1 to 10","1986","Employed","indirect migration background","20","","","","8"
"9 on Scale 1 to 10","1986","Employed","no migration background","428","0.0923883328773511","0.0839927937264871","0.100783872028215","9"
"9 on Scale 1 to 10","1986","Not Employed","indirect migration background","8","","","","9"
"9 on Scale 1 to 10","1986","Not Employed","no migration background","282","0.0951212917490907","0.0845575854114502","0.105684998086731","9"
"9 on Scale 1 to 10","1986","Not Employed","direct migration background","60","0.0671456095444385","0.0501701869918362","0.0841210320970409","9"
"9 on Scale 1 to 10","1986","Employed","direct migration background","159","0.0690032363914082","0.0578588035003951","0.0801476692824213","9"
"9 on Scale 1 to 10","1986","Employed","indirect migration background","7","","","","9"
"0 Completely dissatisfied","1987","Not Employed","direct migration background","28","","","","0"
"0 Completely dissatisfied","1987","Not Employed","no migration background","65","0.022069653427747","0.0166503387418664","0.0274889681136276","0"
"0 Completely dissatisfied","1987","Not Employed","indirect migration background","3","","","","0"
