"plh0175","year","sex","n","percent","lower_confidence","upper_confidence","value"
"0 Completely dissatisfied","1984","Female","197","0.0326795861416267","0.0282298418033231","0.0371293304799302","0"
"0 Completely dissatisfied","1984","Male","245","0.0388316172998615","0.0339003126761184","0.0437629219236046","0"
"1 on Scale 1 to 10","1984","Female","98","0.0151938074758187","0.012132405884519","0.0182552090671183","1"
"1 on Scale 1 to 10","1984","Male","76","0.0109205224494761","0.00826770932823973","0.0135733355707126","1"
"10 Completely satisfied","1984","Female","994","0.168442235149459","0.159075606162487","0.177808864136432","10"
"10 Completely satisfied","1984","Male","759","0.130647844747463","0.122045470235511","0.139250219259415","10"
"2 on Scale 1 to 10","1984","Female","229","0.0349827432257108","0.03038435028586","0.0395811361655616","2"
"2 on Scale 1 to 10","1984","Male","206","0.034921022458626","0.0302351090733539","0.0396069358438981","2"
"3 on Scale 1 to 10","1984","Female","316","0.0514985292202495","0.0459672188768953","0.0570298395636037","3"
"3 on Scale 1 to 10","1984","Male","337","0.0556477976047783","0.0497963901222102","0.0614992050873464","3"
"4 on Scale 1 to 10","1984","Female","322","0.0498746095181426","0.0444265502321604","0.0553226688041249","4"
"4 on Scale 1 to 10","1984","Male","344","0.0541273353597142","0.0483517764919128","0.0599028942275157","4"
"5 on Scale 1 to 10","1984","Female","1097","0.177117798095795","0.167563219320042","0.186672376871548","5"
"5 on Scale 1 to 10","1984","Male","1057","0.174697722202264","0.165005586265318","0.18438985813921","5"
"6 on Scale 1 to 10","1984","Male","551","0.093384406212808","0.0859573257878126","0.100811486637803","6"
"6 on Scale 1 to 10","1984","Female","555","0.090159802183039","0.0829917584879758","0.0973278458781022","6"
"7 on Scale 1 to 10","1984","Male","860","0.149841687914312","0.14073132695179","0.158952048876835","7"
"7 on Scale 1 to 10","1984","Female","796","0.127171941482977","0.118833754903174","0.135510128062779","7"
"8 on Scale 1 to 10","1984","Female","1053","0.174598626296859","0.165097729216519","0.1840995233772","8"
"8 on Scale 1 to 10","1984","Male","986","0.173428737130167","0.163764445304633","0.183093028955701","8"
"9 on Scale 1 to 10","1984","Female","476","0.0782803212103222","0.0715577201740549","0.0850029222465895","9"
"9 on Scale 1 to 10","1984","Male","475","0.0835513066205293","0.0764881301869328","0.0906144830541258","9"
"0 Completely dissatisfied","1985","Female","136","0.0233933878708823","0.0194060325045288","0.0273807432372359","0"
"0 Completely dissatisfied","1985","Male","151","0.0294625956889311","0.0249309762203754","0.0339942151574867","0"
"1 on Scale 1 to 10","1985","Female","77","0.0146499090800322","0.0114804051300348","0.0178194130300297","1"
"1 on Scale 1 to 10","1985","Male","64","0.0113783781618763","0.00853609706904555","0.014220659254707","1"
"10 Completely satisfied","1985","Female","739","0.141831088178522","0.132627638152684","0.151034538204361","10"
"10 Completely satisfied","1985","Male","567","0.110446400385488","0.102046509669749","0.118846291101227","10"
"2 on Scale 1 to 10","1985","Male","181","0.0317352417635846","0.0270376014567484","0.0364328820704209","2"
"2 on Scale 1 to 10","1985","Female","201","0.0365482684185811","0.0315980206592566","0.0414985161779056","2"
"3 on Scale 1 to 10","1985","Female","279","0.0530390848878412","0.0471269737364331","0.0589511960392493","3"
"3 on Scale 1 to 10","1985","Male","263","0.0490281969012381","0.0432416620534686","0.0548147317490075","3"
"4 on Scale 1 to 10","1985","Female","303","0.0495807258470276","0.043854181742623","0.0553072699514321","4"
"4 on Scale 1 to 10","1985","Male","322","0.0563380769205759","0.0501590367722101","0.0625171170689416","4"
"5 on Scale 1 to 10","1985","Female","953","0.173264251683098","0.163279979904195","0.183248523462001","5"
"5 on Scale 1 to 10","1985","Male","879","0.16274645540794","0.15285418319322","0.17263872762266","5"
"6 on Scale 1 to 10","1985","Female","548","0.100314009086028","0.0923889077349331","0.108239110437123","6"
"6 on Scale 1 to 10","1985","Male","611","0.110884157433891","0.102469707769023","0.119298607098759","6"
"7 on Scale 1 to 10","1985","Female","802","0.143258672812101","0.134016717329567","0.152500628294634","7"
"7 on Scale 1 to 10","1985","Male","858","0.164485434555071","0.15455078554856","0.174420083561582","7"
"8 on Scale 1 to 10","1985","Female","1010","0.180967760007055","0.170811597150414","0.191123922863697","8"
"8 on Scale 1 to 10","1985","Male","1029","0.193737784144073","0.183146292935157","0.204329275352989","8"
"9 on Scale 1 to 10","1985","Female","472","0.0831528421288312","0.0758689153305489","0.0904367689271134","9"
"9 on Scale 1 to 10","1985","Male","424","0.0797572786373307","0.0724970858818881","0.0870174713927734","9"
"0 Completely dissatisfied","1986","Female","102","0.0203193408570748","0.0165212420042893","0.0241174397098603","0"
"0 Completely dissatisfied","1986","Male","100","0.0182206520244748","0.0145867906952182","0.0218545133537314","0"
"1 on Scale 1 to 10","1986","Female","68","0.0106783127364601","0.00791143944200096","0.0134451860309192","1"
"1 on Scale 1 to 10","1986","Male","60","0.00970686514914887","0.00704306996516841","0.0123706603331293","1"
"10 Completely satisfied","1986","Female","603","0.120920316110411","0.112143581882484","0.129697050338338","10"
"10 Completely satisfied","1986","Male","483","0.0967256379014178","0.0886948142342894","0.104756461568546","10"
"2 on Scale 1 to 10","1986","Female","165","0.0298257340420455","0.0252465338033884","0.0344049342807027","2"
"2 on Scale 1 to 10","1986","Male","170","0.0291021533039048","0.0245351767912224","0.0336691298165871","2"
"3 on Scale 1 to 10","1986","Female","264","0.0478852492448888","0.0421372763457144","0.0536332221440632","3"
"3 on Scale 1 to 10","1986","Male","263","0.0476135730597073","0.0418279327209716","0.0533992133984429","3"
"4 on Scale 1 to 10","1986","Female","318","0.0589186600695933","0.0525798286668935","0.065257491472293","4"
"4 on Scale 1 to 10","1986","Male","323","0.0600928715913797","0.0536358327687033","0.066549910414056","4"
"5 on Scale 1 to 10","1986","Male","835","0.15816860424583","0.148254530445682","0.168082678045977","5"
"5 on Scale 1 to 10","1986","Female","864","0.166799958071559","0.156764393745206","0.176835522397912","5"
